# 2025-02-03 全池(1091 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2545 皇翔|建材營造|-33 53 -356|82 82 13 4|0.5 27|8 -18 1 23 -18
2547 日勝生|建材營造|-34 -15 -16|87 92 11 -6|0.3 15|15 -12 0 3 14
2548 華固|建材營造|-99 -99 -622|64 66 -7 -34|0.4 99|18 10 -33 -3 -49
2597 潤弘|建材營造|6 15 -2|65 65 19 -30|0.9 50|3 -20 33 -16 44
2603 長榮|航運業|61 66 -1|85 85 -1 19|0.5 2971|22 -15 2 -10 49
2605 新興|航運業|-10 -12 -19|72 79 -8 -10|0.6 61|34 3 -1 -10 -5
2606 裕民|航運業|-13 -1 -19|92 92 3 9|0.5 231|6 -30 47 -30 68
2607 榮運|航運業|22 8 -24|86 93 -2 -3|0.5 25|9 -19 -0 -23 1
2609 陽明|航運業|62 63 5|79 80 -0 4|0.5 2602|18 -5 0 -23 51
2610 華航|航運業|14 12 1|94 94 12 10|0.7 667|22 8 3 -7 -17
2611 志信|航運業|11 10 -4|63 81 -4 -17|0.6 7|2 9 0 1 -8
2612 中航|航運業|19 21 6|77 80 -8 -12|0.5 6|2 -8 0 0 -13
2613 中櫃|航運業|6 1 -3|64 78 -0 -11|0.2 25|2 3 -2 1 9
2614 東森|其他|2 -2 -1|74 74 -14 -24|0.8 6|3 3 0 -1 -4
2615 萬海|航運業|72 66 4|68 68 -15 -6|0.3 641|41 1 0 -16 -0
2617 台航|航運業|-0 2 -9|72 84 -7 -15|0.8 13|5 -9 0 2 -5
2618 長榮航|航運業|7 5 -6|97 97 23 34|0.7 1568|29 -13 20 -19 -63
2630 亞航|航運業|-16 2 -6|82 94 15 10|1.2 147|1 -0 0 na 0
2633 台灣高鐵|航運業|6 2 -5|89 91 -6 -8|0.9 112|10 11 -31 17 -13
2634 漢翔|航運業|27 17 16|77 86 1 -12|0.6 149|2 4 -1 -4 -10
2636 台驊控股|航運業|53 58 -16|68 83 -9 -16|0.5 20|12 -7 0 -10 2
2637 慧洋-KY|航運業|-18 -5 -27|77 77 -14 -12|0.7 309|13 -32 25 -10 41
2641 正德|航運業|6 12 -14|76 87 -4 -9|0.4 12|1 7 0 -3 -5
2645 長榮航太|航運業|56 24 13|86 100 12 4|1.7 123|5 13 3 23 -41
2646 星宇航空|航運業|48 48 na|na na -5 na|0.9 105|1 10 0 na na
2704 國賓|觀光餐旅|12 6 1|69 73 -9 -27|2.3 5|12 -29 0 -7 -4
2707 晶華|觀光餐旅|-3 -5 2|80 92 -3 -8|2.4 40|6 -10 -6 -2 20
2718 全心投控|建材營造|-98 -49 -487|53 55 -19 -42|0.4 6|1 11 0 -30 -38
2722 夏都|觀光餐旅|-17 -17 -1|50 72 -13 -26|2.7 7|0 -3 0 4 32
2723 美食-KY|觀光餐旅|3 -2 5|100 100 18 27|2.1 40|48 18 0 5 -29
2727 王品|觀光餐旅|-1 1 1|88 91 -6 7|0.7 70|23 -25 3 -1 -11
2731 雄獅|觀光餐旅|24 11 -26|78 82 -7 -17|3.0 36|5 9 2 13 -17
2739 寒舍|觀光餐旅|1 1 -3|67 76 -11 -23|2.7 15|2 -2 0 -1 18
2743 山富|觀光餐旅|-9 -4 -59|57 72 -8 -26|2.9 20|1 2 0 -1 9
2745 五福|觀光餐旅|37 18 -53|81 97 12 5|3.6 28|2 4 0 11 -13
2748 雲品|觀光餐旅|-3 -5 -9|76 95 3 -2|2.6 11|1 1 0 -6 14
2753 八方雲集|觀光餐旅|16 11 2|90 94 1 -2|1.1 12|5 2 0 -28 -6
2801 彰銀|金融保險|24 7 -2|98 99 3 -1|1.1 320|14 -15 31 -2 117
2809 京城銀|金融保險|-1 -5 -40|75 85 2 -14|0.2 171|16 0 6 -44 -51
2812 台中銀|金融保險|-3 7 -4|96 96 5 5|1.2 50|10 7 1 -1 6
2820 華票|金融保險|68 47 28|95 97 1 0|0.8 6|7 -3 0 49 -6
2834 臺企銀|金融保險|-0 -2 -9|79 80 -3 -19|0.6 116|17 -4 -0 1 12
2836 高雄銀|金融保險|28 23 8|89 92 -2 -7|1.0 9|6 -18 0 -0 11
2838 聯邦銀|金融保險|5 1 -10|91 98 1 3|0.9 10|3 -10 0 1 5
2845 遠東銀|金融保險|-1 -0 -1|80 87 2 -10|0.6 51|10 -7 -7 -9 -16
2850 新產|金融保險|3 6 1|95 95 4 8|0.7 18|10 -2 3 -19 -6
2851 中再保|金融保險|3 5 -0|92 93 -4 -3|0.5 14|4 -10 0 -9 -6
2852 第一保|金融保險|-3 3 -3|97 97 10 9|1.0 6|6 -14 0 -2 3
2855 統一證|金融保險|6 225 122|90 93 1 -5|0.7 67|11 16 -40 13 -28
2880 華南金|金融保險|18 10 -3|100 100 11 6|0.6 373|17 -9 29 -33 -57
2881 富邦金|金融保險|315 305 168|97 97 -0 4|0.9 1018|21 4 0 -12 24
2882 國泰金|金融保險|6 51 13|94 94 -4 6|0.7 1278|25 7 -12 -11 -25
2883 凱基金|金融保險|511 289 95|93 93 2 6|0.7 666|26 9 -23 -8 -77
2884 玉山金|金融保險|14 -5 -20|96 97 3 5|0.9 441|32 12 2 5 -7
2885 元大金|金融保險|30 52 26|98 98 7 7|0.8 499|28 -2 -1 -47 -36
2886 兆豐金|金融保險|-6 -6 -16|94 94 0 -6|0.8 487|20 -4 -13 -18 -30
2887 台新新光金|金融保險|27 23 -5|87 87 1 -11|0.7 501|20 -29 27 7 17
2888 新光金|金融保險|171 64 962|91 91 8 14|1.2 616|31 28 0 -31 34
2889 國票金|金融保險|12 25 7|84 91 -2 -5|0.3 61|10 8 -7 0 -12
2890 永豐金|金融保險|12 14 -6|86 87 -1 -12|0.7 369|26 -14 -4 -0 -11
2891 中信金|金融保險|63 66 17|98 98 9 10|0.7 1155|33 10 -2 -15 -38
2892 第一金|金融保險|17 8 1|98 98 3 -2|0.8 307|24 14 4 47 -84
2903 遠百|貿易百貨|-5 -3 1|65 71 -15 -28|1.3 119|12 17 -44 78 -37
2905 三商|貿易百貨|174 261 33|76 76 -6 -19|0.8 9|6 -2 0 -5 -6
2908 特力|貿易百貨|14 6 2|95 96 -0 -2|0.9 8|2 -9 0 3 13
2912 統一超|貿易百貨|6 6 -1|85 85 -13 -4|1.3 334|25 -42 3 13 67
2913 農林|貿易百貨|42 38 24|82 83 -10 -14|0.7 16|7 -10 0 -13 9
2915 潤泰全|貿易百貨|120 48 37|83 83 -12 -15|0.3 196|9 27 -48 4 -68
2929 淘帝-KY|貿易百貨|-7 -10 2|80 80 4 38|0.2 20|19 -1 0 -21 8
3003 健和興|電子零組|20 18 8|72 72 -5 -7|0.3 56|4 -6 0 -11 -17
3004 豐達科|鋼鐵工業|11 8 -7|82 98 11 0|0.9 8|3 -2 0 -3 -2
3005 神基|電腦及週|11 3 -0|80 100 9 17|1.4 297|15 5 -3 -1 -21
3006 晶豪科|半導體業|2 -0 -14|56 66 -13 -31|0.5 65|13 2 0 -8 -8
3008 大立光|光電業|18 3 -23|88 88 23 2|1.3 2374|33 1 2 -4 22
3010 華立|電子通路|21 18 -3|77 81 -7 -16|0.4 57|9 -3 -5 -10 -4
3011 今皓|電子零組|2 1 -1|52 55 -40 -39|0.7 21|5 11 0 -17 -3
3013 晟銘電|電腦及週|119 55 6|76 76 -16 21|0.3 1432|4 1 -0 7 -13
3014 聯陽|半導體業|1 13 6|76 90 2 -7|0.4 81|26 1 -12 13 -71
3015 全漢|電子零組|19 0 11|91 91 12 15|0.4 133|10 -3 1 4 17
3016 嘉晶|半導體業|-10 -5 -2|58 63 -28 -36|0.6 19|3 -2 0 -8 6
3017 奇鋐|電腦及週|18 25 1|65 73 -17 -17|1.1 3730|41 -3 -10 21 31
3019 亞光|光電業|37 31 2|84 84 54 77|0.9 2421|26 -5 2 -13 -1
3021 鴻名|電子零組|-10 8 -9|60 60 -35 -8|0.4 7|7 19 -11 -17 -30
3022 威強電|電腦及週|14 -0 8|78 89 0 -7|0.3 26|18 -1 -0 -10 -6
3023 信邦|電子零組|21 13 11|78 83 -2 -18|1.1 303|52 -12 -6 24 -19
3024 憶聲|光電業|576 320 239|72 72 -1 -28|0.3 23|2 8 0 -19 -13
3025 星通|通信網路|-64 17 -22|78 78 -5 14|0.2 101|4 -0 0 -0 -10
3026 禾伸堂|電子零組|21 10 12|87 94 -3 -2|0.8 22|13 3 0 -4 9
3027 盛達|通信網路|29 13 -18|60 73 -13 -23|0.2 8|2 19 0 -9 -15
3028 增你強|電子通路|7 5 -9|85 89 -7 -9|0.5 6|6 9 -18 0 -8
3029 零壹|資訊服務|76 61 27|76 76 26 26|0.6 466|7 -6 -0 24 31
3030 德律|其他電子|-26 34 -24|64 74 -10 -18|0.8 119|15 -7 0 -4 10
3031 佰鴻|光電業|14 -3 -12|88 88 5 12|0.5 51|2 -0 0 10 24
3032 偉訓|電子零組|-6 -4 4|76 76 22 30|0.3 290|9 -2 -0 -3 -18
3033 威健|電子通路|42 35 8|90 94 -3 3|0.5 32|9 1 -4 -11 -11
3034 聯詠|半導體業|-2 -7 -1|83 97 6 2|1.1 1137|29 6 -0 -10 -6
3035 智原|半導體業|14 4 12|48 72 -10 -27|0.6 886|15 -6 0 -8 42
3036 文曄|電子通路|63 38 -28|63 93 0 7|0.5 234|13 5 -11 -3 -31
3037 欣興|電子零組|14 14 3|59 69 -23 -30|1.2 1404|34 -18 -1 -5 54
3038 全台|光電業|-10 -9 8|72 92 2 -7|0.5 11|6 1 -0 -7 -12
3040 遠見|其他|-6 -9 4|90 90 18 49|0.3 25|16 -1 0 17 -25
3041 揚智|半導體業|-24 -9 -31|59 79 -8 -13|0.3 159|10 -1 0 -6 31
3042 晶技|電子零組|14 10 -8|81 81 -19 -5|1.0 151|13 -24 2 -14 65
3043 科風|其他電子|54 62 81|69 69 4 -13|0.2 19|4 4 0 -23 4
3044 健鼎|電子零組|20 14 2|83 94 2 -1|0.6 294|35 -3 8 -5 -4
3045 台灣大|通信網路|0 5 -4|94 94 -3 6|0.7 491|15 12 -25 19 -63
3047 訊舟|通信網路|62 58 -4|60 62 -18 -33|0.4 63|8 4 0 -10 -6
3048 益登|電子通路|17 5 -1|55 60 -26 -33|0.5 15|4 12 0 -6 -29
3050 鈺德|光電業|9 17 6|60 66 -14 -36|0.5 11|9 10 0 -3 -11
3051 力特|光電業|69 27 31|79 90 -4 4|0.7 22|1 3 -1 -8 -30
3055 蔚華科|電子通路|-76 -79 -33|68 85 -10 -3|0.4 23|2 7 0 -4 -8
3056 富華新|建材營造|27398 44279 33193|85 85 6 -14|0.6 35|4 -2 0 -13 6
3059 華晶科|光電業|-9 -14 7|85 87 10 1|0.5 222|11 -3 1 -4 56
3060 銘異|電腦及週|47 21 -13|64 77 -17 -19|0.5 10|7 -3 0 -2 -10
3062 建漢|通信網路|47 20 20|80 80 -6 6|0.2 119|12 4 -0 -6 -20
3073 天方能源|綠能環保|19 119 93|44 51 -30 -38|0.4 7|1 9 0 -14 47
3078 僑威|電子零組|35 -5 11|99 99 28 29|1.6 719|9 0 5 19 6
3081 聯亞|通信網路|-19 1 -22|90 90 44 287|2.4 302|21 3 2 2 -8
3086 華義*|文化創意|-6 -19 -32|63 63 -15 17|3.8 31|40 -1 0 -1 23
3088 艾訊|電腦及週|23 21 16|96 96 25 38|0.7 327|13 -2 0 9 19
3090 日電貿|電子零組|21 19 5|84 84 8 2|0.2 85|8 -0 -1 -24 -8
3105 穩懋|半導體業|-26 -24 -40|55 71 -20 -26|0.7 243|17 9 -0 -13 -18
3131 弘塑|半導體業|89 29 10|64 64 -14 -13|1.3 1303|18 -5 1 na 85
3138 耀登|通信網路|-15 -12 -9|66 79 -10 -15|1.3 13|2 -1 0 -2 6
3141 晶宏|半導體業|4 1 17|65 68 -26 -22|0.6 18|8 12 0 -14 -17
3147 大綜|資訊服務|67 43 16|83 83 15 31|0.7 272|6 1 -0 -24 -16
3149 正達|光電業|6 11 -6|67 67 -22 22|0.3 120|0 -7 0 -10 24
3152 璟德|通信網路|4 10 -5|65 83 -3 -11|0.3 25|14 -15 -1 -5 22
3162 精確|電機機械|63 61 28|87 96 11 25|0.4 24|48 10 0 -9 -6
3163 波若威|通信網路|-38 -41 -12|86 88 6 -5|2.4 3366|7 1 2 32 5
3167 大量|電機機械|125 110 11|55 55 -38 27|0.3 239|6 1 -1 -27 9
3169 亞信|半導體業|-13 -11 -8|69 86 -0 -9|0.5 21|1 -3 -0 -1 15
3188 鑫龍騰|建材營造|-92 -90 na|48 48 -2 -51|0.5 5|2 -5 0 -6 -5
3189 景碩|半導體業|20 8 -7|73 82 -8 -9|0.4 666|11 2 1 -16 -43
3207 耀勝|電子零組|136 98 51|55 59 -31 -38|0.6 16|4 5 0 -2 -9
3209 全科|電子通路|-29 -21 -8|76 76 -16 -4|0.2 14|6 -6 -4 -18 -11
3211 順達|電腦及週|-25 -34 -15|81 81 72 67|0.6 3177|14 -0 1 -35 4
3213 茂訊|電腦及週|-6 -13 -13|74 74 -12 -11|0.4 9|4 6 0 -5 -13
3217 優群|電子零組|15 19 3|77 88 -11 -2|0.5 63|6 -4 -21 -18 -11
3218 大學光|生技醫療|6 5 1|69 80 -5 -8|0.7 22|9 4 -6 -16 -9
3227 原相|半導體業|32 30 -16|89 89 6 51|0.6 416|33 0 -1 -16 -32
3228 金麗科|半導體業|8 -10 -57|35 69 -10 -27|0.5 80|7 3 0 -29 8
3230 錦明|光電業|-20 -40 -1|81 81 18 138|0.3 106|3 -2 0 -3 16
3231 緯創|電腦及週|41 30 8|76 80 -11 3|1.4 2463|24 -14 -4 -14 68
3234 光環|通信網路|-11 -17 -9|76 76 1 18|0.6 46|1 1 0 na na
3257 虹冠電|半導體業|-43 -46 -28|77 77 -14 7|1.4 24|3 3 0 -3 -3
3260 威剛|半導體業|-8 -11 -36|64 77 -11 -20|0.6 150|10 7 -17 5 -7
3264 欣銓|半導體業|-1 -10 -4|82 97 23 5|2.6 509|17 -1 2 91 -6
3265 台星科|半導體業|-2 18 4|77 88 -2 0|0.6 78|2 -2 -2 -5 12
3284 太普高|其他|-37 -28 -71|54 54 2 -30|0.9 7|2 -11 0 -13 -9
3289 宜特|其他電子|15 20 6|66 66 -31 -2|0.6 78|16 0 -5 -5 11
3290 東浦|電子零組|13 6 -1|79 79 -8 7|0.3 24|3 13 0 -9 -23
3293 鈊象|文化創意|29 34 3|82 82 -14 22|0.5 1091|26 -9 -4 9 28
3294 英濟|電子零組|7 -4 -13|63 90 21 15|5.1 345|7 -0 0 12 11
3296 勝德|電子零組|12 16 6|71 71 1 3|0.1 10|7 -7 0 -4 -8
3303 岱稜|其他電子|23 10 -13|66 66 -17 3|0.1 19|5 0 0 -10 -1
3305 昇貿|其他電子|59 54 22|78 84 -6 -11|1.2 27|6 0 0 -11 -1
3306 鼎天|通信網路|-70 -37 -15|69 75 -17 -15|0.4 21|2 -0 0 -10 -5
3312 弘憶股|電子通路|13 8 -9|48 56 -24 -37|0.4 47|5 16 0 -13 -2
3317 尼克森|半導體業|37 19 19|83 83 -1 1|0.1 7|4 -5 0 -4 20
3323 加百裕|電腦及週|-15 -11 10|76 76 34 32|0.8 495|3 -0 0 -12 25
3324 雙鴻|其他電子|34 24 -3|60 76 -12 -15|0.6 1442|9 -3 -1 -2 -0
3338 泰碩|電子零組|-4 -12 -13|62 67 -12 -32|0.2 19|2 5 0 -12 -9
3339 泰谷|光電業|7 12 -12|66 71 -17 -24|0.7 20|3 4 0 -19 -8
3346 麗清|汽車工業|-9 -0 -14|65 80 -17 -14|1.7 9|3 6 0 -9 1
3356 奇偶|光電業|6 -3 0|73 77 -16 -19|0.6 18|7 -5 0 1 24
3357 臺慶科|電子零組|49 37 12|77 79 -9 -14|0.5 17|13 -8 6 -27 1
3362 先進光|光電業|15 3 -6|67 67 -14 -17|0.6 143|3 -3 0 -6 4
3363 上詮|通信網路|-9 7 -2|90 90 55 97|0.3 495|11 8 1 -33 -30
3373 熱映|其他電子|44 15 11|85 85 16 7|1.8 41|2 1 0 5 77
3374 精材|半導體業|0 1 -9|68 68 -9 -19|2.3 1330|9 2 -4 10 14
3376 新日興|電子零組|5 10 -25|82 95 23 3|1.7 461|26 4 -1 26 -7
3379 彬台|電機機械|127 86 -12|92 92 61 25|4.2 124|5 1 0 77 -32
3380 明泰|通信網路|-24 -14 9|90 91 1 5|0.4 34|8 11 -1 -20 3
3402 漢科|其他電子|-4 -0 -27|83 88 -2 5|0.8 42|5 12 0 -16 -19
3406 玉晶光|光電業|-20 -20 -51|69 79 3 -13|0.9 1316|24 -6 3 -13 7
3413 京鼎|半導體業|34 42 15|73 78 -15 -5|0.7 185|30 -17 -2 4 18
3416 融程電|電腦及週|15 39 20|88 88 15 22|0.8 66|5 0 0 25 -5
3419 譁裕|通信網路|46 26 18|84 87 0 -8|0.1 12|2 -3 0 2 20
3430 奇鈦科|化學工業|32 14 -4|63 63 -22 -3|0.2 6|4 5 0 -8 -14
3437 榮創|光電業|14 1 -4|53 72 -20 -19|0.6 10|5 -3 0 -2 -2
3438 類比科|半導體業|8 10 -1|62 71 -27 -26|0.5 5|3 -5 0 -0 -17
3441 聯一光電|光電業|34 18 4|84 84 -9 -4|0.3 8|3 -3 0 -17 10
3443 創意|半導體業|22 -5 -0|69 86 4 11|0.9 2199|22 -4 1 -8 22
3444 利機|電子通路|34 26 8|58 73 -5 -23|0.7 8|10 8 0 -17 -8
3447 展達|通信網路|43 92 79|53 53 -34 55|0.2 100|6 -1 0 -31 100
3450 聯鈞|半導體業|81 72 34|90 90 37 138|1.0 9917|19 -0 1 -22 -21
3454 晶睿|光電業|14 18 33|83 96 11 9|3.0 80|2 -6 0 41 93
3455 由田|光電業|-31 -16 -12|74 74 -19 -6|0.4 39|8 6 -2 -18 -20
3466 德晉|通信網路|-30 -65 -3|57 67 -25 -26|0.4 15|7 7 0 -10 -20
3479 安勤|電腦及週|6 4 11|74 79 -11 -8|0.4 15|5 6 -7 -5 -2
3481 群創|光電業|-4 1 -2|77 81 -16 -19|0.9 480|24 -15 0 0 63
3483 力致|電腦及週|2 11 3|61 76 -13 -16|0.4 57|5 1 -1 -7 1
3484 崧騰|電子零組|37 48 21|80 80 -3 3|0.3 16|10 -5 0 -13 17
3490 單井|光電業|48 1 19|66 75 -16 -18|0.1 5|2 5 0 -3 -8
3491 昇達科|通信網路|56 52 1|96 96 44 35|2.1 1610|21 2 2 10 87
3498 陽程|其他電子|403 386 309|67 67 -23 6|0.2 40|4 -4 0 -16 -11
3501 維熹|電子零組|5 6 -5|78 80 -5 -14|0.3 8|7 -24 0 -6 10
3504 揚明光|光電業|-8 -5 9|78 87 3 4|1.0 109|2 -1 0 -17 47
3508 位速|其他電子|25 11 25|85 94 -2 -1|1.0 11|1 2 0 na na
3511 矽瑪|電子零組|60 39 42|65 65 -6 20|0.2 18|5 2 0 -6 -1
3515 華擎|電腦及週|68 65 30|74 87 8 11|0.3 90|13 12 -5 -14 -20
3518 柏騰|其他電子|-15 -1 2|52 52 -31 -44|0.6 8|6 13 0 -19 -14
3522 御嵿|觀光餐旅|38 21 -4|78 78 4 5|0.7 6|2 -3 0 na na
3526 凡甲|電子零組|54 38 3|90 90 -5 18|0.5 47|26 8 -7 -8 -2
3529 力旺|半導體業|5 11 -9|89 89 -0 35|0.8 1409|62 6 -6 13 -22
3530 晶相光|半導體業|-25 -8 -14|59 78 -19 -13|0.2 10|40 -4 -0 -3 -4
3532 台勝科|半導體業|-23 -18 -2|47 54 -29 -44|0.5 60|49 -1 -14 4 -23
3533 嘉澤|電子零組|26 27 4|84 84 1 24|0.8 1452|43 1 -2 -3 4
3535 晶彩科|光電業|-67 678 346|60 61 -15 -40|1.2 54|4 -2 0 -8 11
3537 堡達|電子零組|-2 -3 -3|69 75 -16 -20|0.2 8|2 3 0 -19 1
3540 曜越|電腦及週|8 1 10|61 81 -9 -16|0.2 5|2 2 0 -5 -0
3545 敦泰|半導體業|1 16 6|67 80 -15 -12|0.4 114|20 -1 -0 -4 7
3548 兆利|電子零組|58 19 -7|59 77 9 -1|0.2 126|4 -0 -5 0 -22
3550 聯穎|電子零組|28 12 11|52 52 -36 -1|0.4 9|8 14 0 -11 -17
3551 世禾|綠能環保|17 16 3|83 83 -16 38|1.1 281|5 -0 0 -18 0
3552 同致|其他電子|-14 -21 -12|69 78 -19 -2|0.1 15|11 9 -0 -10 1
3557 嘉威|居家生活|-10 3 -18|87 87 -1 -9|0.7 10|4 -35 0 -12 42
3558 神準|通信網路|24 -0 25|78 78 23 22|0.2 137|8 10 -3 -41 -19
3563 牧德|光電業|200 162 149|79 83 5 13|0.5 141|11 -9 -0 -9 20
3564 其陽|通信網路|57 24 5|53 68 -21 -22|0.5 16|1 -2 0 -9 12
3570 大塚|資訊服務|31 50 23|89 89 16 -1|0.4 8|45 -1 0 na na
3580 友威科|其他電子|-17 -1 -5|62 62 -21 -18|0.2 48|4 4 0 -6 2
3581 博磊|半導體業|-4 -2 2|62 62 -38 13|0.2 13|11 12 0 -22 8
3583 辛耘|半導體業|10 34 -7|68 68 -23 -14|0.7 515|12 -4 -1 -8 12
3587 閎康|其他電子|2 5 -1|77 80 -14 -11|0.6 45|12 -3 -6 -7 0
3588 通嘉|半導體業|-1 2 -28|51 66 -26 -20|1.1 14|4 18 -11 -9 -14
3591 艾笛森|光電業|29 27 -2|75 82 -8 -9|0.3 32|4 3 0 14 -1
3592 瑞鼎|半導體業|14 16 -19|78 97 14 4|0.7 258|14 -25 41 -18 81
3594 磐儀|電腦及週|43 29 35|84 84 19 10|0.3 143|3 -0 0 -15 -4
3596 智易|通信網路|-13 -14 -11|93 100 17 26|0.8 278|29 4 14 -34 168
3597 映興|電子零組|73 90 63|66 66 1 39|0.2 20|2 -8 0 0 0
3605 宏致|電子零組|29 24 9|91 91 1 15|4.4 47|25 9 0 17 9
3607 谷崧|電子零組|38 31 10|73 73 -20 -9|0.2 7|6 -6 0 -4 2
3609 三一東林|電子零組|-54 -36 -4|87 93 14 -3|1.3 22|1 1 0 -30 na
3615 安可|光電業|-11 -13 -9|64 64 -25 -4|0.1 10|4 19 0 -10 -8
3617 碩天|其他電子|11 14 7|83 83 8 29|0.4 222|16 13 -3 -17 25
3622 洋華|光電業|-57 -20 -23|68 74 -14 -9|0.6 25|4 -9 -9 -6 -19
3624 光頡|電子零組|4 1 -1|65 67 -24 -31|1.2 6|42 1 0 -9 -5
3625 西勝|電腦及週|-82 -73 -22|81 81 47 29|0.7 30|6 -1 0 na na
3630 新鉅科|光電業|10 3 -23|70 82 -8 -13|0.3 31|35 -2 0 -22 26
3645 達邁|電子零組|44 65 18|93 93 48 61|2.7 2432|12 -0 0 25 56
3653 健策|電子零組|54 41 23|79 79 -14 8|0.8 1102|25 -8 -1 2 -1
3661 世芯-KY|半導體業|28 42 -33|67 88 55 14|0.9 8023|61 2 -1 4 -30
3663 鑫科|其他電子|113 111 29|55 55 -35 -27|0.3 46|1 4 0 -15 -3
3664 安瑞-KY|通信網路|20 -31 -30|75 83 -5 -1|0.8 7|38 -2 0 na na
3665 貿聯-KY|其他電子|33 20 14|80 80 29 54|1.2 2170|41 2 -2 7 -7
3673 TPK-KY|光電業|-19 -13 -12|69 79 -13 -16|0.7 47|36 4 -1 -2 -11
3675 德微|半導體業|18 31 -2|52 61 -30 -34|0.4 43|56 4 -9 -14 38
3679 新至陞|電子零組|38 23 -1|97 98 9 -3|1.2 14|10 10 0 55 -36
3680 家登|半導體業|13 22 -18|74 74 -17 -3|1.2 259|29 -5 -8 2 1
3687 歐買尬|數位雲端|9 5 -1|73 73 -27 0|0.9 9|7 -12 0 -5 12
3689 湧德|電子零組|11 7 21|81 81 -5 20|0.3 258|24 -4 -0 -26 4
3691 碩禾|光電業|-48 -9 -156|39 54 -25 -44|0.5 10|4 -11 0 -8 -4
3693 營邦|電腦及週|-7 -10 -10|73 82 5 -9|0.5 64|3 4 -1 -4 6
3694 海華|通信網路|5 1 3|88 88 33 29|0.7 410|8 -1 0 -23 39
3701 大眾控|電腦及週|-13 -9 -11|53 73 -2 -18|0.2 38|3 -1 0 -8 8
3702 大聯大|電子通路|45 27 -4|73 82 -8 -18|0.6 260|27 -10 -7 -6 -10
3703 欣陸|建材營造|-9 -5 -6|75 83 5 -16|0.4 17|23 -14 4 -5 -20
3704 合勤控|通信網路|28 1 13|77 89 -8 5|0.3 37|14 3 0 -9 -9
3705 永信|生技醫療|15 12 -3|87 87 -4 4|0.8 12|12 -22 -0 5 48
3706 神達|電腦及週|255 202 123|81 81 56 69|0.6 1737|18 -4 -1 12 1
3707 漢磊|半導體業|-20 -13 4|58 64 -25 -31|0.6 38|8 1 0 -7 -6
3708 上緯投控|綠能環保|-7 7 -1|52 65 -21 -28|0.5 31|10 5 -7 -10 -2
3709 鑫聯大投控|電腦及週|110 64 29|76 76 -24 19|0.3 5|4 -5 0 -16 -12
3710 連展投控|電子零組|19 13 -9|77 77 -5 9|3.4 12|5 -9 0 na na
3711 日月光投控|半導體業|6 1 -1|83 91 2 7|1.4 2194|74 4 -2 -35 5
3712 永崴投控|電腦及週|46 68 13|82 82 22 7|0.3 88|8 -17 0 15 18
3714 富采|光電業|5 -1 -12|92 92 -5 8|1.0 200|17 -3 -0 1 9
3715 定穎投控|電子零組|14 10 -4|66 71 -18 -4|0.7 92|8 10 -8 -7 -0
4104 佳醫|生技醫療|6 5 1|91 93 -2 -4|0.8 7|4 -6 2 -21 1
4105 東洋|生技醫療|21 4 -4|97 100 4 4|1.6 22|15 19 -4 11 -17
4107 邦特|生技醫療|-10 -3 -10|84 84 -2 -5|0.4 6|11 -15 -2 14 4
4109 加捷生醫|生技醫療|147 60 -5|58 66 -20 -28|1.2 15|1 -2 0 3 14
4113 聯上|建材營造|59 1217186 828730|42 48 -7 -50|0.6 13|2 -9 0 17 29
4114 健喬|生技醫療|20 14 5|88 88 -7 -8|0.8 22|7 -4 0 -12 12
4119 旭富|生技醫療|-12 37 3|86 86 -5 -8|0.4 12|7 -3 0 -33 -4
4121 優盛|生技醫療|1 1 -1|68 89 4 -10|0.6 15|1 0 0 12 13
4123 晟德|生技醫療|-17 12 -6|72 80 -17 -16|0.7 44|11 3 0 -11 -4
4126 太醫|生技醫療|29 23 21|95 95 5 11|0.4 7|13 -3 -0 -25 4
4127 天良|生技醫療|-31 -25 -8|86 91 4 13|0.5 9|3 7 0 -11 10
4128 中天|生技醫療|13 10 1|68 73 -17 -17|0.7 29|7 13 0 -8 -14
4129 聯合|生技醫療|20 16 -3|87 92 -5 3|0.7 12|14 -6 0 -5 -7
4133 亞諾法|生技醫療|6 -5 1|89 97 6 -1|0.7 16|12 -1 0 10 32
4137 麗豐-KY|生技醫療|-11 -16 -13|56 70 -24 -22|0.7 12|57 -5 -2 -1 -10
4142 國光生|生技醫療|147 19 19|75 84 1 -13|1.1 77|6 -5 0 19 91
4147 中裕|生技醫療|-21 -7 -51|75 88 6 4|0.6 72|8 3 3 20 -12
4157 太景*-KY|生技醫療|16 24 -12|68 74 -20 -21|0.7 11|3 -12 0 -11 4
4162 智擎|生技醫療|1149 391 276|92 94 -0 9|0.6 72|7 8 -1 6 -5
4164 承業醫|生技醫療|32 -19 -21|72 93 5 -6|0.8 10|23 14 0 -2 -13
4167 松瑞藥|生技醫療|-46 -13 -33|78 88 -9 -9|0.7 18|11 -6 0 -1 22
4174 浩鼎|生技醫療|10 -41 -1126|66 66 -9 1|0.7 24|8 2 0 4 1
4303 信立|塑膠工業|285 485 318|78 88 6 5|0.3 93|2 -1 0 -12 3
