# 2023-11-01 全池(994 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2636 台驊控股|航運業|-22 -33 22|94 94 -0 5|0.6 37|18 -1 0 2 0
2637 慧洋-KY|航運業|-30 -39 -6|66 74 -12 -23|0.5 175|9 -14 0 4 21
2640 大車隊|數位雲端|16 10 -4|76 76 -5 -21|0.5 7|7 -14 0 6 -2
2641 正德|航運業|1 -9 9|78 85 -3 -14|0.3 28|1 -1 0 -10 3
2645 長榮航太|航運業|11 29 4|na 71 -12 -3|0.2 177|5 -18 -1 92 38
2705 六福|觀光餐旅|32 9 -50|65 65 -12 -7|0.7 6|4 -5 0 -7 8
2707 晶華|觀光餐旅|11 11 -18|67 67 -15 -23|0.8 94|14 -8 4 -11 3
2719 燦星旅|觀光餐旅|1497 2296 795|59 59 -11 53|0.7 10|0 -1 0 na na
2722 夏都|觀光餐旅|-31 -25 -27|44 44 -30 1|0.7 5|1 -7 -1 -1 -8
2723 美食-KY|觀光餐旅|-1 -0 -7|60 62 -18 -33|0.9 44|58 -27 2 -12 -4
2727 王品|觀光餐旅|10 14 -8|76 76 -8 -13|1.0 140|32 -11 2 9 -19
2729 瓦城|觀光餐旅|22 21 -6|82 82 -4 16|0.4 21|10 -13 -3 -7 4
2731 雄獅|觀光餐旅|574 791 109|69 69 -20 -25|1.9 123|14 -6 4 7 16
2732 六角|觀光餐旅|-8 -9 -4|60 61 -18 -38|1.0 12|9 -8 -7 2 -5
2734 易飛網|觀光餐旅|538 411 -37|53 53 -20 22|0.9 9|8 -1 0 na na
2736 富野|觀光餐旅|-53 -38 -51|49 49 -29 16|0.6 7|7 4 0 -18 7
2739 寒舍|觀光餐旅|24 28 -35|49 49 -21 -35|0.8 7|3 -12 0 na na
2743 山富|觀光餐旅|1297 1215 88|67 67 -13 105|2.4 134|1 -2 0 35 53
2745 五福|觀光餐旅|2173 3570 788|62 62 -19 70|0.8 14|2 -2 0 na -51
2748 雲品|觀光餐旅|1 5 -22|56 56 -24 -16|1.0 55|1 -0 -4 -1 4
2753 八方雲集|觀光餐旅|4 8 -1|69 87 3 -0|0.6 41|12 -6 -6 -5 25
2754 亞洲藏壽司|觀光餐旅|26 25 -7|60 64 -23 -23|0.9 8|76 -11 0 17 13
2801 彰銀|金融保險|31 8 -13|97 97 -2 1|0.7 98|13 -24 8 3 99
2809 京城銀|金融保險|178 49 -120|96 96 1 8|0.9 43|14 -2 -1 -14 24
2812 台中銀|金融保險|10 9 -5|97 97 -1 6|0.8 40|9 2 3 -19 9
2816 旺旺保|金融保險|17 17 -3|97 97 77 121|2.7 166|2 -2 0 44 60
2820 華票|金融保險|-14 45 29|94 95 -3 -2|0.7 7|7 8 0 4 11
2834 臺企銀|金融保險|10 5 -16|90 91 -7 -5|0.8 117|17 -24 2 5 7
2838 聯邦銀|金融保險|-9 -4 -20|82 82 -15 -14|0.2 17|4 -26 0 -18 -6
2845 遠東銀|金融保險|53 23 -3|98 98 0 8|0.8 29|10 1 1 -5 -12
2850 新產|金融保險|6 8 3|100 100 24 39|1.9 12|10 6 0 135 -18
2851 中再保|金融保險|1 17 15|91 91 -4 14|0.4 16|3 4 0 9 1
2855 統一證|金融保險|-64 48 -213|84 84 -16 7|0.5 11|9 -23 0 -12 9
2880 華南金|金融保險|2 -1 -8|89 92 -6 -5|0.7 143|17 -24 2 -2 60
2881 富邦金|金融保險|-25 -15 48|95 95 -3 8|0.8 686|19 -18 6 3 18
2882 國泰金|金融保險|-12 14 44|94 94 -4 4|0.7 591|21 -9 7 -10 -1
2883 凱基金|金融保險|-90 -63 10|83 84 -10 -13|1.3 348|20 -21 1 13 53
2884 玉山金|金融保險|57 23 5|92 92 -7 -0|0.8 313|30 -17 1 -20 16
2885 元大金|金融保險|3 10 15|95 95 2 11|0.9 353|26 -10 4 -23 14
2886 兆豐金|金融保險|93 41 10|94 94 -4 11|0.7 583|21 9 3 -39 -16
2887 台新新光金|金融保險|-38 3 -11|94 94 -5 2|0.9 204|24 -18 5 -2 10
2889 國票金|金融保險|42 19 16|84 91 -3 -5|0.9 18|9 -3 0 -12 -2
2890 永豐金|金融保險|11 12 5|97 97 1 10|0.8 321|25 7 7 5 31
2891 中信金|金融保險|40 26 60|95 95 -1 9|0.8 713|37 2 5 -14 6
2892 第一金|金融保險|-14 -16 -18|95 95 -4 1|0.7 273|24 -16 5 -48 86
2903 遠百|貿易百貨|-2 0 -4|99 99 9 11|0.5 21|11 11 8 3 16
2905 三商|貿易百貨|-48 -1 3|76 84 -12 -14|0.7 8|5 -3 0 7 10
2912 統一超|貿易百貨|10 9 -1|91 91 -5 -6|0.8 230|27 -33 0 12 -2
2913 農林|貿易百貨|15 -3 -5|66 66 -34 -13|0.3 46|8 -24 0 2 26
2915 潤泰全|貿易百貨|14 5 5|82 91 -6 1|0.7 90|7 -22 -1 -19 26
3003 健和興|電子零組|-29 -22 -7|76 76 -14 -9|0.5 21|2 -17 0 -2 14
3004 豐達科|鋼鐵工業|27 36 -17|70 76 -24 -12|0.3 30|2 -1 -3 -1 8
3005 神基|電腦及週|-3 0 -12|90 90 13 20|0.5 223|34 -5 -1 -7 -12
3006 晶豪科|半導體業|-3 -13 25|89 89 13 16|0.9 1267|18 1 0 -5 21
3008 大立光|光電業|9 0 3|87 87 -2 4|1.1 1219|35 -2 -2 -1 38
3010 華立|電子通路|6 -1 11|98 98 18 16|0.5 25|13 25 2 -12 -16
3011 今皓|電子零組|-3 -22 8|84 84 9 20|0.2 20|2 -5 0 na na
3013 晟銘電|電腦及週|17 5 -15|74 74 2 80|0.5 511|0 -3 0 -8 18
3014 聯陽|半導體業|87 66 56|90 90 13 71|0.8 685|29 -4 3 -25 33
3015 全漢|電子零組|-1 -9 -1|90 90 -3 7|0.6 10|13 -24 -0 -18 -7
3016 嘉晶|半導體業|-36 -33 -11|76 83 -7 -0|1.5 16|2 5 0 -2 -6
3017 奇鋐|電腦及週|6 6 -1|75 75 -14 58|0.8 3636|34 -7 -0 -19 22
3019 亞光|光電業|-11 -7 4|86 89 -7 -0|0.6 28|11 -16 0 1 11
3022 威強電|電腦及週|-28 -27 -46|70 70 -15 -13|0.6 47|19 -18 -5 5 -1
3023 信邦|電子零組|1 1 -16|74 74 -12 -19|1.8 188|60 -21 0 35 20
3024 憶聲|光電業|21 -13 -11|84 84 -16 8|0.7 13|5 -7 0 1 -1
3025 星通|通信網路|98 19 8|83 83 -0 56|1.3 482|1 -0 0 4 -47
3026 禾伸堂|電子零組|-6 -5 5|95 95 -1 5|0.7 10|11 7 11 -3 2
3027 盛達|通信網路|37 47 -20|65 65 -28 -19|0.4 26|2 -5 0 -13 7
3028 增你強|電子通路|13 7 25|94 94 3 8|0.5 17|7 14 0 -1 9
3029 零壹|資訊服務|12 3 -4|87 87 -11 2|0.6 68|6 7 -0 -14 -17
3030 德律|其他電子|-31 -34 -5|96 96 0 4|0.6 16|15 16 1 -11 -3
3032 偉訓|電子零組|28 32 11|79 79 0 37|0.9 409|9 -8 0 39 28
3033 威健|電子通路|-0 3 3|80 80 -8 -3|0.5 22|8 -20 2 -2 -7
3034 聯詠|半導體業|55 48 54|100 100 11 23|1.7 1457|51 12 5 -10 -24
3035 智原|半導體業|-8 -9 -9|80 80 7 85|0.9 6746|28 1 1 -3 19
3036 文曄|電子通路|-1 9 4|100 100 90 96|1.0 1121|14 5 2 -60 54
3037 欣興|電子零組|-35 -29 -16|71 71 -19 -6|1.1 2202|43 -6 -7 1 22
3038 全台|光電業|-21 -12 -15|68 68 -26 -2|0.3 18|11 14 -2 -12 -9
3041 揚智|半導體業|-41 -47 -4|90 90 34 33|1.4 112|12 1 0 154 5
3042 晶技|電子零組|-3 -10 11|93 93 5 20|0.3 145|19 0 -1 -26 -5
3043 科風|其他電子|-16 19 -26|53 53 -1 -28|0.2 19|2 1 0 -12 36
3044 健鼎|電子零組|-5 -5 8|78 78 5 51|0.3 1096|42 -1 -5 -10 -10
3045 台灣大|通信網路|6 7 -1|96 96 2 -3|1.2 352|15 5 3 -1 20
3046 建碁|電腦及週|54 77 8|63 63 -11 -21|0.2 31|2 -3 -1 -10 7
3047 訊舟|通信網路|-40 -33 -14|79 85 -14 -8|0.4 8|2 2 0 -5 1
3048 益登|電子通路|-6 -12 -1|84 87 -9 -10|0.8 6|3 -11 0 0 -7
3051 力特|光電業|-29 -25 4|84 84 22 84|0.5 185|1 -1 0 -2 20
3055 蔚華科|電子通路|-61 -46 -9|83 83 -11 36|1.9 32|2 -2 -0 17 11
3056 富華新|建材營造|-99 -3 -2372|71 71 -21 -17|0.3 40|4 -6 0 14 43
3058 立德|電子零組|-24 -26 -12|60 60 -15 -29|1.1 9|1 -5 0 na na
3059 華晶科|光電業|-45 -43 -31|90 95 1 4|1.6 48|12 -0 -0 6 -3
3060 銘異|電腦及週|24 10 41|89 89 1 16|1.2 9|7 5 0 3 2
3062 建漢|通信網路|-28 -35 -45|85 94 6 2|1.4 44|14 4 0 13 -16
3071 協禧|電腦及週|-12 -24 -18|66 66 -18 -4|0.2 16|1 0 0 -5 -5
3078 僑威|電子零組|101 130 70|94 94 3 51|0.7 737|9 -0 -0 5 -2
3081 聯亞|通信網路|-72 -73 -57|70 75 -10 -4|0.8 174|15 -5 -1 -3 7
3083 網龍|文化創意|67 8 12|88 88 6 2|1.0 14|2 8 0 -8 -23
3088 艾訊|電腦及週|-16 -3 -15|80 80 -14 20|0.8 52|10 -19 -2 -1 71
3090 日電貿|電子零組|20 17 21|92 92 6 10|0.4 24|11 5 2 -20 6
3092 鴻碩|電子零組|-28 -28 12|83 83 -17 -0|0.3 12|1 -1 0 -22 1
3094 聯傑|半導體業|-44 -42 -27|91 91 22 11|3.2 200|3 -1 0 42 50
3105 穩懋|半導體業|17 7 37|77 82 -5 -10|3.0 585|25 3 0 -12 -15
3122 笙泉|半導體業|-15 -7 31|99 99 92 86|2.9 706|1 -0 0 -6 21
3131 弘塑|半導體業|-3 -8 -0|67 67 -23 35|0.4 130|14 -2 -11 na 9
3138 耀登|通信網路|-10 -1 -12|82 92 1 -3|1.4 59|2 -1 0 -7 3
3141 晶宏|半導體業|-28 -29 6|79 84 -7 -7|1.0 27|6 5 0 -1 -15
3149 正達|光電業|-26 -27 -8|47 58 -24 -42|0.4 9|2 1 0 -100 na
3152 璟德|通信網路|24 22 30|91 93 9 4|1.9 16|18 -5 0 6 1
3162 精確|電機機械|30 28 -85|68 76 -9 -17|1.0 30|45 -5 0 -4 2
3163 波若威|通信網路|1 -3 4|82 82 4 71|0.2 713|6 -1 0 -17 2
3169 亞信|半導體業|-23 -31 4|88 95 5 1|1.2 86|3 1 0 -10 3
3176 基亞|生技醫療|167 143 140|99 99 62 51|4.6 55|4 4 0 na na
3178 公準|半導體業|-2 6 -7|79 79 -9 3|0.2 17|0 -5 0 -5 14
3189 景碩|半導體業|-49 -48 -16|74 80 -12 -8|1.7 219|10 -17 5 -2 17
3202 樺晟|電子零組|35 49 36|74 74 -7 -21|0.7 7|2 -2 0 0 -33
3205 佰研|生技醫療|-22 -22 -6|78 78 -14 -4|3.2 9|11 -1 0 1 0
3206 志豐|電子零組|-24 -11 3|88 88 17 29|0.1 9|5 -10 0 -13 28
3207 耀勝|電子零組|-31 -26 -39|68 68 -17 -11|0.7 51|2 -2 0 -10 12
3209 全科|電子通路|-25 -12 -20|79 88 -4 -13|0.3 13|2 -3 0 -30 8
3211 順達|電腦及週|-29 -10 -9|94 94 -3 2|0.8 10|12 -27 0 -10 2
3213 茂訊|電腦及週|27 21 3|100 100 19 65|0.5 69|10 8 0 -20 -1
3217 優群|電子零組|40 47 42|84 84 -6 19|0.3 132|9 -1 -6 -11 4
3218 大學光|生技醫療|15 16 -8|74 74 -16 -20|0.6 50|30 -24 -1 2 -7
3221 台嘉碩|通信網路|2 -20 11|89 89 -3 0|0.7 6|4 9 0 2 -13
3227 原相|半導體業|51 32 41|96 96 13 33|0.7 139|19 9 1 7 -13
3228 金麗科|半導體業|73 24 38|57 73 2 -26|0.8 43|5 4 0 -7 -20
3231 緯創|電腦及週|-17 -12 -4|57 57 -21 84|0.5 8320|34 -3 -1 -2 11
3234 光環|通信網路|-25 -29 12|87 87 8 42|1.1 78|1 -0 -1 -24 -73
3257 虹冠電|半導體業|354 245 181|75 75 -12 10|0.2 32|9 -2 0 -7 4
3260 威剛|半導體業|4 -4 15|91 91 24 38|1.1 1584|18 3 2 18 -26
3264 欣銓|半導體業|-4 -5 -10|94 94 7 26|1.3 248|24 -10 8 6 26
3265 台星科|半導體業|3 -0 6|84 84 -1 56|0.5 165|4 -4 0 -14 26
3268 海德威|半導體業|18 13 33|99 99 23 22|5.8 7|0 0 0 -7 48
3272 東碩|電腦及週|-84 -66 -67|67 81 -14 -11|0.5 5|0 -3 0 11 17
3276 宇環|電子零組|192 114 122|86 86 60 51|2.4 130|1 -1 0 22 42
3287 廣寰科|電腦及週|22 40 27|74 74 -18 53|2.8 12|1 -3 0 16 24
3289 宜特|其他電子|-7 -4 -11|68 68 -24 2|0.4 64|8 -10 -0 -1 -11
3290 東浦|電子零組|-8 -9 -21|92 94 5 -2|5.3 12|2 -1 0 9 12
3293 鈊象|文化創意|20 20 3|97 97 4 22|0.8 265|36 -5 6 -19 -41
3294 英濟|電子零組|13 -13 -7|98 98 10 8|2.0 7|8 7 0 -3 1
3305 昇貿|其他電子|-13 -17 15|77 77 -11 23|0.8 60|3 -6 -2 32 27
3306 鼎天|通信網路|-2 -13 -6|64 64 -7 73|0.2 35|2 2 0 -7 7
3308 聯德|電子零組|1 132 -26|63 63 -5 7|0.1 33|1 -2 -0 15 11
3311 閎暉|通信網路|11 7 8|82 82 7 9|0.2 16|1 0 0 2 30
3317 尼克森|半導體業|33 28 37|97 97 31 26|1.4 37|5 9 0 -15 5
3322 建舜電|電子零組|9 9 22|100 100 20 23|2.0 102|6 1 0 9 39
3324 雙鴻|其他電子|16 5 16|82 82 4 16|0.7 1513|17 1 -3 5 -2
3325 旭品|電腦及週|47 105 57|73 73 1 52|0.4 235|2 -2 0 -10 24
3338 泰碩|電子零組|-8 -15 10|74 74 -10 27|0.8 46|9 -5 0 -9 18
3339 泰谷|光電業|11 5 29|94 94 14 48|1.7 8|3 1 0 34 46
3346 麗清|汽車工業|49 42 -5|88 88 -2 27|0.8 123|13 4 -0 9 18
3356 奇偶|光電業|-9 -8 -9|68 68 -19 6|0.3 18|3 -7 0 -6 6
3357 臺慶科|電子零組|-15 -11 7|82 82 -10 6|0.7 9|12 1 0 -11 -5
3362 先進光|光電業|55 37 37|82 82 -12 48|0.4 219|2 -3 0 1 20
3363 上詮|通信網路|-38 -23 8|89 89 3 103|0.7 906|5 -0 -0 -6 3
3374 精材|半導體業|-3 -11 6|80 80 -5 18|1.2 227|7 -3 0 13 27
3376 新日興|電子零組|-5 -14 10|100 100 10 13|1.8 145|21 7 4 19 -4
3380 明泰|通信網路|-31 -37 -43|72 72 -15 0|1.1 73|12 -15 0 13 25
3406 玉晶光|光電業|27 22 18|93 93 -1 5|0.7 402|19 7 -1 -5 -11
3413 京鼎|半導體業|-26 -27 -28|93 94 -0 3|0.7 44|24 12 1 -5 8
3416 融程電|電腦及週|-20 -10 -18|80 80 -16 -1|0.5 13|4 -29 0 32 18
3419 譁裕|通信網路|-22 -38 -37|80 83 -9 -10|0.4 5|2 -3 0 -5 -2
3438 類比科|半導體業|5 9 35|92 92 7 20|4.3 24|5 2 0 5 19
3443 創意|半導體業|10 12 -24|78 78 8 31|0.8 6381|29 -3 2 15 34
3444 利機|電子通路|7 11 23|98 98 33 63|1.6 128|12 1 0 30 -1
3450 聯鈞|半導體業|-10 -21 1|94 94 37 68|0.9 609|11 3 0 -32 -30
3454 晶睿|光電業|-28 -10 -58|46 65 -26 -30|0.9 52|3 6 -2 -1 -17
3455 由田|光電業|-55 -56 -29|82 88 -4 -13|0.3 6|3 13 0 8 -0
3466 德晉|通信網路|-78 -78 -221|76 89 5 -12|0.8 5|7 -1 0 17 15
3479 安勤|電腦及週|-1 12 -18|74 74 -4 -18|0.3 26|7 -13 0 -5 12
3481 群創|光電業|17 20 35|68 68 -26 -16|0.5 451|25 -13 0 1 38
3483 力致|電腦及週|37 33 32|83 83 -5 81|0.3 591|8 -3 1 11 65
3491 昇達科|通信網路|-21 -26 -13|92 97 11 3|3.2 439|8 -2 4 0 46
3504 揚明光|光電業|-44 -44 -9|60 64 -18 -26|0.8 16|2 0 0 -3 0
3515 華擎|電腦及週|43 37 28|63 63 -23 40|0.3 152|14 -5 -1 -19 -8
3518 柏騰|其他電子|12 21 45|72 72 -23 -0|0.5 6|6 -8 -2 -1 9
3526 凡甲|電子零組|34 8 14|94 94 13 45|0.8 153|12 7 5 29 -1
3527 聚積|半導體業|10 -5 23|82 93 5 -8|1.2 10|6 6 0 6 -38
3529 力旺|半導體業|64 20 6|89 89 21 13|1.0 1708|58 -5 5 -49 -19
3530 晶相光|半導體業|83 28 50|89 89 19 18|4.7 128|40 2 0 38 17
3531 先益|光電業|3 11 19|94 94 23 32|0.3 9|22 4 0 -10 209
3532 台勝科|半導體業|-13 -14 -18|92 92 2 9|1.5 127|49 10 -0 -3 -0
3533 嘉澤|電子零組|-17 -11 -9|92 92 19 -4|0.8 552|37 -2 6 -11 20
3540 曜越|電腦及週|49 45 1|63 63 -20 -10|0.4 10|7 -13 0 -5 -2
3545 敦泰|半導體業|28 55 57|90 96 14 12|1.3 324|17 4 0 -1 -11
3546 宇峻|文化創意|-25 -23 -8|89 89 1 3|0.7 6|10 -9 0 -14 6
3548 兆利|電子零組|69 58 50|99 99 116 122|1.2 965|15 0 1 9 43
3552 同致|其他電子|15 3 1|82 87 -0 -5|0.7 32|14 7 2 5 -17
3557 嘉威|居家生活|22 -1 13|85 85 2 -7|0.6 8|19 -4 0 29 7
3558 神準|通信網路|-19 -9 -58|66 73 -23 -18|0.3 100|1 -2 -1 -6 9
3563 牧德|光電業|-29 -7 2|72 72 -14 -5|0.6 24|10 -5 1 -7 32
3567 逸昌|半導體業|53 47 52|77 77 11 34|0.1 19|3 -4 0 -14 15
3570 大塚|資訊服務|-12 7 -11|83 90 4 -17|1.2 5|43 5 0 na na
3576 聯合再生|光電業|-57 -43 -37|66 72 -15 -27|2.9 48|14 -4 0 -17 1
3580 友威科|其他電子|-37 -38 -39|75 83 -16 -6|0.2 6|2 -6 0 -5 3
3583 辛耘|半導體業|31 21 1|70 70 -19 106|0.3 440|6 -2 -2 -2 14
3587 閎康|其他電子|7 17 -10|66 66 -20 14|1.3 202|15 2 -18 13 3
3588 通嘉|半導體業|14 6 43|92 92 13 26|0.8 129|4 -1 0 5 2
3591 艾笛森|光電業|19 17 16|84 84 -14 -6|0.5 10|6 -8 -1 2 -6
3592 瑞鼎|半導體業|41 29 52|93 97 12 12|0.7 180|14 -1 9 -5 -6
3594 磐儀|電腦及週|-29 -12 -23|78 78 -2 -5|0.3 7|1 -3 0 4 -0
3596 智易|通信網路|7 9 -9|84 84 14 42|0.5 288|28 3 5 7 18
3611 鼎翰|電腦及週|10 7 -4|90 90 -5 12|0.4 8|14 -10 -0 -13 30
3615 安可|光電業|5 7 16|83 83 9 23|0.3 10|1 2 0 10 18
3617 碩天|其他電子|-17 6 -6|66 66 -4 62|0.3 527|9 -1 -4 -16 -20
3622 洋華|光電業|22 62 57|86 86 18 28|0.2 21|5 0 0 -1 -16
3624 光頡|電子零組|-28 -17 5|68 73 -2 -25|0.4 19|42 3 -8 -8 -6
3630 新鉅科|光電業|33 48 58|83 83 -2 11|0.3 12|36 0 0 -8 -10
3645 達邁|電子零組|49 69 83|76 76 -20 17|0.5 10|11 3 -1 -27 1
3653 健策|電子零組|-15 2 -12|86 86 8 23|0.9 537|18 -15 -3 23 26
3661 世芯-KY|半導體業|98 116 -7|96 96 45 111|1.1 5967|61 -3 -0 17 75
3665 貿聯-KY|其他電子|-13 -9 -25|80 80 -14 2|0.5 159|46 2 2 -10 -6
3666 光耀|光電業|105 61 84|87 87 -8 10|0.5 11|2 3 0 -18 -3
3669 圓展|通信網路|-18 -14 4|88 88 24 13|3.0 52|2 1 -0 19 76
3672 康聯訊|通信網路|-39 -46 -1|93 95 13 -0|1.8 10|1 1 0 -26 120
3673 TPK-KY|光電業|-36 -35 -10|71 71 -18 -18|0.6 21|35 -14 0 -5 -6
3675 德微|半導體業|-20 -22 -4|69 69 -13 -20|1.9 98|54 -1 -11 -8 13
3679 新至陞|電子零組|-2 -17 -10|92 92 15 21|1.5 11|9 7 0 19 6
3680 家登|半導體業|49 25 8|80 80 2 1|0.7 648|15 -1 5 -6 14
3687 歐買尬|數位雲端|-1 -1 1|69 69 -14 -11|0.8 6|5 4 0 -11 -5
3689 湧德|電子零組|-1 19 19|71 71 -17 34|0.1 34|12 -4 0 -3 -4
3691 碩禾|光電業|-59 -57 -2|65 75 -8 -25|1.3 9|4 -3 0 1 -3
3693 營邦|電腦及週|78 89 -2|68 68 6 115|0.6 2303|5 0 -0 -12 19
3694 海華|通信網路|-22 -15 -6|78 78 -0 26|0.7 50|6 -2 -1 -9 18
3701 大眾控|電腦及週|16 30 13|91 91 10 12|1.5 268|4 -1 0 24 14
3702 大聯大|電子通路|1 -1 15|100 100 48 59|1.6 420|28 4 11 103 3
3703 欣陸|建材營造|46 25 32|91 93 0 -3|0.5 21|24 11 0 -4 -9
3704 合勤控|通信網路|-20 -20 -37|84 84 8 38|2.1 537|17 -1 2 58 44
3705 永信|生技醫療|2 6 14|93 99 2 3|0.9 7|10 4 -1 1 -2
3706 神達|電腦及週|-11 -18 -15|71 71 -18 32|0.3 362|11 -5 1 -13 7
3707 漢磊|半導體業|-32 -26 -14|69 78 -11 -10|0.8 65|10 10 -1 -7 -7
3708 上緯投控|綠能環保|-20 -18 8|81 91 -4 -7|0.5 33|7 -7 -1 -2 26
3709 鑫聯大投控|電腦及週|-5 6 -1|70 70 8 26|0.8 29|2 -1 0 -21 -8
3711 日月光投控|半導體業|-20 -18 -8|95 95 5 18|1.0 1441|76 -0 4 -20 39
3712 永崴投控|電腦及週|61 70 54|83 86 -3 -12|0.7 7|2 -9 0 -2 -3
3714 富采|光電業|2 -8 21|76 79 -15 -11|1.2 56|13 -7 0 -11 -6
3715 定穎投控|電子零組|16 na na|82 82 163 242|1.1 5755|26 -0 -0 4 -18
4102 永日|生技醫療|39 10 -5|79 79 10 15|1.1 57|4 -0 0 17 1
4104 佳醫|生技醫療|10 10 -5|92 92 -1 3|0.6 13|5 -17 -1 -1 25
4105 東洋|生技醫療|10 8 -1|100 100 11 10|4.1 74|21 12 0 74 -21
4113 聯上|建材營造|39149 23180 11627|98 98 34 55|0.4 11|2 8 0 3 9
4114 健喬|生技醫療|3 11 -15|79 89 -6 -12|1.5 22|5 2 0 -1 -7
4119 旭富|生技醫療|-28 -6 -74|78 81 -13 -17|1.4 25|8 -6 0 5 5
4123 晟德|生技醫療|66 102 -1|77 77 -14 -2|1.2 49|7 1 0 2 1
4126 太醫|生技醫療|0 -0 -20|90 90 -4 0|0.5 10|17 -19 0 -0 1
4128 中天|生技醫療|9 4 9|78 86 -4 -10|2.1 80|5 -1 0 5 6
4129 聯合|生技醫療|1 29 3|84 84 -3 13|0.9 32|17 -13 -7 0 3
4130 健亞|生技醫療|20 19 -3|69 86 -4 -7|2.0 7|2 -4 0 -5 3
4137 麗豐-KY|生技醫療|23 0 -17|84 84 3 -11|0.6 15|60 6 0 -3 -8
4138 曜亞|生技醫療|10 21 -11|70 70 -9 7|0.5 14|2 -8 0 -4 14
4142 國光生|生技醫療|-66 116 -58|71 82 -7 -18|0.7 18|7 -4 0 -1 7
4147 中裕|生技醫療|61 63 -67|66 69 -9 -34|0.6 91|8 1 -1 2 -10
4155 訊映|生技醫療|-17 -9 8|63 63 -14 -18|0.6 12|2 5 0 -10 5
4157 太景*-KY|生技醫療|-87 106 -1615|82 82 -4 -3|1.1 11|4 13 0 -6 -15
4162 智擎|生技醫療|28 94 69|80 97 41 18|4.8 263|7 1 0 12 -3
4163 鐿鈦|生技醫療|-26 -11 -25|81 81 -9 -10|0.6 7|5 -2 0 -4 -20
4164 承業醫|生技醫療|-27 -6 -23|86 89 4 -8|2.4 50|24 -12 -3 19 66
4167 松瑞藥|生技醫療|1 -16 9|70 100 14 9|2.2 28|13 9 0 20 -15
4168 醣聯|生技醫療|na na na|79 89 -7 -12|2.3 5|6 14 0 0 -15
4174 浩鼎|生技醫療|969 2476 na|84 84 -3 -7|1.2 16|11 2 0 -7 -12
4175 杏一|生技醫療|1 9 5|61 61 -12 -33|0.6 5|1 -1 0 -6 10
4207 環泰|食品工業|-7 0 -8|85 85 -9 13|0.5 7|2 -5 0 -48 -8
4306 炎洲|塑膠工業|-5 -11 10|96 96 9 1|0.9 20|6 16 0 13 -21
4401 東隆興|紡織纖維|-9 -27 15|81 82 -3 -19|0.8 6|3 -3 2 108 6
4438 廣越|紡織纖維|-19 -16 -16|82 91 -4 2|0.4 6|2 7 -2 -4 26
4503 金雨|電機機械|66 56 7|64 64 -18 -12|0.6 56|2 -1 0 -11 5
4526 東台|電機機械|-15 -10 -4|75 75 -15 3|1.4 7|7 -10 0 6 34
4532 瑞智|電機機械|16 8 26|72 72 -19 7|0.5 15|13 -0 -3 -5 -5
4533 協易機|電機機械|-41 -40 -57|57 57 -25 88|0.3 32|2 7 0 -8 -12
4536 拓凱|運動休閒|-45 -37 -38|69 84 -3 -15|0.6 51|14 -1 3 -5 23
4541 晟田|其他|-26 -20 -15|63 67 -22 -37|0.3 8|2 9 0 -11 -0
4542 科嶠|電子零組|5 33 1|83 83 139 136|1.5 122|4 -0 0 -13 133
4543 萬在|電機機械|-38 -41 -27|55 55 -18 37|0.2 24|7 -2 0 -8 18
4551 智伸科|汽車工業|-25 -24 -9|77 78 -13 -5|1.3 16|50 -3 -4 -11 2
4552 力達-KY|電機機械|4 -0 2|94 94 16 9|1.7 39|47 0 0 57 -21
4563 百德|電機機械|32 4 5|69 69 -20 17|0.6 7|2 -3 0 -8 10
4564 元翎|電機機械|-44 -30 1|73 73 -10 2|0.4 19|2 -7 0 9 20
4566 時碩工業|電機機械|-25 -22 -17|68 68 -12 -15|0.4 12|1 -5 0 -6 4
4572 駐龍|電機機械|26 25 -19|76 76 -16 -1|0.2 49|4 -1 -10 -6 -2
4581 光隆精密-KY|汽車工業|25 16 -2|89 89 12 34|0.4 16|29 3 0 -1 4
4583 台灣精銳|電機機械|-28 -20 -5|74 74 -14 -1|1.0 6|0 -6 -3 -2 0
4714 永捷|化學工業|-43 -42 -9|94 94 -4 11|1.0 35|2 1 0 50 156
4721 美琪瑪|化學工業|-56 -61 -13|70 79 -15 -20|0.4 10|1 -1 0 -2 -1
4726 永昕|生技醫療|-42 -3 -13|72 72 -18 -9|0.5 11|21 -9 0 -8 8
4728 雙美|生技醫療|2 29 -42|67 67 1 -32|0.8 6|14 -8 0 0 12
4736 泰博|生技醫療|-43 -54 -29|80 86 -12 -12|0.7 20|10 10 -6 -13 -9
4737 華廣|生技醫療|-50 -20 -16|95 95 7 8|1.0 8|22 1 0 20 27
4739 康普|化學工業|-47 -47 -11|72 79 -11 -13|0.6 27|2 -6 0 -7 8
4743 合一|生技醫療|56 38 40|75 89 2 -7|2.3 558|6 -0 0 14 1
4744 皇將|生技醫療|7 55 29|71 71 -4 -27|0.5 13|2 -7 0 19 33
4746 台耀|生技醫療|-5 13 -6|79 79 -10 -1|0.7 107|5 2 -3 -11 28
4747 強生製藥|生技醫療|13 17 -12|75 75 -12 69|0.8 16|2 3 0 -5 121
