# 2023-02-01 全池(872 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
1598 岱宇|運動休閒|-21 -21 18|93 96 19 14|0.5 6|5 15 0 -8 -22
1603 華電|電器電纜|33 45 0|84 92 3 -1|0.9 6|2 2 0 -5 -10
1605 華新|電器電纜|-16 -5 -24|100 100 51 67|1.1 3087|27 3 -0 -10 -33
1608 華榮|電器電纜|-19 -16 -20|74 100 20 10|2.6 9|2 -1 0 -5 -2
1609 大亞|電器電纜|-12 -11 -9|84 100 43 11|2.8 66|11 3 0 29 -5
1611 中電|電器電纜|-13 -16 -5|68 75 -3 -27|1.0 6|12 -0 0 -4 -10
1612 宏泰|電器電纜|59 24 20|70 99 36 18|3.1 13|12 0 0 25 -6
1618 合機|電器電纜|-20 35 14|96 96 5 25|0.9 13|3 6 -1 1 40
1701 中化|生技醫療|31 16 9|72 72 31 27|0.9 350|13 3 0 -41 33
1702 南僑|食品工業|-6 4 0|96 99 6 3|0.5 7|11 2 0 -44 -7
1707 葡萄王|生技醫療|5 7 1|100 100 43 34|1.3 131|16 8 6 -30 24
1708 東鹼|化學工業|-4 22 -55|62 81 4 -9|0.8 62|13 -4 -0 -11 13
1709 和益|化學工業|-6 14 -1|78 93 13 4|0.9 9|4 11 0 -7 -2
1710 東聯|化學工業|-22 -22 -4|85 99 11 8|0.8 16|9 1 0 -8 -0
1711 永光|化學工業|-22 -19 -16|71 89 9 -3|0.5 13|8 5 0 -2 10
1712 興農|化學工業|-4 12 -11|85 85 7 11|0.8 30|16 -4 -1 -8 -15
1717 長興|化學工業|-19 -10 -8|81 91 5 -3|1.0 32|15 9 -5 -8 -5
1720 生達|生技醫療|9 30 2|86 86 26 25|0.2 209|6 1 0 -33 14
1721 三晃|化學工業|0 -16 -23|62 88 17 0|0.6 7|1 3 0 2 -1
1722 台肥|化學工業|-37 -27 -47|70 87 7 -9|1.3 69|13 -22 0 -4 -9
1723 中碳|化學工業|5 9 -24|87 92 6 -8|0.9 14|10 -6 -1 -2 -9
1732 毛寶|化學工業|-13 -13 -8|58 76 8 0|0.4 14|3 -5 0 -13 0
1733 五鼎|生技醫療|-19 -9 -16|88 88 7 -7|0.5 5|6 -4 0 -10 -20
1734 杏輝|生技醫療|11 19 2|86 86 12 11|0.4 66|7 -1 0 -11 -11
1736 喬山|運動休閒|12 22 13|86 86 -6 37|0.7 124|9 2 -10 18 43
1752 南光|生技醫療|31 34 25|83 83 69 60|0.5 791|5 0 0 -41 -5
1760 寶齡富錦|生技醫療|-7 -1 -26|89 89 21 50|0.3 1181|11 -1 -0 18 17
1762 中化生|生技醫療|-39 19 -4|89 89 20 8|0.3 71|6 -0 -0 -15 5
1773 勝一|化學工業|-21 -19 -23|77 94 36 -4|2.0 14|5 10 1 39 -8
1777 生泰|生技醫療|41 87 48|92 92 6 21|0.3 7|1 -7 0 -24 64
1783 和康生|生技醫療|50 20 -1|99 99 54 36|1.5 108|9 -0 1 45 -21
1784 訊聯|生技醫療|20 20 13|99 99 19 14|0.4 10|3 5 0 2 -32
1785 光洋科|其他電子|-34 -37 -19|70 91 28 -3|0.9 23|9 23 0 -11 -9
1786 科妍|生技醫療|-5 20 7|95 95 18 38|0.5 24|2 -0 0 34 51
1789 神隆|生技醫療|185 60 38|90 90 8 5|0.6 30|5 -5 0 -6 27
1795 美時|生技醫療|39 14 -3|88 88 59 81|0.7 2755|75 -3 -0 24 13
1802 台玻|玻璃陶瓷|-17 -15 -0|93 93 14 34|0.5 108|8 6 6 -44 -9
1808 潤隆|建材營造|69 -42 32|99 99 9 28|1.0 20|2 11 0 7 -1
1809 中釉|玻璃陶瓷|-9 4 -16|97 100 19 24|3.5 8|2 -2 0 9 27
1810 和成|玻璃陶瓷|-18 -21 -17|89 89 80 74|0.6 91|4 -0 0 11 12
1815 富喬|電子零組|-26 -20 -9|82 82 10 5|1.0 8|3 8 0 -6 -3
1904 正隆|造紙工業|-18 -12 -10|84 99 11 7|1.4 17|9 17 0 -35 -9
1905 華紙|造紙工業|2 6 -2|73 91 1 2|0.9 9|3 10 0 -23 -10
1907 永豐餘|造紙工業|-13 -9 -3|77 91 -4 9|0.6 25|16 10 3 -3 -9
1909 榮成|造紙工業|-17 -15 -12|86 99 24 22|1.9 111|12 13 4 -34 -24
2002 中鋼|鋼鐵工業|-24 -26 -24|89 100 18 13|0.8 667|20 12 5 -23 -47
2006 東和鋼鐵|鋼鐵工業|-4 -13 -17|76 99 13 9|1.2 60|12 6 6 -28 -39
2007 燁興|鋼鐵工業|-21 -20 -19|60 99 33 0|1.0 34|1 0 0 -22 5
2009 第一銅|鋼鐵工業|-40 -30 -23|73 100 30 34|2.4 78|1 -2 0 35 26
2010 春源|鋼鐵工業|-28 -23 -17|67 98 11 3|1.4 6|6 11 0 -21 -7
2013 中鋼構|鋼鐵工業|-3 16 -7|99 100 11 1|1.0 9|8 14 1 -57 -26
2014 中鴻|鋼鐵工業|-38 -41 -27|66 99 40 7|0.9 534|9 -4 3 -13 -7
2015 豐興|鋼鐵工業|-6 -18 -21|75 100 19 6|1.3 8|11 6 12 183 2
2017 官田鋼|鋼鐵工業|-46 -30 -19|85 100 28 26|2.0 7|2 11 0 -12 3
2023 燁輝|鋼鐵工業|-34 -28 -23|71 100 18 12|1.4 56|6 8 -0 -22 0
2027 大成鋼|鋼鐵工業|-1 -2 -21|87 100 16 28|0.8 322|16 11 3 -22 -12
2028 威致|鋼鐵工業|40 -4 -5|76 100 42 29|1.5 49|1 3 1 -10 17
2029 盛餘|鋼鐵工業|-30 -39 -30|70 100 10 10|1.4 10|69 6 -0 -28 -2
2030 彰源|鋼鐵工業|-32 -29 -39|66 94 8 7|1.1 32|4 5 0 -11 -7
2031 新光鋼|鋼鐵工業|21 30 6|71 99 36 31|1.5 90|11 9 3 -27 -23
2032 新鋼|鋼鐵工業|26 -11 -10|62 100 32 14|1.1 20|1 1 1 -15 -1
2033 佳大|鋼鐵工業|-20 -15 -12|63 96 29 7|1.6 11|1 1 0 -20 3
2034 允強|鋼鐵工業|-5 -25 -24|87 100 20 4|1.1 35|8 16 -0 -29 -13
2038 海光|鋼鐵工業|-25 -15 -25|72 100 34 18|1.5 34|2 1 0 -11 8
2049 上銀|電機機械|-17 -17 -25|82 100 37 7|3.7 171|33 15 4 -31 5
2059 川湖|電子零組|-2 10 -15|82 82 -6 -11|1.3 94|17 -14 -6 25 14
2063 世鎧精密|鋼鐵工業|2 -9 -11|99 99 30 44|0.7 8|1 4 0 -13 3
2065 世豐|鋼鐵工業|-12 -8 0|100 100 15 19|1.7 5|2 1 0 32 -2
2066 世德|電機機械|29 28 2|90 90 12 29|0.8 7|13 2 0 -11 29
2069 運錩|鋼鐵工業|-33 -33 -39|63 91 11 0|0.8 11|2 -0 0 -3 -10
2101 南港|橡膠工業|0 -14 -6|71 85 -0 -14|0.9 12|7 8 0 9 -1
2102 泰豐|橡膠工業|-35 6 -5|70 93 11 10|0.4 7|7 12 0 -5 -18
2103 台橡|橡膠工業|-10 -8 -12|78 96 5 6|1.1 19|29 -4 0 -6 -4
2104 國際中橡|橡膠工業|22 -2 -6|72 91 6 -1|1.0 19|12 15 0 -17 1
2105 正新|橡膠工業|-15 -6 -3|88 88 5 -3|1.4 73|14 6 -1 -28 -15
2106 建大|橡膠工業|-10 0 -10|83 84 1 -17|1.0 9|7 -3 -2 -5 5
2108 南帝|橡膠工業|-41 -43 7|52 93 16 -1|1.0 23|9 25 -4 -14 -8
2201 裕隆|汽車工業|7 2 3|100 100 82 95|1.5 1400|11 4 2 -4 4
2204 中華|汽車工業|16 20 22|100 100 43 22|1.8 71|25 9 3 -38 -8
2206 三陽工業|汽車工業|3 15 -8|84 84 -3 -8|0.7 48|18 -6 -1 -5 -5
2207 和泰車|汽車工業|11 16 15|100 100 11 11|2.1 105|25 14 -1 -79 -21
2208 台船|航運業|13 79 61|90 98 32 11|0.6 27|6 8 0 -20 -5
2211 長榮鋼|鋼鐵工業|-60 -49 -40|86 86 9 -12|0.1 11|16 91 0 -29 1
2228 劍麟|汽車工業|3 17 -2|91 91 8 21|0.5 9|8 -13 -2 -6 -24
2230 泰茂|居家生活|2 2 10|100 100 96 159|2.3 106|8 3 0 -2 -14
2231 為升|汽車工業|9 13 14|89 94 5 16|0.8 54|8 1 -11 4 -15
2233 宇隆|汽車工業|-4 6 2|85 86 14 -9|0.7 9|10 1 0 -0 16
2236 百達-KY|汽車工業|17 12 8|98 98 59 58|2.3 25|76 4 0 59 0
2247 汎德永業|汽車工業|7 7 3|100 100 10 9|0.8 6|4 4 0 -24 21
2301 光寶科|電腦及週|-11 -3 -9|96 96 3 4|0.8 296|46 4 -2 -52 -71
2303 聯電|半導體業|3 15 -17|82 100 25 26|2.0 2467|35 20 6 -27 -13
2305 全友|電腦及週|-40 -11 -2|74 74 -10 -12|0.1 14|5 5 0 -17 3
2308 台達電|電子零組|15 27 4|97 97 14 14|1.5 1556|67 0 -2 5 16
2312 金寶|其他電子|5 30 -1|79 90 -3 8|0.5 36|10 -11 0 -7 -0
2313 華通|電子零組|-15 7 -17|87 87 9 -2|0.9 456|26 -14 -5 10 12
2314 台揚|通信網路|62 35 19|57 77 16 -12|0.6 18|2 5 -0 -17 -77
2317 鴻海|其他電子|-12 6 -6|88 88 -4 -7|1.4 2581|40 -23 -0 0 -21
2324 仁寶|電腦及週|-43 -32 -21|91 98 11 -1|1.1 202|40 2 8 -10 -23
2327 國巨*|電子零組|9 12 -2|84 100 56 30|1.0 1112|45 18 5 -24 12
2328 廣宇|電子零組|-9 4 -6|95 95 19 17|0.8 82|12 10 0 -19 -23
2329 華泰|半導體業|-15 -11 -9|81 98 19 19|1.0 20|9 13 0 -3 -18
2330 台積電|半導體業|24 43 0|79 98 38 9|1.7 11800|72 24 -0 -25 -25
2331 精英|電腦及週|-48 -40 -43|81 81 3 -0|0.6 16|10 3 0 -2 5
2332 友訊|通信網路|-9 3 -8|88 88 5 -10|0.7 27|8 -7 0 -9 8
2337 旺宏|半導體業|-37 -38 -28|84 100 19 11|0.6 185|20 8 9 -15 -11
2338 光罩|半導體業|14 16 -12|89 94 52 29|0.8 682|10 -1 3 -12 -0
2340 台亞|半導體業|-43 -37 -13|64 91 19 -3|0.9 31|12 14 0 -0 -11
2342 茂矽|半導體業|-13 -6 -18|91 98 22 17|0.6 20|6 -1 0 -10 0
2344 華邦電|半導體業|-25 -26 -23|64 96 12 -0|1.4 176|24 12 1 -28 -28
2345 智邦|通信網路|31 29 0|85 85 6 -1|1.5 551|62 1 -8 21 2
2347 聯強|電子通路|-20 -8 -13|83 100 15 11|0.9 163|31 1 7 -18 -34
2351 順德|半導體業|-13 -6 -12|77 98 33 7|2.6 91|23 7 3 -15 30
2352 佳世達|電腦及週|-18 -9 -16|90 96 15 -1|0.9 76|15 0 -1 0 -17
2353 宏碁|電腦及週|-23 -31 -18|89 100 14 12|1.1 137|31 12 5 -17 -9
2354 鴻準|其他電子|40 13 20|88 99 20 14|2.0 140|17 7 0 8 -12
2355 敬鵬|電子零組|-18 -3 0|80 92 10 5|0.6 8|17 -0 0 -3 -10
2356 英業達|電腦及週|-23 -9 -14|96 96 8 7|0.8 151|25 7 13 25 -46
2357 華碩|電腦及週|-21 -16 -17|83 97 18 -1|0.8 318|44 2 5 -11 -16
2358 廷鑫|其他|40 -25 -18|65 98 18 -1|1.8 28|2 0 0 -3 7
2359 所羅門|其他電子|-9 12 -25|82 82 18 -4|0.5 47|3 -4 0 -1 28
2360 致茂|其他電子|-23 39 12|88 91 8 7|1.1 146|66 4 2 -23 4
2363 矽統|半導體業|75 -12 7|80 83 14 1|0.8 21|5 11 0 -4 -10
2364 倫飛|電腦及週|-4 39 27|66 66 -5 49|0.2 37|20 6 0 -24 7
2367 燿華|電子零組|-26 0 -32|77 77 4 8|0.3 47|9 6 0 -7 12
2368 金像電|電子零組|7 15 -9|87 87 9 -2|0.9 580|19 -6 -12 34 15
2369 菱生|半導體業|-27 -37 -16|63 89 13 -4|1.5 6|15 0 0 -5 -8
2371 大同|電機機械|61 71 53|93 96 10 2|0.5 131|17 9 0 -18 -9
2374 佳能|光電業|-16 9 -50|70 83 3 -14|0.5 7|6 -1 0 -2 -1
2375 凱美|電子零組|-28 -26 -6|53 85 24 -6|1.5 15|8 11 0 -16 4
2376 技嘉|電腦及週|14 -6 3|88 98 26 46|0.9 616|19 11 5 -32 -41
2377 微星|電腦及週|-21 -26 -17|91 100 20 26|1.0 275|31 10 2 -25 -52
2379 瑞昱|半導體業|-31 -20 -28|66 96 28 6|0.8 707|46 5 3 -14 -9
2380 虹光|電腦及週|-21 5 -1|74 80 -1 -9|1.1 6|1 -4 0 na na
2382 廣達|電腦及週|-15 -3 -17|86 93 11 -4|0.9 388|23 -9 2 -27 -54
2383 台光電|電子零組|-17 -13 -14|70 96 36 23|1.1 296|37 6 -3 2 -21
2385 群光|電子零組|-14 -7 -15|99 99 9 13|0.8 97|34 -4 6 -14 -27
2387 精元|電腦及週|-20 -3 -8|91 93 9 11|0.4 9|7 -21 0 -6 -1
2388 威盛|半導體業|-11 14 -20|76 76 12 -7|0.3 438|10 4 0 -10 7
2390 云辰|其他電子|42 17 15|57 79 6 -15|0.4 6|2 14 0 -2 -20
2392 正崴|電子零組|-11 -1 -11|97 97 13 20|0.8 22|12 -1 0 -11 -9
2393 億光|光電業|-23 -23 -2|72 95 6 0|0.8 15|24 5 0 -8 -14
2395 研華|電腦及週|1 9 -8|89 98 16 -1|1.3 156|42 0 1 -13 -13
2399 映泰|電腦及週|-41 -39 -24|65 95 8 5|0.7 16|5 8 0 -12 -11
2401 凌陽|半導體業|-44 -42 -29|71 86 8 -14|0.9 21|12 17 0 -16 -16
2402 毅嘉|電子零組|15 33 14|91 91 1 27|0.3 26|11 3 -1 -15 18
2404 漢唐|其他電子|200 144 57|100 100 46 41|1.6 128|25 21 2 -14 -2
2405 輔信|電腦及週|-3 -20 -17|75 75 5 -11|0.5 7|5 5 0 -6 -1
2406 國碩|光電業|-49 -36 -18|73 86 18 -5|0.9 17|6 5 0 -5 -4
2408 南亞科|半導體業|-65 -63 -32|75 96 6 15|1.3 443|15 6 3 -37 -3
2409 友達|光電業|-43 -43 -11|72 85 -4 4|1.0 426|25 8 2 -14 -29
2412 中華電|通信網路|-8 -0 -3|88 90 3 -8|1.9 852|18 -6 -1 -8 -4
2413 環科|電子零組|26 47 25|94 94 15 49|0.4 21|3 -0 -0 6 -3
2417 圓剛|電腦及週|-14 -14 2|69 93 15 9|0.4 6|2 18 0 -13 -12
2419 仲琦|通信網路|36 60 28|86 86 6 -12|0.4 39|2 -7 0 7 11
2421 建準|電子零組|-14 3 -2|88 88 1 2|0.4 32|23 -16 -0 1 51
2425 承啟|電腦及週|-39 -21 -20|99 100 24 17|0.6 38|18 4 0 -12 1
2428 興勤|電子零組|-4 1 1|100 100 28 14|2.0 94|15 4 5 18 52
2430 燦坤|電子通路|1 -12 -11|82 95 9 8|1.2 5|6 4 0 -4 -26
2436 偉詮電|半導體業|-34 -31 -14|53 87 14 -4|1.0 37|7 5 0 5 -4
2439 美律|通信網路|-18 -11 -10|88 88 -2 7|0.6 32|13 14 -1 -8 7
2441 超豐|半導體業|-41 -40 -24|76 87 15 -7|0.9 48|15 -5 -0 -19 -42
2444 兆勁|通信網路|20 24 19|89 89 55 42|1.0 45|4 -1 0 na na
2449 京元電子|半導體業|-10 -7 -18|89 97 18 -1|1.0 99|30 1 6 -13 -6
2451 創見|半導體業|-30 -26 -11|99 100 3 8|1.1 12|9 20 16 -16 -7
2454 聯發科|半導體業|-16 -16 -28|69 98 23 6|1.3 3976|61 2 -1 -11 -24
2455 全新|通信網路|-32 -42 -15|68 97 50 24|1.4 312|29 0 11 22 10
2457 飛宏|電子零組|-13 2 -13|84 95 11 11|0.4 95|6 4 0 -15 2
2458 義隆|半導體業|-57 -53 -24|65 98 25 -5|0.9 117|26 8 1 -12 -19
2462 良得電|電子零組|-19 -16 -14|76 97 21 9|1.0 8|1 -1 0 -6 -2
2465 麗臺|電腦及週|-31 -49 -14|65 97 20 47|1.2 163|3 0 0 -2 -1
2468 華經|資訊服務|16 18 10|92 92 41 137|0.5 30|0 -0 1 3 11
2472 立隆電|電子零組|-20 -11 -16|89 100 21 10|1.4 14|3 18 0 -24 -9
2474 可成|其他電子|-38 -19 11|99 99 11 17|0.8 259|46 22 4 -20 -23
2476 鉅祥|電子零組|4 4 -2|78 82 13 1|0.7 18|3 20 0 -5 -6
2480 敦陽科|資訊服務|-22 -3 -7|93 95 10 -1|1.1 18|6 12 -0 19 0
2481 強茂|半導體業|-22 -16 -12|65 94 21 6|1.2 111|12 15 -1 -14 -19
2482 連宇|其他電子|95 141 83|100 100 58 21|3.2 76|21 8 0 -17 26
2484 希華|電子零組|-12 -14 -15|84 84 17 1|0.5 23|8 7 0 -11 -11
2485 兆赫|通信網路|14 21 16|88 90 6 2|0.6 9|6 -1 0 -11 5
2486 一詮|光電業|-26 -24 -11|47 86 38 -9|0.4 35|3 6 0 -3 -4
2489 瑞軒|光電業|-47 -42 -19|66 86 10 -6|0.5 9|9 21 0 -9 -31
2492 華新科|電子零組|-19 -16 -1|65 100 25 8|2.1 91|16 19 3 -20 -20
2493 揚博|電子零組|8 6 -12|100 100 19 12|1.8 6|5 16 0 -2 -5
2495 普安|電腦及週|1 31 9|73 73 -2 21|0.3 47|23 -5 0 -12 66
2497 怡利電|汽車工業|11 29 -18|65 83 19 7|0.4 74|1 0 -0 -5 3
2498 宏達電|通信網路|-10 -13 0|86 93 21 -5|0.7 1008|14 5 -0 -0 -1
2501 國建|建材營造|-42 106 33|88 94 9 -0|0.5 8|7 15 0 -15 -6
2504 國產|建材營造|-7 -3 -1|84 99 14 3|0.9 27|15 -2 6 -14 -14
2511 太子|建材營造|-45 -36 -44|82 93 6 -3|1.0 6|9 3 0 -23 -7
2520 冠德|建材營造|-36 50 33|81 97 19 6|0.8 17|15 14 0 -11 -15
2530 華建|建材營造|33 58097 36394|91 91 -7 22|0.5 6|2 2 -6 -18 -0
2534 宏盛|建材營造|126 228 155|89 89 -6 -1|0.5 18|7 -11 0 20 5
2535 達欣工|建材營造|26 4 -16|92 97 3 3|1.1 5|7 -17 0 -22 -18
2538 基泰|建材營造|58 24 -28|89 89 17 -1|1.0 7|12 1 0 -5 1
2540 愛山林|建材營造|-14 -36 -26|80 80 -11 12|2.6 23|0 1 0 1 28
2542 興富發|建材營造|184 57 83|93 93 -0 9|0.6 98|9 -4 0 -35 5
2545 皇翔|建材營造|-75 -57 -81|77 88 7 -1|1.4 5|4 -13 0 0 2
2546 根基|建材營造|34 69 35|100 100 20 10|1.5 5|4 12 0 69 -11
2548 華固|建材營造|-98 -78 -1952|94 94 3 -0|1.4 22|19 4 -1 -19 2
2597 潤弘|建材營造|3 18 1|91 98 40 44|0.5 11|1 10 11 -6 -17
2603 長榮|航運業|-44 -29 -68|48 63 7 -30|0.6 3169|29 -5 -1 8 -22
2605 新興|航運業|6 -9 -5|64 82 11 -14|0.7 50|38 -0 3 -18 3
2606 裕民|航運業|-15 -24 -28|79 98 40 23|0.6 236|9 9 3 -41 -23
2607 榮運|航運業|-23 8 -122|65 77 2 -9|0.7 75|6 -9 -1 -2 27
2608 嘉里大榮|航運業|-5 -8 -5|80 90 11 -6|0.7 8|5 7 0 -9 -16
2609 陽明|航運業|-53 -42 -63|59 67 -1 -29|0.6 1649|16 -13 0 -10 -16
2610 華航|航運業|-16 -18 -31|65 86 15 -8|0.8 518|11 5 0 -5 1
2611 志信|航運業|-55 -48 -45|58 73 8 -27|0.4 7|2 -8 0 -12 11
2612 中航|航運業|4 3 -22|73 86 18 -2|0.3 38|2 -3 0 -15 33
2613 中櫃|航運業|-11 -6 -8|53 74 7 -16|0.5 8|1 -14 -1 5 -2
2614 東森|其他|5 1 -7|58 87 27 -14|0.9 92|3 3 0 -2 17
2615 萬海|航運業|-51 -44 -72|49 71 9 -27|0.6 1223|43 -3 -0 -12 32
2616 山隆|油電燃氣|-13 -14 -12|82 89 -5 -9|2.5 6|4 9 0 62 7
2617 台航|航運業|19 20 -1|74 90 11 -4|0.7 25|3 4 -0 -25 7
2618 長榮航|航運業|19 15 -20|82 85 26 -3|1.1 823|31 -0 2 6 -9
2633 台灣高鐵|航運業|13 22 -50|100 100 5 1|1.5 87|11 19 -1 -18 -34
2634 漢翔|航運業|-5 26 -3|90 93 11 -10|0.5 229|7 -2 3 -4 -13
2636 台驊控股|航運業|-65 -62 -54|51 80 15 -18|0.4 83|14 -10 0 -21 26
2637 慧洋-KY|航運業|-27 -16 -53|60 88 13 -10|0.4 258|11 -8 3 -25 25
2641 正德|航運業|-15 -16 -46|67 84 22 -10|0.3 28|0 -2 0 -7 16
2642 宅配通|航運業|-1 -1 -2|53 87 19 -1|0.5 17|5 -2 0 -18 62
2702 華園|觀光餐旅|20 43 -18|79 79 20 15|0.4 6|38 -0 0 -3 9
2707 晶華|觀光餐旅|18 25 5|95 95 48 53|0.9 392|21 3 -1 62 19
