# 2022-09-01 全池(1035 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
1326 台化|塑膠工業|3 10 -13|85 87 -13 -9|0.8 162|34 -10 2 -11 1
1336 台翰|電子零組|28 18 -2|87 87 32 37|2.5 24|1 0 0 66 126
1338 廣華-KY|汽車工業|21 19 9|94 94 3 -2|1.2 12|11 3 -2 12 9
1339 昭輝|汽車工業|12 9 16|98 98 16 34|0.7 20|4 7 0 15 -29
1342 八貫|其他|14 23 -19|99 99 6 21|2.0 8|52 6 0 -1 -3
1402 遠東新|紡織纖維|16 18 1|97 97 6 10|1.2 205|18 17 14 -23 28
1409 新纖|紡織纖維|11 10 -14|90 90 -2 -6|2.3 43|12 -15 0 -7 29
1410 南染|紡織纖維|-26 -17 -11|99 99 30 23|4.8 6|21 0 0 184 49
1413 宏洲|紡織纖維|-11 2 -51|92 92 9 2|0.8 7|0 -0 0 na na
1432 大魯閣|運動休閒|313 260 198|68 68 0 17|1.5 7|2 7 0 -8 na
1434 福懋|紡織纖維|13 10 -2|91 99 6 1|0.9 39|9 12 0 6 -17
1440 南紡|紡織纖維|0 9 3|73 82 -5 -13|0.6 25|6 4 0 -3 -16
1442 名軒|建材營造|-95 -87 -45|99 99 25 26|4.1 10|3 1 0 62 10
1443 立益物流|其他|-2 21 -28|89 89 22 25|2.5 10|0 0 0 273 9
1444 力麗|紡織纖維|4 18 -17|92 96 7 15|2.3 43|7 12 0 17 -10
1449 佳和|紡織纖維|-33 -23 -31|92 100 34 18|3.2 7|0 -0 0 123 -2
1451 年興|紡織纖維|14 26 9|96 96 21 38|1.5 24|8 11 0 52 4
1453 大將|建材營造|79613 47386 6577|63 63 -37 168|0.4 74|0 -1 0 27 512
1455 集盛|紡織纖維|-26 -17 -34|54 67 -13 -26|0.6 13|2 -0 0 4 -5
1457 宜進|紡織纖維|-12 -3 -28|97 97 -3 2|0.7 5|2 4 0 -10 9
1473 台南|紡織纖維|32 103 62|91 91 8 16|0.7 8|10 4 0 4 1
1475 業旺|紡織纖維|205 544 130|75 75 -17 -7|1.1 6|0 -0 0 3 73
1476 儒鴻|紡織纖維|13 13 1|67 87 -12 2|0.9 281|41 5 3 -2 -14
1477 聚陽|紡織纖維|22 31 14|75 94 11 -1|1.1 640|25 1 9 12 -18
1503 士電|電機機械|7 11 6|97 97 7 22|0.4 16|32 17 0 -26 13
1504 東元|電機機械|23 19 4|92 92 3 4|0.8 88|20 6 0 -8 -48
1506 正道|電機機械|-1 9 -15|82 82 -3 18|1.0 7|0 -1 0 na na
1513 中興電|電機機械|20 22 8|99 99 36 52|0.6 1044|25 6 0 -20 -24
1514 亞力|電機機械|-5 26 2|93 93 23 37|0.7 140|17 2 -0 -22 -24
1515 力山|電機機械|-73 -79 -45|52 78 -7 -11|1.3 25|9 -1 0 -6 -8
1516 川飛|其他|62 19 -37|81 81 -3 3|1.1 11|5 2 0 58 -2
1517 利奇|電機機械|37 28 6|86 98 9 5|0.8 56|4 15 0 -29 -37
1519 華城|電機機械|-45 -21 -11|91 91 12 5|1.5 56|7 3 1 -21 -10
1522 堤維西|汽車工業|10 17 2|94 94 9 72|0.6 323|5 0 -0 2 -2
1524 耿鼎|汽車工業|19 30 10|96 96 40 180|1.1 1308|2 -0 0 3 90
1526 日馳|電機機械|19 24 -17|99 99 26 32|2.1 106|10 9 0 12 10
1527 鑽全|電機機械|-30 -17 -19|94 94 -6 9|0.4 16|10 -3 0 -4 -27
1528 恩德|電機機械|-7 11 -2|92 100 5 11|0.9 11|3 12 0 11 -39
1529 樂事綠能|電機機械|69 -9 -107|54 68 -10 -17|0.7 10|2 13 0 -49 -36
1533 車王電|汽車工業|37 27 17|87 89 -4 17|0.8 57|7 3 0 0 -15
1536 和大|汽車工業|27 20 9|91 100 20 17|3.5 137|14 -2 5 23 2
1537 廣隆|電機機械|75 27 38|99 99 8 7|1.1 24|18 9 0 -10 -0
1539 巨庭|電機機械|-26 -6 -25|98 98 48 159|0.2 122|9 3 0 12 -55
1541 錩泰|電機機械|-59 -48 -51|67 67 -33 -9|0.3 8|10 -2 0 15 106
1558 伸興|電機機械|-50 -18 11|87 98 0 -1|1.2 7|8 16 3 1 0
1560 中砂|電機機械|19 24 6|91 91 -4 31|0.3 1135|16 -1 -0 17 50
1565 精華|生技醫療|-8 -9 -12|80 97 1 -0|1.1 29|27 -2 -2 -8 3
1568 倉佑|汽車工業|3 17 17|97 97 20 52|0.8 103|3 1 0 2 8
1569 濱川|電腦及週|8 25 1|97 97 2 24|1.1 18|7 16 0 4 -42
1580 新麥|電機機械|-7 2 -8|96 97 6 1|0.7 5|7 2 0 -8 5
1582 信錦|電子零組|15 21 10|99 99 9 8|0.7 10|12 32 0 4 -22
1584 精剛|其他|62 84 -4|80 80 -8 13|0.5 35|1 1 0 2 -20
1587 吉茂|汽車工業|14 17 2|99 100 9 12|1.1 9|23 11 0 -8 29
1589 永冠-KY|電機機械|4 10 15|77 77 -5 -12|0.5 10|5 20 0 -3 -8
1590 亞德客-KY|電機機械|-12 1 -7|75 75 -25 -10|0.7 431|78 -1 -0 46 18
1598 岱宇|運動休閒|-40 -46 -2|65 93 1 6|0.9 9|4 15 0 -6 -18
1604 聲寶|電器電纜|9 3 -13|96 97 3 -1|0.7 7|10 34 0 -10 -0
1605 華新|電器電纜|5 18 -22|87 87 -4 47|1.0 2195|23 -4 3 23 36
1608 華榮|電器電纜|8 6 -19|66 69 -14 -21|0.5 7|2 20 0 -7 -10
1609 大亞|電器電纜|-9 -8 -27|74 74 -9 -4|0.7 76|11 15 0 -3 -27
1611 中電|電器電纜|-9 -4 5|80 83 -12 -8|0.2 30|12 -11 0 -4 8
1612 宏泰|電器電纜|-3 -12 -31|58 58 -23 -30|0.4 12|14 8 0 -3 -34
1701 中化|生技醫療|4 2 3|84 84 5 8|1.9 13|13 13 0 15 -1
1702 南僑|食品工業|7 8 3|92 96 -1 -2|0.9 9|15 27 0 6 8
1707 葡萄王|生技醫療|-8 3 -2|92 97 3 4|3.1 22|12 20 0 20 -11
1708 東鹼|化學工業|75 81 4|71 71 -4 16|1.1 471|14 -4 0 16 113
1709 和益|化學工業|40 19 3|84 92 6 -1|1.4 50|5 0 0 0 -53
1710 東聯|化學工業|-54 -38 -44|69 80 -7 -14|0.6 14|8 1 0 1 12
1711 永光|化學工業|3 1 -6|70 78 -9 -16|0.5 37|8 16 0 -7 -34
1712 興農|化學工業|27 27 8|99 99 39 50|3.0 183|19 15 0 33 -2
1717 長興|化學工業|-5 -0 -11|86 86 -2 -4|1.1 52|13 16 5 -3 -20
1720 生達|生技醫療|29 39 21|98 98 19 21|1.0 22|7 7 1 22 3
1721 三晃|化學工業|28 18 -2|56 70 -17 -15|1.2 29|3 10 0 -12 -24
1722 台肥|化學工業|32 36 -27|78 78 -6 -10|1.0 157|15 -12 0 32 -14
1723 中碳|化學工業|29 44 -11|93 93 -5 2|0.5 51|12 7 -1 5 -8
1727 中華化|化學工業|14 20 -8|57 64 -27 -15|0.5 29|3 6 0 -6 -9
1732 毛寶|化學工業|14 6 6|77 77 14 22|2.5 52|3 -2 0 33 -13
1733 五鼎|生技醫療|18 21 8|99 99 9 17|0.9 14|9 18 0 1 3
1734 杏輝|生技醫療|18 22 10|81 99 20 22|2.6 100|5 0 0 58 33
1736 喬山|運動休閒|-2 1 0|78 94 3 6|1.7 12|7 -7 0 3 -1
1737 臺鹽|食品工業|-3 -11 -30|98 98 3 1|1.2 9|9 -2 0 4 -13
1760 寶齡富錦|生技醫療|-7 27 6|94 94 43 55|1.5 2341|11 1 -0 -12 -2
1762 中化生|生技醫療|-33 -22 -54|75 91 -1 18|1.8 60|6 8 0 4 -12
1773 勝一|化學工業|-8 2 -30|73 73 -17 -19|1.1 45|5 -19 -0 18 23
1783 和康生|生技醫療|33 28 -2|69 94 13 15|0.8 21|7 3 1 10 -2
1784 訊聯|生技醫療|1 1 0|90 99 9 19|2.1 8|2 4 0 12 -4
1785 光洋科|其他電子|-24 -6 -6|70 77 -13 -21|0.6 44|8 2 0 -4 -0
1786 科妍|生技醫療|89 32 20|95 95 26 24|6.1 11|0 -0 0 52 20
1789 神隆|生技醫療|40 30 22|100 100 24 26|1.9 81|6 17 1 11 -35
1795 美時|生技醫療|-6 -13 -8|92 92 18 67|1.1 2818|68 1 -1 5 -31
1802 台玻|玻璃陶瓷|-30 -24 -21|50 73 -15 -23|0.8 31|8 7 0 -7 -2
1808 潤隆|建材營造|-98 -90 -57|98 98 7 30|1.5 18|2 -16 0 5 12
1810 和成|玻璃陶瓷|-9 2 -2|62 65 -12 -28|1.2 7|5 14 0 -2 -5
1815 富喬|電子零組|6 -8 -27|83 94 7 5|2.1 35|2 -3 0 13 33
1904 正隆|造紙工業|-2 -2 -7|79 85 -1 -13|0.5 23|8 5 -5 1 -4
1905 華紙|造紙工業|17 15 6|69 81 -4 -17|0.7 16|3 4 -0 2 -15
1906 寶隆|造紙工業|811 1190 8|90 96 3 7|0.3 20|3 5 0 -29 6
1907 永豐餘|造紙工業|-3 -7 -3|70 76 -5 -22|0.6 22|15 1 0 5 -0
1909 榮成|造紙工業|-26 -17 -31|59 83 -3 -13|0.9 26|10 2 0 5 -14
2002 中鋼|鋼鐵工業|-7 6 -24|79 79 -8 -18|0.5 513|17 -5 4 -5 -14
2006 東和鋼鐵|鋼鐵工業|-2 3 -16|72 72 -22 -23|0.3 60|11 -13 5 -3 2
2007 燁興|鋼鐵工業|-26 3 -14|37 55 -23 -44|0.6 19|1 -0 0 -2 15
2009 第一銅|鋼鐵工業|-2 -6 -30|52 60 -18 -40|0.5 22|2 8 0 -7 -5
2010 春源|鋼鐵工業|-10 -6 -22|57 66 -17 -30|0.6 6|6 3 0 -2 -1
2013 中鋼構|鋼鐵工業|18 17 -9|76 95 -1 2|0.4 14|7 -4 0 1 6
2014 中鴻|鋼鐵工業|-44 -9 -35|58 58 -15 -36|0.7 269|5 -6 2 10 20
2015 豐興|鋼鐵工業|-3 2 -26|71 71 -15 -22|1.0 16|12 -26 6 -26 22
2017 官田鋼|鋼鐵工業|11 -10 -1|56 73 -5 -24|0.5 9|1 -2 0 -13 11
2020 美亞|鋼鐵工業|-23 -13 -30|78 78 -17 -18|0.4 6|2 4 0 -1 2
2023 燁輝|鋼鐵工業|-21 -12 -39|49 63 -19 -34|0.7 58|6 -3 0 -1 1
2027 大成鋼|鋼鐵工業|5 18 -26|75 75 -6 -18|0.7 359|14 -4 1 -5 3
2028 威致|鋼鐵工業|-46 -22 -49|58 63 -11 -29|0.4 22|0 -1 0 -1 7
2029 盛餘|鋼鐵工業|-20 -10 -36|61 68 -9 -14|0.3 9|68 7 0 -17 -25
2030 彰源|鋼鐵工業|4 10 -30|66 66 -9 -21|0.4 55|3 -0 0 4 -27
2031 新光鋼|鋼鐵工業|-16 -8 -31|55 55 -16 -35|0.4 48|9 -2 3 -1 7
2032 新鋼|鋼鐵工業|-28 -22 -23|55 55 -18 -38|0.5 10|0 -5 0 4 19
2034 允強|鋼鐵工業|-11 -0 -34|85 85 3 -5|0.6 59|7 -0 0 -2 5
2038 海光|鋼鐵工業|26 18 -17|54 65 -11 -30|0.5 27|1 -3 0 -4 25
2049 上銀|電機機械|11 13 -6|61 77 -23 -20|0.7 497|31 -5 -3 29 -7
2059 川湖|電子零組|29 33 -6|89 93 1 9|1.1 152|18 6 0 8 -17
2063 世鎧精密|鋼鐵工業|-10 7 -18|96 96 6 9|0.3 10|1 2 0 -26 1
2065 世豐|鋼鐵工業|-12 -14 -10|100 100 11 9|1.2 8|1 8 0 -5 -2
2066 世德|電機機械|26 26 13|94 94 47 49|5.8 10|11 -0 0 473 1415
2069 運錩|鋼鐵工業|-1 6 -53|62 67 -5 -28|0.4 16|1 5 0 -12 -23
2101 南港|橡膠工業|-11 7 21|83 93 2 -2|1.3 21|7 13 0 -4 -14
2102 泰豐|橡膠工業|54 30 60|68 77 2 -19|1.1 13|7 3 0 -5 -14
2103 台橡|橡膠工業|17 11 -6|71 87 -1 -11|0.6 31|28 12 -3 -7 -18
2104 國際中橡|橡膠工業|26 9 -8|73 74 -3 -23|0.6 25|12 12 0 -15 -16
2105 正新|橡膠工業|-1 -1 8|97 97 1 5|0.8 104|15 4 0 -1 -2
2106 建大|橡膠工業|5 18 10|89 89 10 14|0.4 40|7 -0 -19 42 1
2107 厚生|橡膠工業|-34 -13 -7|100 100 7 7|0.9 6|9 14 0 -34 -19
2108 南帝|橡膠工業|-61 -55 -26|41 57 -20 -43|1.1 30|9 1 0 -6 -17
2201 裕隆|汽車工業|9 7 11|89 89 -1 15|0.8 195|8 -21 -0 16 51
2204 中華|汽車工業|4 -2 4|69 80 -19 -17|0.9 75|25 13 1 -15 -15
2206 三陽工業|汽車工業|29 30 23|93 93 21 33|0.3 92|14 -10 -0 32 32
2207 和泰車|汽車工業|9 -8 -3|92 96 -1 5|1.4 98|24 13 2 24 1
2208 台船|航運業|-7 -10 0|74 82 -6 -17|0.7 13|5 12 0 -3 2
2211 長榮鋼|鋼鐵工業|-3 13 -25|100 100 7 11|1.1 20|5 29 0 -15 -3
2221 大甲|其他|-5 4 -78|94 98 12 20|1.1 7|2 1 0 -9 -1
2227 裕日車|汽車工業|55 6 19|83 86 -10 -13|1.0 6|41 -23 0 na -5
2228 劍麟|汽車工業|32 19 17|98 98 20 15|3.2 15|6 5 0 37 -4
2230 泰茂|居家生活|0 -20 -3|100 100 75 136|0.8 34|16 5 0 35 4
2231 為升|汽車工業|2 5 10|87 98 14 13|2.2 132|9 6 2 7 -19
2233 宇隆|汽車工業|-5 -1 -5|93 93 -6 3|0.3 29|12 9 -10 4 59
2239 英利-KY|汽車工業|36 -6 5|90 98 34 10|3.2 9|75 -6 0 69 15
2243 宏旭-KY|汽車工業|-41 43 -90|67 80 -13 13|0.6 5|42 -1 0 15 -2
2247 汎德永業|汽車工業|-6 1 6|98 99 2 5|0.9 6|3 7 0 3 9
2301 光寶科|電腦及週|8 8 2|96 96 6 -2|0.9 416|45 -2 14 -13 17
2302 麗正|半導體業|8 11 15|94 94 4 21|0.5 17|4 26 0 -15 -40
2303 聯電|半導體業|35 40 6|62 79 -17 -18|0.5 2360|31 2 0 -6 -8
2305 全友|電腦及週|30 -8 3|93 93 138 243|1.2 216|5 -5 0 4 11
2308 台達電|電子零組|29 23 11|89 94 13 1|0.9 1499|66 4 -1 3 -20
2312 金寶|其他電子|26 38 23|78 78 -1 -4|0.9 53|11 -1 0 9 1
2313 華通|電子零組|29 38 16|95 95 6 21|1.5 1114|29 3 2 -6 -5
2314 台揚|通信網路|33 12 8|54 71 -16 -11|0.3 251|3 -0 0 -4 -3
2317 鴻海|其他電子|14 18 12|95 95 -2 9|0.8 2853|45 1 -2 -2 0
2324 仁寶|電腦及週|-10 12 5|90 90 -2 -5|1.2 244|41 -20 16 -38 10
2327 國巨*|電子零組|7 11 -9|61 74 -19 -24|1.1 693|39 -14 2 -2 -18
2328 廣宇|電子零組|-4 12 -12|83 89 -9 -3|0.9 46|10 -2 0 -4 -19
2329 華泰|半導體業|-2 1 -8|66 85 -5 -9|1.2 85|7 -5 0 8 9
2330 台積電|半導體業|50 45 12|73 82 -9 -14|1.0 11448|72 -14 1 3 -22
2331 精英|電腦及週|23 41 9|96 96 24 34|1.6 221|11 8 0 9 81
2332 友訊|通信網路|14 25 17|78 98 9 9|1.0 43|8 -2 0 8 24
2337 旺宏|半導體業|-16 -6 -28|77 82 -12 -15|0.5 222|23 4 -7 -5 -32
2338 光罩|半導體業|30 29 -6|68 78 -19 -17|0.5 144|7 1 2 -2 -18
2340 台亞|半導體業|-38 -5 2|52 78 -18 -16|0.3 105|12 -0 0 2 2
2342 茂矽|半導體業|10 12 -8|73 88 -8 -5|0.6 45|6 7 0 2 10
2344 華邦電|半導體業|-19 -3 -26|63 63 -21 -33|0.6 316|26 -8 0 0 5
2345 智邦|通信網路|51 43 23|90 93 16 16|0.9 1021|63 -1 5 3 -20
2347 聯強|電子通路|3 10 -4|75 75 -10 -17|0.6 193|34 -11 16 -1 -6
2348 海悅|其他|8 10 -17|72 78 -11 -15|0.9 6|1 -18 0 -37 43
2351 順德|半導體業|5 10 -11|66 74 -20 -13|0.7 243|21 -6 -3 22 -7
2352 佳世達|電腦及週|9 11 -0|93 93 7 -0|0.5 81|16 1 5 -6 -8
2353 宏碁|電腦及週|-33 -14 -11|77 78 -15 -17|0.9 274|32 -11 8 -3 -5
2354 鴻準|其他電子|-43 -26 -19|73 82 -8 -17|0.7 105|17 -10 0 -3 -11
2355 敬鵬|電子零組|-15 1 -6|76 90 -2 -10|1.9 22|15 12 0 1 -26
2356 英業達|電腦及週|4 14 0|89 91 -6 -4|1.7 174|22 -13 19 54 8
2357 華碩|電腦及週|-2 2 -10|76 77 -13 -22|0.8 874|45 -1 5 16 -2
2358 廷鑫|其他|-49 -18 -39|54 61 -24 -36|0.5 9|2 9 0 5 -2
2359 所羅門|其他電子|12 48 15|82 82 -2 8|0.4 158|4 -2 0 -18 55
2360 致茂|其他電子|46 29 17|84 99 15 9|1.3 148|67 -1 1 63 -6
2362 藍天|電腦及週|-28 -14 -22|100 100 10 24|2.0 8|11 10 0 -26 4
2363 矽統|半導體業|-14 -7 -37|76 94 -2 -2|0.5 85|5 5 0 -5 -28
2364 倫飛|電腦及週|4 15 18|98 98 328 658|0.2 181|24 2 0 -30 -50
2365 昆盈|電腦及週|30 4 21|85 96 7 4|0.8 10|6 -8 0 22 -9
2367 燿華|電子零組|55 62 51|100 100 33 32|4.3 714|8 -0 0 220 128
2368 金像電|電子零組|15 32 6|89 89 -2 7|0.5 927|19 6 -2 -23 -100
2369 菱生|半導體業|-30 -24 -33|56 67 -20 -26|0.5 15|15 7 0 -0 -19
2371 大同|電機機械|-2 -5 -12|88 93 -6 7|1.5 438|17 -8 0 -2 20
2374 佳能|光電業|55 108 46|74 89 -1 -10|0.6 67|5 -1 0 0 -20
2376 技嘉|電腦及週|-10 -20 -33|60 73 -15 -27|0.5 360|15 -6 7 -7 3
2377 微星|電腦及週|-10 -1 -18|73 86 -9 -13|0.6 471|28 -28 9 1 21
2379 瑞昱|半導體業|2 9 -13|57 72 -26 -29|0.8 735|48 -7 2 5 -20
2380 虹光|電腦及週|-19 -19 -14|80 97 25 16|2.9 28|0 -0 0 na na
2382 廣達|電腦及週|37 23 17|89 91 5 -8|0.8 451|23 -9 7 10 -16
2383 台光電|電子零組|-7 1 -21|58 64 -30 -34|0.5 397|37 -24 4 11 96
2385 群光|電子零組|16 18 5|95 95 0 -2|0.8 109|33 2 4 -7 3
2387 精元|電腦及週|22 3 3|82 97 9 1|1.3 27|4 4 0 4 -5
2388 威盛|半導體業|-9 22 -1|91 98 72 49|2.6 1720|11 -1 0 77 26
2390 云辰|其他電子|5 2 -1|67 69 -11 -14|1.8 10|2 4 0 1 -36
2392 正崴|電子零組|25 32 26|90 96 11 1|1.2 46|11 16 5 8 -7
2393 億光|光電業|-24 -21 -14|74 85 -5 -11|0.5 31|29 -0 0 -8 -8
2395 研華|電腦及週|23 25 3|82 86 -8 -10|0.8 219|42 0 -4 127 2
2399 映泰|電腦及週|-5 -18 -29|59 72 -12 -27|0.5 16|5 5 0 -5 -29
2401 凌陽|半導體業|-31 -20 -26|67 76 -22 -16|0.4 49|11 -2 0 2 5
2402 毅嘉|電子零組|8 4 4|91 97 -0 -0|0.7 8|10 8 0 -3 -3
2404 漢唐|其他電子|70 92 72|85 85 -6 -11|0.3 40|22 -3 1 -8 -19
2405 輔信|電腦及週|-5 3 -12|76 96 10 1|2.6 105|4 -2 0 161 29
2406 國碩|光電業|-14 -5 13|64 83 -1 -14|1.4 75|6 5 0 1 -14
2408 南亞科|半導體業|-45 -32 -46|67 74 -14 -26|0.5 267|16 -11 8 2 -4
2409 友達|光電業|-48 -39 -36|79 82 1 -15|1.0 924|25 9 3 -6 -35
2412 中華電|通信網路|4 4 2|95 95 -0 2|0.8 816|18 5 1 -16 0
2413 環科|電子零組|7 24 26|96 96 18 17|7.4 6|1 -1 0 28 23
2417 圓剛|電腦及週|-8 -1 32|64 71 -7 -7|1.0 10|2 10 0 1 -16
2419 仲琦|通信網路|28 41 46|97 97 52 48|0.7 286|3 -0 0 -2 26
2420 新巨|電子零組|-2 -0 -4|91 99 2 1|2.5 8|6 -6 0 12 -7
2421 建準|電子零組|10 15 9|88 94 12 -1|0.5 49|20 25 0 -44 -18
2425 承啟|電腦及週|-11 1 -13|86 86 -9 5|1.4 17|18 -7 0 -8 -11
2426 鼎元|光電業|-30 -23 -22|61 72 -13 -23|0.5 13|8 -7 0 2 -7
2427 三商電|資訊服務|-11 38 14|96 96 10 7|0.4 7|5 16 0 21 33
2428 興勤|電子零組|-8 -6 -10|74 100 7 18|1.2 52|15 12 0 -6 -26
2430 燦坤|電子通路|-8 -10 -18|77 86 3 -9|0.5 6|6 2 0 -15 na
2436 偉詮電|半導體業|-44 -36 -44|51 62 -21 -37|1.4 119|6 -3 0 -6 -10
2439 美律|通信網路|33 18 26|89 100 8 11|1.0 103|11 5 0 3 -3
2440 太空梭|電子零組|-41 -33 -22|69 89 2 -7|0.5 8|0 -0 0 -11 2
2441 超豐|半導體業|-28 -14 -28|68 84 -11 -13|1.0 73|11 -35 4 9 31
2442 新美齊|建材營造|8 1473 1155|89 93 -1 -3|1.2 5|2 12 0 -8 -45
2444 兆勁|通信網路|-20 -17 -14|90 90 8 26|1.0 31|0 -1 0 na na
2449 京元電子|半導體業|8 29 2|84 86 -14 -5|0.6 240|29 -33 1 44 21
2451 創見|半導體業|-22 -18 -20|95 95 -0 -3|0.7 18|9 15 6 -6 -4
2453 凌群|資訊服務|2 0 -1|89 91 -1 13|1.0 10|5 1 0 20 -5
2454 聯發科|半導體業|1 11 -16|60 73 -23 -26|0.6 3399|61 -13 1 12 9
2455 全新|通信網路|-34 -25 -30|50 63 -22 -33|1.5 96|28 -2 -1 -2 -23
2457 飛宏|電子零組|6 22 -1|76 82 -3 -6|0.9 143|5 9 0 -5 -40
2458 義隆|半導體業|-35 -20 -11|62 64 -26 -33|0.9 127|22 -14 3 5 42
2461 光群雷|其他電子|8 10 1|76 82 -4 -15|0.7 7|5 -1 0 -4 -1
2462 良得電|電子零組|7 6 2|71 71 -3 -13|0.7 9|2 17 0 -3 -23
2464 盟立|其他電子|16 16 4|94 98 4 2|0.7 8|5 12 0 -4 -14
2465 麗臺|電腦及週|-53 -54 -61|41 54 -17 -44|0.6 22|2 8 0 -14 -25
2467 志聖|電子零組|5 0 -3|96 98 14 5|0.7 7|7 16 0 -1 -9
2468 華經|資訊服務|-16 7 9|100 100 72 72|0.9 36|0 0 0 90 -11
2472 立隆電|電子零組|-0 11 -10|85 92 -6 -5|1.0 14|2 5 0 -5 15
2474 可成|其他電子|-19 -31 17|99 99 6 26|2.1 530|42 -15 7 -15 27
2476 鉅祥|電子零組|9 5 -12|76 97 19 8|2.3 394|3 -3 0 104 176
2478 大毅|電子零組|-33 -27 -19|70 79 -16 -20|0.9 5|5 12 0 -4 3
2480 敦陽科|資訊服務|-3 3 -11|90 90 -3 -7|0.7 25|7 2 -2 -1 -9
2481 強茂|半導體業|-9 -6 -18|59 69 -11 -28|1.0 572|9 -7 -0 21 38
2482 連宇|其他電子|26 71 43|79 79 -7 77|0.2 170|1 -0 0 -26 24
2484 希華|電子零組|4 7 -6|96 98 8 34|1.0 178|17 17 0 7 -54
2485 兆赫|通信網路|1 -2 11|77 92 5 -3|0.6 9|6 7 0 -1 -18
2486 一詮|光電業|-17 -11 -22|39 49 -36 -40|0.7 22|5 -4 0 10 -17
2488 漢平|其他電子|111 60 42|99 99 16 19|1.3 11|3 7 0 14 2
2489 瑞軒|光電業|-47 -13 -19|66 78 -6 -15|2.3 23|11 5 0 5 10
2492 華新科|電子零組|-26 -21 -11|51 65 -19 -33|0.8 112|14 -5 1 -2 4
2493 揚博|電子零組|11 41 20|96 96 4 12|0.5 7|5 5 0 -1 1
2495 普安|電腦及週|64 33 17|81 96 8 12|1.0 15|19 1 0 11 -19
2497 怡利電|汽車工業|25 44 -2|73 79 2 -17|2.9 417|2 -2 1 12 49
2498 宏達電|通信網路|-19 -15 -1|66 90 25 4|0.7 3896|11 -0 0 -1 6
2501 國建|建材營造|360 221 185|89 93 -1 -5|1.3 8|7 -6 0 -0 7
2504 國產|建材營造|7 1 -1|83 83 1 -1|0.6 66|15 6 5 -8 -6
