# 2023-04-06 全池(1123 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
1560 中砂|電機機械|-3 -5 -17|70 92 9 -1|1.0 235|8 -3 2 -0 -13
1565 精華|生技醫療|8 -10 -1|94 95 6 13|0.6 27|27 -9 -0 -3 -2
1568 倉佑|汽車工業|-27 -29 -22|77 91 5 -1|0.7 8|2 4 0 -0 -15
1569 濱川|電腦及週|-39 -28 -29|90 97 14 6|1.2 13|5 3 0 6 -16
1580 新麥|電機機械|21 1 8|97 97 15 10|1.0 9|6 4 0 -0 -20
1582 信錦|電子零組|-21 -39 -28|87 94 2 -5|0.8 6|9 -14 0 3 -3
1584 精剛|其他|216 114 42|94 94 34 84|1.1 324|2 -0 0 -13 -5
1589 永冠-KY|電機機械|52 15 5|98 98 44 30|1.1 108|12 9 3 -7 128
1590 亞德客-KY|電機機械|38 2 -2|95 95 26 54|1.2 711|78 -11 3 -30 22
1591 駿吉-KY|電機機械|-91 -90 na|87 87 61 89|1.5 11|18 -2 0 4 24
1597 直得|電機機械|-15 -21 -8|92 92 11 20|0.6 9|4 1 0 7 9
1598 岱宇|運動休閒|9 -1 29|86 86 3 15|0.6 15|6 -2 1 -19 -14
1603 華電|電器電纜|110 49 -6|87 91 4 8|1.3 40|2 -1 0 12 26
1604 聲寶|電器電纜|0 -7 -5|94 100 8 6|0.9 6|9 3 0 -6 2
1605 華新|電器電纜|37 11 -3|84 84 6 23|0.8 2252|23 -6 3 -7 101
1608 華榮|電器電纜|-19 -14 -12|69 93 7 18|0.3 9|2 -2 0 -5 -8
1609 大亞|電器電纜|13 -8 -4|93 99 30 45|1.8 421|11 -0 -0 35 12
1611 中電|電器電纜|-2 -14 -3|81 99 24 9|1.6 27|10 -4 0 3 18
1612 宏泰|電器電纜|-12 6 10|70 100 22 40|0.8 18|13 10 -1 -21 -13
1618 合機|電器電纜|58 2 -27|99 99 19 26|5.6 9|2 -1 0 18 10
1701 中化|生技醫療|22 18 9|72 72 -21 23|0.2 55|11 8 0 -37 -15
1702 南僑|食品工業|30 5 1|98 98 5 7|0.8 8|11 -2 0 -38 3
1707 葡萄王|生技醫療|26 9 2|94 94 11 33|0.6 91|20 27 -10 4 13
1708 東鹼|化學工業|-23 -17 -67|61 93 3 1|1.5 87|7 -16 -0 -4 22
1709 和益|化學工業|-10 -16 -23|92 100 13 13|0.6 43|4 5 -0 -12 18
1710 東聯|化學工業|-19 -21 3|90 98 8 15|1.3 26|9 -1 -1 -5 -6
1711 永光|化學工業|3 -18 -12|71 94 2 4|0.8 10|8 0 -1 -6 -1
1712 興農|化學工業|-2 -8 -25|89 95 11 3|0.9 105|14 -16 -1 -0 10
1717 長興|化學工業|1 -19 -12|82 95 4 -7|1.1 38|14 -22 1 1 11
1720 生達|生技醫療|41 17 -12|86 86 -6 21|0.3 63|6 -7 0 -25 37
1721 三晃|化學工業|4 -12 -16|58 83 -6 -1|0.4 6|1 -0 0 -3 -10
1722 台肥|化學工業|-3 -21 -33|71 96 6 3|0.8 68|12 -8 -0 -13 -4
1723 中碳|化學工業|28 4 -21|92 99 9 7|1.4 23|10 3 1 -0 7
1727 中華化|化學工業|-22 -23 -30|51 87 1 -4|0.7 6|3 1 0 0 -8
1733 五鼎|生技醫療|-27 -20 -25|91 98 2 3|0.8 6|6 -1 0 -20 49
1734 杏輝|生技醫療|27 11 -8|86 86 -6 8|0.2 14|6 -12 -1 -7 17
1736 喬山|運動休閒|-12 -6 -12|78 78 -10 -10|0.2 29|8 -6 1 -11 32
1752 南光|生技醫療|80 42 24|89 89 -4 71|0.3 105|6 7 -4 -27 -11
1760 寶齡富錦|生技醫療|2 -10 -30|92 92 -8 26|1.1 625|16 2 -0 16 -11
1762 中化生|生技醫療|144 63 20|99 99 28 50|2.2 322|8 -3 1 87 25
1773 勝一|化學工業|-4 -19 -14|69 90 9 10|0.7 32|5 -4 -1 79 12
1777 生泰|生技醫療|29 39 -11|91 91 -4 13|0.4 6|1 -6 0 -17 0
1783 和康生|生技醫療|3 24 6|86 86 9 52|0.2 58|11 7 -2 -43 -37
1784 訊聯|生技醫療|18 9 1|97 97 11 18|2.0 20|6 10 0 -8 -25
1785 光洋科|其他電子|-20 -31 -10|74 94 13 24|0.7 59|9 -5 -0 5 -10
1786 科妍|生技醫療|4 26 2|91 91 18 47|0.2 29|4 -5 -0 19 5
1789 神隆|生技醫療|-4 56 37|91 97 2 10|0.5 14|5 8 1 -8 -14
1795 美時|生技醫療|6 52 23|92 92 16 71|1.0 2040|69 -6 0 -0 50
1796 金穎生技|食品工業|60 19 -4|100 100 48 91|0.9 26|1 -0 2 34 15
1802 台玻|玻璃陶瓷|-17 -19 2|80 80 -5 18|0.8 70|8 -18 -3 17 -4
1808 潤隆|建材營造|459 185 208|95 95 4 21|0.7 23|2 -5 0 7 -7
1809 中釉|玻璃陶瓷|35 -5 -23|97 97 14 20|0.3 5|3 6 0 -19 -8
1810 和成|玻璃陶瓷|-5 -15 -7|84 84 3 76|0.4 48|3 -5 0 1 1
1815 富喬|電子零組|-15 -22 -8|79 93 2 -1|0.4 13|3 -9 0 1 -2
1903 士紙|造紙工業|-6 -14 11|71 83 -12 -18|0.9 13|16 -32 0 97 -31
1904 正隆|造紙工業|8 -13 -7|87 98 5 9|0.7 18|9 -8 0 -3 10
1905 華紙|造紙工業|23 2 -8|73 91 -0 2|0.7 10|3 -13 -2 -6 17
1907 永豐餘|造紙工業|9 -12 -6|83 95 9 13|0.7 42|15 -13 1 -1 19
1909 榮成|造紙工業|7 -16 -10|85 89 9 17|0.3 30|13 8 -22 3 -9
2002 中鋼|鋼鐵工業|-7 -22 -13|85 96 0 14|0.7 499|19 -1 11 -9 -12
2006 東和鋼鐵|鋼鐵工業|11 -8 -8|82 96 15 25|2.0 121|13 8 -1 25 42
2007 燁興|鋼鐵工業|-16 -21 -16|54 89 -11 15|0.2 6|0 -16 0 11 8
2009 第一銅|鋼鐵工業|-9 -30 -14|77 93 8 59|0.2 39|1 -2 -0 -9 1
2010 春源|鋼鐵工業|-12 -27 -14|65 94 -2 11|0.6 6|7 -1 0 -11 -6
2013 中鋼構|鋼鐵工業|-1 2 -16|95 95 -2 11|1.7 9|7 -4 0 -4 -19
2014 中鴻|鋼鐵工業|-15 -27 -8|61 90 -3 27|0.4 230|8 4 -17 -0 -16
2015 豐興|鋼鐵工業|8 -11 -7|78 96 10 21|2.1 30|11 -4 10 -6 12
2017 官田鋼|鋼鐵工業|-24 -34 -20|89 89 25 41|0.5 34|3 0 0 64 5
2023 燁輝|鋼鐵工業|-30 -32 -17|64 89 -8 15|0.3 26|6 -14 1 14 1
2027 大成鋼|鋼鐵工業|-1 3 -10|87 96 4 25|0.6 395|15 -2 0 -16 0
2028 威致|鋼鐵工業|8 3 9|68 88 -4 24|0.2 11|1 1 -0 -2 -3
2029 盛餘|鋼鐵工業|-21 -32 -14|70 99 3 14|0.8 7|70 11 0 2 -16
2030 彰源|鋼鐵工業|2 -23 -23|63 96 -2 2|0.4 19|4 11 0 -15 -15
2031 新光鋼|鋼鐵工業|-7 -7 -24|70 99 9 41|0.8 101|12 1 22 -22 -2
2034 允強|鋼鐵工業|2 -9 0|82 93 -2 8|0.5 27|8 -9 -0 -25 -12
2038 海光|鋼鐵工業|10 -20 -23|65 90 -6 14|0.3 11|1 -7 -0 -7 -3
2049 上銀|電機機械|-18 -25 -24|93 93 36 39|0.6 516|31 -6 6 -4 -7
2059 川湖|電子零組|-34 -24 -37|79 79 -3 -17|0.7 150|15 -13 -2 29 22
2065 世豐|鋼鐵工業|23 -3 5|100 100 25 40|3.3 17|4 11 0 5 6
2066 世德|電機機械|11 15 -9|97 97 15 13|0.9 11|14 -2 0 -6 -4
2069 運錩|鋼鐵工業|-20 -26 -18|59 92 -6 -2|0.3 5|1 -8 0 3 8
2101 南港|橡膠工業|11 -3 2|93 100 19 8|1.1 23|6 3 0 -2 -3
2102 泰豐|橡膠工業|-12 -22 -39|77 98 4 2|0.7 13|7 -4 0 -9 -9
2103 台橡|橡膠工業|2 -7 -9|88 94 4 9|0.5 29|28 -17 14 -5 21
2104 國際中橡|橡膠工業|3 2 -0|71 94 1 -1|1.5 38|12 -10 0 1 28
2105 正新|橡膠工業|16 -8 -6|92 96 7 -0|1.3 107|14 -9 -0 12 24
2106 建大|橡膠工業|-2 -11 -18|83 96 3 -3|1.1 16|7 -20 -2 17 22
2107 厚生|橡膠工業|-63 -47 -19|95 95 1 9|1.0 7|8 1 0 13 1
2108 南帝|橡膠工業|-15 -35 12|64 90 10 23|1.0 63|8 -6 3 10 54
2201 裕隆|汽車工業|13 2 2|87 87 25 77|0.3 942|8 4 -3 -4 -33
2204 中華|汽車工業|49 22 17|98 98 26 52|0.9 150|25 -1 6 55 -19
2206 三陽工業|汽車工業|75 29 1|95 95 17 -1|0.8 144|18 -7 -0 9 20
2207 和泰車|汽車工業|31 8 5|95 95 7 10|0.9 135|25 -7 3 -79 24
2208 台船|航運業|-4 0 -12|98 98 22 48|1.8 80|6 0 0 7 32
2211 長榮鋼|鋼鐵工業|-8 -43 -25|91 98 7 1|0.6 48|17 5 0 82 11
2221 大甲|其他|-1 -22 -17|99 99 14 11|0.6 10|4 6 0 -2 5
2227 裕日車|汽車工業|23 5 7|81 93 3 3|0.9 8|41 -13 0 na -53
2228 劍麟|汽車工業|20 6 -12|93 93 10 4|0.6 23|10 5 0 -18 5
2230 泰茂|居家生活|17 -7 0|95 95 159 152|0.4 115|6 -2 0 19 80
2231 為升|汽車工業|56 18 13|100 100 35 29|1.6 287|9 4 0 9 -2
2233 宇隆|汽車工業|-10 -13 -12|97 100 18 17|4.9 15|10 -3 -1 34 11
2236 百達-KY|汽車工業|16 13 7|95 95 69 93|0.2 8|74 6 0 4 0
2239 英利-KY|汽車工業|-11 -2 -13|92 98 23 2|1.2 9|75 3 0 -1 -5
2243 宏旭-KY|汽車工業|325 1922 1394|86 86 67 55|0.7 53|29 -1 0 71 21
2247 汎德永業|汽車工業|91 31 18|100 100 27 27|3.7 39|5 12 0 157 8
2301 光寶科|電腦及週|-7 -15 -16|100 100 21 20|1.0 612|45 -7 9 64 -2
2302 麗正|半導體業|31 -10 -24|96 96 29 38|2.7 77|1 -3 0 48 59
2303 聯電|半導體業|-19 -7 -30|99 99 26 44|0.7 2601|36 12 0 -2 -4
2305 全友|電腦及週|31 -14 -9|69 78 -4 -5|0.3 14|5 -1 0 -1 12
2308 台達電|電子零組|14 14 -8|97 97 5 17|1.0 1655|67 1 -2 -12 2
2312 金寶|其他電子|-4 1 -26|77 88 -4 -1|0.7 48|10 -13 0 10 8
2313 華通|電子零組|-21 -20 -35|87 90 1 4|0.9 399|22 -12 -3 -17 17
2314 台揚|通信網路|55 62 33|61 92 13 12|0.5 38|2 -3 -0 -2 na
2317 鴻海|其他電子|-12 8 -6|92 96 2 2|0.8 2853|40 -3 -0 3 -2
2324 仁寶|電腦及週|-19 -29 -14|100 100 11 17|1.3 367|41 7 13 56 -7
2327 國巨*|電子零組|-7 -5 -12|90 90 13 25|0.6 1435|46 3 -1 -5 20
2328 廣宇|電子零組|28 1 -6|95 95 4 22|0.8 91|13 2 0 -5 -9
2329 華泰|半導體業|-7 -14 -9|98 100 19 32|1.7 75|10 1 0 -7 6
2330 台積電|半導體業|11 17 -22|90 98 17 23|0.7 12674|72 9 1 -15 -17
2331 精英|電腦及週|-32 -41 -36|88 89 8 -10|3.1 84|8 -7 0 10 34
2332 友訊|通信網路|3 5 -8|100 100 21 29|1.2 60|12 19 0 -18 -34
2337 旺宏|半導體業|-43 -40 -19|87 92 -2 12|1.9 178|19 -11 -1 4 13
2338 光罩|半導體業|0 -1 -23|96 96 8 66|0.6 420|13 15 -0 -32 -36
2340 台亞|半導體業|-15 -35 -10|80 95 13 22|2.4 73|12 2 0 6 -5
2342 茂矽|半導體業|-27 -20 -23|98 98 25 41|6.2 85|4 -5 0 11 125
2344 華邦電|半導體業|-33 -34 -19|76 97 27 32|1.8 687|22 -7 2 3 22
2345 智邦|通信網路|64 38 4|99 99 33 16|1.4 1290|66 16 4 -18 -25
2347 聯強|電子通路|-1 -13 -15|82 94 -1 15|0.8 160|30 -29 13 4 34
2351 順德|半導體業|4 -10 -12|81 97 31 27|0.6 184|22 1 0 -21 -11
2352 佳世達|電腦及週|-12 -18 -19|100 100 17 15|1.8 209|15 3 0 -15 -25
2353 宏碁|電腦及週|-36 -35 -13|100 100 23 30|1.3 254|32 24 9 -1 -18
2354 鴻準|其他電子|11 18 25|92 99 9 22|1.3 151|18 14 0 -8 -14
2355 敬鵬|電子零組|-4 -12 -6|100 100 14 20|2.3 31|19 28 0 -4 -13
2356 英業達|電腦及週|1 -9 -13|100 100 30 45|1.9 429|26 17 10 230 -1
2357 華碩|電腦及週|-13 -24 -17|82 92 -0 14|0.8 477|42 -16 8 -29 18
2358 廷鑫|其他|-24 -11 10|57 82 -5 4|0.4 11|1 -6 0 -13 -13
2359 所羅門|其他電子|-48 -33 -51|90 90 19 38|0.9 326|3 -0 0 -3 -25
2360 致茂|其他電子|29 -1 -31|87 89 -1 -1|1.2 328|66 2 -6 34 -23
2362 藍天|電腦及週|-20 -21 1|84 94 -1 -3|1.0 16|9 -25 0 5 -5
2363 矽統|半導體業|26 19 34|87 99 17 11|0.5 29|5 19 0 -11 -35
2364 倫飛|電腦及週|23 15 0|75 85 8 31|0.6 30|16 -2 0 -23 0
2367 燿華|電子零組|7 -12 -44|80 96 9 -3|0.7 55|8 6 0 -5 -17
2368 金像電|電子零組|-13 -8 -25|92 92 6 9|1.1 887|20 3 0 19 -8
2369 菱生|半導體業|-21 -28 -2|64 96 14 17|0.5 10|15 12 0 -5 -15
2371 大同|電機機械|74 55 30|89 93 -3 3|1.9 237|15 -13 -0 2 27
2374 佳能|光電業|-1 -12 -57|77 89 -3 -1|0.7 12|5 -9 -1 -1 10
2375 凱美|電子零組|-1 -26 -0|74 90 30 47|0.7 134|5 -2 0 -4 18
2376 技嘉|電腦及週|13 -5 12|100 100 30 55|1.1 776|24 23 -4 -1 44
2377 微星|電腦及週|-5 -20 -5|100 100 21 35|0.8 383|32 11 5 -29 -3
2379 瑞昱|半導體業|-32 -36 -33|90 96 31 43|0.8 987|47 -1 4 -3 11
2380 虹光|電腦及週|-23 -32 -28|73 77 -14 -5|0.6 6|0 -4 0 na na
2382 廣達|電腦及週|-8 -11 -23|100 100 26 15|1.5 762|22 -6 11 -12 -12
2383 台光電|電子零組|-19 -25 -18|73 90 1 13|0.7 354|38 7 -20 17 -22
2385 群光|電子零組|-17 -20 -22|100 100 10 15|1.4 226|34 -20 3 -19 1
2387 精元|電腦及週|-22 -27 -23|100 100 13 24|1.8 39|10 26 -2 3 -13
2388 威盛|半導體業|40 1 -30|89 89 23 12|0.7 2335|9 -2 0 -21 14
2390 云辰|其他電子|31 29 21|55 88 -5 -8|0.6 7|2 -2 0 -16 17
2392 正崴|電子零組|5 1 -12|97 97 12 25|1.0 57|14 -1 0 36 -2
2393 億光|光電業|-13 -20 2|88 100 8 17|1.7 32|24 -7 -0 -9 -8
2395 研華|電腦及週|12 6 -9|94 94 8 21|1.3 304|42 18 1 -15 -11
2397 友通|電腦及週|1 -1 -20|95 95 17 22|0.9 11|22 18 0 -28 2
2399 映泰|電腦及週|18 -15 6|76 92 17 30|0.5 42|4 1 0 -10 -5
2401 凌陽|半導體業|-41 -46 -19|71 93 8 11|0.9 40|12 -3 -0 0 -4
2402 毅嘉|電子零組|14 10 -9|97 97 52 62|1.5 347|16 2 0 94 -26
2404 漢唐|其他電子|171 162 54|88 88 15 41|1.4 315|28 8 0 -38 1
2405 輔信|電腦及週|-21 -5 2|76 91 4 -1|0.5 11|5 -2 0 -8 -8
2406 國碩|光電業|-38 -44 -22|76 95 5 11|0.6 37|5 2 0 3 -20
2408 南亞科|半導體業|-69 -67 -22|96 100 29 41|2.5 563|15 -0 7 1 6
2409 友達|光電業|-37 -41 -2|83 97 21 1|0.6 574|26 -6 -1 -8 -25
2412 中華電|通信網路|8 1 -3|94 100 7 4|0.8 807|17 -6 9 -20 5
2413 環科|電子零組|128 48 12|94 94 37 61|0.9 234|7 0 0 51 -12
2417 圓剛|電腦及週|-23 -26 -10|71 98 6 21|0.6 6|3 5 0 -0 -10
2419 仲琦|通信網路|2 26 -12|93 96 17 17|0.8 66|4 4 -0 -14 -12
2420 新巨|電子零組|-6 -9 -6|100 100 11 12|1.1 11|4 3 0 -19 4
2421 建準|電子零組|23 -7 -9|100 100 19 47|2.1 191|29 19 0 -5 -9
2423 固緯|其他電子|11 4 -3|100 100 23 31|1.2 8|4 10 0 -8 11
2425 承啟|電腦及週|-15 -30 -22|87 87 12 37|0.4 52|12 -5 -0 -13 -8
2426 鼎元|光電業|-21 -29 -3|73 96 9 19|3.8 10|8 -7 0 4 13
2427 三商電|資訊服務|62 10 -11|98 98 28 32|1.4 65|3 -1 0 55 21
2428 興勤|電子零組|2 -8 -5|97 97 27 30|2.9 59|15 1 3 -9 11
2430 燦坤|電子通路|-8 -7 -3|86 90 11 6|0.9 26|5 -14 0 10 201
2436 偉詮電|半導體業|-37 -41 -11|65 100 32 40|1.7 73|8 4 0 -0 -7
2438 翔耀|光電業|-38 -60 -11|100 100 66 64|5.0 13|0 0 0 na na
2439 美律|通信網路|33 10 2|96 98 11 2|0.8 55|14 9 0 -17 -15
2441 超豐|半導體業|-26 -39 -14|77 97 12 10|0.9 49|13 -16 -1 -34 5
2442 新美齊|建材營造|-18 -5 -353|100 100 25 32|2.1 21|3 11 0 38 -24
2444 兆勁|通信網路|35 13 5|80 80 -7 46|0.3 11|2 -4 -0 na na
2449 京元電子|半導體業|-4 -10 -17|98 98 34 56|0.9 628|39 30 1 13 12
2450 神腦|通信網路|21 4 1|100 100 15 18|1.2 7|3 3 0 39 3
2451 創見|半導體業|-23 -29 -9|100 100 10 14|1.0 45|10 15 18 -1 9
2453 凌群|資訊服務|1 1 -1|97 97 166 182|0.9 942|4 -1 0 -25 -1
2454 聯發科|半導體業|-24 -30 -32|85 95 14 39|0.8 4101|60 -11 2 -7 0
2455 全新|通信網路|-63 -52 -14|83 100 41 72|1.7 283|31 4 -1 -1 2
2457 飛宏|電子零組|10 -12 -23|100 100 50 74|1.0 3368|10 1 0 28 -27
2458 義隆|半導體業|-29 -42 -7|67 91 18 21|0.6 110|25 -6 -2 -15 -23
2461 光群雷|其他電子|-7 -13 -13|99 100 21 29|2.2 11|6 2 0 9 17
2462 良得電|電子零組|9 -20 -14|89 90 6 24|0.6 27|2 8 0 -3 -21
2464 盟立|其他電子|-9 -8 -14|93 93 -0 0|0.7 11|4 -16 -3 1 14
2465 麗臺|電腦及週|-48 -50 -3|64 90 2 59|0.2 34|3 2 0 -19 2
2467 志聖|電子零組|-14 -21 -13|97 97 11 7|0.9 7|7 6 0 -15 -10
2468 華經|資訊服務|-6 -4 -10|77 77 -8 56|0.2 17|1 -2 -0 -4 -0
2471 資通|資訊服務|17 -2 -12|98 98 85 90|0.6 363|4 0 0 9 -10
2472 立隆電|電子零組|-1 -19 -18|89 89 19 33|0.6 72|4 2 4 -18 -2
2474 可成|其他電子|-37 -44 -13|98 98 10 9|0.6 420|43 -28 3 -46 1
2476 鉅祥|電子零組|-5 -9 -9|96 99 23 25|1.5 150|3 -1 0 25 1
2478 大毅|電子零組|-15 -27 -4|83 91 7 16|1.1 8|5 -17 0 -4 -7
2480 敦陽科|資訊服務|22 1 -3|99 99 18 19|0.5 19|6 7 0 -14 -10
2481 強茂|半導體業|-16 -25 -13|72 99 19 28|1.5 411|9 -3 -0 15 12
2482 連宇|其他電子|644 304 170|100 100 164 208|0.8 983|6 -1 0 6 -69
2483 百容|電子零組|-22 -25 -22|83 86 9 -11|0.7 5|2 -7 0 2 -42
2484 希華|電子零組|-33 -21 -17|92 95 12 20|1.3 53|7 -4 0 -5 11
2485 兆赫|通信網路|37 14 6|100 100 18 17|1.6 22|9 24 -1 -9 -9
2486 一詮|光電業|-1 -19 -4|59 100 35 60|0.6 180|2 -1 0 -4 8
2489 瑞軒|光電業|-1 -27 -1|67 92 1 3|0.6 14|10 -3 0 10 -18
2492 華新科|電子零組|-9 -19 -1|69 93 20 26|0.6 191|15 -4 -1 4 -1
