# 2023-06-01 全池(1114 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
1437 勤益控|其他|-0 4 -7|92 92 -4 15|0.3 8|8 7 0 -7 -19
1440 南紡|紡織纖維|-9 -2 -8|81 89 -10 -6|0.9 13|7 -19 -3 -7 4
1442 名軒|建材營造|-12 173 -236|85 85 2 -4|0.6 18|4 2 0 -19 -10
1444 力麗|紡織纖維|-51 -28 -19|87 92 -1 -1|0.5 10|6 3 -3 -6 -4
1445 大宇|紡織纖維|-6 21 6|100 100 47 45|2.0 5|2 8 0 8 9
1451 年興|紡織纖維|-36 -30 -25|78 90 -9 -0|0.5 6|6 -16 0 4 17
1476 儒鴻|紡織纖維|-31 -32 -26|92 92 1 6|1.1 226|41 -13 -12 26 18
1477 聚陽|紡織纖維|-9 1 -6|96 96 12 6|0.9 271|38 -3 -2 152 11
1503 士電|電機機械|13 20 5|99 99 84 157|0.9 2236|29 0 2 -47 -10
1504 東元|電機機械|4 9 -1|99 99 65 86|0.6 1366|19 0 1 -11 -3
1513 中興電|電機機械|-2 14 1|97 97 20 103|0.7 2119|15 -3 -0 21 29
1514 亞力|電機機械|22 23 -11|99 99 36 88|0.7 564|13 2 -0 -14 -4
1515 力山|電機機械|-16 -40 29|79 88 -1 0|0.7 8|7 -15 0 1 -18
1519 華城|電機機械|122 55 52|99 99 129 254|1.0 3348|14 1 1 -25 -30
1522 堤維西|汽車工業|-10 -1 -11|90 94 1 8|0.3 34|8 1 0 -17 -5
1524 耿鼎|汽車工業|-14 20 4|82 88 -2 -1|0.6 25|1 -4 0 -4 21
1525 江申|汽車工業|21 38 2|100 100 86 100|6.1 54|1 0 1 133 9
1526 日馳|電機機械|-53 -37 -31|73 89 -5 -8|0.6 5|2 5 0 0 2
1527 鑽全|電機機械|-43 -32 -6|93 93 -7 2|0.6 7|10 -21 0 -1 -0
1528 恩德|電機機械|-3 8 -1|98 98 11 30|0.7 18|4 -1 0 -14 33
1529 樂事綠能|電機機械|-2 249 169|86 86 58 107|0.3 273|2 -3 -0 -20 10
1532 勤美|電機機械|-11 -24 6|97 97 5 21|0.6 17|11 -13 -6 19 -8
1533 車王電|汽車工業|35 42 18|86 97 12 12|0.6 26|5 -0 0 -4 8
1535 中宇|電機機械|20 9 3|99 99 11 30|0.4 6|2 -5 -1 -18 -22
1536 和大|汽車工業|1 12 1|76 93 0 -1|0.6 33|12 16 -2 -2 -11
1537 廣隆|電機機械|-30 -15 -63|97 97 -1 1|0.9 10|17 -26 0 15 -7
1539 巨庭|電機機械|-35 -57 -15|58 83 -13 -11|0.2 5|1 5 0 -6 1
1558 伸興|電機機械|10 2 -9|83 87 -11 -2|1.0 12|7 5 0 -4 -8
1560 中砂|電機機械|-14 -6 -13|69 90 2 5|1.2 81|9 8 1 -4 -24
1565 精華|生技醫療|2 -4 7|90 90 -8 -3|1.0 22|25 -29 -1 1 35
1568 倉佑|汽車工業|12 -16 -8|84 99 10 11|1.9 12|3 13 0 -9 -39
1580 新麥|電機機械|36 26 26|100 100 38 57|1.0 61|8 8 -0 32 39
1582 信錦|電子零組|-12 -22 -6|86 95 -4 1|0.9 6|8 -16 0 4 -7
1584 精剛|其他|62 116 48|85 85 31 72|0.4 174|2 -7 0 -1 39
1589 永冠-KY|電機機械|32 43 25|86 86 7 39|1.1 250|13 -1 -2 28 -1
1590 亞德客-KY|電機機械|19 22 17|79 79 -11 9|1.1 537|77 -3 -7 83 -24
1591 駿吉-KY|電機機械|-97 -92 na|99 99 16 58|1.9 11|21 6 0 16 -7
1598 岱宇|運動休閒|17 2 25|81 81 -14 7|1.0 13|6 -10 -2 89 -15
1603 華電|電器電纜|5 38 -11|91 91 5 3|0.7 11|2 5 0 -1 8
1604 聲寶|電器電纜|-4 -2 3|99 99 7 12|0.7 7|9 8 0 13 -25
1605 華新|電器電纜|-6 14 6|78 78 -9 4|0.5 805|22 -11 -5 3 29
1608 華榮|電器電纜|-12 -12 -6|95 95 48 56|4.9 144|1 -4 0 99 102
1609 大亞|電器電纜|-11 -0 7|96 96 25 64|0.5 917|11 -2 -0 -9 -5
1611 中電|電器電纜|-22 -13 -1|87 92 21 24|0.3 39|11 5 -0 -2 -10
1612 宏泰|電器電纜|-10 -12 -7|100 100 23 45|1.1 46|14 -3 0 24 -3
1618 合機|電器電纜|170 86 43|95 95 35 43|1.0 42|4 5 0 -10 37
1701 中化|生技醫療|2 9 1|70 70 -9 23|0.4 30|12 -6 -0 -16 -3
1702 南僑|食品工業|16 21 14|99 99 8 15|1.7 34|11 -1 2 109 -36
1707 葡萄王|生技醫療|-5 10 4|93 93 -5 33|0.4 51|21 -6 -11 -17 11
1708 東鹼|化學工業|-33 -19 -53|65 83 -17 -11|0.4 40|6 -4 0 -30 10
1709 和益|化學工業|29 6 -2|93 93 2 12|0.5 36|4 -20 0 -10 -1
1710 東聯|化學工業|-19 -19 6|98 98 14 18|0.5 50|10 12 0 -42 -20
1711 永光|化學工業|-24 -14 -3|87 91 8 14|0.4 45|7 1 0 -19 2
1712 興農|化學工業|-23 -15 -24|84 89 -11 1|0.3 23|13 -26 -0 -10 20
1717 長興|化學工業|-18 -14 -3|96 96 6 5|0.7 44|14 17 0 -18 4
1720 生達|生技醫療|15 27 -4|94 94 20 52|0.4 107|10 6 -0 -45 -29
1721 三晃|化學工業|-48 -26 -17|79 91 10 17|0.5 39|1 -1 0 -10 8
1722 台肥|化學工業|-3 -8 -9|90 99 4 8|1.0 70|12 -1 1 -7 -3
1723 中碳|化學工業|-23 -3 -15|91 97 0 4|1.0 21|10 -10 -8 1 -10
1727 中華化|化學工業|-26 -27 -24|95 100 66 72|1.4 134|3 0 0 60 16
1731 美吾華|生技醫療|15 19 20|100 100 21 34|1.2 18|3 12 0 -37 -1
1733 五鼎|生技醫療|-28 -21 -21|98 100 8 16|1.4 7|7 -9 0 4 8
1734 杏輝|生技醫療|10 21 1|93 93 7 16|0.8 35|9 8 0 -34 -11
1736 喬山|運動休閒|12 4 -4|73 73 -10 -20|0.3 21|8 -13 -0 -17 -12
1737 臺鹽|食品工業|-13 -5 8|99 99 1 5|0.8 5|9 -5 0 9 -13
1742 台蠟|化學工業|-33 -27 -13|88 94 5 10|0.6 7|0 0 0 11 71
1752 南光|生技醫療|10 54 28|78 78 4 79|0.3 145|10 -3 -2 -38 28
1760 寶齡富錦|生技醫療|-35 -16 -22|77 77 -15 -14|0.3 344|13 -5 -2 29 59
1762 中化生|生技醫療|-3 41 22|87 87 22 52|0.5 259|15 3 -2 -33 -13
1773 勝一|化學工業|-23 -17 -5|76 94 10 14|0.8 18|5 14 -4 -1 -22
1776 展宇|化學工業|-48 -34 -19|81 81 11 15|0.4 7|1 -1 0 -23 26
1777 生泰|生技醫療|-7 19 -37|91 91 -2 12|0.3 9|1 -11 0 -4 9
1783 和康生|生技醫療|33 20 -1|81 81 -12 41|0.6 89|7 -7 -1 2 26
1784 訊聯|生技醫療|10 18 7|86 86 43 60|0.4 160|4 -2 0 -22 11
1785 光洋科|其他電子|2 -20 4|80 93 1 9|1.3 52|9 -0 2 6 14
1786 科妍|生技醫療|57 22 -6|88 88 -2 39|0.3 25|2 -13 0 -12 12
1789 神隆|生技醫療|19 -1 -21|90 91 -3 7|0.6 29|5 -24 -0 -1 -25
1795 美時|生技醫療|102 43 3|93 93 15 34|0.6 3180|74 4 0 -25 -7
1796 金穎生技|食品工業|64 51 24|85 85 43 132|0.9 107|2 2 -0 -32 17
1802 台玻|玻璃陶瓷|11 2 17|74 74 -18 -22|0.9 90|7 -20 -0 7 44
1808 潤隆|建材營造|-78 393 342|98 98 6 19|0.5 14|2 8 0 -3 -7
1809 中釉|玻璃陶瓷|-10 4 -7|95 95 9 8|0.6 22|3 2 0 -12 11
1810 和成|玻璃陶瓷|-6 -7 1|83 83 21 29|0.3 105|4 -3 0 -9 22
1815 富喬|電子零組|-55 -24 -5|79 93 -4 -3|1.2 8|3 8 0 6 2
1903 士紙|造紙工業|45 15 28|75 84 -9 -13|0.3 7|12 3 0 -13 -12
1904 正隆|造紙工業|-17 -6 2|100 100 17 22|1.1 102|9 1 0 11 3
1905 華紙|造紙工業|-8 3 -5|100 100 61 63|1.5 471|4 0 -1 20 52
1907 永豐餘|造紙工業|-3 0 6|97 97 20 22|1.2 150|14 7 -0 10 4
1909 榮成|造紙工業|-4 -6 9|89 89 -8 3|0.6 30|12 -3 -2 -19 -8
2002 中鋼|鋼鐵工業|-29 -18 -2|91 91 -5 -0|1.7 534|19 -12 7 -6 6
2006 東和鋼鐵|鋼鐵工業|-13 -4 1|85 93 -5 15|0.9 50|14 -4 1 -7 -18
2009 第一銅|鋼鐵工業|-25 -13 6|87 87 -9 4|0.5 26|1 2 0 -14 -3
2010 春源|鋼鐵工業|-21 -16 1|81 96 -2 5|0.9 7|7 7 0 -5 -10
2014 中鴻|鋼鐵工業|-37 -26 4|76 78 -18 1|0.4 82|8 -14 -1 2 -8
2015 豐興|鋼鐵工業|-22 -7 3|91 95 -1 14|1.0 15|11 -14 12 -19 -2
2017 官田鋼|鋼鐵工業|-36 -33 -12|86 86 -7 32|0.7 10|2 -13 0 1 2
2022 聚亨|鋼鐵工業|-33 -12 -2|91 91 18 25|0.6 24|3 2 0 na na
2023 燁輝|鋼鐵工業|-17 -20 -0|80 88 -11 2|0.8 27|6 5 -2 -9 -6
2027 大成鋼|鋼鐵工業|-26 -14 -16|98 98 4 13|0.5 194|15 20 1 -14 -19
2028 威致|鋼鐵工業|-34 -9 6|84 84 -10 11|0.8 6|1 14 0 -8 -19
2029 盛餘|鋼鐵工業|-38 -29 -0|89 95 -2 5|0.8 5|70 -9 -0 -20 -16
2030 彰源|鋼鐵工業|-21 -18 -6|83 93 -3 3|0.7 14|3 10 0 -4 -11
2031 新光鋼|鋼鐵工業|-12 -13 -17|90 90 7 30|0.5 105|13 13 -3 -48 -20
2034 允強|鋼鐵工業|-19 -3 9|92 92 -7 5|0.7 16|8 -8 0 -6 -5
2049 上銀|電機機械|-22 -19 -10|89 89 -5 25|0.6 236|30 -2 -2 -2 1
2059 川湖|電子零組|-28 -31 -34|89 98 7 4|1.9 264|16 2 1 57 -2
2065 世豐|鋼鐵工業|-8 9 14|97 97 6 25|0.4 5|4 -8 -6 -7 16
2066 世德|電機機械|-6 6 -16|90 90 6 21|0.5 21|14 -0 0 7 10
2101 南港|橡膠工業|-22 -4 4|93 94 3 8|1.0 24|7 3 0 2 -10
2103 台橡|橡膠工業|-13 -6 -6|85 85 -13 -4|2.0 45|27 -6 -4 9 0
2104 國際中橡|橡膠工業|-28 -14 -13|91 96 -3 -3|1.1 51|12 4 -0 62 -30
2105 正新|橡膠工業|13 9 8|97 97 14 15|1.7 205|15 16 -0 -28 -59
2106 建大|橡膠工業|-3 -7 -12|82 96 -1 -2|0.7 17|7 -2 -9 -21 2
2108 南帝|橡膠工業|-37 -31 13|76 86 -6 8|0.9 15|8 -12 1 -6 -6
2201 裕隆|汽車工業|12 10 7|100 100 15 55|1.8 1124|10 3 -0 -9 -1
2204 中華|汽車工業|3 29 19|100 100 69 82|1.1 579|23 -3 5 -18 44
2206 三陽工業|汽車工業|42 53 20|100 100 103 121|1.2 1518|17 1 0 8 -15
2207 和泰車|汽車工業|26 27 18|93 93 32 28|2.8 375|25 5 2 1322 0
2208 台船|航運業|88 37 14|88 88 7 33|0.3 144|5 5 -0 -22 -9
2211 長榮鋼|鋼鐵工業|5 2 23|100 100 21 21|1.0 47|18 12 1 -10 -25
2227 裕日車|汽車工業|34 19 14|84 92 -3 -6|1.4 9|41 10 0 na -64
2228 劍麟|汽車工業|12 10 -9|96 96 -0 8|1.3 9|9 -10 0 22 -5
2230 泰茂|居家生活|-13 5 9|93 93 8 167|0.4 18|7 -4 0 2 26
2231 為升|汽車工業|47 45 29|90 90 8 19|0.8 145|8 -4 -0 2 4
2233 宇隆|汽車工業|-10 -8 -6|92 92 5 16|0.3 19|5 -8 0 -8 12
2236 百達-KY|汽車工業|25 34 21|100 100 16 139|1.6 13|70 -2 0 3 -2
2239 英利-KY|汽車工業|70 38 14|98 98 25 29|2.5 11|76 15 0 8 -17
2247 汎德永業|汽車工業|-16 37 23|92 92 25 37|1.4 145|6 3 0 67 2
2301 光寶科|電腦及週|-13 -12 -10|97 97 24 36|2.2 694|45 -6 5 260 0
2302 麗正|半導體業|6 10 -2|92 92 21 13|1.3 17|1 -6 -0 -2 21
2303 聯電|半導體業|-19 -19 -34|95 95 -1 10|1.8 2114|36 -3 -4 2 12
2305 全友|電腦及週|41 25 22|65 79 -10 -20|1.8 6|1 -1 0 3 4
2308 台達電|電子零組|16 14 -9|100 100 10 5|1.4 1384|67 7 -1 -23 -12
2312 金寶|其他電子|-2 -3 -28|92 95 1 -1|1.6 48|9 11 -0 -2 -10
2313 華通|電子零組|-12 -19 -27|88 92 1 -2|1.1 321|20 -9 2 -2 -31
2314 台揚|通信網路|-0 12 -13|73 90 6 23|0.4 57|3 8 0 -3 na
2317 鴻海|其他電子|-12 -15 -25|96 100 5 7|2.0 3178|40 -4 -0 1 40
2323 中環|光電業|-9 -10 4|99 99 45 65|5.7 207|10 -1 0 43 46
2324 仁寶|電腦及週|47 2 11|97 97 17 31|2.1 784|45 24 -6 76 40
2327 國巨*|電子零組|-11 -11 -13|87 87 -7 11|1.9 1437|47 4 -16 24 38
2328 廣宇|電子零組|-5 7 3|100 100 10 26|3.5 66|14 11 -0 23 -14
2329 華泰|半導體業|-16 -13 -5|94 94 4 12|2.3 24|10 3 -1 -4 6
2330 台積電|半導體業|-14 -6 -36|97 97 7 12|2.4 12010|73 29 -1 -18 -51
2331 精英|電腦及週|-44 -39 -22|100 100 44 39|2.9 212|12 4 0 17 -5
2332 友訊|通信網路|8 3 -9|100 100 19 43|2.0 130|15 13 0 -5 -10
2337 旺宏|半導體業|-22 -33 -6|88 90 -6 -3|0.9 237|19 -3 -0 -8 1
2338 光罩|半導體業|-19 -9 -22|82 82 -3 0|0.5 153|10 1 -20 5 -23
2340 台亞|半導體業|-36 -28 1|78 88 -3 0|0.5 34|12 11 0 -8 -7
2342 茂矽|半導體業|-36 -31 -23|86 86 2 13|0.3 32|3 -4 -0 -6 10
2344 華邦電|半導體業|-36 -32 -10|94 99 4 21|1.1 645|22 7 -2 -22 -8
2345 智邦|通信網路|12 28 -3|96 96 20 27|2.7 678|69 15 -5 -12 23
2347 聯強|電子通路|-5 -7 -6|92 96 -1 7|2.2 220|29 -14 3 -19 46
2351 順德|半導體業|-9 0 0|82 89 1 24|0.6 127|20 1 -6 14 -23
2352 佳世達|電腦及週|-18 -15 -10|100 100 38 47|1.4 434|15 3 0 17 14
2353 宏碁|電腦及週|-28 -28 -4|100 100 20 24|1.2 484|35 18 -5 -3 14
2354 鴻準|其他電子|-17 -4 8|99 99 1 12|1.3 77|18 16 -1 -7 -29
2355 敬鵬|電子零組|9 -1 3|95 95 7 -1|0.6 18|19 -11 0 -4 -15
2356 英業達|電腦及週|-17 -9 -7|94 94 33 46|3.6 683|27 -1 -5 372 103
2357 華碩|電腦及週|-6 -10 -2|99 99 8 14|1.2 666|44 18 6 2 -9
2358 廷鑫|其他|28 -19 11|59 70 -23 -21|0.7 9|2 0 0 13 36
2359 所羅門|其他電子|-38 -26 -36|92 92 18 36|0.3 66|4 -0 0 -14 2
2360 致茂|其他電子|-7 3 -24|97 97 26 19|2.6 350|70 15 1 -42 33
2362 藍天|電腦及週|272 81 77|92 98 4 3|1.0 21|9 -1 0 19 -4
2363 矽統|半導體業|-36 -12 9|84 93 -5 4|0.8 12|5 0 -2 -3 -7
2364 倫飛|電腦及週|40 35 12|69 84 -4 -13|0.3 22|17 1 0 -6 6
2367 燿華|電子零組|-2 1 -27|76 92 -4 -4|0.6 33|8 13 -0 -4 -18
2368 金像電|電子零組|-6 -9 -21|100 100 43 29|1.5 1581|27 7 1 -10 -33
2369 菱生|半導體業|-20 -22 8|73 93 -5 3|0.8 8|15 4 0 -4 -10
2371 大同|電機機械|83 66 32|99 99 26 30|3.7 1580|14 -3 0 27 -35
2373 震旦行|其他電子|77 32 26|92 99 0 2|2.7 7|2 -24 0 -2 24
2374 佳能|光電業|-22 -11 -42|77 90 -4 -7|1.1 8|5 -2 0 1 2
2375 凱美|電子零組|-9 -11 13|88 88 3 24|0.3 28|6 8 0 -9 -6
2376 技嘉|電腦及週|-4 4 18|100 100 60 78|2.9 2991|26 -1 6 146 32
2377 微星|電腦及週|-16 -10 8|98 98 19 34|2.2 893|35 21 -2 26 -2
2379 瑞昱|半導體業|-21 -26 -13|92 95 0 11|1.1 720|48 -0 3 -2 -17
2382 廣達|電腦及週|17 -2 -14|99 99 53 71|2.5 3598|26 12 -0 427 41
2383 台光電|電子零組|-9 -15 -4|93 99 11 13|2.4 803|40 3 6 84 79
2385 群光|電子零組|-2 -12 -11|99 99 11 29|1.4 204|34 8 4 44 -18
2387 精元|電腦及週|52 2 1|88 88 5 3|0.4 30|11 -17 -0 -8 -3
2388 威盛|半導體業|40 21 -2|87 87 -2 16|1.0 505|8 -4 0 18 5
2392 正崴|電子零組|-17 -2 -14|96 96 6 15|1.2 29|13 -21 -0 40 -1
2393 億光|光電業|1 -10 10|100 100 24 30|1.5 90|28 28 0 -19 -22
2395 研華|電腦及週|16 12 -3|97 97 11 24|1.6 364|43 12 1 27 27
2397 友通|電腦及週|-13 -4 -6|100 100 18 30|2.5 10|23 18 0 -12 -25
2399 映泰|電腦及週|7 13 29|97 97 29 44|3.1 58|7 3 0 29 -12
2401 凌陽|半導體業|-36 -38 -3|73 95 -3 0|1.4 23|12 12 0 -8 -10
2402 毅嘉|電子零組|22 17 -4|100 100 53 64|0.5 305|18 3 -0 7 22
2404 漢唐|其他電子|166 188 48|96 96 -0 30|0.7 179|30 9 1 -6 -15
2405 輔信|電腦及週|-21 -8 1|79 94 0 0|0.8 11|6 -1 0 -2 -2
2406 國碩|光電業|-42 -37 -13|75 87 -7 -1|0.4 16|5 -11 0 -3 34
2408 南亞科|半導體業|-66 -67 -12|97 97 23 19|1.2 856|16 7 -4 8 5
2409 友達|光電業|-8 -26 13|90 91 -7 8|0.8 384|25 -4 -1 -1 4
2412 中華電|通信網路|-3 4 1|98 98 6 14|2.2 1162|17 4 -15 -6 35
2413 環科|電子零組|5 57 19|80 80 12 19|0.3 57|3 -6 0 3 20
2417 圓剛|電腦及週|-18 -17 -3|84 86 -8 -1|0.4 7|2 -4 0 -19 4
2419 仲琦|通信網路|32 14 -27|89 92 -5 7|0.6 28|3 -2 0 -1 -0
2420 新巨|電子零組|-29 -16 -8|100 100 6 18|0.6 8|5 14 0 -5 -34
2421 建準|電子零組|25 20 12|99 99 103 94|3.1 1382|30 -1 2 160 84
2423 固緯|其他電子|32 17 7|98 98 31 43|1.5 21|4 3 0 -40 3
2425 承啟|電腦及週|-1 -7 4|94 94 -1 26|5.0 31|6 -9 0 59 26
2426 鼎元|光電業|-15 -20 7|87 96 4 7|1.0 7|9 2 0 -5 -2
2427 三商電|資訊服務|-2 13 0|100 100 107 138|0.6 102|8 4 -0 90 12
2428 興勤|電子零組|-6 2 4|93 93 7 29|0.6 83|15 14 -6 -18 -30
2430 燦坤|電子通路|-19 -14 -4|92 92 -6 14|0.6 8|5 -4 0 -2 -1
2436 偉詮電|半導體業|-6 -25 8|78 94 1 12|0.7 33|7 20 0 -12 -18
2439 美律|通信網路|22 23 9|99 100 7 6|1.1 29|15 8 -1 -2 -11
2441 超豐|半導體業|-29 -28 3|86 99 6 18|2.8 27|13 -10 1 20 -15
2442 新美齊|建材營造|346 108 -276|88 88 27 43|1.3 47|2 -3 0 -21 127
2444 兆勁|通信網路|-19 4 3|56 56 -33 -9|1.9 7|2 -4 0 na na
2449 京元電子|半導體業|-23 -15 -15|97 97 16 48|2.4 241|40 1 1 77 -13
2450 神腦|通信網路|-8 3 4|100 100 6 18|0.6 7|3 -2 0 -15 -49
2451 創見|半導體業|-23 -21 -0|100 100 9 17|3.3 32|10 17 7 184 -9
2453 凌群|資訊服務|3 3 2|88 88 41 177|0.5 415|4 -0 -0 -4 24
2454 聯發科|半導體業|-46 -33 -21|88 94 -3 3|1.9 3481|58 -6 3 -11 6
2455 全新|通信網路|-39 -46 -4|100 100 29 34|1.6 198|30 2 -1 -1 -5
2457 飛宏|電子零組|-4 5 -4|100 100 75 111|1.0 2467|16 3 0 -3 13
2458 義隆|半導體業|-16 -32 5|80 96 3 19|1.7 181|24 -4 -3 8 -17
2460 建通|電子零組|-36 -26 12|87 87 17 22|0.6 7|1 -3 0 -16 2
2461 光群雷|其他電子|-24 -17 -13|99 99 16 27|0.9 13|9 18 0 -1 -23
2462 良得電|電子零組|-29 -10 -1|92 92 -8 12|0.4 17|3 -15 0 5 16
2464 盟立|其他電子|-17 -9 -12|92 92 -4 -0|0.7 5|4 1 0 -7 -15
2465 麗臺|電腦及週|-13 -23 17|86 86 -8 1|2.1 9|2 3 0 -18 -25
2467 志聖|電子零組|-55 -30 -21|100 100 9 15|3.7 20|6 -5 0 4 42
2468 華經|資訊服務|22 8 -4|82 82 -5 -9|0.7 41|1 0 -0 26 27
2471 資通|資訊服務|8 7 0|92 92 53 129|0.6 418|2 0 -0 -17 11
2472 立隆電|電子零組|-24 -13 -6|87 87 -3 12|0.4 22|3 -2 -10 -11 1
2474 可成|其他電子|95 2 20|98 98 -1 3|1.2 265|45 2 9 -16 -18
2476 鉅祥|電子零組|-3 -5 -5|86 88 3 9|0.2 35|3 -5 0 4 3
2478 大毅|電子零組|-19 -18 7|92 94 -2 9|0.5 6|5 -10 0 -4 4
2480 敦陽科|資訊服務|14 13 9|99 99 25 48|1.4 156|5 -4 1 15 41
2481 強茂|半導體業|2 -10 4|88 98 6 16|0.5 133|11 17 -0 -10 -18
2482 連宇|其他電子|25 296 148|89 89 41 166|0.4 315|2 -0 0 -9 -19
2483 百容|電子零組|-28 -23 -11|94 99 14 23|1.4 5|2 6 0 5 -6
2484 希華|電子零組|-40 -33 -20|87 91 -7 1|0.6 28|5 -4 0 -9 9
2485 兆赫|通信網路|10 17 7|91 91 3 8|0.5 11|8 -14 0 1 -34
2486 一詮|光電業|-19 -13 6|88 100 43 76|1.2 54|6 14 0 3 -16
2489 瑞軒|光電業|7 -8 17|100 100 31 40|2.9 74|12 6 0 7 -14
2491 吉祥全|光電業|169 67 63|90 90 32 28|3.5 11|5 -0 0 -62 na
2492 華新科|電子零組|-22 -17 3|90 93 5 19|0.8 264|16 4 0 1 22
2493 揚博|電子零組|7 1 -13|100 100 36 67|2.2 26|6 6 0 37 -15
2495 普安|電腦及週|9 41 5|94 94 25 37|1.1 122|21 -2 0 2 6
2497 怡利電|汽車工業|38 3 -29|79 83 -5 -2|0.3 45|1 3 -6 2 5
2498 宏達電|通信網路|44 14 24|91 91 -2 17|0.9 378|14 8 0 4 -14
2501 國建|建材營造|31 124 -10|92 92 -5 5|1.1 11|7 8 0 22 -21
2504 國產|建材營造|-8 19 17|99 99 6 14|0.9 87|14 -22 2 -7 -18
2505 國揚|建材營造|-99 -91 -70|89 93 -4 -3|1.2 6|6 -3 0 -9 -1
2511 太子|建材營造|-36 -41 -19|96 96 5 11|1.3 9|9 -15 0 -2 -7
2515 中工|建材營造|44 34 36|99 99 29 38|2.4 110|15 -6 0 32 3
