# 2025-01-02 全池(1118 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2511 太子|建材營造|60 15 14|76 78 -6 -13|0.8 8|6 -17 0 2 3
2515 中工|建材營造|40 31 10|60 69 -6 -24|0.8 46|13 -3 0 -1 -3
2520 冠德|建材營造|5 28 -25|78 78 5 -8|0.6 212|24 -9 -1 2 -34
2524 京城|建材營造|266 849 495|51 51 -25 27|1.5 41|2 2 0 -5 6
2527 宏璟|建材營造|438 5773 4155|62 76 5 -12|0.4 16|43 2 0 1 -19
2528 皇普|建材營造|157 36484 26933|78 80 10 -7|1.8 17|2 -8 0 -13 22
2530 華建|建材營造|20204 34073 -25172|68 68 1 -22|0.7 19|5 -7 0 1 16
2534 宏盛|建材營造|-48 -48 -5|85 85 -2 -1|0.7 24|8 -12 0 21 -0
2535 達欣工|建材營造|0 -16 -21|88 91 8 -5|0.8 18|7 -2 0 28 -22
2536 宏普|建材營造|-98 -47 -1836|81 87 2 -4|1.4 7|9 -6 0 4 -10
2537 聯上發|建材營造|54 -48 -14120|45 45 -27 -39|0.6 15|7 2 0 -4 -16
2538 基泰|建材營造|15 17 -269|67 67 -14 -12|1.0 6|13 -25 0 -1 1
2539 櫻花建|建材營造|na na na|63 63 5 -31|0.5 28|3 -22 -0 -4 21
2540 愛山林|建材營造|-36 78 19|42 42 -10 -51|1.9 140|2 -6 0 6 28
2542 興富發|建材營造|98 26 20|67 67 -3 -20|1.0 338|12 -16 2 17 141
2543 皇昌|建材營造|0 -6 -24|76 76 -19 23|0.3 290|4 -4 0 26 11
2545 皇翔|建材營造|-63 183 -236|81 81 5 14|0.6 46|8 -21 0 23 8
2546 根基|建材營造|-24 13 15|57 73 -4 -22|0.7 6|3 -9 0 -3 -5
2547 日勝生|建材營造|-16 -1 -12|90 94 8 6|0.7 28|15 -5 0 15 25
2548 華固|建材營造|-99 -91 -729|69 69 -10 -16|2.4 406|19 37 -50 13 -68
2597 潤弘|建材營造|16 18 2|62 62 8 -11|1.2 71|3 -23 37 -54 137
2603 長榮|航運業|59 73 12|95 95 21 29|0.7 4060|24 -13 13 2 55
2605 新興|航運業|-11 -12 -19|77 85 -11 -10|0.4 80|34 -10 0 9 28
2606 裕民|航運業|3 20 -0|94 95 5 6|1.6 580|7 -51 54 -33 357
2607 榮運|航運業|2 8 -24|88 98 4 -0|0.7 29|10 -2 -0 3 -20
2609 陽明|航運業|60 68 18|92 92 20 13|0.6 4714|18 -15 11 27 359
2610 華航|航運業|15 10 -1|99 99 28 13|0.9 1215|21 12 8 -13 -15
2611 志信|航運業|10 8 -11|63 80 -7 -20|0.5 7|2 -13 0 0 3
2612 中航|航運業|25 19 4|75 85 -12 -10|0.4 8|2 -23 0 -8 7
2613 中櫃|航運業|8 -1 -6|75 91 5 -8|0.5 44|3 4 0 12 -0
2614 東森|其他|-3 -4 -2|73 74 -13 -23|0.5 7|3 -15 0 -3 3
2615 萬海|航運業|56 69 15|78 78 -2 7|0.3 991|41 -8 -0 2 19
2617 台航|航運業|-0 4 -7|74 81 -9 -20|0.5 17|5 -34 -0 -1 37
2618 長榮航|航運業|3 4 -8|98 98 28 31|0.8 2964|30 -6 9 -8 24
2630 亞航|航運業|44 11 -4|87 99 17 3|8.4 20|1 0 0 na -1
2633 台灣高鐵|航運業|7 5 -2|90 90 -5 -10|0.9 58|10 -12 -12 -12 15
2634 漢翔|航運業|24 1 1|76 85 -7 -17|1.7 125|2 -8 -0 -1 5
2636 台驊控股|航運業|60 69 -2|73 86 -4 -10|0.5 28|12 -13 0 -6 6
2637 慧洋-KY|航運業|-0 13 -12|82 82 -10 -2|1.5 613|14 -53 43 6 387
2640 大車隊|數位雲端|1 1 -5|99 99 13 12|0.8 7|7 7 0 10 1
2641 正德|航運業|11 15 -14|78 87 -7 -14|0.4 18|1 -12 0 -4 12
2645 長榮航太|航運業|14 7 -1|81 88 -1 -13|2.5 39|4 11 2 7 -11
2707 晶華|觀光餐旅|-0 -4 2|79 90 -6 -8|1.0 31|6 -3 -11 -21 8
2718 全心投控|建材營造|-48 15 -493|55 57 -24 -29|0.9 8|1 -6 0 -16 49
2722 夏都|觀光餐旅|-13 -15 1|49 61 -15 -38|1.6 7|0 -3 0 44 -9
2723 美食-KY|觀光餐旅|-5 -5 2|96 96 2 13|0.5 42|47 8 -0 44 -9
2727 王品|觀光餐旅|8 2 0|91 96 4 8|0.4 54|26 13 7 -11 -3
2731 雄獅|觀光餐旅|18 9 -39|78 79 -5 -12|0.9 30|4 -4 1 -3 9
2734 易飛網|觀光餐旅|-37 -45 -58|65 80 9 -19|1.4 5|3 1 0 na na
2739 寒舍|觀光餐旅|3 1 -4|66 75 -7 -18|0.9 13|2 -7 0 12 2
2743 山富|觀光餐旅|19 -4 -74|61 68 0 -28|1.4 10|0 -3 0 11 12
2745 五福|觀光餐旅|17 15 -73|79 87 25 -6|1.0 21|1 -2 0 14 -4
2748 雲品|觀光餐旅|-0 -2 -7|73 92 -1 -7|0.9 21|1 -9 0 -4 34
2753 八方雲集|觀光餐旅|11 9 0|87 91 -3 -8|0.5 12|5 -14 0 -1 -15
2762 世界健身-KY|運動休閒|5 4 -1|na 89 7 10|0.2 6|84 -14 0 2 11
2801 彰銀|金融保險|-2 3 -2|98 98 2 -1|2.3 227|14 -13 29 13 61
2809 京城銀|金融保險|-12 5 -32|76 82 -9 -17|1.9 346|16 22 -23 27 -41
2812 台中銀|金融保險|6 12 -1|95 95 1 -0|0.5 62|10 -8 -0 -13 6
2820 華票|金融保險|4 37 28|95 97 -1 -2|0.7 9|7 16 0 49 -16
2832 台產|金融保險|10 8 -1|94 94 2 4|0.5 6|4 -15 0 3 7
2834 臺企銀|金融保險|5 6 -1|78 79 -5 -22|0.5 130|17 -27 -1 -5 30
2836 高雄銀|金融保險|23 20 7|89 89 -3 -9|0.8 8|6 -29 0 -10 10
2838 聯邦銀|金融保險|-2 10 -0|90 90 -2 -8|1.0 12|3 -21 0 9 5
2845 遠東銀|金融保險|-17 -4 -3|78 80 -4 -22|0.9 85|10 14 -32 -60 -8
2850 新產|金融保險|11 7 1|98 98 11 15|0.7 28|10 19 -3 25 -24
2851 中再保|金融保險|4 6 2|92 93 -2 1|0.4 16|4 -5 0 -22 -3
2852 第一保|金融保險|0 3 -4|97 97 10 7|0.7 7|6 -10 0 6 -9
2855 統一證|金融保險|-29 257 147|89 90 -3 -10|1.1 69|11 18 -37 16 -13
2880 華南金|金融保險|-11 8 -5|96 96 3 0|1.1 499|17 -24 25 10 140
2881 富邦金|金融保險|484 210 84|96 96 -0 8|0.5 1119|21 14 -6 0 -34
2882 國泰金|金融保險|169 63 20|97 97 0 9|0.6 1163|25 7 3 -10 -28
2883 凱基金|金融保險|325 531 266|92 92 1 5|1.4 766|26 -10 -2 15 -41
2884 玉山金|金融保險|-14 -1 -16|92 92 -4 -4|0.4 343|31 -21 12 -5 -8
2885 元大金|金融保險|66 53 28|98 98 8 4|0.7 579|29 17 -20 38 -23
2886 兆豐金|金融保險|-29 4 -9|91 91 -3 -6|0.9 852|20 1 -26 49 -7
2887 台新新光金|金融保險|16 50 24|88 88 -4 -6|0.6 655|20 -27 25 58 20
2888 新光金|金融保險|86 -25 867|88 88 -2 17|0.6 473|30 19 0 -3 4
2889 國票金|金融保險|6 30 7|87 87 -4 -13|0.8 120|9 -5 27 -6 28
2890 永豐金|金融保險|-7 18 -3|86 86 -6 -12|0.8 530|26 -6 -7 27 -44
2891 中信金|金融保險|101 54 -31|97 97 11 1|0.5 1342|33 10 -1 -9 -47
2892 第一金|金融保險|-4 9 2|95 95 1 -2|0.4 322|24 17 -4 -6 -61
2903 遠百|貿易百貨|-0 -3 2|67 69 -18 -32|1.7 78|11 24 -41 7 -15
2905 三商|貿易百貨|555 188 -22|72 72 -17 -9|0.3 8|6 -18 0 -6 5
2908 特力|貿易百貨|-3 -0 -2|94 95 -3 -4|1.0 10|2 -9 0 5 12
2912 統一超|貿易百貨|6 6 -1|87 87 -10 -3|0.7 337|26 -45 14 33 152
2913 農林|貿易百貨|37 31 21|85 86 -6 -13|0.5 20|8 1 0 -7 -13
2915 潤泰全|貿易百貨|12 7 7|88 88 -7 4|1.0 370|9 31 -47 24 -21
2929 淘帝-KY|貿易百貨|-10 -10 -0|87 87 2 31|0.6 48|19 -1 0 -7 5
3003 健和興|電子零組|11 15 7|78 78 -8 0|0.5 101|4 -11 0 -2 16
3005 神基|電腦及週|2 -0 -3|71 90 -7 -7|0.6 161|15 11 -18 -6 -23
3006 晶豪科|半導體業|-10 6 -10|57 60 -14 -41|0.5 64|13 2 2 -2 -2
3008 大立光|光電業|-11 3 -23|82 82 4 -12|1.1 1589|33 -7 8 -9 15
3010 華立|電子通路|23 12 -8|82 82 -4 -11|0.6 158|9 -20 27 -14 21
3011 今皓|電子零組|12 -1 -2|57 64 -23 -25|0.4 23|3 2 0 -0 10
3013 晟銘電|電腦及週|31 23 -13|81 81 9 55|0.4 1122|4 -4 -2 10 31
3014 聯陽|半導體業|18 12 4|80 84 6 -16|0.8 283|27 37 -34 -2 -71
3015 全漢|電子零組|-8 -10 3|84 84 1 -1|0.5 66|10 -5 -0 -29 -1
3016 嘉晶|半導體業|-4 1 6|64 64 -22 -33|1.4 17|2 -10 0 6 6
3017 奇鋐|電腦及週|29 25 1|77 86 1 -16|0.5 3747|41 -10 -3 0 31
3019 亞光|光電業|24 31 5|94 94 54 125|0.3 1671|33 7 0 -1 -60
3021 鴻名|電子零組|17 18 -0|69 69 -9 1|0.2 13|5 -2 0 -15 -11
3022 威強電|電腦及週|-1 -2 10|81 81 2 -2|0.5 34|18 -3 -0 -3 -5
3023 信邦|電子零組|10 7 8|77 77 -11 -12|1.0 241|53 2 -19 39 -20
3024 憶聲|光電業|278 121 84|78 78 0 -14|0.4 42|2 -1 0 -15 6
3025 星通|通信網路|88 52 -49|96 96 5 18|0.4 155|10 5 0 -10 8
3026 禾伸堂|電子零組|4 0 5|86 91 -8 -9|1.4 26|13 -6 0 1 -7
3027 盛達|通信網路|12 6 -21|60 72 -23 -28|0.3 11|2 -8 -3 -7 6
3028 增你強|電子通路|5 3 -9|82 84 -11 -16|1.6 9|6 1 -33 -0 3
3029 零壹|資訊服務|65 48 20|79 79 48 28|0.8 2717|9 1 -0 39 53
3030 德律|其他電子|44 62 -6|65 74 -15 -27|0.3 112|16 -4 0 -8 3
3031 佰鴻|光電業|-5 -10 -16|96 96 18 10|2.7 14|3 0 0 10 31
3032 偉訓|電子零組|8 -7 -3|87 87 30 24|1.8 678|8 2 0 -15 -33
3033 威健|電子通路|28 32 7|89 89 -5 -10|0.4 33|9 -11 -3 -9 -1
3034 聯詠|半導體業|-8 -8 -3|79 84 -1 -17|0.7 906|29 0 0 -7 -9
3035 智原|半導體業|-1 -2 7|52 66 -11 -31|1.2 1276|15 -8 0 10 31
3036 文曄|電子通路|7 29 -32|65 94 6 -4|0.5 222|13 8 -9 -9 -24
3037 欣興|電子零組|10 18 10|68 68 4 -19|0.6 1710|37 -14 -2 6 12
3040 遠見|其他|-8 -10 3|99 99 14 61|2.1 37|17 2 0 19 -15
3041 揚智|半導體業|-2 10 -10|66 90 9 -2|2.0 311|9 -1 0 61 683
3042 晶技|電子零組|9 11 -5|85 85 -8 -9|0.8 164|15 18 -32 3 -43
3043 科風|其他電子|72 32 60|81 81 16 1|0.5 80|4 1 0 -26 -4
3044 健鼎|電子零組|12 9 -1|87 96 6 -4|1.0 389|35 -4 13 -7 2
3045 台灣大|通信網路|6 8 -1|95 95 0 10|0.8 679|15 -3 6 1 -69
3046 建碁|電腦及週|-13 -2 -41|68 74 -16 -22|0.5 5|3 -6 0 -6 -6
3047 訊舟|通信網路|43 58 5|64 64 -21 -31|0.5 93|6 -1 0 -1 2
3048 益登|電子通路|-3 -0 -4|59 59 -25 -38|0.3 18|4 10 0 -5 -13
3050 鈺德|光電業|28 10 0|64 66 -13 -36|0.4 13|8 -5 0 -3 1
3051 力特|光電業|14 3 16|82 94 8 6|0.8 35|2 2 1 3 -18
3055 蔚華科|電子通路|-90 -56 -19|60 67 -6 -31|0.1 17|1 -0 0 -3 1
3056 富華新|建材營造|59770 35167 26370|85 85 6 -4|0.7 54|4 -6 0 -5 -14
3058 立德|電子零組|-20 -20 -3|66 83 -15 -19|0.6 5|4 8 0 -6 -69
3059 華晶科|光電業|-13 -16 6|91 92 12 -7|4.2 274|11 -2 0 49 90
3060 銘異|電腦及週|14 13 -20|66 71 -10 -27|0.4 12|8 -4 0 6 1
3062 建漢|通信網路|58 -9 -1|85 85 1 0|0.3 201|12 3 0 -2 -8
3073 天方能源|綠能環保|349 115 96|52 52 -27 -19|0.3 6|0 -2 0 -18 -25
3078 僑威|電子零組|-22 -30 -11|88 96 4 -3|2.0 155|8 -1 0 11 -7
3081 聯亞|通信網路|-19 33 12|95 95 8 127|0.2 211|20 -3 4 -0 1
3083 網龍|文化創意|-10 -13 -45|73 81 -6 -20|0.5 6|2 -29 0 0 -4
3086 華義*|文化創意|-52 -13 -33|57 57 -40 1|0.2 6|41 -2 0 1 34
3088 艾訊|電腦及週|28 25 24|91 91 16 12|1.8 101|14 2 0 50 15
3090 日電貿|電子零組|11 16 3|88 88 10 8|0.3 180|8 -2 -1 -35 -13
3094 聯傑|半導體業|-36 -25 4|72 72 -14 -25|0.5 5|2 9 0 -1 -18
3105 穩懋|半導體業|-22 -19 -41|61 61 -18 -38|0.7 189|17 -8 -0 -1 6
3122 笙泉|半導體業|-25 -14 -18|51 61 -17 -36|0.7 10|2 -10 0 5 3
3131 弘塑|半導體業|-25 4 -7|66 66 -26 -4|1.0 854|19 0 -19 na 21
3138 耀登|通信網路|-3 -2 -1|72 83 -8 -11|1.1 13|2 2 0 4 2
3141 晶宏|半導體業|1 -4 15|71 74 -20 -24|0.5 22|7 5 0 -14 -15
3147 大綜|資訊服務|41 29 6|96 96 20 41|3.0 428|4 1 -0 45 -14
3149 正達|光電業|25 23 7|72 72 -14 4|0.6 102|0 -6 0 16 55
3152 璟德|通信網路|14 10 -6|72 89 0 -10|0.9 57|14 -6 0 12 18
3162 精確|電機機械|57 72 41|76 90 6 16|0.3 35|46 -6 0 -7 9
3163 波若威|通信網路|-44 -39 -14|79 79 -17 2|1.1 323|5 -1 -0 19 10
3167 大量|電機機械|102 111 21|61 61 -30 48|0.7 320|3 -11 0 48 67
3169 亞信|半導體業|-5 -13 -12|70 84 -8 -20|1.2 26|1 -5 0 9 52
3188 鑫龍騰|建材營造|-83 -54 na|51 51 -20 -19|0.5 7|2 1 0 0 0
3189 景碩|半導體業|-0 12 -0|76 76 -8 6|0.9 568|11 5 0 14 -10
3207 耀勝|電子零組|109 68 37|56 56 -35 -37|0.5 23|4 3 0 -5 -8
3209 全科|電子通路|-3 -15 -1|81 81 -9 -3|0.1 19|6 -5 -7 -15 -9
3211 順達|電腦及週|-39 -28 -10|94 94 107 117|1.9 5284|14 -1 1 -28 87
3213 茂訊|電腦及週|-14 -21 -22|77 77 -15 -14|0.3 10|4 -12 0 -2 10
3217 優群|電子零組|24 20 3|83 92 3 -3|0.3 105|7 9 -0 3 11
3218 大學光|生技醫療|4 1 -2|68 78 -18 -22|0.9 21|9 -13 0 -0 -7
3219 倚強科|其他電子|5 1 0|59 67 -21 -33|0.1 6|1 1 0 -7 -3
3224 三顧|電子通路|21 8 13|91 92 -1 -5|0.4 6|3 -4 0 15 -5
3227 原相|半導體業|32 30 -20|90 90 -7 38|1.2 665|32 -2 -1 28 4
3228 金麗科|半導體業|-18 -15 -62|36 52 -14 -49|0.6 110|6 -1 -0 -20 18
3230 錦明|光電業|-49 -49 -10|91 91 5 216|1.8 176|3 1 0 59 18
3231 緯創|電腦及週|25 24 7|78 83 1 -7|0.6 2500|27 -2 -10 2 14
3234 光環|通信網路|-18 -20 -12|76 76 -14 -4|0.2 69|1 -8 0 na na
3257 虹冠電|半導體業|-44 -42 -41|71 71 -5 -11|0.3 16|3 -4 0 -14 2
3260 威剛|半導體業|-15 -9 -37|66 74 -13 -30|0.7 145|10 -12 -6 -1 -0
3264 欣銓|半導體業|-14 -16 -8|68 80 -7 -18|2.0 341|20 24 -29 1 -54
3265 台星科|半導體業|26 21 3|82 83 -3 -14|1.4 164|1 -2 -6 20 -3
3284 太普高|其他|-22 8 -41|47 47 -19 -19|0.2 6|2 1 0 -4 -26
3289 宜特|其他電子|27 26 13|68 68 -23 -11|0.4 100|16 -12 -9 2 11
3290 東浦|電子零組|5 3 -3|75 75 -12 7|0.2 30|3 1 0 -2 2
3293 鈊象|文化創意|35 34 4|86 86 0 49|0.3 1353|26 -11 -4 -3 9
3294 英濟|電子零組|-12 -13 -20|56 74 3 -8|4.6 7|7 -0 0 9 -8
3296 勝德|電子零組|37 9 2|79 79 9 1|0.3 25|8 4 0 28 -31
3303 岱稜|其他電子|9 5 -17|69 69 -14 10|0.2 32|5 -5 0 -3 -5
3305 昇貿|其他電子|52 48 21|78 82 -12 -19|0.4 21|5 -6 0 -1 -21
3306 鼎天|通信網路|-9 -24 -13|89 89 0 -7|3.9 12|2 0 0 15 -25
3312 弘憶股|電子通路|14 5 -10|50 50 -28 -40|0.4 57|3 5 0 -4 2
3317 尼克森|半導體業|12 3 6|83 83 -7 -6|0.3 20|3 -6 0 1 86
3323 加百裕|電腦及週|-1 -12 11|82 82 55 18|1.6 667|3 -1 -0 6 82
3324 雙鴻|其他電子|21 18 -6|71 80 -6 -20|0.5 1512|11 -6 -1 1 1
3338 泰碩|電子零組|-9 -17 -20|69 72 -10 -28|0.2 40|2 -0 0 -7 -5
3339 泰谷|光電業|8 20 -4|66 69 -10 -26|1.5 21|1 -4 0 -10 -3
3346 麗清|汽車工業|8 2 -14|65 79 -14 -17|0.8 8|3 -5 0 -5 -5
3356 奇偶|光電業|-11 -10 -5|74 75 -10 -18|0.2 13|7 1 0 -6 83
3357 臺慶科|電子零組|29 35 14|84 84 -5 -11|0.8 31|14 -8 13 23 8
3362 先進光|光電業|-5 1 -9|70 70 -14 -28|2.4 148|4 -2 0 4 7
3363 上詮|通信網路|39 18 7|99 99 16 57|0.1 183|4 2 1 0 -1
3374 精材|半導體業|3 3 -8|69 69 -14 -7|0.4 491|7 -0 -3 -2 -6
3376 新日興|電子零組|2 18 -20|76 87 7 -4|0.6 725|25 8 -6 -4 -6
3379 彬台|電機機械|35 136 45|78 78 7 9|1.0 33|1 -1 0 26 -17
3380 明泰|通信網路|-30 -12 9|88 89 -2 -4|0.3 69|8 3 -0 -12 -14
3390 旭軟|電子零組|-17 -16 -24|73 74 -12 -18|0.5 5|2 -4 0 5 10
3402 漢科|其他電子|-0 11 -18|87 90 5 -9|1.1 24|3 6 0 -8 -4
3406 玉晶光|光電業|-18 -22 -56|74 80 1 -18|4.7 616|28 -0 1 67 7
3413 京鼎|半導體業|44 49 26|77 78 -12 -23|0.5 180|31 -12 -7 2 37
3416 融程電|電腦及週|37 33 15|100 100 15 7|1.3 27|5 12 0 7 -5
3419 譁裕|通信網路|21 2 1|91 91 8 -9|0.9 12|2 3 0 -15 -14
3430 奇鈦科|化學工業|1 4 -10|64 64 -30 4|0.1 7|4 3 0 -10 22
3437 榮創|光電業|0 -14 -19|60 74 -16 -19|1.2 8|5 -2 0 -4 -1
3441 聯一光電|光電業|35 17 4|91 91 -3 -1|4.7 7|3 -5 0 6 4
3443 創意|半導體業|-7 -21 -11|70 79 16 -17|0.7 3269|23 0 2 7 12
3444 利機|電子通路|26 21 5|60 68 -11 -29|0.2 11|10 2 0 -5 -6
3447 展達|通信網路|125 105 101|62 62 46 78|0.6 218|4 -2 0 11 -5
3450 聯鈞|半導體業|63 66 34|94 94 41 104|0.9 5880|22 0 1 2 -2
3454 晶睿|光電業|26 18 38|71 76 -7 -16|0.4 14|3 -7 -4 -11 -18
3455 由田|光電業|-16 -0 1|81 81 -10 -12|0.3 50|8 -1 -4 -16 -14
3466 德晉|通信網路|-72 -73 -10|58 66 -14 -34|0.6 25|7 -5 0 -4 17
3479 安勤|電腦及週|7 -2 6|75 80 -15 -18|1.0 32|5 -0 -9 -7 -15
3481 群創|光電業|8 1 -4|80 84 -13 -6|0.5 576|25 -8 0 8 70
3483 力致|電腦及週|20 10 -1|67 78 -13 -19|0.9 101|6 5 -1 -9 -35
3484 崧騰|電子零組|70 43 20|88 88 -2 3|0.5 34|11 -5 0 23 -20
3490 單井|光電業|-15 -21 5|67 71 -11 -33|0.1 8|2 1 0 -8 1
3491 昇達科|通信網路|31 59 13|92 92 1 7|0.7 370|17 -3 2 -11 21
3498 陽程|其他電子|713 301 266|78 78 -1 -8|0.4 68|5 2 0 4 -7
3501 維熹|電子零組|1 4 -6|80 81 -9 -17|0.4 19|8 -21 0 -8 30
3504 揚明光|光電業|-4 -4 10|88 98 14 3|7.9 14|2 -4 0 74 27
3511 矽瑪|電子零組|30 41 54|69 69 -1 10|0.1 40|5 -4 0 -17 -3
3515 華擎|電腦及週|59 43 13|76 91 9 -2|0.4 111|12 14 -5 -26 -9
3518 柏騰|其他電子|1 3 4|62 62 -21 -17|0.3 8|5 2 0 -8 -10
3520 華盈|電子零組|18 23 -5|76 77 -3 -24|0.2 6|6 -21 0 5 -1
3522 御嵿|觀光餐旅|35 40 20|82 82 11 55|0.9 16|2 9 0 na na
3526 凡甲|電子零組|24 33 -1|92 92 3 14|0.5 62|26 5 -6 -14 -4
3529 力旺|半導體業|14 12 -9|87 87 2 18|0.6 1849|62 9 -2 -15 47
3530 晶相光|半導體業|-21 9 1|67 84 -7 -9|0.8 11|41 1 -0 -5 -13
3532 台勝科|半導體業|-21 -17 -3|52 54 -29 -45|1.4 71|49 37 -37 -1 -26
3533 嘉澤|電子零組|21 27 6|95 95 24 25|0.6 1601|42 -4 -2 -19 -25
3535 晶彩科|光電業|2180 669 338|68 68 -2 -7|0.4 51|5 3 0 -3 -16
3537 堡達|電子零組|-13 -4 -3|75 80 -15 -25|0.7 18|1 -3 0 2 1
3540 曜越|電腦及週|-8 -7 3|66 77 -5 -24|0.9 8|2 -4 0 -6 -2
3545 敦泰|半導體業|30 20 9|74 92 -3 -4|2.5 202|20 8 -0 5 -17
3546 宇峻|文化創意|11 5 2|88 90 -3 -10|0.9 6|10 -18 0 -8 25
3548 兆利|電子零組|17 -8 -32|61 80 -4 -6|0.3 392|5 1 -6 -1 -4
3550 聯穎|電子零組|14 -2 2|60 60 -26 10|0.2 14|6 5 0 3 -13
3551 世禾|綠能環保|11 15 4|82 82 20 14|0.5 119|5 -10 0 13 67
3552 同致|其他電子|-25 -26 -20|68 83 0 -9|0.2 32|11 -4 0 -4 7
3557 嘉威|居家生活|19 1 -20|90 90 -3 -6|0.6 14|5 0 0 5 2
3558 神準|通信網路|-12 -16 16|82 82 16 11|0.6 318|6 3 -1 -25 -18
3563 牧德|光電業|184 102 110|85 89 4 2|0.6 248|11 -2 0 6 -2
3564 其陽|通信網路|2 15 2|57 70 -23 -24|0.4 16|1 -3 0 -1 -3
3570 大塚|資訊服務|41 47 25|95 95 27 14|0.8 11|45 10 0 na na
3576 聯合再生|光電業|-61 -57 1|66 70 -20 -31|0.8 21|12 21 0 -39 -31
3580 友威科|其他電子|-41 -1 -2|70 70 -12 -3|0.3 106|3 -4 0 -7 4
3581 博磊|半導體業|-12 0 4|68 68 -18 -6|0.1 20|10 4 0 -10 -5
3583 辛耘|半導體業|46 44 0|77 77 -21 -12|0.4 601|13 -6 -5 10 21
3587 閎康|其他電子|4 8 1|80 84 -14 -12|0.4 43|13 -5 -6 -5 -4
3588 通嘉|半導體業|-2 9 -23|56 72 -26 -28|0.2 14|3 -8 0 -3 -18
3591 艾笛森|光電業|27 26 -2|79 82 -13 -18|0.5 72|3 -2 0 -4 6
3592 瑞鼎|半導體業|12 20 -16|78 96 10 -2|1.9 319|17 -27 28 -4 99
3594 磐儀|電腦及週|38 12 24|100 100 35 15|3.1 185|3 0 0 27 10
3596 智易|通信網路|-14 -15 -14|89 97 17 7|0.6 195|29 16 -6 -4 -29
3597 映興|電子零組|93 86 68|77 77 30 66|0.4 49|5 -1 0 -50 2
3605 宏致|電子零組|23 23 11|79 79 -10 2|0.3 51|20 -2 0 -5 2
3607 谷崧|電子零組|17 27 9|78 78 -8 -5|0.6 24|6 -7 0 31 29
3609 三一東林|電子零組|-37 14 39|81 84 5 -16|3.3 9|1 1 0 -44 na
3611 鼎翰|電腦及週|15 7 5|86 88 -11 -9|0.6 7|12 1 -38 -17 -3
3615 安可|光電業|-13 -14 -11|70 70 -15 -13|0.1 20|2 5 0 -10 -12
3617 碩天|其他電子|21 12 5|96 96 21 36|1.4 301|15 8 1 3 -2
3622 洋華|光電業|-45 -11 -35|74 81 -18 -18|0.2 30|5 -14 -7 -13 -5
3624 光頡|電子零組|-4 3 3|74 74 -17 -20|0.5 6|42 -6 -4 -8 -3
3625 西勝|電腦及週|-65 -64 -25|80 80 35 28|1.9 28|6 -0 0 na na
3628 盈正|其他電子|-21 5 1|89 89 6 -7|0.3 6|2 8 0 -5 14
3630 新鉅科|光電業|1 2 -26|77 86 6 -10|6.0 21|35 -3 0 37 90
3631 晟楠|電子零組|-38 -23 23|70 70 -21 -18|0.6 7|11 -0 0 -24 24
3645 達邁|電子零組|84 56 6|83 83 8 10|6.8 18|12 -5 0 43 35
3652 精聯|電腦及週|-2 5 -2|71 71 -2 -17|0.3 5|1 -0 0 2 -11
3653 健策|電子零組|45 29 16|92 92 3 10|0.5 1078|26 1 -3 9 -40
3661 世芯-KY|半導體業|51 60 -22|71 93 66 26|0.8 9936|60 9 1 -9 -54
3663 鑫科|其他電子|121 106 33|68 68 -17 26|0.5 59|1 -0 0 -0 -6
3665 貿聯-KY|其他電子|19 12 9|83 83 33 61|0.7 2171|40 7 -10 -0 -34
3673 TPK-KY|光電業|-10 -6 -7|71 71 -14 -22|0.9 44|36 -2 0 -0 6
3675 德微|半導體業|38 35 4|59 63 -15 -36|0.5 75|55 8 -17 4 -38
3679 新至陞|電子零組|11 17 -4|89 89 -1 4|0.8 7|9 -10 0 -5 -7
3680 家登|半導體業|77 23 -13|79 79 -21 -7|0.5 221|29 -2 -9 12 -18
3687 歐買尬|數位雲端|2 4 -1|73 73 -3 -11|0.1 8|8 -5 0 -2 -9
3689 湧德|電子零組|16 2 18|98 98 15 31|0.7 467|27 7 0 9 -47
3691 碩禾|光電業|-0 67 -107|43 50 -27 -47|0.6 9|4 -21 0 1 4
3693 營邦|電腦及週|-8 -13 -16|72 81 -5 -16|0.3 79|3 -5 0 -10 1
3694 海華|通信網路|1 -1 2|100 100 39 23|3.2 400|9 4 0 18 32
3701 大眾控|電腦及週|-5 -7 -7|56 78 -3 -23|0.6 17|3 -6 0 0 13
3702 大聯大|電子通路|17 28 1|75 75 -3 -17|0.8 293|28 1 -16 -36 -28
3703 欣陸|建材營造|-2 -8 -10|75 83 -5 -11|0.4 18|23 -3 0 -6 -23
3704 合勤控|通信網路|-13 -11 5|75 91 1 -2|0.4 78|14 -5 -1 5 9
3705 永信|生技醫療|0 11 -5|86 86 -11 4|0.5 12|12 -27 0 -18 7
3706 神達|電腦及週|201 128 74|80 80 55 56|0.4 5094|19 -1 -0 -54 -27
3707 漢磊|半導體業|-10 -11 7|65 72 -14 -24|1.0 42|8 1 0 -3 -2
3708 上緯投控|綠能環保|12 8 0|56 59 -29 -38|0.7 38|9 5 -13 -6 -0
3709 鑫聯大投控|電腦及週|57 45 19|77 77 13 7|0.2 8|4 5 0 -14 -4
3710 連展投控|電子零組|10 12 -10|65 65 -19 -11|0.2 11|7 -4 0 na na
