# 2023-01-03 全池(921 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
1336 台翰|電子零組|23 37 7|84 84 1 32|0.3 6|5 3 0 -18 -7
1338 廣華-KY|汽車工業|-18 -7 -15|72 72 -22 -23|0.8 5|9 -25 0 1 -20
1339 昭輝|汽車工業|7 7 5|92 92 5 8|0.7 5|2 -5 0 -4 13
1342 八貫|其他|36 24 -10|91 91 68 99|2.0 165|54 0 0 11 -13
1402 遠東新|紡織纖維|-6 5 -7|95 95 -1 4|0.4 407|17 -31 36 17 40
1409 新纖|紡織纖維|-31 -13 -19|88 95 4 7|0.5 24|13 -3 13 4 0
1410 南染|紡織纖維|-30 -18 2|86 86 -3 24|0.1 6|22 -3 0 7 -12
1417 嘉裕|紡織纖維|-20 26 -2|91 91 41 46|2.5 106|2 -1 0 10 84
1434 福懋|紡織纖維|-9 -0 -9|94 97 -1 6|1.1 17|8 -21 -1 -5 -8
1437 勤益控|其他|24 7 -11|90 97 4 10|2.8 5|6 -1 0 -34 -22
1440 南紡|紡織纖維|3 22 11|68 88 0 -2|0.7 14|7 2 -0 -6 -20
1442 名軒|建材營造|-97 -93 -25|94 94 26 67|1.1 36|4 -5 0 -2 -26
1444 力麗|紡織纖維|-6 -0 -25|84 84 -4 4|1.0 14|6 -18 0 -0 -4
1449 佳和|紡織纖維|-33 -13 -11|71 71 3 19|0.2 6|0 -2 0 1 na
1451 年興|紡織纖維|2 2 -13|77 77 -10 3|0.6 6|8 -8 0 -31 -11
1455 集盛|紡織纖維|-40 -37 -28|65 94 6 -1|0.6 5|2 -4 -3 -12 -21
1467 南緯|紡織纖維|-30 -23 -19|74 84 -4 -17|0.7 13|20 -2 0 -4 4
1475 業旺|紡織纖維|26 46 -318|84 94 17 11|0.6 7|0 1 0 -11 4
1476 儒鴻|紡織纖維|-13 6 -12|77 97 20 12|1.0 401|40 -4 7 -16 -10
1477 聚陽|紡織纖維|9 5 -15|92 92 14 63|0.8 294|37 14 2 -3 -19
1503 士電|電機機械|23 21 11|95 95 9 3|0.9 9|32 3 1 -10 5
1504 東元|電機機械|10 10 -1|85 91 -2 -3|0.5 56|20 -17 -0 -3 -26
1513 中興電|電機機械|23 9 3|100 100 26 35|1.3 1151|20 2 2 -39 -18
1514 亞力|電機機械|17 45 16|86 86 11 -0|1.1 47|9 -0 1 -19 -14
1515 力山|電機機械|-81 -82 -13|56 82 1 -14|0.5 20|9 2 0 -17 -36
1517 利奇|電機機械|-39 -12 -24|77 81 -13 -7|0.3 11|2 -11 0 -14 0
1519 華城|電機機械|-3 6 15|100 100 27 45|2.0 265|10 5 0 -5 -36
1522 堤維西|汽車工業|8 15 -1|87 87 2 -2|1.8 80|5 -0 0 -3 3
1524 耿鼎|汽車工業|5 14 -8|84 84 -2 15|1.4 96|2 -2 0 -9 17
1526 日馳|電機機械|-4 9 -22|72 72 -14 4|0.3 10|4 -23 0 16 18
1527 鑽全|電機機械|-20 -25 -13|92 95 1 6|0.5 6|10 2 -4 -2 -48
1528 恩德|電機機械|38 17 7|85 91 3 9|1.0 5|1 -1 0 2 -9
1529 樂事綠能|電機機械|42 33 -80|66 97 8 30|2.2 61|1 0 -0 13 8
1533 車王電|汽車工業|53 41 18|67 77 -8 -18|0.4 9|6 -9 -3 1 2
1536 和大|汽車工業|1 5 -4|71 71 -23 -4|0.9 91|14 -0 -12 -6 3
1537 廣隆|電機機械|-12 102 49|96 96 -3 4|0.3 7|17 -9 0 -31 -27
1539 巨庭|電機機械|-68 -55 -49|59 59 -3 7|0.2 13|2 -6 0 -8 0
1558 伸興|電機機械|43 69 65|86 90 5 -6|0.8 9|7 -11 3 0 -27
1560 中砂|電機機械|2 9 -7|64 64 -8 -18|0.4 379|12 -2 -1 -6 1
1565 精華|生技醫療|-25 -11 -3|79 93 12 3|0.3 25|27 5 -1 -0 -33
1568 倉佑|汽車工業|-7 -8 -8|73 73 -6 -17|0.6 9|1 -5 0 -8 -4
1580 新麥|電機機械|-21 -18 -13|89 91 0 -1|1.6 8|6 -10 -1 3 -22
1584 精剛|其他|40 28 -37|87 87 27 23|0.8 319|2 -0 0 11 14
1589 永冠-KY|電機機械|17 19 16|80 91 -7 3|0.3 8|6 16 8 -5 -32
1590 亞德客-KY|電機機械|15 12 7|88 95 25 5|0.5 342|79 -6 6 -1 -10
1598 岱宇|運動休閒|3 -29 12|79 92 5 7|0.7 19|4 3 0 -10 -22
1603 華電|電器電纜|84 25 -18|82 90 -6 -4|0.5 11|2 0 -1 -6 -34
1604 聲寶|電器電纜|-12 -13 -18|89 92 2 5|1.0 8|9 -16 0 19 -13
1605 華新|電器電纜|-1 -0 -25|96 96 20 41|1.0 3408|25 -2 1 4 -9
1608 華榮|電器電纜|-8 -11 -21|64 87 6 -4|0.3 7|1 -1 0 -6 -19
1609 大亞|電器電纜|-12 -9 -11|73 94 15 -3|0.8 84|11 -1 0 -5 0
1611 中電|電器電纜|-23 -16 -4|62 68 -13 -30|0.7 9|12 -20 0 0 -2
1612 宏泰|電器電纜|-2 2 2|58 93 11 0|0.3 8|12 4 0 -1 -20
1618 合機|電器電纜|147 68 42|90 90 5 24|0.5 7|2 14 -0 -10 -40
1701 中化|生技醫療|7 9 6|85 85 48 52|1.8 378|11 -1 -0 391 2
1702 南僑|食品工業|11 5 0|94 97 5 1|0.5 5|11 -15 0 -36 -12
1707 葡萄王|生技醫療|10 8 3|100 100 24 28|2.1 205|14 3 7 -28 29
1708 東鹼|化學工業|9 44 -37|59 78 -5 -6|0.4 67|13 -17 -0 -3 -8
1709 和益|化學工業|-3 14 -2|74 89 -1 7|0.5 13|4 -14 1 -3 -13
1710 東聯|化學工業|-16 -19 -4|83 98 4 9|1.9 25|9 -4 -0 1 -16
1711 永光|化學工業|-19 -12 -10|66 86 1 -3|0.6 22|8 -6 0 -2 34
1712 興農|化學工業|3 23 -2|81 81 1 17|0.4 35|16 -22 0 -8 -11
1717 長興|化學工業|-8 -8 -8|78 87 -1 -4|0.6 45|14 -1 -24 -6 16
1720 生達|生技醫療|37 44 16|91 91 29 36|3.2 591|5 -2 -0 764 131
1721 三晃|化學工業|-20 -20 -30|51 82 1 -5|0.4 15|1 -2 0 2 6
1722 台肥|化學工業|-34 -14 -56|67 83 -2 -10|0.9 66|13 -25 0 -9 -8
1723 中碳|化學工業|-26 7 -30|85 89 -0 -8|0.6 20|10 -18 -0 4 -17
1727 中華化|化學工業|8 6 -19|49 69 -11 -21|0.3 8|2 -2 0 -7 2
1731 美吾華|生技醫療|-18 -10 -9|94 100 9 16|0.9 7|1 4 0 11 -25
1732 毛寶|化學工業|-11 -10 -5|63 83 11 14|1.2 25|3 -3 0 30 0
1733 五鼎|生技醫療|-6 5 -6|89 89 0 -1|1.0 10|6 5 -2 -3 -49
1734 杏輝|生技醫療|18 26 7|89 89 13 17|2.5 208|6 -0 0 46 -1
1736 喬山|運動休閒|38 23 14|81 81 -10 31|0.3 104|8 2 -2 -1 -54
1752 南光|生技醫療|34 27 22|90 90 75 73|3.6 1291|2 -0 1 383 215
1760 寶齡富錦|生技醫療|7 5 -19|92 92 18 51|1.1 3039|12 -0 0 11 7
1762 中化生|生技醫療|35 43 12|92 92 15 20|2.8 158|6 -1 -1 91 3
1773 勝一|化學工業|-20 -16 -25|64 75 2 -18|0.4 17|5 -9 0 17 -1
1777 生泰|生技醫療|108 98 63|92 92 1 30|1.0 27|1 2 0 38 24
1783 和康生|生技醫療|20 5 -8|88 88 23 10|2.8 103|7 -1 -0 63 15
1784 訊聯|生技醫療|22 16 10|97 97 12 14|2.0 18|3 6 0 36 -44
1785 光洋科|其他電子|-35 -35 -22|63 82 3 -12|0.3 33|8 1 0 -5 0
1786 科妍|生技醫療|17 44 27|91 91 17 39|6.9 32|1 -1 0 137 50
1789 神隆|生技醫療|-2 0 -3|86 86 2 4|1.1 52|5 -6 -0 44 15
1795 美時|生技醫療|9 78 64|93 93 49 86|0.9 2448|78 -0 -1 -2 3
1802 台玻|玻璃陶瓷|-14 -18 -4|85 85 13 24|0.6 342|8 -27 28 -1 35
1808 潤隆|建材營造|-99 -97 -13|99 99 21 29|2.1 19|2 0 0 2 3
1809 中釉|玻璃陶瓷|-10 30 9|76 87 3 11|0.7 6|2 -1 0 -3 -26
1810 和成|玻璃陶瓷|-28 -13 -12|84 84 86 67|1.1 182|3 -1 0 -7 90
1815 富喬|電子零組|-23 -19 -11|71 77 -5 3|0.2 6|3 -9 0 -2 -4
1904 正隆|造紙工業|-14 -12 -12|80 95 2 6|0.4 11|8 -14 -0 -17 -22
1905 華紙|造紙工業|4 12 3|63 86 -4 -2|0.7 9|3 -17 0 -4 -9
1907 永豐餘|造紙工業|-10 -6 -1|73 88 -1 8|0.3 33|15 -28 0 -0 -23
1909 榮成|造紙工業|-18 -13 -13|72 98 6 8|1.9 49|11 9 -2 -8 -5
2002 中鋼|鋼鐵工業|-29 -28 -30|84 99 10 15|0.7 940|20 30 -20 -10 -42
2006 東和鋼鐵|鋼鐵工業|-20 -11 -17|69 94 -4 4|0.6 68|11 19 -23 -10 -49
2007 燁興|鋼鐵工業|-21 -16 -17|58 98 24 9|2.2 48|0 -5 0 47 11
2009 第一銅|鋼鐵工業|-23 -28 -28|59 88 32 18|0.3 94|1 -3 0 -12 -9
2010 春源|鋼鐵工業|-23 -17 -16|64 94 5 3|0.6 7|6 -4 0 3 -11
2013 中鋼構|鋼鐵工業|10 27 -1|97 98 11 15|0.5 11|8 8 -1 1 -27
2014 中鴻|鋼鐵工業|-38 -44 -35|62 98 20 12|0.7 597|9 9 -10 32 -53
2015 豐興|鋼鐵工業|-16 -21 -27|69 93 5 -3|0.4 14|11 -21 2 16 -2
2017 官田鋼|鋼鐵工業|-37 -19 -12|75 97 7 16|1.1 9|1 -4 0 7 -14
2023 燁輝|鋼鐵工業|-34 -21 -24|66 95 13 11|0.9 79|5 -5 -0 10 1
2027 大成鋼|鋼鐵工業|-10 0 -20|82 95 9 32|0.4 801|15 -14 17 -5 17
2028 威致|鋼鐵工業|-15 -23 -21|69 98 17 37|1.3 49|0 -2 -0 11 -11
2029 盛餘|鋼鐵工業|-42 -44 -39|66 94 4 9|0.9 9|69 -3 0 0 -4
2030 彰源|鋼鐵工業|-26 -18 -35|63 90 -2 11|0.6 45|3 -3 0 3 -2
2031 新光鋼|鋼鐵工業|33 24 2|64 98 24 26|0.9 115|11 -0 8 -13 -6
2032 新鋼|鋼鐵工業|-17 -19 -14|58 96 11 11|1.1 30|1 -1 0 32 5
2033 佳大|鋼鐵工業|-24 -13 -13|62 94 19 6|2.9 21|0 -3 0 36 10
2034 允強|鋼鐵工業|-30 -31 -31|83 95 6 18|0.5 33|8 2 0 9 -15
2038 海光|鋼鐵工業|-11 -7 -22|66 93 12 17|1.1 55|1 -3 0 13 13
2049 上銀|電機機械|-20 -11 -20|60 78 3 -19|0.5 148|31 1 1 -2 -11
2059 川湖|電子零組|8 20 -7|76 79 -19 -2|0.4 79|17 -12 -3 -6 6
2063 世鎧精密|鋼鐵工業|2 -18 -21|100 100 28 42|2.0 10|1 -1 0 15 1
2066 世德|電機機械|22 33 9|80 80 -11 19|0.4 12|12 -2 0 -4 37
2069 運錩|鋼鐵工業|-26 -32 -45|62 89 -1 9|2.0 14|1 -2 0 11 -23
2101 南港|橡膠工業|-26 -20 -10|69 83 -11 -14|0.7 14|6 -11 0 6 -1
2102 泰豐|橡膠工業|15 37 28|67 90 -3 7|0.6 8|7 4 0 -6 -20
2103 台橡|橡膠工業|-12 3 -3|71 93 2 10|0.5 21|28 -16 -0 -4 -15
2104 國際中橡|橡膠工業|-63 1 2|69 88 -1 -2|0.4 27|12 -19 -0 1 5
2105 正新|橡膠工業|-5 3 5|86 86 -3 -2|0.5 65|14 -8 -2 -9 -7
2106 建大|橡膠工業|2 10 -2|81 81 -5 -12|0.6 13|7 -32 -0 5 3
2108 南帝|橡膠工業|-39 -44 6|47 86 -0 -7|0.5 23|8 -5 -0 -8 -3
2201 裕隆|汽車工業|-1 -3 0|93 93 47 34|0.5 1298|9 -0 -0 14 -7
2204 中華|汽車工業|26 17 21|87 88 23 -9|0.4 138|25 2 -8 -35 -2
2206 三陽工業|汽車工業|6 30 8|81 81 -14 1|0.4 82|18 -12 -12 4 -13
2207 和泰車|汽車工業|13 21 20|91 91 2 -2|0.7 99|25 -4 -0 320 -32
2208 台船|航運業|8 71 54|86 95 19 6|0.6 56|5 3 -0 -25 -6
2211 長榮鋼|鋼鐵工業|-54 -44 -45|83 83 -0 -12|4.3 13|16 89 -0 70 1
2227 裕日車|汽車工業|35 11 18|78 88 -2 -14|0.7 7|41 -6 -1 na 12
2228 劍麟|汽車工業|22 36 18|88 88 -1 22|0.5 10|8 -8 -0 -11 -35
2230 泰茂|居家生活|-2 -2 8|82 82 4 55|1.0 19|4 -2 0 -11 1
2231 為升|汽車工業|15 15 16|80 87 -6 10|0.5 112|7 -4 3 -2 -13
2233 宇隆|汽車工業|12 8 4|83 84 1 -3|1.0 13|10 -7 0 -7 3
2236 百達-KY|汽車工業|-6 5 4|100 100 25 26|3.6 13|75 0 0 293 29
2247 汎德永業|汽車工業|12 8 7|97 97 2 6|0.3 6|4 -8 0 3 -6
2301 光寶科|電腦及週|-0 4 -4|93 93 -2 14|0.4 440|46 29 -39 4 -62
2302 麗正|半導體業|46 35 17|87 87 5 9|0.3 6|3 -9 0 -7 -26
2303 聯電|半導體業|15 25 -9|68 89 9 7|0.5 2156|32 -0 -8 2 -5
2305 全友|電腦及週|3 4 10|74 74 -5 80|0.1 25|5 -7 0 -3 8
2308 台達電|電子零組|31 33 11|94 94 4 19|0.5 1277|67 0 1 -27 11
2312 金寶|其他電子|48 50 19|79 90 -3 9|0.2 48|11 3 -0 10 -19
2313 華通|電子零組|4 18 -9|85 85 -2 -3|0.4 393|28 -15 -1 16 37
2314 台揚|通信網路|17 21 13|49 74 -4 -14|0.4 22|2 -3 -0 -11 -51
2317 鴻海|其他電子|-11 23 11|88 88 -8 -6|0.7 2903|41 -28 5 -5 -2
2324 仁寶|電腦及週|-34 -23 -17|93 100 7 5|0.6 229|41 26 -13 -28 -24
2327 國巨*|電子零組|13 10 -4|72 93 31 31|0.4 1094|42 1 3 -5 15
2328 廣宇|電子零組|16 3 -12|93 93 11 17|0.4 115|12 2 -0 1 -24
2329 華泰|半導體業|-8 -10 -10|71 92 4 17|0.5 26|9 -4 -0 -11 -6
2330 台積電|半導體業|50 48 3|68 87 4 -4|0.5 12906|71 -13 0 4 22
2331 精英|電腦及週|-50 -35 -43|80 80 -16 5|0.5 27|10 -17 0 3 3
2332 友訊|通信網路|7 9 -3|79 83 -4 -3|1.0 21|8 -9 0 11 -12
2337 旺宏|半導體業|-42 -34 -29|81 96 7 17|0.4 351|19 -35 37 -10 28
2338 光罩|半導體業|13 20 -9|83 90 42 25|0.7 597|11 4 1 -24 -21
2340 台亞|半導體業|-33 -38 -18|46 78 0 -12|0.3 42|12 1 0 -6 -25
2342 茂矽|半導體業|-9 -3 -18|75 88 7 11|0.3 24|5 -3 0 -12 -36
2344 華邦電|半導體業|-24 -24 -25|57 85 -2 -6|0.6 210|24 -21 -0 2 -5
2345 智邦|通信網路|27 33 6|83 83 -15 -0|0.5 501|62 -1 -2 0 -3
2347 聯強|電子通路|-12 3 -8|80 96 9 10|0.6 254|31 8 1 -16 -23
2351 順德|半導體業|-2 -0 -10|57 78 -14 2|0.4 91|22 0 -4 -8 -0
2352 佳世達|電腦及週|-8 -5 -14|89 94 2 2|0.8 125|15 6 -27 -5 -21
2353 宏碁|電腦及週|-34 -24 -14|84 94 8 6|0.6 195|31 -10 7 -5 -11
2354 鴻準|其他電子|25 -16 -3|80 95 8 10|0.9 132|17 5 -0 -6 -18
2355 敬鵬|電子零組|-6 -2 -2|72 88 -1 10|0.3 12|17 -18 0 -1 -21
2356 英業達|電腦及週|-8 -1 -10|99 99 13 15|0.5 209|25 40 -20 -65 -53
2357 華碩|電腦及週|-17 -7 -11|82 95 17 -0|0.3 603|44 25 -24 -4 -19
2358 廷鑫|其他|-58 -60 -49|51 80 -3 -12|0.3 19|1 -3 0 -2 32
2359 所羅門|其他電子|45 32 -6|83 83 11 -3|0.8 67|4 1 0 -7 -23
2360 致茂|其他電子|52 66 35|82 89 -2 21|0.3 127|66 2 1 -19 -38
2363 矽統|半導體業|-43 -62 -34|70 77 -5 -2|1.6 26|4 -8 1 1 25
2364 倫飛|電腦及週|85 31 19|67 67 0 147|0.2 79|19 3 0 -4 129
2367 燿華|電子零組|-3 33 -1|74 74 -10 5|0.2 63|8 -10 -0 -6 22
2368 金像電|電子零組|13 23 -3|87 87 -3 22|0.4 329|20 -14 -7 23 15
2369 菱生|半導體業|-41 -40 -23|51 79 -3 -11|0.4 6|15 -13 -3 -1 -17
2371 大同|電機機械|56 46 33|94 97 5 1|0.9 358|17 22 -0 -11 2
2374 佳能|光電業|6 32 -35|64 78 -4 -13|0.6 10|5 -10 0 1 -7
2375 凱美|電子零組|-27 -26 -11|44 72 5 -9|0.5 14|7 -13 0 -8 -3
2376 技嘉|電腦及週|-8 -21 -12|82 97 31 46|0.5 988|17 9 -9 5 -34
2377 微星|電腦及週|-25 -30 -24|81 94 15 22|0.5 397|30 29 -34 -4 -55
2379 瑞昱|半導體業|-21 -11 -24|54 84 11 -2|0.4 1077|46 -17 17 -2 24
2380 虹光|電腦及週|6 43 36|67 80 -8 26|0.4 8|1 -3 0 na na
2382 廣達|電腦及週|-1 18 1|82 88 -4 -3|0.7 455|23 24 -34 -1 -50
2383 台光電|電子零組|-11 -9 -15|65 89 14 19|0.3 604|37 -16 14 -5 16
2385 群光|電子零組|-7 -2 -13|98 98 2 15|0.5 136|34 24 -22 -40 -35
2387 精元|電腦及週|1 8 2|84 92 3 8|0.5 16|7 -3 -0 -4 -14
2388 威盛|半導體業|69 37 1|75 75 -13 34|0.4 787|9 -1 -0 2 18
2390 云辰|其他電子|-7 1 3|53 74 -1 -21|0.8 8|2 -6 0 -7 12
2392 正崴|電子零組|-6 13 1|91 93 -0 21|0.2 34|12 2 1 -28 -37
2393 億光|光電業|-22 -25 -6|70 92 4 1|0.3 15|24 13 1 -1 -21
2395 研華|電腦及週|12 15 -4|85 94 11 2|0.3 185|42 -1 2 -33 -6
2399 映泰|電腦及週|-54 -28 -22|55 89 10 0|0.7 13|3 -5 0 6 8
2401 凌陽|半導體業|-45 -39 -30|59 75 -5 -12|0.4 23|12 -3 1 -4 -11
2402 毅嘉|電子零組|40 46 29|90 90 -0 30|0.3 49|11 -1 -0 -10 -7
2404 漢唐|其他電子|104 129 58|97 97 19 32|0.8 147|23 4 13 -19 -16
2405 輔信|電腦及週|-32 -27 -21|58 73 -9 -7|0.3 10|5 -9 0 -5 -16
2406 國碩|光電業|-24 -18 -3|52 81 2 -12|0.4 32|6 -5 0 -1 14
2408 南亞科|半導體業|-62 -60 -38|68 87 6 6|0.4 394|15 -14 1 5 -4
2409 友達|光電業|-43 -46 -18|66 79 -3 -4|0.5 532|25 8 -21 3 -12
2412 中華電|通信網路|6 6 2|88 90 2 -8|0.5 782|18 -9 4 -14 7
2413 環科|電子零組|58 55 35|86 86 7 44|0.2 37|3 -3 -0 -12 -1
2417 圓剛|電腦及週|-10 -11 7|59 89 6 8|0.3 11|1 2 0 -6 -15
2419 仲琦|通信網路|84 72 45|80 80 -10 -1|0.3 31|3 -12 0 6 -0
2421 建準|電子零組|-1 15 9|89 89 10 28|0.3 59|23 2 5 -31 -41
2425 承啟|電腦及週|-7 -11 -15|98 99 32 12|2.5 31|17 2 0 -25 2
2428 興勤|電子零組|-0 2 1|82 85 4 -4|1.0 23|14 -2 -0 -8 -25
2436 偉詮電|半導體業|-28 -30 -18|45 75 -2 -18|0.2 28|6 -8 0 -3 8
2439 美律|通信網路|-30 1 1|87 87 -10 17|0.3 45|12 -22 -0 -10 36
2441 超豐|半導體業|-39 -41 -29|66 78 -3 -15|0.5 79|15 31 -42 18 -51
2442 新美齊|建材營造|-96 -18 -353|95 95 6 23|0.4 5|1 -4 0 -16 1
2444 兆勁|通信網路|35 17 16|79 79 41 46|1.1 93|5 3 0 na na
2449 京元電子|半導體業|-10 -4 -20|84 92 16 6|0.5 141|30 15 -14 -12 -22
2451 創見|半導體業|-24 -16 -5|96 97 -1 12|0.5 17|9 -28 25 -10 -18
2454 聯發科|半導體業|-20 -4 -21|60 87 14 -0|0.6 3626|61 -10 -4 14 -10
2455 全新|通信網路|-51 -49 -24|49 86 19 -2|1.0 136|28 -14 -1 83 -11
2457 飛宏|電子零組|8 13 -7|77 94 5 10|0.4 173|6 1 0 -9 13
2458 義隆|半導體業|-51 -49 -24|55 76 3 -17|0.5 103|26 9 -1 -25 -38
2462 良得電|電子零組|-18 -10 -11|74 94 10 6|1.8 16|1 -0 0 2 -17
2464 盟立|其他電子|1 2 -8|90 93 1 3|0.4 8|4 -5 -0 30 1
2465 麗臺|電腦及週|-51 -29 3|55 95 48 41|0.6 88|2 1 0 7 -1
2468 華經|資訊服務|-1 28 21|79 79 48 109|0.1 43|1 0 0 -25 2
2472 立隆電|電子零組|-6 -6 -15|81 93 9 5|0.5 10|2 8 -0 -7 -27
2474 可成|其他電子|-18 -8 24|91 91 -1 7|0.3 579|45 -20 18 -11 8
2476 鉅祥|電子零組|5 4 -4|59 76 -3 6|0.3 25|3 5 -0 -0 -19
2480 敦陽科|資訊服務|9 5 -6|92 95 4 7|1.8 11|5 1 -2 14 -5
2481 強茂|半導體業|-18 -14 -13|57 83 3 1|0.4 129|11 0 -1 -7 -6
2482 連宇|其他電子|206 122 65|81 82 10 -4|0.3 52|5 -4 0 3 92
2484 希華|電子零組|-10 -11 -14|83 83 3 -0|0.3 53|7 2 0 -13 -9
2485 兆赫|通信網路|42 18 16|78 87 -7 6|0.6 16|6 -2 0 -2 -0
2486 一詮|光電業|-17 -24 -15|43 77 15 -17|0.4 66|2 -1 0 -14 25
2492 華新科|電子零組|-16 -17 -1|47 81 1 -13|0.4 127|15 -4 -11 1 -5
2495 普安|電腦及週|34 44 21|79 79 15 35|1.0 84|23 3 0 -12 -6
2497 怡利電|汽車工業|42 47 -3|62 79 -8 5|0.2 150|1 -0 0 -22 -8
2498 宏達電|通信網路|-16 -17 -4|67 87 4 -4|0.6 944|13 -1 0 -6 -3
2501 國建|建材營造|212 124 50|83 89 -2 -5|0.6 10|7 -0 0 7 3
2504 國產|建材營造|-4 -2 -0|83 97 4 8|0.6 31|15 -8 3 -16 -15
2520 冠德|建材營造|134 63 47|83 100 19 9|0.9 20|15 -6 -0 -4 -16
2530 華建|建材營造|33 67222 45522|89 89 -5 19|0.2 9|1 -21 0 2 -11
2534 宏盛|建材營造|369 174 111|87 87 -7 -0|1.2 33|7 -12 -0 -49 -19
2535 達欣工|建材營造|-17 6 -10|90 94 -4 2|0.8 7|7 -27 -4 26 -28
2540 愛山林|建材營造|-52 -38 -31|73 73 -26 -0|0.6 26|0 -8 0 0 24
2542 興富發|建材營造|-1 -16 25|90 90 4 11|0.6 283|9 -26 13 14 -8
2545 皇翔|建材營造|-63 -12 -60|74 85 -1 -5|0.5 6|4 -12 0 1 -11
2548 華固|建材營造|-97 -76 -1973|94 94 -1 3|0.7 19|19 -17 -0 1 -1
2597 潤弘|建材營造|16 30 11|93 100 55 38|1.2 14|1 7 28 -1 -8
2603 長榮|航運業|-29 -12 -65|50 66 3 -21|0.6 3662|30 -3 4 3 2
2605 新興|航運業|-5 -12 -11|62 79 -1 -2|0.9 71|37 2 2 -19 -18
2606 裕民|航運業|-34 -29 -39|73 92 20 19|0.5 405|9 -18 23 -28 42
2607 榮運|航運業|27 76 -70|67 79 -16 -4|0.6 80|7 -12 -0 6 8
2608 嘉里大榮|航運業|-10 -9 -7|70 87 -0 -1|0.5 8|5 2 -2 -9 -18
2609 陽明|航運業|-43 -29 -64|61 69 -1 -26|0.6 2190|18 9 -10 4 -33
2610 華航|航運業|-20 -15 -35|62 80 -7 -18|0.9 989|11 -3 0 -2 1
2611 志信|航運業|-50 -36 -41|58 72 -6 -16|0.5 12|2 -6 0 7 14
2612 中航|航運業|-0 4 -24|71 87 12 5|2.0 81|2 -4 0 8 1
2613 中櫃|航運業|-7 -5 -10|52 73 -16 -20|0.9 11|1 -6 -0 30 -2
2614 東森|其他|-3 0 -8|53 78 11 -2|1.2 136|2 -5 0 1 55
2615 萬海|航運業|-43 -37 -78|49 74 8 -16|1.2 1777|43 -4 1 12 68
2617 台航|航運業|22 17 -5|74 90 2 0|0.7 32|3 -1 -0 -7 -12
