# 2026-04-01 全池(1192 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
1522 堤維西|汽車工業|24 44 15|58 61 -31 -24|0.4 31|4 -15 -0 -16 38
1524 耿鼎|汽車工業|-41 -21 -6|73 86 8 7|0.7 22|1 -3 0 1 -5
1527 鑽全|電機機械|-46 -24 -11|81 88 -0 -1|0.3 7|10 -6 0 -12 22
1528 恩德|電機機械|19 12 27|82 82 43 65|3.1 98|3 0 -0 31 31
1529 樂事綠能|電機機械|-51 124 69|80 81 24 1|0.3 67|2 0 0 20 11
1532 勤美|電機機械|16 3 -1|75 77 -19 -21|0.9 15|8 -12 -1 0 25
1536 和大|汽車工業|-34 -7 8|68 76 -14 -23|0.4 75|7 -17 -12 -2 17
1537 廣隆|電機機械|9 -4 13|85 95 -1 -4|0.6 6|15 1 -0 -9 -14
1540 喬福|電機機械|-24 -1 -5|62 80 -3 -14|0.3 5|2 12 0 -14 -12
1560 中砂|電機機械|24 25 6|86 86 22 33|0.5 898|33 -1 -7 19 5
1563 巧新|汽車工業|-12 -7 -1|64 86 -9 -15|2.3 16|1 -2 0 89 17
1565 精華|生技醫療|-30 -20 -8|56 74 -11 -26|0.7 12|9 -9 0 19 -4
1569 濱川|電腦及週|-16 -13 -13|61 73 -8 -18|0.7 29|4 8 0 -9 -8
1582 信錦|電子零組|-23 -13 -3|100 100 64 56|3.8 899|5 -2 1 90 10
1584 精剛|其他|-33 -14 -3|72 83 -2 -13|0.4 14|9 16 0 -8 -13
1586 和勤|電機機械|-8 -0 6|75 75 -11 -17|0.4 8|1 -0 0 5 0
1587 吉茂|汽車工業|43 39 10|64 64 -31 -12|0.3 19|21 5 0 1 -15
1590 亞德客-KY|電機機械|-8 26 10|82 82 8 36|0.8 747|80 -2 -2 20 56
1591 駿吉-KY|電機機械|417 467 379|70 70 -18 -27|0.6 8|4 -0 0 -4 -0
1595 川寶|半導體業|-43 -14 1|90 92 12 11|0.6 9|4 1 0 19 0
1597 直得|電機機械|19 35 21|93 98 19 7|1.8 44|5 6 0 31 -15
1598 岱宇|運動休閒|-16 -24 -5|73 82 -5 -12|1.0 6|2 -3 0 0 16
1603 華電|電器電纜|-37 10 -12|75 75 -13 -20|0.5 17|3 -38 0 9 80
1604 聲寶|電器電纜|-6 -10 -5|93 100 4 2|1.0 9|8 23 0 0 -14
1605 華新|電器電纜|-23 -5 2|70 70 -3 18|0.2 950|14 10 -2 -37 -13
1608 華榮|電器電纜|25 18 12|78 78 -14 -3|0.2 84|4 -8 0 8 -2
1609 大亞|電器電纜|-6 12 6|69 69 -14 -20|0.3 119|12 -21 0 -6 40
1611 中電|電器電纜|-28 -14 -6|83 93 3 -1|0.8 11|10 -4 0 11 -12
1612 宏泰|電器電纜|-21 12 -1|86 86 1 -8|0.4 18|18 -1 0 -10 5
1616 億泰|電器電纜|-22 8 -7|56 62 -18 -33|0.3 21|3 -15 0 -9 16
1618 合機|電器電纜|-74 106 55|77 78 -6 -17|0.3 23|2 -4 0 -2 -3
1702 南僑|食品工業|1 -5 -1|76 92 -6 -8|0.7 13|9 -11 -1 0 -2
1707 葡萄王|生技醫療|-1 -6 -1|88 96 -1 -4|1.1 12|14 2 -0 3 -4
1708 東鹼|化學工業|-19 0 5|91 91 27 37|2.2 455|14 1 -0 280 68
1709 和益|化學工業|-21 -12 2|92 97 9 10|1.0 16|3 5 0 -12 12
1710 東聯|化學工業|-39 -21 -13|90 93 21 16|2.7 180|4 -4 0 136 152
1711 永光|化學工業|-25 -7 2|90 90 103 97|0.2 516|10 5 0 23 -23
1712 興農|化學工業|-9 -4 -1|98 98 6 6|0.7 39|16 12 -0 4 10
1713 國化|化學工業|-8 -8 1|87 89 7 -4|0.2 11|1 10 0 -10 -11
1717 長興|化學工業|-19 -3 5|85 85 48 47|0.3 1308|11 -0 0 -3 25
1720 生達|生技醫療|-16 2 -2|98 98 7 14|0.7 20|6 -10 -0 -29 31
1721 三晃|化學工業|-40 -9 15|79 79 36 30|0.3 27|2 1 0 -23 -100
1722 台肥|化學工業|-6 3 -1|82 93 -3 -7|1.1 195|8 -5 -0 32 38
1723 中碳|化學工業|-34 -32 -3|93 97 27 6|4.4 71|7 1 2 671 6
1725 元禎|化學工業|-24 -10 -3|79 84 9 10|0.9 7|0 -2 0 12 42
1727 中華化|化學工業|-0 5 11|81 81 11 37|0.6 376|6 -2 -0 21 -24
1734 杏輝|生技醫療|-17 4 -5|97 98 3 2|1.3 8|5 12 0 -1 13
1735 日勝化|化學工業|-44 -10 5|80 80 36 73|0.4 18|51 -1 0 90 20
1736 喬山|運動休閒|5 12 1|62 71 -9 -24|0.6 64|4 -7 0 12 19
1760 寶齡富錦|生技醫療|-4 12 6|78 90 0 -11|0.8 8|12 4 0 9 -16
1773 勝一|化學工業|-10 7 1|84 84 3 4|0.4 119|7 -2 -2 -0 4
1784 訊聯|生技醫療|-14 8 5|68 68 -30 -2|0.4 20|7 -3 0 -4 -9
1785 光洋科|其他電子|63 58 18|91 91 31 47|2.3 3309|27 4 -0 17 36
1786 科妍|生技醫療|0 1 1|48 54 -21 -38|1.3 14|2 3 0 -5 -19
1789 神隆|生技醫療|26 -10 -10|77 77 26 13|0.3 24|2 -6 -1 3 15
1795 美時|生技醫療|132 64 44|59 59 -23 -8|0.5 692|55 -15 -2 15 175
1802 台玻|玻璃陶瓷|-18 -2 -1|80 80 54 88|0.6 2407|4 -11 -1 4 142
1808 潤隆|建材營造|117766 43167 30734|72 72 -9 -3|0.4 26|4 15 -1 -5 -15
1809 中釉|玻璃陶瓷|1 7 -1|80 80 49 33|0.4 95|3 2 0 10 -22
1810 和成|玻璃陶瓷|-23 -7 -1|72 84 0 -11|0.3 13|3 5 -1 -4 -11
1815 富喬|電子零組|61 29 -9|85 85 8 53|0.6 2045|19 -5 -1 -15 18
1903 士紙|造紙工業|-16 -5 -2|69 81 -8 -6|1.1 9|11 -8 0 -1 11
1904 正隆|造紙工業|-25 -6 -2|93 93 8 6|4.8 37|9 -5 0 101 28
1905 華紙|造紙工業|-36 -14 -3|90 90 43 35|5.9 27|2 -3 -0 123 25
1907 永豐餘|造紙工業|-21 -6 1|92 95 4 4|3.1 30|12 -5 0 1 32
1909 榮成|造紙工業|-23 1 5|89 89 2 -0|5.2 19|9 -7 0 51 46
2002 中鋼|鋼鐵工業|-13 -9 3|81 92 5 -1|0.9 758|14 -9 -0 13 1
2006 東和鋼鐵|鋼鐵工業|-31 -9 -4|87 87 14 20|1.0 352|19 24 -5 35 14
2009 第一銅|鋼鐵工業|42 34 30|74 74 -9 7|0.1 63|3 4 -0 -8 -44
2010 春源|鋼鐵工業|1 7 5|98 98 21 22|0.8 42|10 5 0 -0 28
2013 中鋼構|鋼鐵工業|-10 -9 -10|90 98 6 4|0.5 9|7 17 0 -2 -9
2014 中鴻|鋼鐵工業|-24 -27 7|75 92 18 12|0.5 125|4 8 -0 -10 -9
2015 豐興|鋼鐵工業|-42 -18 -3|90 93 6 -1|1.9 37|12 -9 -8 -10 27
2020 美亞|鋼鐵工業|-35 3 4|92 100 7 1|1.7 9|3 9 0 27 -4
2023 燁輝|鋼鐵工業|-22 -15 -6|87 91 -2 -11|0.8 32|4 -16 0 5 15
2027 大成鋼|鋼鐵工業|14 19 4|72 92 6 -5|1.9 585|14 -12 4 29 51
2030 彰源|鋼鐵工業|-5 -3 13|90 91 15 14|0.6 9|2 2 0 23 7
2031 新光鋼|鋼鐵工業|-39 -15 -23|81 94 6 -7|0.7 33|8 7 -0 -12 9
2032 新鋼|鋼鐵工業|-29 3 1|83 92 14 7|1.1 8|1 2 0 -1 -8
2034 允強|鋼鐵工業|-41 -30 -9|79 90 -2 1|0.5 19|3 1 0 3 3
2038 海光|鋼鐵工業|-56 -26 -11|79 93 10 -1|0.6 9|1 4 0 8 -6
2049 上銀|電機機械|-3 6 7|83 90 19 6|1.2 952|30 10 -0 5 -3
2059 川湖|電子零組|31 43 -19|80 80 -7 9|0.8 2175|26 2 4 -34 -20
2070 精湛|電機機械|-15 25 25|65 83 1 3|0.4 5|3 6 0 5 -48
2101 南港|橡膠工業|-24 -6 9|76 93 -2 -8|0.7 69|5 -4 -0 -13 16
2102 泰豐|橡膠工業|-64 -17 -10|91 95 3 5|0.8 10|4 -14 0 -8 19
2103 台橡|橡膠工業|-17 -6 -2|88 88 25 19|0.8 172|20 -5 -0 17 16
2104 國際中橡|橡膠工業|-23 -17 -1|89 89 7 10|0.9 56|6 -5 0 15 71
2105 正新|橡膠工業|-17 -4 2|64 84 7 -17|0.8 389|13 -1 -4 7 -8
2106 建大|橡膠工業|-12 -5 -2|70 88 -7 -10|1.3 16|8 -18 -0 -13 33
2107 厚生|橡膠工業|-47 -16 -10|98 98 4 6|1.2 6|6 6 0 -5 -9
2108 南帝|橡膠工業|0 0 14|84 97 19 14|2.4 26|5 -0 0 19 4
2201 裕隆|汽車工業|-4 -8 5|62 64 -21 -22|0.6 77|5 -3 -0 -2 9
2204 中華|汽車工業|4 24 26|76 89 -7 -11|1.1 70|20 -10 -1 0 -12
2206 三陽工業|汽車工業|-11 1 2|86 94 -2 -6|0.9 53|6 -20 -9 -2 18
2207 和泰車|汽車工業|-15 -5 -4|78 79 -13 -17|1.2 271|22 -19 1 -16 25
2208 台船|航運業|39 62 -5|69 84 1 -14|0.7 78|9 1 -0 na na
2211 長榮鋼|鋼鐵工業|-31 -19 -26|83 83 -2 3|0.7 71|4 -7 5 -34 11
2228 劍麟|汽車工業|-5 -4 -1|71 79 -17 -19|0.2 18|4 6 -0 -15 -11
2230 泰茂|居家生活|89 29 18|30 30 -66 -69|0.6 10|7 8 0 -9 -41
2231 為升|汽車工業|-17 -5 12|82 88 27 4|4.4 51|6 2 0 11 2
2233 宇隆|汽車工業|-22 -11 2|78 78 12 6|0.3 151|2 5 -1 -4 -21
2236 百達-KY|汽車工業|-1 69 -297|93 93 -3 4|1.0 30|51 -9 0 3 13
2241 艾姆勒|汽車工業|45 47 26|71 71 -22 0|0.8 10|10 -7 0 3 9
2243 宏旭-KY|汽車工業|739 270 180|96 96 90 83|1.8 17|25 1 0 -57 na
2247 汎德永業|汽車工業|-47 -26 -11|72 80 -15 -18|0.3 15|4 -12 1 -28 8
2258 鴻華先進-創|汽車工業|-30 -56 7|55 63 -33 -30|1.4 28|0 -8 -0 na na
2301 光寶科|電腦及週|17 15 -5|77 77 -9 -13|0.6 2415|33 -1 -1 -14 80
2302 麗正|半導體業|39 18 8|77 83 2 1|0.4 12|2 1 0 -4 -11
2303 聯電|半導體業|6 4 2|75 75 16 30|0.4 3702|34 -6 1 -11 20
2305 全友|電腦及週|34 31 19|92 92 45 35|2.7 34|3 -4 0 -14 6
2308 台達電|電子零組|31 34 2|95 95 54 67|1.1 18387|64 5 1 -8 38
2312 金寶|其他電子|-19 -10 -2|63 63 -3 10|0.3 315|7 -7 -2 2 18
2313 華通|電子零組|0 18 10|99 99 169 258|1.5 17570|28 -1 1 4 -1
2314 台揚|通信網路|3 21 1|25 74 -17 -25|1.3 7|2 -2 0 na na
2316 楠梓電|電子零組|-4 19 3|82 82 -3 0|0.7 431|29 2 -0 -3 -27
2317 鴻海|其他電子|8 25 7|75 75 -12 -14|0.8 11467|36 -19 0 0 145
2323 中環|光電業|13 13 13|84 84 5 21|0.7 124|12 2 -0 -4 7
2324 仁寶|電腦及週|-22 -4 13|78 79 -5 -22|1.4 993|35 2 -7 -10 -1
2327 國巨*|電子零組|18 25 13|84 84 13 48|0.4 5141|47 -3 -1 1 42
2328 廣宇|電子零組|-34 -21 -14|73 77 -7 -21|0.3 119|8 -1 -0 -5 -10
2329 華泰|半導體業|12 25 -2|72 72 -2 10|0.4 668|9 0 -0 6 -4
2330 台積電|半導體業|22 26 -5|92 92 24 41|1.1 75406|71 -21 0 15 159
2331 精英|電腦及週|67 37 14|72 72 -7 1|0.2 54|7 13 -0 -21 -18
2332 友訊|通信網路|-1 3 9|72 86 -2 -13|1.1 45|11 -4 0 1 14
2337 旺宏|半導體業|60 52 32|79 79 226 398|0.2 7398|28 5 -1 -18 -41
2338 光罩|半導體業|-14 -14 5|77 77 20 7|0.7 181|4 -2 -0 13 4
2340 台亞|半導體業|-3 -1 -3|79 86 -5 -9|0.8 83|9 8 -0 12 -24
2342 茂矽|半導體業|-15 -15 -15|74 74 -0 -8|0.3 39|3 3 0 -2 -7
2344 華邦電|半導體業|88 79 53|72 72 22 180|1.0 19190|16 -6 1 -6 187
2345 智邦|通信網路|83 74 -48|99 99 39 70|1.0 7512|58 -3 3 16 -47
2347 聯強|電子通路|6 20 17|96 96 33 23|0.9 424|33 34 -2 -20 10
2348 海悅|其他|240 86 75|53 90 -5 -10|0.5 29|1 2 -0 19 -9
2349 錸德|光電業|-22 -3 -10|80 80 -10 22|0.4 59|11 -4 0 na na
2351 順德|半導體業|2 5 8|99 99 37 28|1.6 262|15 10 -0 64 -8
2352 佳世達|電腦及週|-7 0 -2|61 66 -3 -34|0.7 114|9 -4 -0 1 10
2353 宏碁|電腦及週|26 27 18|74 87 8 -14|0.5 508|10 -0 1 3 1
2354 鴻準|其他電子|-24 8 -113|69 72 -14 -27|0.7 215|12 6 0 -5 -3
2355 敬鵬|電子零組|-5 6 7|100 100 65 49|3.5 685|16 1 -0 104 -9
2356 英業達|電腦及週|-1 7 -1|80 80 -5 -13|0.7 560|13 10 -0 -11 0
2357 華碩|電腦及週|19 48 16|79 79 4 -18|0.7 2402|36 -1 5 -3 9
2359 所羅門|其他電子|-38 -3 -17|67 78 -13 -25|0.4 99|3 1 -0 -8 2
2360 致茂|其他電子|86 72 37|98 98 109 170|1.4 5149|60 -3 4 -29 -14
2362 藍天|電腦及週|19 11 25|75 88 -6 -10|0.7 17|10 14 -0 -6 -6
2363 矽統|半導體業|211 181 -526|75 77 1 -17|0.3 137|5 11 -0 -3 -10
2364 倫飛|電腦及週|-1 -11 -25|51 78 -11 -22|0.5 5|15 8 0 1 -7
2365 昆盈|電腦及週|1 10 11|62 74 -11 -27|0.3 59|1 5 0 -6 -15
2367 燿華|電子零組|-19 -10 5|95 95 172 174|1.7 4909|8 -0 -0 18 0
2368 金像電|電子零組|54 56 -4|94 94 42 116|0.7 8340|27 -5 8 -11 19
2369 菱生|半導體業|26 42 28|85 85 35 60|0.7 520|14 2 -0 6 -5
2371 大同|電機機械|-2 10 1|71 72 -2 -22|0.4 420|9 -6 0 3 35
2374 佳能|光電業|32 83 19|64 72 -10 -24|0.3 235|5 1 0 -3 -1
2375 凱美|電子零組|5 14 7|71 71 -15 -3|0.3 74|12 -8 -0 4 12
2376 技嘉|電腦及週|47 59 27|74 74 -1 -21|0.7 1403|16 21 0 -2 -17
2377 微星|電腦及週|-3 22 3|53 76 -10 -25|0.6 530|13 -9 1 10 22
2379 瑞昱|半導體業|-7 1 -2|84 84 -1 -10|0.7 1410|47 20 -17 -12 -18
2382 廣達|電腦及週|43 67 17|94 94 10 2|0.9 4287|25 2 0 -13 2
2383 台光電|電子零組|45 45 1|97 97 69 128|0.9 10112|44 -6 3 0 -26
2385 群光|電子零組|-13 -5 1|74 87 2 -14|0.8 515|20 -4 9 -19 61
2387 精元|電腦及週|-33 -17 4|72 95 11 5|1.5 83|8 -12 -0 -32 162
2388 威盛|半導體業|-4 -29 5|56 79 -4 -9|1.3 229|13 1 -0 7 -21
2392 正崴|電子零組|-21 -23 -15|59 70 -5 -26|0.7 41|6 4 0 -10 1
2393 億光|光電業|-5 2 8|86 98 24 7|0.6 257|31 16 -3 -37 6
2395 研華|電腦及週|6 14 -4|85 88 16 3|0.8 909|33 13 0 -33 -6
2397 友通|電腦及週|3 8 -7|65 77 -12 -24|0.6 7|15 2 -0 -4 2
2399 映泰|電腦及週|3 -9 0|86 86 23 66|0.4 158|9 7 -0 33 -51
2401 凌陽|半導體業|-7 7 10|70 84 -0 -15|0.6 43|10 3 -0 -1 -5
2402 毅嘉|電子零組|11 16 2|77 77 -21 -1|0.7 238|10 -5 -0 -4 16
2404 漢唐|其他電子|69 56 5|68 73 -10 -12|0.9 3647|27 -18 -2 57 192
2405 輔信|電腦及週|-21 1 -4|70 77 -16 -19|0.9 27|4 -6 -0 7 38
2406 國碩|光電業|160 179 131|85 85 23 54|0.7 1044|11 1 0 -5 13
2408 南亞科|半導體業|587 547 325|65 65 12 175|1.5 26813|10 -5 -1 -2 20
2409 友達|光電業|-17 -3 -0|92 92 39 13|0.4 2132|11 0 -0 6 3
2412 中華電|通信網路|3 3 -2|97 97 3 0|0.8 1387|18 20 -3 -16 -18
2413 環科|電子零組|-24 -2 -7|85 85 29 127|0.9 215|5 -2 -0 0 -8
2414 精技|電子通路|-12 17 -2|94 97 5 -1|0.8 7|5 5 0 -21 1
2415 錩新|電子零組|29 21 11|99 99 17 17|1.2 7|21 4 0 -6 17
2417 圓剛|電腦及週|10 19 14|71 82 -3 -18|0.3 11|2 19 0 -9 -16
2419 仲琦|通信網路|-7 -5 -2|99 99 41 51|3.1 98|2 1 -0 68 11
2420 新巨|電子零組|-11 1 4|83 94 2 -0|0.5 10|6 14 -0 -14 6
2421 建準|電子零組|2 23 -3|68 68 -19 2|1.0 709|29 -20 -0 62 182
2425 承啟|電腦及週|114 61 7|68 80 -13 -15|0.6 10|9 6 0 -7 -13
2426 鼎元|光電業|-15 -6 -2|91 91 105 91|0.4 160|10 5 -0 36 -47
2427 三商電|資訊服務|-32 110 24|71 79 -14 -16|0.5 15|3 -9 0 7 11
2428 興勤|電子零組|-13 2 -4|76 76 -10 -9|0.4 72|15 -7 -1 -12 -4
2429 銘旺科|光電業|-54 3 -40|27 32 -49 -69|0.7 16|3 4 0 -2 na
2431 聯昌|電子零組|-66 -18 -13|67 67 3 -15|0.2 11|2 7 0 -20 -39
2436 偉詮電|半導體業|9 27 8|88 88 28 13|0.8 280|11 6 -0 -2 -16
2439 美律|通信網路|16 19 10|72 75 -13 -16|0.4 131|14 -21 -2 -16 36
2441 超豐|半導體業|19 18 5|82 82 2 39|0.7 411|12 -2 -3 89 -15
2442 新美齊|建材營造|9886 3953 2889|70 79 -21 -19|0.8 42|2 4 0 -10 -15
2444 兆勁|通信網路|-45 -11 8|78 82 7 3|0.4 8|1 -0 0 na na
2449 京元電子|半導體業|41 38 5|86 86 28 69|0.8 5174|30 -11 8 2 229
2451 創見|半導體業|246 310 181|73 73 26 106|0.2 1385|11 2 2 -4 -16
2453 凌群|資訊服務|5 7 -1|73 84 -0 -13|0.4 28|4 2 0 -18 -10
2454 聯發科|半導體業|-16 -0 -8|75 75 8 11|1.0 11858|56 -16 -2 9 116
2455 全新|通信網路|16 25 15|96 96 71 65|1.9 4943|24 -1 0 2 -4
2457 飛宏|電子零組|-5 -13 -5|64 64 -15 -1|0.2 71|6 7 -0 -16 -14
2458 義隆|半導體業|-11 -5 -0|87 92 5 3|1.7 490|14 6 5 38 -11
2460 建通|電子零組|14 56 44|88 88 26 36|0.3 9|1 -1 0 -8 na
2461 光群雷|其他電子|-6 9 11|95 100 22 9|1.5 13|6 3 0 44 -2
2462 良得電|電子零組|-5 -1 0|78 78 -3 -14|0.4 6|2 -10 0 10 14
2464 盟立|其他電子|8 -2 8|86 86 10 -4|0.5 194|4 10 -0 -15 -38
2465 麗臺|電腦及週|127 46 12|66 66 -13 -7|0.6 21|1 3 0 na na
2466 冠西電|光電業|-31 -8 -4|43 68 -31 -31|0.4 21|10 -2 -1 -6 0
2467 志聖|電子零組|3 56 20|96 96 71 105|1.9 842|19 -6 2 6 40
2468 華經|資訊服務|-31 -19 -32|43 65 -18 -33|0.5 24|2 -7 0 -4 -10
2471 資通|資訊服務|29 23 7|80 96 4 4|0.7 11|6 18 0 -4 -16
2472 立隆電|電子零組|0 9 3|100 100 25 52|1.0 479|12 3 0 8 -41
2474 可成|其他電子|-21 -13 -14|89 89 -10 3|0.8 421|22 -28 -1 -13 16
2476 鉅祥|電子零組|14 26 11|72 79 -3 -18|0.6 98|7 1 -0 -6 -7
2478 大毅|電子零組|-20 7 -0|80 80 7 13|0.3 153|11 -7 -0 -19 70
2480 敦陽科|資訊服務|11 13 0|77 78 -8 -21|0.6 24|11 -10 -0 -9 17
2481 強茂|半導體業|-1 8 4|85 85 9 24|0.9 2241|19 1 -2 10 2
2484 希華|電子零組|-18 -6 -13|100 100 51 38|2.5 33|4 -1 0 63 -0
2485 兆赫|通信網路|85 126 46|100 100 184 501|0.2 4302|5 -1 0 -11 -56
2486 一詮|光電業|6 17 5|89 89 58 80|0.1 785|18 4 1 -20 -26
2488 漢平|其他電子|0 -2 2|95 100 7 10|0.8 5|6 9 0 -7 8
2489 瑞軒|光電業|7 4 -2|77 77 129 149|2.3 886|7 -6 1 36 496
2492 華新科|電子零組|-4 8 3|75 75 2 17|0.4 695|12 -14 0 23 76
2493 揚博|電子零組|1 7 5|65 84 5 -1|0.5 93|4 4 -0 -2 -19
2495 普安|電腦及週|7 13 15|87 87 9 48|0.4 147|8 4 -0 5 -43
2497 怡利電|汽車工業|15 -4 -1|88 91 8 4|1.6 11|2 -4 -0 7 16
2498 宏達電|通信網路|-14 -13 -11|54 64 -20 -34|0.6 222|9 -1 -0 -0 -3
2501 國建|建材營造|194 62 26|93 93 -6 -1|1.4 55|11 25 -0 0 -22
2504 國產|建材營造|-11 -3 -6|82 91 -7 -3|1.3 99|9 -23 -1 19 92
2515 中工|建材營造|-13 25 33|73 73 0 24|0.3 196|10 -13 0 -30 -1
2520 冠德|建材營造|9 16 27|57 89 -10 -12|0.6 53|13 13 0 -22 18
2527 宏璟|建材營造|-4 -11 40|91 93 4 19|0.6 8|42 -5 -0 20 4
2528 皇普|建材營造|-100 -99 -946366|60 82 -17 -10|0.6 20|2 -37 -0 49 50
2530 華建|建材營造|-98 -87 -233|65 81 -13 -15|0.6 13|4 -10 0 18 5
2534 宏盛|建材營造|-88 -89 -270|77 89 -5 -9|1.1 12|7 6 0 8 -5
2535 達欣工|建材營造|18 98 28|95 95 13 18|1.2 26|7 -20 2 39 44
2536 宏普|建材營造|-62 27 -3241|69 81 -16 -19|0.7 7|9 6 0 6 -12
2537 聯上發|建材營造|273 158 -1453|68 84 -15 -6|0.5 8|2 8 0 -15 -17
2539 櫻花建|建材營造|-34 181 na|70 96 -1 -1|0.7 30|2 -12 1 2 11
2540 愛山林|建材營造|-33 -35 -43|55 62 -6 -38|0.7 35|2 -4 0 6 3
2542 興富發|建材營造|775 1163 893|79 86 -11 -14|0.9 115|9 -2 -1 0 6
