# 2026-06-01 全池(1303 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
1342 八貫|其他|45 26 13|93 93 -2 17|0.7 26|30 9 0 11 -19
1402 遠東新|紡織纖維|14 1 6|78 86 -14 -11|5.0 626|18 0 -15 38 -5
1409 新纖|紡織纖維|25 4 15|100 100 65 63|2.2 143|14 11 0 61 0
1419 新紡|紡織纖維|40 32 12|83 83 -2 -11|2.0 9|1 -2 -0 4 -1
1434 福懋|紡織纖維|-5 -12 -3|84 84 -13 -1|1.5 30|7 -16 -2 -10 68
1436 華友聯|建材營造|-25 -56 -7|39 68 -20 -28|1.2 14|6 9 -0 -7 -6
1440 南紡|紡織纖維|-16 -20 1|89 90 -2 -6|2.3 24|7 -15 -0 11 90
1442 名軒|建材營造|-76 -82 -20|35 81 -7 -14|0.7 11|9 -22 0 0 35
1449 佳和|紡織纖維|75 44 27|86 86 31 40|0.8 15|6 -0 0 -4 16
1471 首利|電子零組|-52 -58 -12|84 84 -14 46|1.3 6|1 4 0 na na
1476 儒鴻|紡織纖維|-4 -2 1|78 81 -15 -19|1.6 433|31 4 -1 35 -14
1477 聚陽|紡織纖維|10 -0 8|68 68 -28 -25|1.3 579|16 -9 2 71 43
1503 士電|電機機械|33 22 10|90 90 -2 36|3.0 549|31 -4 0 18 55
1504 東元|電機機械|14 6 -3|66 87 -2 -15|3.6 1371|10 -7 0 7 8
1513 中興電|電機機械|6 -1 -6|91 91 -2 11|3.2 950|12 -11 1 16 85
1514 亞力|電機機械|40 19 -12|89 89 2 33|2.1 658|16 -4 0 12 44
1515 力山|電機機械|-19 -9 -28|68 75 -18 -18|2.7 11|4 -1 0 26 35
1519 華城|電機機械|6 9 -4|81 81 -16 23|1.1 2938|20 -10 -1 23 99
1522 堤維西|汽車工業|53 41 4|62 62 -25 -32|3.1 34|2 -13 -1 11 49
1524 耿鼎|汽車工業|2 -23 -4|96 96 14 17|4.1 28|1 1 0 5 -2
1527 鑽全|電機機械|-3 -18 -4|90 90 -0 0|1.5 10|10 2 0 -1 -5
1528 恩德|電機機械|1 17 24|86 86 17 89|0.4 153|3 -2 -0 12 8
1529 樂事綠能|電機機械|-72 -64 -98|77 78 -13 22|0.6 16|2 3 0 -3 9
1532 勤美|電機機械|5 12 -3|77 77 -10 -20|1.2 18|7 -4 -5 -1 18
1533 車王電|汽車工業|73 72 13|100 100 30 27|2.2 18|7 5 0 -3 28
1536 和大|汽車工業|-5 -10 2|74 83 -13 -3|2.2 152|6 -5 -0 15 -2
1537 廣隆|電機機械|-9 -3 15|93 100 1 2|1.5 12|16 10 0 30 18
1540 喬福|電機機械|-24 -30 -27|73 79 -5 5|1.7 7|2 3 0 1 -2
1558 伸興|電機機械|11 1 6|88 88 -6 -6|1.7 5|7 4 -1 -16 3
1560 中砂|電機機械|19 25 5|97 97 42 134|0.7 1677|39 -1 -1 -5 -14
1563 巧新|汽車工業|6 -3 3|100 100 61 71|4.7 38|5 18 0 199 -15
1565 精華|生技醫療|-17 -22 -6|58 72 -11 -26|0.9 16|6 -11 0 -8 39
1568 倉佑|汽車工業|33 10 7|100 100 128 141|6.4 11|2 2 0 116 -4
1569 濱川|電腦及週|-11 -5 -2|75 81 0 -8|0.5 63|6 -7 0 -7 8
1570 力肯|電機機械|17 12 38|100 100 75 78|2.1 13|3 7 0 9 -6
1580 新麥|電機機械|-10 -6 -4|87 88 -4 -10|1.5 8|5 -3 0 120 15
1582 信錦|電子零組|-1 -8 1|95 95 52 73|1.1 770|5 -3 2 57 -8
1584 精剛|其他|-16 -28 -12|71 78 -13 -10|1.3 15|5 8 0 0 -8
1586 和勤|電機機械|-5 -6 0|72 72 -7 -17|1.0 6|1 -4 0 7 1
1587 吉茂|汽車工業|-12 15 -9|54 54 -29 -31|2.7 12|20 -9 0 -10 10
1590 亞德客-KY|電機機械|25 12 -5|87 87 8 51|0.8 1466|80 9 -3 -36 -16
1591 駿吉-KY|電機機械|511 1049 720|62 62 -8 -9|0.3 41|5 -2 0 -36 -17
1595 川寶|半導體業|-24 -29 -10|80 80 103 123|1.6 151|3 -1 0 -5 55
1597 直得|電機機械|71 43 20|82 82 122 159|2.2 401|5 -1 -0 -30 2
1598 岱宇|運動休閒|-16 -5 15|84 92 10 -5|0.9 6|2 3 0 -6 3
1603 華電|電器電纜|18 -7 -17|75 75 -17 -14|1.1 13|2 -9 0 -2 25
1604 聲寶|電器電纜|3 -1 4|90 96 1 -0|1.1 8|7 -8 0 -34 37
1605 華新|電器電纜|-12 -11 -2|90 90 9 38|1.9 1924|15 5 0 58 -6
1608 華榮|電器電纜|8 16 10|86 86 -4 3|1.4 113|4 10 0 -3 -6
1609 大亞|電器電纜|16 10 2|82 82 -5 4|3.2 187|12 -1 -1 7 11
1611 中電|電器電纜|-9 -15 -4|89 93 -0 8|1.5 7|10 2 0 -6 3
1612 宏泰|電器電纜|2 -4 -18|93 98 5 9|1.8 34|19 12 2 -6 -4
1615 大山|電器電纜|13 -13 -12|84 88 -10 -8|1.6 9|1 -5 0 4 23
1616 億泰|電器電纜|9 -6 -19|54 73 -23 -23|1.1 14|2 -2 0 -4 1
1618 合機|電器電纜|-77 -62 -85|84 85 -8 5|2.7 27|1 4 0 10 1
1623 大東電|電器電纜|-9 5 na|na na 11 na|1.2 44|0 -1 0 na na
1702 南僑|食品工業|-3 -1 3|71 81 -15 -13|1.7 20|8 -11 -6 -5 8
1707 葡萄王|生技醫療|-6 -5 0|75 79 -18 -20|2.3 32|14 -9 -0 9 53
1708 東鹼|化學工業|42 9 9|87 87 8 28|0.5 107|16 1 0 -15 8
1709 和益|化學工業|3 -5 5|100 100 14 18|1.4 10|4 19 0 -26 4
1710 東聯|化學工業|13 -7 4|87 87 7 17|0.9 38|5 -2 0 1 5
1711 永光|化學工業|-1 1 7|80 80 81 184|0.5 778|5 -3 -0 5 15
1712 興農|化學工業|9 3 4|87 87 -11 -3|1.4 35|14 -28 -0 -7 75
1713 國化|化學工業|30 15 19|93 94 3 14|1.5 8|1 18 0 -12 -8
1717 長興|化學工業|13 -0 6|96 96 22 112|0.9 2867|13 3 0 0 -19
1720 生達|生技醫療|4 -3 -6|94 94 -6 -3|0.9 15|5 -13 0 3 47
1721 三晃|化學工業|8 -19 4|81 81 58 163|0.9 171|2 -3 0 -30 na
1722 台肥|化學工業|8 7 2|88 93 -1 -1|0.7 150|8 -6 0 5 22
1723 中碳|化學工業|41 7 27|91 95 18 12|0.7 59|8 7 3 -11 -10
1727 中華化|化學工業|12 22 21|91 91 96 137|1.1 955|4 -2 0 7 66
1732 毛寶|化學工業|10 7 -8|79 79 -4 -9|0.9 7|2 -3 0 3 10
1734 杏輝|生技醫療|8 -2 -9|95 96 1 1|1.4 11|5 -26 0 -5 110
1735 日勝化|化學工業|29 -1 10|80 80 22 76|0.4 18|51 2 -0 0 -3
1736 喬山|運動休閒|6 8 -1|65 71 -11 -27|1.0 72|5 2 1 -24 17
1760 寶齡富錦|生技醫療|7 7 1|74 87 -2 -8|1.0 13|11 -14 0 6 58
1762 中化生|生技醫療|76 115 114|96 96 43 58|1.5 24|3 1 0 -16 27
1773 勝一|化學工業|32 13 4|95 95 19 38|1.1 246|8 5 4 -12 -19
1784 訊聯|生技醫療|14 5 0|57 57 -31 -31|1.8 16|3 1 0 -1 5
1785 光洋科|其他電子|49 69 24|85 85 175 174|1.2 3969|13 -7 0 -3 224
1786 科妍|生技醫療|0 0 1|46 69 -22 -28|0.9 22|2 -5 0 -1 28
1789 神隆|生技醫療|13 14 12|70 70 -9 15|0.8 15|2 4 0 -4 -2
1795 美時|生技醫療|20 108 77|55 55 -29 -32|0.6 543|52 -14 0 -5 52
1799 易威|生技醫療|240 103 67|55 76 12 -3|0.7 5|12 1 0 na na
1802 台玻|玻璃陶瓷|6 2 1|100 100 11 127|1.7 5740|7 4 0 -10 6
1808 潤隆|建材營造|6494 64173 45494|68 81 -4 -18|1.3 39|4 -12 0 2 22
1809 中釉|玻璃陶瓷|-11 -8 -10|97 97 77 178|1.2 270|4 1 0 5 -0
1810 和成|玻璃陶瓷|-6 -14 -6|83 97 5 21|2.9 38|4 7 -0 2 -11
1815 富喬|電子零組|53 49 15|86 86 5 43|0.9 3108|22 -1 -0 -0 31
1903 士紙|造紙工業|11 1 -0|68 83 -8 -14|1.6 10|11 -10 0 -1 15
1904 正隆|造紙工業|17 1 3|97 97 7 7|0.7 30|9 13 -0 -1 -24
1905 華紙|造紙工業|-5 -12 -3|65 65 -0 3|0.6 38|2 -7 -0 1 4
1907 永豐餘|造紙工業|8 -2 3|88 88 -5 -12|0.9 31|12 3 -0 1 2
2002 中鋼|鋼鐵工業|2 -4 5|90 90 -6 6|2.7 813|12 -15 0 17 51
2006 東和鋼鐵|鋼鐵工業|-3 -11 -6|86 86 -7 8|0.9 120|19 -1 -6 16 68
2009 第一銅|鋼鐵工業|13 19 15|73 73 -14 5|1.2 79|3 6 0 29 -25
2010 春源|鋼鐵工業|1 6 3|92 92 4 18|1.1 40|9 -19 0 12 68
2014 中鴻|鋼鐵工業|-10 -20 13|93 93 2 29|2.2 91|6 17 0 -2 -30
2015 豐興|鋼鐵工業|-10 -21 -5|94 94 -3 5|1.1 18|12 28 -3 5 -12
2020 美亞|鋼鐵工業|1 -17 -15|84 90 -7 -0|1.3 9|2 -6 0 22 41
2023 燁輝|鋼鐵工業|-7 -13 -2|86 90 -5 -5|1.4 38|4 -16 -0 8 20
2027 大成鋼|鋼鐵工業|38 25 8|99 99 17 19|1.1 1201|18 30 -1 -9 -42
2029 盛餘|鋼鐵工業|2 -14 -3|84 93 -7 1|2.2 6|67 16 0 39 -1
2030 彰源|鋼鐵工業|9 0 14|99 99 13 33|1.8 24|4 13 0 -8 -25
2031 新光鋼|鋼鐵工業|-11 -16 -16|89 96 2 8|1.4 36|8 -8 1 -3 18
2032 新鋼|鋼鐵工業|13 -4 -6|100 100 16 34|2.8 9|4 14 0 -7 4
2034 允強|鋼鐵工業|2 -13 8|88 90 -1 2|1.5 35|3 -11 0 -0 18
2038 海光|鋼鐵工業|-15 -27 -10|83 84 -8 6|2.2 6|2 -2 0 1 25
2049 上銀|電機機械|21 12 10|95 95 53 114|1.0 3100|36 4 2 14 19
2059 川湖|電子零組|79 50 -9|94 94 52 49|0.8 2170|24 3 5 -23 -31
2061 風青|電器電纜|6 -5 -2|100 100 133 131|3.6 37|5 4 0 -5 16
2062 橋椿|居家生活|23 7 11|77 80 -14 -3|1.4 10|7 -6 -15 -6 14
2066 世德|電機機械|9 6 10|72 96 14 17|1.8 8|9 0 0 -3 -0
2069 運錩|鋼鐵工業|-14 -12 0|94 94 4 24|1.5 9|3 15 0 -2 1
2070 精湛|電機機械|55 21 13|92 92 103 99|4.2 96|1 -2 0 31 39
2101 南港|橡膠工業|151 188 155|70 83 -8 -14|1.5 69|5 6 0 -0 5
2102 泰豐|橡膠工業|-30 -48 -30|82 85 -15 -10|0.7 9|3 -21 0 -13 33
2103 台橡|橡膠工業|19 2 8|88 88 3 43|0.6 109|21 4 -0 -4 -19
2104 國際中橡|橡膠工業|-16 -17 1|77 77 -15 11|0.8 29|5 -1 0 5 -6
2105 正新|橡膠工業|10 0 4|66 99 9 2|0.9 320|11 -13 -3 -21 0
2106 建大|橡膠工業|9 2 4|73 81 -15 -17|1.5 13|8 -5 -0 8 26
2107 厚生|橡膠工業|3 -13 -8|97 97 0 8|1.1 8|6 -15 0 17 63
2108 南帝|橡膠工業|47 24 31|93 93 8 27|0.9 35|5 6 0 16 -23
2114 鑫永銓|橡膠工業|6 1 -9|100 100 5 5|3.1 8|4 -0 0 -58 -18
2201 裕隆|汽車工業|4 -2 8|64 73 -8 -23|1.1 76|4 -2 -0 -13 -1
2204 中華|汽車工業|-5 1 -2|77 87 -10 -12|1.2 80|18 -29 3 -1 45
2206 三陽工業|汽車工業|-9 -8 -6|89 98 0 -2|1.5 83|6 -14 -3 -13 24
2207 和泰車|汽車工業|30 5 4|76 77 -18 -24|2.5 188|21 -9 -5 38 13
2208 台船|航運業|132 49 -25|62 75 -21 -6|1.9 78|8 -17 -0 na na
2211 長榮鋼|鋼鐵工業|-7 -7 -10|78 78 -9 -19|1.2 68|4 -19 -6 1 34
2221 大甲|其他|17 11 10|91 91 43 55|0.8 24|2 -0 0 85 195
2228 劍麟|汽車工業|-8 -5 -1|68 76 -11 -7|1.1 20|3 -4 0 -6 4
2230 泰茂|居家生活|78 118 82|26 27 -8 -73|0.7 9|2 -8 0 -6 13
2231 為升|汽車工業|8 -12 5|74 76 18 14|0.6 64|5 -7 0 -35 -3
2233 宇隆|汽車工業|8 -3 7|93 93 51 88|1.7 525|6 0 -0 -4 -45
2236 百達-KY|汽車工業|5 24 -251|96 96 24 57|1.0 59|52 2 0 -2 -41
2241 艾姆勒|汽車工業|66 38 12|85 85 15 -2|2.8 51|8 -5 0 90 45
2243 宏旭-KY|汽車工業|15 269 189|100 100 149 184|1.2 20|28 9 -0 54 -7
2247 汎德永業|汽車工業|-29 -36 -14|67 75 -18 -23|2.2 23|4 -7 0 9 -11
2250 IKKA-KY|汽車工業|-9 -11 -0|62 83 -8 -11|1.8 5|7 -3 0 5 -8
2258 鴻華先進-創|汽車工業|4 -14 43|72 76 -15 -19|1.4 25|0 4 0 na na
2301 光寶科|電腦及週|25 22 2|95 95 41 54|1.6 8720|40 10 -2 1 -26
2302 麗正|半導體業|27 24 12|100 100 105 112|4.3 174|2 -2 0 52 -4
2303 聯電|半導體業|11 7 4|100 100 126 214|1.7 31571|37 2 -1 68 -9
2305 全友|電腦及週|81 63 41|97 97 71 125|2.8 56|6 3 -0 148 -4
2308 台達電|電子零組|44 38 3|96 96 70 171|1.0 26101|64 1 0 -15 11
2312 金寶|其他電子|-3 -12 -2|100 100 62 93|3.0 1272|11 7 -1 -12 -54
2313 華通|電子零組|-3 3 -4|94 94 26 266|0.9 23166|25 2 -0 5 -9
2314 台揚|通信網路|90 64 22|57 67 -22 -24|1.1 7|2 0 0 na na
2316 楠梓電|電子零組|74 29 8|97 97 56 87|1.0 1063|33 -0 2 -14 137
2317 鴻海|其他電子|30 28 8|100 100 23 33|1.8 19523|41 25 -0 -9 -54
2323 中環|光電業|-2 6 5|81 81 -6 16|1.0 76|10 -5 2 2 30
2324 仁寶|電腦及週|16 4 16|100 100 33 46|4.1 2156|42 7 -7 22 -13
2327 國巨*|電子零組|22 21 7|100 100 171 240|0.9 21971|51 -4 5 78 81
2328 廣宇|電子零組|-17 -26 -12|98 100 19 33|2.4 589|10 2 0 -10 -13
2329 華泰|半導體業|5 9 -16|87 87 7 31|1.0 1022|11 -7 0 -20 26
2330 台積電|半導體業|17 28 -0|100 100 20 72|1.2 87547|70 -9 6 3 158
2331 精英|電腦及週|13 37 12|81 81 -9 24|2.8 51|7 -3 -0 3 32
2332 友訊|通信網路|19 7 9|91 98 4 13|2.2 53|11 11 0 -8 -20
2337 旺宏|半導體業|154 103 63|97 97 44 395|1.2 26113|30 0 -0 -17 24
2338 光罩|半導體業|-7 -7 10|99 99 6 70|1.6 389|6 8 0 -0 -34
2340 台亞|半導體業|-9 -7 -7|85 85 36 60|1.2 312|9 -3 0 -18 8
2342 茂矽|半導體業|-3 -10 -3|91 91 27 49|2.0 377|6 1 0 -10 -6
2344 華邦電|半導體業|182 121 72|100 100 36 209|1.6 25283|25 6 3 0 8
2345 智邦|通信網路|54 60 -47|94 94 77 166|0.8 10424|58 2 3 -17 79
2347 聯強|電子通路|83 51 36|100 100 23 43|0.8 357|33 -2 -6 280 -1
2348 海悅|其他|-82 32 43|57 81 -4 -12|0.8 18|1 -14 0 7 15
2349 錸德|光電業|-1 -10 -15|88 88 0 64|2.1 59|14 14 0 na na
2351 順德|半導體業|24 13 15|88 88 137 156|1.3 1677|16 3 1 20 22
2352 佳世達|電腦及週|-2 0 -2|80 100 21 14|2.2 224|10 2 2 13 0
2353 宏碁|電腦及週|68 32 18|100 100 43 41|2.5 726|11 3 -2 9 -0
2354 鴻準|其他電子|-49 -45 -109|82 95 7 -0|1.6 962|11 -6 -0 -7 54
2355 敬鵬|電子零組|-3 -1 0|90 90 40 103|1.2 1491|15 -2 -0 13 94
2356 英業達|電腦及週|37 27 16|100 100 73 88|4.3 2460|18 3 3 121 -20
2357 華碩|電腦及週|46 33 0|100 100 58 43|1.4 3767|34 15 3 9 1
2359 所羅門|其他電子|21 -21 -28|90 100 14 24|2.9 620|4 1 0 8 -6
2360 致茂|其他電子|129 93 48|98 98 70 219|0.9 8565|58 2 0 -25 38
2362 藍天|電腦及週|11 11 19|100 100 21 16|4.7 38|10 -4 -0 28 12
2363 矽統|半導體業|87 110 -403|97 97 25 42|1.9 1484|8 3 0 4 -31
2364 倫飛|電腦及週|51 12 1|61 100 13 7|1.4 15|16 6 0 -2 -12
2365 昆盈|電腦及週|20 7 6|75 90 4 16|1.5 276|4 5 0 0 -9
2367 燿華|電子零組|-22 -19 -3|86 86 -5 193|0.8 3347|7 1 0 18 1
2368 金像電|電子零組|58 58 -3|90 90 68 145|0.8 8141|26 1 -0 10 -54
2369 菱生|半導體業|30 30 10|99 99 38 107|2.1 551|21 6 0 -2 -49
2371 大同|電機機械|-4 1 -7|70 71 -18 -7|1.3 538|8 -4 -0 -19 24
2374 佳能|光電業|63 62 -11|80 90 7 11|1.9 981|7 3 -0 3 -10
2375 凱美|電子零組|-0 3 -2|98 98 77 75|4.2 1304|12 1 -0 48 -23
2376 技嘉|電腦及週|74 65 20|100 100 64 59|1.8 5651|23 4 3 39 14
2377 微星|電腦及週|-22 -12 -24|96 100 44 38|2.7 3728|13 1 -1 38 38
2379 瑞昱|半導體業|11 3 2|100 100 28 20|1.3 2425|52 8 2 4 23
2382 廣達|電腦及週|121 84 30|100 100 24 37|2.4 10990|24 -11 11 105 74
2383 台光電|電子零組|94 65 17|92 92 113 284|0.8 12804|43 8 1 -10 -55
2385 群光|電子零組|-9 -6 1|89 100 12 20|1.0 561|19 -7 -3 -10 2
2387 精元|電腦及週|-9 -10 7|96 100 7 20|1.0 30|10 10 0 -6 2
2388 威盛|半導體業|85 50 65|85 85 51 53|1.1 1187|14 -2 0 -6 8
2390 云辰|其他電子|-11 -24 -10|92 100 10 24|1.6 9|3 11 0 -6 6
2392 正崴|電子零組|-6 -9 -1|69 100 5 12|1.4 118|7 11 -0 -8 -23
2393 億光|光電業|-3 -4 2|82 87 10 27|0.9 220|29 -23 4 69 129
2395 研華|電腦及週|35 21 3|100 100 54 80|1.3 2341|35 7 1 16 -29
2397 友通|電腦及週|38 24 9|78 100 6 7|2.6 25|13 20 0 8 -30
2399 映泰|電腦及週|22 1 10|99 99 116 144|0.9 730|9 2 -0 5 21
2401 凌陽|半導體業|14 10 10|95 95 30 54|2.3 255|13 1 0 11 -2
2402 毅嘉|電子零組|15 13 1|90 90 15 54|1.0 641|6 -8 -4 -4 49
2404 漢唐|其他電子|102 91 21|93 93 9 53|1.1 5464|33 13 -1 -27 15
2405 輔信|電腦及週|24 1 -6|92 98 15 12|3.0 37|5 2 0 6 -3
2406 國碩|光電業|143 154 74|94 94 -1 80|0.9 404|20 9 0 -21 -7
2408 南亞科|半導體業|717 621 291|100 100 34 167|1.3 46441|15 3 1 -4 -22
2409 友達|光電業|-4 -7 -2|98 98 41 119|1.7 6080|12 1 0 1 -0
2412 中華電|通信網路|8 6 1|99 99 2 6|1.6 1865|17 -8 8 -2 38
2413 環科|電子零組|16 3 -3|90 90 -5 104|1.2 160|4 -2 0 7 32
2414 精技|電子通路|19 18 -1|100 100 22 26|1.1 18|5 9 0 -33 19
2417 圓剛|電腦及週|23 22 12|95 95 48 54|2.2 182|4 0 0 14 8
2419 仲琦|通信網路|-19 10 5|87 87 6 57|0.5 62|2 2 -0 0 -16
2420 新巨|電子零組|5 -1 1|98 98 22 30|1.9 47|8 7 1 196 -34
2421 建準|電子零組|15 13 -10|87 97 7 -2|1.4 892|30 1 4 -19 25
2423 固緯|其他電子|6 16 3|98 98 65 55|1.5 40|5 -3 0 46 7
2424 隴華|通信網路|151 57 5|12 29 -60 -63|1.5 5|0 -13 0 na na
2425 承啟|電腦及週|88 87 37|95 100 31 35|1.6 27|10 5 0 17 -11
2426 鼎元|光電業|-10 -13 -4|93 93 289 406|1.5 420|7 -2 0 12 18
2427 三商電|資訊服務|31 -19 -105|67 76 -17 -17|1.6 15|3 -5 0 -0 10
2428 興勤|電子零組|19 6 1|97 97 51 51|2.5 583|19 4 0 14 -19
2429 銘旺科|光電業|11 -5 -50|32 56 -15 -33|1.5 24|1 0 0 -1 na
2436 偉詮電|半導體業|30 22 3|94 94 27 73|1.1 599|11 4 0 -19 -4
2438 翔耀|光電業|-28 11 -19|81 96 21 11|3.6 6|1 3 0 na na
2439 美律|通信網路|-2 13 2|77 84 0 -10|2.2 182|13 -4 -10 12 0
2440 太空梭|電子零組|14 -5 4|97 97 11 43|1.4 18|3 7 0 27 58
2441 超豐|半導體業|13 15 2|97 97 46 100|1.9 1830|10 -7 -0 8 87
2442 新美齊|建材營造|168 3555 2475|63 71 -3 -20|0.9 28|2 -7 0 -9 13
2444 兆勁|通信網路|-14 -29 -8|83 83 -17 18|1.1 9|3 6 0 na na
2449 京元電子|半導體業|35 37 3|90 90 1 56|2.3 12068|30 -4 -6 65 28
2450 神腦|通信網路|25 14 4|99 100 1 6|2.7 6|1 3 0 33 26
2451 創見|半導體業|594 407 203|100 100 64 92|0.8 2742|12 5 -0 -34 -20
2453 凌群|資訊服務|3 6 -1|100 100 21 25|5.0 33|5 2 0 29 1
2454 聯發科|半導體業|-4 -2 -9|98 98 140 304|1.4 32903|56 1 -2 22 2
2455 全新|通信網路|38 23 6|94 94 74 201|0.6 1217|27 3 2 -16 -22
2457 飛宏|電子零組|-9 -9 1|70 70 -13 -3|1.5 78|7 9 0 2 -17
2458 義隆|半導體業|6 5 7|100 100 42 34|0.8 665|24 12 -1 -24 -0
2459 敦吉|其他電子|-4 -2 -1|98 98 0 1|2.4 11|17 -10 0 61 16
2460 建通|電子零組|58 41 22|83 83 14 128|0.5 28|1 -0 0 -12 na
2461 光群雷|其他電子|3 -5 -4|88 88 2 11|1.3 12|6 7 0 71 12
2462 良得電|電子零組|-9 -8 -3|83 83 -9 10|1.5 9|2 -4 0 13 18
2464 盟立|其他電子|23 13 22|100 100 168 247|1.3 2977|13 1 0 -1 10
2465 麗臺|電腦及週|176 129 74|99 99 68 69|1.3 242|6 3 0 -28 162
2466 冠西電|光電業|-27 -35 -7|51 68 -7 -15|0.4 18|10 -0 0 1 na
2467 志聖|電子零組|87 56 9|95 95 80 254|0.9 1676|20 6 -1 -25 -49
2468 華經|資訊服務|-17 -21 -25|51 82 3 -13|0.5 9|2 -5 0 1 13
2471 資通|資訊服務|6 13 3|94 100 8 10|2.3 13|5 -2 0 12 15
2472 立隆電|電子零組|15 8 3|100 100 229 277|2.0 3279|11 -2 1 58 173
2474 可成|其他電子|-36 -27 -21|97 97 17 11|4.0 1004|23 -2 -12 73 -8
2476 鉅祥|電子零組|25 27 10|93 93 46 42|1.5 657|10 -4 0 29 40
2477 美隆電|其他電子|27 9 11|86 88 -2 2|1.4 5|24 -3 0 -5 37
2478 大毅|電子零組|12 2 -5|100 100 100 125|1.7 599|16 1 0 158 19
2480 敦陽科|資訊服務|8 9 -2|89 100 9 9|2.4 57|10 1 -0 18 25
2481 強茂|半導體業|9 9 3|97 97 69 100|1.6 6880|19 0 3 23 43
2483 百容|電子零組|13 7 5|98 98 9 35|2.1 14|3 9 0 34 2
2484 希華|電子零組|0 -8 -10|95 95 76 170|2.4 750|6 -3 0 -10 41
2485 兆赫|通信網路|38 108 3|89 89 47 282|0.6 2483|2 -0 -0 13 4
2486 一詮|光電業|21 15 4|87 87 96 197|1.1 1378|13 -6 -1 -10 -10
2488 漢平|其他電子|30 5 13|99 99 13 21|0.9 9|7 13 0 -0 -26
2489 瑞軒|光電業|14 11 6|86 86 12 240|1.2 1593|6 2 0 -0 -3
2491 吉祥全|光電業|1 -18 -7|100 100 42 92|2.5 28|7 3 0 26 1
2492 華新科|電子零組|16 8 1|100 100 181 250|0.5 2710|25 15 2 38 -47
