# 2023-07-03 全池(1182 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2486 一詮|光電業|-18 -18 1|100 100 71 124|0.9 357|8 4 0 57 -39
2488 漢平|其他電子|-31 -38 -43|99 99 6 14|0.9 6|3 3 0 71 4
2489 瑞軒|光電業|-9 -11 16|98 98 45 50|0.6 80|12 1 0 -12 20
2492 華新科|電子零組|-18 -20 0|87 87 -0 21|0.6 227|14 -15 3 -4 17
2493 揚博|電子零組|-6 -0 -10|95 95 25 56|0.8 22|7 2 0 -30 -21
2495 普安|電腦及週|-30 -0 -31|87 87 8 8|0.5 74|20 -6 0 -9 30
2497 怡利電|汽車工業|23 17 -15|77 86 -9 -4|0.4 58|1 -1 0 -3 4
2498 宏達電|通信網路|18 27 35|83 83 -9 3|0.6 398|11 -8 -0 -2 9
2501 國建|建材營造|-19 61 -58|93 93 -5 7|0.9 15|7 -5 -2 8 -64
2504 國產|建材營造|13 4 -1|100 100 6 20|1.1 114|14 -0 1 -15 -21
2515 中工|建材營造|110 61 51|97 97 21 35|0.3 192|16 4 0 -25 -32
2520 冠德|建材營造|17 -11 -18|94 99 1 7|1.0 21|16 11 0 -13 -50
2528 皇普|建材營造|110 -30 -83|92 92 27 68|0.4 14|1 7 0 16 11
2530 華建|建材營造|-99 -99 -16899|95 95 33 43|0.5 20|2 4 0 -1 22
2534 宏盛|建材營造|-60 -54 -102|84 90 -5 -4|1.4 17|7 -3 -0 9 1
2535 達欣工|建材營造|-8 -14 -19|100 100 8 22|0.4 13|7 2 0 7 -10
2536 宏普|建材營造|-11 71 37|100 100 10 21|1.6 10|10 14 0 19 -1
2538 基泰|建材營造|-67 -21 -54|89 96 2 8|0.9 6|12 -3 0 2 -15
2539 櫻花建|建材營造|-71 na na|100 100 14 33|0.9 19|1 11 0 5 4
2540 愛山林|建材營造|108 91 80|84 97 10 13|1.2 34|1 -2 0 7 2
2542 興富發|建材營造|904 331 249|95 99 4 2|0.5 87|10 4 3 -11 -10
2545 皇翔|建材營造|-59 -75 -47|95 95 -1 12|1.0 21|3 -11 0 -28 88
2546 根基|建材營造|66 41 -17|99 99 7 44|0.4 8|4 -8 -0 -3 15
2548 華固|建材營造|-86 26 -64|98 98 5 11|0.7 52|18 11 0 -5 -30
2597 潤弘|建材營造|3 -3 -16|90 90 -6 -4|1.2 10|1 10 -33 -8 -33
2603 長榮|航運業|-61 -61 -38|69 100 18 9|3.7 5957|25 0 -5 -43 -21
2605 新興|航運業|-11 11 9|79 79 -14 -0|0.9 55|37 -8 -1 -4 -30
2606 裕民|航運業|0 -3 3|79 79 -13 -7|1.1 203|8 -11 -7 10 24
2607 榮運|航運業|-16 -12 -70|83 100 6 2|1.6 55|14 15 0 -16 -20
2608 嘉里大榮|航運業|-7 -9 -2|91 99 4 3|0.7 7|5 16 0 -5 -40
2609 陽明|航運業|-66 -67 -34|74 100 8 2|3.6 1494|12 -2 2 -30 6
2610 華航|航運業|18 21 13|94 94 35 36|1.2 2562|13 3 0 1 -45
2611 志信|航運業|-19 -22 4|74 89 1 -4|0.6 13|1 -2 0 -1 10
2612 中航|航運業|-17 -15 -20|93 93 7 -5|1.0 13|2 5 0 -8 -23
2614 東森|其他|4 -3 -5|61 73 -3 -21|0.7 22|2 4 0 -10 -19
2615 萬海|航運業|-67 -66 -28|60 75 -6 -26|1.7 496|41 -7 4 -10 -5
2617 台航|航運業|4 10 -6|93 93 2 15|1.3 28|4 0 0 -10 -20
2618 長榮航|航運業|40 43 9|97 97 49 40|1.3 5583|29 4 0 -11 -26
2630 亞航|航運業|38 42 17|95 95 242 286|0.6 554|2 1 0 na -14
2633 台灣高鐵|航運業|123 69 -32|97 97 7 12|0.8 114|11 -3 -5 -5 13
2634 漢翔|航運業|52 56 9|94 94 47 83|0.4 1523|7 0 0 -9 -52
2636 台驊控股|航運業|-58 -60 -5|92 100 6 16|1.9 44|16 3 -0 8 7
2637 慧洋-KY|航運業|-38 -37 -30|76 79 -13 -17|1.0 169|8 -16 -2 8 24
2640 大車隊|數位雲端|23 21 -3|87 87 7 47|0.6 28|8 -1 -1 -17 -15
2641 正德|航運業|-6 -15 -7|85 88 -7 3|1.2 15|2 5 0 -4 3
2643 捷迅|航運業|-42 -52 -41|99 99 5 15|0.7 9|2 -0 0 -3 -25
2645 長榮航太|航運業|11 15 -8|na na 15 na|0.5 223|2 2 1 na na
2701 萬企|觀光餐旅|48 30 11|93 93 12 18|0.4 27|0 -3 0 -18 261
2702 華園|觀光餐旅|5 15 -32|93 93 16 20|0.9 36|37 -1 0 2 -0
2704 國賓|觀光餐旅|44 4 -21|93 93 47 62|1.6 62|11 22 0 -60 -1
2705 六福|觀光餐旅|267 138 -2|92 92 42 48|0.8 243|3 -1 0 51 48
2706 第一店|觀光餐旅|51 48 11|93 93 22 28|0.4 73|2 -2 0 20 182
2707 晶華|觀光餐旅|73 43 5|83 83 -4 5|1.0 776|15 -3 -2 15 -26
2712 遠雄來|觀光餐旅|306 164 -110|96 96 15 25|0.5 22|0 -1 0 8 17
2719 燦星旅|觀光餐旅|1284 1503 422|83 83 78 175|1.0 43|0 0 0 na na
2722 夏都|觀光餐旅|57 21 -253|92 92 102 206|0.2 216|3 4 0 -31 -40
2723 美食-KY|觀光餐旅|13 19 13|85 85 -2 3|0.4 118|62 -7 1 12 -26
2727 王品|觀光餐旅|65 47 19|85 85 1 97|0.4 729|39 -2 -2 45 -7
2729 瓦城|觀光餐旅|79 48 14|96 96 28 51|0.6 71|9 5 0 -23 30
2731 雄獅|觀光餐旅|1165 866 408|90 90 15 75|0.4 796|15 -3 -2 19 14
2732 六角|觀光餐旅|9 1 -4|88 88 -5 40|0.3 114|9 -6 -9 37 17
2734 易飛網|觀光餐旅|421 499 60|87 87 98 137|1.9 126|9 -3 0 na na
2736 富野|觀光餐旅|178 70 -62|91 91 102 133|1.0 189|1 -2 0 9 6
2739 寒舍|觀光餐旅|197 102 -16|82 82 17 125|0.6 79|2 0 -0 na na
2743 山富|觀光餐旅|1329 1473 284|100 100 203 213|0.3 107|4 -2 0 31 -4
2745 五福|觀光餐旅|5833 3633 2053|94 94 169 188|1.7 70|0 -4 0 na na
2748 雲品|觀光餐旅|103 35 -56|78 78 3 63|0.6 781|2 1 -1 5 -45
2753 八方雲集|觀光餐旅|4 6 -7|72 72 -1 -8|0.5 155|12 1 9 1 21
2754 亞洲藏壽司|觀光餐旅|78 43 -170|87 87 25 43|0.4 117|79 2 -0 -23 -1
2755 揚秦|觀光餐旅|16 14 -7|100 100 36 153|2.0 22|2 10 0 na -10
2801 彰銀|金融保險|23 18 -5|99 99 8 8|0.8 269|14 6 22 -5 62
2809 京城銀|金融保險|11 204 162|99 99 4 5|0.6 66|13 -12 26 39 -30
2812 台中銀|金融保險|16 16 1|100 100 12 20|1.1 61|10 8 1 -22 -46
2820 華票|金融保險|96 79 83|93 99 3 6|1.3 8|7 6 0 -8 -35
2832 台產|金融保險|24 20 26|99 99 11 12|1.2 7|35 6 0 0 -19
2834 臺企銀|金融保險|17 23 -2|97 97 6 10|0.7 171|19 -1 -0 -4 6
2838 聯邦銀|金融保險|17 35 26|99 99 5 2|0.8 14|6 -9 -0 3 4
2845 遠東銀|金融保險|3 11 -7|100 100 7 6|1.7 84|10 -9 30 -11 64
2850 新產|金融保險|9 6 2|94 100 9 12|0.8 10|10 -20 -0 18 15
2851 中再保|金融保險|-8 -6 -2|82 99 21 17|0.5 39|1 -7 0 -19 47
2855 統一證|金融保險|67 49 -189|99 99 12 14|0.6 20|9 7 0 24 -52
2880 華南金|金融保險|8 2 -6|94 94 -1 -3|0.7 146|18 5 -1 -5 13
2881 富邦金|金融保險|-24 -49 22|99 99 8 8|0.8 732|19 -12 -4 -6 -14
2882 國泰金|金融保險|18 -25 23|89 97 6 9|0.8 754|21 -3 1 14 -8
2883 凱基金|金融保險|-60 -70 -1|87 93 -1 -3|0.8 349|22 -13 2 12 18
2884 玉山金|金融保險|-3 20 18|93 98 5 9|0.9 364|32 12 0 83 -20
2885 元大金|金融保險|3 -3 11|98 98 7 9|1.4 530|25 -10 -0 -4 -11
2886 兆豐金|金融保險|25 28 22|99 99 16 24|1.0 649|21 -12 23 7 2
2887 台新新光金|金融保險|37 21 16|99 99 14 25|0.8 302|25 15 -1 1 43
2889 國票金|金融保險|2 5 31|85 88 -2 7|0.6 42|10 -13 -0 5 -16
2890 永豐金|金融保險|16 9 5|95 98 5 0|0.8 247|26 -20 6 -31 -4
2891 中信金|金融保險|-12 -31 17|100 100 15 13|0.8 700|37 2 4 -7 -55
2892 第一金|金融保險|-5 -3 -14|98 98 5 5|0.9 321|24 -2 -8 -12 32
2897 王道銀行|金融保險|18 20 -20|98 98 5 22|0.7 39|8 -1 0 -3 -13
2903 遠百|貿易百貨|26 12 1|98 98 5 11|1.6 29|12 1 6 -2 -9
2905 三商|貿易百貨|306 66 30|81 90 -1 0|1.4 6|6 -13 0 37 -18
2906 高林|貿易百貨|-51 -24 -16|89 93 7 5|5.2 11|1 -1 0 17 -7
2908 特力|貿易百貨|-13 -6 8|99 100 5 11|0.6 6|3 -16 0 -2 -11
2912 統一超|貿易百貨|12 10 -3|98 98 5 4|0.9 237|30 2 -1 4 -23
2913 農林|貿易百貨|6 7 -2|93 93 8 6|0.7 209|7 -1 0 1 8
2915 潤泰全|貿易百貨|-4 6 1|84 90 8 -8|0.7 135|9 9 2 -10 -30
2916 滿心|居家生活|60 39 -36|97 97 56 118|0.9 19|23 3 2 -16 -31
3002 歐格|電腦及週|-29 -14 -21|97 97 23 29|1.5 8|1 1 0 36 6
3003 健和興|電子零組|-15 -10 -3|96 96 21 23|0.6 169|4 1 1 -9 -16
3004 豐達科|鋼鐵工業|20 63 1|78 78 10 28|0.2 54|1 -4 -0 5 37
3005 神基|電腦及週|-1 40 18|94 94 28 70|1.2 375|34 4 -0 -4 37
3006 晶豪科|半導體業|-34 -41 5|85 85 -2 23|0.4 376|9 0 -1 -16 -11
3008 大立光|光電業|-17 -12 -14|89 89 -2 2|0.6 948|37 1 -7 7 -50
3010 華立|電子通路|-10 -18 -9|93 99 1 5|1.9 55|10 4 -19 42 1
3011 今皓|電子零組|-14 -18 5|93 93 37 82|1.5 66|3 2 0 na na
3013 晟銘電|電腦及週|29 19 -10|100 100 59 72|1.2 361|8 -1 0 21 -29
3014 聯陽|半導體業|23 8 34|98 98 35 68|0.7 213|24 7 3 -10 -22
3015 全漢|電子零組|-0 2 10|100 100 14 39|0.8 33|13 6 0 11 80
3016 嘉晶|半導體業|-29 -29 -23|70 82 -9 -9|0.6 45|1 -14 0 -0 9
3017 奇鋐|電腦及週|10 10 -4|100 100 108 163|1.1 3513|42 5 -4 2 3
3019 亞光|光電業|-10 -9 2|91 91 0 6|0.9 76|10 1 -0 -14 -23
3022 威強電|電腦及週|30 45 1|92 92 10 25|0.6 245|26 -14 -0 15 88
3023 信邦|電子零組|17 18 -5|99 99 8 34|0.5 157|64 13 -8 -22 -27
3024 憶聲|光電業|45 0 -4|96 96 4 17|0.7 30|5 5 0 -0 4
3025 星通|通信網路|-6 22 28|100 100 81 149|1.4 526|11 2 -0 -2 7
3026 禾伸堂|電子零組|-10 -13 -1|99 99 6 19|0.7 22|12 15 7 -8 -18
3027 盛達|通信網路|292 138 89|100 100 20 60|1.1 440|12 5 0 8 -20
3028 增你強|電子通路|-22 -29 -6|98 98 6 22|0.8 33|6 4 0 9 -33
3029 零壹|資訊服務|5 9 3|92 92 14 68|0.2 149|3 3 -0 -10 -15
3030 德律|其他電子|-49 -36 -24|98 99 2 2|0.5 34|15 -9 0 -13 29
3031 佰鴻|光電業|-44 -22 -13|92 92 14 37|0.5 9|2 3 0 -15 -14
3032 偉訓|電子零組|41 38 35|95 95 40 116|0.9 552|11 1 0 -13 28
3033 威健|電子通路|6 0 2|97 97 12 26|1.2 187|11 7 0 58 37
3034 聯詠|半導體業|-7 -17 18|91 91 -2 41|1.3 1913|48 -0 -11 6 5
3035 智原|半導體業|-14 -9 -33|100 100 19 48|2.0 2590|26 5 2 3 -35
3036 文曄|電子通路|-13 -14 -26|96 99 1 7|1.2 56|11 -19 23 10 22
3037 欣興|電子零組|-29 -24 -34|95 95 22 47|0.6 3752|44 4 -2 -7 -20
3038 全台|光電業|6 10 -2|100 100 62 104|2.4 296|12 -3 0 -41 20
3041 揚智|半導體業|-61 -51 -21|75 83 -11 -9|0.6 13|11 6 2 -15 -18
3042 晶技|電子零組|-31 -32 -12|98 98 8 17|2.3 178|14 -7 6 -16 50
3043 科風|其他電子|37 56 9|79 79 2 49|0.7 14|1 -0 0 147 84
3044 健鼎|電子零組|-18 -15 -7|96 96 11 31|0.9 414|38 -6 2 -58 -13
3045 台灣大|通信網路|5 6 -2|94 95 -2 5|1.7 483|15 -4 -3 24 -36
3046 建碁|電腦及週|104 148 80|96 96 38 106|0.4 568|5 1 0 25 -15
3047 訊舟|通信網路|-38 -31 -28|84 93 -3 3|0.8 37|3 -1 0 -9 12
3048 益登|電子通路|-19 -16 -14|92 96 -1 4|0.5 9|3 27 0 -13 -16
3049 精金|光電業|-35 -22 17|96 96 8 16|1.7 38|6 5 0 -9 -19
3050 鈺德|光電業|24 5 -5|92 92 3 -6|1.4 7|10 17 0 -11 -18
3051 力特|光電業|-35 -35 -13|91 100 5 15|1.9 20|2 8 0 33 -6
3055 蔚華科|電子通路|10 -16 21|92 92 32 59|1.0 104|2 -0 0 -8 22
3056 富華新|建材營造|1 347 -8488|88 88 -5 44|0.7 165|4 -10 0 2 176
3058 立德|電子零組|-18 -3 1|89 89 83 186|0.8 185|1 -2 0 na na
3059 華晶科|光電業|-40 -19 -44|89 94 -4 2|0.5 45|12 4 -0 -11 -7
3062 建漢|通信網路|-47 2 -57|72 90 -3 -4|0.9 47|13 1 0 -11 -2
3071 協禧|電腦及週|-15 0 -7|100 100 36 48|0.6 82|3 2 0 15 -12
3078 僑威|電子零組|125 87 79|97 97 94 197|1.0 1529|4 -0 0 29 19
3081 聯亞|通信網路|-70 -48 -78|56 72 -26 -9|0.4 80|18 2 1 -11 -4
3083 網龍|文化創意|-22 -14 -13|92 92 10 8|5.2 49|1 -0 0 14 6
3086 華義*|文化創意|-10 -8 26|84 89 8 -3|4.8 8|37 -1 0 1 -4
3088 艾訊|電腦及週|10 9 -9|94 94 2 43|0.4 51|13 1 -4 49 -0
3089 億杰|電子零組|-39 -53 14|100 100 139 123|3.5 10|1 -4 0 na na
3090 日電貿|電子零組|-10 -18 -6|98 98 -1 11|1.7 29|8 -3 0 -4 9
3092 鴻碩|電子零組|-52 -52 -27|86 98 15 21|1.1 31|3 3 0 14 5
3093 港建*|其他電子|-1 -24 -23|90 90 -1 45|1.2 12|69 3 0 6 -31
3094 聯傑|半導體業|-12 -11 -14|92 92 3 40|0.3 28|3 -8 0 -37 0
3105 穩懋|半導體業|-25 -39 4|82 85 -10 21|0.7 573|34 -1 1 3 -3
3128 昇銳|光電業|20 -10 -25|83 92 9 -2|3.3 67|1 -1 0 36 19
3131 弘塑|半導體業|-4 -0 6|97 97 84 152|1.3 757|18 7 -1 na -5
3138 耀登|通信網路|-1 6 -17|85 85 -4 15|0.4 26|1 4 0 -4 -21
3141 晶宏|半導體業|-49 -38 -9|69 85 -3 30|0.6 110|5 -4 0 -1 14
3147 大綜|資訊服務|18 8 26|95 95 22 49|0.4 46|3 1 0 19 3
3149 正達|光電業|-22 -13 -3|60 70 -25 -29|0.7 9|2 -2 0 0 na
3152 璟德|通信網路|-8 -14 19|93 93 -5 25|0.8 17|16 3 0 -21 -9
3162 精確|電機機械|112 105 -32|85 85 -9 5|0.5 106|45 -2 0 -11 5
3163 波若威|通信網路|-35 -33 -46|99 99 17 30|1.0 186|9 -3 0 -16 -2
3169 亞信|半導體業|-24 -38 -11|89 89 4 25|0.5 57|2 8 -0 -19 -18
3178 公準|半導體業|38 19 5|97 97 30 63|0.3 79|2 -1 0 23 23
3189 景碩|半導體業|-40 -38 -28|79 98 1 9|0.6 400|12 -1 4 -13 -40
3202 樺晟|電子零組|-9 5 12|95 95 30 39|1.2 56|3 4 0 -0 1
3205 佰研|生技醫療|-15 -7 5|67 94 29 20|3.3 23|10 -1 0 5 9
3206 志豐|電子零組|-26 -12 -1|99 99 24 30|1.4 10|4 11 0 12 14
3207 耀勝|電子零組|3 17 -9|88 88 25 80|5.3 304|4 0 0 47 60
3209 全科|電子通路|-7 17 -6|88 88 0 16|0.5 30|4 -9 0 -14 18
3211 順達|電腦及週|6 5 5|97 97 3 16|0.5 22|12 15 0 15 -16
3213 茂訊|電腦及週|-1 -5 -14|97 97 14 38|1.6 21|7 3 0 860 6
3217 優群|電子零組|13 5 20|97 97 21 69|1.3 579|6 3 1 62 -38
3218 大學光|生技醫療|29 28 -3|98 98 3 51|1.1 144|34 12 -3 26 -32
3221 台嘉碩|通信網路|-65 -40 -27|76 98 2 20|0.9 11|4 12 0 -13 -6
3224 三顧|電子通路|7 -27 -1|82 82 -4 18|0.2 19|2 -1 0 -4 9
3227 原相|半導體業|-23 -17 16|94 94 2 13|0.8 46|16 3 -1 -11 -20
3228 金麗科|半導體業|-31 -1 21|37 78 -18 -14|0.8 88|7 -2 -0 17 5
3231 緯創|電腦及週|-15 -8 -11|100 100 129 217|1.2 10056|36 -4 -1 57 2
3232 昱捷|電子通路|27 11 -18|75 90 -4 -5|0.4 18|7 1 0 -6 4
3234 光環|通信網路|-49 -46 -7|87 97 -0 9|1.3 11|2 5 0 -53 -28
3236 千如|電子零組|-26 -24 -31|89 89 -7 11|0.3 10|13 -11 0 -10 3
3252 海灣|觀光餐旅|-6 3 -17|91 91 34 34|0.6 73|8 -0 0 -7 28
3257 虹冠電|半導體業|106 50 82|100 100 38 68|2.0 29|7 12 0 -41 3
3260 威剛|半導體業|-13 -20 -2|97 97 21 59|1.9 933|12 -3 5 -2 95
3264 欣銓|半導體業|-4 -2 -16|99 99 13 30|1.3 468|28 6 5 13 -10
3265 台星科|半導體業|-22 -18 -22|99 99 23 55|0.5 168|4 4 0 -18 -11
3272 東碩|電腦及週|-38 -23 -75|75 82 -17 -4|0.3 11|1 -4 0 -3 26
3287 廣寰科|電腦及週|48 19 32|98 98 88 89|3.4 38|2 1 0 11 19
3289 宜特|其他電子|9 6 -9|100 100 17 36|2.2 268|19 9 1 -1 -9
3290 東浦|電子零組|17 40 23|89 89 -10 23|0.4 38|2 -7 0 -1 2
3293 鈊象|文化創意|16 15 5|97 97 8 44|1.4 849|38 -4 1 20 71
3294 英濟|電子零組|39 37 30|87 95 -2 12|0.6 7|8 4 0 -11 24
3296 勝德|電子零組|-60 -47 -19|91 95 -1 8|0.8 7|3 1 0 1 -5
3305 昇貿|其他電子|-31 -38 -11|92 94 9 33|0.5 47|2 4 0 -19 -35
3306 鼎天|通信網路|26 25 26|94 94 47 66|1.5 68|3 -1 0 -5 22
3308 聯德|電子零組|225 205 113|96 96 155 217|0.9 93|0 -1 0 273 810
3310 佳穎|電子零組|4 -2 -12|100 100 28 105|1.9 10|0 3 0 3 -23
3312 弘憶股|電子通路|-16 -30 -13|98 98 9 31|0.5 17|5 13 0 -19 -5
3317 尼克森|半導體業|-17 -18 1|79 87 -7 -3|0.4 10|3 1 0 -15 -11
3322 建舜電|電子零組|8 -2 23|84 84 -11 7|0.5 10|2 -2 0 13 -7
3323 加百裕|電腦及週|43 -2 11|96 98 6 5|0.5 11|4 7 0 -15 -13
3324 雙鴻|其他電子|-18 -9 1|100 100 47 122|0.7 1852|15 1 -2 -3 -7
3325 旭品|電腦及週|47 77 72|97 97 132 161|1.3 163|2 0 0 79 131
3338 泰碩|電子零組|-33 -31 -12|97 97 6 59|0.5 45|9 2 0 -3 -22
3346 麗清|汽車工業|141 67 28|100 100 19 37|1.6 222|7 -1 0 22 19
3356 奇偶|光電業|14 -1 -9|100 100 37 39|5.2 331|5 -0 0 48 13
3357 臺慶科|電子零組|-26 -23 -1|92 92 -3 34|0.9 7|12 -7 -2 -26 -22
3360 尚立|電子通路|47 14 11|97 97 3 9|0.4 6|1 -0 0 -11 -56
3362 先進光|光電業|-8 -6 4|82 82 -4 44|0.4 359|2 -1 0 -13 14
3363 上詮|通信網路|-28 -30 -0|93 93 73 97|0.4 424|9 1 -0 -28 -23
3372 典範|半導體業|-33 -48 4|95 96 11 22|1.6 7|2 5 0 13 -9
3374 精材|半導體業|-38 -37 -26|100 100 24 34|1.7 610|7 -4 1 45 95
3376 新日興|電子零組|-15 -24 -14|95 96 4 11|0.7 27|20 -8 -6 -8 -25
3380 明泰|通信網路|4 14 -16|100 100 25 51|2.5 203|13 1 0 79 66
3388 崇越電|電子零組|-29 -28 -8|95 99 1 3|3.4 6|7 -0 0 13 6
3402 漢科|其他電子|-8 -9 -30|99 99 4 20|1.0 8|5 -7 0 11 -7
3406 玉晶光|光電業|-9 -13 -16|88 95 4 9|0.5 718|19 -5 -1 -7 4
3413 京鼎|半導體業|9 11 -7|94 98 4 10|2.1 154|21 -2 -1 -7 54
3416 融程電|電腦及週|-7 6 -7|99 99 17 46|0.6 26|5 -3 -0 6 -12
3419 譁裕|通信網路|-37 -18 -40|88 88 6 10|0.3 24|2 -4 0 11 -1
3430 奇鈦科|化學工業|-24 -34 -22|na 94 3 17|0.5 7|0 2 0 1 -34
3434 哲固|光電業|8 -19 -3|91 99 6 24|4.1 9|2 1 0 5 -2
3438 類比科|半導體業|-18 -28 16|95 95 9 29|0.3 22|2 -2 0 0 -1
3441 聯一光電|光電業|-29 -39 -11|85 85 -3 8|0.3 18|2 4 0 -7 -19
3443 創意|半導體業|25 28 -26|98 98 55 131|0.6 5952|32 -2 -2 -13 -16
3444 利機|電子通路|-4 -21 2|90 91 16 8|0.5 42|11 -4 0 -25 6
3447 展達|通信網路|-62 -18 -76|na 88 -2 47|4.6 16|1 -1 0 na na
3450 聯鈞|半導體業|-33 -25 -11|83 94 -1 6|3.2 10|7 -12 1 4 2
3454 晶睿|光電業|38 20 -61|71 71 -20 1|1.4 393|3 -4 0 14 29
3455 由田|光電業|-54 -36 -36|89 89 -9 5|0.7 23|5 4 0 -14 8
3466 德晉|通信網路|27 206 39|78 78 -7 3|0.5 9|8 -11 0 1 22
3479 安勤|電腦及週|6 19 -30|88 88 25 69|0.4 207|11 -6 -6 0 -2
3481 群創|光電業|4 -13 22|93 93 6 39|1.1 1111|26 2 0 13 -7
3483 力致|電腦及週|3 7 16|100 100 25 71|1.8 356|9 4 1 15 25
3484 崧騰|電子零組|-47 -46 -13|77 89 4 4|0.2 8|4 7 0 -9 -11
3491 昇達科|通信網路|-30 11 7|90 90 -4 24|0.8 139|11 -4 -2 -4 21
3498 陽程|其他電子|349 159 64|96 96 32 27|1.3 58|3 2 0 44 -11
3499 環天科|通信網路|-13 -19 4|85 85 -3 12|0.2 8|1 3 0 2 -10
3501 維熹|電子零組|-15 -4 -6|97 97 5 12|0.4 14|7 11 0 17 1
3504 揚明光|光電業|-49 -19 -8|68 85 -12 1|0.4 63|1 -3 -1 -2 9
3508 位速|其他電子|-9 -29 -6|66 77 -12 -13|0.5 11|0 -1 0 -21 na
3511 矽瑪|電子零組|-49 -41 -37|86 95 -2 8|0.9 14|1 5 0 -0 -22
3515 華擎|電腦及週|-8 2 12|96 96 63 68|1.6 1053|9 2 3 28 -42
3518 柏騰|其他電子|-3 -29 15|98 98 44 83|2.1 37|6 2 0 -21 -18
3520 華盈|電子零組|-15 -3 -29|71 76 -13 -6|0.3 8|1 -7 0 -4 10
3521 台鋼建設|建材營造|194 95 64|85 95 6 6|0.5 12|1 -2 0 na -65
3522 御嵿|觀光餐旅|108 39 -128|95 95 48 82|0.4 5|0 -1 0 na na
3526 凡甲|電子零組|11 11 21|100 100 18 40|0.7 25|7 18 0 1 -35
3527 聚積|半導體業|-38 -44 -4|83 84 -12 6|0.9 17|6 5 0 -2 -9
3528 安馳|電子通路|8 11 -0|84 84 3 18|0.9 12|3 -9 0 34 6
3529 力旺|半導體業|9 -4 -25|96 96 23 65|0.6 878|60 -7 3 -26 -12
3530 晶相光|半導體業|-20 -38 12|81 84 -9 7|0.9 6|40 5 0 -4 -10
3532 台勝科|半導體業|-16 -9 -28|84 98 1 16|0.9 336|48 -5 0 -16 18
3533 嘉澤|電子零組|-17 -12 -24|89 89 -7 5|1.1 1014|32 -2 -7 21 15
3535 晶彩科|光電業|-80 -79 -83|73 84 -8 -5|0.7 6|2 -1 0 -1 9
3537 堡達|電子零組|-7 12 28|98 98 7 14|0.7 7|2 6 0 -9 -28
3540 曜越|電腦及週|52 74 47|96 96 38 95|0.4 55|8 -2 0 -9 -19
3541 西柏|其他電子|-32 -32 -26|85 86 -8 1|0.4 7|2 -8 0 -11 -9
3545 敦泰|半導體業|4 4 37|85 85 0 34|0.3 150|15 -2 0 -3 -4
3546 宇峻|文化創意|-37 -21 -7|93 93 13 20|1.8 45|12 -1 0 -30 11
3548 兆利|電子零組|50 30 39|95 95 15 33|0.5 39|9 2 -0 31 -17
3551 世禾|綠能環保|-4 -1 -8|96 96 11 20|0.5 8|5 4 0 86 -10
3552 同致|其他電子|15 13 0|75 89 -2 6|0.6 76|13 -4 -0 -1 -19
3556 禾瑞亞|半導體業|-31 -18 11|100 100 5 22|0.9 8|6 -7 0 -2 -23
3557 嘉威|居家生活|-23 -15 -3|93 93 3 39|0.6 11|19 -2 0 -10 5
3558 神準|通信網路|-7 32 -45|75 75 -22 31|1.1 301|2 -4 -0 -4 12
3563 牧德|光電業|12 1 20|100 100 28 85|1.6 154|14 0 1 98 75
3564 其陽|通信網路|-25 -23 -36|100 100 32 76|1.5 53|2 -0 0 na na
3570 大塚|資訊服務|-2 12 -13|83 83 22 59|0.3 10|43 -9 -3 na na
3576 聯合再生|光電業|-45 -8 -25|83 87 -7 -5|0.6 112|13 -4 0 13 2
3580 友威科|其他電子|-36 10 -22|74 84 -5 -9|2.1 11|2 -3 3 -13 -18
3583 辛耘|半導體業|21 29 8|98 98 87 120|1.2 719|13 -1 1 42 25
3587 閎康|其他電子|43 35 10|98 98 27 50|1.0 219|17 7 -6 -6 -30
3588 通嘉|半導體業|-49 -52 -2|58 75 -16 -5|0.5 14|2 1 0 -6 1
3591 艾笛森|光電業|1 3 8|100 100 23 77|1.0 53|10 2 -0 15 -29
3592 瑞鼎|半導體業|-35 -44 -3|82 82 -12 19|1.1 253|12 -14 10 -4 37
3594 磐儀|電腦及週|5 9 -11|92 92 18 106|0.3 59|3 -8 0 -4 14
3596 智易|通信網路|-3 15 -11|95 100 19 29|2.4 289|23 -4 7 28 44
3605 宏致|電子零組|-19 -25 -9|77 84 -6 -8|0.6 5|10 8 0 0 -3
3607 谷崧|電子零組|-8 4 23|98 98 17 32|1.2 8|6 9 0 -12 1
3611 鼎翰|電腦及週|6 3 -11|100 100 6 33|0.8 21|14 5 0 -3 -13
3615 安可|光電業|7 -17 -1|98 98 30 34|0.7 10|1 3 0 -1 61
3617 碩天|其他電子|23 9 -16|93 93 73 125|0.7 372|10 -2 -0 31 11
3622 洋華|光電業|-16 -27 -23|98 98 16 29|0.8 11|3 12 0 -11 6
3624 光頡|電子零組|-23 -21 -4|80 80 -12 51|0.3 112|41 0 -9 -1 -8
3625 西勝|電腦及週|-50 -52 3|87 87 15 24|0.7 11|7 0 0 -15 -70
3628 盈正|其他電子|36 27 9|91 91 13 25|0.4 14|4 -6 0 -9 5
3630 新鉅科|光電業|-5 -31 7|91 91 19 24|0.8 52|35 -3 0 19 32
3645 達邁|電子零組|-28 -38 7|68 96 13 17|0.5 15|11 1 -1 -4 1
