# 2022-12-01 全池(932 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2617 台航|航運業|18 14 -9|73 85 2 -17|1.1 27|3 10 0 -11 -8
2618 長榮航|航運業|15 27 -16|76 79 -15 -12|1.0 1075|31 1 0 -8 -0
2633 台灣高鐵|航運業|31 66 -1|96 97 1 7|1.6 88|10 28 -4 -14 6
2634 漢翔|航運業|38 44 14|87 87 -7 -0|3.4 244|8 -7 -8 85 15
2636 台驊控股|航運業|-60 -56 -77|58 77 10 -26|0.9 98|16 -4 0 -10 5
2637 慧洋-KY|航運業|-7 8 -46|60 74 12 -28|1.0 405|19 4 0 5 -7
2641 正德|航運業|-8 -8 -59|68 77 1 -24|1.1 62|1 0 0 6 11
2642 宅配通|航運業|0 0 -3|49 71 -11 -30|0.7 9|6 18 0 -4 -2
2702 華園|觀光餐旅|73 69 2|81 81 -7 18|1.8 9|38 -4 0 7 34
2707 晶華|觀光餐旅|41 38 22|100 100 48 57|2.9 142|18 15 1 22 2
2723 美食-KY|觀光餐旅|3 2 5|100 100 30 33|2.3 84|52 8 5 -4 -9
2727 王品|觀光餐旅|5 20 7|100 100 35 35|1.7 166|19 29 1 -27 -32
2729 瓦城|觀光餐旅|-1 20 8|92 92 7 22|1.6 11|2 3 0 15 18
2731 雄獅|觀光餐旅|142 196 70|94 94 11 2|0.6 78|7 14 6 -8 -4
2732 六角|觀光餐旅|-17 4 3|92 92 28 29|0.7 90|8 0 -4 50 94
2736 富野|觀光餐旅|6 92 -16|76 76 -8 -14|1.0 12|6 -0 0 2 28
2743 山富|觀光餐旅|237 605 67|77 77 -7 -14|0.5 41|1 -1 0 2 7
2748 雲品|觀光餐旅|59 80 3|100 100 23 33|2.0 10|3 16 0 11 13
2752 豆府|觀光餐旅|13 39 -16|92 92 -0 42|0.8 5|2 -2 0 na 175
2753 八方雲集|觀光餐旅|14 16 2|99 99 24 41|2.2 234|12 9 1 -37 -10
2754 亞洲藏壽司|觀光餐旅|21 48 -163|98 98 57 92|1.1 148|80 11 0 -26 -21
2801 彰銀|金融保險|20 14 -2|91 97 -0 2|1.6 138|12 31 -0 -26 -31
2809 京城銀|金融保險|-26 -83 -33|90 96 1 -2|0.7 68|17 40 0 13 -5
2812 台中銀|金融保險|-1 11 -1|88 96 -4 2|0.8 39|10 2 -0 -2 17
2820 華票|金融保險|-74 -30 1|89 91 -9 -5|0.4 7|7 12 0 -1 -4
2834 臺企銀|金融保險|50 25 8|95 99 1 11|3.4 409|17 7 0 -9 41
2838 聯邦銀|金融保險|-7 1 4|98 98 1 23|0.3 25|6 48 0 -16 -10
2845 遠東銀|金融保險|18 5 6|93 96 -4 4|0.8 42|10 12 -0 -17 -12
2850 新產|金融保險|7 6 2|85 85 -15 -4|0.5 13|11 11 0 -4 2
2851 中再保|金融保險|-11 1 -5|67 74 -5 -26|1.3 16|1 -2 0 -2 26
2855 統一證|金融保險|-42 23 45|79 94 2 -1|1.4 11|8 12 0 9 -5
2880 華南金|金融保險|12 9 2|97 97 -2 6|1.3 190|18 17 -0 -9 14
2881 富邦金|金融保險|-119 -63 -35|83 99 11 9|1.5 869|20 23 2 -22 4
2882 國泰金|金融保險|-51 -50 -18|70 88 -0 -11|1.5 945|21 13 6 -21 15
2883 凱基金|金融保險|-73 -60 -28|73 93 2 -8|1.5 466|23 8 9 -4 7
2884 玉山金|金融保險|7 -7 -4|76 86 -12 -9|1.1 629|33 -11 -2 -8 -17
2885 元大金|金融保險|-16 -14 9|91 100 8 8|1.2 436|26 32 4 -36 -12
2886 兆豐金|金融保險|-27 -28 -23|75 88 -11 -9|1.3 598|22 17 4 -14 -5
2887 台新新光金|金融保險|51 11 -10|78 94 -1 -3|1.2 238|23 17 -2 -6 -4
2889 國票金|金融保險|-65 -46 -16|74 79 -11 -20|1.5 93|11 11 0 14 25
2890 永豐金|金融保險|5 7 0|97 97 1 11|1.8 452|30 41 -4 -9 6
2891 中信金|金融保險|-80 -55 -61|78 90 -3 -8|1.2 824|40 2 4 -1 -6
2892 第一金|金融保險|10 14 6|93 97 -2 5|1.5 370|25 17 -4 -15 74
2903 遠百|貿易百貨|-5 3 -1|97 99 0 7|1.3 11|10 1 0 -27 -6
2906 高林|貿易百貨|-17 -7 -23|71 96 14 12|2.6 18|3 -5 0 29 9
2912 統一超|貿易百貨|10 14 4|95 95 -2 7|1.1 335|30 10 -4 -7 -13
2913 農林|貿易百貨|-9 5 -7|97 97 14 22|0.8 49|9 9 0 -33 -3
2915 潤泰全|貿易百貨|16 -1 -9|60 88 18 -12|0.6 302|12 11 -0 12 14
2929 淘帝-KY|貿易百貨|-15 -11 -2|80 84 8 -6|1.3 9|20 -3 0 -29 11
3003 健和興|電子零組|-12 -2 -12|80 86 -2 -2|0.8 41|4 15 0 -12 -17
3004 豐達科|鋼鐵工業|58 61 17|89 89 2 18|0.4 10|3 6 0 -8 -11
3005 神基|電腦及週|14 18 10|77 88 -4 1|0.9 45|22 10 -11 2 -25
3006 晶豪科|半導體業|-53 -52 -38|46 76 7 -25|1.3 372|13 -1 0 3 15
3008 大立光|光電業|24 19 21|89 98 19 35|1.0 1618|38 12 5 -24 -24
3010 華立|電子通路|-2 -0 -11|83 92 -3 -8|0.9 13|11 1 3 4 -21
3011 今皓|電子零組|-28 -16 -30|67 70 1 -18|0.9 8|1 3 0 na na
3014 聯陽|半導體業|-42 -47 -30|69 87 10 -13|0.7 39|12 11 0 1 -9
3016 嘉晶|半導體業|-2 8 -14|54 83 1 -20|0.6 85|5 10 0 -9 -20
3017 奇鋐|電腦及週|26 26 7|96 96 12 10|0.6 520|42 5 -2 -23 -0
3019 亞光|光電業|-5 -6 -7|69 97 4 5|1.0 74|10 5 -0 0 -1
3022 威強電|電腦及週|63 64 41|95 95 -0 75|0.9 166|26 -0 0 79 30
3023 信邦|電子零組|32 27 9|92 93 -5 3|0.7 123|62 13 -6 -3 -15
3024 憶聲|光電業|-26 -2 -7|95 96 1 13|0.9 9|2 -2 0 21 90
3025 星通|通信網路|-12 -22 -19|94 94 22 32|2.3 35|3 -5 -1 50 48
3026 禾伸堂|電子零組|-1 -8 0|82 90 3 -10|1.1 11|11 29 0 -7 -12
3027 盛達|通信網路|40 26 9|100 100 58 84|2.7 166|10 4 0 33 6
3028 增你強|電子通路|-1 -15 -15|79 86 0 -14|0.7 6|5 15 0 -2 -7
3029 零壹|資訊服務|-15 -16 -23|89 95 0 -1|0.9 7|2 13 0 -6 3
3030 德律|其他電子|30 24 -3|96 100 6 5|0.9 27|18 14 0 -3 -11
3033 威健|電子通路|9 1 -3|88 99 3 -1|0.7 22|6 11 0 -2 4
3034 聯詠|半導體業|-45 -49 -51|66 96 18 -5|0.8 1559|44 -0 3 4 12
3035 智原|半導體業|33 36 -46|56 79 0 -20|0.5 3331|26 2 2 -19 -21
3036 文曄|電子通路|56 40 9|70 84 3 -12|0.7 85|11 -5 -3 -5 25
3037 欣興|電子零組|33 34 -6|64 89 15 -19|1.0 5429|40 -2 3 -6 -1
3038 全台|光電業|15 17 2|92 92 3 13|1.3 31|9 7 0 3 -4
3041 揚智|半導體業|-38 -33 -41|50 80 -6 -21|0.8 17|12 -0 0 -3 -10
3042 晶技|電子零組|-14 -18 -8|84 93 4 -7|0.6 80|15 22 -1 -6 -23
3044 健鼎|電子零組|-12 -0 -9|78 88 1 -11|0.7 97|39 -7 -5 -5 23
3045 台灣大|通信網路|11 10 -0|89 89 -5 -8|1.1 316|16 2 -8 10 30
3046 建碁|電腦及週|-5 22 -13|92 92 78 96|0.4 432|3 0 0 3 3
3047 訊舟|通信網路|11 22 9|93 93 3 52|1.7 165|2 -1 0 18 18
3048 益登|電子通路|15 11 -1|83 89 2 -11|0.7 10|3 2 0 -1 2
3050 鈺德|光電業|1 8 -2|87 93 4 -3|0.7 16|9 -0 0 -5 1
3051 力特|光電業|-16 -4 0|54 92 4 8|0.9 25|4 17 0 26 -2
3056 富華新|建材營造|23102 24036 15702|82 95 -1 3|1.0 30|5 9 0 -37 -12
3059 華晶科|光電業|107 87 27|74 99 12 6|1.7 201|15 1 0 -1 32
3062 建漢|通信網路|73 91 62|70 79 -11 -5|2.0 88|12 -4 0 1 -0
3078 僑威|電子零組|-20 -34 1|70 85 -6 -15|1.4 10|1 8 0 -1 -10
3081 聯亞|通信網路|93 88 72|58 65 -34 -13|2.7 544|36 -7 1 48 30
3083 網龍|文化創意|4 -10 -16|66 91 8 -9|1.5 11|1 -1 0 32 3
3088 艾訊|電腦及週|39 18 -19|86 92 1 0|0.9 12|5 19 -1 -23 -10
3090 日電貿|電子零組|-11 -13 -14|100 100 3 5|1.1 17|8 27 0 7 -10
3092 鴻碩|電子零組|-31 -16 -47|56 79 -7 -22|5.7 11|2 1 0 14 -1
3105 穩懋|半導體業|-49 -45 -26|44 78 1 -22|0.6 616|41 6 0 -31 -23
3122 笙泉|半導體業|-53 -53 -42|44 65 -2 -35|1.1 17|3 -4 0 27 15
3128 昇銳|光電業|64 44 11|100 100 124 176|1.6 633|2 -0 0 -11 1
3131 弘塑|半導體業|-2 -7 -21|69 84 -10 -11|0.9 48|4 -3 -4 na 5
3138 耀登|通信網路|31 36 12|60 86 6 -6|0.7 57|3 7 0 4 -2
3141 晶宏|半導體業|-62 -40 -60|33 62 -18 -39|0.9 456|7 -1 0 7 4
3147 大綜|資訊服務|-43 -42 -31|89 89 5 23|0.9 13|2 3 0 7 -5
3149 正達|光電業|7 4 6|61 89 10 -5|0.6 22|2 -0 0 0 na
3152 璟德|通信網路|-39 -47 -0|52 85 1 -15|1.4 12|17 -11 3 7 -7
3162 精確|電機機械|235 142 75|90 90 1 23|1.2 53|47 -1 0 43 36
3163 波若威|通信網路|38 34 -7|93 93 -0 8|2.6 183|6 -4 -0 21 19
3169 亞信|半導體業|-24 -21 -48|41 80 5 -21|1.8 103|2 -5 0 1 12
3176 基亞|生技醫療|-89 -90 -307|61 76 -19 -23|0.8 9|4 1 0 na na
3178 公準|半導體業|4 9 -4|90 93 -0 23|2.5 14|1 -1 0 30 8
3189 景碩|半導體業|10 15 -14|56 88 17 -17|0.9 1812|16 3 1 -23 -10
3205 佰研|生技醫療|-13 -13 -3|63 63 -26 123|0.8 69|12 -3 0 16 20
3207 耀勝|電子零組|29 26 -6|97 97 25 51|0.8 380|2 -0 -0 -6 -1
3209 全科|電子通路|42 16 -4|89 89 -4 2|0.7 20|4 -9 -0 -35 -9
3211 順達|電腦及週|30 2 4|72 94 -0 -6|1.0 10|11 11 -1 -0 -4
3217 優群|電子零組|-11 -21 -18|65 97 23 8|1.5 56|2 -0 8 7 -7
3218 大學光|生技醫療|26 31 -2|78 78 -12 2|2.2 146|30 -16 2 43 16
3221 台嘉碩|通信網路|-25 -24 -49|67 71 -15 -26|1.1 24|6 -3 0 4 -17
3224 三顧|電子通路|-38 -30 -52|71 86 -8 -3|1.4 15|1 5 0 -1 2
3227 原相|半導體業|-44 -48 -6|69 97 8 -3|1.2 41|16 27 2 -9 -27
3228 金麗科|半導體業|20 -2 13|37 42 -43 -58|0.8 110|7 -0 -2 4 6
3230 錦明|光電業|-45 -40 -16|72 80 -6 -14|2.2 6|1 -2 0 9 8
3231 緯創|電腦及週|-2 7 -11|94 96 2 4|0.7 259|28 10 -1 7 -18
3232 昱捷|電子通路|77 101 30|97 97 37 38|1.6 15|7 4 0 7 -12
3234 光環|通信網路|-36 -30 -10|90 90 -4 17|5.2 9|5 -0 0 -7 -5
3236 千如|電子零組|15 20 -6|99 100 12 20|1.0 21|12 3 0 -23 34
3260 威剛|半導體業|-18 -8 -5|68 95 7 -4|0.7 80|10 10 -1 -3 -13
3264 欣銓|半導體業|25 22 2|93 100 16 5|0.9 235|23 11 -0 -14 -19
3265 台星科|半導體業|17 8 -25|95 97 19 -3|1.5 61|6 7 0 23 -15
3272 東碩|電腦及週|159 116 73|82 82 69 66|0.8 123|1 -0 0 6 -22
3289 宜特|其他電子|15 17 -1|93 93 22 50|0.6 559|8 -1 -3 0 11
3290 東浦|電子零組|0 -2 -8|87 97 20 8|3.1 17|1 0 0 6 16
3293 鈊象|文化創意|2 5 -1|94 94 5 14|0.8 357|30 3 -1 23 -21
3296 勝德|電子零組|-27 -27 -8|85 88 -6 3|0.5 12|3 -3 0 5 7
3297 杭特|光電業|-34 -10 -22|100 100 52 54|5.0 19|0 -0 0 114 12
3305 昇貿|其他電子|-29 -21 -47|54 68 -11 -33|1.4 24|3 -0 0 -2 2
3306 鼎天|通信網路|-32 1 -18|63 92 -3 -3|0.9 9|3 -2 0 14 21
3317 尼克森|半導體業|-24 -23 -20|69 83 -2 -18|1.4 24|3 -0 0 2 7
3322 建舜電|電子零組|-32 -25 -6|75 95 1 18|1.1 18|3 2 0 0 5
3323 加百裕|電腦及週|-11 4 14|87 96 3 1|0.9 9|3 -0 0 -9 6
3324 雙鴻|其他電子|-13 -15 -21|64 89 5 -16|1.1 275|11 3 3 -2 -4
3338 泰碩|電子零組|-13 -7 -7|59 82 -7 -15|1.1 6|4 8 0 1 -0
3346 麗清|汽車工業|93 52 29|78 83 -8 13|0.7 24|6 5 -6 10 3
3356 奇偶|光電業|19 16 8|100 100 83 60|2.1 545|4 -0 0 27 36
3357 臺慶科|電子零組|-17 -24 -18|64 87 -8 -15|1.0 5|11 5 0 -14 -4
3362 先進光|光電業|-1 -3 -12|92 92 -6 23|1.6 257|2 0 0 20 3
3374 精材|半導體業|1 -4 -5|73 77 -11 -25|1.1 288|10 1 -7 12 -36
3376 新日興|電子零組|-16 4 3|89 89 -3 4|0.5 20|21 -0 0 -7 -10
3380 明泰|通信網路|38 40 33|90 90 -3 22|2.4 70|7 -1 0 0 24
3390 旭軟|電子零組|-39 -14 -32|67 76 -15 -12|0.6 7|4 4 0 6 -3
3402 漢科|其他電子|33 48 3|94 96 5 1|1.3 22|4 6 0 7 -10
3406 玉晶光|光電業|18 22 -1|70 89 -9 1|0.7 1453|24 -0 2 -5 -14
3413 京鼎|半導體業|33 30 6|77 88 -1 -4|0.6 126|22 11 -0 -15 -15
3416 融程電|電腦及週|9 8 0|97 97 4 13|1.0 14|3 9 0 -39 -18
3419 譁裕|通信網路|20 37 24|64 96 15 16|1.1 71|4 -1 0 31 36
3432 台端|電子零組|47 -18 10|81 81 4 74|1.1 43|5 -4 0 3 35
3434 哲固|光電業|-11 -3 -9|66 88 4 4|1.6 37|2 0 0 11 -8
3438 類比科|半導體業|-54 -55 -28|62 86 14 -14|0.6 14|2 1 0 1 3
3441 聯一光電|光電業|-33 -24 -31|100 100 17 21|3.5 71|3 1 -0 39 -2
3443 創意|半導體業|42 65 15|99 99 38 31|0.7 5351|38 4 -1 -37 -15
3444 利機|電子通路|-24 -27 -17|100 100 55 53|6.3 71|11 -0 0 102 2
3450 聯鈞|半導體業|-11 -7 -6|71 84 -9 -8|1.1 8|8 12 0 -4 -6
3454 晶睿|光電業|194 137 69|100 100 93 183|1.8 2774|8 -0 -0 50 -12
3455 由田|光電業|-0 9 -8|81 99 7 10|0.7 36|5 6 0 7 -2
3466 德晉|通信網路|36 83 86|100 100 20 14|1.2 20|12 13 0 9 -5
3479 安勤|電腦及週|94 76 18|91 91 0 6|1.0 18|3 -0 -2 5 -5
3481 群創|光電業|-42 -45 -16|70 94 5 -3|0.6 657|26 7 -2 4 -17
3483 力致|電腦及週|-16 -13 -27|57 83 1 -17|1.6 24|3 -1 -3 -1 10
3484 崧騰|電子零組|-30 -22 -15|53 80 -17 -17|1.6 7|4 -0 0 -3 -9
3491 昇達科|通信網路|-13 -1 -15|67 80 -11 -14|1.9 209|9 -3 -0 36 12
3499 環天科|通信網路|-6 -16 2|71 95 9 -1|1.7 48|2 -1 0 36 37
3501 維熹|電子零組|7 10 -6|99 99 10 19|1.5 8|4 7 0 114 -12
3504 揚明光|光電業|-18 3 -15|72 81 -13 35|0.9 409|2 -1 -0 30 5
3508 位速|其他電子|-45 -32 -40|56 83 5 30|2.1 26|2 -2 0 -5 -33
3511 矽瑪|電子零組|31 27 -92|94 94 7 10|0.7 33|3 10 0 1 -25
3515 華擎|電腦及週|4 -4 -2|52 96 48 5|1.8 373|4 -2 2 2 -2
3520 華盈|電子零組|38 52 3|91 91 1 32|1.5 48|4 1 0 -11 4
3521 台鋼建設|建材營造|6 19 -4|84 84 -2 74|0.2 12|1 -3 0 -100 13
3526 凡甲|電子零組|-11 -6 -6|65 80 -9 -17|0.6 28|5 5 0 13 -7
3527 聚積|半導體業|-35 -46 -39|55 79 -4 -22|1.2 16|6 10 0 0 -7
3529 力旺|半導體業|37 28 -8|70 98 16 16|0.6 1648|62 6 2 -31 -31
3530 晶相光|半導體業|-64 -68 -23|57 79 -5 -22|1.1 8|42 7 0 -3 -3
3532 台勝科|半導體業|45 38 7|44 71 -4 -31|1.2 523|52 1 -0 1 -5
3533 嘉澤|電子零組|37 30 -1|99 99 23 15|0.7 652|33 9 1 -52 -22
3535 晶彩科|光電業|-28 114 68|72 92 9 -6|0.5 59|4 -5 0 9 10
3545 敦泰|半導體業|-44 -54 -25|46 72 -2 -30|0.5 301|14 1 -0 -0 -7
3546 宇峻|文化創意|4 -6 -5|82 99 10 3|1.0 9|11 3 -9 3 -13
3548 兆利|電子零組|2 -2 -18|81 91 -5 -5|0.7 9|7 -1 0 -4 -9
3552 同致|其他電子|8 34 20|80 80 -14 -7|0.4 265|17 -0 0 1 -10
3556 禾瑞亞|半導體業|-0 -30 -35|74 86 -2 -15|1.1 6|6 9 0 -1 -18
3557 嘉威|居家生活|-33 -13 -32|69 75 -7 -22|1.2 7|19 -1 0 -9 -42
3558 神準|通信網路|116 97 39|91 91 3 7|1.2 1438|7 -0 0 7 11
3563 牧德|光電業|-28 -37 -19|53 83 0 -16|1.2 16|9 12 0 -5 -25
3576 聯合再生|光電業|59 54 9|88 91 -2 6|0.9 103|17 -1 -0 na na
3580 友威科|其他電子|76 60 20|88 88 -6 3|1.2 50|9 2 0 26 34
3583 辛耘|半導體業|26 18 -13|68 85 -4 -16|0.8 32|8 5 0 -7 -0
3587 閎康|其他電子|36 25 8|92 96 9 19|0.3 97|4 6 0 15 -36
3588 通嘉|半導體業|-54 -51 -46|42 66 7 -36|0.5 110|1 -0 0 -6 14
3592 瑞鼎|半導體業|-37 -41 na|na 77 27 -23|0.8 461|12 -3 2 47 35
3594 磐儀|電腦及週|44 33 17|88 88 3 8|0.3 21|4 17 -5 -5 -40
3596 智易|通信網路|36 34 16|79 79 -2 -10|0.7 209|20 -2 -1 -3 -7
3605 宏致|電子零組|-13 -10 -17|66 88 -1 -12|3.0 9|10 -2 0 -5 -15
3611 鼎翰|電腦及週|37 19 2|96 96 -1 12|0.9 6|12 -21 -2 -9 -9
3617 碩天|其他電子|25 38 17|100 100 13 66|1.9 55|6 5 0 67 17
3624 光頡|電子零組|-17 -12 -29|50 58 -0 -44|1.2 66|44 -5 0 15 15
3630 新鉅科|光電業|-46 -42 -8|81 94 -1 -0|2.4 21|36 -2 0 9 2
3645 達邁|電子零組|-26 -42 -29|57 60 -8 -41|0.9 11|12 -8 0 7 -10
3653 健策|電子零組|46 49 12|95 95 6 14|0.7 336|12 4 -1 31 -38
3661 世芯-KY|半導體業|46 49 29|74 94 7 13|0.7 5623|53 0 1 -9 7
3665 貿聯-KY|其他電子|90 87 2|74 74 -20 -15|0.8 698|50 -5 -10 31 -15
3669 圓展|通信網路|-22 -19 3|69 88 -10 -5|1.4 8|1 2 0 4 2
3673 TPK-KY|光電業|13 13 14|76 85 -8 -3|0.8 24|35 28 0 -10 -13
3675 德微|半導體業|-4 0 -13|57 60 -8 -37|1.1 296|55 1 -3 44 1
3679 新至陞|電子零組|1 1 19|99 99 11 15|1.0 5|13 15 0 -25 -21
3680 家登|半導體業|-34 38 -23|76 84 -6 6|0.5 303|8 1 -1 -4 -21
3687 歐買尬|數位雲端|10 5 -6|40 65 -3 -34|1.2 30|4 -6 -0 24 12
3689 湧德|電子零組|-4 -11 -17|67 79 -3 -23|1.0 5|4 1 0 -1 -11
3691 碩禾|光電業|-35 -19 -1|56 71 -13 -16|0.5 22|8 11 0 -2 -29
3693 營邦|電腦及週|89 59 22|100 100 20 71|1.4 78|5 2 0 8 14
3694 海華|通信網路|-13 -2 1|74 95 11 13|1.4 6|2 -0 0 -9 -12
3701 大眾控|電腦及週|44 19 -8|48 83 -7 -12|1.1 30|4 4 0 4 -14
3702 大聯大|電子通路|2 -3 -11|89 91 -5 -9|0.9 163|25 -4 10 -7 8
3703 欣陸|建材營造|4 11 -28|91 91 -9 10|0.6 44|28 -5 0 11 -13
3704 合勤控|通信網路|39 36 26|84 96 7 13|3.9 108|10 1 0 18 106
3705 永信|生技醫療|-3 -15 -11|94 97 -2 -1|1.1 6|10 -12 0 80 0
3706 神達|電腦及週|61 47 32|91 100 10 7|1.3 67|13 24 -0 -7 -25
3707 漢磊|半導體業|10 19 -7|66 81 -5 -22|0.7 443|10 3 1 4 -7
3708 上緯投控|綠能環保|-23 -7 -0|71 78 11 -17|1.1 165|12 4 -5 -5 -2
3710 連展投控|電子零組|-11 -15 -5|72 72 -24 -1|1.0 22|2 -5 0 -100 na
3711 日月光投控|半導體業|22 24 1|99 100 23 8|0.9 994|74 39 0 -44 -17
3714 富采|光電業|-32 -36 na|47 87 -2 -15|0.8 149|13 14 0 -5 -8
3715 定穎投控|電子零組|na na na|na na -8 na|1.0 11|14 16 0 2 -26
4102 永日|生技醫療|-2 39 22|95 95 38 93|1.0 110|3 0 0 20 -16
4104 佳醫|生技醫療|9 14 5|96 96 -1 7|1.0 12|6 -20 0 -7 15
4105 東洋|生技醫療|-12 16 1|93 93 5 17|1.5 118|20 1 -1 85 32
4107 邦特|生技醫療|7 16 9|93 93 -7 6|1.6 14|28 -17 0 -10 -3
4114 健喬|生技醫療|42 42 9|92 92 -1 42|0.6 199|11 8 0 -2 -26
4116 明基醫|生技醫療|121 108 15|75 75 -8 -5|0.8 61|2 -2 0 16 8
4119 旭富|生技醫療|61 79 82|96 96 10 15|1.7 40|2 -3 0 63 26
4121 優盛|生技醫療|-1 9 -0|70 81 -13 3|0.7 8|6 -3 0 -12 2
4123 晟德|生技醫療|141 124 79|83 88 -9 -7|0.9 35|7 5 0 1 -0
4128 中天|生技醫療|3 -9 -8|88 88 -6 36|1.2 553|6 -2 0 13 25
4129 聯合|生技醫療|21 27 7|99 99 18 36|2.1 17|9 7 0 45 -30
4133 亞諾法|生技醫療|48 23 28|47 81 -7 -9|0.5 22|16 5 0 -1 5
4137 麗豐-KY|生技醫療|-20 -16 -0|73 94 9 -1|1.6 19|63 14 1 7 -0
4142 國光生|生技醫療|-49 -17 -421|82 92 -1 7|0.8 50|7 7 0 -13 -14
4147 中裕|生技醫療|178 71 80|87 91 1 8|0.5 35|8 18 0 15 -22
4148 全宇生技-KY|生技醫療|27 112 45|66 82 -18 10|0.4 22|73 3 0 4 1
4155 訊映|生技醫療|-15 14 -10|96 96 9 14|0.5 18|4 7 0 -22 8
4157 太景*-KY|生技醫療|149 482 383|76 76 -14 -1|0.7 20|5 17 0 -6 -10
4162 智擎|生技醫療|23 6 5|100 100 11 101|1.2 2203|8 0 1 13 14
4163 鐿鈦|生技醫療|20 33 15|99 99 3 14|0.6 9|3 -0 0 26 -5
4164 承業醫|生技醫療|28 57 10|96 97 3 17|2.3 18|24 -2 1 10 16
4167 松瑞藥|生技醫療|-8 -5 24|85 93 5 11|0.6 11|12 21 0 -5 -19
4168 醣聯|生技醫療|85 6 na|78 78 -18 29|0.7 104|6 -3 0 18 45
4171 瑞基|農業科技|-43 -55 -38|35 63 -28 -37|0.5 15|21 2 0 2 -1
4174 浩鼎|生技醫療|-100 -60 -462|57 69 -6 -31|0.9 30|12 16 0 -4 -31
4190 佐登-KY|生技醫療|34 11 12|94 94 -2 16|0.8 5|64 0 0 19 8
4306 炎洲|塑膠工業|-19 -19 -11|98 100 7 2|1.1 6|5 16 0 -24 -3
4426 利勤|紡織纖維|357 313 193|73 73 -20 1|0.6 8|7 3 0 1 -2
4432 銘旺實|紡織纖維|-20 2 -29|82 82 -3 63|0.9 22|5 4 0 17 2
4438 廣越|紡織纖維|76 94 -2|84 84 -9 14|0.4 30|4 -5 -2 -51 17
4503 金雨|電機機械|82 69 33|80 80 -1 -4|0.2 8|2 10 0 -2 0
4532 瑞智|電機機械|-45 -33 -19|82 82 -14 -1|0.5 6|12 -4 0 -6 4
4536 拓凱|運動休閒|30 34 4|98 98 4 41|0.6 110|19 -2 -2 3 10
4541 晟田|其他|-5 34 -4|87 87 -4 34|2.3 16|4 -4 -1 26 5
4543 萬在|電機機械|-11 4 -6|83 83 -5 15|2.6 11|8 -4 0 4 11
4549 桓達|電機機械|28 29 3|93 93 0 13|0.3 6|6 2 0 -73 14
4551 智伸科|汽車工業|3 9 3|90 92 5 7|0.4 87|52 1 2 -14 6
4557 永新-KY|汽車工業|88 127 41|78 78 -13 40|0.4 10|40 -18 0 18 21
4566 時碩工業|電機機械|35 29 13|91 91 1 22|2.2 46|2 -1 0 17 24
4572 駐龍|電機機械|50 56 -4|86 86 4 6|1.1 27|2 2 -11 16 17
4721 美琪瑪|化學工業|-15 -3 -89|73 82 -11 -20|1.9 102|1 -1 0 -6 -9
4726 永昕|生技醫療|-56 -5 -25|76 76 -14 4|0.7 52|1 -1 -2 15 11
4736 泰博|生技醫療|127 33 -31|66 83 -10 -3|0.7 137|12 1 0 -8 -6
4739 康普|化學工業|-10 3 -33|65 75 -14 -26|2.3 181|2 -3 0 0 24
4743 合一|生技醫療|-41 -40 -1112|89 98 9 69|1.4 3013|9 2 0 38 -2
4746 台耀|生技醫療|37 38 15|93 100 5 27|2.2 61|9 26 0 -20 4
4755 三福化|化學工業|-30 -7 -50|60 72 -5 -29|3.1 88|30 -5 0 29 44
4763 材料*-KY|化學工業|83 89 37|99 99 28 57|1.3 446|77 10 -0 39 -18
4766 南寶|化學工業|26 41 17|93 93 -3 9|0.7 8|15 2 0 -34 -12
4768 晶呈科技|化學工業|194 98 na|na 86 2 28|0.7 393|5 -1 0 na 18
4770 上品|化學工業|77 68 na|na 80 -13 8|1.5 483|13 -12 4 248 24
4904 遠傳|通信網路|2 7 2|80 80 -9 -14|1.1 325|25 -16 -3 68 -2
4906 正文|通信網路|73 53 35|89 89 -9 -3|0.5 63|12 6 0 -14 6
4908 前鼎|通信網路|-18 -6 -30|80 80 -12 -4|2.4 8|6 -8 0 -2 -7
4915 致伸|電子零組|-9 12 -3|82 82 -13 -3|1.3 533|61 -7 0 15 11
4916 事欣科|電腦及週|78 50 32|80 95 12 16|5.5 6|1 -2 0 27 39
4919 新唐|半導體業|-11 -2 -5|66 76 9 -23|0.8 1397|6 -1 5 -1 6
4924 欣厚-KY|綠能環保|113 46 11|90 90 19 13|5.5 5|33 -0 0 81 na
4927 泰鼎-KY|電子零組|-10 1 -14|47 85 3 -18|1.5 159|16 -1 0 -19 9
4931 新盛力|電腦及週|32 163 55|95 95 29 24|0.7 1357|29 0 -1 -5 38
4934 太極|光電業|87 125 88|69 79 -3 -11|1.2 16|1 4 0 na na
4935 茂林-KY|光電業|19 13 22|81 100 12 13|0.7 14|26 29 0 -10 -33
4938 和碩|電腦及週|-4 6 -11|91 94 -4 -3|1.3 233|30 9 -1 -11 12
4950 金耘國際|鋼鐵工業|-99 -93 -237|75 80 -11 -15|2.1 10|0 -1 0 na na
4952 凌通|半導體業|-47 -39 -38|65 71 -4 -30|0.8 17|6 3 0 6 -16
4953 緯致|資訊服務|23 28 -3|93 97 1 10|2.5 36|10 3 -1 3 12
