# 2025-06-02 全池(1074 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
1591 駿吉-KY|電機機械|-66 -56 -226|58 73 -17 -9|0.5 5|3 -2 0 5 3
1597 直得|電機機械|21 12 4|69 69 -16 -4|0.9 332|3 -2 0 21 41
1598 岱宇|運動休閒|10 5 3|67 67 -26 -22|0.4 6|4 -3 0 -4 -34
1603 華電|電器電纜|70 79 47|75 94 -1 -3|0.8 14|3 9 0 -13 -9
1604 聲寶|電器電纜|0 -1 -6|94 97 -2 -1|0.6 8|8 10 0 -27 18
1605 華新|電器電纜|16 16 11|55 70 -24 -24|0.6 311|15 1 0 -6 -10
1608 華榮|電器電纜|-7 8 -8|54 79 -16 -19|0.3 24|2 6 0 -6 -12
1609 大亞|電器電纜|9 12 -1|63 80 -14 -20|0.5 118|13 6 -0 -1 -18
1612 宏泰|電器電纜|-2 16 7|82 91 -4 -4|0.5 13|14 17 0 -5 -6
1616 億泰|電器電纜|1 14 2|99 99 34 20|0.6 69|6 7 -0 19 -24
1618 合機|電器電纜|225 113 69|76 91 -2 4|0.8 232|3 1 0 -5 -1
1702 南僑|食品工業|1 4 -1|73 87 -8 -13|2.0 27|12 -26 -2 8 23
1707 葡萄王|生技醫療|-7 -2 -4|86 86 -10 -12|0.7 14|16 -20 -4 -2 4
1708 東鹼|化學工業|-6 7 -4|80 82 -16 -16|1.1 49|13 -8 0 -14 47
1709 和益|化學工業|-32 -12 -19|69 82 -17 -18|0.9 6|3 -0 0 -0 3
1710 東聯|化學工業|3 29 9|68 74 -23 -21|0.5 12|6 -15 0 -1 -4
1711 永光|化學工業|4 9 5|60 73 -20 -25|6.2 13|6 -14 0 28 9
1712 興農|化學工業|7 3 3|94 94 -6 -1|0.3 15|16 20 -13 -10 -16
1713 國化|化學工業|-33 -9 -14|87 90 -4 12|1.1 13|2 5 -0 -5 6
1717 長興|化學工業|-5 6 3|76 89 -7 -11|3.7 29|14 -18 0 11 26
1720 生達|生技醫療|9 13 6|76 89 -7 -10|0.5 6|4 5 0 -4 -2
1721 三晃|化學工業|-31 -9 -13|45 63 -26 -36|2.9 8|4 -15 0 15 3
1722 台肥|化學工業|8 9 14|83 89 -2 -8|0.9 115|11 -7 -1 -31 27
1723 中碳|化學工業|-31 -17 -16|80 92 -6 -5|0.8 15|8 2 4 -1 0
1727 中華化|化學工業|13 9 -13|54 66 -25 -34|3.1 6|2 -13 0 19 -5
1732 毛寶|化學工業|5 9 3|96 96 15 17|8.7 19|1 -1 0 154 19
1734 杏輝|生技醫療|12 13 4|87 98 5 6|0.7 7|5 25 0 3 -10
1736 喬山|運動休閒|22 27 -2|65 65 -31 -6|0.6 122|8 -23 1 11 22
1760 寶齡富錦|生技醫療|9 7 3|81 92 -0 -8|6.4 12|11 -6 0 11 1
1773 勝一|化學工業|3 11 1|83 90 -4 -8|1.5 25|6 2 -3 25 2
1784 訊聯|生技醫療|2 4 0|46 69 -17 -25|0.4 7|4 0 0 -4 -9
1785 光洋科|其他電子|47 55 21|76 82 -11 -6|0.3 213|14 12 -0 -9 -31
1786 科妍|生技醫療|2 5 -7|72 77 -21 7|0.7 34|4 -14 0 12 12
1789 神隆|生技醫療|0 -17 -12|59 73 -23 -25|3.8 9|4 -22 0 -0 9
1795 美時|生技醫療|24 18 -1|75 80 -13 -17|1.3 276|56 2 -2 2 -2
1799 易威|生技醫療|6 87 -98|25 70 -18 -15|0.2 9|14 -6 0 na na
1802 台玻|玻璃陶瓷|0 9 14|70 72 -9 -26|2.9 66|5 -6 -0 31 2
1806 冠軍|玻璃陶瓷|7 18 14|81 97 18 11|1.0 15|8 -1 0 -3 2
1808 潤隆|建材營造|-98 -98 -20|23 73 -18 -25|0.7 34|7 -17 -0 2 -7
1809 中釉|玻璃陶瓷|43 21 16|57 77 -14 -24|3.8 6|3 -7 0 4 -10
1810 和成|玻璃陶瓷|-4 4 6|79 83 -5 -7|0.3 22|3 -4 -0 2 20
1815 富喬|電子零組|50 72 8|99 99 4 28|3.2 1393|10 2 -0 10 -11
1903 士紙|造紙工業|-11 -5 2|85 85 23 15|4.5 203|11 -0 0 74 43
1904 正隆|造紙工業|-2 7 0|59 79 -14 -21|0.9 12|9 -12 0 -13 -1
1905 華紙|造紙工業|-7 -3 -0|54 68 -26 -31|0.8 14|4 -2 0 -5 4
1907 永豐餘|造紙工業|-3 7 1|80 87 -10 -13|1.2 27|13 -15 -0 1 11
2002 中鋼|鋼鐵工業|-8 -7 -2|77 78 -19 -12|1.2 523|15 -10 -2 20 2
2006 東和鋼鐵|鋼鐵工業|7 10 13|84 86 -10 -5|0.6 53|17 -8 -10 -4 7
2009 第一銅|鋼鐵工業|-2 9 -6|54 68 -21 -19|0.2 32|1 2 0 -3 -12
2010 春源|鋼鐵工業|5 15 3|97 97 13 15|0.5 23|9 26 -0 41 14
2014 中鴻|鋼鐵工業|-18 -27 -0|59 59 -37 -26|0.7 94|5 -5 -10 4 -9
2015 豐興|鋼鐵工業|-8 3 6|78 88 -7 -11|0.7 15|13 -6 0 606 5
2020 美亞|鋼鐵工業|-5 -2 21|72 89 -8 -4|0.8 12|3 1 0 -3 -3
2023 燁輝|鋼鐵工業|-5 -3 1|87 87 -11 -2|0.9 21|6 -19 0 11 3
2027 大成鋼|鋼鐵工業|7 13 14|71 71 -21 7|0.9 657|26 -1 -19 92 5
2029 盛餘|鋼鐵工業|18 22 10|83 85 -11 -6|0.5 5|67 -21 0 9 4
2031 新光鋼|鋼鐵工業|49 71 61|59 76 -21 -17|0.5 18|11 -4 -1 3 -9
2032 新鋼|鋼鐵工業|13 26 15|70 70 -25 2|0.4 5|3 -3 0 2 10
2034 允強|鋼鐵工業|10 18 9|80 80 -17 8|0.7 31|7 -0 0 -5 -3
2038 海光|鋼鐵工業|6 19 9|69 76 -22 -10|0.6 7|2 -5 0 23 2
2049 上銀|電機機械|1 5 3|60 60 -28 -5|0.5 999|30 -1 -0 12 38
2059 川湖|電子零組|82 108 21|95 95 1 43|0.5 1772|23 4 2 -24 3
2062 橋椿|居家生活|-25 -13 2|59 67 -23 -25|0.8 12|8 2 0 0 -19
2066 世德|電機機械|-9 -6 -3|55 67 -26 -28|0.2 5|12 9 0 0 -9
2070 精湛|電機機械|-20 -2 -16|38 50 -33 -53|0.6 7|5 6 0 6 -11
2101 南港|橡膠工業|9 10 -73|60 77 -19 -18|0.6 90|7 -4 0 -0 3
2102 泰豐|橡膠工業|19 59 11|82 91 9 -9|1.0 15|5 -5 0 11 -1
2103 台橡|橡膠工業|14 22 -0|71 79 -15 -22|0.9 10|25 -20 0 -15 5
2104 國際中橡|橡膠工業|9 0 -1|60 71 -14 -30|0.8 10|9 -4 0 8 4
2105 正新|橡膠工業|-3 3 3|80 91 -6 -6|2.2 275|13 17 -29 -4 9
2106 建大|橡膠工業|2 6 5|68 81 -16 -18|1.2 10|9 -21 0 -10 3
2107 厚生|橡膠工業|-10 46 19|92 98 -1 2|0.8 7|7 -3 0 -37 33
2108 南帝|橡膠工業|1 4 -25|56 74 -23 -24|3.9 9|6 -28 0 5 7
2109 華豐|橡膠工業|-11 7 1|92 94 -2 1|0.7 6|16 3 0 63 19
2201 裕隆|汽車工業|-27 -15 -11|51 61 -27 -36|0.8 90|7 -12 -0 1 -5
2204 中華|汽車工業|-26 -28 -8|49 77 -17 -22|0.9 104|21 -2 3 -2 -13
2206 三陽工業|汽車工業|3 1 4|88 97 2 -1|0.8 59|10 -1 9 -3 1
2207 和泰車|汽車工業|3 8 6|86 94 1 -2|1.9 184|23 11 -0 -35 -5
2208 台船|航運業|-38 -0 23|85 90 -6 -4|0.5 22|6 11 -1 na -12
2211 長榮鋼|鋼鐵工業|57 44 4|57 75 -7 -11|1.1 83|7 -18 4 11 25
2228 劍麟|汽車工業|-1 2 3|76 90 -4 -8|0.5 20|7 10 1 -13 -2
2230 泰茂|居家生活|-15 10 -132|65 73 0 -22|0.9 29|3 -1 0 9 14
2231 為升|汽車工業|-20 -18 -25|59 72 -13 -26|0.4 19|4 -14 0 -3 5
2233 宇隆|汽車工業|-11 8 2|55 55 -30 -13|0.4 120|4 -5 -0 10 8
2236 百達-KY|汽車工業|605 573 427|66 66 -26 -22|0.4 12|61 -3 0 6 15
2247 汎德永業|汽車工業|36 29 10|89 89 -6 1|0.4 25|6 5 -19 -10 3
2250 IKKA-KY|汽車工業|1 6 7|61 61 -33 3|0.2 29|7 2 0 0 18
2258 鴻華先進-創|汽車工業|-63 126 -602|83 83 -10 4|1.8 22|0 8 0 na na
2301 光寶科|電腦及週|27 28 22|87 92 -5 -1|1.4 720|28 16 -15 8 9
2302 麗正|半導體業|-2 15 -4|68 68 -25 -12|0.3 7|3 -18 0 -11 -14
2303 聯電|半導體業|4 6 0|81 95 8 6|2.1 1873|22 -11 22 -19 3
2308 台達電|電子零組|22 33 19|84 84 -3 -5|0.8 2392|65 6 1 -6 66
2312 金寶|其他電子|-7 13 0|61 68 -21 -39|1.1 207|12 -15 1 26 6
2313 華通|電子零組|11 15 8|67 85 -8 -1|0.8 505|16 -7 1 -8 -20
2316 楠梓電|電子零組|17 19 18|70 81 -9 -18|0.5 10|27 -0 0 -1 -21
2317 鴻海|其他電子|26 35 13|67 76 -11 -22|0.7 6373|33 0 0 6 -3
2324 仁寶|電腦及週|-19 -1 3|70 71 -24 -25|2.4 1110|43 -1 -17 117 92
2327 國巨*|電子零組|7 11 -1|60 80 -13 -8|0.8 1054|48 -4 0 3 23
2328 廣宇|電子零組|21 30 30|68 68 -22 0|0.5 370|16 -2 -0 -5 -21
2329 華泰|半導體業|23 10 17|59 94 3 5|2.2 152|8 -2 1 14 -7
2330 台積電|半導體業|48 46 6|84 84 -5 -5|0.9 28723|73 10 0 4 58
2331 精英|電腦及週|22 5 5|48 74 -18 -25|0.5 48|7 -10 0 24 10
2332 友訊|通信網路|-17 -9 -2|61 61 -18 -28|2.2 47|13 -10 0 13 14
2337 旺宏|半導體業|10 9 4|73 93 2 1|1.0 207|14 10 0 9 -7
2338 光罩|半導體業|-18 -10 -6|34 51 -39 -50|0.9 25|6 -1 0 6 -4
2340 台亞|半導體業|6 7 2|44 60 -28 -37|0.6 14|9 2 0 -3 -7
2344 華邦電|半導體業|-2 0 -3|63 80 -9 2|0.5 787|10 -1 0 3 12
2345 智邦|通信網路|153 141 66|93 93 6 10|0.8 3277|59 9 3 -46 13
2347 聯強|電子通路|3 1 -1|80 94 4 -6|1.2 360|30 3 -17 -2 14
2348 海悅|其他|55 17 -23|34 50 -35 -28|0.7 63|2 -5 0 -8 0
2351 順德|半導體業|3 11 7|41 68 -25 -33|0.8 62|10 -15 2 9 -12
2352 佳世達|電腦及週|7 8 5|66 68 -29 -30|0.5 70|11 5 -5 -0 -14
2353 宏碁|電腦及週|4 6 -2|61 84 -10 -9|0.8 313|20 -1 -2 -8 -2
2354 鴻準|其他電子|290 298 163|60 67 -22 -28|0.9 451|18 -15 -0 6 14
2355 敬鵬|電子零組|4 3 8|64 82 -14 -16|0.6 36|13 4 13 -10 -3
2356 英業達|電腦及週|22 27 -0|68 77 -15 -17|1.7 599|14 16 -21 5 -8
2357 華碩|電腦及週|35 31 7|88 88 -7 5|1.0 1893|48 11 -7 2 -9
2359 所羅門|其他電子|10 37 29|78 78 -11 3|0.6 748|4 -0 0 -4 4
2360 致茂|其他電子|32 48 17|72 74 2 -18|0.7 600|66 -2 5 1 5
2362 藍天|電腦及週|-29 -23 -24|72 85 -2 -14|0.9 51|10 -5 3 -1 1
2363 矽統|半導體業|1017 1259 537|50 62 -27 -33|0.5 100|9 8 0 -4 -23
2364 倫飛|電腦及週|13 36 4|61 84 -14 -7|0.4 6|19 -6 0 -4 7
2365 昆盈|電腦及週|-15 7 -13|55 72 -23 -16|0.7 239|1 -1 0 13 23
2367 燿華|電子零組|-14 1 -15|58 75 -16 -22|1.2 121|10 3 0 1 -6
2368 金像電|電子零組|56 51 20|98 98 15 37|2.0 2741|20 11 3 51 -23
2369 菱生|半導體業|-5 -6 4|56 74 -22 -24|0.4 7|14 -1 0 2 -6
2371 大同|電機機械|10 -1 2|69 86 -0 -14|0.7 658|9 10 3 -4 -76
2374 佳能|光電業|58 40 12|70 70 -20 5|0.5 234|4 -4 0 13 24
2375 凱美|電子零組|9 14 4|70 70 -9 -6|0.4 18|7 10 0 -13 -9
2376 技嘉|電腦及週|6 19 -46|82 93 3 -2|2.2 883|17 21 -13 8 -27
2377 微星|電腦及週|28 21 12|66 66 -28 -21|2.3 957|27 4 -21 93 149
2379 瑞昱|半導體業|14 30 9|92 92 -4 10|1.5 1241|51 7 -17 13 5
2382 廣達|電腦及週|58 75 21|79 91 5 -5|0.7 4775|21 13 2 -2 -18
2383 台光電|電子零組|42 65 10|100 100 25 62|1.1 3830|38 6 5 -14 3
2385 群光|電子零組|3 4 0|86 95 4 8|1.1 538|23 -16 7 -8 59
2387 精元|電腦及週|-27 -8 -9|70 70 -30 -18|0.5 38|19 -18 -0 19 26
2388 威盛|半導體業|-50 -20 -37|45 57 -30 -38|0.6 123|14 1 -2 8 -19
2392 正崴|電子零組|-6 8 -3|58 65 -23 -36|0.8 82|10 0 0 3 -9
2393 億光|光電業|-7 -0 -12|89 89 -4 3|0.9 109|21 -25 24 -23 11
2395 研華|電腦及週|29 31 22|81 81 -14 -2|1.0 461|38 -4 -2 26 -12
2397 友通|電腦及週|46 41 34|68 76 -23 -16|0.7 12|17 -13 0 -2 8
2399 映泰|電腦及週|-1 -7 5|44 58 -24 -35|1.2 24|6 -12 0 22 6
2401 凌陽|半導體業|0 20 4|51 63 -31 -31|2.3 32|15 -8 -0 5 2
2402 毅嘉|電子零組|24 24 8|85 93 -6 -6|1.2 44|8 12 1 4 -28
2404 漢唐|其他電子|7 4 23|99 99 21 35|0.7 878|25 13 -3 16 29
2405 輔信|電腦及週|-3 5 9|59 72 -26 -20|0.4 23|6 12 0 -5 -15
2406 國碩|光電業|-48 -41 -100|42 69 -21 -32|0.6 14|6 -5 0 9 8
2408 南亞科|半導體業|-3 -16 -11|61 99 20 31|1.2 3443|10 3 1 13 -16
2409 友達|光電業|-3 14 2|66 78 -15 -20|1.0 297|21 6 -2 3 10
2412 中華電|通信網路|6 3 0|99 99 4 6|1.3 1413|17 13 -6 -48 17
2414 精技|電子通路|42 36 20|97 97 9 9|0.6 7|5 5 0 240 4
2417 圓剛|電腦及週|-9 -3 -1|65 68 -22 -9|0.4 16|2 -4 0 5 5
2419 仲琦|通信網路|-35 -23 -32|51 54 -31 -45|1.4 7|2 -0 0 3 1
2420 新巨|電子零組|10 9 2|68 79 -18 -20|0.5 9|7 -5 2 -4 -9
2421 建準|電子零組|33 51 25|85 93 9 3|0.5 227|23 17 2 -12 -37
2423 固緯|其他電子|16 12 14|90 90 -4 -2|0.9 6|5 2 0 2 -2
2424 隴華|通信網路|-0 246 143|83 83 47 9|0.8 10|3 -2 0 na na
2425 承啟|電腦及週|104 88 74|74 95 1 -2|1.1 92|7 -2 0 16 3
2426 鼎元|光電業|14 20 12|62 64 -23 -33|0.5 7|8 -2 0 14 -28
2427 三商電|資訊服務|19 6 1|71 84 -10 -4|0.3 18|4 12 0 -2 -14
2428 興勤|電子零組|11 20 6|74 78 -18 -14|0.8 44|17 0 3 -3 -2
2429 銘旺科|光電業|28 70 30|90 90 56 112|0.4 178|5 -3 0 17 63
2436 偉詮電|半導體業|26 32 21|68 73 -16 -14|1.1 21|7 5 1 -8 -8
2438 翔耀|光電業|70 81 -149|36 73 -12 -27|0.3 8|1 4 0 na na
2439 美律|通信網路|-6 13 -5|88 98 2 19|1.0 239|23 2 23 -28 19
2441 超豐|半導體業|8 13 2|83 83 -14 -4|0.9 29|12 1 -3 -2 -5
2442 新美齊|建材營造|352 170 76|65 88 -7 -3|0.4 13|3 15 0 -11 -9
2449 京元電子|半導體業|34 26 9|66 73 -11 -25|1.0 1039|23 -3 -0 27 5
2451 創見|半導體業|26 25 26|78 98 18 12|0.9 129|8 -1 0 323 8
2453 凌群|資訊服務|13 8 0|79 79 -6 14|0.2 70|8 -3 -0 -3 9
2454 聯發科|半導體業|16 16 -1|81 81 -16 3|1.5 8644|58 -7 -6 12 155
2455 全新|通信網路|-19 -9 -8|50 56 -32 -40|0.3 300|29 4 -2 -18 -16
2457 飛宏|電子零組|-7 -2 6|43 51 -34 -47|2.4 38|9 -15 0 3 7
2458 義隆|半導體業|1 -0 -0|81 84 -12 -7|1.0 257|27 -1 10 -4 70
2464 盟立|其他電子|2 21 17|62 65 -23 -22|1.2 167|2 -6 0 12 20
2465 麗臺|電腦及週|27 3 4|43 73 -16 -14|1.0 31|1 -5 0 -8 na
2466 冠西電|光電業|65 95 50|79 79 16 154|0.5 137|11 -5 -0 6 155
2467 志聖|電子零組|12 19 -13|59 69 -15 -28|1.8 84|10 -4 -0 14 5
2468 華經|資訊服務|0 40 20|78 78 68 191|0.3 978|1 -2 0 16 205
2471 資通|資訊服務|47 34 12|84 84 2 23|0.2 87|7 -2 -0 -29 -5
2472 立隆電|電子零組|16 31 10|73 73 -15 -2|0.5 100|13 0 -0 13 -17
2474 可成|其他電子|2 19 4|90 95 2 12|3.3 919|36 -14 18 26 82
2476 鉅祥|電子零組|25 27 7|64 76 -22 -15|0.4 78|8 1 0 -9 -3
2478 大毅|電子零組|16 37 20|76 90 0 -6|0.5 6|6 -1 0 -3 -4
2480 敦陽科|資訊服務|17 16 7|95 95 1 31|0.5 77|13 34 2 -35 1
2481 強茂|半導體業|8 7 5|74 83 -11 -6|0.9 98|12 1 3 8 -6
2484 希華|電子零組|43 29 23|71 79 -16 -16|0.8 5|5 -3 0 -10 2
2486 一詮|光電業|31 30 16|54 63 -24 -32|0.9 379|7 -1 0 -1 -13
2488 漢平|其他電子|18 36 4|76 76 -17 -21|0.6 8|10 -15 0 17 -6
2489 瑞軒|光電業|14 24 -11|52 68 -29 -32|0.7 35|10 -11 0 5 1
2492 華新科|電子零組|6 11 4|61 77 -18 -17|0.7 63|11 4 -0 -1 -3
2493 揚博|電子零組|10 10 -1|80 93 5 -8|0.9 13|4 17 -0 -3 -10
2495 普安|電腦及週|-3 -16 -8|59 63 -22 -39|0.7 19|10 -14 1 6 5
2497 怡利電|汽車工業|14 22 -3|49 68 -25 -32|0.6 10|8 -14 0 1 -8
2498 宏達電|通信網路|-9 26 36|63 63 -16 -19|0.8 192|12 -3 0 0 -1
2501 國建|建材營造|-42 -48 -59|51 75 -23 -24|0.9 23|7 -13 2 8 4
2504 國產|建材營造|11 13 8|73 75 -7 -22|1.0 197|11 12 -26 28 -2
2515 中工|建材營造|-14 -2 -21|67 91 -5 -0|1.0 58|12 -3 -0 1 1
2516 新建|建材營造|31 30 12|71 71 -27 33|0.4 13|4 -10 0 na na
2520 冠德|建材營造|12 -11 -62|86 89 -3 -3|1.2 147|21 -5 9 7 25
2524 京城|建材營造|266 849 495|36 63 -23 -35|0.7 25|1 -11 2 4 -6
2528 皇普|建材營造|4039242 2973548 -38094|70 75 -22 -7|0.6 18|3 -2 0 -29 -5
2530 華建|建材營造|-76 -87 -37440|56 76 -21 -23|0.9 19|4 -18 0 -0 10
2534 宏盛|建材營造|987 691 462|83 90 -1 -7|1.0 18|8 -1 0 3 1
2535 達欣工|建材營造|109 83 64|96 96 10 30|1.1 29|8 26 2 -15 -30
2536 宏普|建材營造|9378 3934 2901|81 91 -4 -3|0.9 7|10 8 0 -5 -0
2537 聯上發|建材營造|-100 4012 -19154|44 81 -9 -13|3.6 29|1 -9 0 28 29
2539 櫻花建|建材營造|54 360 na|73 88 12 11|0.6 40|3 -1 -0 0 5
2540 愛山林|建材營造|-29 -11 -34|34 75 -19 -14|0.7 66|2 -3 0 2 6
2542 興富發|建材營造|-93 -84 -68|61 82 -10 -13|0.9 115|11 -18 -0 4 16
2543 皇昌|建材營造|-9 1 -7|78 78 -15 19|1.0 1013|2 -4 -0 9 53
2545 皇翔|建材營造|-57 192 -62|65 67 -31 -33|1.0 27|6 -23 0 -12 46
2546 根基|建材營造|43 40 25|83 94 -3 8|0.4 5|3 13 0 -1 -10
2547 日勝生|建材營造|-22 -4 3|92 92 22 24|0.4 50|19 7 -0 -4 -22
2548 華固|建材營造|-2 53 -518|65 88 -4 -7|1.3 170|16 -4 -16 58 -5
2597 潤弘|建材營造|17 28 10|75 94 2 27|0.9 55|2 -8 -2 7 11
2603 長榮|航運業|-6 6 -54|95 95 13 15|0.7 4919|22 11 2 4 3
2605 新興|航運業|13 -2 -3|70 83 -16 -12|0.5 53|35 -7 -0 6 1
2606 裕民|航運業|3 -5 -10|74 74 -25 -6|0.5 478|6 -10 -1 46 17
2607 榮運|航運業|-13 -7 -28|100 100 14 12|1.3 96|11 18 0 -26 -1
2609 陽明|航運業|-16 -9 -60|91 91 9 10|1.4 5111|20 -2 10 40 39
