"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔固定資產比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力->應收款項收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-固定資產週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-股東權益報酬率(%)","獲利能力-營業利益佔實收資本比率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"1235","興泰",31.39,360.19,355.13,293.41,41.06,3.59,101.67,12.71,28.71,5.90,1.37,9.71,14.12,27.07,28.15,6.93,2.08,43.65,125.03,3.42
"1236","宏亞",48.27,100.41,89.28,66.41,3.03,5.78,63.14,7.07,51.62,1.33,0.81,4.11,5.26,14.97,9.08,3.41,0.66,18.64,125.54,1.95
"1301","台塑",45.32,223.55,143.98,86.56,2.30,17.31,21.08,5.21,70.05,0.94,0.36,5.34,7.58,9.60,13.10,11.21,1.58,31.66,38.90,1.24
"1303","南亞",47.26,240.67,108.06,61.87,1.87,5.87,62.18,4.69,77.82,1.17,0.39,4.67,6.18,14.92,8.05,8.24,1.35,57.02,81.42,5.46
"1304","台聚",33.19,990.45,321.92,273.42,0.00,17.24,21.17,10.92,33.42,4.11,0.37,-0.58,-2.49,0.63,-2.78,-4.56,-0.30,14.45,44.37,0.94
"1305","華夏",52.35,158.85,164.77,122.32,0.00,4.00,91.25,9.53,38.30,1.73,0.69,0.00,0.00,-0.07,-19.76,0.00,-2.35,70.63,44.86,8.16
"1307","三芳",38.97,194.36,214.62,145.43,339.86,3.85,94.80,4.60,79.34,2.03,0.85,2.50,2.88,9.85,5.37,2.06,0.37,51.45,126.71,6.96
"1308","亞聚",17.13,664.24,242.60,183.47,0.00,17.21,21.20,9.78,37.32,4.65,0.58,-2.20,-2.57,-0.92,-4.11,-3.80,-0.40,19.47,58.74,-0.20
"1309","台達化",22.83,172.24,226.61,139.84,-36.17,6.56,55.64,9.05,40.33,1.92,0.86,-3.08,-3.96,-3.08,-6.98,-3.64,-0.57,4.17,70.40,0.42
"1312","國喬",61.13,185.67,65.11,47.32,0.00,5.66,64.48,10.36,35.23,1.11,0.44,-10.75,-27.05,-4.74,-32.52,-27.93,-3.10,6.47,70.23,1.48
"1313","聯成",30.90,841.20,157.20,109.40,1.30,6.09,59.93,5.29,68.99,2.40,0.30,1.60,0.10,0.20,1.20,0.20,0.01,151.30,244.30,8.50
"1314","中石化",71.30,120.61,53.97,36.68,75.96,6.03,60.53,8.03,45.45,0.41,0.27,-3.73,-20.96,-7.97,-23.60,-25.07,-2.34,2.49,12.90,0.49
"1315","達新",33.59,302.11,233.02,182.04,5.14,5.02,72.70,5.14,71.01,2.46,0.61,4.55,5.82,7.59,8.65,6.17,0.78,36.29,66.58,4.78
"1316","上曜",45.20,126.80,43.84,24.95,-5.11,5.28,69.12,5.30,68.86,1.17,0.51,-11.33,-25.22,-3.69,-16.81,-30.99,-1.68,10.47,-5.76,4.18
"1319","東陽",47.84,182.77,95.13,79.93,2.19,3.49,104.58,13.94,26.18,1.66,0.61,4.63,6.06,9.45,5.85,4.96,0.70,32.22,47.71,8.23
"1321","大洋",38.30,178.28,157.36,76.77,-2.36,10.89,33.51,7.35,49.65,2.16,0.93,-1.91,-4.07,-1.46,-6.28,-2.77,-0.51,28.27,82.88,2.86
"1323","永裕",32.06,220.33,241.79,198.36,6.06,3.53,103.39,8.59,42.49,1.84,0.70,3.52,4.23,3.46,6.43,4.24,0.52,55.55,124.62,5.04
"1324","地球",27.56,307.01,279.06,249.09,40.37,6.14,59.44,8.07,45.22,2.99,0.71,4.85,6.83,-1.54,6.84,6.72,1.00,-29.37,373.13,-8.14
"1325","恆大",22.32,129.94,244.32,181.60,29.59,5.71,63.92,6.05,60.33,0.34,0.23,0.90,1.17,0.86,2.60,3.96,0.14,30.42,72.60,2.03
"1326","台化",51.08,203.70,185.00,78.22,1.94,13.04,27.99,2.90,125.86,0.88,0.37,3.96,5.23,9.71,11.69,6.83,1.17,29.07,36.10,1.40
"1402","遠東新",49.30,283.00,103.10,51.20,1.50,9.10,40.10,6.00,60.83,1.20,0.30,2.10,1.40,-0.80,2.30,2.30,0.23,37.90,49.10,2.50
"1409","新纖",52.71,155.38,75.04,35.51,12.70,9.05,40.33,5.80,62.93,1.25,0.54,-0.35,-3.43,-1.42,-2.65,-2.99,-0.29,4.44,23.99,0.89
"1410","南染",16.11,159.45,216.20,188.96,-218.32,3.59,101.67,13.17,27.71,0.58,0.34,-6.74,-8.07,-7.36,-11.75,-21.02,-0.90,60.22,73.41,2.61
"1413","宏洲",46.72,101.07,69.19,19.22,-4.73,8.19,44.56,5.16,70.73,0.95,0.67,-7.59,-17.69,-15.51,-17.70,-15.48,-1.54,8.56,15.82,1.66
"1414","東和",70.09,79.55,39.29,21.50,-1.67,7.71,47.34,6.49,56.24,0.68,0.51,-4.69,-23.01,-8.88,-14.33,-15.36,-1.46,2.79,22.01,0.74
"1416","廣豐",51.26,0.42,91.31,40.02,-3.28,3.71,98.38,5.07,71.99,0.62,0.23,-5.85,-13.77,-4.02,-12.81,-30.34,-1.39,0.00,6.02,0.00
"1417","嘉裕",31.11,420.90,111.83,69.29,1.03,12.12,30.11,1.75,208.57,1.74,0.29,0.63,0.01,-2.74,0.03,0.03,0.00,0.00,31.69,0.00
"1418","東華",40.80,128.57,119.34,89.05,-13.40,5.11,71.42,4.36,83.71,0.70,0.40,-11.77,-19.03,-13.69,-20.60,-28.20,-2.06,2.20,7.30,-0.71
"1419","新紡",53.20,105.92,34.02,28.43,-0.20,4.18,87.32,4.12,88.59,0.17,0.11,-0.71,-3.64,-1.89,-4.03,-16.05,-0.42,1.53,-47.83,0.67
"1423","利華",22.82,223.19,605.60,167.80,12.52,20.46,17.83,2.15,169.76,2.08,0.83,4.13,5.54,8.08,9.32,4.97,0.69,85.44,92.83,4.35
"1432","大魯閣",76.74,140.95,78.93,14.85,-0.37,5.22,69.92,0.67,544.77,1.38,0.31,-1.88,-17.26,1.04,-10.06,-13.31,-1.01,-0.84,-41.75,-0.81
"1434","福懋",40.21,306.26,180.70,104.24,2.51,5.89,61.96,3.40,107.35,1.85,0.50,4.92,5.28,11.86,5.70,6.23,0.69,44.36,93.62,3.68
"1435","中福",30.28,296.47,98.68,52.53,-4.22,4.80,76.04,4.98,73.29,0.66,0.18,-2.43,-3.87,-5.97,-4.47,-14.37,-0.40,37.54,187.89,7.53
"1436","華友聯",34.79,272.69,231.08,229.56,6.17,17.74,20.57,3.08,118.50,0.12,0.03,1.92,2.58,-6.95,3.02,48.22,0.30,0.00,0.00,0.00
"1437","勤益控",36.49,243.74,121.76,67.43,-3.00,3.17,115.14,0.72,506.94,0.79,0.23,-3.00,-6.47,-7.06,-8.67,-18.34,-0.85,0.00,0.00,0.00
"1438","裕豐",77.00,75.00,51.00,10.00,-300.00,6.35,57.48,3.80,96.05,1.00,0.00,-8.00,-40.00,-11.00,-20.00,-45.00,-1.95,-12.00,-78.00,-7.00
"1439","中和",38.32,214.34,279.82,146.15,10.34,22.27,16.38,3.75,97.33,1.28,0.52,5.04,7.66,4.63,10.95,8.83,0.96,48.45,375.94,2.82
"1440","南紡",39.13,176.96,149.84,35.59,-2.16,10.09,36.17,5.88,62.07,0.80,0.32,-2.86,-5.32,-3.95,-4.25,-10.31,-0.65,2.62,74.01,0.24
"1441","大東",55.36,223.91,88.78,34.80,-293.50,3.85,94.80,1.83,199.45,2.39,0.56,-9.90,-26.28,-14.11,-26.69,-24.16,-2.77,25.34,19.21,9.87
"1442","名軒",47.29,364.06,153.51,37.10,"NA",3.02,120.86,0.27,1351.85,1.30,0.20,-11.74,-18.62,-4.26,-22.34,-50.14,-2.10,28.23,"NA",12.75
"1443","立益",33.36,215.44,115.64,81.80,0.00,5.61,65.06,3.03,120.46,0.74,0.26,-5.10,-9.12,-4.82,-9.46,-22.73,-0.94,14.06,25.63,2.79
"1444","力麗",36.30,127.43,70.68,45.46,-1.04,8.93,40.87,6.67,54.72,0.77,0.43,-2.39,-6.19,1.14,-6.36,-8.72,-0.64,15.29,37.29,3.80
"1445","大宇",37.58,156.49,176.50,104.35,292.00,7.34,49.72,4.97,73.44,1.42,0.72,2.44,1.97,6.04,6.20,1.75,0.24,70.24,107.54,9.97
"1446","宏和",44.54,201.57,76.91,39.49,-5.87,6.45,56.58,3.18,114.77,2.06,0.63,-14.12,-28.96,-10.23,-34.31,-29.46,-3.40,21.31,26.19,8.54
"1447","力鵬",45.75,129.78,111.34,64.91,0.51,7.80,46.79,6.43,56.76,1.23,0.71,-0.01,-3.24,3.75,-2.34,-2.41,-0.36,15.33,22.63,3.81
"1449","佳和",51.29,169.16,81.26,25.09,-0.47,16.21,22.51,2.61,139.84,1.02,0.44,-0.90,-4.73,4.68,-4.79,-5.37,-0.40,20.27,40.94,4.55
"1451","年興",15.92,982.01,208.76,114.79,21.10,10.48,34.82,4.19,87.11,6.12,0.56,15.49,18.88,22.99,31.65,25.34,2.61,154.67,79.23,14.17
"1452","宏益",27.66,211.43,124.06,100.65,5.30,7.75,47.09,15.63,23.35,1.95,0.67,4.04,4.91,2.27,4.70,5.16,0.46,8.85,58.95,1.75
"1453","大將",52.29,717.58,111.89,41.54,1.99,9.46,38.58,2.97,122.89,13.89,1.01,3.95,4.77,-1.22,3.55,2.20,0.38,4.09,-12.95,3.37
"1454","台富",37.16,138.08,118.58,66.28,351.09,10.04,36.35,5.86,62.28,1.85,0.98,3.00,3.04,13.47,7.69,1.99,0.34,41.55,58.79,9.99
"1455","集盛",33.22,119.48,88.53,52.00,1.75,6.42,56.85,8.47,43.09,1.00,0.65,2.77,2.37,1.21,2.49,2.29,0.29,57.60,36.47,12.01
"1456","怡華",70.15,127.55,74.49,37.28,"*****",5.88,62.07,3.59,101.67,1.08,0.49,-4.69,-22.26,-0.05,-12.04,-14.47,-1.33,4.63,69.00,1.43
"1457","宜進",49.13,21.05,61.63,49.89,100.94,7.07,"NA",13.90,"NA",1.24,0.41,2.21,0.04,1.76,0.06,0.04,0.00,10.31,25.70,3.07
"1459","聯發",33.42,124.22,66.99,45.02,1.97,7.20,50.69,8.79,41.52,0.62,0.40,2.59,2.21,3.30,2.53,3.66,0.26,23.56,35.65,5.74
"1460","宏遠",32.00,182.40,154.80,35.00,3.00,9.00,40.55,2.00,182.50,1.40,0.60,3.60,3.90,2.40,5.20,4.30,0.50,44.70,65.10,7.70
"1463","強盛",13.89,242.75,180.66,107.06,-6.70,6.36,57.38,7.14,51.12,1.28,0.47,-0.59,-0.83,-2.31,-1.64,-1.59,-0.09,54.01,217.51,1.53
"1464","得力",44.70,246.05,313.02,143.66,3.44,13.92,26.22,4.59,79.52,2.33,0.86,8.92,13.53,10.10,9.55,7.76,0.91,120.26,175.01,7.84
"1465","偉全",11.67,320.01,542.48,404.15,22.47,9.54,38.25,5.37,67.97,3.52,0.97,7.14,8.23,12.91,15.98,7.13,1.30,"NA",100.10,"NA"
"1466","聚隆",75.84,56.33,23.84,12.59,-2.30,12.57,29.03,7.98,45.73,0.89,0.67,-13.35,-57.85,-18.65,-42.48,-29.36,-4.49,14.77,33.33,7.27
"1467","南緯",49.56,400.76,58.65,45.07,207.89,4.56,80.04,9.90,36.86,5.41,0.78,2.35,1.50,14.49,3.96,0.94,0.19,20.20,194.15,10.44
"1468","昶和",26.90,156.90,206.70,122.90,3.70,6.40,57.03,1.70,214.70,0.90,0.40,2.70,2.80,2.70,3.40,4.70,0.35,38.00,171.60,8.30
"1470","大統新創",32.26,134.16,100.83,74.48,-312.02,3.70,98.64,7.82,46.67,1.15,0.58,-2.99,-5.53,-3.76,-5.69,-6.60,-0.55,12.60,80.26,3.27
"1471","首利",47.34,116.53,101.79,76.47,-0.15,7.74,47.15,9.08,40.19,1.90,0.92,-1.68,-7.30,0.94,-6.19,-3.73,-0.80,18.32,60.21,8.15
"1472","三洋紡",15.16,206.69,218.70,131.03,"NA",7.41,49.25,6.56,55.64,1.95,0.80,-1.19,-1.58,-3.56,-2.62,-1.71,-0.26,31.96,31.66,4.41
"1473","台南",26.22,512.56,165.14,85.78,37.64,12.83,28.44,6.01,60.73,6.16,1.02,14.20,19.06,15.76,49.17,13.60,4.27,36.59,96.17,1.39
"1474","弘裕",47.59,178.75,170.25,105.42,858.73,4.17,87.52,6.93,52.66,4.77,1.58,7.26,12.54,18.62,19.84,3.93,1.51,6.46,22.46,3.42
"1475","本盟",58.57,116.07,100.68,21.62,0.00,8.73,41.80,1.42,257.04,1.14,0.59,-1.49,-11.29,-0.18,-9.77,-8.41,-1.05,16.60,16.70,7.96
"1476","儒鴻",44.18,150.23,116.49,61.74,3.93,8.01,45.56,5.07,71.99,3.13,1.32,4.19,5.67,14.00,10.92,2.42,0.79,18.03,86.86,3.83
"1477","聚陽",35.43,1751.62,246.76,168.74,12.49,14.49,25.18,9.21,39.63,76.90,2.90,19.05,35.82,59.24,65.72,5.57,6.29,22.68,66.51,11.05
"1503","士電",43.40,180.10,136.70,87.70,3.20,2.90,125.86,4.00,91.25,1.70,0.60,2.80,3.50,11.50,7.10,3.30,0.60,10.70,90.10,1.20
"1504","東元",42.99,652.80,146.58,113.89,89.41,2.88,126.73,5.26,69.39,2.53,0.35,1.00,0.31,-4.18,-0.50,0.50,0.05,15.20,20.51,2.22
"1506","正道",58.61,141.88,52.12,34.80,0.93,4.75,76.84,2.91,125.42,0.74,0.26,1.86,-0.42,3.61,-0.30,-0.67,-0.05,11.03,108.37,5.00
"1507","永大",24.76,324.45,259.27,177.87,10.36,3.63,100.55,2.43,150.20,1.09,0.33,4.80,5.71,5.33,10.24,13.56,0.98,40.60,41.96,2.59
"1512","瑞利",45.02,119.96,146.42,85.82,120.98,4.75,76.84,5.34,68.35,1.02,0.67,1.75,0.54,2.17,0.88,0.43,0.06,24.02,121.17,3.86
"1513","中興電",62.42,312.65,149.20,116.23,3.33,3.31,110.27,2.12,172.16,3.34,0.52,3.60,6.98,11.38,9.40,5.13,0.82,14.70,29.75,6.66
"1514","亞力",42.15,282.36,176.15,112.35,4.65,2.14,170.56,2.93,124.57,3.20,0.71,3.80,5.29,8.93,6.42,4.37,0.67,0.00,57.00,0.00
"1515","力山",54.67,215.63,153.22,132.20,0.84,4.71,77.49,9.25,39.45,1.88,0.59,2.35,0.22,9.02,-0.99,0.17,0.03,14.80,121.09,4.14
"1516","川飛",39.63,438.31,113.72,74.33,-1.64,1.77,206.21,1.86,196.23,2.47,0.36,-4.93,-12.03,-1.23,-10.67,-21.29,-1.04,13.64,0.00,6.50
"1517","利奇",18.46,367.81,338.66,306.10,"*****",2.07,176.32,8.23,44.34,2.17,0.50,-11.16,-13.27,-16.20,-15.44,-22.98,-1.39,69.75,161.35,11.50
"1519","華城",46.87,155.26,118.96,99.07,10.23,1.39,262.58,5.92,61.65,1.62,0.59,4.78,7.85,10.58,10.63,7.35,0.88,"NA",54.93,"NA"
"1521","大億",51.47,143.35,136.69,95.94,3.31,4.09,89.24,6.26,58.30,1.96,0.93,4.07,6.62,6.71,7.04,3.51,0.94,19.48,81.61,1.11
"1522","堤維西",53.36,142.81,102.38,86.68,3.76,2.91,125.42,8.32,43.87,1.38,0.61,5.25,8.79,18.78,19.43,6.44,1.68,46.73,48.51,16.47
"1524","耿鼎",49.01,98.24,79.90,49.84,2.88,3.34,109.28,4.44,82.20,0.90,0.57,3.41,4.60,8.63,7.61,3.99,0.59,25.26,34.14,8.85
"1525","江申",23.76,247.48,366.93,287.23,212.41,4.64,78.66,5.39,67.71,2.06,0.67,5.10,6.71,5.33,13.85,7.65,1.36,66.78,120.73,4.42
"1526","日馳",50.38,145.02,92.23,50.82,"NA",4.39,83.14,3.12,116.98,0.90,0.40,-6.16,-13.03,-12.22,-18.22,-17.42,-1.44,"NA","NA","NA"
"1527","鑽全",37.45,250.85,265.57,233.88,84.85,5.50,66.36,6.50,56.15,2.09,0.72,21.86,30.23,48.02,54.71,29.92,4.30,-49.45,90.92,-16.69
"1528","恩德",50.00,343.00,166.00,111.00,1.00,2.34,155.98,2.77,131.76,5.29,0.87,1.00,0.00,13.00,0.00,0.00,0.01,4.00,0.00,0.00
"1529","樂士",47.53,297.99,144.78,84.85,211.80,2.20,165.90,2.06,177.18,3.43,0.62,2.34,2.77,4.44,2.88,2.34,0.33,8.04,-34.41,5.20
"1530","亞崴",22.56,335.64,359.69,234.56,9.05,2.29,159.38,1.88,194.14,2.54,0.63,2.96,3.42,4.05,5.55,4.16,0.38,18.42,105.56,2.13
"1531","高林股",17.29,518.05,521.23,276.61,88.60,2.72,134.19,2.06,177.18,4.63,0.76,8.81,11.13,18.03,25.60,11.99,2.12,96.50,61.68,2.87
"1532","勤美",35.40,345.10,97.01,62.61,5.29,5.00,73.00,6.39,57.12,3.25,0.66,5.37,7.10,-1.41,12.26,6.95,1.16,49.72,29.67,8.93
"1533","車王電",41.94,218.97,144.52,99.05,12.57,4.91,74.33,2.94,124.14,3.24,0.82,15.02,22.83,41.44,51.59,17.04,4.02,10.23,47.25,2.45
"1535","中宇",59.51,967.22,145.76,96.93,2.71,6.77,53.91,7.23,50.48,14.33,0.60,4.61,6.49,7.87,12.04,4.37,0.77,-6.63,403.84,-14.66
"1536","和大",54.42,158.18,100.53,78.97,1.65,1.40,260.71,3.34,109.28,1.41,0.45,4.50,4.38,10.96,6.30,4.08,0.50,18.16,34.91,12.97
"1538","正峰新",47.42,301.68,123.93,98.83,4.35,4.55,80.21,8.27,44.13,6.30,1.17,5.21,7.62,12.70,14.64,3.40,1.11,10.47,49.97,8.06
"1540","喬福",32.64,176.51,206.05,108.21,3.78,3.19,114.42,1.95,187.17,1.98,0.78,5.69,6.55,11.54,11.76,5.11,0.73,75.58,116.80,22.23
"1603","華電",63.41,82.78,79.27,42.44,-144.55,1.86,196.23,3.12,116.98,0.53,0.25,-3.04,-11.59,-3.79,-11.02,-18.24,-1.10,6.46,25.78,3.23
"1604","聲寶",35.02,1224.37,230.86,123.61,4.08,4.22,86.49,6.51,56.06,8.52,0.57,4.84,6.02,0.79,7.08,6.72,0.71,6.36,173.67,0.00
"1605","華新",24.71,347.58,144.00,110.45,0.00,8.62,42.34,6.00,60.83,0.94,0.23,-1.71,-3.87,0.71,-5.96,-12.69,-0.61,43.17,14.67,3.11
"1608","華榮",27.92,217.33,194.55,148.38,-1377.07,6.78,53.83,6.84,53.36,1.40,0.55,-6.77,-10.06,3.02,-13.52,-13.22,-1.21,90.60,25.80,9.42
"1609","大亞",38.03,215.83,137.86,72.76,127.45,5.57,65.52,4.23,86.28,1.36,0.43,1.95,1.13,2.78,0.93,1.58,0.13,25.59,142.31,6.51
"1611","中電",23.42,205.49,308.09,253.19,25655.14,3.33,109.60,5.26,69.39,1.22,0.51,2.75,3.57,1.71,5.18,5.33,0.46,54.42,104.98,4.26
"1612","宏泰",23.14,213.09,329.83,222.95,-594.00,3.81,95.80,4.47,81.65,1.03,0.44,-1.80,-2.71,-3.83,-4.28,-4.94,-0.33,123.11,32.72,6.49
"1614","三洋電",32.86,629.19,259.97,215.83,12.33,6.50,56.15,8.86,41.19,7.49,0.92,3.70,4.70,3.65,8.68,3.71,0.72,10.04,130.10,0.64
"1615","大山",52.19,143.00,84.98,51.25,0.00,5.93,61.55,6.09,59.93,1.52,0.70,-0.36,-3.53,-4.93,-6.28,-2.47,-0.41,24.80,41.10,6.90
"1616","億泰",31.00,196.00,149.00,85.00,-1.00,4.19,87.11,4.08,89.46,1.38,0.55,-1.00,-3.00,-3.00,-5.00,-4.00,-0.51,4.00,44.00,1.00
"1617","榮星",43.72,225.47,139.97,120.08,7.66,4.17,87.52,13.94,26.18,3.93,1.16,7.41,11.50,17.08,20.30,5.37,1.72,21.96,55.26,4.62
"1618","合機",50.72,124.48,104.60,62.62,1.49,4.36,83.71,4.39,83.14,0.70,0.44,2.51,2.10,7.34,1.25,2.35,0.36,-0.63,9.76,-0.17
"1701","中化",47.71,131.44,108.17,73.88,0.03,2.03,179.80,2.46,148.37,0.75,0.38,-0.32,-3.77,1.63,-5.45,-5.23,-0.50,4.65,24.75,1.61
"1702","南僑",51.00,224.00,66.00,47.00,1.00,3.92,93.11,4.46,81.83,0.82,0.28,3.00,2.00,2.00,2.00,4.00,0.18,3.00,22.00,1.00
"1707","葡萄王",25.84,247.69,351.09,334.24,1.92,2.80,130.35,2.87,127.17,1.62,0.53,0.90,0.67,3.20,0.72,0.94,0.07,24.19,27.02,1.87
"1708","東鹼",30.10,215.00,115.80,73.30,1.81,6.16,59.25,5.06,72.13,1.10,0.41,1.14,0.81,-3.52,1.11,1.38,0.10,0.00,214.44,0.00
"1709","和益",22.86,217.65,332.99,202.35,1007.40,6.85,53.28,4.15,87.95,2.81,1.00,6.65,8.51,12.31,13.79,6.40,1.11,70.10,101.86,8.24
"1710","東聯",31.69,197.67,113.91,49.28,666.72,7.37,49.52,9.88,36.94,1.29,0.54,5.69,7.96,8.29,10.35,9.96,0.89,98.46,78.52,7.46
"1711","永光",31.00,133.00,149.00,75.00,2.00,4.69,77.82,2.34,155.98,0.97,0.56,3.00,2.00,8.00,2.00,3.00,0.29,77.00,64.00,15.00
"1712","興農",33.20,287.70,132.20,61.00,308.50,18.50,19.72,5.20,70.19,4.20,1.00,3.20,4.20,5.30,2.40,2.60,0.46,21.00,85.60,4.90
"1713","國化",15.14,201.16,987.43,718.82,28.99,4.34,84.10,2.56,142.57,0.76,0.35,2.88,3.33,4.62,5.55,8.01,0.45,93.69,109.55,-0.20
"1714","和桐",43.11,697.56,145.88,138.25,4.48,9.62,37.94,55.01,6.63,10.10,0.81,6.97,9.75,3.53,13.49,6.87,1.14,-15.74,24.08,-4.33
"1717","長興",44.00,190.00,192.00,142.00,4.00,4.20,86.90,5.80,62.93,2.00,1.00,5.00,8.00,14.00,13.00,6.00,1.19,61.00,116.00,9.00
"1718","中纖",62.74,150.32,79.22,47.39,1.00,5.37,67.97,5.59,65.29,0.83,0.40,0.02,0.11,4.57,0.00,0.10,0.01,-5.13,16.63,-1.65
"1720","生達",40.29,253.73,236.99,176.83,4.98,2.21,165.15,2.62,139.31,1.39,0.48,7.94,10.89,19.74,14.29,13.90,1.41,42.27,124.02,5.03
"1721","三晃",38.35,123.26,104.69,70.17,-0.36,3.38,107.98,4.62,79.00,1.15,0.62,0.26,-2.86,0.77,-2.67,-2.81,-0.23,17.24,0.00,6.39
"1722","台肥",37.64,138.92,972.19,820.45,1746.78,7.63,47.83,5.01,72.85,0.23,0.16,1.72,2.79,6.04,10.17,10.83,0.87,70.97,96.31,1.14
