"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔固定資產比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力->應收款項收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-固定資產週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-股東權益報酬率(%)","獲利能力-營業利益佔實收資本比率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"1418","東華",23.07,169.55,193.01,112.58,-17.74,4.66,78.32,2.74,133.21,0.86,0.39,-6.55,-8.81,-16.17,-11.46,-18.23,-0.97,9.26,25.05,0.98
"1423","利華",33.67,195.36,282.20,40.54,3.60,17.64,20.69,2.19,166.66,1.61,0.67,2.62,2.86,-3.21,4.04,2.78,0.33,-46.92,-41.48,-5.64
"1434","福懋",41.60,245.11,107.19,64.82,4.82,5.39,67.71,3.39,107.66,1.66,0.48,7.29,9.91,14.42,12.78,11.61,1.28,25.27,76.14,4.96
"1435","中福",14.40,412.43,480.88,292.43,37.21,12.97,28.14,1.33,274.43,1.55,0.35,2.47,2.84,-3.19,3.34,6.93,0.31,89.40,46.16,4.99
"1436","華友聯",34.47,195.57,200.75,152.09,2.54,13.56,26.91,1.77,206.21,0.42,0.17,0.20,0.17,-4.65,0.28,0.66,0.02,0.00,0.00,0.00
"1438","裕豐",49.00,196.00,78.00,28.00,2.00,7.39,49.39,5.19,70.32,1.00,0.00,2.00,2.00,-7.00,2.00,4.00,0.22,28.00,-69.00,7.00
"1439","中和",43.87,185.09,140.71,62.71,1.51,22.15,16.47,4.10,89.02,1.24,0.55,1.17,0.82,-4.17,0.97,0.83,0.10,29.71,100.67,4.17
"1440","南紡",40.17,152.89,119.44,35.32,1.40,7.46,48.92,4.95,73.73,0.69,0.31,1.04,0.94,-0.10,1.24,1.85,0.12,16.28,57.78,1.97
"1441","大東",55.97,291.50,123.29,37.32,-95.74,4.47,81.65,0.97,376.28,2.37,0.40,-6.47,-15.61,-5.98,-11.63,-18.67,-2.11,3.85,15.62,2.15
"1442","名軒",67.57,496.03,128.27,9.14,231.19,2.58,141.47,0.08,4562.50,0.91,0.06,-7.21,-27.52,-7.96,-31.15,-165.56,-3.07,16.08,-61.84,26.21
"1443","立益",20.65,184.25,176.48,64.98,0.00,7.05,51.77,3.11,117.36,0.91,0.40,-1.11,-1.68,-1.76,-1.56,-3.35,-0.20,20.69,42.17,3.03
"1444","力麗",31.28,150.19,148.21,87.73,3.16,10.23,35.67,5.68,64.26,0.72,0.41,3.75,3.92,5.25,5.50,6.71,0.53,15.72,31.23,2.63
"1445","大宇",35.55,135.74,173.61,92.92,215.00,7.99,45.68,4.96,73.58,1.16,0.68,5.10,5.94,3.65,3.16,5.57,0.68,2.71,60.79,0.41
"1446","宏和",47.06,205.79,108.15,33.35,0.14,6.65,54.88,3.35,108.95,2.34,0.72,0.26,-4.10,10.53,-5.32,-3.07,-0.55,11.20,14.79,4.46
"1447","力鵬",31.40,112.63,88.66,51.10,7.36,7.44,49.05,6.09,59.93,0.09,0.61,5.69,7.06,4.91,7.10,8.64,0.97,3.27,35.18,1.14
"1449","佳和",37.69,189.11,94.32,31.98,-2.34,16.08,22.69,3.18,114.77,1.12,0.47,-1.98,-3.55,3.23,-4.31,-4.80,-0.40,15.69,47.14,3.07
"1451","年興",26.91,481.57,286.16,169.16,13.61,9.84,37.09,3.41,107.03,3.00,0.56,17.31,22.94,27.27,38.49,27.80,3.33,145.42,55.10,8.54
"1452","宏益",23.93,194.67,143.24,115.66,1.24,6.21,58.77,16.10,22.67,1.89,0.75,0.28,-0.19,4.59,0.20,-0.20,-0.02,35.97,86.03,5.26
"1454","台富",45.62,132.08,123.57,72.39,"NA",8.33,43.81,4.64,78.66,1.40,0.73,-1.35,-4.05,2.05,-6.87,-3.07,-0.47,4.93,27.91,1.68
"1455","集盛",36.99,112.17,108.22,60.97,3.22,5.11,71.42,6.93,52.66,0.58,0.42,3.12,3.79,6.33,6.30,6.20,0.48,2.87,25.42,0.47
"1456","怡華",59.75,168.40,99.93,47.30,0.00,5.29,68.99,2.78,131.29,1.20,0.47,-5.86,-14.57,-3.67,-11.91,-12.12,-1.29,13.14,33.33,3.52
"1457","宜進",54.05,170.01,63.69,45.91,"NA",5.83,"NA",5.44,"NA",1.33,0.43,-5.25,-16.59,1.30,-19.89,-18.22,-1.82,"NA",21.41,"NA"
"1459","聯發",24.55,150.89,123.34,98.62,3.65,6.84,53.36,13.95,26.16,0.72,0.41,4.41,4.76,3.52,4.43,8.65,0.59,26.11,28.43,3.54
"1460","宏遠",41.30,166.20,149.80,61.00,1.40,5.00,73.00,3.10,117.74,1.70,0.70,1.50,0.80,0.90,1.10,0.70,0.10,3.81,50.30,0.00
"1463","強盛",23.66,223.36,117.33,83.21,23.89,6.33,57.66,7.37,49.52,1.73,0.61,7.53,9.17,16.54,14.33,10.93,1.17,80.21,247.39,13.72
"1464","得力",53.97,151.63,83.22,34.25,"NA",11.29,32.32,4.22,86.49,1.92,0.81,-15.60,-27.41,3.67,-23.79,-20.10,-2.42,21.05,145.08,7.76
"1465","偉全",16.39,285.29,379.74,273.45,28.26,8.32,43.87,5.64,64.71,3.57,1.05,8.17,9.63,19.73,21.23,7.75,1.66,59.96,98.08,9.79
"1466","聚隆",58.73,87.77,53.50,27.83,0.00,6.83,53.44,3.86,94.55,1.06,0.65,-24.37,-56.90,-17.12,51.49,50.64,-5.04,29.50,15.85,15.60
"1468","昶和",27.80,138.40,190.90,89.50,9.60,6.80,53.67,2.80,130.35,1.40,0.80,7.00,9.30,18.70,14.50,7.90,1.27,45.20,126.90,9.90
"1470","大統新創",29.22,130.46,98.96,66.68,1581.19,4.23,86.28,8.22,44.40,1.33,0.72,8.04,9.93,13.21,13.32,9.31,1.15,39.72,74.46,10.38
"1471","首利",42.80,117.22,124.66,76.75,4.44,6.79,53.75,7.08,51.55,1.82,1.11,5.96,8.62,16.13,12.22,4.31,1.11,31.58,22.74,12.22
"1473","台南",30.70,329.17,154.70,90.92,16.66,14.66,24.89,6.25,58.40,5.12,1.24,14.54,22.05,16.89,59.25,11.02,5.07,26.73,104.37,7.65
"1474","弘裕",48.67,142.64,145.57,106.98,2070.59,4.71,77.49,10.17,35.88,3.74,1.48,11.40,20.18,32.77,35.27,6.35,2.67,5.35,46.43,3.04
"1475","本盟",65.07,106.17,96.09,26.41,1.67,8.39,43.50,2.16,168.98,1.70,0.79,4.67,5.59,18.09,7.44,2.40,0.68,"NA",2.30,"NA"
"1476","儒鴻",48.01,132.36,120.61,48.29,4.52,10.96,33.30,6.28,58.12,3.11,1.50,8.71,13.35,23.61,19.63,4.42,1.64,13.92,54.76,4.21
"1503","士電",39.70,165.90,166.40,97.30,5.10,3.20,114.06,4.20,86.90,1.60,0.60,3.30,4.90,15.30,11.10,4.30,0.86,25.50,68.60,4.40
"1504","東元",36.96,390.26,304.98,235.24,517.21,3.88,94.07,4.74,77.00,1.99,0.44,6.36,8.52,6.87,18.67,12.20,1.36,15.73,31.62,-1.36
"1506","正道",56.46,206.18,100.49,72.23,-0.58,6.41,56.94,2.40,152.08,1.02,0.29,-2.94,-11.53,-0.63,-11.49,-18.11,-1.33,16.77,79.70,5.57
"1512","瑞利",52.82,95.96,68.62,36.52,21.94,5.23,69.78,3.95,92.40,1.07,0.66,0.23,-2.73,1.41,-3.69,-2.09,-0.30,16.38,45.23,7.37
"1513","中興電",62.22,318.60,163.87,87.21,2.34,5.60,65.17,1.61,226.70,3.17,0.56,6.84,13.19,20.71,12.97,8.61,1.73,-22.41,-148.71,-14.53
"1514","亞力",31.99,349.82,234.01,152.50,5.23,2.73,133.69,3.03,120.46,4.17,0.81,4.96,6.86,16.79,13.66,5.57,0.97,-6.89,16.03,-2.30
"1515","力山",44.93,241.90,113.75,88.52,4.67,7.50,48.66,11.51,31.71,4.18,1.04,7.27,9.56,21.45,16.37,4.81,1.27,-0.16,83.57,-0.08
"1516","川飛",41.09,392.93,97.85,58.54,1.03,1.32,276.51,1.41,258.86,1.53,0.24,2.34,0.97,-4.41,0.16,2.40,0.12,-18.88,-149.76,-10.93
"1517","利奇",15.95,505.38,447.26,402.42,422.60,2.45,148.97,8.18,44.62,4.18,0.71,8.55,10.29,17.97,21.36,11.65,1.37,64.48,167.91,9.87
"1521","大億",49.85,129.05,126.80,86.79,6.14,4.58,79.69,7.22,50.55,1.81,0.96,5.29,8.98,16.82,14.20,4.66,1.22,14.55,94.21,1.21
"1522","堤維西",56.32,139.68,127.24,103.01,6.44,3.22,113.35,7.44,49.05,1.21,0.58,5.71,9.86,27.79,24.33,7.17,2.15,9.54,35.73,5.11
"1524","耿鼎",45.45,117.30,103.34,66.14,13.36,3.63,100.55,4.06,89.90,1.09,0.53,9.21,17.05,21.37,24.73,13.92,1.86,18.59,30.44,7.03
"1526","日馳",33.97,124.55,102.64,40.77,"NA",4.98,73.29,2.64,138.25,1.45,0.71,6.29,10.25,15.39,16.81,8.34,1.29,26.66,28.30,14.41
"1527","鑽全",16.00,228.71,438.70,379.47,23135.06,10.32,35.36,9.13,39.97,3.19,1.20,34.06,41.69,75.10,75.29,24.26,5.74,156.94,177.86,24.44
"1528","恩德",45.78,388.33,185.07,129.25,4.52,3.14,116.24,4.34,84.10,7.20,1.12,6.38,9.19,23.23,18.66,4.39,1.64,0.00,0.00,0.00
"1529","樂士",53.15,460.29,153.71,69.07,507.54,3.14,116.24,1.80,202.77,6.73,0.72,5.52,10.47,18.50,15.24,5.56,1.28,-1.26,-17.74,-1.18
"1530","亞崴",25.62,304.27,326.64,199.81,13.97,2.49,146.58,1.91,191.09,2.50,0.67,5.95,7.40,9.41,10.51,8.27,0.88,23.85,71.10,-1.50
"1531","高林股",20.87,372.46,380.03,223.61,117.04,3.69,98.91,2.43,150.20,3.82,0.83,10.24,13.14,29.95,30.82,11.79,2.53,8.22,74.68,0.79
"1533","車王電",42.59,241.69,150.86,89.37,49.92,9.15,39.89,5.15,70.87,8.26,1.87,26.88,42.07,74.15,73.41,14.12,5.80,10.66,55.30,6.56
"1535","中宇",45.07,844.37,184.45,121.69,12.43,15.57,23.44,9.38,38.91,16.09,1.05,7.32,13.97,10.58,18.06,6.58,1.62,32.93,218.58,-26.20
"1536","和大",53.60,147.42,119.04,99.24,2.64,1.95,187.17,5.89,61.96,2.02,0.71,5.39,7.84,15.95,10.15,5.26,0.95,11.62,18.90,7.22
"1538","正峰新",43.08,245.18,110.10,76.53,4.37,8.05,45.34,5.75,63.47,3.39,0.79,8.95,13.58,6.52,17.16,8.04,1.99,-19.20,39.50,-9.56
"1539","巨庭",35.00,136.00,146.00,130.00,138.00,6.88,53.05,28.51,12.80,2.84,1.37,15.00,23.00,46.00,46.00,9.93,3.45,63.90,72.76,15.12
"1540","喬福",53.08,137.59,120.22,55.80,-2.13,2.17,168.20,1.75,208.57,2.44,0.72,-5.10,-13.29,4.18,-15.45,-8.98,-1.45,3.48,64.28,3.25
"1603","華電",57.16,104.54,107.88,51.42,-436.29,2.27,160.79,2.97,122.89,0.75,0.32,-5.77,-14.42,4.74,-16.37,-18.97,-1.55,6.29,-7.77,3.23
"1604","聲寶",32.04,710.71,237.55,137.69,1.03,3.88,94.07,3.16,115.50,5.49,0.64,1.60,0.09,-1.51,0.10,0.10,0.01,45.70,110.60,6.82
"1608","華榮",29.04,196.41,150.23,104.98,1329.70,5.27,69.25,7.06,51.69,1.55,0.64,5.57,7.02,8.93,11.69,7.75,0.96,50.22,26.37,5.65
"1609","大亞",35.71,245.19,220.04,117.38,312.40,5.05,72.27,4.69,77.82,1.50,0.47,3.63,4.02,3.94,4.88,5.52,0.48,16.23,66.24,0.16
"1612","宏泰",18.56,212.36,273.50,186.98,4361.00,4.82,75.72,5.22,69.92,1.47,0.60,4.08,4.58,2.28,6.54,6.64,0.60,-8.52,31.86,-2.76
"1614","三洋電",20.48,362.69,481.44,323.17,35.77,6.35,57.48,3.17,115.14,4.02,0.94,3.86,4.90,2.90,8.64,4.02,0.77,36.55,85.32,0.66
"1616","億泰",22.59,195.94,253.25,151.28,7.55,3.72,98.11,3.59,101.67,1.21,0.51,4.77,5.35,7.88,13.37,8.02,1.06,20.66,48.61,1.11
"1617","榮星",42.18,186.97,122.90,102.52,13.57,3.97,91.93,11.58,31.51,3.28,1.07,7.10,10.99,25.58,20.73,5.72,1.66,28.20,56.19,10.33
"1618","合機",29.57,123.21,148.50,81.59,5.95,4.03,90.57,4.52,80.75,0.60,0.41,9.59,11.87,22.67,20.50,16.14,2.35,19.17,11.33,3.28
"1701","中化",40.85,120.04,102.87,66.82,1.03,2.41,151.45,2.44,149.59,0.76,0.41,1.51,0.08,4.31,0.13,0.12,0.01,1.01,3.29,0.41
"1707","葡萄王",15.90,203.60,680.05,525.47,-17.77,2.76,132.24,2.28,160.08,1.23,0.54,-5.20,-6.74,-2.17,-8.89,-10.15,-0.70,10.23,182.94,0.58
"1708","東鹼",28.22,181.95,135.79,73.59,3.13,5.83,62.60,3.66,99.72,1.01,0.47,1.40,1.47,-0.31,1.65,2.26,0.19,6.91,73.75,0.89
"1709","和益",24.39,214.60,303.45,165.95,917.92,8.96,40.73,4.17,87.52,2.58,0.91,6.28,8.16,17.50,14.56,6.53,1.07,10.29,96.52,1.49
"1711","永光",33.23,145.86,152.64,70.89,2.60,4.67,78.15,2.00,182.50,1.09,0.55,3.97,4.77,7.63,6.57,5.70,0.65,27.67,42.97,7.45
"1713","國化",18.36,187.92,673.49,495.74,59.26,5.27,69.25,2.66,137.21,0.91,0.46,5.04,5.95,10.47,10.64,10.80,0.79,127.98,85.47,8.46
"1717","長興",45.00,163.00,161.00,108.00,6.00,4.20,86.90,5.70,64.03,2.00,1.00,9.00,15.00,36.00,31.00,9.00,2.59,37.00,92.00,8.00
"1720","生達",41.16,189.36,217.98,152.40,4.13,2.59,140.92,2.69,135.68,1.09,0.51,8.09,10.63,20.24,15.86,12.53,1.25,38.54,86.57,5.75
"1721","三晃",53.70,157.64,116.47,58.45,2.72,3.95,92.40,0.95,384.21,1.63,0.51,-8.94,-23.35,4.00,-22.57,-24.01,-2.13,19.05,"NA",15.08
"1722","台肥",42.82,138.54,251.54,232.75,13.57,12.83,28.44,6.15,59.34,0.21,0.14,1.13,1.87,5.96,10.60,7.76,0.85,9.61,104.12,1.05
"1723","中碳",41.40,251.20,135.80,123.90,1053.70,15.30,23.85,17.00,21.47,2.70,0.70,10.80,15.30,19.30,24.00,13.70,2.00,38.90,336.40,9.00
"1724","台硝",42.94,308.69,111.70,96.79,-4.68,3.59,101.67,7.47,48.86,3.97,0.81,-9.48,-18.21,-2.54,-17.83,-14.43,-1.82,11.50,19.28,5.51
"1725","元禎",66.82,194.92,94.79,87.12,257.49,4.35,83.90,34.61,10.54,7.45,1.27,6.08,10.67,14.69,14.53,2.68,1.17,0.00,19.82,0.00
"1726","永記",23.37,457.64,339.42,256.68,154098.65,4.24,86.08,3.97,91.93,6.62,1.14,15.54,20.26,52.55,58.83,12.66,4.57,82.95,223.94,13.92
"1727","中華化",18.83,150.49,289.70,207.46,83.42,3.53,103.39,4.62,79.00,1.20,0.66,1.90,2.34,6.50,7.52,2.83,0.38,77.05,53.96,7.89
"1730","花仙子",21.42,194.09,247.27,202.94,826.22,4.12,88.59,6.07,60.13,2.34,0.95,9.35,11.84,14.38,17.97,9.60,1.47,32.24,37.67,1.20
"1731","美吾華",58.75,238.76,102.33,65.58,2.92,3.34,109.28,3.94,92.63,5.14,0.91,4.66,8.34,7.64,13.59,3.45,1.34,1.79,-17.52,2.11
"1732","毛寶",21.10,239.54,390.75,283.14,70991.00,4.61,79.17,2.80,130.35,3.00,0.98,9.87,12.68,18.06,20.60,9.52,1.52,38.90,43.06,7.04
"1733","五鼎",8.80,2439.20,971.10,869.60,122.50,33.80,10.79,3.20,114.06,9.10,0.30,5.50,5.90,2.20,6.30,12.60,0.73,87.80,64.30,8.10
"1734","杏輝",50.32,297.10,162.06,112.96,3.14,2.12,172.16,2.28,160.08,3.46,0.75,7.51,11.68,16.84,8.68,8.17,1.31,15.50,21.99,7.64
"1735","日勝化",30.80,259.67,220.98,176.49,4393.39,3.70,98.64,9.16,39.84,3.76,1.20,18.60,27.05,40.36,44.84,15.12,3.52,85.46,63.69,20.86
"1736","喬山",77.77,113.17,105.85,82.39,1034.95,2.74,133.21,7.72,47.27,6.49,1.28,10.37,45.88,99.52,90.09,6.50,2.67,7.46,10.84,14.09
"1805","寶徠",35.61,153.63,83.66,58.73,-6.01,3.68,99.18,2.95,123.72,0.93,0.32,-14.85,-26.12,-5.29,-14.94,-50.76,-1.89,"NA",9.91,0.84
"1806","冠軍",32.42,251.03,134.05,61.03,4.99,2.54,143.70,3.05,119.67,1.40,0.34,8.04,10.60,10.51,13.15,19.75,1.32,26.11,94.32,5.93
"1903","士紙",57.42,402.97,77.00,48.64,-0.16,4.97,73.44,4.15,87.95,0.98,0.19,0.07,-1.12,8.68,-3.29,-2.49,-0.18,2.06,71.14,0.38
"1904","正隆",50.45,141.99,160.29,68.57,3.47,5.06,72.13,3.29,110.94,1.11,0.59,5.64,8.79,11.40,12.45,7.06,1.13,9.08,66.86,1.44
"1905","華紙",36.15,141.86,308.05,160.43,15.50,5.72,63.81,5.20,70.19,0.99,0.54,6.98,11.22,10.08,9.48,12.57,1.37,109.18,75.56,1.98
"1907","永豐餘",43.42,251.56,180.42,94.49,2.69,6.24,58.49,5.75,63.47,2.19,0.71,5.75,7.14,8.30,7.17,5.58,0.91,37.00,64.56,4.01
"1909","榮成",34.81,196.78,130.95,107.23,4.45,3.82,95.54,8.61,42.39,1.45,0.57,8.60,12.11,8.44,17.12,12.46,1.38,66.75,60.11,16.73
"2002","中鋼",38.00,133.00,162.00,108.00,600.00,37.00,9.86,4.00,91.25,0.70,0.40,9.00,12.00,17.00,18.00,17.00,1.76,107.00,97.00,3.00
"2007","燁興",68.03,90.95,73.49,18.11,0.91,14.37,25.40,6.39,57.12,0.97,0.59,3.23,4.02,15.26,8.30,2.11,0.66,8.03,34.70,4.98
"2008","高興昌",60.42,84.93,54.31,38.67,113.93,6.24,58.49,8.74,41.76,0.99,0.57,3.62,1.17,4.85,1.28,0.82,0.14,0.62,-34.97,0.49
"2009","第一銅",22.36,198.68,244.69,173.39,26.72,4.53,80.57,4.42,82.57,1.12,0.48,7.04,8.29,5.24,9.91,12.87,0.89,49.13,96.75,5.82
"2012","春雨",47.33,188.62,124.09,58.34,-0.89,4.50,81.11,2.69,135.68,2.24,0.66,-1.98,-6.02,-1.67,-6.99,-4.98,-0.67,-4.19,8.36,-4.39
"2013","中鋼構",45.70,309.40,130.00,73.40,3.90,2.60,140.38,3.90,93.58,5.10,0.90,4.50,6.30,11.20,14.00,3.80,1.20,7.80,81.10,1.20
"2014","中鴻",68.90,113.40,118.00,88.90,0.81,17.90,20.39,6.10,59.83,0.96,0.57,2.10,-2.29,8.26,-2.70,-1.25,-0.27,-1.24,5.71,-0.52
"2015","豐興",38.54,123.91,113.77,42.71,3.14,14.01,26.05,4.57,79.86,1.43,0.81,4.72,5.76,10.40,7.80,4.17,0.67,54.59,75.86,14.05
"2017","官田鋼",41.40,171.09,116.27,40.80,"NA",10.60,34.43,3.20,114.06,1.10,0.50,-1.90,-6.50,4.00,-6.50,-7.40,-0.68,33.20,14.10,8.10
"2020","美亞",54.24,194.08,83.30,63.05,1.62,4.54,80.39,9.52,38.34,4.00,0.92,9.49,4.66,9.23,5.19,2.19,0.46,9.04,159.03,6.20
"2023","燁輝",47.57,115.14,103.41,52.35,3.65,8.74,41.76,7.24,50.41,1.75,1.03,7.79,10.97,22.74,17.78,5.31,1.40,22.27,53.81,8.65
"2025","千興",27.41,157.16,278.61,78.00,534.00,39.58,9.22,2.86,127.62,2.34,1.36,4.22,4.64,10.07,7.42,4.84,48.73,0.32,80.37,20.82
"2028","威致",58.71,131.00,124.28,16.41,"NA",7.54,"NA",1.08,337.96,0.93,"NA",-5.98,-18.06,-5.01,-20.74,-19.84,-2.21,"NA","NA","NA"
"2029","盛餘",21.40,141.00,231.30,153.40,2165.70,16.60,21.98,9.00,40.55,2.10,1.20,9.50,11.50,18.70,19.80,7.40,2.05,37.60,85.30,1.60
"2030","彰源",57.10,120.10,114.00,34.50,2.40,7.90,46.20,2.60,140.38,2.50,1.10,7.10,10.70,25.80,16.60,4.30,1.42,15.00,28.20,9.90
