"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔固定資產比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力->應收款項收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-固定資產週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-股東權益報酬率(%)","獲利能力-營業利益佔實收資本比率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"1215","卜蜂",41.95,325.53,241.28,147.75,-2.47,8.14,44.84,16.45,22.18,11.75,2.68,-2.16,-5.02,5.64,-6.96,-1.12,-0.54,36.07,88.36,5.21
"1216","統一",39.94,430.50,120.37,73.63,2.46,8.94,40.82,10.72,34.04,2.45,0.50,3.14,3.61,1.82,4.91,4.32,0.45,37.90,42.19,0.46
"1217","愛之味",51.77,305.77,108.48,68.81,1.61,5.75,63.47,5.83,62.60,2.37,0.55,4.08,4.53,8.36,2.92,3.89,0.43,5.05,14.57,1.37
"1218","泰山",53.85,187.18,107.21,68.00,-0.09,4.98,73.29,4.83,75.56,1.79,0.63,-0.72,-3.61,2.44,-2.96,-2.67,-0.40,0.00,59.15,0.00
"1219","福壽",34.72,220.31,308.08,207.71,3.04,6.84,53.36,6.38,57.21,2.85,0.99,1.81,1.96,2.01,2.45,1.30,0.23,18.20,743.95,1.67
"1220","台榮",29.84,163.85,168.75,114.49,-341.82,4.23,86.28,6.42,56.85,1.34,0.61,-2.97,-5.04,-3.91,-6.18,-5.92,-0.58,2.54,52.51,0.38
"1225","福懋油",40.59,186.29,116.37,65.31,2.35,6.52,55.98,7.78,46.91,3.60,1.15,1.25,1.12,5.33,1.79,0.59,0.12,0.00,67.24,0.00
"1227","佳格",33.80,351.81,379.02,199.18,8.71,5.65,64.60,4.10,89.02,3.18,0.84,3.35,4.54,15.95,7.90,3.51,0.56,83.78,100.36,3.98
"1229","聯華",23.10,744.06,126.50,77.06,4.63,6.18,59.06,3.23,113.00,1.17,0.14,2.79,3.06,0.81,4.26,16.82,0.44,1.99,8.44,-0.88
"1231","聯華食",47.77,340.99,202.20,89.50,3.65,8.51,42.89,5.33,68.48,4.47,0.97,3.37,4.22,15.98,9.29,2.45,0.62,36.99,67.71,5.45
"1232","大統益",35.46,148.76,145.00,64.67,1426.00,15.71,23.23,9.68,37.70,3.94,1.99,10.54,16.13,29.38,27.92,4.93,2.15,61.37,170.26,8.22
"1233","天仁",28.61,145.54,189.27,114.30,8769.59,6.95,52.51,2.82,129.43,2.02,0.96,7.16,9.85,16.63,15.95,7.35,1.19,64.57,164.58,8.51
"1234","黑松",34.04,346.11,273.26,234.24,199.78,7.53,48.47,9.69,37.66,1.19,0.31,2.88,4.34,4.88,8.74,9.24,0.63,145.94,79.24,4.64
"1235","興泰",32.61,385.58,343.27,280.87,70.75,3.64,100.27,10.91,33.45,6.65,1.34,9.17,13.29,28.21,26.72,6.75,2.04,42.31,164.26,4.30
"1236","宏亞",44.17,109.23,106.74,78.25,7.88,6.41,56.94,8.00,45.62,1.57,0.88,6.55,10.73,18.46,16.36,6.56,1.33,43.11,157.93,10.35
"1301","台塑",43.74,246.54,191.61,121.57,5.42,15.73,23.20,5.64,64.71,1.06,0.38,6.90,10.59,13.16,25.83,15.06,2.18,75.55,54.02,4.46
"1303","南亞",45.22,268.89,179.41,109.64,4.80,6.22,58.68,5.31,68.73,1.26,0.40,6.62,10.32,12.58,24.10,13.31,2.22,58.14,99.23,3.53
"1304","台聚",35.42,930.96,160.63,140.47,1.14,14.20,25.70,9.68,37.70,4.31,0.37,1.16,0.19,2.21,0.35,0.33,0.02,13.45,32.51,2.30
"1305","華夏",55.58,182.86,224.28,170.26,0.00,4.69,77.82,9.90,36.86,1.84,0.67,0.00,0.00,-3.67,-5.17,0.00,-0.52,0.00,29.73,0.00
"1307","三芳",36.22,208.47,195.15,136.71,980.00,4.48,81.47,5.70,64.03,2.50,0.93,5.92,8.73,12.92,12.69,5.85,1.17,94.71,160.94,15.72
"1308","亞聚",20.25,820.25,285.65,228.05,49.09,16.92,21.57,9.50,38.42,5.26,0.56,5.30,6.40,7.79,12.37,8.84,1.00,48.29,82.19,4.17
"1309","台達化",34.45,220.78,323.90,247.04,1.64,6.55,55.72,11.01,33.15,2.60,0.92,0.58,0.65,-4.45,0.21,0.46,0.09,8.69,78.26,0.89
"1310","台苯",35.29,443.46,97.86,71.29,10.01,13.55,26.93,14.84,24.59,5.48,0.87,8.51,12.01,25.61,19.56,8.88,1.61,40.65,270.31,10.09
"1313","聯成",27.30,545.30,136.10,88.60,7.70,7.89,46.26,7.07,51.62,1.90,0.30,5.00,6.10,3.70,9.10,14.60,0.80,37.50,336.00,2.90
"1314","中石化",73.55,94.48,28.81,19.25,-0.07,7.28,50.13,8.41,43.40,0.46,0.30,-0.93,-12.63,0.33,-12.50,0.00,-1.20,4.21,10.57,1.74
"1315","達新",35.32,326.67,204.27,156.56,5.21,4.88,74.79,4.97,73.44,2.42,0.57,3.37,4.29,5.03,6.38,4.89,0.59,22.64,64.39,"NA"
"1316","上曜",40.38,142.57,49.05,27.51,1.11,8.15,44.78,7.11,51.33,1.40,0.60,1.39,0.32,-2.16,0.19,0.32,0.02,12.36,5.94,3.13
"1319","東陽",45.29,192.70,104.25,83.95,5.73,3.80,96.05,14.96,24.39,1.74,0.65,7.67,12.16,17.65,17.72,10.01,1.61,65.78,68.26,11.52
"1321","大洋",41.33,205.36,193.19,115.01,-0.28,11.64,31.35,7.72,47.27,2.63,0.96,-0.48,-1.77,-3.99,-1.99,-1.09,-0.22,18.13,61.33,1.82
"1323","永裕",28.60,228.27,245.21,181.37,12.88,4.16,87.74,9.11,40.06,2.04,0.75,6.35,8.51,6.61,12.13,7.89,1.08,110.25,127.07,8.87
"1324","地球",30.67,294.24,227.91,199.09,30.34,6.96,52.44,8.86,41.19,3.52,0.83,5.97,8.29,5.94,7.16,7.08,1.20,-7.98,181.72,-11.55
"1325","恆大",34.54,153.73,593.93,449.78,0.00,5.89,61.96,5.23,69.78,0.31,0.18,1.47,1.42,-3.80,-5.72,5.05,0.18,0.00,42.68,0.00
"1326","台化",47.20,214.23,203.26,113.72,4.54,13.34,27.36,3.92,93.11,1.16,0.47,7.11,11.75,21.17,29.93,12.63,2.62,94.51,47.83,7.14
"1402","遠東新",48.80,330.90,117.80,55.30,3.20,10.20,35.78,6.10,59.83,1.40,0.30,3.40,4.50,0.50,6.90,7.20,0.70,18.50,47.10,0.80
"1409","新纖",54.82,192.10,107.49,60.08,2.37,8.42,43.34,6.19,58.96,1.52,0.60,3.44,4.92,2.97,3.90,3.66,0.44,22.34,23.84,3.26
"1410","南染",15.11,173.61,300.91,251.36,-20.56,5.02,72.70,14.01,26.05,0.70,0.38,-3.02,-3.72,0.63,-4.26,-8.50,-0.39,142.85,57.34,4.04
"1414","東和",71.09,81.36,44.47,24.61,0.29,8.68,42.05,7.64,47.77,0.72,0.53,0.61,-5.82,-0.17,-3.00,-3.27,-0.31,9.83,32.21,3.08
"1416","廣豐",50.28,123.21,92.70,37.43,-2.06,4.22,86.49,4.79,76.20,0.63,0.32,-2.51,-6.68,0.09,-5.87,-10.32,-0.71,7.52,38.85,3.02
"1418","東華",44.64,123.15,121.99,73.26,-5.50,4.91,74.33,4.25,85.88,0.74,0.43,-4.07,-8.00,-2.24,-8.01,-10.98,-0.90,-13.62,-20.85,-2.02
"1419","新紡",54.09,104.85,52.25,47.65,3.22,3.90,93.58,3.21,113.70,0.14,0.08,2.74,4.43,-0.53,4.89,24.36,0.52,3.23,-6.42,1.20
"1423","利華",31.18,248.43,295.87,60.80,58.94,23.80,15.33,1.88,194.14,2.25,0.71,4.16,5.63,9.02,10.02,5.27,0.75,-40.35,5.03,-5.99
"1432","大魯閣",79.70,114.42,69.80,15.21,-0.97,6.22,58.68,0.83,439.75,1.07,0.31,-2.84,-24.18,-6.62,-18.08,-17.03,-1.61,3.62,-1.79,2.42
"1434","福懋",36.95,312.37,152.36,78.61,4.98,7.67,47.58,3.61,101.10,2.22,0.56,6.39,8.77,8.64,11.36,9.51,1.14,30.21,119.31,3.33
"1435","中福",58.76,234.30,91.35,82.73,-4.69,7.38,49.45,17.79,20.51,1.33,0.44,-4.03,-7.14,-1.79,-6.29,-11.76,-0.85,0.00,135.17,0.00
"1436","華友聯",30.38,269.18,185.48,184.81,227.68,4.99,73.14,0.89,410.11,0.50,0.13,11.00,16.24,-1.06,20.59,81.66,2.17,0.00,0.00,0.00
"1437","勤益控",46.61,189.63,112.28,69.61,2.45,3.15,115.87,0.70,521.42,0.64,0.25,2.46,3.07,0.17,2.94,6.46,0.40,10.67,1.47,2.88
"1438","裕豐",76.00,81.00,37.00,16.00,-25.00,10.06,36.28,4.11,88.80,1.00,0.00,-1.00,-15.00,0.00,-6.00,-11.00,-0.55,9.00,-53.00,6.00
"1439","中和",40.52,217.23,253.18,111.36,4.70,29.10,12.54,3.73,97.85,1.50,0.59,1.55,2.02,-3.19,3.37,2.08,0.25,43.68,194.93,1.95
"1440","南紡",36.21,191.95,192.90,40.23,8.07,13.36,27.32,5.70,64.03,1.03,0.37,2.72,4.13,1.81,5.00,6.89,0.50,39.46,61.20,2.89
"1441","大東",61.71,189.63,80.20,40.72,-326.77,3.46,105.49,2.32,157.32,2.15,0.56,-9.69,-28.06,-5.45,-21.88,-22.39,-2.27,7.43,97.03,3.03
"1442","名軒",39.62,1175.12,445.51,81.68,"NA",1.81,201.65,0.28,1303.57,1.04,0.13,-14.65,-28.74,-8.23,-27.45,-126.70,-2.89,127.72,18.03,20.13
"1443","立益",42.56,213.03,83.35,63.59,0.00,5.31,68.73,2.76,132.24,0.48,0.16,-4.46,-8.63,-2.64,-8.56,-33.22,-0.92,0.00,11.86,0.00
"1444","力麗",32.11,150.76,104.47,65.04,1.07,10.14,35.99,7.60,48.02,1.00,0.55,0.27,-1.09,2.78,0.14,-1.30,-0.11,28.78,61.80,4.43
"1445","大宇",33.41,142.41,204.86,110.60,0.00,7.13,51.19,4.67,78.15,1.33,0.73,-0.65,-2.62,-0.36,-2.79,-2.52,-0.34,27.17,85.14,1.91
"1446","宏和",38.26,191.41,62.91,32.29,-7.70,12.73,28.67,6.25,58.40,2.32,0.86,-12.21,-23.06,-8.68,-32.15,-18.83,-3.14,48.77,103.50,13.00
"1447","力鵬",39.31,134.90,109.94,51.67,0.49,9.46,38.58,5.74,63.58,1.24,0.74,0.42,-1.53,2.63,-1.73,-1.24,-0.17,34.82,25.66,7.43
"1449","佳和",55.17,174.15,67.89,22.14,-2.13,14.56,25.06,2.90,125.86,1.38,0.50,-3.45,-10.09,2.64,-8.71,-9.86,-1.03,9.61,37.23,2.70
"1451","年興",17.41,1156.03,156.75,104.35,59.60,11.56,31.57,4.64,78.66,6.54,0.49,17.23,20.38,20.75,37.72,33.46,3.27,68.53,85.05,-0.91
"1452","宏益",8.94,296.99,585.39,431.18,15.17,8.85,41.24,14.06,25.96,2.45,0.75,4.50,5.37,1.49,3.30,6.12,0.58,246.14,65.68,9.07
"1453","大將",61.38,476.03,67.84,38.19,-11.88,5.71,63.92,3.65,100.00,10.94,1.02,-17.61,-42.80,-3.48,-29.02,-21.12,-2.93,20.54,-15.91,22.88
"1454","台富",35.08,134.21,126.41,68.47,172.23,9.17,39.80,5.66,64.48,1.78,0.95,0.78,0.20,7.69,1.19,0.15,0.03,29.98,69.91,5.43
"1455","集盛",29.16,130.91,111.97,57.12,14.41,7.80,46.79,6.90,52.89,1.33,0.82,7.00,9.61,10.99,12.99,8.07,1.24,45.26,47.67,8.31
"1456","怡華",74.92,129.22,80.46,40.91,0.00,4.93,74.03,3.68,99.18,1.12,0.51,-2.14,-16.05,-0.05,-0.10,-8.70,-0.81,5.64,120.10,1.63
"1457","宜進",47.78,216.02,63.62,48.79,111.00,7.50,48.66,12.61,28.94,1.48,0.48,1.15,-1.18,7.04,0.55,-1.29,-0.13,12.30,88.87,4.85
"1459","聯發",33.60,127.56,92.16,47.35,3.71,8.71,41.90,6.19,58.96,0.74,0.46,2.21,2.49,4.71,3.52,3.60,0.33,9.53,32.62,2.10
"1460","宏遠",33.50,206.90,201.30,43.10,2.00,10.00,36.50,2.00,182.50,1.51,0.60,3.60,1.53,0.90,1.70,1.50,0.19,18.03,68.63,1.78
"1463","強盛",16.29,264.16,183.57,142.52,29.16,6.19,58.96,7.76,47.03,1.28,0.42,-2.40,-2.91,-4.00,-3.69,-6.04,-0.35,47.78,256.78,3.82
"1464","得力",41.33,216.51,334.28,161.41,5.46,12.88,28.33,4.82,75.72,2.22,0.93,11.48,17.26,9.84,13.16,10.74,1.63,106.27,197.68,7.56
"1466","聚隆",77.60,57.87,30.74,9.77,0.08,17.30,21.09,8.41,43.40,1.07,74.30,-0.58,-12.74,-5.57,-10.48,-4.10,-1.06,3.51,70.54,-1.58
"1467","南緯",58.41,353.41,96.43,68.77,2.49,5.88,62.07,11.27,32.38,6.42,0.94,3.80,4.92,21.43,8.76,2.37,0.64,"NA",215.48,"NA"
"1468","昶和",30.40,164.50,172.90,96.00,2.90,6.80,53.67,1.70,214.70,0.90,0.40,1.60,1.70,1.00,1.70,2.90,0.21,10.40,161.00,1.20
"1471","首利",45.21,96.14,74.23,47.45,2.29,9.07,40.24,7.97,45.79,1.40,0.81,1.64,1.55,2.26,2.71,1.02,0.16,10.81,54.85,5.10
"1472","三洋紡",19.48,183.79,186.32,88.58,4720.75,9.40,38.82,6.35,57.48,2.07,0.91,3.57,4.23,3.04,8.23,3.69,0.76,28.79,31.15,4.68
"1473","台南",30.49,607.29,194.72,116.65,38.21,9.08,40.19,8.15,44.78,7.39,1.05,13.05,17.85,14.79,45.87,12.13,4.21,0.00,67.56,0.00
"1474","弘裕",48.08,216.69,170.64,109.99,1118.55,4.23,86.28,6.60,55.30,6.06,1.61,7.73,13.44,23.54,22.73,4.07,1.64,0.00,17.65,0.00
"1475","本盟",61.74,92.02,80.55,17.57,0.00,9.17,39.80,1.20,304.16,0.96,0.48,-5.67,-21.07,-2.03,-16.95,-18.69,-1.67,6.04,14.74,4.20
"1476","儒鴻",43.98,165.93,130.05,65.20,6.36,8.33,43.81,5.91,61.75,3.81,1.45,4.58,6.92,20.95,12.72,2.65,0.98,14.88,78.70,2.91
"1477","聚陽",47.00,2172.48,169.03,94.08,26.00,12.83,28.44,7.61,47.96,88.60,2.18,17.73,29.44,41.19,66.33,6.62,4.97,20.57,53.73,6.62
"1503","士電",46.80,178.00,121.30,81.00,5.00,3.10,117.74,4.60,79.34,2.00,0.60,3.10,4.50,12.70,9.80,3.80,0.80,17.70,117.10,5.70
"1504","東元",45.68,657.59,103.84,71.76,190.59,2.98,122.48,5.23,69.78,2.51,0.30,1.72,1.69,3.46,2.86,3.15,0.28,13.48,20.57,3.13
"1506","正道",58.05,219.61,54.93,34.34,-0.42,5.22,69.92,3.16,115.50,1.20,0.30,-1.12,-4.31,6.96,-8.20,-6.21,-0.48,12.02,111.81,4.85
"1507","永大",22.78,339.58,295.53,214.85,12.13,4.23,86.28,2.65,137.73,1.25,0.32,5.61,6.88,6.55,12.47,16.58,1.21,53.67,44.80,3.26
"1512","瑞利",44.96,125.38,152.87,95.34,142.98,4.79,76.20,5.46,66.84,1.18,0.74,1.52,0.51,4.79,1.45,0.38,0.06,40.69,148.99,6.35
"1513","中興電",41.32,251.12,154.94,79.58,9.35,3.90,93.58,2.48,147.17,2.99,0.77,4.67,9.31,19.07,13.03,7.40,1.12,139.60,199.64,50.47
"1514","亞力",44.58,264.38,166.04,115.10,-1.86,1.71,213.45,2.73,133.69,2.74,0.62,-0.92,-2.44,-2.17,-3.61,-2.31,-0.30,10.30,68.50,2.27
"1515","力山",53.18,223.88,147.52,127.05,1.93,6.03,60.53,14.09,25.90,2.30,0.69,4.64,5.65,10.23,6.65,3.72,0.69,20.02,155.57,7.58
"1516","川飛",36.78,390.57,88.64,72.45,0.00,1.21,301.65,2.34,155.98,1.58,0.27,-12.24,-23.33,-4.09,-16.57,-62.55,-1.73,19.62,0.00,7.75
"1517","利奇",15.58,405.79,426.74,379.37,7.67,2.74,133.21,8.64,42.24,2.55,0.55,1.01,0.95,0.16,2.33,1.46,0.10,"NA",138.12,"NA"
"1519","華城",49.49,151.89,120.44,91.14,4.35,1.58,231.01,4.88,74.79,1.91,0.65,2.46,4.10,7.01,2.97,3.24,0.46,5.20,43.45,0.00
"1521","大億",52.97,134.11,110.79,79.77,8.66,4.41,82.76,7.58,48.15,2.39,1.07,7.52,14.25,20.49,22.08,6.35,2.06,27.31,95.74,11.05
"1522","堤維西",49.45,145.67,91.54,75.84,12.45,3.36,108.63,9.66,37.78,1.73,0.71,10.54,20.00,51.43,50.87,13.16,4.04,55.27,62.29,19.08
"1524","耿鼎",50.21,92.82,76.53,44.91,3.72,3.99,91.47,4.62,79.00,0.91,0.58,2.86,4.20,8.81,6.62,3.51,0.55,21.14,37.40,7.74
"1525","江申",27.84,293.71,285.35,242.99,986.61,5.92,61.65,8.42,43.34,3.03,0.78,10.37,13.99,15.99,32.89,12.40,3.00,83.12,132.13,10.97
"1526","日馳",52.58,135.71,98.41,45.02,"NA",3.86,94.55,2.44,149.59,0.83,0.40,-7.52,-18.27,-11.74,-18.09,-23.96,-1.73,"NA",31.24,"NA"
"1527","鑽全",36.85,198.21,180.31,155.03,44.95,6.68,54.64,5.88,62.07,1.82,0.63,18.07,28.13,61.27,58.32,27.95,4.60,80.42,140.03,12.41
"1528","恩德",56.17,270.00,141.00,95.00,-1.00,2.52,144.84,3.68,99.18,5.80,0.98,-0.77,-4.49,11.00,-5.70,-2.00,-0.59,0.35,0.00,0.71
"1529","樂士",47.44,245.71,138.05,64.41,109.25,3.04,120.06,2.21,165.15,3.17,0.70,1.07,0.60,4.18,0.20,0.45,0.07,0.00,0.00,0.00
"1530","亞崴",36.57,275.80,192.62,99.94,43.82,3.07,118.89,2.32,157.32,3.72,0.77,7.81,11.01,9.26,14.94,8.72,1.28,15.01,60.25,4.78
"1531","高林股",31.13,602.37,224.32,142.31,687.41,3.44,106.10,2.78,131.29,6.31,0.74,11.29,15.05,27.75,38.30,13.43,3.03,40.33,59.20,5.83
"1532","勤美",46.28,544.70,136.74,70.63,8.71,6.15,59.34,6.71,54.39,6.71,0.81,8.19,12.78,6.70,21.26,7.91,2.32,"NA",6.70,"NA"
"1533","車王電",37.01,322.65,266.06,173.99,12.67,4.97,73.44,2.83,128.97,3.05,0.79,13.48,20.53,50.99,48.48,15.85,3.80,64.17,65.60,8.42
"1535","中宇",69.23,1031.95,129.22,85.22,1.29,10.87,33.57,0.77,474.02,18.45,0.55,1.85,2.18,-3.47,1.38,1.22,0.25,11.69,59.54,-22.83
"1536","和大",53.88,156.42,101.87,81.18,2.80,1.72,212.20,4.25,85.88,1.75,0.58,6.02,8.84,20.22,12.02,7.02,1.04,18.49,56.71,12.86
"1537","廣隆",30.80,342.13,216.45,152.62,26.28,3.22,113.35,4.05,90.12,3.83,0.91,11.95,18.54,19.38,41.09,12.67,3.17,42.87,98.35,8.89
"1538","正峰新",56.03,299.10,99.19,81.47,3.24,3.80,96.05,10.26,35.57,6.71,1.06,2.53,3.15,17.90,9.33,1.31,0.43,6.43,73.54,3.79
"1540","喬福",28.25,151.75,182.61,60.73,7.49,2.91,125.42,1.55,235.48,1.46,0.64,6.13,7.95,7.65,9.40,8.56,1.04,38.00,107.77,7.90
"1541","錩泰",29.23,206.06,223.13,177.21,98.15,3.85,94.80,8.86,41.19,4.06,1.39,12.46,19.06,31.90,29.84,8.85,2.25,71.25,104.72,25.09
"1603","華電",66.71,92.58,104.60,58.96,1.14,2.72,134.19,2.56,142.57,0.75,0.34,1.32,0.52,4.96,0.55,0.54,0.05,1.49,143.74,0.52
"1604","聲寶",50.85,366.28,114.80,57.90,6.94,4.31,84.68,9.39,38.87,3.39,0.59,5.84,8.76,1.88,10.79,8.39,1.09,17.01,155.30,4.82
"1605","華新",21.67,344.39,163.22,117.18,260.61,10.54,34.62,7.79,46.85,1.08,0.28,2.39,1.92,3.56,2.90,5.25,0.31,29.61,17.71,2.11
"1608","華榮",22.39,229.50,375.53,234.28,1966.35,8.53,42.79,6.53,55.89,1.52,0.60,2.38,3.02,8.38,4.84,3.87,0.37,63.50,27.67,3.60
"1609","大亞",40.05,212.22,128.39,71.55,520.39,6.19,58.96,5.35,68.22,1.62,0.51,5.34,7.34,8.29,10.38,8.77,1.04,23.39,155.75,5.51
"1612","宏泰",25.33,231.12,271.69,187.53,291.00,5.21,70.05,5.38,67.84,1.48,0.61,5.74,6.94,5.18,7.46,8.56,0.86,24.83,33.70,3.54
"1614","三洋電",29.71,670.72,317.93,263.19,18.65,5.88,62.07,12.23,29.84,9.71,1.07,5.26,7.28,13.21,13.61,4.69,1.18,7.77,107.65,"NA"
"1615","大山",51.47,151.00,100.73,60.53,1.20,7.14,51.12,6.11,59.73,1.46,0.69,2.68,3.28,5.01,1.89,2.27,0.38,3.30,36.95,0.73
"1616","億泰",32.00,210.00,143.00,81.00,5.00,5.01,72.85,4.63,78.83,1.96,0.72,4.00,5.00,9.00,9.00,4.00,0.77,12.00,44.00,3.00
"1617","榮星",41.17,233.76,120.95,99.51,13.82,4.27,85.48,16.11,22.65,4.55,1.20,7.07,11.38,17.84,20.23,5.32,1.76,11.14,54.20,0.46
"1618","合機",50.04,133.41,120.91,62.24,1.03,3.89,93.83,3.80,96.05,0.71,0.43,1.66,0.57,4.17,-0.69,0.66,0.10,20.34,14.24,4.37
"1701","中化",50.30,121.41,97.89,70.05,0.18,2.04,178.92,2.81,129.89,0.76,0.39,-0.08,-3.18,1.71,-4.20,-4.19,-0.40,4.85,46.57,1.97
"1707","葡萄王",30.29,239.74,299.28,238.59,7.25,2.49,146.58,3.24,112.65,1.70,0.54,2.00,2.37,0.06,0.04,3.16,0.26,31.50,38.98,3.01
"1708","東鹼",23.00,234.00,123.00,69.00,3.00,5.63,64.83,5.04,72.42,1.06,0.39,1.00,1.00,-2.00,2.00,2.00,0.15,0.00,105.00,0.00
"1710","東聯",27.16,208.43,118.77,65.81,1329.78,12.55,29.08,9.84,37.09,1.62,0.68,9.29,12.72,18.31,17.03,13.25,1.61,62.60,89.49,3.61
"1711","永光",26.00,144.00,176.00,74.00,4.00,4.85,75.25,2.69,135.68,1.03,0.60,4.00,5.00,10.00,6.00,6.00,0.63,45.00,87.00,6.00
"1712","興農",35.40,255.30,146.50,65.90,4.00,11.35,32.15,5.33,68.48,4.00,1.08,2.00,2.40,4.60,2.80,1.40,0.28,43.00,84.50,9.70
"1713","國化",13.91,201.50,1295.69,950.86,202.98,4.56,80.04,2.39,152.71,0.71,0.33,2.93,3.41,4.21,5.11,8.79,0.45,203.97,281.84,3.70
"1714","和桐",42.03,402.40,69.02,55.79,4.77,6.63,55.05,21.10,17.29,5.45,0.71,7.37,10.66,3.74,12.80,8.66,1.27,9.84,5.49,3.66
"1718","中纖",60.40,152.84,78.37,49.19,-0.19,5.17,70.59,7.16,50.97,0.86,0.40,-1.01,-7.48,3.79,-6.98,-7.28,-0.72,13.21,-8.69,3.83
"1720","生達",38.80,304.90,323.31,252.90,5.63,2.19,166.66,2.72,134.19,1.69,0.49,6.90,9.51,20.89,15.28,11.68,1.24,60.69,198.63,4.54
"1721","三晃",36.84,130.76,121.46,79.70,2.99,3.53,103.39,4.82,75.72,1.26,0.66,1.20,0.95,2.49,2.13,0.90,0.08,19.18,66.89,6.23
"1722","台肥",38.22,141.54,1330.13,1182.84,2441.50,7.02,51.99,5.62,64.94,0.22,0.15,2.06,3.31,8.14,10.38,13.72,1.09,217.05,94.46,2.23
"1723","中碳",42.80,660.30,166.90,156.60,3400.00,14.90,24.49,16.50,22.12,6.90,0.60,12.80,21.80,29.10,37.40,20.60,3.11,26.40,209.00,3.10
"1724","台硝",37.54,382.01,168.84,139.80,8.67,5.15,70.87,9.29,39.28,3.41,0.65,7.49,10.95,13.77,13.54,10.10,1.17,26.35,29.46,7.28
"1725","元禎",76.07,179.81,105.60,98.12,235.06,5.63,64.83,51.73,7.05,14.87,2.30,5.27,12.94,26.10,18.49,1.27,1.50,4.04,22.18,8.47
"1726","永記",21.32,518.70,326.29,234.57,3009.74,4.41,82.76,3.22,113.35,6.52,1.02,10.33,13.02,48.58,43.71,9.84,3.17,60.42,197.57,5.24
"1730","花仙子",15.85,227.61,350.10,283.70,145695.24,3.83,95.30,3.86,94.55,2.02,0.75,3.97,4.78,7.81,7.50,5.36,0.57,56.01,81.35,5.54
"1731","美吾華",51.42,502.80,144.53,118.11,8.66,3.56,102.52,10.08,36.21,10.91,1.32,4.13,7.77,4.87,13.21,2.74,1.24,18.10,16.31,7.64
"1732","毛寶",14.73,209.22,617.12,420.96,0.00,3.63,100.55,2.32,157.32,1.93,0.79,0.49,0.58,-0.20,0.20,0.63,0.06,44.26,54.28,3.91
"1733","五鼎",11.10,872.10,701.30,489.10,"NA",2.38,153.36,2.26,161.50,5.40,0.60,13.30,15.20,14.70,18.90,22.60,1.89,95.30,63.40,10.70
