"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔固定資產比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力->應收款項收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-固定資產週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-股東權益報酬率(%)","獲利能力-營業利益佔實收資本比率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"1227","佳格",22.71,374.08,293.19,159.32,38.37,8.20,44.51,4.54,80.39,5.09,1.25,15.88,20.31,34.77,32.82,12.41,2.09,120.10,155.21,16.67
"1229","聯華",19.94,421.45,86.42,65.38,5.86,5.22,69.92,3.90,93.59,0.62,0.13,6.46,7.11,-1.54,7.75,43.53,0.96,20.64,20.57,0.25
"1231","聯華食",30.46,199.86,204.64,128.17,12.27,5.94,61.45,3.81,95.80,2.54,0.95,9.42,13.00,29.30,24.94,9.11,1.97,39.59,88.62,10.98
"1232","大統益",57.89,130.16,138.94,43.64,2.78,12.75,28.63,9.71,37.59,3.91,1.87,4.38,8.03,8.59,11.75,2.29,0.96,-90000.00,39.46,-90000.00
"1233","天仁",37.94,155.06,140.37,89.86,888.48,6.99,52.22,2.15,169.77,1.78,0.81,8.63,11.69,20.14,21.66,9.38,1.56,23.79,217.44,8.40
"1234","黑松",36.47,142.20,324.28,259.38,722.22,9.84,37.09,7.67,47.59,0.73,0.47,5.71,9.08,15.49,18.45,11.78,1.48,155.09,109.21,5.15
"1236","宏亞",53.81,111.66,107.09,65.00,2.20,6.95,52.52,5.82,62.71,1.26,0.80,4.64,5.81,15.83,9.54,3.33,0.83,18.67,67.53,2.99
"1301","台塑",49.87,219.65,120.94,77.57,3.54,27.77,13.14,5.53,66.00,1.37,0.45,7.67,11.95,23.63,16.77,12.62,2.03,33.96,83.75,6.40
"1303","南亞",59.35,194.01,122.20,71.02,2.40,6.52,55.98,4.48,81.47,1.77,0.63,6.91,12.41,32.75,19.39,7.27,2.24,28.30,71.24,5.22
"1304","台聚",23.65,890.87,369.10,334.20,9.66,15.37,23.75,12.03,30.34,5.42,0.51,12.03,15.10,11.57,18.07,21.21,2.14,105.53,92.67,8.64
"1305","華夏",44.09,223.94,285.80,217.20,0.00,5.30,68.86,9.23,39.54,2.63,0.93,0.00,0.00,4.31,-10.81,0.00,-0.75,64.79,62.03,6.62
"1307","三芳",32.24,148.98,176.97,109.50,562.22,4.19,87.11,5.07,71.99,1.65,0.90,6.95,9.32,7.43,10.49,6.81,1.11,57.55,58.31,11.10
"1308","亞聚",13.71,439.24,468.20,389.29,256.00,19.97,18.28,11.79,30.96,3.54,0.70,11.56,13.47,23.54,32.69,16.29,2.62,33.50,102.99,-3.07
"1309","台達化",14.29,171.95,301.31,172.88,75.90,8.55,42.69,7.12,51.26,2.10,1.08,4.34,4.74,0.32,7.34,3.66,0.64,95.52,39.17,7.61
"1310","台苯",14.62,319.14,319.67,281.40,53.53,16.82,21.70,11.43,31.93,2.45,0.66,5.10,5.69,-1.13,8.17,7.46,0.81,34.41,229.59,0.00
"1313","聯成",41.60,707.80,569.30,377.20,0.52,5.08,71.85,5.40,67.60,3.20,0.40,1.60,-1.20,-3.70,-3.30,-1.70,-0.16,53.60,300.50,2.00
"1314","中石化",50.62,137.25,83.65,62.47,713.23,13.36,27.32,7.93,46.03,0.50,0.30,5.37,8.91,5.96,14.53,14.27,1.55,25.65,69.40,4.33
"1315","達新",20.42,329.42,347.65,259.20,29.46,3.97,91.93,3.79,96.30,2.39,0.63,8.07,9.93,4.08,15.21,12.84,1.34,22.74,53.01,3.55
"1316","上曜",23.88,190.13,124.74,71.68,1.95,5.42,67.34,4.98,73.29,1.50,0.71,2.63,2.11,-7.03,2.20,2.18,0.28,3.43,20.68,0.74
"1319","東陽",39.15,157.81,107.38,81.00,3.00,4.05,90.12,13.97,26.13,1.56,0.71,3.61,4.40,5.16,6.23,3.12,0.63,18.95,30.56,5.15
"1323","永裕",25.32,170.59,238.11,194.67,5.53,4.20,86.90,9.18,39.76,1.68,0.89,5.44,6.71,7.18,7.52,5.26,0.84,84.00,143.21,12.18
"1324","地球",41.53,154.67,157.51,117.94,10.54,5.34,68.35,6.85,53.28,2.99,1.23,6.40,10.36,12.82,14.96,4.72,1.18,37.61,130.46,13.19
"1326","台化",51.22,171.72,125.21,72.16,3.63,13.07,27.93,3.42,106.73,1.18,0.50,4.23,6.32,14.51,3.96,5.94,1.11,50.45,58.25,14.20
"1402","遠東新",43.20,299.90,103.10,51.10,3.60,10.90,33.48,6.60,55.30,1.30,0.40,5.30,7.40,3.30,13.30,9.90,1.38,30.10,82.30,2.40
"1413","宏洲",15.79,165.98,329.07,248.11,12.76,22.81,16.00,6.05,60.33,1.02,0.52,2.97,3.35,0.61,5.31,5.01,0.45,61.13,51.74,6.88
"1414","東和",51.10,113.23,117.92,59.67,1.10,6.78,53.83,5.84,62.50,0.64,0.48,2.11,0.57,1.41,0.43,0.48,0.06,21.39,20.48,2.85
"1417","嘉裕",38.30,325.45,132.21,37.37,1.78,11.34,32.19,1.57,232.48,1.66,0.38,2.37,1.74,1.06,1.81,2.77,0.21,0.00,21.26,0.00
"1418","東華",15.44,221.02,382.78,292.36,2165.74,7.51,48.60,4.67,78.16,1.49,0.58,5.56,6.08,7.00,9.00,8.71,0.75,58.52,88.83,2.51
"1419","新紡",46.66,122.20,49.80,36.36,1.20,4.73,77.17,3.57,102.24,0.31,0.16,2.11,0.96,-2.89,0.83,3.24,0.10,-5.86,30.41,-4.04
"1423","利華",33.11,239.24,289.96,52.92,5.20,26.78,13.63,1.71,213.45,2.32,0.76,3.41,4.33,7.54,6.54,3.66,0.51,54.26,4.64,8.87
"1434","福懋",34.52,180.37,106.37,46.15,577.87,7.13,51.19,3.41,107.04,1.62,0.64,7.89,10.11,17.59,14.22,9.95,1.28,23.79,75.09,4.34
"1435","中福",13.84,330.37,770.56,510.63,188.92,8.13,44.90,2.35,155.32,1.40,0.39,8.02,9.32,2.54,10.73,19.63,1.07,33.27,37.78,2.09
"1436","華友聯",18.92,173.43,141.78,54.41,3.93,10.86,33.60,2.08,175.48,0.57,0.28,4.46,5.21,-2.26,7.05,14.78,0.71,32.32,86.98,4.08
"1437","勤益控",23.32,288.79,451.69,208.42,13.10,4.95,73.74,0.93,392.47,0.91,0.26,4.37,5.31,1.24,8.40,15.08,0.78,21.52,111.66,1.52
"1439","中和",44.85,129.82,126.03,29.42,1.38,18.19,20.07,2.77,131.77,1.48,0.62,1.92,1.01,4.95,1.76,0.88,0.13,36.24,33.25,7.74
"1440","南紡",37.39,139.93,97.86,55.46,4.61,6.87,53.12,6.69,54.56,0.87,0.41,3.90,5.33,4.57,6.24,8.01,0.73,37.84,105.18,4.72
"1441","大東",47.71,320.43,155.29,83.68,0.85,5.24,69.66,1.76,207.39,2.35,0.42,0.98,-0.99,6.47,0.54,-1.22,-0.15,-25.77,-3.79,-11.32
"1442","名軒",38.85,558.01,208.74,66.16,1684.00,5.41,67.46,0.69,529.00,2.93,0.47,16.23,27.83,23.02,39.07,33.99,4.42,-63.55,-63.96,-31.70
"1443","立益",17.37,214.72,270.27,122.73,20.55,6.32,57.75,3.71,98.38,1.02,0.39,8.45,10.14,-2.45,12.44,18.62,1.10,26.87,83.00,2.77
"1444","力麗",31.32,122.34,101.14,63.96,11.21,10.64,34.30,9.11,40.07,0.78,0.49,9.81,13.53,10.78,19.52,18.90,2.30,23.46,25.53,4.19
"1445","大宇",19.46,228.94,292.99,200.15,4425.00,8.31,43.92,4.55,80.22,2.51,0.91,13.71,16.77,14.37,23.92,13.65,2.04,122.46,105.74,17.74
"1447","力鵬",29.49,237.10,229.07,154.12,11.89,7.80,46.79,4.57,79.87,1.54,0.60,11.31,15.60,15.30,25.39,17.43,2.53,37.51,55.12,10.48
"1449","佳和",25.56,180.97,100.62,31.79,14.10,22.69,16.09,3.47,105.19,1.68,0.69,8.70,10.85,12.49,15.31,11.05,1.19,49.03,53.53,11.11
"1451","年興",26.59,251.59,217.12,116.27,21.38,9.03,40.42,3.38,107.99,2.41,0.78,14.67,20.71,31.20,40.30,17.50,3.14,116.43,43.37,20.50
"1452","宏益",29.83,202.57,192.73,174.34,15.51,9.51,38.38,20.38,17.91,2.46,0.86,14.25,19.41,15.20,31.36,14.16,2.87,54.45,78.75,13.85
"1453","大將",37.40,129.43,126.62,65.89,2.01,7.20,50.69,3.12,116.99,1.36,0.66,2.85,2.54,4.59,3.38,2.28,0.30,34.72,8.17,8.80
"1454","台富",34.90,222.14,300.29,213.39,881.67,8.70,41.94,3.95,92.41,2.19,0.80,7.18,9.75,16.38,13.82,6.17,1.59,63.37,34.55,11.55
"1455","集盛",11.95,189.77,411.88,377.94,485.01,6.91,52.82,23.41,15.59,1.88,0.88,8.08,9.19,7.46,15.25,9.13,1.46,41.89,76.77,4.32
"1457","宜進",45.26,180.97,126.97,79.62,273.77,7.42,49.19,3.36,108.63,1.59,0.51,5.95,6.97,9.78,10.78,6.31,1.36,-90000.00,26.40,-90000.00
"1459","聯發",11.87,222.19,357.05,335.65,49.54,8.00,45.63,26.48,13.78,1.20,0.47,6.75,7.83,5.45,12.57,11.91,1.23,33.61,55.36,3.91
"1460","宏遠",31.50,157.80,169.50,67.60,2625.00,7.50,48.66,4.10,89.02,2.20,1.10,11.90,16.00,21.60,23.30,9.70,1.56,58.30,75.90,12.40
"1463","強盛",26.15,133.04,184.70,97.57,11.01,7.79,46.85,5.87,62.18,1.48,0.90,9.27,11.66,16.79,18.70,9.02,1.49,80.53,138.80,11.21
"1464","得力",17.30,144.83,263.98,127.69,19.85,16.68,21.88,4.04,90.34,1.78,0.96,9.97,13.09,18.94,19.90,9.45,1.77,114.56,105.04,14.82
"1465","偉全",32.71,158.53,195.37,83.24,18.63,11.31,32.27,5.24,69.66,3.16,1.52,15.67,22.16,36.73,38.11,8.87,3.06,63.22,92.40,15.24
"1466","聚隆",57.44,106.47,87.53,43.17,4.74,5.14,71.01,4.52,80.75,1.68,0.93,10.14,17.86,33.50,25.67,8.68,2.05,-1.48,13.63,-1.01
"1467","南緯",49.57,136.57,111.50,60.86,488.21,5.31,68.74,4.79,76.20,2.82,1.09,6.69,10.22,10.48,13.48,4.52,1.17,22.07,31.91,11.99
"1468","昶和",45.00,133.70,181.70,75.00,3.70,6.40,57.03,2.60,140.38,1.30,0.70,7.50,11.10,19.60,18.60,8.00,1.66,38.00,41.00,8.40
"1470","大統新創",21.40,172.34,316.28,264.74,8859.45,5.03,72.56,12.39,29.46,1.50,0.74,9.09,10.97,12.28,14.22,10.38,1.34,105.22,116.33,11.86
"1472","三洋紡",10.86,225.63,554.03,441.36,33088.67,6.38,57.21,10.67,34.21,2.93,1.16,12.79,15.88,28.57,32.99,9.75,2.88,44.46,175.10,4.47
"1473","台南",54.48,196.76,112.23,40.85,6.64,14.13,25.83,6.45,56.59,4.05,1.37,14.38,28.84,24.82,69.63,8.91,4.03,21.45,56.30,8.41
"1474","弘裕",40.39,141.76,167.96,112.69,592.43,5.25,69.52,14.58,25.03,3.23,1.45,5.95,8.96,13.31,13.09,2.87,1.07,16.41,39.03,6.20
"1475","本盟",64.80,101.26,95.22,36.01,262.58,9.49,38.46,3.85,94.81,2.63,1.33,7.27,13.83,25.32,16.93,3.63,1.56,0.00,11.42,0.00
"1476","儒鴻",48.32,125.82,119.84,65.86,4.29,7.17,50.90,7.16,50.97,3.44,1.67,8.19,15.73,16.06,16.93,3.45,1.51,45.72,38.95,23.45
"1503","士電",42.50,145.00,143.70,92.00,7.60,3.90,93.60,4.60,79.35,1.50,0.70,5.50,8.10,19.90,19.40,6.70,1.65,36.50,62.80,6.20
"1504","東元",34.34,289.95,225.73,150.17,782.24,4.46,81.84,4.01,91.02,2.03,0.55,7.74,11.61,12.00,27.12,11.62,2.44,26.31,46.54,4.00
"1506","正道",43.15,309.29,124.60,101.59,2.85,8.24,44.30,2.79,130.82,1.03,0.21,3.65,4.56,0.15,6.58,8.93,0.89,4.13,75.23,3.08
"1512","瑞利",48.58,101.90,94.80,62.41,31.92,3.96,92.17,4.03,90.57,0.94,0.59,1.01,-1.50,-0.61,-3.78,-1.31,-0.21,3.53,27.64,1.62
"1513","中興電",72.38,261.66,132.98,70.46,1.75,7.98,45.74,3.34,109.28,3.89,0.72,4.13,9.05,9.13,8.84,2.79,0.96,-41.29,-114.42,-39.51
"1514","亞力",37.87,319.14,212.95,125.54,4.26,2.83,128.98,2.38,153.36,3.86,0.81,4.24,6.25,13.54,10.35,3.78,0.88,-6.11,-19.58,-2.48
"1515","力山",33.07,261.26,215.72,160.68,5.80,6.41,56.94,7.49,48.73,2.89,0.84,7.32,9.39,14.71,17.06,6.14,1.50,35.40,83.66,8.17
"1516","川飛",22.04,376.11,284.80,263.89,10.16,2.66,137.22,11.15,32.73,3.14,0.65,9.52,12.25,3.50,18.90,11.47,2.02,-17.59,10.27,-4.32
"1517","利奇",23.26,604.05,337.56,295.44,1127.67,3.17,115.14,7.45,49.00,6.19,0.80,17.00,21.49,22.63,37.86,17.32,3.57,33.18,136.89,8.29
"1519","華城",39.04,233.31,181.51,152.14,10.01,2.24,162.95,5.15,70.87,2.46,0.66,8.23,13.15,23.03,21.84,9.38,2.08,6.49,29.67,3.41
"1521","大億",51.52,131.97,137.78,88.99,7.32,5.00,73.00,7.14,51.12,1.94,1.01,7.33,13.07,31.13,25.06,6.07,1.94,29.46,112.68,5.34
"1522","堤維西",65.95,122.37,114.10,86.49,6.03,4.19,87.11,7.68,47.53,1.23,0.69,9.71,23.40,30.43,43.07,10.26,3.45,36.34,60.13,11.99
"1524","耿鼎",34.82,127.84,120.79,78.17,6.33,4.92,74.18,4.97,73.44,1.36,0.72,7.75,10.81,17.62,16.92,7.74,0.91,27.91,51.68,9.97
"1527","鑽全",27.07,125.64,172.54,101.53,4212.32,25.00,14.60,7.53,48.47,2.41,1.50,41.59,68.42,121.59,125.02,22.44,11.94,164.64,64.89,43.09
"1528","恩德",62.36,226.91,133.78,83.44,3.47,3.85,94.81,4.39,83.14,7.01,1.34,8.68,17.20,39.86,31.16,4.41,2.46,0.00,0.00,0.00
"1530","亞崴",26.94,302.31,301.59,190.88,14.10,3.17,115.14,1.92,190.10,3.24,0.88,13.34,19.91,23.39,26.87,14.10,2.58,35.45,15.51,10.74
"1531","高林股",25.11,379.85,313.73,188.64,88.36,3.32,109.94,2.74,133.21,4.24,0.84,14.80,20.75,31.45,44.26,13.43,5.16,37.29,84.67,9.14
"1535","中宇",60.46,595.37,138.47,76.02,2.52,16.50,22.12,32.60,11.19,10.55,0.70,6.52,12.14,9.32,17.51,6.40,1.41,12.75,161.36,18.75
"1538","正峰新",40.62,174.62,153.57,80.16,10.11,13.91,26.24,5.06,72.13,5.48,1.74,17.58,33.06,31.23,47.96,9.12,4.71,10.37,25.67,6.11
"1540","喬福",44.43,344.19,185.62,90.77,5.46,2.41,151.45,1.74,209.77,5.28,0.94,10.55,17.69,21.25,25.59,9.24,2.13,11.63,115.90,7.79
"1603","華電",46.58,277.12,130.30,76.05,961.44,2.20,165.91,3.32,109.94,1.75,0.35,13.98,23.07,8.80,36.94,31.88,3.50,-22.18,-18.52,-14.01
"1604","聲寶",38.62,574.67,222.34,104.10,1.90,4.47,81.66,3.67,99.46,5.91,0.81,5.16,5.56,-1.20,4.47,4.02,0.71,12.86,47.07,2.65
"1605","華新",28.52,942.53,268.38,211.96,353.12,9.56,38.18,8.12,44.95,3.44,0.32,5.84,7.05,3.16,9.35,13.79,1.14,26.77,13.45,1.98
"1608","華榮",22.86,205.69,418.47,283.49,3965.84,8.48,43.04,6.55,55.73,1.63,0.71,7.29,9.18,12.41,16.31,9.73,1.35,95.64,35.39,3.42
"1609","大亞",27.12,261.89,292.69,141.29,370.80,6.39,57.12,4.86,75.10,2.14,0.68,6.02,6.64,7.80,8.93,6.39,0.82,44.13,20.48,6.69
"1612","宏泰",9.72,249.09,459.50,335.03,9598.00,10.43,35.00,4.02,90.80,1.74,0.73,11.55,12.82,17.77,20.54,15.61,1.82,133.68,69.89,11.87
"1614","三洋電",35.28,270.65,266.78,140.20,26.89,3.95,92.40,2.12,172.16,3.65,0.88,3.93,5.92,7.18,11.27,4.35,0.90,8.60,80.23,0.00
"1615","大山",52.08,128.58,129.29,86.87,4.84,8.55,42.69,8.16,44.73,2.34,1.12,8.84,14.80,33.29,23.79,5.93,1.96,17.25,83.06,6.32
"1616","億泰",22.00,261.10,385.70,307.79,9.41,5.61,65.06,4.70,77.66,1.92,0.62,12.38,15.69,28.24,32.39,13.52,3.46,57.56,21.92,8.72
"1617","榮星",38.19,190.00,149.47,116.15,15.22,4.96,73.59,12.35,29.55,3.86,1.34,12.51,18.63,35.75,40.73,8.02,3.28,27.35,62.07,6.55
"1618","合機",59.73,108.12,110.56,77.57,4.05,5.04,72.42,5.78,63.15,1.24,0.72,13.48,25.95,36.79,31.52,12.84,3.17,7.44,1.93,3.85
"1707","葡萄王",21.25,185.45,348.40,261.26,4.45,2.84,128.52,3.01,121.26,1.32,0.56,2.06,2.18,5.05,2.83,3.00,0.27,22.82,104.89,2.45
"1708","東鹼",22.79,164.08,220.83,137.53,56.39,4.81,75.88,5.60,65.18,1.09,0.58,5.46,7.15,1.38,10.29,9.08,0.99,108.41,121.77,9.12
"1709","和益",23.71,229.10,374.77,244.66,233.22,8.40,43.45,3.86,94.56,241.58,80.48,8.73,10.83,12.43,18.43,9.24,1.43,103.22,312.25,11.31
"1711","永光",38.08,153.25,132.93,56.52,6.87,4.64,78.66,2.50,146.00,1.83,0.76,10.31,14.06,24.12,21.09,10.67,1.81,5.99,48.12,2.40
"1712","興農",30.90,250.20,115.40,38.40,2.50,19.40,18.80,4.40,82.95,4.10,1.10,2.30,2.40,6.80,3.30,1.50,0.32,48.40,32.30,13.60
"1713","國化",19.04,168.07,653.14,385.90,36.90,4.93,74.04,2.89,126.30,1.07,0.51,6.23,7.70,10.32,13.60,11.91,1.05,32.59,37.77,1.96
"1714","和桐",23.42,479.63,336.76,320.64,13.98,5.37,67.97,21.82,16.73,2.86,0.68,7.92,9.81,6.30,14.96,9.69,1.74,22.21,42.70,4.11
"1717","長興",50.00,133.00,120.00,77.00,5.00,4.60,79.35,5.70,64.04,2.00,1.00,10.00,16.00,38.00,35.00,8.00,3.15,12.00,51.00,4.00
"1718","中纖",50.94,168.85,146.86,96.10,258.83,8.70,41.95,5.08,71.85,0.47,0.23,4.73,6.11,3.41,10.13,12.50,0.94,8.17,29.04,1.20
"1720","生達",41.90,150.55,351.56,261.12,10.34,2.45,148.98,2.86,127.62,1.04,0.58,9.15,13.74,23.33,23.60,14.89,1.81,79.73,62.66,9.24
"1721","三晃",23.42,338.56,402.81,339.92,7.82,3.77,96.82,5.06,72.13,2.26,0.56,5.22,6.39,8.19,12.10,6.84,1.11,20.14,46.82,3.49
"1722","台肥",56.62,108.22,107.85,82.16,24.32,11.24,32.47,4.44,82.21,0.17,0.13,1.90,4.05,2.89,14.26,13.61,1.49,18.11,49.70,1.75
"1723","中碳",30.41,165.00,229.70,188.60,631.60,12.10,30.17,13.20,27.65,1.54,0.78,12.70,21.00,28.60,30.10,17.30,2.50,149.10,214.70,19.30
"1724","台硝",33.14,386.24,154.67,133.82,571.28,3.85,94.81,8.71,41.91,4.06,0.88,6.86,8.64,6.62,12.38,6.45,1.10,-90000.00,18.68,-90000.00
"1725","元禎",52.20,878.28,126.69,114.10,275.81,4.52,80.75,22.37,16.32,30.24,1.65,5.85,9.71,10.11,11.93,2.52,1.16,5.92,26.06,6.21
"1726","永記",30.79,325.10,231.52,159.33,60.80,3.67,99.46,5.07,71.99,5.94,1.32,17.11,25.54,84.68,78.91,12.12,5.99,57.91,123.44,15.61
"1727","中華化",21.55,143.90,238.70,168.50,320.23,3.94,92.64,8.01,45.57,1.17,0.65,4.54,4.53,6.68,12.00,6.95,1.15,38.74,41.64,1.31
"1731","美吾華",24.28,509.73,206.59,180.43,8.08,2.82,129.43,4.89,74.64,3.27,0.49,8.65,11.14,12.81,20.64,12.37,1.89,34.64,182.30,9.14
"1732","毛寶",36.89,135.23,167.45,90.34,5.16,3.47,105.18,2.47,147.77,1.95,0.91,6.07,9.03,13.94,10.53,4.91,0.97,51.73,17.23,19.81
"1805","寶徠",36.99,269.31,90.26,50.51,1.57,3.89,93.83,2.30,158.69,1.29,0.31,2.87,1.60,-7.19,1.60,3.26,0.15,-3.23,58.23,-0.96
"1806","冠軍",25.18,238.85,260.18,181.68,19.76,2.77,131.77,2.67,136.70,1.03,0.40,11.32,14.31,11.25,21.60,26.89,1.90,18.01,66.63,2.49
"1902","台紙",49.83,154.39,114.93,32.09,-0.06,5.47,66.73,1.34,272.39,0.73,0.31,-0.40,-2.47,1.94,-3.17,-4.33,-0.32,-17.79,-13.92,-5.09
"1903","士紙",41.09,147.61,106.65,63.01,2.39,6.12,59.64,6.10,59.84,1.13,0.59,1.68,1.49,2.37,3.22,1.48,0.17,24.12,70.77,3.96
"1904","正隆",49.32,148.60,185.42,77.77,1.54,5.54,65.88,3.04,120.07,1.21,0.65,3.05,2.88,10.81,3.25,2.22,0.37,45.00,65.43,4.72
"1905","華紙",41.81,128.21,173.82,87.23,1.67,6.12,59.64,4.20,86.90,0.76,0.43,1.17,1.08,-1.67,1.33,1.43,0.13,21.11,121.43,1.77
"1906","寶隆",61.57,170.14,75.14,50.30,-5.74,6.79,53.75,8.11,45.00,3.14,0.90,-0.56,-4.48,3.44,-2.97,-1.97,-0.30,0.89,10.64,0.62
"1907","永豐餘",49.03,212.74,117.52,62.60,1.55,5.99,60.93,5.96,61.24,1.77,0.61,2.75,2.27,6.34,3.00,1.85,0.28,22.32,61.05,3.46
"1909","榮成",46.90,171.96,126.51,96.71,1.85,3.91,93.35,6.80,53.68,1.21,0.57,4.51,4.94,7.50,4.70,4.64,0.60,30.98,44.61,6.02
"2002","中鋼",43.00,109.00,95.00,60.00,11.00,23.00,15.87,4.00,91.25,0.60,0.40,8.00,12.00,23.00,23.00,15.00,1.82,47.00,79.00,5.00
"2006","東和鋼鐵",48.66,128.00,151.80,75.97,2.46,8.97,40.69,4.73,77.17,0.88,0.59,3.21,3.22,12.79,9.91,2.59,0.54,52.54,25.59,7.72
"2007","燁興",66.87,108.16,91.86,26.34,0.10,12.23,29.84,4.15,87.95,0.99,0.56,0.26,-4.53,3.21,-11.05,-2.75,-0.80,16.44,21.27,24.51
"2008","高興昌",57.16,103.25,70.35,40.81,1.10,8.33,43.82,8.76,41.67,1.14,0.63,2.98,0.94,-0.61,0.70,0.70,0.12,-19.57,-23.10,-13.35
"2009","第一銅",18.05,188.24,332.52,171.92,9.80,7.13,51.19,4.77,76.52,1.04,0.49,2.34,2.56,0.47,2.98,4.23,0.29,9.18,30.36,0.62
"2012","春雨",37.70,162.99,177.50,78.56,2.09,5.04,72.42,2.53,144.27,1.53,0.63,2.01,1.62,2.91,2.86,1.60,0.21,9.61,17.57,2.86
"2013","中鋼構",43.99,295.87,139.28,90.43,3.18,2.66,137.22,5.04,72.42,5.49,1.04,3.80,4.66,13.98,11.31,2.50,0.81,9.13,26.98,2.54
"2014","中鴻",65.50,126.10,144.10,23.20,-0.64,10.90,33.48,3.30,110.60,0.61,0.36,-3.09,-10.08,2.05,-11.83,-8.89,-1.67,-12.89,-17.78,-4.49
"2015","豐興",49.79,104.85,91.64,22.75,1.19,20.60,17.72,4.42,82.58,1.29,0.82,2.94,2.38,11.29,1.97,1.49,0.30,-5.13,35.74,-2.05
"2017","官田鋼",49.80,201.20,236.40,118.50,0.33,7.10,51.40,2.10,173.80,0.60,0.30,2.60,2.40,2.80,-2.10,3.70,0.30,0.00,5.10,0.00
"2020","美亞",52.08,314.36,112.80,86.15,1.62,4.79,76.20,9.00,40.56,5.25,0.96,6.87,5.72,12.12,6.72,2.68,0.71,0.00,82.94,0.00
"2022","聚亨",25.83,457.13,84.02,48.69,2.10,4.75,76.84,4.15,87.95,1.20,0.29,3.56,3.07,-0.47,3.18,7.67,0.36,13.65,23.29,2.31
"2023","燁輝",50.02,118.72,111.82,65.66,3.26,8.96,40.74,6.32,57.75,1.29,0.78,8.55,13.90,27.02,21.60,8.38,1.89,17.60,33.93,4.72
"2024","志聯",67.92,95.60,77.86,50.92,0.88,3.76,97.07,4.99,73.15,0.87,0.52,1.71,1.31,2.88,1.57,0.80,0.16,0.00,0.00,0.00
"2025","千興",24.61,175.91,527.57,121.07,248.60,51.25,7.12,2.12,172.17,1.27,0.71,4.50,3.55,8.11,5.24,3.93,0.43,-15.46,90.86,1.04
"2027","大成鋼",42.95,258.24,175.42,130.05,2.06,2.87,127.18,4.72,77.33,3.14,0.76,4.04,3.89,8.89,8.10,2.00,0.61,-26.38,-52.55,-12.94
"2028","威致",47.65,133.26,143.19,35.59,189.49,8.18,44.62,1.52,240.13,0.99,0.50,6.33,8.26,15.30,8.61,6.81,1.11,-37.31,-20.94,-17.44
