"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔固定資產比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力->應收款項收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-固定資產週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-股東權益報酬率(%)","獲利能力-營業利益佔實收資本比率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"1453","大將",19.44,126.50,154.75,66.03,15.99,13.74,26.56,7.75,47.10,2.47,1.57,11.11,14.49,16.81,22.28,6.94,1.90,119.96,72.27,17.38
"1454","台富",42.19,129.80,133.28,78.32,1214.56,12.26,29.77,6.88,53.05,3.15,1.51,8.05,13.60,27.11,25.20,4.87,1.69,29.07,85.73,12.18
"1455","集盛",47.87,118.81,118.76,72.77,4.06,14.28,25.56,21.65,16.86,1.58,1.13,10.94,17.00,24.14,27.06,7.24,2.41,57.71,51.47,7.45
"1456","怡華",42.19,134.43,178.51,92.57,2.23,5.73,63.70,3.30,110.61,1.37,0.80,5.70,6.93,11.29,8.63,4.29,0.93,28.96,113.14,5.49
"1457","宜進",71.41,102.44,98.91,30.05,213.12,14.60,25.00,4.07,89.68,1.93,1.09,7.89,15.90,38.98,21.19,3.97,2.04,2.62,11.91,-0.78
"1459","聯發",43.28,122.31,185.22,115.36,4.51,9.75,37.44,21.35,17.10,1.87,1.27,8.92,12.02,19.16,15.94,5.10,1.22,76.30,64.35,12.64
"1460","宏遠",42.40,114.00,120.50,40.40,544.00,9.90,36.87,3.90,93.59,1.60,1.00,13.10,19.70,33.70,27.80,10.60,2.12,45.90,51.70,14.00
"1503","士電",38.10,185.40,208.20,126.70,33.50,4.40,82.95,4.10,89.02,3.20,1.10,7.00,11.10,32.70,29.50,6.20,2.06,46.60,101.30,10.80
"1504","東元",36.61,245.16,143.73,76.69,16.57,5.78,63.15,3.19,114.42,2.83,0.81,10.09,14.94,30.55,37.33,11.31,3.08,50.95,94.53,13.22
"1506","正道",15.41,187.62,291.40,130.52,11.69,7.50,48.66,2.54,143.70,1.32,0.61,3.63,3.99,9.58,6.30,5.51,0.52,129.95,85.80,8.72
"1507","永大",55.59,153.68,121.12,89.00,32.93,2.61,139.85,2.39,152.72,2.31,0.62,16.51,36.41,81.80,87.27,22.77,6.73,28.39,80.37,25.85
"1512","瑞利",52.14,102.17,100.77,51.20,461.18,4.88,74.80,3.65,100.00,1.51,0.88,6.82,10.88,22.57,19.70,6.09,1.52,24.58,62.11,12.04
"1513","中興電",49.24,184.65,112.76,38.66,3.17,6.99,52.22,2.60,140.38,3.04,0.85,9.58,16.18,14.93,24.10,9.23,2.41,-20.55,4.26,-19.61
"1514","亞力",58.56,149.93,126.19,66.47,4.90,4.84,75.41,2.98,122.48,2.63,0.97,7.27,14.10,28.70,27.90,5.94,2.08,14.46,79.75,10.56
"1515","力山",51.73,124.72,113.06,68.82,289.00,19.95,18.30,9.46,38.58,3.02,1.46,6.10,9.44,21.34,18.59,2.67,1.98,20.15,54.85,10.69
"1516","川飛",44.74,161.21,164.71,136.05,32.92,7.87,46.38,10.75,33.95,4.34,1.45,20.13,37.20,56.91,61.30,13.39,5.32,23.56,119.26,12.69
"1603","華電",21.60,225.33,340.03,248.84,14.05,2.73,133.70,4.19,87.11,1.82,0.66,8.58,11.13,21.44,21.76,10.55,1.97,43.81,135.94,7.59
"1604","聲寶",36.07,272.72,203.96,109.22,6.08,5.78,63.14,4.34,84.10,4.76,82.20,6.30,8.19,13.66,12.26,4.13,1.10,8.89,-90.25,2.81
"1605","華新",25.24,312.25,236.00,198.33,263.66,9.12,40.02,8.21,44.46,1.59,0.44,3.91,3.67,2.85,7.00,5.76,0.66,43.65,29.15,8.74
"1608","華榮",11.33,238.43,414.27,257.16,1308.73,10.38,35.16,3.44,106.10,1.87,0.76,10.18,11.77,17.77,21.01,12.54,1.94,113.88,39.35,5.08
"1609","大亞",30.01,154.84,153.21,93.26,358.10,5.87,62.18,3.98,91.70,1.75,0.76,4.96,5.33,9.22,9.44,4.70,0.94,25.44,26.69,7.19
"1611","中電",33.60,158.82,154.52,99.15,1670.12,3.64,100.27,4.66,78.32,2.10,0.92,7.35,10.76,20.78,21.07,7.33,1.63,24.89,108.67,8.38
"1612","宏泰",46.03,130.74,157.77,88.88,877.00,10.99,33.21,6.48,56.33,2.01,1.35,13.29,20.52,36.55,33.33,8.73,2.54,57.35,46.00,15.76
"1701","中化",49.53,124.76,96.33,62.35,2.92,2.90,125.86,3.24,112.65,1.14,0.56,5.92,8.55,8.57,11.72,7.41,1.11,-16.07,-13.90,-8.97
"1702","南僑",39.07,206.80,146.01,84.12,-8.30,3.75,97.33,4.08,89.46,0.75,0.32,-10.83,-17.55,2.48,-22.90,-28.54,-2.29,25.36,52.21,2.90
"1707","葡萄王",22.81,149.79,284.98,221.01,16.39,6.79,53.76,4.24,86.08,1.66,0.89,7.34,8.64,16.05,15.51,7.19,1.23,29.09,56.82,4.94
"1708","東鹼",22.81,174.09,338.43,227.86,5.30,8.03,45.45,4.71,77.49,1.24,0.63,5.16,5.58,4.97,8.46,6.61,0.77,63.07,75.88,4.90
"1709","和益",14.85,184.30,310.48,156.72,4.95,5.72,63.81,4.07,89.68,2.28,1.06,2.66,2.86,6.85,5.15,2.28,0.42,10.92,14.40,1.30
"1710","東聯",17.45,190.59,298.58,198.59,-754.11,5.92,61.66,9.44,38.67,0.69,0.34,-3.62,-4.21,-4.60,-5.15,-10.43,-0.52,44.57,100.17,1.70
"1711","永光",31.91,124.72,148.83,63.55,5.21,6.52,55.98,2.58,141.47,1.26,0.76,11.02,14.69,20.94,19.56,12.25,1.81,61.10,72.28,16.52
"1712","興農",34.34,250.05,136.51,64.04,10.64,14.99,24.35,5.29,69.00,4.61,1.29,9.70,13.55,14.35,24.22,6.50,2.04,52.70,98.93,14.35
"1713","國化",6.82,267.22,1261.05,1002.69,18.60,6.31,57.84,4.31,84.69,1.32,0.48,3.87,3.94,1.73,5.73,7.80,0.55,26.80,113.15,-1.09
"1714","和桐",13.90,257.69,457.07,349.62,4.55,3.14,116.24,4.90,74.49,2.48,0.86,3.66,4.10,9.07,5.08,3.37,0.48,63.79,47.57,8.57
"1717","長興",60.58,120.02,105.81,60.83,2.98,5.54,65.88,5.36,68.10,2.52,1.22,10.18,19.19,64.48,45.64,5.96,4.02,19.46,93.52,7.79
"1718","中纖",27.70,170.67,1276.72,1106.03,-7.09,4.76,76.68,6.95,52.51,0.31,0.18,-3.71,-5.23,-10.34,-7.35,-20.60,-0.74,-44.14,131.43,-1.18
"1724","台硝",35.15,148.89,123.48,81.57,828.09,6.16,59.25,8.02,45.51,2.44,1.10,9.71,12.67,17.11,19.54,7.16,1.76,39.96,39.29,14.05
"1802","台玻",21.68,164.13,413.14,287.33,121.70,5.11,71.43,2.69,135.69,0.99,0.51,6.06,7.80,15.63,17.84,11.80,1.53,114.91,86.16,8.24
"1805","寶徠",35.32,150.55,142.28,85.54,2.72,5.04,72.42,4.08,89.46,1.18,0.64,3.85,3.56,21.87,9.20,3.43,0.53,80.82,40.87,13.69
"1806","冠軍",17.29,174.00,333.10,273.05,69.30,4.76,76.68,6.10,59.84,1.92,0.94,25.00,30.26,53.94,55.81,26.36,4.33,162.67,113.79,21.05
"1808","潤隆",28.27,117.73,167.95,141.00,1152.40,4.97,73.44,10.67,34.21,1.17,0.75,12.35,17.88,28.05,25.53,13.73,2.71,98.79,76.58,16.86
"1810","和成",29.28,191.04,191.22,103.05,188.46,3.38,108.00,5.22,69.92,2.02,0.75,17.46,25.55,67.59,69.60,18.67,5.74,3.26,58.78,1.11
"1902","台紙",30.06,100.47,109.42,52.31,-7.47,4.56,80.04,3.35,108.95,0.54,0.38,-5.20,-10.41,-7.75,-10.41,-13.47,-1.04,8.12,58.88,1.51
"1903","士紙",44.52,105.14,58.19,31.18,2.24,8.23,44.35,6.76,53.99,0.76,0.55,3.54,4.10,9.45,5.57,4.05,0.53,45.41,108.77,7.99
"1904","正隆",55.21,110.95,103.45,75.43,0.94,6.57,55.56,7.93,46.03,1.10,0.70,2.29,0.78,8.90,0.96,0.50,0.10,18.60,65.93,5.25
"1905","華紙",59.44,96.93,77.02,35.33,-3.32,5.62,64.95,4.66,78.33,0.43,0.31,-5.61,-16.10,-12.00,-18.44,-21.18,-1.84,-9.37,34.49,-1.71
"1906","寶隆",39.67,129.68,190.31,91.73,-12.29,6.71,54.40,4.05,90.12,0.96,0.60,-7.22,-12.24,-9.93,-12.19,-12.48,-1.01,-41.46,-78.78,-5.43
"1907","永豐餘",51.59,213.48,108.55,67.92,1.80,6.17,59.16,6.53,55.90,1.99,0.65,4.70,4.41,8.28,7.15,3.23,0.62,17.31,13.78,4.10
"1909","榮成",49.59,104.45,81.99,62.67,1.06,5.40,67.59,8.66,42.15,0.91,0.61,2.08,0.30,5.47,0.36,0.25,0.04,9.25,16.89,2.65
"2002","中鋼",35.81,100.03,104.90,66.13,6.52,11.33,32.22,2.64,138.26,0.54,0.36,6.30,7.87,15.16,16.15,14.17,1.13,30.68,87.87,2.52
"2006","東和鋼鐵",58.36,126.92,127.45,99.97,4.09,4.10,89.02,6.75,54.07,0.80,0.45,6.64,10.90,28.94,24.35,9.61,1.84,16.67,25.35,5.28
"2007","燁興",47.34,108.88,97.16,47.94,0.22,7.78,46.92,4.80,76.04,0.98,0.63,3.65,4.66,9.55,8.49,3.51,0.51,9.49,0.02,5.02
"2008","高興昌",44.26,140.84,114.42,97.57,0.90,8.28,44.08,7.69,47.46,1.02,0.48,2.45,-0.49,-1.31,-0.84,-0.56,-0.08,4.86,-7.48,-0.04
"2009","第一銅",14.72,192.74,393.40,247.54,4.44,7.70,47.40,3.70,98.64,1.61,0.60,3.39,3.49,3.35,6.53,4.92,0.52,15.88,26.48,1.68
"2010","春源",51.57,149.58,120.55,62.55,257.74,4.29,85.08,4.22,86.49,2.88,1.12,6.47,9.21,19.51,13.47,3.83,1.19,2.83,68.33,14.51
"2012","春雨",20.27,214.28,360.09,149.13,2.63,7.10,51.41,2.86,127.62,2.27,0.91,3.96,3.74,10.41,6.89,2.66,0.69,43.48,-2.78,6.88
"2013","中鋼構",61.90,171.14,118.08,69.53,3.62,4.70,77.66,5.08,71.85,5.63,1.44,7.17,13.85,34.60,31.35,3.47,2.39,-4.89,-2.07,-6.80
"2014","中鴻",40.65,137.73,126.34,64.58,1.39,5.66,64.49,3.96,92.17,1.59,0.77,5.96,3.70,7.21,4.09,2.33,0.48,4.85,-21.53,2.10
"2015","豐興",38.60,166.65,178.23,105.51,7.93,14.00,26.07,3.58,101.96,2.27,1.07,12.42,20.05,39.40,37.66,10.19,2.91,54.93,41.02,20.33
"2017","官田鋼",42.85,138.44,173.80,122.33,3.70,6.45,56.59,9.78,37.32,2.72,1.44,9.25,13.68,19.85,17.58,5.07,1.56,70.91,18.01,22.78
"2020","美亞",42.97,149.56,117.47,79.43,5.35,6.36,57.39,7.68,47.53,3.18,1.33,11.50,17.54,31.76,27.92,6.91,2.14,28.78,58.54,13.93
"2101","南港",46.37,99.43,88.60,60.85,-1.21,4.70,77.66,7.05,51.77,1.25,0.82,-3.63,-9.20,-6.75,-13.13,-6.30,-1.31,17.22,207.38,4.70
"2102","泰豐",31.77,129.15,212.46,172.17,18.14,4.31,84.69,9.10,40.11,1.06,0.71,5.20,7.39,10.10,15.21,6.97,1.26,60.45,116.45,7.54
"2103","台橡",26.76,246.11,252.48,198.15,10.48,7.81,46.73,4.06,89.90,1.84,0.59,6.33,7.70,10.40,12.84,9.86,1.01,42.21,107.71,0.14
"2104","國際中橡",28.80,215.90,165.40,143.70,13.90,8.10,45.06,6.00,60.83,0.81,0.30,8.00,10.00,6.60,15.00,20.40,1.42,33.60,79.20,6.80
"2105","正新",29.20,164.65,198.46,122.78,1554.54,7.35,49.66,5.74,63.59,1.98,0.99,10.28,14.79,24.26,22.96,9.92,1.89,45.56,156.98,11.86
"2106","建大",34.79,226.47,206.38,134.51,4.20,4.38,83.33,4.47,81.65,3.00,0.98,4.85,5.91,8.24,9.05,3.83,0.75,41.75,103.01,9.68
"2107","厚生",50.86,153.08,101.09,39.50,2.12,7.91,46.14,3.51,104.00,1.39,0.64,3.58,3.99,11.39,7.71,2.75,0.67,-90000.00,112.42,-90000.00
"2108","南帝",31.50,131.03,162.34,72.01,12.87,3.89,93.83,2.42,150.83,1.24,0.71,10.81,14.74,25.42,23.38,12.86,1.98,39.61,156.15,8.82
"2201","裕隆",43.30,219.70,149.20,53.90,6.30,25.90,14.09,5.20,70.19,3.60,1.10,4.90,7.20,4.90,10.00,3.70,0.92,-7.10,51.60,-4.40
"2204","中華",39.21,256.28,157.35,113.94,31.00,12.50,29.20,11.03,33.09,6.89,1.67,22.93,35.37,76.29,86.66,11.41,7.13,72.20,125.00,28.20
"2302","麗正",51.56,497.47,109.73,54.81,-2.06,2.67,136.70,1.90,192.11,5.75,0.53,-5.98,-17.65,-10.28,-14.62,-16.44,-1.52,1.19,-19.56,1.26
"2303","聯電",28.86,213.68,344.47,289.16,7.37,3.84,95.05,3.76,97.07,1.33,0.53,12.39,16.03,25.42,23.19,18.98,2.54,127.86,48.37,17.39
"2305","全友",32.33,606.21,952.39,879.10,2.16,3.08,118.50,3.76,97.07,2.29,0.35,2.95,2.53,17.91,3.65,4.79,0.36,270.27,83.48,17.92
"2308","台達電",43.05,251.34,205.60,154.58,8.44,5.42,67.34,10.85,33.64,5.36,1.50,10.60,16.76,18.79,21.50,5.70,2.17,23.48,53.66,8.11
"2312","金寶",51.69,173.29,105.29,59.16,1.93,12.56,29.06,6.10,59.84,7.07,2.18,3.17,2.93,-2.10,3.89,0.66,0.38,6.22,53.01,1.05
"2313","華通",37.58,223.56,219.98,187.70,3.49,6.36,57.39,8.74,41.76,1.91,0.70,5.95,7.05,37.34,16.14,6.17,1.43,87.69,110.01,14.61
"2314","台揚",23.28,322.85,303.20,231.49,10.79,6.45,56.59,3.85,94.81,3.27,0.80,11.10,13.97,17.13,24.64,12.65,2.47,25.85,58.26,6.15
"2316","楠梓電",37.55,139.94,150.15,101.70,351.00,4.94,73.89,8.70,41.95,2.79,1.36,2.86,3.81,9.59,6.80,1.72,0.59,22.31,34.45,7.41
"2317","鴻海",46.33,156.70,130.13,88.29,5.05,3.34,109.28,5.93,61.55,2.76,1.03,9.54,13.25,26.86,20.83,6.50,2.08,11.29,29.17,6.19
"2321","東訊",19.04,462.00,396.06,242.64,4.32,3.82,95.55,3.24,112.65,4.59,0.82,4.97,5.36,3.84,9.12,5.23,0.86,-44.99,45.45,-10.84
"2323","中環",43.49,114.34,114.61,79.29,3.29,4.01,91.02,5.64,64.72,1.22,0.69,10.03,15.16,30.65,24.91,8.98,2.83,26.68,18.72,11.41
"2324","仁寶",53.89,151.78,114.13,56.53,-3.68,8.54,42.74,6.67,54.72,5.93,1.80,-2.66,-6.06,-6.78,-10.07,-1.66,-1.01,5.37,17.20,5.64
"2327","國巨",32.24,154.73,199.62,115.19,472.00,4.23,86.29,3.00,121.67,1.16,0.57,8.49,10.39,25.27,21.73,12.20,2.05,26.34,31.71,5.28
"2328","廣宇",43.96,172.09,127.16,102.84,6.25,4.32,84.49,9.89,36.91,2.24,0.85,12.12,18.68,19.55,31.54,11.20,2.65,15.66,50.28,5.98
