"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔固定資產比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力->應收款項收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-固定資產週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-股東權益報酬率(%)","獲利能力-營業利益佔實收資本比率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"1402","遠東新",59.40,235.30,79.20,36.50,1.70,10.10,36.14,4.20,86.90,1.10,0.40,5.20,5.30,0.10,8.30,5.70,0.83,9.60,54.40,0.00
"1409","新纖",53.14,110.98,59.61,39.54,1.62,11.26,32.41,7.08,51.56,1.07,0.59,5.36,4.21,7.93,5.18,3.32,0.51,14.16,91.35,3.11
"1410","南染",13.36,178.03,472.36,443.43,5941.91,5.64,64.72,13.67,26.70,1.07,0.54,9.50,10.96,14.05,19.20,17.37,1.64,146.00,126.01,5.11
"1413","宏洲",38.91,124.00,135.00,95.00,-0.08,12.33,29.60,8.83,41.34,1.18,0.68,-1.46,-2.14,-2.58,-2.69,-1.96,-0.27,18.13,50.81,4.74
"1414","東和",64.59,92.04,47.30,24.91,-1.67,7.41,49.26,4.07,89.68,0.43,0.32,-4.56,-18.73,-9.11,-17.96,-22.76,-2.09,-17.63,9.08,-6.28
"1416","廣豐",30.25,176.02,191.68,144.41,-4.73,13.14,27.78,4.18,87.32,0.53,0.25,-4.05,-6.52,-7.36,-10.88,-18.49,-1.09,-23.08,118.64,-3.17
"1417","嘉裕",21.74,225.73,212.14,72.62,13.17,14.61,24.98,1.91,191.10,1.95,0.68,6.39,7.74,6.99,10.12,8.62,0.83,4.00,29.73,0.76
"1418","東華",11.97,239.04,482.43,387.44,1968.68,6.36,57.39,3.90,93.59,1.53,0.53,6.82,7.42,8.42,11.81,12.32,0.96,56.74,185.96,1.05
"1419","新紡",47.73,289.80,108.19,69.46,3.88,5.09,71.71,3.83,95.30,1.92,0.40,9.77,17.20,-6.09,23.46,20.66,2.35,21.64,16.84,10.31
"1423","利華",27.68,159.19,209.01,90.08,2.70,21.30,17.14,3.01,121.26,1.54,0.77,2.09,2.65,1.92,3.27,2.47,0.33,12.79,43.73,2.46
"1432","大魯閣",40.08,126.65,82.35,33.78,-2.85,8.66,42.15,3.44,106.10,1.09,58.07,-6.27,-13.27,-8.94,-14.44,-14.57,-1.45,-7.11,99.05,-2.35
"1434","福懋",29.74,146.73,198.39,119.55,931.78,6.79,53.76,3.71,98.38,1.23,0.67,9.85,12.71,19.80,19.25,12.90,1.69,69.65,93.27,7.34
"1435","中福",17.00,166.41,268.85,165.84,-10.22,7.03,51.92,3.98,91.71,0.86,0.47,-1.39,-1.86,-7.81,-1.87,-3.33,-0.19,112.52,28.26,6.71
"1436","華友聯",39.12,165.17,156.69,123.40,-2.89,9.75,37.45,1.12,325.89,0.63,0.27,-3.81,-8.06,-9.90,-11.01,-18.76,-1.10,2.87,18.32,0.78
"1437","勤益控",15.18,255.48,1443.35,568.23,31.01,5.21,70.06,0.78,467.95,0.71,0.26,2.91,3.36,2.38,8.09,10.86,0.67,79.45,34.93,1.79
"1438","裕豐",20.68,174.92,338.11,233.17,-1240.67,8.78,41.57,4.11,88.81,0.75,0.37,-4.59,-6.17,-15.09,-7.66,-13.58,-0.77,-90000.00,74.20,-90000.00
"1439","中和",43.60,214.44,149.29,85.42,4.60,21.54,16.95,4.08,89.46,1.52,0.54,4.74,7.17,8.08,12.23,7.14,1.09,7.91,107.55,1.79
"1440","南紡",33.18,119.42,122.50,50.56,6.13,8.72,41.86,5.51,66.24,0.52,0.37,2.75,3.58,0.38,5.07,6.71,0.51,24.27,75.31,3.26
"1441","大東",68.70,198.00,111.91,103.02,0.65,6.67,54.72,4.48,81.47,1.37,0.27,1.60,-3.45,-2.02,-4.38,-4.03,-0.44,-3.71,43.50,-3.82
"1442","名軒",63.70,83.24,62.18,40.83,-200.20,5.68,64.26,6.28,58.12,1.41,0.71,-8.32,-30.82,-9.20,-22.31,-17.55,-2.38,-8.12,-9.71,-6.64
"1443","立益",34.42,156.91,100.08,63.33,1.01,4.97,73.44,4.70,77.66,0.82,0.40,0.89,0.02,-3.27,0.02,0.03,0.00,12.23,74.43,2.53
"1444","力麗",17.36,211.92,329.47,276.24,18.38,12.46,29.29,11.29,32.33,2.65,1.15,9.09,10.51,15.77,19.87,7.49,2.01,64.10,66.24,10.28
"1445","大宇",15.49,162.35,292.31,150.96,16680.00,7.19,50.76,3.90,93.58,1.78,0.93,7.28,8.67,11.30,15.02,7.58,1.33,40.05,39.04,5.92
"1446","宏和",44.43,152.11,140.05,29.66,2.78,10.64,34.30,1.93,189.12,2.41,0.98,5.37,6.77,11.19,10.48,3.68,0.90,9.13,13.51,4.30
"1447","力鵬",40.08,113.16,105.78,71.00,6.08,8.31,43.92,4.51,80.93,0.96,0.64,4.10,5.14,5.43,9.10,5.51,0.84,-4.46,17.11,-2.17
"1449","佳和",27.27,137.09,139.87,59.61,1.09,26.43,13.81,3.13,116.61,1.18,0.65,3.19,3.92,4.79,5.71,3.96,0.57,25.37,43.84,5.42
"1451","年興",16.92,152.73,282.30,218.66,11.84,6.85,53.28,5.00,73.00,1.09,0.61,12.37,14.68,23.44,24.03,15.16,2.38,101.94,104.69,12.67
"1452","宏益",23.66,167.78,179.97,141.08,12.30,5.11,71.43,18.35,19.89,3.04,1.36,7.70,9.79,10.33,15.48,5.25,1.50,-19.17,40.77,-3.83
"1453","大將",19.67,245.77,398.73,284.80,9.90,13.93,26.20,7.53,48.47,2.73,0.95,7.10,8.02,8.02,12.00,5.33,1.30,15.36,138.69,1.83
"1454","台富",43.08,137.04,153.53,75.16,943.64,12.67,28.81,5.08,71.85,2.58,1.29,8.05,12.69,21.29,18.70,5.29,1.56,25.42,65.68,9.03
"1455","集盛",43.94,123.11,140.50,97.85,3.78,12.67,28.81,23.65,15.43,1.80,1.23,8.98,13.08,22.42,21.43,5.60,1.74,74.57,63.57,9.74
"1456","怡華",43.70,133.44,193.27,94.17,2.76,4.44,82.21,3.07,118.89,1.22,0.71,4.14,5.09,9.44,7.36,4.09,0.64,20.30,102.40,3.33
"1457","宜進",56.53,109.29,126.54,52.04,326.03,12.46,29.29,4.97,73.44,1.86,1.27,11.72,24.18,51.21,35.10,7.10,3.26,124.59,66.80,32.23
"1459","聯發",42.39,124.98,190.84,113.04,5.38,9.71,37.60,14.23,25.65,1.46,0.97,8.86,12.91,16.91,16.39,6.64,1.63,49.35,53.63,8.50
"1460","宏遠",39.30,119.00,124.90,44.90,335.00,8.10,45.06,3.10,117.74,1.50,0.80,7.80,9.30,18.20,12.70,6.40,1.15,26.70,56.80,8.60
"1503","士電",39.70,168.90,188.60,114.10,28.60,4.10,89.02,4.30,84.88,2.90,1.00,6.80,10.80,27.60,26.40,6.10,2.00,30.20,91.90,6.20
"1504","東元",36.52,216.76,130.03,64.44,2207.81,6.18,59.06,3.60,101.39,2.69,0.87,10.48,15.83,29.82,38.95,11.01,3.20,45.88,91.13,11.83
"1506","正道",15.78,184.41,359.36,135.49,13.72,7.82,46.67,2.40,152.08,1.18,0.57,4.01,4.43,8.27,7.20,6.49,0.59,107.30,76.48,4.48
"1507","永大",52.53,174.87,131.72,90.97,89.36,2.41,151.45,2.00,182.50,2.30,0.65,18.20,39.07,89.06,93.70,27.78,7.63,43.41,97.31,34.28
"1512","瑞利",49.37,113.67,118.37,73.96,453.22,5.20,70.19,3.73,97.86,1.40,0.80,7.25,11.78,21.91,18.21,7.30,1.75,22.31,55.11,10.09
"1513","中興電",55.81,201.25,106.57,47.31,2.81,6.56,55.64,2.65,137.74,3.21,0.71,5.40,7.92,16.83,13.10,4.74,1.17,17.40,30.09,16.12
"1514","亞力",56.02,166.56,134.12,61.82,4.53,4.72,77.33,2.88,126.74,3.01,1.02,6.44,11.83,23.38,20.56,4.98,1.64,-6.32,27.03,-4.49
"1515","力山",48.37,125.76,106.49,67.89,318.00,18.13,20.13,9.12,40.02,2.79,1.47,5.62,8.00,19.96,15.13,2.70,1.27,12.74,53.89,5.11
"1516","川飛",41.35,130.62,139.33,108.38,14.85,9.42,38.74,8.87,41.15,2.84,1.26,15.45,25.81,36.39,41.93,11.70,3.47,28.65,94.54,14.87
"1517","利奇",28.57,266.67,288.44,205.39,227.56,4.27,85.49,5.41,67.47,4.91,1.32,9.61,12.92,20.22,22.15,6.97,1.75,40.39,78.72,8.49
"1603","華電",22.22,257.57,275.14,198.69,19.61,2.53,144.27,3.42,106.73,2.02,0.63,9.38,11.49,18.68,23.51,13.32,1.99,17.33,104.90,3.28
"1604","聲寶",30.67,350.42,307.64,160.81,8.61,6.30,57.94,4.17,87.53,5.58,1.29,7.39,9.99,12.35,14.42,5.16,1.32,35.83,50.24,6.62
"1605","華新",35.69,419.44,142.26,118.40,306.16,8.71,41.91,8.47,43.09,2.13,0.38,4.94,5.17,5.05,9.58,8.64,0.90,9.09,23.74,0.14
"1608","華榮",10.31,232.73,507.03,326.86,2769.71,8.51,42.89,4.18,87.32,1.97,0.77,9.80,10.65,15.46,19.29,12.30,1.62,130.10,43.24,3.53
"1609","大亞",26.97,155.63,178.59,123.62,442.25,5.47,66.72,4.97,73.44,1.45,0.73,6.15,6.65,15.41,13.17,6.14,1.16,42.83,38.93,9.65
"1611","中電",24.42,231.73,244.58,184.43,2418.37,3.41,107.04,4.95,73.74,1.76,0.76,6.53,8.78,14.54,16.04,7.53,1.41,40.07,100.06,7.97
"1612","宏泰",43.60,114.80,120.48,82.18,1502.00,8.57,42.59,6.68,54.64,1.71,1.03,10.51,17.87,28.70,26.32,9.58,2.48,24.31,43.71,8.43
"1614","三洋電",43.50,294.04,196.17,137.20,31.17,2.77,131.77,2.09,174.64,4.07,0.82,7.39,12.26,20.64,23.71,8.14,1.74,33.48,108.83,13.66
"1701","中化",34.01,156.97,233.83,153.92,1.05,2.30,158.70,2.78,131.29,0.99,0.51,1.89,-0.19,3.67,0.26,-0.20,-0.03,-43.61,-28.96,-8.28
"1702","南僑",45.81,197.62,97.77,58.78,-3.97,4.36,83.72,3.99,91.48,0.75,0.32,-7.83,-16.00,2.73,-19.34,-25.23,-1.93,19.59,72.22,3.86
"1707","葡萄王",23.25,133.06,237.07,178.86,15.94,4.91,74.33,4.84,75.40,1.66,0.95,9.91,12.14,20.25,20.95,9.85,1.73,61.93,55.45,9.96
"1708","東鹼",21.28,171.53,243.27,150.69,2.28,6.95,52.52,3.95,92.41,1.16,0.57,1.75,1.30,0.86,2.04,1.80,0.17,47.01,81.56,5.54
"1709","和益",19.76,213.68,292.42,166.35,90.46,6.94,52.59,4.95,73.74,3.01,1.18,5.53,6.64,13.85,11.30,4.39,0.92,111.68,52.02,15.39
"1710","東聯",15.70,200.33,255.43,177.77,-135.53,6.72,54.31,11.37,32.10,0.89,0.41,-1.15,-2.03,-2.16,-2.34,-4.22,-0.23,72.96,104.75,2.88
"1711","永光",32.40,131.36,153.28,62.74,5.01,6.23,58.58,2.48,147.17,1.24,0.70,10.28,13.38,21.24,17.50,12.07,1.63,33.07,69.56,8.89
"1712","興農",40.25,266.86,128.00,59.99,4.61,15.67,23.29,5.05,72.28,4.08,1.16,7.21,9.21,6.53,16.47,4.94,1.31,22.96,75.45,5.96
"1713","國化",6.36,288.58,1425.22,1086.32,142.48,6.45,56.59,3.54,103.11,1.68,0.58,7.14,7.59,10.24,13.86,12.32,1.09,123.87,100.22,2.30
"1714","和桐",22.75,178.02,307.59,288.46,18.44,2.94,124.15,8.72,41.86,1.72,0.72,6.41,7.49,9.58,13.62,8.49,1.11,146.40,88.91,23.22
"1717","長興",57.44,11410.00,100.30,63.20,3.42,5.24,69.66,5.52,66.12,2.45,1.23,10.51,19.79,57.52,43.91,6.61,3.90,24.30,79.63,12.30
"1718","中纖",33.15,229.62,349.84,333.21,-0.57,5.42,67.34,6.75,54.07,0.32,0.12,-0.38,-1.51,-5.72,-1.86,-7.03,-0.25,-19.66,100.20,-2.28
"1720","生達",38.88,133.24,144.78,110.41,12.42,2.46,148.37,3.46,105.49,2.00,0.91,15.33,23.16,34.87,37.82,16.08,2.38,29.11,70.90,12.97
"1724","台硝",48.58,163.54,120.95,78.50,377.42,6.34,57.57,7.69,47.46,3.29,1.22,6.30,8.07,19.43,12.54,3.40,1.06,-90000.00,27.68,-90000.00
"1731","美吾華",36.21,185.00,167.71,135.89,2.80,1.96,186.22,3.66,99.73,1.77,0.66,3.66,3.50,10.27,6.65,3.34,0.41,13.33,248.28,5.56
"1802","台玻",19.64,189.56,471.72,382.88,25749.22,5.70,64.04,3.19,114.42,1.16,0.53,9.13,11.47,18.55,26.68,17.06,2.22,144.95,115.85,10.80
"1805","寶徠",23.83,149.46,162.45,109.57,12.24,6.72,54.32,5.19,70.33,1.29,0.73,11.30,14.69,27.09,24.13,14.42,2.08,131.32,44.42,15.33
"1806","冠軍",17.65,122.75,188.75,150.89,42.18,5.61,65.06,5.48,66.61,1.19,0.73,19.39,23.85,38.54,39.49,26.43,4.24,106.27,68.10,19.60
"1808","潤隆",45.35,104.79,105.70,82.15,998.97,4.90,74.49,11.47,31.82,0.92,0.58,10.11,15.90,30.23,25.89,13.86,2.02,64.99,49.50,12.44
"1809","中釉",42.10,147.33,143.09,107.55,2307.90,4.32,84.49,4.93,74.04,3.03,1.16,22.62,27.78,83.09,81.76,14.84,6.04,19.13,69.98,10.50
"1810","和成",31.03,171.72,177.75,94.59,315.33,3.50,104.29,2.20,165.91,1.76,0.73,16.68,23.85,66.48,70.76,20.14,5.54,43.90,66.34,14.98
"1902","台紙",43.86,125.36,49.91,28.21,-10.78,3.90,93.58,4.12,88.59,0.59,0.27,-11.76,-20.53,-5.26,-11.21,-81.86,-2.77,-7.21,42.72,-1.86
"1903","士紙",45.30,101.14,52.88,28.84,1.80,7.67,47.59,6.91,52.82,0.67,0.49,3.21,2.62,6.37,3.50,2.90,0.35,20.26,91.95,4.59
"1904","正隆",52.95,125.02,113.52,46.09,1.99,6.21,58.78,8.09,45.12,1.25,0.67,6.20,9.59,15.78,11.74,6.38,1.22,12.86,52.43,4.07
"1905","華紙",60.14,99.01,79.92,48.70,-0.89,4.79,76.20,5.88,62.07,0.39,0.29,-2.43,-12.83,-28.14,-14.29,-17.86,-1.43,11.57,41.24,1.65
"1906","寶隆",49.17,124.27,134.58,67.12,-11.42,6.14,59.45,4.14,88.17,0.92,0.58,-11.50,-21.98,-12.10,-16.15,-21.46,-1.61,-5.88,-80.75,-0.83
"1907","永豐餘",46.55,254.52,126.74,78.71,3.05,5.42,67.34,6.50,56.15,1.99,0.58,7.87,10.39,12.96,16.38,9.06,1.60,38.83,23.50,7.32
"1909","榮成",46.10,106.50,84.23,67.37,2.45,5.33,68.48,9.56,38.18,0.98,0.64,6.79,8.57,17.68,10.94,6.94,1.09,43.21,33.73,12.29
"2002","中鋼",34.86,101.83,105.39,77.35,443.31,15.01,24.32,3.04,120.07,0.57,0.38,4.45,5.22,10.83,10.79,9.04,0.74,44.75,100.23,5.90
"2006","東和鋼鐵",66.95,105.76,92.10,43.42,2.76,5.00,73.00,4.22,86.49,0.65,0.42,4.34,7.74,20.75,14.86,6.11,1.21,-5.14,14.37,-90000.00
"2007","燁興",56.96,115.49,105.34,56.71,1.02,9.05,40.33,3.47,105.18,1.14,0.58,4.50,0.09,14.75,0.25,0.07,-0.44,-20.35,-19.65,-12.44
"2008","高興昌",39.53,115.03,80.83,56.79,0.74,8.73,41.81,8.67,42.10,0.93,0.51,2.07,-0.82,1.76,-2.13,-1.61,-0.21,15.85,2.03,4.90
"2009","第一銅",5.92,180.08,1027.82,700.18,5.05,8.98,40.65,4.05,90.12,1.15,0.62,2.43,2.26,0.75,3.18,3.49,0.29,388.24,37.22,8.70
"2010","春源",50.90,149.60,114.14,65.01,189.41,4.32,84.49,4.35,83.91,2.93,1.11,4.27,4.63,10.83,7.36,2.03,0.64,9.18,85.99,5.70
"2012","春雨",38.56,157.41,200.75,77.06,3.69,6.76,53.99,3.03,120.46,1.33,0.68,3.58,3.99,5.51,7.66,3.37,0.70,-12.70,-8.08,-3.64
"2013","中鋼構",43.96,253.60,129.31,70.90,1.86,3.00,121.67,4.10,89.02,3.93,86.88,3.04,3.29,7.12,5.42,1.68,0.57,5.11,22.34,2.63
"2014","中鴻",54.10,153.25,122.30,32.00,1.32,6.34,57.57,1.93,189.12,1.74,0.60,3.87,3.20,11.20,4.90,2.50,0.42,-33.10,-51.90,-24.60
"2015","豐興",36.71,157.39,165.23,83.25,9.26,12.80,28.52,3.69,98.92,2.48,1.03,12.49,17.89,42.76,39.44,10.81,3.02,23.24,64.83,5.44
"2017","官田鋼",21.42,277.23,167.34,107.67,5.06,7.52,48.54,8.84,41.29,2.52,0.76,8.23,9.33,13.29,14.61,6.29,1.67,-10.15,4.67,-1.91
"2020","美亞",39.93,150.25,123.41,77.92,6.36,6.37,57.30,8.40,43.45,3.37,1.43,11.98,17.68,32.33,28.85,6.86,2.21,16.44,76.40,7.58
"2022","聚亨",49.38,117.73,123.87,54.53,3.05,8.36,43.66,5.04,72.42,2.18,1.24,9.18,12.99,25.96,17.36,5.18,1.66,-12.26,-6.39,-6.89
"2023","燁輝",62.87,86.33,61.91,30.90,1.61,10.71,34.08,5.58,65.41,1.02,0.69,6.36,8.16,22.75,10.30,4.17,0.72,16.33,0.16,10.24
"2024","志聯",56.71,134.16,122.63,72.42,3.35,4.27,85.48,4.77,76.52,2.05,0.85,6.65,10.92,20.87,18.50,4.86,1.51,-12.58,15.28,-8.33
"2025","千興",54.92,89.56,81.14,25.77,115.64,10.77,33.89,2.51,145.42,0.88,0.59,4.93,1.62,12.53,1.61,1.19,0.17,11.11,-13.94,6.35
"2101","南港",51.41,89.53,73.81,47.68,-0.33,5.22,69.92,7.26,50.28,1.25,0.83,-0.69,-5.50,-1.86,-7.29,-3.38,-0.73,15.92,45.55,4.94
"2102","泰豐",30.80,143.16,258.98,211.36,31.27,6.40,57.03,8.84,41.29,1.13,0.70,4.71,6.57,6.02,12.81,6.57,1.10,57.77,59.61,6.48
"2103","台橡",29.32,177.50,184.81,141.88,9.67,8.98,40.64,4.62,79.00,1.39,0.59,8.52,10.76,11.73,16.43,12.64,1.41,48.94,93.07,5.07
"2104","國際中橡",27.10,162.60,77.70,44.60,8.70,8.10,45.06,6.10,59.84,0.57,0.29,7.60,9.70,3.60,16.30,23.20,1.60,13.40,76.80,2.10
"2105","正新",29.52,161.89,239.97,145.85,5432.53,7.09,51.48,4.89,74.64,1.52,0.78,11.15,15.53,19.46,24.30,12.71,2.05,84.69,109.00,9.90
"2106","建大",36.79,248.71,173.47,100.67,6.75,4.41,82.77,3.98,91.71,3.18,0.90,5.52,7.38,6.27,11.11,5.00,0.87,15.67,89.70,4.21
"2107","厚生",52.13,221.74,163.13,78.01,1.08,5.72,63.81,3.28,111.28,1.55,0.56,1.94,0.48,3.76,0.58,0.41,0.08,-90000.00,115.72,-90000.00
"2108","南帝",25.51,136.67,228.58,128.31,28.47,4.42,82.58,2.63,138.78,1.16,0.71,10.85,14.70,22.03,21.78,13.98,2.00,106.77,174.05,13.89
"2201","裕隆",41.00,227.00,178.40,66.00,1.40,24.10,15.14,4.70,77.65,3.60,1.20,-1.80,-4.30,-9.30,-5.20,-2.20,-0.52,5.90,65.00,1.20
"2204","中華",49.13,180.17,125.25,66.72,30.83,11.64,31.37,7.38,49.46,4.94,1.51,12.62,22.20,50.66,57.40,7.17,4.78,-3.50,63.00,-11.00
"2207","和泰車",78.63,134.04,99.92,60.87,227.12,7.14,51.12,10.22,35.71,18.61,2.97,6.18,16.12,60.23,57.84,1.09,4.29,-90000.00,14.60,-90000.00
"2301","光寶科",57.42,572.13,131.86,92.12,4.32,8.21,44.46,10.16,35.93,27.60,2.24,6.32,11.97,9.67,15.16,2.29,1.33,-2.12,-42.40,-2.48
"2302","麗正",43.33,421.65,121.64,48.28,1.13,2.20,165.91,1.33,274.44,2.68,0.39,3.24,0.20,-4.84,0.66,0.26,0.02,3.74,0.95,1.87
