"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔固定資產比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力->應收款項收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-固定資產週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-股東權益報酬率(%)","獲利能力-營業利益佔實收資本比率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"1305","華夏",47.00,114.41,86.74,60.54,5.44,5.17,70.60,9.32,39.16,1.59,0.86,6.32,9.65,12.64,16.66,5.79,1.32,25.59,72.02,5.91
"1307","三芳",42.14,131.17,128.51,72.94,5.39,5.20,70.19,5.18,70.46,2.59,1.18,6.90,9.83,15.72,18.25,4.60,1.35,25.18,178.27,10.89
"1308","亞聚",11.44,268.55,405.19,330.60,7466.00,20.87,17.49,8.79,41.52,2.41,0.81,11.73,13.26,18.83,30.46,14.45,2.42,220.52,151.78,7.40
"1309","台達化",12.33,187.23,323.55,215.26,11.63,8.68,42.05,6.76,54.00,1.52,0.73,2.27,2.48,-0.22,4.07,3.14,0.38,85.05,31.39,-2.44
"1310","台苯",24.16,160.87,388.96,265.51,-4.15,10.37,35.20,8.52,42.84,1.36,0.78,-8.23,-14.70,-17.47,-20.58,-14.25,-1.82,109.15,47.09,6.53
"1312","國喬",9.44,308.17,389.91,161.60,401.23,14.84,24.60,7.00,52.14,2.24,0.66,0.84,0.52,2.01,2.08,0.73,0.04,93.93,91.11,3.93
"1313","聯成",29.00,212.00,239.40,148.90,4.10,9.60,38.02,6.20,58.87,1.63,0.64,4.80,5.00,11.50,8.30,5.40,0.76,66.80,78.40,6.20
"1314","中石化",14.16,186.44,445.82,330.30,5531.92,0.20,1825.00,0.07,5214.29,1.34,0.62,4.11,4.70,0.79,7.35,6.44,0.65,61.24,47.59,4.75
"1315","達新",34.69,190.80,157.76,88.74,4.80,5.42,67.34,4.73,77.17,4.02,1.38,11.85,15.36,24.78,29.36,6.82,2.27,48.94,161.37,22.10
"1316","上曜",25.23,152.00,160.68,104.84,122.59,6.62,55.14,10.59,34.47,3.48,1.71,28.39,42.25,58.76,58.66,14.34,6.05,84.43,71.22,23.78
"1326","台化",30.33,179.79,171.08,86.88,9.28,12.60,28.97,3.41,107.04,1.67,0.69,12.99,17.71,14.65,26.05,16.89,2.91,69.16,120.64,12.47
"1402","遠東新",56.20,202.80,77.40,29.90,280.00,12.10,30.16,4.50,81.10,1.20,0.41,8.00,11.30,8.30,19.60,11.60,1.96,27.80,41.90,1.20
"1409","新纖",49.06,96.46,66.45,33.21,2.85,17.72,20.60,5.74,63.59,0.97,0.66,9.13,11.19,18.35,14.48,8.39,1.32,49.94,0.00,16.51
"1410","南染",16.31,191.16,428.95,396.50,0.00,5.02,72.71,8.75,41.71,1.16,0.53,12.02,14.22,19.96,25.68,21.29,2.10,173.53,144.56,14.73
"1413","宏洲",39.47,142.00,164.00,124.00,9.52,8.36,43.66,6.33,57.66,1.29,0.65,14.73,19.48,36.42,39.06,16.58,3.11,-42.77,10.97,-11.24
"1414","東和",50.35,94.67,64.57,26.90,-0.27,12.17,29.99,4.68,77.99,0.51,0.41,-0.27,-2.26,-5.88,-2.51,-3.14,-0.28,14.63,21.74,2.91
"1416","廣豐",19.08,197.36,905.89,707.24,10.59,11.02,33.12,3.57,102.24,0.53,0.26,2.17,2.48,0.48,4.36,7.26,0.40,139.19,704.85,4.10
"1417","嘉裕",19.61,172.81,238.91,74.69,9.71,11.69,31.22,1.75,208.57,1.41,0.65,4.04,5.03,1.02,7.30,6.16,0.64,46.49,424.00,12.56
"1418","東華",14.35,228.96,402.68,329.29,4889.84,4.84,75.41,4.78,76.36,2.02,0.76,6.72,7.47,14.71,14.14,8.16,0.95,135.94,300.47,10.81
"1419","新紡",51.47,308.40,136.93,67.79,-0.05,4.67,78.16,3.34,109.28,1.04,0.21,-0.10,-4.47,-1.68,-6.81,-10.81,-0.68,-2.02,24.86,-0.95
"1423","利華",45.60,175.25,181.89,85.95,7.35,14.42,25.31,3.04,120.07,1.97,0.74,9.21,15.73,13.96,18.78,9.50,2.17,33.23,18.70,13.67
"1432","大魯閣",31.87,147.42,148.89,91.52,641.29,12.88,28.34,4.23,86.29,1.66,0.80,8.19,10.48,23.39,20.01,7.66,1.60,27.34,239.66,7.55
"1434","福懋",30.95,142.40,195.01,114.42,910.56,6.81,53.59,4.41,82.77,1.41,0.80,14.27,18.81,31.85,31.96,15.33,2.59,74.43,92.25,12.45
"1435","中福",16.58,145.93,202.50,81.36,8.97,11.15,32.74,4.12,88.59,0.74,0.46,4.48,4.88,0.58,5.30,8.71,0.51,51.15,17.91,3.90
"1436","華友聯",42.46,166.96,162.17,94.19,1.20,8.18,44.62,4.72,77.33,0.81,0.34,3.38,1.03,-0.66,1.42,1.72,0.16,-6.39,-39.89,-2.12
"1437","勤益控",16.72,270.80,1013.21,525.01,5.73,4.56,80.04,0.95,384.21,0.88,0.30,2.59,2.90,3.25,5.90,7.14,0.55,111.15,19.40,4.14
"1438","裕豐",15.27,188.56,531.59,400.25,4766.14,12.75,28.63,3.72,98.12,0.95,0.45,3.29,3.78,-0.87,5.19,6.98,0.52,90.37,564.70,5.83
"1439","中和",56.75,194.32,103.76,60.31,2.44,9.33,39.11,4.44,82.21,1.87,0.62,6.74,10.26,12.97,16.26,5.96,1.64,7.87,41.13,3.30
"1440","南紡",26.09,146.20,216.71,125.47,21.05,9.46,38.58,5.65,64.60,0.86,0.53,8.92,11.50,19.75,22.21,14.69,1.75,117.63,161.04,10.26
"1441","大東",54.06,230.29,130.03,111.09,128.34,4.62,79.00,3.63,100.55,1.63,0.34,3.58,1.45,0.93,2.75,1.97,0.21,5.56,153.94,1.70
"1442","名軒",53.15,125.42,105.80,88.77,-454.63,5.70,64.04,5.95,61.34,1.95,0.78,-14.15,-45.07,-23.23,-29.85,-24.61,-7.06,-19.31,9.66,-14.56
"1443","立益",30.33,156.52,90.36,44.76,3.80,5.62,64.95,5.64,64.72,1.13,0.55,2.65,2.87,6.53,5.18,3.53,0.44,18.31,57.60,4.71
"1444","力麗",43.24,127.86,121.04,62.24,7.39,8.48,43.04,10.18,35.85,2.55,1.40,7.78,12.42,22.80,21.45,3.94,1.66,-6.43,27.58,-4.22
"1445","大宇",24.01,160.10,214.59,86.87,37.80,17.74,20.57,5.89,61.96,3.17,1.55,13.43,18.64,26.79,30.82,7.37,2.75,11.15,37.73,2.41
"1446","宏和",59.44,125.87,116.88,33.06,2.99,10.63,34.34,3.45,105.80,2.41,1.14,8.65,13.61,29.56,21.91,4.54,1.99,-6.81,20.34,-3.43
"1447","力鵬",29.00,138.66,189.91,72.08,10.39,12.57,29.04,5.87,62.18,2.36,1.36,12.59,16.87,28.65,26.56,8.09,2.32,52.45,60.41,10.94
"1449","佳和",30.34,148.30,160.62,72.63,9.54,21.12,17.28,4.07,89.68,2.01,1.01,12.30,16.77,30.32,29.67,10.17,2.69,58.36,69.46,9.43
"1451","年興",47.03,108.90,116.26,55.48,4.00,7.82,46.68,4.60,79.35,1.41,0.94,13.31,20.77,37.48,30.44,10.63,2.64,69.41,21.09,21.21
"1452","宏益",21.77,272.14,270.27,219.89,42.76,7.27,50.21,21.46,17.00,8.31,2.42,11.17,16.56,28.30,29.89,4.61,2.54,38.45,72.78,7.55
"1453","大將",35.15,124.11,133.93,50.01,5.72,15.44,23.64,6.48,56.33,2.25,1.34,11.56,16.05,18.99,23.62,7.13,1.79,71.81,48.83,15.82
"1454","台富",48.96,126.89,131.13,79.77,542.51,16.04,22.76,6.88,53.05,3.08,1.49,11.21,19.50,31.48,26.68,5.41,2.89,32.68,98.81,14.55
"1455","集盛",24.36,180.81,169.63,125.58,20.61,12.60,28.97,18.85,19.36,4.37,1.89,19.78,27.67,50.31,57.35,9.37,3.29,83.28,188.21,14.33
"1456","怡華",58.23,91.07,87.16,36.33,2.05,7.92,46.09,3.26,111.96,1.38,0.84,7.91,11.33,21.93,14.46,5.35,1.25,32.75,86.87,14.73
"1503","士電",39.80,181.09,187.40,109.40,12.80,4.60,79.35,4.20,86.90,2.88,1.02,6.00,9.00,26.90,24.70,5.20,1.73,38.80,83.10,10.40
"1504","東元",35.50,274.22,151.71,79.74,12.97,9.22,39.59,2.86,127.62,3.00,0.77,11.30,16.41,30.41,40.44,13.03,3.38,61.03,96.87,17.39
"1506","正道",17.00,185.51,272.92,123.90,7.51,6.78,53.83,2.36,154.66,1.26,0.58,4.15,4.30,10.09,6.50,6.16,0.56,83.35,70.55,5.22
"1507","永大",55.55,141.77,117.99,75.30,29.77,2.71,134.69,2.00,182.50,1.89,0.62,17.33,37.82,79.40,91.10,23.39,6.86,34.43,68.27,35.37
"1512","瑞利",48.70,102.43,102.04,48.58,308.55,6.06,60.23,4.19,87.11,1.96,1.00,7.38,11.18,20.57,15.22,5.26,1.57,2.52,65.30,1.34
"1515","力山",55.96,142.87,103.21,67.32,401.00,14.32,25.48,11.85,30.80,4.30,1.76,15.33,30.62,41.85,75.35,6.93,7.22,17.94,67.93,11.18
"1603","華電",37.34,143.83,146.63,99.79,3.51,2.51,145.42,4.40,82.95,1.60,0.75,7.32,10.67,21.63,18.32,6.92,1.61,39.60,155.24,12.63
"1604","聲寶",35.35,250.34,235.59,131.86,2.70,4.98,73.29,4.82,75.72,4.12,1.20,3.37,4.01,5.06,5.02,2.10,0.53,81.63,0.00,18.08
"1605","華新",32.31,285.11,121.80,98.21,474.22,8.81,41.43,6.84,53.36,1.83,0.47,9.38,11.51,8.22,24.88,15.47,2.42,15.77,14.59,4.81
"1608","華榮",28.15,172.34,139.96,36.77,1786.52,12.60,28.96,3.49,104.58,2.25,0.94,13.76,17.29,34.50,33.45,14.21,2.62,65.33,48.66,7.96
"1609","大亞",36.03,169.20,157.49,100.53,198.83,7.21,50.62,3.56,102.53,1.89,0.76,5.19,4.83,10.80,8.34,3.09,0.83,24.75,16.50,8.63
"1611","中電",37.80,143.10,139.30,92.40,1117.80,3.20,114.06,5.00,73.00,2.00,0.90,6.60,9.70,23.10,21.10,6.30,1.57,41.30,98.40,16.90
"1612","宏泰",37.49,134.69,162.34,93.65,864.00,8.66,42.15,7.57,48.22,2.87,1.53,15.09,21.76,33.89,33.14,8.78,2.64,26.07,44.33,8.51
"1701","中化",43.51,137.36,100.67,62.44,-19.00,3.08,118.51,3.31,110.27,1.19,0.58,-1.53,-7.15,1.42,-8.29,-6.07,-1.06,-2.03,-0.28,-1.52
"1702","南僑",25.94,226.44,158.15,114.57,3.83,3.58,101.96,4.22,86.49,1.18,0.44,8.87,2.94,8.60,9.25,4.81,0.51,33.42,39.33,4.48
"1707","葡萄王",16.64,163.16,400.84,300.60,32.31,11.27,32.39,4.18,87.32,1.86,0.95,10.59,13.53,20.62,20.31,9.32,1.77,83.43,66.67,10.07
"1708","東鹼",20.56,153.12,249.37,122.05,741.13,8.33,43.82,4.62,79.00,1.30,0.75,4.41,4.88,6.90,8.72,5.15,0.72,138.78,69.67,9.46
"1709","和益",32.06,180.14,188.37,116.88,5.59,7.23,50.48,3.53,103.40,1.99,0.79,4.65,5.23,14.39,10.32,4.37,0.86,32.88,11.71,9.26
"1710","東聯",10.33,197.40,283.68,219.87,0.00,6.43,56.77,9.28,39.33,0.92,0.43,0.81,0.92,0.93,1.21,1.90,0.12,147.96,126.36,5.95
"1711","永光",33.15,137.13,167.52,69.41,4.99,6.26,58.31,2.48,147.18,1.51,0.81,13.97,17.73,27.45,24.38,13.45,2.27,41.00,66.95,12.34
"1712","興農",34.62,232.94,131.93,58.45,8.77,14.62,24.97,5.45,66.97,4.63,1.39,14.23,20.22,17.93,39.10,8.77,3.41,44.00,80.58,12.78
"1713","國化",4.85,265.78,2110.97,1811.78,24.62,6.40,57.03,5.48,66.61,1.30,0.47,3.48,3.60,1.47,5.04,6.56,0.49,248.07,157.99,6.38
"1714","和桐",41.39,168.16,140.95,92.55,4.02,4.69,77.83,4.76,76.68,2.39,0.96,11.00,13.98,22.21,18.51,8.62,1.85,-21.09,-1.10,-11.15
"1717","長興",63.70,97.99,77.82,45.87,2.30,5.92,61.65,6.21,58.78,2.75,1.27,10.15,18.78,73.92,47.23,5.05,4.08,24.98,75.60,17.80
"1718","中纖",7.23,280.53,1923.73,1772.75,-0.76,5.11,71.43,7.59,48.08,0.98,0.34,0.62,0.16,-6.12,0.24,0.40,0.02,244.30,244.97,4.38
"1802","台玻",23.98,143.14,308.09,172.50,102.38,5.12,71.28,2.95,123.73,0.85,0.47,7.44,9.90,17.58,21.86,15.58,2.00,50.79,65.66,4.63
"1805","寶徠",42.01,145.46,130.05,82.93,0.86,4.69,77.83,4.41,82.77,0.98,0.53,1.20,-0.92,9.91,-0.79,-1.04,-0.14,12.29,32.98,-1.13
"1806","冠軍",18.57,166.22,333.82,280.92,42.89,5.04,72.42,6.03,60.53,1.86,0.94,30.43,39.93,71.86,70.40,28.36,5.50,178.66,103.49,26.57
"1810","和成",36.40,166.94,160.17,121.14,413.89,3.35,108.95,5.52,66.12,2.64,1.03,21.44,33.19,77.74,84.99,18.62,6.51,63.54,109.68,17.47
"1902","台紙",23.91,112.20,164.56,80.58,-1.43,4.94,73.89,3.69,98.92,0.65,0.44,-0.85,-1.87,-0.94,-3.15,-3.27,-0.31,30.73,75.67,4.24
"1903","士紙",50.10,89.77,51.30,29.13,1.18,8.36,43.66,6.66,54.80,0.76,0.55,2.95,0.88,5.76,1.09,0.80,0.11,13.87,66.76,5.11
"1904","正隆",55.14,115.92,123.74,89.63,0.97,5.89,61.97,8.83,41.34,1.05,0.69,3.10,2.63,10.60,3.25,1.55,0.34,16.02,42.93,3.81
"1905","華紙",48.74,91.51,67.54,31.44,-0.85,6.29,58.03,6.28,58.12,0.73,0.49,-1.71,-4.60,-7.01,-5.47,-4.99,-0.55,17.51,47.35,3.66
"1906","寶隆",35.33,155.23,212.28,136.29,3.15,6.33,57.66,4.68,77.99,1.46,0.72,6.87,10.47,-4.29,-4.79,6.07,1.04,-17.57,-65.77,-2.84
"1907","永豐餘",52.44,192.61,157.91,112.14,1.56,7.48,48.80,7.39,49.39,1.88,0.68,4.03,3.05,5.80,5.39,2.12,0.40,16.22,10.45,3.82
"1909","榮成",43.05,95.59,78.69,52.34,0.94,6.35,57.48,10.42,35.03,0.91,0.67,2.71,0.61,5.08,0.61,0.42,0.08,10.57,16.37,2.97
"2002","中鋼",31.32,102.21,107.33,69.35,15.51,7.25,50.34,3.10,117.74,0.59,0.41,7.88,10.57,17.57,20.92,17.69,1.51,80.81,74.92,10.74
"2006","東和鋼鐵",47.88,249.92,251.02,221.09,4.36,4.48,81.47,6.83,53.44,1.65,0.50,7.23,9.34,16.66,22.00,9.23,1.69,32.70,47.55,7.88
"2007","燁興",56.61,108.35,94.12,60.73,1.52,8.11,45.01,3.79,96.31,0.84,0.52,6.24,7.15,22.94,15.70,5.26,1.02,-3.74,-6.17,-2.41
"2008","高興昌",43.24,144.86,127.62,103.83,1.21,9.34,39.08,9.28,39.33,1.14,0.55,4.02,1.20,2.18,0.66,1.26,0.19,-5.02,-12.86,-1.81
"2009","第一銅",16.91,150.79,272.40,148.67,237.02,8.77,41.61,6.08,60.03,1.42,0.85,5.43,5.26,9.83,7.83,4.35,0.75,50.46,43.04,7.18
"2010","春源",56.95,142.23,110.81,59.91,307.02,4.44,82.21,4.27,85.48,2.92,1.08,8.24,13.18,23.76,21.11,4.93,1.65,4.84,42.59,3.61
"2012","春雨",42.70,179.11,158.15,55.43,2.18,7.38,49.46,3.18,114.78,2.68,0.99,5.62,5.63,17.23,11.75,3.21,1.09,-18.28,-23.52,-8.53
"2013","中鋼構",62.66,146.95,111.61,41.55,5.92,5.17,70.60,3.29,110.94,4.23,1.12,9.32,25.90,35.20,45.67,6.21,3.96,-7.15,4.52,-11.16
"2014","中鴻",61.00,100.22,86.55,47.09,1.49,6.18,59.06,5.08,71.85,1.45,0.77,7.73,7.41,24.83,10.48,3.64,0.96,-9.66,-28.30,-7.38
"2015","豐興",54.85,104.42,102.96,24.43,3.57,19.37,18.84,4.06,89.90,2.26,1.23,10.95,18.81,40.90,34.23,6.29,2.65,24.82,92.96,14.63
"2017","官田鋼",53.81,143.34,131.49,88.24,3.87,6.44,56.68,9.11,40.07,2.76,1.14,8.61,12.79,20.11,17.85,4.85,1.61,-11.74,-7.38,-7.48
"2101","南港",44.13,114.88,120.25,84.24,-1.17,4.37,83.52,6.64,54.96,1.16,0.72,-2.28,-15.68,-5.35,-9.60,-5.00,-0.97,-8.19,25.22,0.22
"2102","泰豐",34.56,122.25,164.50,126.12,11.80,3.85,94.81,7.11,51.34,0.91,0.62,3.80,5.44,3.03,12.36,5.64,0.96,56.47,98.88,8.51
"2103","台橡",23.74,265.89,288.92,226.84,9.80,7.39,49.39,3.95,92.41,2.25,0.67,9.83,13.64,17.98,20.84,14.44,1.72,101.26,102.98,14.92
"2104","國際中橡",12.48,248.18,226.54,156.12,93.70,7.89,46.26,6.06,60.23,1.62,0.59,8.79,9.81,21.01,19.86,14.04,1.48,197.80,106.80,10.70
"2105","正新",39.90,150.75,135.98,92.61,930.80,6.99,52.22,5.40,67.59,2.01,0.92,11.07,15.89,27.13,27.49,9.79,2.13,69.78,147.46,15.90
"2106","建大",37.35,191.00,170.58,110.47,5.38,4.30,84.88,4.63,78.83,2.88,0.99,5.75,7.69,15.34,14.17,4.68,1.08,19.74,77.64,6.74
"2107","厚生",46.84,205.56,140.92,73.53,2.64,9.70,37.64,3.59,101.68,2.79,0.90,7.09,9.27,15.04,15.56,5.24,1.33,26.88,107.87,12.07
"2108","南帝",31.99,128.17,155.38,86.73,5.67,4.17,87.53,3.59,101.67,1.61,0.90,11.20,14.86,29.44,23.78,10.28,1.97,46.44,277.44,11.12
"2201","裕隆",32.70,223.40,221.40,127.60,14.70,20.50,17.80,6.70,54.48,3.45,1.12,8.10,11.10,7.20,16.10,6.30,1.43,49.30,138.90,9.40
"2204","中華",34.09,234.89,158.85,112.20,38.90,8.96,40.74,9.99,36.54,5.57,1.58,16.91,24.82,47.96,53.26,9.36,3.95,58.00,105.73,21.10
"2302","麗正",47.09,371.98,136.20,64.14,-2.22,2.98,122.48,2.19,166.67,4.58,0.66,-5.80,-15.26,-9.79,-15.28,-13.33,-1.54,-21.61,-25.29,-17.30
"2303","聯電",36.33,184.41,272.98,210.54,3.36,3.99,91.48,3.17,115.14,1.25,0.55,8.34,9.61,20.30,15.32,10.55,1.53,75.00,13.00,12.00
"2305","全友",41.84,850.18,365.81,339.69,820.49,3.50,104.29,4.74,77.00,5.20,0.48,10.20,12.84,40.98,21.06,14.70,2.11,53.74,70.71,13.79
"2308","台達電",45.69,243.34,215.41,157.95,5.87,5.67,64.37,8.94,40.83,4.39,1.31,6.75,9.58,12.91,11.50,3.73,1.15,14.95,48.52,4.67
"2312","金寶",43.75,160.48,113.63,58.01,15.52,9.80,37.23,8.54,42.74,5.29,1.87,5.10,8.24,4.33,12.46,2.39,1.10,6.02,68.36,3.75
"2313","華通",34.37,199.59,212.85,170.40,3.99,6.01,60.73,7.51,48.60,1.67,0.70,5.20,5.83,25.36,14.77,5.50,1.28,67.71,8.36,6.36
"2314","台揚",29.93,278.82,237.98,175.44,14.47,7.71,47.34,4.10,89.02,3.53,0.91,18.32,26.58,40.79,48.18,15.97,4.63,49.21,100.90,17.10
"2316","楠梓電",36.70,174.81,169.45,121.12,3.43,4.16,87.74,6.44,56.67,2.72,1.06,5.90,8.07,13.90,11.91,3.69,1.24,30.84,45.82,10.50
"2317","鴻海",36.83,152.14,166.25,118.49,3.94,3.41,107.04,6.67,54.72,2.21,1.02,13.01,17.58,29.93,25.12,8.74,2.76,12.63,29.28,4.36
"2321","東訊",36.56,494.45,212.26,182.85,14.71,5.49,66.48,3.10,117.74,5.39,0.69,14.08,18.76,31.71,37.50,15.93,2.76,40.62,89.45,20.07
"2323","中環",56.68,118.84,111.45,65.99,2.15,3.82,95.55,4.64,78.66,2.02,0.95,8.43,13.88,28.54,18.30,5.09,1.65,15.59,6.10,8.88
"2324","仁寶",39.39,179.94,154.74,86.77,13.68,11.67,31.28,6.59,55.39,5.44,1.84,8.04,12.25,25.71,26.44,3.82,2.40,-2.93,9.85,-1.76
"2327","國巨",33.17,168.03,195.91,137.97,750.00,5.07,72.00,3.10,117.74,1.01,0.51,13.63,17.75,17.85,32.11,24.06,3.06,3.31,33.43,0.86
"2328","廣宇",45.24,157.29,108.74,87.38,11.41,3.93,92.88,10.65,34.27,2.28,0.87,15.73,26.86,35.77,47.21,14.59,3.78,27.57,52.76,13.91
"2371","大同",70.14,126.64,90.11,40.59,113.02,4.84,75.41,3.01,121.26,1.51,0.62,5.52,2.15,2.47,3.33,0.97,0.33,4.94,21.66,2.54
"2373","震旦行",47.80,391.67,142.16,89.59,7.71,5.30,68.88,5.27,69.26,7.85,1.23,10.99,17.78,20.64,26.84,7.02,2.20,16.86,0.00,10.04
"2501","國建",38.29,40180.08,250.03,18.18,8.90,9.87,36.98,0.33,1106.06,283.63,0.44,13.74,23.50,62.05,56.32,26.36,4.47,-42.84,-19.22,-28.78
"2504","國產",54.87,233.09,137.86,26.93,202.93,5.11,71.43,0.76,480.26,1.38,0.35,6.86,7.30,15.84,9.87,8.97,0.97,-6.44,-38.86,-4.09
"2505","國揚",16.07,10770.51,636.89,99.33,1.66,4.00,91.25,0.25,1460.00,34.06,0.27,4.61,3.26,7.28,2.75,7.88,0.46,1.21,-99.40,0.19
"2506","太設",64.33,4776.60,147.06,22.92,114.50,3.05,119.67,0.39,935.90,29.09,0.28,6.15,8.84,28.22,15.57,10.78,1.55,-2.44,-72.71,-2.53
"2509","全坤建",44.76,519.33,176.86,23.10,7.41,5.75,63.48,0.77,474.03,6.09,0.51,1.48,2.45,6.36,8.36,2.53,0.43,-5.40,-54.37,-3.60
"2511","太子",38.43,5682.12,237.73,34.06,3.91,3.69,98.92,0.26,1403.85,28.66,0.31,10.60,13.10,30.86,24.23,24.47,2.38,-19.99,-52.41,-12.34
"2514","龍邦",62.49,495.34,101.97,3.88,6542.12,86.60,4.21,1.10,331.82,15.84,1.20,10.25,39.06,53.43,65.22,10.52,5.78,40.47,26.45,60.71
"2515","中工",84.00,174.78,202.57,178.47,1.77,2.61,139.85,11.16,32.71,5.51,0.57,4.20,11.29,10.30,18.63,3.31,1.55,13.23,25.22,3.29
"2516","新建",59.10,213.57,136.02,100.09,3315.76,4.18,87.32,0.74,493.24,4.91,0.98,13.21,33.40,43.07,52.15,10.99,4.94,27.46,28.47,29.12
"2520","冠德",82.13,184.28,107.63,5.66,23.23,16.08,22.70,0.27,1351.85,2.54,0.32,5.49,25.01,34.88,34.70,16.46,3.21,0.00,0.00,0.00
"2540","愛山林",57.57,239.22,305.54,241.74,-3.34,0.60,608.33,1.68,217.26,0.80,0.25,-16.17,-66.27,-53.81,-68.60,-113.36,-7.83,-8.78,0.00,-2.18
