"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔固定資產比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力->應收款項收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-固定資產週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-股東權益報酬率(%)","獲利能力-營業利益佔實收資本比率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"1213","大飲",20.05,211.82,287.70,263.76,67.84,5.21,70.05,17.68,20.64,2.14,0.85,1.45,1.82,2.96,2.31,1.70,0.22,43.80,268.99,5.37
"1215","卜蜂",49.32,226.68,118.49,55.58,12.92,8.15,44.78,7.66,47.65,7.40,1.71,3.78,6.68,9.01,18.12,2.03,1.33,7.95,12.59,2.74
"1216","統一",31.27,880.25,106.35,72.81,37.53,7.85,46.49,11.10,32.88,3.89,0.41,10.98,15.91,4.10,25.87,26.48,2.55,85.89,113.15,3.06
"1217","愛之味",49.13,709.19,106.61,75.88,1.63,5.95,61.34,4.42,82.57,3.01,0.34,1.41,0.97,0.38,1.35,1.46,0.10,11.32,31.08,1.84
"1218","泰山",54.39,280.83,181.32,90.87,-2.39,6.53,55.89,6.83,53.44,4.14,1.08,-2.08,-5.70,-6.61,-5.84,-0.62,-5.59,-28.18,-8.97,-6.29
"1219","福壽",36.94,237.83,303.68,153.95,-0.97,8.23,44.34,5.94,61.44,5.90,1.66,-0.70,-1.48,-2.21,-1.09,-0.56,-0.19,25.39,7.93,2.24
"1220","台榮",16.07,264.95,1042.21,582.63,9776.09,4.98,73.29,5.31,68.73,3.87,1.23,5.24,6.92,7.81,9.19,4.58,0.81,230.84,115.43,5.99
"1225","福懋油",52.57,371.44,243.93,148.92,2.63,8.31,43.92,11.71,31.16,11.33,2.30,1.36,1.75,4.52,2.38,0.36,0.21,0.00,75.98,0.00
"1227","佳格",16.40,907.33,284.62,193.21,18251.98,6.24,58.49,4.29,85.08,11.19,1.07,19.68,23.81,38.44,46.98,18.40,3.92,121.27,213.10,10.04
"1229","聯華",19.18,679.98,104.37,69.80,33.21,5.18,70.46,5.55,65.76,1.20,0.16,6.49,7.73,3.50,19.59,40.03,1.86,54.48,65.51,0.93
"1231","聯華食",50.27,212.07,193.69,97.33,2171.63,5.17,70.59,3.50,104.28,3.39,1.11,8.11,16.12,35.55,37.52,6.93,3.00,48.71,59.65,10.13
"1232","大統益",27.84,427.48,287.70,96.00,108.21,25.77,14.16,9.14,39.93,23.22,4.57,11.68,14.98,36.70,34.40,2.53,2.77,2.99,55.36,-7.24
"1233","天仁",21.79,166.06,182.60,113.01,60088.79,7.90,46.20,3.21,113.70,2.13,1.03,11.72,15.01,27.98,31.00,11.39,2.56,63.88,89.97,1.37
"1234","黑松",8.06,715.22,304.57,131.71,6300.40,10.35,35.26,4.11,88.80,1.93,0.26,44.44,48.98,4.29,152.60,143.37,15.14,30.26,48.85,-0.44
"1235","興泰",41.81,535.68,174.29,163.14,2.53,1.10,331.81,5.94,61.44,1.64,0.20,1.39,1.54,-1.50,2.77,4.59,0.27,0.87,113.77,0.40
"1236","宏亞",49.51,108.11,113.46,63.54,23.03,6.22,58.68,5.12,71.28,1.29,0.81,4.21,9.56,12.26,15.70,5.88,1.28,45.22,59.95,7.29
"1256","鮮活果汁-KY",41.25,185.45,159.90,126.57,27.50,20.33,17.95,10.23,35.67,5.61,1.78,14.78,26.49,77.74,79.11,7.19,5.66,84.48,1.18,53.71
"1301","台塑",34.11,544.01,252.60,213.45,14.90,15.20,24.01,9.02,40.46,3.31,0.50,4.57,6.27,9.38,26.80,8.47,2.40,48.78,107.98,-0.34
"1303","南亞",37.40,520.15,303.02,235.42,3.29,9.36,38.99,6.74,54.15,2.85,0.46,1.43,1.65,10.78,5.77,2.30,0.54,55.54,125.51,1.32
"1304","台聚",20.04,1454.00,703.11,619.94,5833.05,15.61,23.38,7.11,51.33,8.11,0.50,7.97,9.89,6.90,16.76,15.39,1.60,48.62,152.89,-1.04
"1305","華夏",30.82,240.26,301.60,220.35,126.69,9.07,40.24,10.35,35.26,3.42,0.99,10.05,15.30,5.15,19.77,10.01,1.88,62.32,109.54,4.73
"1307","三芳",40.89,291.48,135.42,93.39,27.82,5.83,62.60,6.50,56.15,2.40,0.61,6.62,10.80,7.19,26.10,10.30,2.00,27.31,76.60,2.06
"1308","亞聚",9.04,1387.80,699.03,521.56,3219.00,15.50,23.54,4.45,82.02,7.04,0.46,6.06,6.74,6.54,14.94,12.91,1.32,32.18,169.29,-1.43
"1309","台達化",38.83,299.58,164.06,92.56,-3.81,10.71,34.08,9.53,38.30,7.91,1.47,-0.73,-1.55,-4.29,-2.29,-0.63,-0.19,24.29,129.93,3.97
"1310","台苯",44.53,303.83,88.52,61.97,-9.24,13.78,26.48,28.43,12.83,9.61,1.88,-4.99,-9.73,-7.84,-9.19,-3.07,-0.88,2.29,-13.57,0.65
"1312","國喬",30.21,184.54,103.13,43.72,6185.46,11.20,32.58,10.97,33.27,2.16,0.89,8.90,12.49,-0.93,21.43,9.91,1.92,17.27,49.00,-0.01
"1313","聯成",23.30,1326.10,299.40,135.50,2305.00,11.30,32.30,4.50,81.11,4.30,0.30,5.50,6.80,4.60,11.60,16.80,1.08,65.20,48.50,0.10
"1314","中石化",21.65,194.61,315.54,229.14,96.66,10.77,33.89,13.22,27.60,1.95,0.82,2.88,3.84,-4.56,7.30,3.84,0.61,-6.86,121.49,-5.77
"1315","達新",15.92,546.86,1040.35,862.08,827.72,5.84,62.50,3.54,103.10,1.94,0.28,2.01,2.42,3.41,8.61,7.14,0.76,94.94,84.67,0.00
"1316","上曜",47.61,191.53,101.58,30.24,-14.53,6.24,58.49,9.03,40.42,0.80,0.21,-9.88,-19.48,-13.33,-19.04,-48.98,-2.02,0.00,0.00,0.00
"1319","東陽",38.65,152.02,134.58,86.42,15.81,4.51,80.93,5.62,64.94,0.98,0.52,3.46,5.36,11.66,17.41,6.23,1.41,65.23,73.63,8.90
"1321","大洋",40.84,146.01,115.51,58.64,-9.30,9.38,38.91,7.95,45.91,0.94,0.57,-1.35,-2.45,-2.12,-5.34,-2.59,-0.56,-0.03,37.74,0.00
"1323","永裕",48.35,276.79,191.97,141.82,14.73,4.61,79.17,6.74,54.15,2.36,0.65,7.81,14.25,12.53,26.05,11.03,2.26,74.30,98.06,5.56
"1324","地球",23.19,409.13,315.69,238.22,1869.84,6.66,54.80,5.88,62.07,5.35,1.03,2.85,3.65,5.58,6.22,2.77,0.50,28.51,137.38,1.64
"1325","恆大",9.39,271.45,965.33,829.63,2380.33,7.36,49.59,5.71,63.92,1.36,0.45,3.92,4.31,9.34,9.45,8.48,0.74,162.25,162.42,2.82
"1326","台化",40.69,459.25,219.44,164.94,5.23,49.35,7.39,38.77,9.41,17.09,3.00,2.00,3.00,2.00,13.00,2.00,1.25,17.00,114.10,-2.65
"1337","再生-KY",26.47,224.05,300.74,271.27,168.42,5.53,66.00,17.77,20.54,1.89,0.70,17.63,22.60,115.23,116.05,24.94,9.25,49.22,88.56,11.21
"1338","廣華-KY",34.33,204.78,182.86,149.80,32.24,3.66,99.72,7.50,48.66,2.33,0.79,5.58,8.19,48.49,57.51,6.15,4.96,12.24,77.91,2.82
"1339","昭輝",41.77,100.22,97.48,60.37,71.18,6.15,59.34,5.60,65.17,0.52,0.43,6.63,11.69,33.22,31.83,14.56,2.63,89.74,99.37,8.47
"1402","遠東新",40.64,834.72,121.00,83.35,11.77,6.46,56.50,7.98,45.73,3.06,0.33,5.18,7.85,0.03,17.11,14.36,1.73,54.19,83.93,0.58
"1409","新纖",38.51,444.35,123.13,61.25,7.43,8.26,44.18,6.89,52.97,3.69,0.66,2.92,4.21,-0.04,5.80,3.87,0.55,27.23,64.74,-2.38
"1410","南染",16.25,212.56,1225.63,1201.47,925.86,6.06,60.23,15.56,23.45,0.47,0.21,7.35,8.79,7.91,12.74,34.10,1.28,317.09,262.60,3.33
"1413","宏洲",66.75,68.78,88.97,24.97,-10.93,13.41,27.21,3.44,106.10,2.17,1.07,-7.42,-20.96,-13.50,-12.49,-6.80,-1.59,-6.76,1.98,-2.10
"1414","東和",26.79,117.05,249.72,120.48,29.44,43.16,8.45,2.37,154.00,0.43,0.32,2.18,2.88,3.01,3.90,6.43,0.42,35.24,59.11,1.17
"1416","廣豐",8.06,644.89,76.39,58.69,189.17,8.32,43.87,3.97,91.93,0.19,0.03,17.04,18.86,-1.10,32.48,555.95,3.11,184.98,210.09,3.55
"1417","嘉裕",22.47,637.66,114.08,65.25,2614.54,6.81,53.59,2.36,154.66,2.77,0.35,3.10,3.79,-0.41,5.07,8.43,0.45,-1.01,10.57,-0.22
"1418","東華",52.96,94.74,75.73,24.18,-16.11,23.63,15.44,5.38,67.84,1.58,1.01,-8.04,-17.10,-19.61,-15.14,-8.71,-1.61,-24.81,6.51,-4.35
"1419","新紡",31.80,190.33,61.86,51.63,9.33,7.91,46.14,2.43,150.20,0.26,0.10,2.36,3.20,-0.28,5.71,20.88,0.59,14.20,72.88,1.70
"1423","利華",12.68,617.29,4319.14,1940.17,-929.06,29.42,12.40,1.31,278.62,2.50,0.38,-3.63,-4.18,-3.56,-5.95,-9.52,-0.57,411.45,58.19,3.41
"1432","大魯閣",8.19,1110.48,1625.78,422.14,114.05,10.28,35.50,0.01,36500.00,0.08,0.01,33.32,45.16,-4.85,65.27,4950.86,6.58,43.89,65.69,0.77
"1434","福懋",22.21,826.35,255.66,149.00,23.59,11.59,31.49,6.89,52.97,4.79,0.52,3.69,4.55,7.44,14.90,6.94,1.43,109.92,128.14,3.15
"1435","中福",15.29,173.20,7397.09,7196.93,9.57,8.01,45.56,0.79,462.02,0.04,0.02,0.10,0.11,-1.50,0.07,4.43,0.01,907.44,968.18,2.93
"1436","華友聯",3.79,13784.38,1939.42,1380.00,-819.42,0.11,3318.18,0.01,36500.00,0.34,0.00,-4.96,-5.12,-8.10,-16.43,-3412.63,-0.96,978.56,2394.82,36.42
"1437","勤益控",19.51,595.31,77.88,59.60,-0.23,4.01,91.02,10.36,35.23,1.32,0.19,0.43,0.32,-6.87,-0.55,1.31,0.06,7.34,140.01,0.72
"1438","裕豐",13.70,608345.78,4885.42,3688.99,632550.00,28.98,12.59,0.15,"NA",339.76,0.05,2.15,2.53,-0.49,1.24,44.85,0.12,"NA","NA","NA"
"1439","中和",7.10,328.87,11242.07,11130.47,-39.16,24.68,14.78,33.06,11.04,1.05,0.31,-0.35,-0.39,-2.18,-0.77,-1.15,-0.09,-7.43,3.33,1.86
"1440","南紡",22.76,213.92,196.46,108.05,85.80,9.93,36.75,7.64,47.77,1.38,0.50,2.20,2.81,2.03,4.87,4.37,0.43,27.43,124.85,0.97
"1441","大東",46.31,167.30,173.30,116.41,144.66,6.83,53.44,4.67,78.15,1.86,0.74,0.86,0.72,-9.59,0.58,0.55,0.09,5.32,69.88,-1.06
"1442","名軒",69.83,6561.70,216.00,5.45,64.84,58.17,6.27,0.10,3650.00,12.67,0.13,3.37,9.05,17.79,16.62,24.88,1.54,-61.43,-65.46,-51.72
"1443","立益",64.34,95.20,106.64,75.00,0.00,9.21,39.63,2.71,134.68,0.43,0.23,-6.59,-18.50,-5.53,-22.77,-29.92,-2.28,0.00,0.00,0.00
"1444","力麗",21.58,217.62,186.32,81.10,47.50,9.04,40.37,6.19,58.96,2.44,0.93,5.31,7.20,9.07,9.00,5.58,0.87,191.84,131.66,17.47
"1445","大宇",17.26,179.35,513.25,293.56,"NA",6.77,53.91,4.63,78.83,1.91,0.88,1.00,1.21,0.43,1.78,1.14,0.17,-17.90,54.24,-2.84
"1446","宏和",26.54,1055.77,855.93,142.98,-188.42,12.43,29.36,0.24,1520.83,1.48,0.13,-1.08,-1.44,-1.05,-0.52,-8.37,-0.21,-172.10,-57.13,-13.34
"1447","力鵬",43.51,199.92,130.40,65.80,1.88,8.64,42.24,6.39,57.12,5.13,1.60,0.55,0.36,0.43,0.81,0.12,0.04,26.99,67.59,8.25
"1449","佳和",93.86,117.73,148.52,54.76,-5.35,12.70,28.74,2.71,134.68,1.39,0.63,-9.11,-159.01,-9.32,-16.85,-16.85,-2.04,-7.92,61.27,-1.09
"1451","年興",22.34,1100.07,243.16,117.28,67.98,7.25,50.34,3.42,106.72,11.86,0.86,5.62,7.12,2.91,20.22,6.75,1.64,47.43,36.70,3.95
"1452","宏益",9.49,408.06,850.03,715.21,2274.91,7.38,49.45,9.15,39.89,4.36,0.97,3.88,4.36,5.84,7.89,4.05,0.66,99.95,110.63,3.05
"1453","大將",10.90,323.60,1036.41,511.84,59.69,22.50,16.22,1.29,282.94,2.23,0.65,11.56,13.68,14.63,15.34,17.58,1.61,556.34,118.03,27.48
"1454","台富",20.27,173.16,317.70,185.47,-637.70,9.05,40.33,3.55,102.81,2.32,1.08,-0.87,-1.17,-1.54,-1.04,-0.89,-0.15,35.51,91.68,1.09
"1455","集盛",48.59,132.80,151.65,60.62,-1.13,9.98,36.57,4.28,85.28,2.28,1.20,-0.33,-1.43,-3.49,-2.20,-0.58,-0.17,33.45,63.32,7.35
"1456","怡華",92.15,47.50,64.73,44.76,0.00,5.99,60.93,7.36,49.59,1.32,0.76,-8.57,-169.72,-5.78,-5.80,-13.88,-1.40,0.00,40.82,0.00
"1457","宜進",51.48,129.28,92.52,57.07,1.07,8.08,45.17,8.06,45.28,1.19,0.68,0.93,0.14,-1.62,0.14,0.10,0.02,3.52,21.18,1.01
"1459","聯發",36.56,273.26,131.35,114.62,-13.44,7.15,51.04,11.14,32.76,1.84,0.53,-0.29,-1.17,2.48,-1.01,-1.44,-0.14,27.09,23.53,2.54
"1460","宏遠",40.79,204.84,164.21,64.98,23.02,9.63,37.90,2.58,141.47,2.81,0.86,8.32,14.53,5.61,12.31,9.31,1.33,35.53,123.57,8.26
"1463","強盛",10.27,406.71,392.19,345.29,0.00,5.40,67.59,8.88,41.10,0.98,0.22,-1.79,-2.00,-2.02,-1.95,-7.95,-0.23,33.35,213.21,0.97
"1464","得力",38.31,280.93,100.84,44.42,556.21,6.08,60.03,2.55,143.13,2.52,0.55,2.03,2.57,2.03,3.31,2.94,0.29,21.33,20.37,5.46
"1465","偉全",20.56,444.96,313.85,215.06,59571.48,9.28,39.33,4.92,74.18,4.16,0.74,3.94,4.96,4.28,10.65,5.36,0.96,3.58,91.33,-4.26
"1466","聚隆",45.72,146.28,140.14,62.58,6.22,9.55,38.21,5.83,62.60,4.49,1.80,3.84,6.10,13.84,13.44,1.84,1.01,0.06,65.21,-1.93
"1467","南緯",60.91,482.30,48.90,32.17,5.24,6.71,54.39,7.51,48.60,5.60,0.66,4.22,9.47,3.54,10.22,5.50,1.06,23.89,170.16,14.31
"1468","昶和",35.57,271.32,332.02,134.98,-19.65,11.14,32.76,0.71,514.08,0.87,0.25,11.29,-17.90,-15.83,-15.83,-50.15,-1.58,-23.81,35.61,-3.10
"1470","大統新創",10.83,233.10,580.00,397.10,"NA",5.53,66.00,5.00,73.00,1.83,0.70,1.48,1.67,0.26,2.06,2.12,0.17,41.22,100.97,1.42
"1471","首利",21.01,1747.86,203.63,197.23,-233.54,4.23,86.28,740.93,0.49,35.29,1.73,-8.28,-10.81,-2.84,-14.62,-4.82,-1.46,-34.78,25.40,-7.68
"1472","三洋紡",66.42,82.75,150.96,97.78,"NA",7.44,49.05,3.29,110.94,1.47,0.67,-14.52,-38.16,-11.57,-24.55,-22.02,-2.75,-14.21,34.25,-4.29
"1473","台南",32.75,751.56,148.47,125.31,19.58,7.67,47.58,15.07,24.22,14.79,1.31,2.99,4.21,2.07,17.45,2.14,1.19,30.04,129.18,5.34
"1474","弘裕",39.26,273.90,178.00,104.48,-11.60,5.72,63.81,4.27,85.48,4.60,1.10,-5.27,-10.01,2.79,-5.77,-2.55,-0.59,1.43,-61.00,-1.08
"1475","本盟",60.73,103.18,111.04,94.10,0.00,6.74,54.15,4.67,78.15,0.84,0.32,-10.62,-27.24,-5.86,-15.73,-37.04,-1.57,3.66,0.00,1.09
"1476","儒鴻",23.17,318.58,282.77,170.79,1046.96,9.15,39.89,5.76,63.36,6.49,1.57,24.56,32.26,87.58,89.11,13.23,7.75,85.46,124.13,11.84
"1477","聚陽",40.32,4521.77,222.86,143.75,79.88,60.78,6.00,6.96,52.44,132.59,1.99,16.08,25.90,85.60,86.05,7.55,7.17,99.15,91.67,26.54
"1503","士電",31.65,160.22,123.53,66.45,38.79,4.27,85.48,3.59,101.67,1.17,0.53,3.44,4.94,13.67,22.10,6.36,1.84,16.66,75.48,1.06
"1504","東元",34.85,1382.57,155.35,102.00,3186.19,4.83,75.56,4.73,77.16,7.24,0.43,5.15,7.87,9.50,17.94,11.64,1.63,43.39,200.54,3.51
"1506","正道",33.65,272.39,171.20,91.48,-7.73,4.81,75.88,4.00,91.25,2.02,0.46,-2.95,-6.06,-2.78,-5.82,-7.03,-0.69,7.46,11.47,1.13
"1507","永大",21.15,908.95,141.19,84.01,1357.67,5.56,65.64,2.69,135.68,3.26,0.29,10.82,13.73,16.10,42.16,37.62,3.79,24.37,71.52,-2.95
"1512","瑞利",53.90,188.92,91.41,54.32,200.06,3.98,91.70,5.73,63.69,1.75,0.56,1.55,1.72,-1.73,2.22,1.47,0.20,9.28,59.76,1.00
"1513","中興電",41.06,290.80,117.15,38.96,112.55,8.70,41.95,2.31,158.00,2.92,0.61,4.42,7.35,16.49,13.45,7.06,1.16,22.77,175.14,4.74
"1514","亞力",41.93,268.24,175.92,111.37,49.41,2.65,137.73,3.97,91.93,4.16,0.90,2.73,4.66,6.82,7.20,2.98,0.58,23.93,80.15,8.15
"1515","力山",58.89,144.25,93.80,83.08,3.10,5.12,71.28,10.29,35.47,2.20,0.67,1.90,3.27,5.55,3.42,1.96,0.35,"NA",336.69,"NA"
"1516","川飛",12.67,1081.87,327.09,323.86,-164.46,12.17,29.99,0.00,"*****",4.07,1.31,-53.91,-59.01,-1.85,-46.17,-41.49,-4.62,236.25,-244.80,34.07
"1517","利奇",17.86,707.22,405.94,350.93,"*****",3.32,109.93,6.56,55.64,4.95,0.60,6.99,8.57,11.01,14.33,11.56,1.16,44.72,111.01,2.12
"1519","華城",43.48,208.25,173.10,84.59,8.65,2.45,148.97,2.32,157.32,2.89,0.78,1.46,2.31,1.21,3.26,1.69,0.27,8.82,116.15,1.02
"1521","大億",42.03,188.65,157.66,100.66,344.75,5.40,67.59,6.79,53.75,4.85,1.49,9.74,16.80,35.06,42.25,6.61,3.66,38.60,203.51,3.18
"1522","堤維西",60.35,153.47,108.10,89.16,-2.19,3.06,119.28,14.22,25.66,1.69,0.71,-1.18,-3.59,-2.64,-5.38,-2.08,-0.57,26.62,112.11,7.06
"1524","耿鼎",63.52,107.57,123.81,68.80,-1.56,4.76,76.68,4.46,81.83,0.72,0.52,-1.46,-6.08,-6.50,-8.74,-4.41,-0.77,57.45,105.66,7.13
"1526","日馳",54.31,163.43,167.34,62.40,2.89,5.09,71.70,1.67,218.56,1.47,0.61,2.13,3.27,3.40,2.70,2.43,0.28,-12.02,37.91,-4.19
"1527","鑽全",78.80,228.84,113.84,47.87,1.90,5.77,63.25,2.96,123.31,2.09,0.24,1.21,2.30,23.80,4.99,2.29,0.37,1.56,207.65,-3.32
"1528","恩德",47.22,399.00,203.00,130.35,6.15,1.69,215.97,2.68,136.19,3.28,0.59,2.64,4.27,8.77,8.44,3.83,0.62,43.51,5.00,10.14
"1529","樂士",25.91,457.29,138.08,110.78,-5467.82,0.35,1042.85,0.67,544.77,0.70,0.12,-29.27,-39.62,-8.94,-10.24,-310.37,-1.02,-14.97,-985.39,-4.10
"1530","亞崴",45.30,251.12,134.55,72.07,19.29,3.23,113.00,2.09,174.64,3.55,0.77,6.40,11.93,34.86,34.16,7.92,2.90,27.59,56.45,12.92
"1531","高林股",16.15,1748.36,504.48,480.01,0.00,2.30,158.69,14.07,25.94,8.74,0.42,6.30,7.53,6.99,21.03,15.54,1.69,128.39,103.06,3.90
"1532","勤美",39.81,539.69,119.47,55.98,859.87,10.85,33.64,5.55,65.76,1.74,0.28,4.74,7.05,2.91,18.50,14.69,1.78,37.21,123.21,1.84
"1533","車王電",47.77,315.85,94.25,62.90,7.58,3.66,99.72,2.32,157.32,1.73,0.37,2.57,4.04,8.82,11.34,5.87,0.79,28.86,190.72,13.87
"1535","中宇",52.14,2267.62,178.00,106.99,49.52,12.17,29.99,0.59,618.64,67.24,1.63,11.96,24.40,35.28,64.25,6.65,5.51,30.26,80.41,10.41
"1536","和大",62.74,124.78,112.74,66.52,6.16,3.82,95.54,2.67,136.70,1.16,0.57,5.94,13.85,18.87,17.12,8.50,1.66,9.07,76.15,3.85
"1537","廣隆",20.38,1707.03,233.24,194.85,312.09,8.15,44.78,17.88,20.41,33.49,1.66,21.21,27.09,55.91,95.29,12.61,7.58,10.14,129.33,-5.90
"1538","正峰新",53.05,88.90,17.09,13.08,-18.05,7.70,47.40,22.74,16.05,0.38,0.27,-7.12,-15.03,-13.74,-13.40,-28.83,-1.34,3.28,126.57,1.41
"1539","巨庭",62.68,207.88,134.81,94.76,0.22,9.30,39.24,3.53,103.39,4.17,0.88,-0.27,-2.59,6.66,-1.88,-1.18,-0.25,-0.46,81.68,-0.49
"1540","喬福",22.72,320.60,337.23,188.52,114.47,8.70,41.95,1.38,264.49,2.99,0.73,5.61,7.13,13.58,12.72,7.65,1.19,39.36,206.56,1.23
"1541","錩泰",37.25,177.01,128.53,106.33,-15.17,3.91,93.35,8.14,44.84,2.52,0.96,-5.11,-8.63,2.53,-11.32,-6.20,-1.03,1.17,124.34,0.55
"1558","伸興",27.04,1818.24,219.91,213.48,327.28,4.11,88.80,61.47,5.93,32.32,1.47,18.10,25.51,124.29,137.22,12.31,11.63,59.45,90.93,2.77
"1560","中砂",20.94,167.08,312.29,202.83,585.89,5.20,70.19,4.23,86.28,1.51,0.82,9.51,12.21,44.34,38.54,11.51,3.15,157.35,153.84,10.27
"1568","倉佑",51.00,197.98,239.26,130.47,5.58,4.29,85.08,3.06,119.28,1.61,0.68,6.14,11.83,17.02,15.96,8.10,1.29,34.83,75.50,4.94
"1582","信錦",25.38,4449.17,64.25,60.63,3600.07,1.61,226.70,25.98,14.04,6.35,0.12,12.71,17.65,5.13,59.21,101.49,5.27,62.92,48.00,1.14
"1583","程泰",49.15,393.35,134.48,81.90,23.20,2.48,147.17,2.10,173.80,3.60,0.55,8.28,15.73,40.09,50.73,14.36,4.20,12.32,30.35,0.00
"1587","吉茂",35.96,249.82,139.45,76.43,486.38,4.72,77.33,2.54,143.70,1.84,0.55,2.16,2.73,8.06,6.29,3.23,0.56,42.41,102.34,8.71
"1589","永冠-KY",31.84,162.39,207.44,151.17,5.80,3.41,107.03,3.99,91.47,1.26,0.62,5.39,6.87,12.00,10.18,7.04,3.79,58.83,76.14,13.88
"1590","亞德客-KY",44.04,105.13,96.92,70.22,36.37,3.85,94.80,2.61,139.84,1.14,0.56,12.28,19.97,101.07,102.54,19.72,7.36,26.08,59.45,3.66
"1598","岱宇",63.34,133.79,100.94,90.23,3.34,2.92,125.00,14.85,24.57,2.63,0.98,1.54,2.76,16.43,4.34,1.02,0.36,-16.57,15.38,-16.43
"1603","華電",35.11,161.22,124.66,82.42,24.07,3.39,107.66,3.14,116.24,0.93,0.37,5.27,9.01,6.96,11.51,13.61,1.33,29.00,339.39,7.39
"1604","聲寶",43.33,263.77,143.40,67.75,12.84,6.09,59.93,4.44,82.20,3.30,0.82,4.25,6.92,3.85,8.83,4.86,0.94,9.76,92.04,1.20
"1605","華新",28.40,329.05,96.55,34.29,-988.44,24.25,15.05,8.39,43.50,3.59,0.81,-3.56,-5.53,6.76,-9.18,-4.80,-0.94,30.10,40.85,4.03
"1608","華榮",25.41,341.07,257.36,137.59,2381.75,16.64,21.93,4.62,79.00,4.33,1.02,5.66,7.64,3.95,9.19,5.55,1.11,47.99,134.65,6.95
"1609","大亞",39.41,360.43,187.58,116.63,325.76,8.60,42.44,5.32,68.60,3.62,0.78,1.50,1.73,2.87,2.57,1.35,0.22,26.70,106.47,3.04
"1611","中電",40.22,156.73,108.43,72.69,603.03,4.13,88.37,8.28,44.08,1.75,0.71,1.45,1.64,17.87,5.24,1.44,0.25,-6.30,19.54,-9.99
"1612","宏泰",10.89,391.40,481.09,315.96,210.85,7.24,50.41,4.75,76.84,3.80,0.91,1.29,1.46,4.84,2.86,1.41,0.22,53.44,91.63,3.00
"1614","三洋電",23.11,159.56,381.75,230.30,118.24,12.81,28.49,12.16,30.01,2.09,0.93,4.27,5.52,10.75,11.45,4.55,0.99,34.07,57.97,-1.52
"1615","大山",42.49,182.80,145.87,95.35,12.58,9.83,37.13,9.37,38.95,3.89,1.53,3.79,6.04,8.49,8.94,2.24,0.76,46.66,98.57,7.16
"1616","億泰",47.52,307.10,133.40,87.37,1.70,4.99,73.14,3.85,94.80,5.01,0.92,1.00,0.73,-0.57,0.93,0.41,0.07,22.06,359.61,9.91
