"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔固定資產比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力->應收款項收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-固定資產週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-股東權益報酬率(%)","獲利能力-營業利益佔實收資本比率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"1227","佳格",18.39,822.40,262.43,171.54,18844.29,6.68,54.64,4.83,75.56,12.14,1.26,24.68,30.63,53.26,62.59,19.60,5.34,89.64,196.95,7.67
"1229","聯華",17.46,707.21,120.42,76.30,29.64,5.47,66.72,6.91,52.82,1.21,0.16,6.08,7.18,1.73,18.86,37.42,1.81,97.88,55.25,0.92
"1231","聯華食",53.91,213.86,184.36,94.41,4726.14,5.39,67.71,3.65,100.00,4.89,1.32,9.07,17.32,35.42,38.00,6.74,3.02,17.27,44.37,2.24
"1232","大統益",16.99,362.06,422.05,154.18,163.71,23.62,15.45,10.93,33.39,18.69,4.53,16.08,19.87,36.51,43.98,3.53,3.67,113.65,84.01,1.75
"1233","天仁",22.33,157.99,195.48,124.61,"*****",8.46,43.14,3.22,113.35,2.31,1.11,12.79,16.32,29.85,31.47,11.48,2.59,76.64,108.27,5.30
"1234","黑松",11.19,458.63,383.60,206.27,1086.15,10.57,34.53,6.18,59.06,1.83,0.37,3.08,3.48,3.89,8.00,7.24,0.73,18.61,72.84,-0.99
"1235","興泰",39.75,496.61,176.05,167.60,3.00,1.30,280.76,8.03,45.45,2.38,0.27,1.82,2.06,-1.63,3.24,4.90,0.35,12.23,84.91,5.04
"1236","宏亞",49.84,107.40,106.62,69.10,54.18,6.41,56.94,5.27,69.25,1.54,0.87,7.15,13.11,23.06,21.66,7.26,1.83,29.73,44.76,5.78
"1256","鮮活果汁-KY",52.94,120.55,106.78,55.62,15.57,19.29,18.92,8.74,41.76,4.14,1.69,19.36,37.21,35.41,59.97,8.41,5.54,12.16,"NA",12.89
"1301","台塑",28.74,552.99,426.80,356.90,40.03,16.52,22.09,9.71,37.59,3.48,0.55,10.75,14.23,36.84,66.27,19.04,5.84,140.91,114.51,-0.17
"1303","南亞",35.32,527.58,331.15,263.35,18.54,9.58,38.10,7.20,50.69,2.92,0.47,5.98,8.45,27.53,35.91,11.93,2.95,116.59,135.57,1.75
"1304","台聚",21.45,1674.55,685.23,589.55,15121.03,16.11,22.65,7.54,48.40,12.12,0.64,16.47,20.73,28.25,37.83,24.25,3.51,130.95,177.00,5.73
"1305","華夏",38.89,215.53,246.12,187.13,-3.08,10.30,35.43,11.23,32.50,3.87,1.17,-0.98,-1.90,3.27,-1.44,-1.00,-0.22,35.59,81.08,3.79
"1307","三芳",41.34,286.42,149.08,109.36,27.02,6.51,56.06,7.18,50.83,2.44,0.64,7.16,11.56,8.88,23.35,9.48,1.96,16.07,73.70,-0.04
"1308","亞聚",11.02,1373.23,549.17,428.89,2779.00,18.07,20.19,6.32,57.75,9.70,0.63,16.87,18.99,45.56,49.12,25.73,4.14,166.32,220.85,7.12
"1309","台達化",41.89,434.39,184.32,125.56,17.36,9.68,37.70,11.01,33.15,10.06,1.51,3.99,6.68,3.56,9.60,2.50,0.87,5.97,80.34,1.37
"1310","台苯",43.28,432.60,118.94,91.61,-26.97,11.12,32.82,22.12,16.50,10.53,1.51,-9.11,-15.42,-8.90,-13.76,-6.27,-1.39,-18.41,58.59,-4.79
"1312","國喬",28.85,190.30,98.02,58.26,4226.87,13.57,26.89,15.71,23.23,2.66,1.05,6.18,8.40,4.54,12.71,5.77,1.23,49.72,64.32,2.55
"1313","聯成",23.60,1133.40,110.40,62.90,40.60,11.90,30.67,4.80,76.04,4.20,0.30,4.80,5.80,4.00,10.90,14.50,1.00,9.00,63.20,-8.20
"1314","中石化",28.99,264.22,385.84,287.65,168.37,12.55,29.08,15.27,23.90,2.53,0.79,22.22,32.48,25.81,60.89,25.65,5.53,142.42,236.15,8.66
"1315","達新",18.43,606.62,895.14,737.20,250.13,6.50,56.15,3.72,98.11,2.43,0.32,8.18,10.17,3.42,29.20,25.41,2.95,66.63,93.96,0.48
"1316","上曜",45.41,301.78,209.64,84.87,-12.03,4.33,84.29,3.08,118.50,0.61,0.15,-5.31,-8.78,-13.66,-9.63,-32.30,-0.99,0.00,0.00,0.00
"1319","東陽",40.61,156.20,131.48,83.30,22.19,4.83,75.56,5.73,63.69,1.00,0.51,5.14,8.22,12.34,25.33,9.14,2.14,50.10,79.87,7.73
"1321","大洋",39.33,145.74,106.31,51.10,-17.10,10.83,33.70,7.03,51.92,0.98,0.58,-2.45,-4.27,-8.01,-7.23,-3.31,-0.74,-5.53,55.74,-0.57
"1323","永裕",49.44,274.96,216.54,147.15,16.71,4.49,81.29,6.37,57.29,2.30,0.66,7.32,13.26,13.15,24.49,9.88,2.00,47.87,86.35,1.52
"1324","地球",20.79,404.56,331.51,236.81,603.27,6.69,54.55,6.06,60.23,5.87,1.18,5.44,7.06,10.99,11.95,4.62,0.95,43.02,113.77,4.17
"1325","恆大",8.82,274.66,1051.20,863.90,551.84,8.29,44.02,6.34,57.57,1.68,0.56,6.58,7.25,13.96,14.72,11.70,1.21,215.50,150.94,4.69
"1326","台化",32.19,446.23,376.88,286.18,28.62,12.98,28.12,9.43,38.70,3.88,0.77,9.00,13.00,36.00,64.00,12.00,5.81,119.00,110.18,-0.10
"1337","再生-KY",16.03,223.42,275.17,258.51,"NA",6.43,56.76,19.65,18.57,2.08,1.04,24.36,29.43,118.41,118.27,23.33,9.36,117.52,113.12,26.34
"1338","廣華-KY",33.55,253.12,194.21,167.18,144.73,3.79,96.30,8.19,44.56,3.36,0.89,13.08,18.95,115.79,122.30,12.46,9.18,34.77,98.05,15.65
"1339","昭輝",45.10,106.27,128.24,91.50,52.12,6.17,59.15,6.16,59.25,0.58,0.46,7.15,13.51,31.53,32.92,15.26,2.84,124.69,105.35,11.44
"1402","遠東新",38.40,848.10,129.40,82.10,19.40,6.90,52.89,8.50,42.94,3.20,0.30,6.90,10.60,0.90,24.20,18.00,2.26,32.90,86.70,2.70
"1409","新纖",39.55,464.61,212.66,110.61,11.30,8.33,43.81,7.40,49.32,3.79,0.71,3.71,5.49,4.32,7.61,4.72,0.71,9.91,54.89,-0.51
"1410","南染",16.64,201.15,958.97,931.31,1460.43,5.64,64.71,14.90,24.49,0.50,0.24,6.33,7.64,7.05,10.86,26.05,1.06,253.11,177.79,8.71
"1413","宏洲",57.98,95.04,109.47,28.03,-7.31,17.54,20.80,4.07,89.68,3.01,1.34,-2.85,-6.84,-6.89,-5.98,-2.24,-0.57,-9.29,59.99,-2.16
"1414","東和",25.37,116.10,293.68,103.88,134.30,13.02,28.03,2.11,172.98,0.41,0.31,27.40,46.94,6.32,44.31,91.17,5.38,14.78,51.21,0.74
"1416","廣豐",12.41,530.08,64.09,23.09,42.65,4.31,84.68,3.10,117.74,0.17,0.03,4.12,4.58,-1.55,6.89,128.21,0.67,"NA",71.59,"NA"
"1417","嘉裕",19.77,623.27,120.63,68.20,5565.73,5.87,62.18,1.58,231.01,1.86,0.25,4.81,5.88,-0.65,7.49,18.65,0.67,2.61,125.72,0.47
"1418","東華",48.20,106.27,99.21,48.18,6.60,35.43,10.30,6.62,55.13,2.12,1.30,2.29,3.80,-3.40,4.49,1.50,0.38,11.95,17.47,1.89
"1419","新紡",33.42,178.05,58.31,46.37,1402.13,9.18,39.76,2.92,125.00,0.29,0.12,3.10,4.17,1.18,8.28,26.05,0.83,14.89,63.43,1.53
"1423","利華",13.60,613.77,1991.98,755.87,80.77,29.97,12.17,2.04,178.92,3.26,0.49,1.92,2.19,3.69,3.83,3.74,0.38,-569.21,56.19,-10.44
"1432","大魯閣",42.49,863.32,71.27,11.69,3.81,11.76,31.03,0.03,12166.66,0.11,0.01,2.29,2.93,-2.80,3.41,209.16,0.35,-49.85,128.17,-21.29
"1434","福懋",21.67,775.73,282.05,140.08,26.29,12.17,29.99,6.90,52.89,4.43,0.52,3.07,3.71,11.04,14.81,5.74,1.24,123.59,110.06,1.56
"1435","中福",15.00,172.00,16079.00,15627.00,-18.23,5.29,68.99,1.03,354.36,0.04,0.02,-0.34,-0.40,-0.84,-0.16,-15.89,-0.03,732.13,1661.52,1.02
"1436","華友聯",3.00,16661.54,3613.74,3246.41,19789.91,30.83,11.83,1.29,282.94,49.58,0.29,23.38,24.03,3.63,30.42,72.65,3.17,910.46,1806.56,21.64
"1437","勤益控",19.57,522.30,68.02,53.91,-16.15,3.99,91.47,10.20,35.78,1.65,0.27,-2.66,-3.50,-4.61,-7.56,-10.67,-0.62,30.99,150.10,3.10
"1438","裕豐",16.14,422963.24,2279.20,1601.12,1379500.00,45.14,8.08,0.16,"NA",375.44,0.07,7.01,8.47,0.91,4.04,94.21,0.40,"NA","NA","NA"
"1439","中和",9.79,334.21,1939.89,1868.27,9.09,29.67,12.30,27.31,13.36,99.00,24.00,-2.75,-2.98,-1.38,0.11,-11.61,-0.87,-86.38,4.16,34.26
"1440","南紡",22.44,216.77,224.78,125.77,70.84,12.81,28.49,7.87,46.37,1.58,0.56,1.86,2.38,6.75,4.11,3.25,0.35,8.13,125.47,-2.79
"1441","大東",45.41,163.68,157.32,87.32,908.27,8.66,42.14,4.23,86.28,2.38,0.90,7.31,14.49,16.22,15.65,7.70,1.94,13.14,214.64,1.81
"1442","名軒",53.68,3576.69,164.53,6.24,0.00,112.23,3.25,0.23,1586.95,22.20,0.32,10.02,23.37,35.45,36.35,31.67,3.98,-11.09,-52.47,-21.32
"1443","立益",57.94,93.84,91.79,60.14,0.00,7.62,47.90,3.86,94.55,0.45,0.24,-4.59,-11.70,-2.33,-15.00,-20.97,-1.50,0.00,0.00,0.00
"1444","力麗",34.23,257.46,154.77,68.11,88.80,10.48,34.82,6.88,53.05,3.03,0.82,4.85,7.32,10.86,9.98,5.82,0.88,24.25,78.46,3.68
"1445","大宇",18.62,181.78,410.31,277.78,"NA",7.64,47.77,5.50,66.36,2.19,0.98,4.48,5.40,4.79,7.80,4.48,0.75,82.20,97.38,5.11
"1446","宏和",23.11,857.89,1390.30,513.36,105.62,10.12,36.06,0.91,401.09,1.79,0.20,15.94,21.83,-1.67,30.34,75.59,2.91,-207.36,3.43,-8.61
"1447","力鵬",50.62,172.13,116.52,58.70,-1.45,7.44,49.05,7.76,47.03,4.97,1.58,-1.11,-2.67,-3.04,-2.25,-0.92,-0.34,0.00,32.09,0.00
"1449","佳和",92.50,144.47,165.18,69.57,-2.57,15.98,22.84,2.96,123.31,1.83,0.72,-4.72,-40.94,-10.49,-9.19,-9.19,-1.30,-25.97,-870.54,-3.00
"1451","年興",21.98,1170.26,287.88,124.13,53.99,7.46,48.92,3.41,107.03,11.00,0.77,5.24,6.46,5.54,19.36,6.79,1.44,-11.14,30.10,0.00
"1452","宏益",12.58,389.88,590.84,505.57,1182.72,9.08,40.19,10.01,36.46,4.47,1.00,3.88,4.35,8.85,8.73,3.88,0.67,104.66,95.61,4.68
"1453","大將",22.11,277.70,340.24,84.27,7.84,3.52,103.69,0.59,618.64,0.69,0.21,0.82,1.07,-2.50,1.11,3.36,0.10,-97.76,2.61,-16.05
"1454","台富",19.99,175.48,380.76,214.34,4822.21,8.77,41.61,4.09,89.24,2.67,1.27,7.70,10.30,2.01,12.26,6.29,1.26,72.65,84.05,5.77
"1455","集盛",54.28,115.66,113.14,42.45,3.80,11.83,30.85,5.05,72.27,2.97,1.49,1.34,2.01,1.40,2.52,0.70,0.26,-8.13,52.01,-5.06
"1456","怡華",95.44,21.28,45.47,18.69,"NA",4.97,73.44,3.88,94.07,1.44,0.79,-6.84,-93.61,-8.26,-9.08,-10.66,-1.42,"NA","NA","NA"
"1457","宜進",45.57,146.51,104.69,65.21,2.03,10.92,33.42,10.30,35.43,1.87,0.97,-2.96,-6.05,1.77,1.55,-3.37,-0.79,21.82,27.72,4.75
"1459","聯發",36.62,275.21,129.18,103.96,945.38,7.30,50.00,10.48,34.82,1.64,0.48,4.96,7.34,-0.77,8.39,9.78,0.90,3.38,20.42,-3.27
"1460","宏遠",48.45,207.59,166.19,68.72,7.32,8.10,45.06,2.90,125.86,2.76,0.88,3.12,5.70,4.51,4.71,3.22,0.47,44.01,105.53,8.04
"1463","強盛",10.27,370.32,427.81,379.12,0.00,5.86,62.28,10.09,36.17,1.08,0.27,1.38,1.54,-1.47,1.48,5.07,0.17,34.79,225.10,-0.93
"1464","得力",30.09,288.87,133.94,53.92,295.12,5.84,62.50,2.55,143.13,2.28,0.55,1.92,2.41,-1.40,1.18,2.60,0.31,-2.17,-12.66,-1.09
"1465","偉全",20.85,431.12,307.67,220.74,11799.36,10.69,34.14,6.70,54.47,4.87,0.89,5.20,6.33,8.11,18.01,5.66,1.25,34.77,99.80,-3.67
"1466","聚隆",46.34,149.69,149.86,70.78,16.10,10.42,35.02,7.94,45.96,4.70,1.99,8.28,14.51,20.99,21.55,3.56,2.19,14.38,119.65,2.42
"1467","南緯",64.00,520.44,71.02,44.98,3.69,6.54,55.81,6.90,52.89,6.00,0.68,3.68,8.25,-2.43,7.55,4.25,0.91,1.14,63.16,0.68
"1468","昶和",66.75,33.25,341.26,137.29,11.54,9.13,39.97,0.83,439.75,1.17,0.30,9.02,14.13,-4.98,12.63,29.06,1.26,"NA",54.00,-1.91
"1470","大統新創",11.52,218.90,488.85,302.23,"NA",4.68,77.99,4.32,84.49,1.94,0.79,4.18,4.70,4.70,5.87,5.30,0.49,73.79,121.48,4.89
"1471","首利",24.89,1444.41,179.89,172.83,-740.81,4.67,78.15,96.07,3.79,29.80,1.74,-2.42,-3.33,-4.02,-4.75,-1.39,-0.47,-14.66,49.27,-4.17
"1472","三洋紡",55.21,86.32,203.11,120.24,"NA",14.30,25.52,5.46,66.84,2.26,1.16,-15.32,-29.45,8.43,-26.26,-13.34,-2.81,19.32,105.60,3.51
"1473","台南",33.82,864.47,189.28,147.55,68.33,7.20,50.69,12.96,28.16,13.31,1.23,8.07,11.47,7.80,38.29,6.45,3.27,-5.85,108.15,-8.71
"1474","弘裕",34.54,291.39,191.77,108.36,16.61,5.85,62.39,5.18,70.46,5.46,1.30,2.54,3.69,10.48,6.72,1.83,0.50,26.26,111.09,5.24
"1475","本盟",53.41,123.65,142.44,113.94,0.00,1.71,213.45,5.98,61.03,1.28,0.43,-13.64,-41.20,-10.02,-24.14,-35.02,-2.41,0.00,0.00,0.00
"1476","儒鴻",25.11,473.72,234.69,112.65,164.52,9.43,38.70,6.02,60.63,11.46,1.81,21.00,29.21,63.59,68.09,10.97,5.60,75.46,119.62,11.66
"1477","聚陽",36.91,4590.04,191.46,119.67,46.89,121.04,3.01,7.21,50.62,154.71,2.13,17.29,27.09,86.10,84.98,7.47,6.92,-5.03,58.69,-18.95
"1503","士電",32.62,153.89,121.89,61.15,47.00,4.60,79.34,3.80,96.05,1.44,0.60,4.14,6.16,13.58,24.73,6.81,2.11,14.57,80.42,0.85
"1504","東元",38.08,1385.36,163.81,99.02,26.79,4.87,74.94,5.50,66.36,7.34,0.45,4.97,7.65,6.44,14.73,10.79,1.52,14.63,83.80,-0.21
"1506","正道",56.44,264.66,78.29,40.13,7.05,5.23,69.78,3.77,96.81,2.19,0.44,2.19,4.35,0.60,4.31,4.39,0.43,2.95,8.60,0.94
"1507","永大",21.37,885.65,157.44,106.13,831.62,5.89,61.96,3.05,119.67,2.97,0.28,11.01,13.99,14.99,38.98,38.83,3.61,28.45,74.20,-1.88
"1512","瑞利",52.23,187.63,100.04,55.89,205.09,4.22,86.49,5.46,66.84,1.89,0.62,2.35,3.45,-5.39,2.22,2.61,0.40,6.03,70.72,-0.04
"1513","中興電",39.66,288.57,117.36,42.92,18.52,9.93,36.75,2.19,166.66,2.76,0.61,4.93,7.81,14.74,14.21,7.63,1.22,39.97,186.60,10.26
"1514","亞力",43.68,266.14,164.28,108.00,24.96,2.33,156.65,4.01,91.02,3.71,0.79,1.96,3.32,3.02,5.05,2.37,0.41,0.00,59.49,-1.81
"1515","力山",57.58,142.88,96.86,84.94,-2.96,4.58,79.69,8.32,43.87,1.66,0.55,-2.04,-5.85,-2.27,-5.05,-4.88,-0.52,1.95,332.20,1.21
"1516","川飛",5.54,204.10,463.62,462.99,-7.54,3.34,109.28,689.93,0.52,0.61,0.37,-15.56,-18.18,-3.33,-4.90,-46.91,-0.63,-384.13,-220.99,-21.75
"1517","利奇",19.08,658.89,370.17,316.58,"*****",3.00,121.66,5.50,66.36,4.35,0.55,7.06,8.72,9.96,13.73,12.38,1.14,55.37,93.24,4.38
"1519","華城",44.99,205.47,166.25,85.69,19.62,2.63,138.78,2.69,135.68,3.06,0.82,2.10,3.57,2.88,4.71,2.45,0.43,5.78,138.21,0.00
"1521","大億",42.37,184.59,154.22,98.03,274.54,5.73,63.69,6.69,54.55,4.60,1.44,11.05,20.07,39.46,51.53,7.77,4.27,20.77,282.87,-3.00
"1522","堤維西",55.16,154.39,112.98,94.38,3.14,3.05,119.67,14.22,25.66,1.73,0.73,0.75,0.95,2.03,3.31,0.58,0.15,23.13,132.02,6.14
"1524","耿鼎",63.60,90.29,95.01,50.70,1.15,5.24,69.65,4.80,76.04,0.77,0.56,0.77,0.30,-4.72,0.46,0.19,0.04,19.45,69.30,3.60
"1525","江申",19.18,526.30,181.44,133.74,33271.00,5.59,65.29,6.42,56.85,2.86,0.44,11.01,13.77,8.53,48.05,23.54,4.44,36.89,75.64,1.53
"1526","日馳",53.76,167.17,198.11,84.23,5.75,5.89,61.96,2.08,175.48,1.54,0.68,3.50,6.25,6.67,5.97,4.14,0.52,13.84,83.03,3.63
"1527","鑽全",73.56,307.19,121.72,47.54,8.25,6.45,56.58,3.42,106.72,2.09,0.29,4.61,15.75,26.17,32.14,13.64,2.38,15.54,3.14,17.45
"1528","恩德",51.04,352.00,143.00,101.34,12.09,2.02,180.69,3.58,101.95,3.90,0.64,5.73,10.86,4.75,17.09,7.49,1.56,-21.53,-8.00,-16.08
"1529","樂士",24.33,615.05,329.61,226.91,274.49,0.35,1042.85,0.67,544.77,0.81,0.10,-1.54,-1.50,-4.99,-0.43,-10.07,-0.05,-25.79,-1726.36,-6.09
"1530","亞崴",52.70,231.00,127.50,64.24,20.22,3.35,108.95,2.09,174.64,3.30,0.76,6.16,12.05,20.02,30.59,7.71,2.80,-0.05,36.89,-0.07
"1531","高林股",16.32,1889.02,381.33,352.70,0.00,3.03,120.46,22.81,16.00,14.32,0.63,10.04,12.21,14.30,33.79,15.45,2.71,0.00,95.08,0.00
"1532","勤美",39.31,493.14,108.13,43.38,630.35,11.25,32.44,4.82,75.72,1.88,0.33,3.38,4.79,6.43,13.48,8.80,1.20,57.20,95.85,2.78
"1533","車王電",44.54,325.43,115.18,77.22,9.75,4.39,83.14,2.49,146.58,1.99,0.46,4.25,6.94,8.79,16.26,8.34,1.28,0.00,136.72,0.00
"1535","中宇",51.79,1763.60,160.17,86.15,7381.08,19.50,18.71,0.54,675.92,62.78,1.72,11.81,24.23,41.03,57.45,6.57,4.90,-20.69,58.66,-33.87
"1536","和大",65.55,126.62,119.05,79.83,4.79,3.00,121.66,2.68,136.19,0.97,0.48,5.08,11.38,11.83,12.79,7.94,1.16,35.34,60.48,15.20
"1537","廣隆",23.76,1452.60,185.04,134.47,75.98,8.42,43.34,11.90,30.67,27.53,1.43,11.39,15.18,24.04,46.37,7.74,3.90,74.39,81.51,2.88
"1538","正峰新",48.10,95.32,26.34,23.87,-12.43,7.86,46.43,24.47,14.91,0.46,0.31,-5.47,-10.94,-9.74,-10.81,-18.71,-1.09,0.46,75.89,0.19
"1539","巨庭",57.39,206.08,136.42,91.03,-1.04,3.77,96.81,3.17,115.14,3.12,0.70,-1.45,-4.79,-3.79,-3.95,-2.99,-0.48,-4.65,110.25,-9.13
"1540","喬福",21.19,321.50,355.25,162.94,119.22,7.31,49.93,1.46,250.00,3.12,0.80,8.25,10.27,13.70,18.38,10.28,1.71,38.69,145.05,1.67
"1541","錩泰",37.36,189.41,146.75,115.05,0.86,3.94,92.63,6.76,53.99,2.03,0.83,0.05,-0.40,3.64,-0.10,-0.37,-0.05,4.64,152.34,2.18
"1558","伸興",31.87,1319.93,194.98,186.77,634.12,4.77,76.51,54.33,6.71,29.10,1.59,21.65,30.72,129.48,158.79,13.56,12.64,40.77,88.87,-1.21
"1560","中砂",23.47,145.33,212.95,121.13,157.12,5.44,67.09,4.56,80.04,1.36,0.80,9.14,12.47,38.63,36.78,11.41,3.11,117.84,142.52,12.07
"1568","倉佑",61.62,166.97,119.88,71.86,1.60,4.84,75.41,3.09,118.12,1.44,0.58,1.72,1.78,2.80,2.32,1.15,0.18,19.68,46.24,7.34
"1582","信錦",34.27,4215.09,78.96,77.19,2332.82,2.90,125.86,74.19,4.91,12.28,0.24,9.53,13.58,11.75,41.45,35.51,3.71,-6.16,29.84,-11.99
"1583","程泰",50.06,361.11,127.16,76.17,29.85,2.74,133.21,2.22,164.41,3.39,0.58,11.17,21.37,33.06,57.51,18.65,5.04,3.45,37.30,0.00
"1587","吉茂",36.63,260.20,153.99,73.47,590.33,4.75,76.84,2.56,142.57,1.94,0.57,3.77,5.71,18.03,13.04,5.36,1.24,12.58,66.07,0.78
"1589","永冠-KY",41.08,119.51,109.59,76.69,5.06,3.57,102.24,4.88,74.79,1.29,0.67,4.75,6.24,10.13,9.27,5.65,3.72,5.95,"NA",3.46
"1590","亞德客-KY",35.60,134.78,157.67,118.70,68.58,4.72,77.33,3.23,113.00,1.59,0.66,18.30,27.41,118.91,121.05,24.42,9.00,43.43,71.89,13.89
"1598","岱宇",57.92,147.37,131.64,88.21,11.28,4.35,83.90,6.78,53.83,3.04,1.23,5.79,14.43,15.28,20.68,4.39,1.78,36.42,18.55,20.86
"1603","華電",40.75,146.42,98.11,58.12,7.96,4.51,80.93,4.21,86.69,1.15,0.47,2.24,3.76,4.31,4.14,4.32,0.53,-3.87,347.30,-1.29
"1604","聲寶",41.84,282.22,171.59,85.95,4.42,5.89,61.96,4.07,89.68,2.73,0.69,1.97,2.69,-1.44,3.40,2.30,0.35,2.48,105.12,0.12
"1605","華新",29.68,350.34,63.71,21.99,-1077.54,27.82,13.12,6.40,57.03,4.09,0.82,-4.31,-6.68,5.70,-12.13,-5.75,-1.20,30.29,30.60,7.85
"1608","華榮",31.88,332.34,175.47,83.75,146.60,16.23,22.48,4.60,79.34,4.41,0.97,0.08,-0.19,2.16,0.20,-0.14,-0.03,15.47,87.81,1.44
"1609","大亞",40.42,344.35,166.04,91.22,684.67,9.55,38.21,5.60,65.17,3.67,0.77,3.01,4.10,-1.60,5.75,3.20,0.51,-18.49,90.60,-5.32
"1611","中電",27.81,206.44,134.32,107.04,1930.10,5.00,73.00,9.22,39.58,2.14,0.79,6.42,8.64,16.56,15.90,7.69,1.34,17.91,37.54,-1.81
"1612","宏泰",12.38,346.91,422.24,246.63,390.40,8.19,44.56,5.37,67.97,4.06,0.97,2.66,3.02,4.77,6.44,2.75,0.48,5.72,102.41,-2.14
"1614","三洋電",23.59,225.19,484.50,367.89,179.25,10.60,34.43,11.86,30.77,2.48,0.86,5.76,7.61,4.59,13.48,6.68,1.38,81.66,87.65,4.16
"1615","大山",41.69,177.29,188.25,101.08,11.83,11.83,30.85,7.90,46.20,3.84,1.63,2.78,4.04,6.63,6.21,1.49,0.52,31.63,107.55,1.10
"1616","億泰",50.73,324.02,124.20,64.88,-8.16,6.01,60.73,4.79,76.20,6.69,1.15,-4.89,-10.71,-6.01,-11.28,-4.84,-1.02,0.00,160.16,0.00
