# 2023-12-01 全池(1083 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
1702 南僑|食品工業|5 13 3|99 99 5 4|0.7 18|12 10 0 -32 -12
1707 葡萄王|生技醫療|-4 1 -2|84 84 1 -8|1.0 36|16 -18 -0 11 -4
1708 東鹼|化學工業|-37 -39 -16|78 86 -1 -9|1.1 14|7 29 1 -8 -15
1709 和益|化學工業|-39 -11 -0|84 90 -1 -11|1.0 7|4 13 0 0 -11
1710 東聯|化學工業|-14 -9 -2|84 84 -5 -15|1.1 26|9 -10 1 -14 49
1711 永光|化學工業|7 -1 13|92 93 3 -2|0.8 18|8 35 0 -16 -22
1712 興農|化學工業|-27 -16 0|94 97 3 5|0.7 19|14 -2 10 -7 0
1713 國化|化學工業|21 2 26|98 98 24 25|0.7 5|4 8 0 0 19
1717 長興|化學工業|-15 -3 11|86 90 1 -10|1.1 41|14 24 1 0 -34
1720 生達|生技醫療|-3 -1 -13|91 97 7 -2|3.4 34|5 0 0 57 -21
1721 三晃|化學工業|-17 -13 11|88 88 23 3|0.3 55|3 -1 0 -23 5
1722 台肥|化學工業|-11 -18 -18|99 99 5 7|1.1 81|14 23 10 -34 10
1723 中碳|化學工業|-24 -26 -7|97 97 4 7|0.6 40|10 -13 6 -14 5
1727 中華化|化學工業|-25 -26 -3|69 75 -4 -25|1.1 13|3 9 0 -7 -4
1731 美吾華|生技醫療|0 2 -1|91 93 4 -6|1.8 11|3 2 0 -52 5
1733 五鼎|生技醫療|-17 -29 -5|98 98 6 5|4.5 8|5 2 0 -5 -1
1734 杏輝|生技醫療|-6 -5 -12|90 90 3 -1|3.7 16|5 0 0 3 1
1736 喬山|運動休閒|5 11 -5|85 89 -9 7|0.4 25|7 9 -2 -14 0
1737 臺鹽|食品工業|-12 -6 1|91 91 1 6|0.8 6|8 24 0 -6 -2
1752 南光|生技醫療|-4 10 -15|74 88 8 -6|6.1 15|2 -3 0 18 30
1760 寶齡富錦|生技醫療|26 -10 8|63 83 12 -17|3.6 127|11 -4 0 5 35
1762 中化生|生技醫療|-16 -24 -34|59 64 -3 -31|3.4 23|3 -20 -2 14 34
1773 勝一|化學工業|-4 -5 11|99 99 4 4|1.9 16|5 10 0 70 -4
1783 和康生|生技醫療|-9 -9 -21|73 79 -12 -11|1.2 8|7 3 -5 -3 9
1784 訊聯|生技醫療|16 21 3|81 81 -6 -6|0.9 12|4 -4 0 -1 9
1785 光洋科|其他電子|22 13 29|97 97 7 6|0.6 85|10 15 -0 -22 -31
1786 科妍|生技醫療|18 36 7|84 84 -7 11|0.4 12|3 6 1 -3 -14
1789 神隆|生技醫療|10 10 -2|80 80 -1 3|1.5 20|4 -7 0 2 44
1795 美時|生技醫療|10 -13 -48|79 80 7 -13|1.8 1736|67 -3 -1 11 13
1799 易威|生技醫療|11 99 26|94 94 89 66|0.8 7|15 5 0 na na
1802 台玻|玻璃陶瓷|11 17 16|75 84 -10 3|0.5 77|7 9 -0 -17 -11
1808 潤隆|建材營造|7922 30478 20923|99 99 5 28|0.7 96|7 28 0 -17 -3
1809 中釉|玻璃陶瓷|-6 -13 -3|94 94 8 2|0.5 13|3 3 0 -13 1
1810 和成|玻璃陶瓷|-3 1 9|65 72 -16 -24|0.8 13|3 4 0 1 -15
1815 富喬|電子零組|-29 -30 -1|84 84 17 28|0.4 391|2 -1 0 -22 28
1903 士紙|造紙工業|11 -3 -5|75 75 -7 3|0.6 11|12 20 0 -5 -12
1904 正隆|造紙工業|12 5 12|85 85 5 -7|0.6 21|9 33 -1 -9 -21
1905 華紙|造紙工業|-8 -15 -5|71 71 -5 -17|1.2 34|4 5 0 2 -4
1907 永豐餘|造紙工業|-2 -5 4|84 84 4 -9|1.1 61|11 2 -0 21 12
1909 榮成|造紙工業|-14 -12 1|81 87 0 -10|0.8 17|12 23 0 -1 -37
2002 中鋼|鋼鐵工業|-10 -9 12|84 90 -4 -10|2.5 988|17 13 -22 -3 22
2006 東和鋼鐵|鋼鐵工業|15 12 14|99 99 13 20|0.7 92|18 18 3 12 12
2007 燁興|鋼鐵工業|5 -10 15|86 99 10 2|0.7 8|1 6 0 -14 -10
2009 第一銅|鋼鐵工業|2 5 21|81 81 2 -6|2.4 11|1 5 0 5 -16
2010 春源|鋼鐵工業|-13 -12 5|91 91 -7 6|1.4 8|7 17 0 -3 -11
2014 中鴻|鋼鐵工業|8 21 38|80 90 -1 -0|1.2 87|7 4 4 -4 -12
2015 豐興|鋼鐵工業|25 5 14|92 92 -3 -4|0.6 12|11 0 7 -1 5
2017 官田鋼|鋼鐵工業|-31 -4 18|83 93 4 -3|0.9 10|2 10 0 15 -7
2020 美亞|鋼鐵工業|-30 -7 -17|99 99 18 30|0.4 18|5 21 0 -2 -27
2023 燁輝|鋼鐵工業|-2 -4 15|99 100 11 12|1.4 39|6 17 0 -4 -13
2027 大成鋼|鋼鐵工業|-8 -10 0|96 96 4 4|1.2 165|16 17 -2 2 -22
2029 盛餘|鋼鐵工業|35 44 52|100 100 18 17|1.7 19|69 21 0 -43 4
2030 彰源|鋼鐵工業|-8 -17 6|83 86 1 -12|0.6 6|3 34 0 -12 -14
2031 新光鋼|鋼鐵工業|-20 -9 -7|96 97 2 5|1.2 53|15 7 4 1 -15
2034 允強|鋼鐵工業|14 4 14|91 96 -2 -2|1.0 10|8 31 0 -22 -14
2049 上銀|電機機械|-5 -12 7|89 93 11 0|1.6 226|31 13 2 -19 -16
2059 川湖|電子零組|-15 -27 -1|89 89 3 106|0.9 1315|13 2 -0 -8 -24
2063 世鎧精密|鋼鐵工業|18 20 15|100 100 20 27|1.2 10|2 7 0 82 23
2066 世德|電機機械|-17 -13 -15|92 92 10 7|3.5 22|12 5 0 13 1
2101 南港|橡膠工業|42 28 25|94 94 -2 -0|2.3 17|7 29 0 4 -13
2103 台橡|橡膠工業|3 -4 6|84 93 -3 -5|0.7 11|25 27 -0 -5 -18
2104 國際中橡|橡膠工業|-23 -26 -3|87 87 -2 -3|0.9 16|12 24 0 1 -12
2105 正新|橡膠工業|-3 -4 -0|98 98 16 21|1.2 311|20 33 0 5 -1
2106 建大|橡膠工業|-6 -11 1|99 99 5 9|1.6 21|7 40 2 3 -20
2108 南帝|橡膠工業|-10 -8 18|86 99 4 0|1.9 11|8 5 -0 -7 -4
2201 裕隆|汽車工業|11 11 4|87 89 -10 -10|0.5 389|6 -1 -1 1 4
2204 中華|汽車工業|40 32 4|93 93 -7 14|0.6 485|26 3 1 -5 -34
2206 三陽工業|汽車工業|22 15 -12|77 77 -3 -18|0.6 279|9 7 -0 -11 -24
2207 和泰車|汽車工業|5 12 -4|82 85 -0 -14|1.7 180|25 7 1 -32 79
2208 台船|航運業|-61 -5 -22|77 87 -9 -14|0.5 27|6 13 0 -7 13
2211 長榮鋼|鋼鐵工業|-37 13 22|100 100 19 40|1.6 85|8 10 -0 -6 -35
2228 劍麟|汽車工業|28 13 1|93 93 7 16|0.6 16|8 13 0 2 -10
2230 泰茂|居家生活|56 44 26|100 100 37 117|0.9 166|9 6 0 7 -28
2231 為升|汽車工業|-1 3 -15|78 86 -3 -13|1.5 34|7 -1 0 -5 -6
2233 宇隆|汽車工業|16 11 13|99 99 46 46|0.4 159|14 15 0 -25 -15
2236 百達-KY|汽車工業|83 43 15|94 94 -6 60|0.8 29|66 7 0 -1 -4
2241 艾姆勒|汽車工業|86 74 62|77 77 -23 -4|0.4 9|20 4 0 1 -17
2243 宏旭-KY|汽車工業|54 74 -391|76 94 21 0|1.4 5|27 1 0 12 5
2247 汎德永業|汽車工業|9 11 -12|89 89 -1 8|1.1 12|5 -8 -2 4 14
2250 IKKA-KY|汽車工業|12 7 11|100 100 29 30|1.5 10|8 1 0 -12 14
2301 光寶科|電腦及週|-18 -14 -1|69 69 -19 17|0.9 1629|37 -15 -1 2 28
2303 聯電|半導體業|-21 -24 -8|98 98 7 3|1.3 3063|33 -1 9 4 1
2305 全友|電腦及週|-20 -15 -17|73 88 13 4|0.3 29|0 -0 0 -10 4
2308 台達電|電子零組|-2 -1 -11|86 86 -8 1|1.0 1819|65 -6 -2 -1 -41
2312 金寶|其他電子|-6 -18 -15|89 89 -6 14|0.7 62|11 12 0 -2 -13
2313 華通|電子零組|-7 -8 5|96 96 56 64|2.0 3590|24 3 2 8 14
2314 台揚|通信網路|-53 -54 -53|72 78 -4 -18|0.9 30|1 -10 0 -22 na
2316 楠梓電|電子零組|-34 -28 4|79 79 9 37|0.4 51|25 6 0 -1 -5
2317 鴻海|其他電子|-5 -11 -4|90 90 -6 -2|1.0 3045|39 3 -3 -1 13
2323 中環|光電業|3 3 11|73 73 -11 -17|0.7 60|10 -1 -0 3 -4
2324 仁寶|電腦及週|-8 -11 4|82 82 -5 8|1.1 427|45 0 7 -10 -28
2327 國巨*|電子零組|-8 -9 -0|99 99 18 23|1.9 752|52 20 4 19 -1
2328 廣宇|電子零組|-16 -2 -4|81 81 -7 -12|0.8 32|13 -3 0 -3 -20
2329 華泰|半導體業|36 30 29|100 100 42 195|4.1 1745|22 6 0 -6 -66
2330 台積電|半導體業|16 -4 -7|99 99 5 5|1.2 14949|73 23 -0 -4 38
2331 精英|電腦及週|-37 -39 2|72 72 -18 -2|0.5 103|18 -9 0 23 41
2332 友訊|通信網路|-17 -18 -15|78 78 -16 -1|1.5 54|11 -15 0 13 25
2337 旺宏|半導體業|-42 -37 0|81 82 -15 -6|0.6 146|17 -9 0 -2 3
2338 光罩|半導體業|-10 -6 -2|81 94 7 -2|3.2 84|7 -1 4 9 20
2340 台亞|半導體業|13 14 32|88 88 -3 36|0.8 106|13 13 0 -1 -23
2342 茂矽|半導體業|-36 -29 -2|77 86 -5 -9|1.2 8|4 7 0 1 -9
2344 華邦電|半導體業|1 -7 16|98 98 8 8|1.1 603|23 13 0 -2 -7
2345 智邦|通信網路|9 9 -9|95 95 14 61|0.7 1472|65 -7 -2 4 -24
2347 聯強|電子通路|-11 -10 -0|98 98 11 16|1.4 254|29 4 16 2 21
2348 海悅|其他|21 34 35|100 100 26 35|1.0 9|1 11 0 36 -15
2351 順德|半導體業|-7 -8 -1|88 88 13 -0|1.4 145|16 2 -0 -23 -17
2352 佳世達|電腦及週|-10 -12 3|77 77 -3 7|1.1 444|12 -8 1 16 35
2353 宏碁|電腦及週|7 6 23|86 86 -9 8|3.0 805|40 23 -28 -4 13
2354 鴻準|其他電子|-38 2 -4|88 88 -6 -0|0.4 104|18 -13 -1 0 20
2355 敬鵬|電子零組|-15 -2 4|100 100 32 64|1.4 581|31 5 0 103 2
2356 英業達|電腦及週|-20 -7 0|58 58 -25 19|1.1 946|23 -9 -1 9 16
2357 華碩|電腦及週|4 -4 7|91 91 -2 30|1.3 1540|56 7 -3 -4 -4
2358 廷鑫|其他|-19 -42 -4|63 76 -7 -7|0.4 14|2 2 0 -5 76
2359 所羅門|其他電子|-1 -11 1|91 91 -5 20|3.1 57|5 -3 0 8 14
2360 致茂|其他電子|-34 -27 -18|73 73 -22 -1|0.9 533|69 1 -9 36 -19
2362 藍天|電腦及週|31 22 6|93 93 6 4|0.5 16|6 12 0 -6 -14
2363 矽統|半導體業|3 192 158|83 83 32 187|0.4 2923|6 -0 -0 -19 50
2364 倫飛|電腦及週|-10 9 -13|81 81 52 48|0.4 151|17 -3 0 6 161
2365 昆盈|電腦及週|-3 -10 18|98 98 8 9|0.4 7|9 19 0 2 -21
2367 燿華|電子零組|-19 -27 -13|100 100 23 25|2.0 164|8 1 0 28 -2
2368 金像電|電子零組|-1 -4 3|99 99 10 73|0.6 1751|21 3 0 -37 -7
2369 菱生|半導體業|32 22 32|99 99 22 65|1.9 236|19 2 0 3 23
2371 大同|電機機械|-20 29 -29|71 71 -16 -1|1.2 327|14 -11 -0 6 81
2374 佳能|光電業|-7 2 11|99 99 17 33|0.9 68|12 20 -0 -2 -25
2375 凱美|電子零組|-9 -12 8|96 98 12 12|5.0 41|8 6 0 29 -34
2376 技嘉|電腦及週|104 80 56|69 69 -21 15|0.7 4929|22 -3 1 -0 -23
2377 微星|電腦及週|40 38 39|91 91 12 7|1.9 592|35 -12 3 39 2
2379 瑞昱|半導體業|-3 -8 11|97 97 6 21|1.3 897|46 9 6 -21 -1
2382 廣達|電腦及週|-16 -19 -6|73 73 -18 67|0.8 7401|24 -2 -7 9 1
2383 台光電|電子零組|38 29 32|85 85 -15 72|1.8 1873|27 -5 -6 2 41
2385 群光|電子零組|-12 -12 2|100 100 51 66|0.8 544|35 15 4 -29 -9
2387 精元|電腦及週|-11 -14 -6|96 96 21 45|0.7 103|18 8 -0 -11 -13
2388 威盛|半導體業|95 34 3|100 100 50 109|0.8 5356|15 2 -0 6 -35
2390 云辰|其他電子|-10 -0 -13|97 97 25 35|1.2 64|5 5 0 -32 -25
2392 正崴|電子零組|-3 -7 -0|96 96 -2 16|1.8 54|14 22 -0 -6 -19
2393 億光|光電業|-2 -1 12|91 91 -1 -0|1.1 33|30 -17 0 18 2
2395 研華|電腦及週|-11 -17 -15|87 87 2 1|1.5 297|41 -6 -0 34 5
2399 映泰|電腦及週|26 12 14|85 85 -2 11|0.6 55|4 0 0 -4 -9
2401 凌陽|半導體業|4 6 29|98 98 2 36|1.4 512|17 7 0 6 -33
2402 毅嘉|電子零組|-0 5 -11|77 77 -20 21|1.0 302|8 -4 0 -3 45
2404 漢唐|其他電子|-13 15 -80|100 100 11 19|0.7 210|32 -2 5 -11 15
2405 輔信|電腦及週|-13 7 13|99 99 27 44|1.3 150|12 4 0 8 -23
2406 國碩|光電業|-46 -47 -1|82 92 5 -7|0.6 16|6 12 0 -11 -6
2408 南亞科|半導體業|-4 -15 35|97 97 8 8|2.8 1186|18 16 -16 179 -18
2409 友達|光電業|23 42 46|80 80 -6 -6|1.0 348|23 8 -0 -1 -21
2412 中華電|通信網路|1 0 -2|98 99 3 -0|1.4 858|17 -8 -0 27 20
2413 環科|電子零組|-27 -16 -31|72 84 7 -5|3.5 9|1 -1 0 5 -25
2415 錩新|電子零組|37 30 39|86 86 -9 32|0.4 6|2 11 0 -3 -9
2417 圓剛|電腦及週|-8 -5 12|97 97 84 80|0.5 222|2 -0 0 19 61
2419 仲琦|通信網路|-68 -58 -54|60 60 -16 20|0.5 29|3 -1 0 -1 -0
2420 新巨|電子零組|-3 -17 0|98 98 4 13|0.6 8|5 20 -0 -11 -17
2421 建準|電子零組|-20 -14 -9|66 66 -22 15|0.5 648|21 -3 -2 -2 -3
2423 固緯|其他電子|12 5 -1|97 97 8 3|1.0 11|5 19 0 15 -28
2425 承啟|電腦及週|24 34 31|77 77 -3 20|0.5 91|7 3 0 -4 4
2426 鼎元|光電業|10 1 15|88 88 3 2|0.5 7|9 27 0 6 -31
2427 三商電|資訊服務|1 33 29|86 86 20 10|0.2 83|3 -1 0 -11 -38
2428 興勤|電子零組|-12 -10 -5|89 89 -2 10|2.9 23|14 -10 -0 20 1
2436 偉詮電|半導體業|27 36 38|99 99 1 44|1.1 436|14 6 -0 65 -8
2439 美律|通信網路|7 -4 -3|100 100 36 34|2.2 409|19 11 2 105 -24
2441 超豐|半導體業|12 8 28|100 100 4 15|1.1 29|14 23 -2 16 -11
2442 新美齊|建材營造|26 29 -32|93 93 27 26|1.9 37|6 5 0 36 25
2444 兆勁|通信網路|4 15 2|68 94 9 18|1.7 8|2 10 0 na na
2449 京元電子|半導體業|-5 -3 8|94 94 6 62|0.5 791|42 -0 -2 5 -9
2450 神腦|通信網路|7 3 2|99 99 6 15|0.8 8|3 11 -0 27 7
2451 創見|半導體業|1 -4 14|99 99 13 16|0.9 74|13 33 2 78 -29
2453 凌群|資訊服務|2 5 -1|72 76 5 -15|0.4 67|5 0 0 -12 -6
2454 聯發科|半導體業|28 -4 19|100 100 32 37|0.8 6389|59 8 -0 1 -13
2455 全新|通信網路|81 70 76|97 97 12 49|1.3 480|33 0 4 20 -14
2457 飛宏|電子零組|-20 -20 -14|75 78 -9 -19|1.9 282|9 -3 1 11 31
2458 義隆|半導體業|56 44 58|99 99 14 50|0.7 454|31 23 1 -12 -35
2460 建通|電子零組|10 24 39|97 97 6 20|2.3 24|2 0 0 13 13
2461 光群雷|其他電子|-5 -10 2|89 89 2 5|1.4 21|10 14 0 27 -28
2462 良得電|電子零組|1 -2 16|92 92 6 35|0.5 124|2 -2 0 -20 53
2464 盟立|其他電子|-30 -18 -4|85 85 -13 2|0.4 10|4 -3 1 -17 -7
2465 麗臺|電腦及週|80 9 34|98 98 73 68|1.5 178|3 1 0 -26 na
2467 志聖|電子零組|-39 -39 -5|100 100 32 25|3.9 33|6 5 0 148 -55
2468 華經|資訊服務|45 6 -6|72 72 10 22|0.2 22|3 8 0 5 -5
2471 資通|資訊服務|7 1 2|85 92 6 -3|0.7 12|5 16 0 -8 -30
2472 立隆電|電子零組|-7 -8 7|100 100 15 20|7.3 22|3 4 0 85 -10
2474 可成|其他電子|-61 -57 -33|98 98 9 9|2.4 656|39 -2 10 20 80
2476 鉅祥|電子零組|-16 -20 -8|100 100 31 38|2.9 147|6 2 0 11 33
2478 大毅|電子零組|1 4 15|98 98 6 9|4.9 5|5 9 0 -13 -30
2480 敦陽科|資訊服務|29 10 2|98 98 9 12|1.1 40|7 31 -0 -9 -26
2481 強茂|半導體業|2 8 15|91 91 7 6|4.3 58|11 -1 2 34 -1
2482 連宇|其他電子|-40 -29 -139|57 57 -20 -42|1.3 36|2 -8 0 13 3
2484 希華|電子零組|-23 -25 1|91 99 6 0|1.5 28|6 6 0 1 -8
2485 兆赫|通信網路|-27 -22 -26|81 81 -19 23|0.4 101|7 9 -0 -6 -21
2486 一詮|光電業|25 13 22|86 86 -1 10|0.3 247|2 -12 0 0 34
2488 漢平|其他電子|-6 -8 14|93 93 13 36|0.7 36|7 -0 0 5 27
2489 瑞軒|光電業|33 29 33|80 80 0 -4|0.9 10|12 2 -0 7 31
2492 華新科|電子零組|11 9 18|100 100 30 51|3.0 776|16 -3 1 42 58
2493 揚博|電子零組|-2 5 7|99 99 12 20|0.4 20|9 16 -0 -12 -8
2495 普安|電腦及週|-22 -6 -15|81 85 5 -11|0.8 23|19 8 0 0 -9
2497 怡利電|汽車工業|-0 4 -8|78 90 -4 -4|0.5 27|2 8 1 -4 -11
2498 宏達電|通信網路|-29 -6 -2|72 81 -7 -18|0.9 301|11 1 1 6 8
2501 國建|建材營造|-74 -44 -103|94 99 5 1|1.6 23|7 11 0 35 12
2504 國產|建材營造|-6 -4 -5|97 97 3 0|1.3 40|12 6 2 -18 21
2515 中工|建材營造|15 18 -11|94 94 9 5|0.5 115|15 -5 0 5 22
2516 新建|建材營造|14 38 14|88 88 55 113|0.9 48|4 2 0 na na
2520 冠德|建材營造|14 27 16|100 100 11 34|1.6 44|18 4 0 12 11
2527 宏璟|建材營造|22 470 372|100 100 14 14|1.7 7|42 8 0 16 -1
2530 華建|建材營造|-100 -76 -45|100 100 22 27|2.0 19|2 11 -0 0 13
2534 宏盛|建材營造|-87 -50 -60|86 97 5 -2|0.6 8|6 2 0 23 -7
2535 達欣工|建材營造|-18 -17 -3|99 99 10 10|0.4 13|8 5 0 -30 91
2536 宏普|建材營造|330 93 56|99 99 13 15|0.6 7|10 4 0 14 0
2538 基泰|建材營造|-27 99 79|100 100 16 33|0.5 31|14 5 0 -20 -13
2539 櫻花建|建材營造|na na na|98 98 20 44|1.4 33|1 18 0 20 -45
2540 愛山林|建材營造|81 72 20|90 90 22 42|1.8 72|1 7 0 23 65
