# 2024-11-01 全池(1181 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
1409 新纖|紡織纖維|-2 6 -7|88 88 -5 -5|0.4 25|13 -12 -0 -6 1
1414 東和|紡織纖維|-23 -15 -14|89 89 0 16|1.5 12|2 3 0 8 9
1416 廣豐|其他|13 19 -10|100 100 14 4|1.9 9|12 2 0 1 9
1432 大魯閣|運動休閒|-8 -12 -12|77 97 8 5|1.5 8|1 3 0 na na
1434 福懋|紡織纖維|-2 -1 4|79 85 -11 -12|0.7 16|7 -4 0 -2 -5
1436 華友聯|建材營造|2367 2254 1012|72 72 -17 -10|1.0 53|5 4 1 -0 -9
1438 三地開發|建材營造|na na na|66 66 -28 11|0.2 11|1 8 0 -17 -14
1440 南紡|紡織纖維|-10 2 15|77 83 -11 -15|0.5 13|7 -5 -0 -4 -1
1442 名軒|建材營造|413 815 -19465|86 86 6 14|0.4 57|13 -18 0 65 46
1446 宏和|紡織纖維|5138 5956 3129|75 75 -12 -5|0.6 29|6 -2 0 -2 41
1449 佳和|紡織纖維|-9 -17 -41|89 98 17 32|7.9 10|7 -0 0 32 25
1455 集盛|紡織纖維|4 25 -11|68 69 -19 -27|0.4 6|4 -33 0 0 -9
1464 得力|紡織纖維|21 32 20|100 100 25 19|2.4 31|3 7 0 155 13
1473 台南|紡織纖維|17 9 -5|68 68 2 7|0.7 21|6 -9 0 -10 -0
1476 儒鴻|紡織纖維|34 27 7|89 91 -1 5|0.5 210|38 6 -1 17 22
1477 聚陽|紡織纖維|18 13 3|69 69 -25 -18|1.0 460|29 -21 -1 7 27
1503 士電|電機機械|22 6 2|60 68 -10 -28|0.3 377|32 4 -7 -0 -32
1504 東元|電機機械|-18 -11 -5|85 88 4 -10|1.2 221|12 17 -11 3 6
1513 中興電|電機機械|23 16 -1|68 68 -10 -11|0.3 690|15 -12 -3 1 16
1514 亞力|電機機械|-10 -1 -12|63 72 -11 -14|0.3 293|14 -0 -3 3 20
1515 力山|電機機械|-51 -36 -164|58 67 -18 -31|0.5 9|7 -14 0 -6 20
1519 華城|電機機械|23 50 -46|55 55 -15 -31|0.5 2635|19 -2 -3 2 10
1522 堤維西|汽車工業|-7 -2 -6|83 83 -10 20|0.4 106|8 -16 -5 0 20
1524 耿鼎|汽車工業|3 6 -7|93 93 14 -4|1.2 73|3 1 2 -7 1
1527 鑽全|電機機械|1 21 12|90 90 4 7|0.3 19|12 -12 0 -26 65
1528 恩德|電機機械|18 2 5|97 97 52 77|4.1 418|3 -0 0 99 64
1529 樂事綠能|電機機械|-33 -25 -99|70 70 -12 -18|0.4 11|1 -4 0 -4 1
1530 亞崴|電機機械|-44 -10 15|90 90 7 6|0.5 7|2 6 0 -36 92
1532 勤美|電機機械|-11 -32 -72|72 76 -8 -26|0.7 46|17 -12 0 9 -2
1533 車王電|汽車工業|-32 -44 -21|76 91 2 -6|1.5 6|6 -1 0 0 -18
1536 和大|汽車工業|-11 -7 3|76 76 -17 7|0.8 144|6 -7 -0 4 17
1537 廣隆|電機機械|32 36 9|95 95 8 12|0.4 22|21 -5 3 -2 28
1539 巨庭|電機機械|-44 -9 -28|80 80 23 16|0.1 29|4 5 0 -9 22
1540 喬福|電機機械|9 -6 -57|82 82 10 106|0.2 280|3 0 0 -13 -6
1558 伸興|電機機械|-0 16 7|90 90 7 7|0.4 9|7 1 0 13 5
1560 中砂|電機機械|12 13 6|83 83 8 24|1.4 1207|22 3 1 4 10
1563 巧新|汽車工業|-16 -7 na|na na -17 na|0.8 19|2 -7 0 na na
1565 精華|生技醫療|21 16 14|98 98 25 19|0.6 89|14 14 1 -19 16
1568 倉佑|汽車工業|-21 -21 4|79 85 0 5|5.9 6|1 -2 0 24 3
1569 濱川|電腦及週|-10 -13 7|91 91 28 67|0.8 234|4 -2 0 10 65
1570 力肯|電機機械|173 208 125|65 77 -6 4|0.1 7|8 5 0 -14 2
1582 信錦|電子零組|-17 -1 -16|86 86 3 -4|0.3 106|17 -14 1 -6 39
1584 精剛|其他|-4 18 -4|78 78 -3 2|0.3 87|2 -8 -0 -8 34
1586 和勤|電機機械|3 14 -7|89 89 -5 -0|0.7 7|2 -6 0 -10 9
1587 吉茂|汽車工業|26 12 16|52 52 -19 -45|0.5 15|23 -1 0 1 -7
1589 永冠-KY|電機機械|-2 -5 15|62 83 -7 -15|1.1 15|5 7 0 -12 -7
1590 亞德客-KY|電機機械|-5 -2 -12|75 75 10 -17|0.8 744|73 1 2 -28 71
1591 駿吉-KY|電機機械|61 144 -102|57 57 -20 -39|0.8 8|4 9 0 -10 -4
1595 川寶|半導體業|-15 -25 12|89 89 90 101|1.3 614|4 1 0 77 376
1597 直得|電機機械|3 14 26|81 81 -2 46|0.3 241|7 2 -1 34 -16
1598 岱宇|運動休閒|-2 -5 -3|75 85 -7 -9|1.2 5|6 -11 0 -20 1
1603 華電|電器電纜|-50 15 1|68 73 -11 -19|1.0 20|2 -0 0 -5 9
1605 華新|電器電纜|-14 -5 1|77 80 -12 -15|1.1 321|17 -25 -6 2 6
1608 華榮|電器電纜|-0 20 2|67 69 -14 -19|0.4 38|4 -3 0 -8 -14
1609 大亞|電器電纜|11 18 4|73 80 -15 -15|0.4 203|11 -7 -5 -5 8
1611 中電|電器電纜|-19 -19 -10|77 77 -11 -5|0.4 13|12 8 -14 -2 -0
1612 宏泰|電器電纜|4 -3 -10|76 85 -3 -11|0.5 17|15 -1 1 -4 7
1615 大山|電器電纜|3 17 -9|79 79 -11 -9|0.4 7|2 -29 1 2 2
1616 億泰|電器電纜|58 23 4|78 80 -3 -22|2.4 18|2 3 0 -12 -43
1617 榮星|電器電纜|13 18 5|69 71 -17 -20|0.4 6|22 9 0 -11 -7
1618 合機|電器電纜|-42 26 -7|64 66 -13 -20|0.4 33|4 -7 0 -4 13
1702 南僑|食品工業|3 3 -2|87 87 -6 -5|0.4 48|15 2 -0 38 57
1707 葡萄王|生技醫療|61 17 9|98 98 7 0|0.9 46|14 17 0 21 15
1708 東鹼|化學工業|24 17 15|94 94 15 27|0.4 53|17 -1 0 -17 22
1709 和益|化學工業|-8 10 0|88 88 -2 20|0.3 18|3 -12 -0 -17 4
1710 東聯|化學工業|17 24 12|88 95 -1 3|0.3 13|9 0 0 -13 -1
1711 永光|化學工業|-8 -1 -5|85 85 18 22|0.2 227|7 -1 -0 7 15
1712 興農|化學工業|-17 -4 -2|90 90 -6 4|0.8 17|16 -22 3 0 27
1717 長興|化學工業|-8 1 -1|90 90 5 -1|0.4 98|17 -3 1 -37 12
1720 生達|生技醫療|16 6 -2|84 84 -10 4|0.5 15|6 -15 1 -12 54
1721 三晃|化學工業|12 26 18|81 81 41 48|0.6 209|6 -1 0 -7 -14
1722 台肥|化學工業|6 1 17|88 92 -5 -8|0.6 76|12 9 -3 -16 14
1723 中碳|化學工業|-3 13 21|79 85 -1 -12|0.6 23|9 -8 -0 -40 -1
1727 中華化|化學工業|33 36 26|86 86 18 25|0.4 178|7 -1 1 -22 4
1734 杏輝|生技醫療|-21 6 3|81 81 -16 -15|0.5 9|6 -35 0 -5 10
1735 日勝化|化學工業|4 10 -3|85 85 35 41|0.5 9|51 -3 0 6 229
1736 喬山|運動休閒|30 25 8|97 97 41 82|0.8 128|11 -0 5 -21 28
1737 臺鹽|食品工業|-14 -9 -1|94 94 2 2|0.3 6|9 -10 0 -4 4
1760 寶齡富錦|生技醫療|13 15 -0|72 84 -8 -9|0.6 11|12 10 0 -13 -24
1773 勝一|化學工業|10 14 5|91 94 9 2|0.5 68|7 5 -1 -20 -23
1776 展宇|化學工業|-8 3 -1|75 75 12 17|0.2 10|2 2 0 -21 82
1784 訊聯|生技醫療|3 5 -3|61 61 -11 49|0.3 28|3 -3 0 -6 19
1785 光洋科|其他電子|23 28 1|84 84 2 48|0.4 581|11 -0 -1 -9 11
1786 科妍|生技醫療|6 8 -25|74 74 -4 -3|0.4 68|6 -9 -3 -0 0
1789 神隆|生技醫療|-5 12 -5|82 82 -6 -14|1.2 8|5 -16 0 -10 4
1795 美時|生技醫療|8 13 8|76 82 -0 -9|0.4 256|56 11 -21 -1 -24
1799 易威|生技醫療|49 318 175|40 40 -48 22|0.5 41|15 -7 -9 na na
1802 台玻|玻璃陶瓷|-21 -18 -15|97 97 13 15|2.9 267|6 4 0 -10 10
1808 潤隆|建材營造|-93 -85 -2038|36 36 -60 -58|0.7 124|9 -19 0 -1 73
1809 中釉|玻璃陶瓷|-10 -10 -14|59 72 -10 -13|0.5 22|3 -6 0 2 19
1810 和成|玻璃陶瓷|-5 -3 -4|79 84 -3 -8|0.5 14|5 6 0 -8 -13
1815 富喬|電子零組|40 44 35|79 79 0 24|0.5 222|4 -1 0 18 12
1903 士紙|造紙工業|5 -7 -2|80 81 -6 -14|0.4 7|12 5 0 -2 -23
1904 正隆|造紙工業|47 21 13|80 82 -7 -17|0.6 33|9 10 -0 7 2
1905 華紙|造紙工業|-12 1 0|75 82 -6 -17|0.6 25|4 -10 0 -3 3
1907 永豐餘|造紙工業|3 9 3|90 94 5 2|0.7 32|13 -3 0 -2 -7
1909 榮成|造紙工業|-1 1 1|85 88 -2 -12|0.4 16|12 2 -0 -25 -1
2002 中鋼|鋼鐵工業|-9 -3 -1|85 91 -1 -7|0.6 436|15 9 1 -23 -14
2006 東和鋼鐵|鋼鐵工業|-15 -4 -10|94 94 2 5|0.8 75|16 -5 -3 -45 8
2007 燁興|鋼鐵工業|65 79 49|80 84 -2 -3|0.5 11|1 -2 0 13 1
2009 第一銅|鋼鐵工業|11 19 -3|70 70 -8 -11|0.3 51|3 -7 0 -2 19
2010 春源|鋼鐵工業|15 10 1|82 87 1 -14|0.8 13|8 7 0 -12 35
2014 中鴻|鋼鐵工業|-38 -29 -20|74 90 -0 -7|0.4 107|5 -2 2 -36 10
2015 豐興|鋼鐵工業|2 1 -1|98 98 7 20|0.8 22|12 3 17 -8 0
2017 官田鋼|鋼鐵工業|8 -1 -7|76 77 -15 -17|0.6 5|2 4 0 -10 2
2020 美亞|鋼鐵工業|-31 -32 -13|70 70 -5 -28|0.6 18|3 -3 0 14 21
2023 燁輝|鋼鐵工業|-14 -11 -16|84 94 1 1|0.7 34|6 4 -0 -19 -0
2025 千興|鋼鐵工業|-77 8116 na|81 81 -12 -8|0.7 7|2 -12 0 na na
2027 大成鋼|鋼鐵工業|-14 -10 2|85 85 -11 -9|0.8 138|16 -17 -4 0 24
2028 威致|鋼鐵工業|15 31 30|79 81 -7 -11|1.1 8|1 -0 0 5 5
2029 盛餘|鋼鐵工業|10 8 -13|85 92 3 -9|0.6 5|68 -4 0 -14 0
2030 彰源|鋼鐵工業|-11 -1 3|90 95 10 -2|0.6 14|3 -0 11 -22 15
2031 新光鋼|鋼鐵工業|-27 -24 -19|81 81 -6 -5|0.8 51|13 -6 0 -14 35
2033 佳大|鋼鐵工業|-5 3 8|93 93 61 52|0.4 20|1 1 3 25 -28
2034 允強|鋼鐵工業|-1 -6 1|83 88 -9 -9|1.0 17|8 -4 0 -16 17
2038 海光|鋼鐵工業|5 16 10|80 84 -2 -6|0.5 23|2 0 4 -9 37
2049 上銀|電機機械|0 -4 -2|83 94 16 -0|0.7 705|28 4 3 48 5
2059 川湖|電子零組|62 82 23|88 94 21 4|1.1 1189|16 -6 3 -10 -17
2062 橋椿|居家生活|-16 -10 -28|79 79 -2 18|0.2 96|15 -0 0 -8 24
2066 世德|電機機械|8 0 1|77 77 -11 -17|0.9 13|11 -6 0 7 10
2069 運錩|鋼鐵工業|-23 -12 -3|85 85 9 2|0.4 8|3 3 0 -7 88
2070 精湛|電機機械|16 43 13|72 72 22 140|0.2 301|2 -1 0 -13 80
2101 南港|橡膠工業|879 310 216|76 76 -3 -18|0.8 210|7 -1 0 -7 6
2102 泰豐|橡膠工業|120 67 100|90 90 -1 8|0.4 10|7 -8 0 12 6
2103 台橡|橡膠工業|32 29 15|97 97 9 1|1.4 46|27 3 -0 16 1
2104 國際中橡|橡膠工業|-17 8 9|77 85 -10 -14|0.9 14|11 -10 -0 -3 -6
2105 正新|橡膠工業|-2 1 -1|78 78 -4 -2|0.9 276|15 -22 1 -2 55
2106 建大|橡膠工業|-1 -1 -3|88 88 -6 -8|0.8 29|10 9 -0 -8 23
2108 南帝|橡膠工業|32 34 17|80 80 -8 9|0.6 15|7 -10 -0 -5 -19
2201 裕隆|汽車工業|-2 5 -5|73 78 1 -19|0.8 189|5 -9 11 -1 6
2204 中華|汽車工業|-20 -10 -33|48 52 -21 -52|1.2 161|24 -3 -1 -0 18
2206 三陽工業|汽車工業|-1 -3 -11|83 88 -8 -11|1.1 131|7 -15 -10 33 26
2207 和泰車|汽車工業|1 -4 -7|89 89 -2 7|0.8 172|24 -20 1 16 -4
2208 台船|航運業|-42 -36 -3|82 93 5 -2|0.4 28|5 7 0 -75 -9
2211 長榮鋼|鋼鐵工業|36 8 5|68 68 -11 -29|0.8 80|5 -3 4 -7 11
2228 劍麟|汽車工業|7 2 -8|89 89 17 -6|0.3 105|9 3 -1 -34 32
2230 泰茂|居家生活|189 142 13|90 95 4 1|1.8 143|4 -1 0 3 29
2231 為升|汽車工業|20 9 13|73 73 -14 -7|0.9 59|6 -8 -0 13 14
2233 宇隆|汽車工業|-1 8 -6|91 91 27 17|1.1 83|10 -3 -2 23 64
2236 百達-KY|汽車工業|-24 -12 -19|92 92 11 67|0.8 78|63 -1 0 5 48
2241 艾姆勒|汽車工業|-39 -31 -36|61 61 -1 -18|0.4 36|7 -3 0 -11 16
2243 宏旭-KY|汽車工業|-74 80 -31|65 65 -30 46|0.3 30|29 0 0 -30 24
2247 汎德永業|汽車工業|25 9 4|87 88 -3 -12|0.4 13|5 13 3 5 11
2250 IKKA-KY|汽車工業|-11 -4 -11|69 69 4 -7|0.2 10|7 -8 0 -1 32
2254 巨鎧精密-創|汽車工業|-72 73 18|na 79 -13 -19|0.8 14|25 -11 0 9 0
2258 鴻華先進-創|汽車工業|912 749 -295|na 84 -5 -4|0.5 19|0 -4 0 na na
2301 光寶科|電腦及週|-16 -8 4|85 85 -3 4|0.7 581|25 -3 4 -4 -7
2303 聯電|半導體業|-1 6 9|81 81 -12 -10|1.5 2478|29 -44 4 87 37
2305 全友|電腦及週|6 15 -20|62 72 -19 -16|0.7 8|1 2 0 9 -5
2308 台達電|電子零組|5 4 4|90 90 0 22|1.2 3572|66 8 -2 -19 8
2312 金寶|其他電子|22 16 19|90 90 7 65|1.0 694|13 2 -0 23 -6
2313 華通|電子零組|-9 4 -6|70 70 -14 -18|0.5 914|15 -10 -5 12 115
2314 台揚|通信網路|-36 -46 10|70 84 -3 -6|0.4 12|2 -2 0 na na
2316 楠梓電|電子零組|-19 -5 7|83 83 5 13|0.7 208|29 0 -1 -8 -8
2317 鴻海|其他電子|11 22 15|92 92 12 23|0.9 16659|40 8 2 -11 -10
2323 中環|光電業|-2 -3 -4|87 87 0 -3|0.4 43|10 1 0 -1 -23
2324 仁寶|電腦及週|-2 -3 0|90 90 14 1|0.9 481|43 21 3 -15 -34
2327 國巨*|電子零組|10 16 7|68 68 -27 -17|1.6 1355|54 -16 -4 22 21
2328 廣宇|電子零組|-17 -13 3|95 95 14 14|3.9 43|14 2 -0 25 -17
2329 華泰|半導體業|-18 -17 -28|48 64 -15 -35|1.6 114|8 -8 0 3 19
2330 台積電|半導體業|40 39 15|94 94 14 29|1.0 45015|74 6 0 -3 1
2331 精英|電腦及週|0 7 22|66 66 -14 -17|0.7 33|9 4 0 0 -7
2332 友訊|通信網路|-4 -4 8|99 99 9 14|1.2 54|11 13 0 -4 -40
2337 旺宏|半導體業|6 7 21|70 77 -19 -15|1.3 125|15 -20 -0 12 5
2338 光罩|半導體業|-15 -8 -12|70 70 -16 -22|0.9 56|6 -18 0 5 6
2340 台亞|半導體業|2 3 -8|72 81 -2 -6|0.5 46|11 0 0 -0 -11
2342 茂矽|半導體業|34 29 27|90 93 1 7|0.8 20|7 10 0 53 -7
2344 華邦電|半導體業|7 9 -1|63 72 -17 -23|1.0 379|15 -14 -3 4 20
2345 智邦|通信網路|34 26 15|93 93 11 26|1.5 2176|65 0 4 14 19
2347 聯強|電子通路|19 11 1|80 80 -1 -14|0.6 191|34 -6 -4 -27 -30
2348 海悅|其他|17 19 -103|42 42 -48 -22|0.3 121|8 13 -6 -12 -4
2349 錸德|光電業|-17 -9 -9|72 72 -16 94|0.3 111|11 2 0 na na
2351 順德|半導體業|-1 6 9|72 72 5 10|1.1 303|20 -11 -1 -1 64
2352 佳世達|電腦及週|-2 1 6|78 92 6 -7|0.5 150|10 8 1 -3 -12
2353 宏碁|電腦及週|-6 10 -1|71 71 -11 -12|0.7 468|25 -11 0 -2 -16
2354 鴻準|其他電子|-19 -10 28|100 100 27 32|6.8 505|19 7 1 208 -24
2355 敬鵬|電子零組|-10 -8 -6|71 78 -13 -5|0.6 52|17 -24 -0 -2 54
2356 英業達|電腦及週|18 21 10|75 77 -4 -13|0.8 767|14 -6 1 -2 8
2357 華碩|電腦及週|27 24 9|97 97 24 27|0.6 1592|52 3 -2 -10 -16
2359 所羅門|其他電子|-13 -3 12|80 80 -10 42|0.1 408|3 -1 0 -2 14
2360 致茂|其他電子|7 18 10|99 99 42 68|1.1 1601|62 -10 6 4 8
2362 藍天|電腦及週|-6 19 3|89 89 -1 40|0.4 288|10 -1 -0 -13 17
2363 矽統|半導體業|229 106 71|74 84 1 -14|0.6 1788|6 -2 -0 2 39
2364 倫飛|電腦及週|38 44 28|61 69 2 9|0.2 38|18 -3 0 10 5
2365 昆盈|電腦及週|-1 21 -10|68 68 -30 133|0.2 295|2 -0 0 -5 10
2367 燿華|電子零組|22 24 8|73 73 -12 13|0.3 213|9 -1 0 -13 -1
2368 金像電|電子零組|17 27 0|68 82 -9 -2|0.6 709|16 3 -9 4 -11
2369 菱生|半導體業|-11 -9 -12|68 79 -4 -10|1.8 22|13 -8 0 9 43
2371 大同|電機機械|5 6 2|65 67 -8 -30|0.4 273|9 -5 0 0 -8
2374 佳能|光電業|13 9 -13|78 78 -7 8|0.7 240|4 -1 -0 -3 3
2375 凱美|電子零組|10 10 3|83 87 -5 -1|0.9 14|8 5 0 -5 -18
2376 技嘉|電腦及週|64 97 -16|76 87 10 -7|1.1 1465|17 4 0 -7 0
2377 微星|電腦及週|9 7 -6|92 93 8 15|0.8 480|24 -8 5 -8 14
2379 瑞昱|半導體業|11 15 -2|83 86 0 -5|0.9 1258|53 -10 4 -9 7
2382 廣達|電腦及週|58 48 33|89 89 15 14|0.7 7014|28 13 2 -5 -33
2383 台光電|電子零組|37 48 -12|80 85 6 4|0.6 2359|25 -6 -5 16 16
2385 群光|電子零組|6 7 9|67 85 7 -17|0.6 306|31 -16 -4 -4 -21
2387 精元|電腦及週|8 12 8|85 88 -1 -11|0.5 24|18 -14 5 -6 11
2388 威盛|半導體業|167 68 26|67 84 5 -4|1.2 2244|9 -11 0 12 -32
2392 正崴|電子零組|-16 1 -8|70 70 -9 28|1.5 163|8 -9 0 8 24
2393 億光|光電業|16 22 7|100 100 19 29|1.4 212|31 20 3 -4 12
2395 研華|電腦及週|-3 -0 11|79 84 -10 -9|1.0 300|39 -17 -0 8 -29
2397 友通|電腦及週|-33 -36 9|94 94 24 33|2.3 27|24 2 0 124 2
2399 映泰|電腦及週|-10 -9 -7|79 79 49 59|0.9 2197|12 1 0 -38 -13
2401 凌陽|半導體業|14 16 -3|78 78 -8 4|0.6 50|17 -0 -0 3 -8
2402 毅嘉|電子零組|9 11 3|87 87 1 20|0.4 371|7 1 -0 -15 8
2404 漢唐|其他電子|-63 -24 -5|80 89 2 -11|0.6 226|25 17 3 -1 -25
2405 輔信|電腦及週|-17 -12 -14|77 77 -4 20|1.6 67|5 -5 0 10 30
2406 國碩|光電業|81 132 33|68 68 -16 -3|0.7 31|9 -10 0 -3 6
2408 南亞科|半導體業|-5 5 -21|52 56 -24 -38|0.5 385|10 -20 -2 4 -9
2409 友達|光電業|5 11 -5|87 87 -3 -4|0.6 301|25 11 0 -3 -42
2412 中華電|通信網路|5 4 1|95 95 -1 -3|0.8 999|16 -14 3 53 -9
2415 錩新|電子零組|-15 0 -16|78 78 11 -5|1.1 10|2 -3 0 -12 -6
2417 圓剛|電腦及週|-9 2 2|70 70 -9 7|0.2 33|2 -3 0 -5 9
2419 仲琦|通信網路|30 24 37|82 82 6 7|0.8 64|3 3 -0 6 -31
2420 新巨|電子零組|-7 10 10|91 91 17 28|0.5 106|8 3 2 -23 60
2421 建準|電子零組|20 22 16|71 82 1 -14|0.9 526|16 -4 -0 19 29
2423 固緯|其他電子|-16 -7 -4|96 98 8 -3|1.6 10|6 1 0 48 12
2424 隴華|通信網路|26 71 14|94 94 161 181|0.5 8|3 20 0 na na
2425 承啟|電腦及週|-44 -32 -26|85 87 37 15|0.8 186|5 0 0 -8 -1
2426 鼎元|光電業|11 12 0|85 85 21 29|0.5 158|10 0 0 17 67
2427 三商電|資訊服務|30 3 -24|80 80 -3 0|1.4 17|3 -1 -3 13 5
2428 興勤|電子零組|18 12 11|92 92 5 5|0.5 26|16 -5 0 3 -9
2429 銘旺科|光電業|9 -26 23|63 63 -20 48|1.1 16|1 1 0 na na
2431 聯昌|電子零組|-18 -32 -1|97 97 44 50|7.3 12|4 -1 0 102 89
2436 偉詮電|半導體業|2 4 -8|74 86 7 -5|0.3 102|6 -2 0 -20 35
2438 翔耀|光電業|187 166 36|50 50 -33 94|0.5 11|1 -1 0 na na
2439 美律|通信網路|1 45 20|76 76 -11 -13|1.5 378|24 -24 -7 22 167
2441 超豐|半導體業|9 10 -4|93 93 -3 -3|0.6 26|13 -7 6 4 41
2442 新美齊|建材營造|19 256 -1062|64 64 -35 -18|0.4 41|3 5 0 -15 -19
2449 京元電子|半導體業|12 13 6|94 94 23 46|0.6 2725|32 10 -2 3 -41
2451 創見|半導體業|-21 -7 -7|73 73 -2 -2|0.6 102|9 -19 26 0 24
2453 凌群|資訊服務|3 11 1|79 79 -2 -6|1.0 29|7 -3 0 3 23
2454 聯發科|半導體業|24 22 -8|86 86 18 23|1.0 7833|59 2 3 -11 -33
2455 全新|通信網路|-6 6 -62|73 73 2 -1|1.1 893|26 3 -2 3 -4
2457 飛宏|電子零組|-17 -14 3|60 74 -11 -25|1.0 40|9 -1 0 -1 -10
2458 義隆|半導體業|-8 -3 -25|88 88 11 -2|1.2 262|28 15 3 1 5
2461 光群雷|其他電子|1 -4 -3|88 88 -4 -10|0.6 7|6 -6 0 -10 10
2462 良得電|電子零組|-2 5 2|74 85 -7 -7|1.2 6|2 3 0 -5 -5
2464 盟立|其他電子|-9 -9 12|84 84 -2 61|0.2 526|3 1 -0 -9 -4
2465 麗臺|電腦及週|-26 10 -13|52 61 -15 -36|0.6 33|1 5 0 -12 -53
2467 志聖|電子零組|12 20 -7|85 85 17 69|0.4 601|10 -2 -1 10 12
2472 立隆電|電子零組|23 24 12|83 83 -8 -5|0.8 44|8 -3 1 15 35
2474 可成|其他電子|23 19 33|95 95 6 3|0.8 372|33 -0 -3 30 2
2476 鉅祥|電子零組|24 27 19|77 77 -5 23|0.3 104|11 -10 -4 3 14
2477 美隆電|其他電子|39 22 14|98 98 43 79|5.7 55|24 1 1 1 44
2478 大毅|電子零組|6 11 6|81 81 -5 -3|0.9 7|6 -13 0 -5 7
2480 敦陽科|資訊服務|10 4 2|98 98 10 6|0.9 17|6 35 1 18 -41
2481 強茂|半導體業|-0 2 1|80 85 3 2|0.9 104|11 -0 0 -3 -13
2482 連宇|其他電子|-40 -34 21|70 70 -10 7|0.9 15|2 -1 -2 7 10
2485 兆赫|通信網路|-82 -82 -36|73 81 -6 -10|0.5 10|6 4 0 -2 -9
2486 一詮|光電業|11 12 -3|90 90 22 61|1.3 3221|10 -1 0 56 52
2488 漢平|其他電子|-4 17 1|91 91 5 1|0.6 14|9 -3 0 -13 44
2489 瑞軒|光電業|35 52 11|80 80 -7 37|0.5 135|12 -7 0 15 1295
2492 華新科|電子零組|8 8 1|73 80 -10 -11|0.9 89|11 -4 0 3 1
2493 揚博|電子零組|16 16 8|100 100 45 24|2.6 282|7 -1 0 184 95
