# 2024-02-01 全池(1097 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
1722 台肥|化學工業|-40 -23 -24|98 98 11 13|1.2 85|12 -3 7 1 -5
1723 中碳|化學工業|-8 -13 6|94 94 -3 3|0.6 22|9 -22 8 -2 13
1727 中華化|化學工業|-30 -25 0|64 86 -7 -10|0.3 7|2 -3 0 -8 6
1732 毛寶|化學工業|-5 -1 4|88 88 37 24|0.7 35|1 -3 0 11 55
1733 五鼎|生技醫療|-31 -20 5|79 79 25 28|0.5 43|7 -2 0 31 8
1734 杏輝|生技醫療|-1 -2 -6|87 95 -1 -3|0.4 8|5 -12 0 -6 -4
1736 喬山|運動休閒|21 9 -5|81 82 -7 -16|0.5 21|7 -14 0 -5 -7
1752 南光|生技醫療|-29 -14 -30|62 80 -7 -14|0.1 10|1 -0 0 -8 -0
1760 寶齡富錦|生技醫療|5 14 31|55 84 -7 -0|0.3 43|11 8 0 -4 -10
1762 中化生|生技醫療|-21 -16 -23|51 78 -7 -24|0.3 16|2 -9 -6 -2 10
1773 勝一|化學工業|8 1 13|96 97 5 3|0.6 13|5 -12 0 26 17
1783 和康生|生技醫療|-23 -9 -14|68 79 -6 -18|0.5 6|7 -4 0 5 -2
1784 訊聯|生技醫療|10 9 -6|79 85 -2 -14|0.5 9|4 4 0 1 -17
1785 光洋科|其他電子|7 19 27|95 96 0 8|1.2 40|10 2 -0 9 -0
1786 科妍|生技醫療|26 28 -6|81 84 -2 -6|0.6 9|2 -7 0 2 -22
1789 神隆|生技醫療|19 9 10|75 90 -3 -12|0.6 12|4 -16 0 -11 12
1795 美時|生技醫療|8 8 -25|83 93 17 5|0.7 1751|66 4 -1 2 -19
1802 台玻|玻璃陶瓷|0 6 2|77 84 -4 -14|0.4 35|6 -21 0 -4 7
1806 冠軍|玻璃陶瓷|28 22 15|95 95 24 16|0.7 10|9 6 2 -1 -15
1808 潤隆|建材營造|-30 5698 -4624|91 91 4 22|0.5 64|6 -2 5 17 4
1809 中釉|玻璃陶瓷|8 4 10|99 99 18 21|1.4 28|7 9 0 55 -11
1810 和成|玻璃陶瓷|2 2 4|61 79 -8 -14|0.6 9|3 -5 0 -0 1
1815 富喬|電子零組|-34 -30 -0|72 72 -22 12|0.2 54|2 11 0 -40 -20
1903 士紙|造紙工業|11 6 1|71 87 -1 -9|0.5 8|12 -6 0 -2 -6
1904 正隆|造紙工業|6 7 11|83 96 0 -4|0.6 13|9 -17 0 -5 -4
1905 華紙|造紙工業|2 -4 6|71 90 8 -10|0.2 36|3 3 0 -6 -5
1907 永豐餘|造紙工業|1 0 8|78 87 4 -6|0.2 26|15 -24 0 -2 -2
1909 榮成|造紙工業|-4 -9 2|75 92 -2 -9|0.6 10|11 -27 0 -12 11
2002 中鋼|鋼鐵工業|-5 -7 10|81 93 3 -9|0.5 353|17 -26 -2 -5 11
2006 東和鋼鐵|鋼鐵工業|7 17 14|100 100 8 22|0.7 86|17 6 1 -1 -28
2007 燁興|鋼鐵工業|-8 -6 18|78 78 4 8|0.6 16|1 3 0 30 -12
2009 第一銅|鋼鐵工業|22 17 23|81 91 6 -0|0.3 20|1 0 0 -11 -3
2010 春源|鋼鐵工業|13 -2 10|93 93 9 2|0.4 7|7 -9 7 -22 3
2014 中鴻|鋼鐵工業|28 12 20|81 85 13 -3|0.2 89|6 -1 -9 -1 -3
2015 豐興|鋼鐵工業|-5 3 11|95 98 7 0|0.7 8|11 -31 14 -6 14
2017 官田鋼|鋼鐵工業|45 8 19|85 96 16 -1|0.9 10|2 3 0 5 -11
2020 美亞|鋼鐵工業|6 -13 -21|98 98 14 23|0.6 17|7 5 -4 -18 8
2022 聚亨|鋼鐵工業|-8 -12 -1|71 80 -5 -11|0.3 6|3 -7 0 4 18
2023 燁輝|鋼鐵工業|9 9 20|83 83 1 3|0.2 22|6 -1 0 -19 -7
2027 大成鋼|鋼鐵工業|-15 -10 1|91 93 -1 -6|0.3 95|16 -14 -1 -7 -5
2029 盛餘|鋼鐵工業|53 47 41|91 91 14 16|0.3 7|69 -10 0 11 17
2031 新光鋼|鋼鐵工業|11 0 5|91 91 19 13|0.4 68|16 -4 1 -20 -21
2034 允強|鋼鐵工業|1 3 10|88 93 -2 -4|0.7 8|8 -0 -0 -21 -7
2038 海光|鋼鐵工業|7 1 15|86 86 16 10|0.2 12|2 1 0 -5 -7
2049 上銀|電機機械|10 4 18|86 93 8 13|0.6 208|29 -32 1 8 15
2059 川湖|電子零組|4 -6 20|98 98 21 33|0.9 1405|15 7 1 -3 -11
2066 世德|電機機械|-1 -6 -4|85 91 10 7|0.3 7|11 -12 0 9 11
2101 南港|橡膠工業|14 30 21|92 92 12 10|0.5 119|8 -4 0 -2 10
2102 泰豐|橡膠工業|-74 -85 -18|84 91 5 8|0.4 5|6 -3 0 1 61
2103 台橡|橡膠工業|6 5 12|78 90 -4 -7|1.2 15|25 -16 -0 -5 -1
2104 國際中橡|橡膠工業|-21 -20 2|82 91 -4 -7|1.2 22|11 -22 0 1 18
2105 正新|橡膠工業|-3 -0 1|94 94 -0 17|0.4 138|16 10 1 -30 -29
2106 建大|橡膠工業|6 3 13|94 94 2 1|0.5 14|7 -0 -1 4 -8
2108 南帝|橡膠工業|3 -6 14|83 94 5 2|0.3 6|8 -16 1 -8 -3
2201 裕隆|汽車工業|14 10 2|80 82 -10 -8|0.6 254|6 3 -0 -1 -7
2204 中華|汽車工業|27 41 9|92 92 17 27|0.6 222|25 -9 -4 -12 6
2206 三陽工業|汽車工業|13 19 -10|75 92 -1 -7|0.5 132|8 -6 0 -1 2
2207 和泰車|汽車工業|4 6 -9|76 90 -0 -11|0.7 132|25 -26 -1 16 59
2208 台船|航運業|-27 -34 -45|68 77 -8 -13|0.7 90|5 -5 0 -5 -27
2211 長榮鋼|鋼鐵工業|26 -13 -13|96 96 57 71|0.8 114|6 0 10 20 -13
2228 劍麟|汽車工業|21 19 6|85 85 -1 -1|0.4 7|8 -8 0 1 2
2230 泰茂|居家生活|63 66 37|91 91 25 83|0.6 159|6 -3 0 -15 12
2231 為升|汽車工業|0 -9 -23|72 89 -4 -7|1.0 21|6 -12 0 0 11
2233 宇隆|汽車工業|18 17 16|84 84 -9 26|0.4 25|15 3 -7 -5 -5
2236 百達-KY|汽車工業|-12 34 5|79 79 -5 7|0.9 16|64 -2 -1 5 44
2241 艾姆勒|汽車工業|27 65 35|77 77 -5 -14|2.2 10|18 -3 0 18 20
2243 宏旭-KY|汽車工業|98 83 -405|80 94 18 37|0.7 11|27 2 0 -3 2
2247 汎德永業|汽車工業|-1 -2 -22|85 92 -5 -6|0.4 10|5 -21 0 -21 0
2250 IKKA-KY|汽車工業|13 13 12|98 98 23 37|0.9 8|9 2 0 -32 35
2254 巨鎧精密-創|汽車工業|-65 -5 na|na na -21 na|0.8 8|25 -1 0 na na
2301 光寶科|電腦及週|-8 -14 0|69 72 -4 -19|0.8 1413|36 -13 -1 -9 -1
2302 麗正|半導體業|-15 -34 -19|80 95 -2 3|0.5 6|1 -2 0 40 -12
2303 聯電|半導體業|-19 -19 1|92 92 1 8|1.2 3030|32 -8 3 0 16
2305 全友|電腦及週|64 15 5|81 84 -10 3|0.3 9|1 2 -1 12 1
2308 台達電|電子零組|-8 -5 -11|77 80 -5 -20|1.2 2454|63 -26 -2 43 62
2312 金寶|其他電子|-28 -16 -5|87 91 7 -3|0.3 64|11 -4 0 -7 6
2313 華通|電子零組|-2 -3 9|94 94 28 57|0.3 1141|28 4 -1 5 -15
2314 台揚|通信網路|-73 -64 -45|65 79 -8 -19|0.8 29|1 -4 0 -33 na
2316 楠梓電|電子零組|-7 -21 8|73 87 -2 1|0.6 39|24 -2 -0 48 14
2317 鴻海|其他電子|-27 -4 1|92 94 6 -5|0.7 2304|38 -18 0 -3 -8
2323 中環|光電業|11 3 6|72 81 -6 -15|0.4 52|8 -6 -0 2 0
2324 仁寶|電腦及週|-4 -3 6|91 91 22 18|0.6 1208|45 -6 1 -24 -22
2327 國巨*|電子零組|-1 -5 6|87 87 1 17|0.6 908|52 -8 -4 21 15
2328 廣宇|電子零組|-6 -14 -13|76 87 -4 -12|0.5 21|12 -11 0 -6 10
2329 華泰|半導體業|28 31 23|99 99 31 41|0.7 1918|18 -1 0 15 19
2330 台積電|半導體業|-8 -0 4|97 97 14 16|1.3 20422|74 24 -0 -14 -9
2331 精英|電腦及週|-10 -22 14|77 77 16 12|0.2 191|15 6 -0 -18 -4
2332 友訊|通信網路|-15 -16 -10|76 76 5 1|0.6 31|9 -2 0 -2 -1
2337 旺宏|半導體業|-29 -35 1|82 83 4 -5|1.5 193|14 -19 5 7 20
2338 光罩|半導體業|8 -4 3|72 87 -6 -3|0.2 44|7 2 -10 -3 -0
2340 台亞|半導體業|31 18 26|77 84 -8 -11|0.5 39|12 4 0 -10 -11
2342 茂矽|半導體業|-40 -37 -6|67 83 -10 -11|1.0 10|0 -16 0 -3 15
2344 華邦電|半導體業|0 -0 19|89 89 8 7|0.5 747|22 -20 -4 -5 61
2345 智邦|通信網路|-10 -0 -12|96 96 -2 41|0.7 1148|66 9 -3 -40 7
2347 聯強|電子通路|4 1 7|100 100 6 24|0.7 199|29 8 20 1 -26
2348 海悅|其他|337 123 88|98 98 11 45|0.6 21|2 7 0 13 24
2351 順德|半導體業|-10 -9 -1|77 84 -5 4|0.3 40|16 -6 -9 -4 -19
2352 佳世達|電腦及週|-7 -9 6|82 98 3 7|0.7 314|13 -4 5 -12 -2
2353 宏碁|電腦及週|4 6 17|86 86 33 28|0.6 2787|40 -8 1 -2 72
2354 鴻準|其他電子|-72 -58 -48|84 84 -3 -9|0.7 69|17 -18 -0 -7 10
2355 敬鵬|電子零組|0 -5 -1|82 82 23 30|0.4 163|27 -8 -0 1 3
2356 英業達|電腦及週|8 -4 0|77 93 28 -4|0.8 2516|20 0 0 -7 -15
2357 華碩|電腦及週|-12 -4 5|91 91 25 21|0.7 1751|58 -8 -2 -0 -5
2359 所羅門|其他電子|37 -7 10|90 93 9 5|0.4 89|4 3 0 -4 -32
2360 致茂|其他電子|19 -12 -0|67 67 -10 -25|1.1 438|66 -11 -4 -7 38
2362 藍天|電腦及週|12 29 3|88 88 29 30|0.3 311|5 -1 0 3 67
2363 矽統|半導體業|-49 -14 -42|73 73 -13 78|0.2 412|6 5 0 -15 -5
2364 倫飛|電腦及週|-6 8 -10|66 66 -19 56|0.5 68|17 2 0 -7 -15
2365 昆盈|電腦及週|4 23 36|100 100 42 49|2.6 105|3 -3 0 32 55
2367 燿華|電子零組|3 -6 6|83 83 2 19|0.2 48|7 4 0 -5 -14
2368 金像電|電子零組|-1 1 9|97 97 11 30|1.2 1309|21 3 -1 -7 12
2369 菱生|半導體業|6 19 22|97 97 17 37|2.2 74|17 -2 0 13 44
2371 大同|電機機械|48 15 -38|80 86 23 -13|0.7 681|14 -1 -0 -14 9
2374 佳能|光電業|10 4 10|91 91 5 26|0.4 44|10 -16 0 -9 46
2375 凱美|電子零組|-11 -8 9|81 82 -3 9|0.2 16|6 -19 0 7 46
2376 技嘉|電腦及週|46 66 34|89 89 40 4|1.1 4406|22 4 5 -24 -24
2377 微星|電腦及週|-3 20 16|90 90 6 7|0.5 864|33 -19 -3 13 -42
2379 瑞昱|半導體業|8 4 18|94 94 12 24|0.9 1076|46 3 9 18 -32
2382 廣達|電腦及週|-13 -12 1|89 89 13 9|0.9 8005|26 4 2 -6 -36
2383 台光電|電子零組|59 45 37|96 96 11 13|1.4 1882|29 -0 6 -32 -15
2385 群光|電子零組|-7 -11 3|88 88 17 63|0.6 574|36 5 10 6 -5
2387 精元|電腦及週|-13 -15 -6|89 89 11 27|0.2 57|16 -1 -0 -15 67
2388 威盛|半導體業|119 95 53|78 78 6 25|0.3 1325|9 -2 -0 -7 42
2390 云辰|其他電子|-2 1 -10|83 83 -6 20|1.3 12|3 -11 0 4 12
2392 正崴|電子零組|6 7 10|85 85 11 13|0.3 58|18 3 -3 10 -9
2393 億光|光電業|3 -1 8|94 97 7 0|0.7 54|29 -19 3 -11 -4
2395 研華|電腦及週|-15 -12 -7|86 94 2 1|0.9 262|41 -21 -3 45 -11
2399 映泰|電腦及週|-7 10 4|82 87 -5 2|0.2 26|2 -8 0 -9 8
2401 凌陽|半導體業|19 19 30|88 88 0 7|0.3 115|17 -6 0 7 -8
2402 毅嘉|電子零組|12 3 -9|71 71 3 -6|0.2 73|7 7 0 -8 -7
2404 漢唐|其他電子|-16 3 -68|97 97 13 23|0.6 245|28 -14 25 -22 5
2405 輔信|電腦及週|17 9 8|89 89 7 18|0.3 82|8 -6 -1 -0 -2
2406 國碩|光電業|65 -6 32|81 94 5 6|0.8 19|6 6 0 6 -26
2408 南亞科|半導體業|32 10 47|87 87 6 2|0.4 693|17 -16 -2 7 222
2409 友達|光電業|22 20 14|87 93 12 -4|1.1 885|23 1 0 6 -28
2412 中華電|通信網路|6 4 1|98 98 1 2|0.9 613|16 -15 -1 83 4
2413 環科|電子零組|-40 -27 -30|70 92 10 2|0.3 6|1 9 0 0 -4
2417 圓剛|電腦及週|-15 -12 6|83 83 -0 64|0.4 34|3 1 0 -3 -9
2419 仲琦|通信網路|-22 -41 -23|66 83 11 -8|0.3 34|1 4 0 -3 -5
2420 新巨|電子零組|-19 -14 5|96 96 1 2|0.7 6|5 -25 -0 -2 21
2421 建準|電子零組|-12 -14 -8|81 81 24 -6|2.7 1354|21 1 -1 -3 18
2423 固緯|其他電子|25 13 8|91 91 17 25|0.8 26|6 1 0 110 -9
2425 承啟|電腦及週|1 20 11|74 80 -2 -18|0.2 46|7 -1 0 -4 7
2426 鼎元|光電業|33 20 24|86 97 2 3|0.8 9|10 4 0 4 4
2427 三商電|資訊服務|35 11 3|74 79 -19 -2|0.3 24|2 -1 -1 5 17
2428 興勤|電子零組|-4 -5 -0|93 96 12 -2|0.5 43|14 -5 4 -4 1
2436 偉詮電|半導體業|5 18 13|82 82 -2 14|0.2 111|8 -11 0 -12 5
2439 美律|通信網路|4 14 8|87 87 2 25|0.3 90|23 -5 -1 -7 3
2441 超豐|半導體業|20 16 27|94 94 2 4|0.5 21|14 -27 4 25 -1
2442 新美齊|建材營造|11829 3964 2907|100 100 38 50|1.1 42|6 10 0 3 26
2449 京元電子|半導體業|-5 -4 6|88 88 -1 33|0.5 819|39 -8 3 -22 31
2450 神腦|通信網路|-16 -2 -2|94 94 3 5|0.9 5|3 -4 -0 20 -2
2451 創見|半導體業|13 4 16|94 94 -0 11|0.5 26|13 -29 6 -24 -21
2453 凌群|資訊服務|19 8 1|76 97 0 7|0.9 60|6 3 0 -0 -3
2454 聯發科|半導體業|13 20 38|92 92 4 41|1.4 6609|59 -2 -3 44 61
2455 全新|通信網路|61 87 71|76 76 -14 2|1.1 386|33 3 -7 8 -19
2457 飛宏|電子零組|-21 -24 -14|69 81 6 -7|0.5 214|8 1 0 -0 -3
2458 義隆|半導體業|61 58 54|91 91 4 26|0.7 300|32 6 -7 -37 -13
2460 建通|電子零組|26 15 20|89 89 14 21|0.7 54|3 4 0 89 -23
2461 光群雷|其他電子|3 -4 7|89 94 2 1|1.5 24|8 -9 0 -2 41
2462 良得電|電子零組|-24 -8 8|80 80 -15 -2|0.2 21|1 4 0 -12 -2
2464 盟立|其他電子|-21 -24 -6|84 86 -3 -7|0.6 7|3 5 0 0 -5
2465 麗臺|電腦及週|19 67 74|100 100 51 116|1.7 130|8 8 0 -23 na
2467 志聖|電子零組|-20 -19 13|99 99 80 83|3.0 181|6 -4 0 69 155
2468 華經|資訊服務|-43 -4 -10|64 77 -6 2|0.3 9|1 1 0 -11 -5
2471 資通|資訊服務|34 14 10|89 99 9 16|0.7 21|8 13 0 -12 -3
2472 立隆電|電子零組|7 -1 11|92 92 18 25|0.3 45|4 -2 -0 -2 7
2474 可成|其他電子|-37 -48 -22|98 98 11 17|0.4 292|35 -13 12 -5 -5
2476 鉅祥|電子零組|-14 -15 -1|91 91 26 49|0.5 145|7 -3 -0 4 -17
2480 敦陽科|資訊服務|2 7 -2|93 95 1 4|0.8 16|7 -20 1 3 -11
2481 強茂|半導體業|11 6 9|80 87 -0 -5|0.3 68|10 -9 1 -8 3
2482 連宇|其他電子|-58 -47 -124|46 65 -14 -32|0.3 15|1 -1 0 -4 2
2484 希華|電子零組|-11 -15 12|90 98 0 6|1.4 12|6 -2 0 -6 -5
2485 兆赫|通信網路|-35 -35 -28|72 72 -6 8|0.4 25|6 -3 0 1 -1
2486 一詮|光電業|28 25 26|88 88 1 11|0.8 1007|2 -3 -0 -8 10
2488 漢平|其他電子|-1 -8 14|92 92 2 19|0.3 9|6 15 0 -13 -11
2489 瑞軒|光電業|27 24 19|86 96 14 -5|0.6 40|12 2 0 -8 -12
2492 華新科|電子零組|6 7 13|77 77 -13 18|0.3 211|13 -10 -6 14 33
2493 揚博|電子零組|-0 1 3|100 100 19 38|1.5 14|9 6 -0 -7 2
2495 普安|電腦及週|-9 -22 -25|76 94 1 3|0.5 10|19 9 0 -4 -11
2497 怡利電|汽車工業|10 -1 -9|71 82 -10 -14|0.7 18|1 -4 0 -4 7
2498 宏達電|通信網路|22 -6 -5|74 93 7 1|0.5 312|10 1 -0 -5 2
2501 國建|建材營造|80 -20 -65|100 100 26 25|1.0 38|8 -2 2 20 30
2504 國產|建材營造|3 -1 -3|100 100 18 11|1.6 77|14 26 3 -32 -22
2505 國揚|建材營造|84 0 63|92 92 21 15|0.3 10|6 -7 0 -1 -12
2506 太設|建材營造|493 277 197|97 97 12 12|0.7 10|4 9 0 14 24
2511 太子|建材營造|-1 -6 18|89 93 -2 -7|1.3 11|8 -53 0 2 43
2515 中工|建材營造|10 15 -15|87 87 6 23|0.2 136|15 -3 0 -3 -13
2516 新建|建材營造|17 21 -7|79 79 28 72|0.2 21|2 1 0 na na
2520 冠德|建材營造|-15 -17 -15|96 96 12 20|0.7 75|17 -9 7 5 8
2527 宏璟|建材營造|312 104 -34|99 99 26 29|1.0 7|42 8 0 14 24
2528 皇普|建材營造|-100 -64 -32142|100 100 34 39|0.8 16|1 11 0 -8 -3
2530 華建|建材營造|193622 64498 48402|98 98 33 46|0.8 45|2 4 0 -7 -5
2534 宏盛|建材營造|-83 -87 -41|89 96 5 2|0.6 7|6 -3 1 1 -9
2535 達欣工|建材營造|-3 -7 8|100 100 21 28|1.4 13|9 12 0 -20 5
2536 宏普|建材營造|18867 8229 6158|96 96 4 17|0.5 6|10 -17 0 -11 1
2538 基泰|建材營造|72 11 -9|92 92 2 18|0.3 7|12 -1 0 -3 -2
2539 櫻花建|建材營造|na na na|97 97 7 19|0.4 11|2 10 0 -4 -8
2540 愛山林|建材營造|30 121 40|96 96 10 34|1.0 61|1 2 -2 -2 6
2542 興富發|建材營造|-86 -24 -532|94 94 -2 2|0.5 66|9 -30 -0 -1 14
2543 皇昌|建材營造|51 47 11|74 74 33 170|0.7 112|2 -1 0 17 14
2545 皇翔|建材營造|90 127 143|97 97 11 8|1.0 7|4 8 0 -46 -11
2546 根基|建材營造|-22 -23 -34|98 98 6 12|0.9 6|3 -3 -1 -7 -13
