# 2024-12-02 全池(1168 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2461 光群雷|其他電子|-7 -5 -4|83 83 -10 -13|0.8 6|6 -3 0 -4 3
2462 良得電|電子零組|-10 -3 -6|67 77 -18 -20|0.6 7|2 -3 0 -12 2
2464 盟立|其他電子|20 3 20|82 82 -6 18|0.4 214|4 3 -0 -11 -13
2465 麗臺|電腦及週|-17 0 -15|43 53 -28 -46|0.5 49|1 3 0 -14 -67
2467 志聖|電子零組|37 16 -17|84 84 -9 63|0.4 540|11 -2 1 1 10
2472 立隆電|電子零組|22 23 8|90 90 -1 8|1.8 61|8 5 0 -7 -16
2474 可成|其他電子|26 23 30|83 83 -14 -9|2.4 1300|37 16 -34 204 63
2476 鉅祥|電子零組|19 22 12|76 76 -18 -3|0.9 155|9 -9 0 1 40
2477 美隆電|其他電子|10 33 22|80 80 16 38|0.2 134|24 0 0 -15 42
2478 大毅|電子零組|5 9 3|81 81 -10 -12|1.0 6|6 -28 0 10 26
2480 敦陽科|資訊服務|0 4 4|95 95 5 4|0.4 10|6 1 0 -9 -11
2481 強茂|半導體業|-6 -3 -3|74 78 -7 -9|0.3 57|10 -2 0 -8 -2
2482 連宇|其他電子|-38 -38 16|64 64 -15 -31|0.3 5|2 2 0 -18 -1
2484 希華|電子零組|3 7 14|78 87 -7 -9|0.8 5|5 15 0 -2 -28
2485 兆赫|通信網路|-80 -81 -30|71 77 -4 -18|0.6 7|6 2 0 -1 -9
2486 一詮|光電業|9 11 -3|77 77 7 7|0.4 1352|12 3 0 -24 6
2488 漢平|其他電子|48 25 5|100 100 18 22|1.6 46|13 15 0 79 -24
2489 瑞軒|光電業|14 33 -6|74 74 -16 -6|0.5 82|12 -9 -0 -1 49
2492 華新科|電子零組|2 6 -0|67 74 -14 -16|1.0 133|10 -8 -0 5 9
2493 揚博|電子零組|9 10 1|85 85 18 10|0.5 208|5 -1 -0 -26 -31
2495 普安|電腦及週|-25 -28 -20|90 90 4 21|0.6 198|18 1 -0 -0 -0
2497 怡利電|汽車工業|29 28 9|72 72 -6 11|0.1 68|10 -1 -1 -31 -24
2498 宏達電|通信網路|3 -20 1|81 85 -0 3|1.0 172|11 5 0 -5 -11
2501 國建|建材營造|70 38 -26|61 68 -9 -29|0.7 36|8 -1 -0 -1 -25
2504 國產|建材營造|-3 3 -1|94 94 -5 16|0.8 206|11 -33 37 -1 42
2506 太設|建材營造|-54 10 -106|89 93 4 -3|0.6 9|6 2 0 5 3
2511 太子|建材營造|-17 -6 -2|80 82 -5 -9|0.5 8|6 19 -0 -0 -12
2514 龍邦|其他|-5 10 -115|77 77 -6 -11|0.8 7|4 -12 0 12 -15
2515 中工|建材營造|22 30 10|62 68 -14 -31|0.5 56|13 14 0 -4 -14
2516 新建|建材營造|-3 3 -9|94 99 17 19|1.5 14|5 6 0 na na
2520 冠德|建材營造|53 28 -21|92 92 5 1|1.1 351|25 15 -6 -12 -47
2524 京城|建材營造|2263 759 422|56 56 -37 32|0.4 101|2 -0 0 1 2
2527 宏璟|建材營造|16423 5601 4021|64 77 1 -17|0.7 28|43 16 -0 -1 -16
2528 皇普|建材營造|162 37003 27468|75 77 -7 -16|1.7 18|2 5 0 22 1
2530 華建|建材營造|27029 52823 -4736|72 72 -11 -12|0.5 26|5 -4 0 4 -5
2534 宏盛|建材營造|-36 -49 -2|89 89 -1 -2|1.0 16|8 10 -0 10 -15
2535 達欣工|建材營造|-31 -20 -24|81 85 -8 -7|0.5 10|7 -11 0 -10 3
2537 聯上發|建材營造|-99 -99 -14173|51 51 -36 -34|0.3 18|7 6 0 -3 -8
2539 櫻花建|建材營造|na na na|64 64 -22 -29|1.1 31|3 -16 0 0 47
2540 愛山林|建材營造|175 92 9|41 41 -55 -51|0.8 118|3 -4 -0 4 4
2542 興富發|建材營造|44 -24 -18|73 73 -11 4|1.3 244|13 13 0 12 -21
2543 皇昌|建材營造|-10 -8 -29|74 74 -6 55|0.5 502|5 -5 0 -9 43
2545 皇翔|建材營造|253 572 122|96 96 24 29|1.0 104|10 26 0 -9 -28
2546 根基|建材營造|28 25 26|62 78 -5 -17|0.6 9|3 24 0 5 -28
2547 日勝生|建材營造|5 6 -13|85 90 -3 -4|3.2 12|15 10 0 1 -15
2548 華固|建材營造|-99 -37 -1040|70 70 -17 -15|0.4 90|13 -8 8 3 10
2597 潤弘|建材營造|23 20 6|60 60 -3 -20|0.7 25|3 12 0 120 -33
2603 長榮|航運業|78 92 39|92 92 21 2|1.3 5740|26 4 3 0 -9
2605 新興|航運業|-17 -7 -13|79 81 -3 -18|0.7 199|35 -6 0 11 28
2606 裕民|航運業|5 24 0|95 95 9 -2|0.9 319|17 29 2 -17 -14
2607 榮運|航運業|-0 26 -8|87 93 1 -6|0.6 34|10 -5 3 8 14
2609 陽明|航運業|68 85 43|89 89 19 -8|1.0 4691|23 7 2 -8 10
2610 華航|航運業|7 8 -4|100 100 21 16|1.5 1417|18 15 19 -23 30
2611 志信|航運業|8 7 -15|64 64 -8 -35|0.7 10|3 -6 0 -4 -15
2612 中航|航運業|19 17 4|71 84 -0 -14|0.6 18|2 -3 0 -3 3
2613 中櫃|航運業|-11 -2 -7|70 70 7 -20|0.3 123|1 -1 0 -33 50
2614 東森|其他|-5 -7 -6|74 81 -12 -11|0.6 8|3 -0 0 4 -4
2615 萬海|航運業|69 92 46|78 78 5 -3|0.7 3537|42 -4 -0 6 219
2617 台航|航運業|6 15 4|78 78 -2 -19|0.8 21|6 1 -0 4 -13
2618 長榮航|航運業|4 7 -9|100 100 23 22|1.1 2175|32 32 -0 -14 -56
2630 亞航|航運業|-21 5 -6|73 81 -4 -19|1.9 12|0 -3 0 na 16
2633 台灣高鐵|航運業|-6 5 -2|92 92 -4 -5|0.8 78|10 -21 -2 -16 29
2634 漢翔|航運業|1 -9 -7|74 80 -12 -19|1.1 219|2 15 -26 0 -31
2636 台驊控股|航運業|61 79 14|72 75 -7 -23|1.0 61|13 -26 0 3 4
2637 慧洋-KY|航運業|4 30 5|90 90 9 -4|0.7 370|24 14 -0 -8 -6
2640 大車隊|數位雲端|1 3 -4|98 98 3 5|1.1 5|7 -21 0 100 -11
2641 正德|航運業|20 19 -12|80 80 -1 -19|0.7 42|1 -1 0 -1 8
2642 宅配通|航運業|-7 -6 -2|78 78 3 -5|0.2 16|5 -1 0 -26 27
2645 長榮航太|航運業|4 4 -6|79 83 -4 -13|1.0 36|3 0 7 4 1
2704 國賓|觀光餐旅|-2 4 6|75 76 -6 -16|1.0 6|12 -14 0 1 -0
2707 晶華|觀光餐旅|-11 -9 -3|80 89 -6 -9|1.0 31|7 -5 -12 -0 10
2718 全心投控|建材營造|-2 42 -596|67 70 -22 -2|0.8 18|1 1 0 -24 102
2722 夏都|觀光餐旅|-21 -17 -0|46 54 -23 -45|2.8 5|0 1 0 20 15
2723 美食-KY|觀光餐旅|-3 -6 1|94 99 16 8|0.7 45|47 25 0 -1 -16
2727 王品|觀光餐旅|-4 -0 -2|91 96 7 1|0.7 84|25 26 -0 -15 -3
2731 雄獅|觀光餐旅|-9 10 -62|77 77 -11 -15|0.3 38|4 -29 -0 -8 76
2734 易飛網|觀光餐旅|-51 -43 -92|62 83 6 -16|1.2 6|4 1 0 na na
2739 寒舍|觀光餐旅|0 -0 -6|65 73 -13 -21|0.5 9|3 -31 0 -12 33
2743 山富|觀光餐旅|-23 -7 -118|54 61 -17 -37|0.6 12|1 -2 0 -4 10
2745 五福|觀光餐旅|-1 17 -170|71 79 2 -14|0.4 17|1 -0 0 -17 15
2748 雲品|觀光餐旅|-11 -3 -10|71 90 5 -9|1.4 8|1 7 0 -3 -16
2753 八方雲集|觀光餐旅|7 7 -2|85 90 -2 -9|0.6 13|6 -24 -2 -21 -21
2762 世界健身-KY|運動休閒|3 2 -3|na 89 11 5|0.3 16|84 6 0 -35 7
2801 彰銀|金融保險|-1 12 6|97 97 1 1|1.0 198|14 -10 1 8 -14
2809 京城銀|金融保險|-1 14 -24|71 71 -10 -19|1.2 193|13 9 -16 7 -10
2812 台中銀|金融保險|19 13 -1|95 95 2 3|1.3 50|10 17 0 6 4
2816 旺旺保|金融保險|22 11 2|79 86 -4 -3|0.5 6|2 4 0 -11 -2
2820 華票|金融保險|69 62 -19|95 95 -0 -2|0.9 8|7 8 0 52 -1
2834 臺企銀|金融保險|-10 13 5|79 79 -5 -11|0.8 213|17 -38 19 9 216
2836 高雄銀|金融保險|18 20 10|90 90 -3 2|0.6 9|7 -11 -0 -11 -6
2838 聯邦銀|金融保險|-1 20 9|92 92 1 0|0.7 14|3 4 0 -1 -4
2845 遠東銀|金融保險|17 0 0|81 81 -4 -9|0.7 51|10 -10 10 61 13
2850 新產|金融保險|6 2 -2|95 95 5 10|0.6 25|10 -1 18 -40 -2
2851 中再保|金融保險|7 -6 -11|92 94 -4 -2|0.7 38|4 -18 0 -39 62
2852 第一保|金融保險|10 4 -5|100 100 7 5|1.3 9|6 2 0 -37 1
2855 統一證|金融保險|700 278 162|92 92 2 1|1.0 41|10 7 9 18 8
2880 華南金|金融保險|23 14 -2|97 97 4 12|1.8 330|18 7 7 -22 76
2881 富邦金|金融保險|115 25 -66|95 95 -5 25|0.9 1857|21 -7 -0 13 2
2882 國泰金|金融保險|-22 2 -68|97 97 4 20|0.7 1485|25 2 -4 10 -45
2883 凱基金|金融保險|31 354 113|99 99 8 24|0.8 581|27 3 3 4 56
2884 玉山金|金融保險|-14 15 -4|94 94 -3 -0|0.7 603|32 28 -37 -7 -55
2885 元大金|金融保險|60 29 4|98 98 7 8|1.1 662|28 2 3 -11 68
2886 兆豐金|金融保險|16 16 -1|95 95 1 5|1.1 710|20 -14 10 -18 21
2887 台新新光金|金融保險|25 57 33|87 87 -7 -2|0.6 600|22 -12 -0 -6 48
2888 新光金|金融保險|-65 -3947 -3042|86 86 -10 24|0.3 564|28 21 1 -31 -36
2889 國票金|金融保險|57 27 3|86 86 -8 -2|1.5 94|10 -25 21 10 48
2890 永豐金|金融保險|37 24 -1|91 91 1 7|1.2 649|26 12 -4 -6 -20
2891 中信金|金融保險|35 16 -98|99 99 17 11|0.7 1799|32 16 3 -13 -54
2892 第一金|金融保險|12 19 12|95 95 0 3|0.9 568|23 15 -3 -10 -42
2903 遠百|貿易百貨|-4 -5 -0|73 74 -13 -18|0.9 43|10 -13 -1 -14 13
2905 三商|貿易百貨|53 -34 -203|77 77 -19 -11|0.4 21|6 -2 0 -12 -10
2908 特力|貿易百貨|7 -1 -4|95 95 -3 -1|0.9 8|2 -4 0 -8 23
2912 統一超|貿易百貨|6 7 -0|90 90 -4 4|0.7 292|27 -33 7 12 2
2913 農林|貿易百貨|36 27 20|88 89 -0 -2|0.5 24|8 10 0 -4 -10
2915 潤泰全|貿易百貨|11 -0 1|95 95 -3 17|0.8 337|6 -21 27 -1 42
2929 淘帝-KY|貿易百貨|-12 -10 -1|100 100 74 64|1.9 44|19 2 0 -18 57
3003 健和興|電子零組|22 20 14|79 79 -16 -3|0.9 152|6 -12 0 18 109
3004 豐達科|鋼鐵工業|3 5 -12|77 84 -6 -13|1.1 6|3 -6 0 -14 -2
3005 神基|電腦及週|-5 -2 -5|70 84 -8 -7|0.8 255|15 -10 -1 3 -14
3006 晶豪科|半導體業|6 15 -3|59 59 -19 -31|0.7 102|13 -1 -1 -6 1
3008 大立光|光電業|4 25 -5|78 78 -20 9|0.7 1385|33 -3 2 10 -13
3010 華立|電子通路|8 8 -10|83 83 -7 2|0.7 117|11 22 -24 11 -54
3011 今皓|電子零組|-12 6 6|65 77 -16 -14|0.1 17|2 -1 0 -20 22
3013 晟銘電|電腦及週|14 27 -4|84 84 25 55|0.5 3464|7 -2 0 -15 29
3014 聯陽|半導體業|20 10 1|78 78 0 -16|0.7 149|19 -14 5 4 47
3015 全漢|電子零組|-10 -8 6|94 94 4 3|0.9 166|10 -2 2 73 56
3016 嘉晶|半導體業|-1 3 9|70 70 -17 -18|0.5 14|3 -7 -0 3 3
3017 奇鋐|電腦及週|28 24 2|85 90 18 0|0.7 3939|43 5 -0 -17 4
3019 亞光|光電業|33 41 17|83 83 -10 65|0.5 536|18 7 0 -14 9
3021 鴻名|電子零組|18 24 9|90 90 44 43|1.4 39|6 -5 0 -7 20
3022 威強電|電腦及週|-13 -3 12|80 80 -1 -5|2.0 102|18 4 -0 3 -0
3023 信邦|電子零組|8 4 7|75 75 -17 -12|1.0 291|53 -16 -0 2 -47
3024 憶聲|光電業|105 40 24|89 89 2 -0|2.2 56|2 -1 0 -2 4
3025 星通|通信網路|26 104 5|95 95 25 19|0.5 325|6 1 0 -11 -7
3026 禾伸堂|電子零組|5 -2 4|89 89 -2 -10|1.0 9|13 17 0 -6 -5
3027 盛達|通信網路|-3 3 -30|68 77 -12 -17|1.7 36|2 -1 0 4 14
3028 增你強|電子通路|2 1 -10|89 92 -1 -8|0.5 7|6 -6 21 -3 6
3029 零壹|資訊服務|43 33 10|100 100 31 64|2.8 209|8 7 1 69 -45
3030 德律|其他電子|83 56 -6|69 72 -19 -27|0.9 182|17 -7 -1 7 -4
3031 佰鴻|光電業|-18 -6 -11|85 85 6 2|1.2 18|3 -8 0 -1 63
3032 偉訓|電子零組|-14 -17 -12|100 100 15 14|3.2 666|6 2 0 65 13
3033 威健|電子通路|36 32 9|93 93 3 -2|0.9 68|10 -0 14 -6 3
3034 聯詠|半導體業|-11 -6 -3|76 77 -10 -20|0.7 1537|29 -26 20 6 11
3035 智原|半導體業|0 -2 8|49 62 -26 -26|0.7 784|19 3 -5 -1 -20
3036 文曄|電子通路|46 47 -17|63 88 -7 -6|0.6 491|13 -26 19 -3 -9
3037 欣興|電子零組|19 20 16|69 69 -9 -20|0.8 2289|40 -4 0 -7 11
3038 全台|光電業|-8 -16 3|74 82 -3 -17|0.7 8|6 9 3 -1 -16
3040 遠見|其他|-11 -7 3|100 100 33 41|2.0 18|18 3 0 46 40
3041 揚智|半導體業|-2 29 12|49 68 -18 -28|0.7 20|10 -7 0 -31 na
3042 晶技|電子零組|7 13 -2|88 88 -9 -5|0.7 160|14 -32 13 -11 78
3043 科風|其他電子|60 -1 38|94 96 9 24|7.7 9|2 2 0 30 -6
3044 健鼎|電子零組|11 8 -1|82 86 -7 -10|0.7 302|36 -26 3 -0 13
3045 台灣大|通信網路|8 9 -1|96 96 1 7|0.5 553|15 9 3 508 -60
3046 建碁|電腦及週|4 12 -30|76 83 -17 -12|0.5 7|3 -7 0 -3 0
3047 訊舟|通信網路|69 81 34|72 72 -23 38|0.4 200|6 2 0 -1 4
3048 益登|電子通路|0 3 -2|62 62 -28 -7|0.3 32|4 6 0 -11 -11
3049 精金|光電業|182 110 105|82 82 16 26|0.2 55|6 -0 0 -12 -6
3050 鈺德|光電業|13 6 -1|68 68 -14 -13|0.8 38|8 -3 0 0 -2
3051 力特|光電業|-3 -4 11|74 94 -3 -2|0.5 14|2 12 -1 -4 -14
3055 蔚華科|電子通路|-72 -49 -18|63 63 -11 -23|0.6 47|1 -4 0 -8 12
3056 富華新|建材營造|45670 15215 11407|88 88 -7 2|0.9 41|5 8 -0 3 -39
3058 立德|電子零組|-21 -18 -1|68 76 -1 -20|0.7 9|5 13 0 10 -11
3059 華晶科|光電業|-20 -18 5|74 75 -14 -23|0.9 21|13 -3 -0 -9 -15
3060 銘異|電腦及週|1 17 -19|65 68 -13 -27|0.3 16|8 -4 0 -10 14
3062 建漢|通信網路|-45 -34 -16|80 80 -9 28|0.2 473|11 -4 -0 -12 49
3066 李洲|光電業|30 12 4|76 76 -10 23|0.1 9|1 -4 0 -0 -1
3073 天方能源|綠能環保|-10 1 18|52 52 -35 61|0.2 10|1 3 0 -7 44
3078 僑威|電子零組|-29 -32 -20|78 88 -6 -11|1.9 64|7 10 -0 14 -12
3081 聯亞|通信網路|42 65 47|90 90 81 152|0.3 312|21 1 0 21 -16
3083 網龍|文化創意|5 1 -34|77 77 -0 -15|0.9 7|3 -12 0 -2 6
3086 華義*|文化創意|0 15 -15|61 61 -5 22|0.4 35|41 -4 0 -22 -20
3088 艾訊|電腦及週|11 21 23|95 96 15 5|1.3 127|13 11 1 -4 17
3090 日電貿|電子零組|25 16 3|97 97 16 5|4.7 526|8 -2 0 402 146
3092 鴻碩|電子零組|-23 -14 -7|88 92 -5 -0|1.0 14|2 11 0 -10 -46
3094 聯傑|半導體業|-37 -22 5|71 73 -11 -5|0.2 6|2 -4 0 -7 5
3105 穩懋|半導體業|-23 -9 -36|65 65 -16 -15|0.6 204|17 -5 -2 -1 8
3130 一零四|數位雲端|8 8 0|91 91 -4 -6|0.5 7|28 -52 0 50 18
3131 弘塑|半導體業|22 25 10|79 79 -11 49|0.6 1103|19 1 1 na 3
3138 耀登|通信網路|-18 -2 -0|67 84 -10 -15|1.3 11|2 7 0 2 -21
3141 晶宏|半導體業|-2 -9 8|79 80 4 -21|0.2 38|8 -6 0 3 15
3147 大綜|資訊服務|19 29 7|80 80 -17 12|0.3 38|3 -11 0 23 52
3149 正達|光電業|2 24 12|70 70 4 36|0.2 237|2 -1 0 -4 7
3152 璟德|通信網路|10 8 -8|64 83 -1 -16|1.2 27|15 -15 0 37 -13
3162 精確|電機機械|64 69 40|82 96 19 32|2.5 62|47 4 0 13 8
3163 波若威|通信網路|-40 -39 -18|70 70 -26 21|0.3 269|6 2 0 -27 -1
3167 大量|電機機械|103 116 32|68 68 33 95|0.5 1033|14 2 0 -57 -7
3169 亞信|半導體業|-13 -15 -12|67 73 -16 -25|0.6 8|2 -4 -0 -2 -8
3188 鑫龍騰|建材營造|-94 91 na|54 54 -31 -6|0.5 11|2 -3 0 -3 6
3189 景碩|半導體業|3 24 13|71 71 -18 1|0.4 499|9 -6 -2 -8 17
3207 耀勝|電子零組|50 49 30|65 65 -21 -23|0.4 38|4 5 0 -0 1
3209 全科|電子通路|-31 -6 10|84 84 2 7|0.3 97|7 -6 2 -39 5
3211 順達|電腦及週|-36 -18 -2|100 100 102 122|4.3 1100|17 -2 4 795 194
3213 茂訊|電腦及週|-19 -24 -30|77 77 -17 -20|0.3 20|5 -3 0 -21 9
3217 優群|電子零組|19 16 -2|80 87 0 -2|0.4 93|4 9 1 -26 -42
3218 大學光|生技醫療|4 3 -1|74 84 -5 -14|0.6 30|10 9 -17 -1 -9
3219 倚強科|其他電子|13 -13 -12|68 68 -7 32|0.6 34|1 0 0 6 26
3224 三顧|電子通路|-6 11 19|94 97 4 5|0.8 11|3 5 0 3 -16
3227 原相|半導體業|27 35 -18|77 77 3 35|0.3 558|33 -2 -6 3 27
3228 金麗科|半導體業|-21 1 -49|36 46 -26 -52|0.6 170|6 -10 0 -13 220
3230 錦明|光電業|-52 -49 -12|93 93 15 243|1.6 142|2 0 0 38 10
3231 緯創|電腦及週|23 23 10|86 92 14 2|1.2 6229|26 2 3 -1 -26
3234 光環|通信網路|-23 -20 -14|98 98 34 17|1.0 130|6 1 0 -100 na
3236 千如|電子零組|5 5 19|95 99 15 9|0.8 7|11 1 0 0 -0
3257 虹冠電|半導體業|-50 -37 -58|86 90 26 6|0.8 24|3 3 0 5 -4
3260 威剛|半導體業|-10 -4 -38|75 78 -7 -20|0.6 151|11 8 -2 -3 -1
3264 欣銓|半導體業|-17 -16 -9|66 74 -22 -25|0.8 109|14 -28 5 2 40
3265 台星科|半導體業|30 15 -0|75 75 -10 -13|0.5 33|2 4 1 2 -5
3284 太普高|其他|-25 23 -27|50 50 -42 -7|0.3 9|2 -7 0 -5 4
3289 宜特|其他電子|18 26 16|73 73 -12 8|0.3 139|20 -4 -8 0 -11
3290 東浦|電子零組|0 4 -0|84 84 1 22|0.4 82|2 -9 0 -4 104
3293 鈊象|文化創意|36 33 4|88 88 30 91|0.8 2589|28 -1 -7 12 112
3294 英濟|電子零組|-9 -12 -19|49 65 -16 -23|0.2 9|7 11 0 -2 -1
3296 勝德|電子零組|0 -6 -7|97 97 15 33|1.8 12|6 11 0 5 -19
3303 岱稜|其他電子|-1 16 -7|79 79 -1 36|0.3 174|6 -1 0 29 23
3305 昇貿|其他電子|51 45 23|78 78 -6 -14|0.3 29|6 -8 0 -13 -9
3306 鼎天|通信網路|-31 -25 -16|79 79 -3 -14|0.3 7|2 7 0 -5 -6
3312 弘憶股|電子通路|-2 7 -7|55 55 -30 -12|0.4 109|2 3 0 -18 -1
3317 尼克森|半導體業|10 2 4|86 93 -1 4|0.9 27|4 -0 0 63 -4
3322 建舜電|電子零組|2 -19 -26|65 75 -23 -21|1.0 7|2 0 0 -3 1
3323 加百裕|電腦及週|-16 -22 3|100 100 71 52|8.1 380|5 0 0 135 81
3324 雙鴻|其他電子|16 17 -4|75 80 18 -12|0.6 2687|13 2 1 -14 -1
3325 旭品|電腦及週|-34 -25 -21|51 66 -10 -36|0.6 7|1 -3 0 -2 10
3338 泰碩|電子零組|-23 -19 -24|80 80 -1 -12|1.9 165|2 -5 0 0 39
3339 泰谷|光電業|21 27 3|80 80 -7 -4|0.8 20|1 -3 0 -2 8
3346 麗清|汽車工業|1 1 -16|73 88 1 -4|0.6 12|3 23 0 -4 -28
3354 律勝|電子零組|7 8 -20|73 73 16 2|0.1 10|1 1 0 -11 26
3356 奇偶|光電業|-6 -18 -13|76 76 -15 -15|0.4 30|7 -12 0 -16 na
3357 臺慶科|電子零組|33 33 16|81 81 -17 -8|1.7 28|14 -8 3 -19 -6
3360 尚立|電子通路|70 69 78|70 79 3 -10|0.1 9|6 6 0 -12 4
3362 先進光|光電業|-1 6 -6|71 71 -27 -14|0.3 98|4 -0 -0 -14 -0
3363 上詮|通信網路|-8 8 -2|82 82 10 40|0.6 234|2 -4 -0 0 -33
3372 典範|半導體業|-17 -10 -23|60 66 -15 -34|0.7 5|1 -9 0 -0 18
3374 精材|半導體業|1 7 -3|69 69 -26 51|0.5 1198|8 -4 -1 2 52
3376 新日興|電子零組|23 26 -14|74 74 -11 -8|0.8 547|21 0 4 -5 21
3379 彬台|電機機械|95 164 75|66 66 -22 31|0.3 7|3 11 0 -10 -0
3380 明泰|通信網路|13 -9 13|96 98 5 6|1.7 67|7 16 -0 7 -33
3390 旭軟|電子零組|-19 -18 -29|74 75 -21 -15|0.3 9|3 -8 0 -1 8
3402 漢科|其他電子|3 20 -10|82 82 -6 11|0.8 39|3 -18 0 -5 56
3406 玉晶光|光電業|-22 -22 -60|67 67 -20 -17|0.5 404|28 -6 0 3 9
3413 京鼎|半導體業|49 53 35|78 78 -10 1|0.3 309|32 -7 -12 20 3
3416 融程電|電腦及週|66 33 20|94 94 8 -4|1.0 34|4 15 0 -16 -5
3419 譁裕|通信網路|11 -3 2|95 95 12 10|3.8 36|2 -5 0 -4 19
3430 奇鈦科|化學工業|9 20 5|66 66 -0 5|0.2 28|3 5 0 -14 -1
3437 榮創|光電業|-12 -15 -21|60 75 -16 -17|0.2 12|5 3 0 -5 2
3438 類比科|半導體業|24 18 3|74 81 -11 -5|0.3 7|3 -9 0 -2 13
3441 聯一光電|光電業|-15 11 2|87 87 -7 -1|0.3 7|5 0 0 0 0
3443 創意|半導體業|-30 -23 -13|63 70 7 -26|0.8 2020|22 -4 5 4 13
3444 利機|電子通路|18 18 5|63 72 -10 -24|0.9 21|10 -0 0 -1 3
3447 展達|通信網路|109 83 96|73 73 78 125|1.3 421|6 -1 0 29 28
3450 聯鈞|半導體業|73 59 33|95 95 36 193|1.1 6744|18 -0 1 -23 19
3454 晶睿|光電業|13 7 33|73 82 2 -11|1.4 30|4 -5 3 -4 -27
3455 由田|光電業|-0 8 10|84 84 -7 19|0.4 114|9 -6 1 -12 3
3466 德晉|通信網路|-93 -55 9|66 66 -8 -21|0.4 31|7 -5 0 0 12
3479 安勤|電腦及週|-1 -6 6|80 85 -13 -9|0.2 13|6 12 -10 -3 -8
3481 群創|光電業|-2 -3 -8|86 90 -1 3|0.5 662|25 0 -1 3 46
3483 力致|電腦及週|12 5 -5|70 70 -8 -15|0.3 90|6 2 0 1 -6
3484 崧騰|電子零組|38 31 16|83 83 -14 6|0.7 21|12 -6 0 7 8
3490 單井|光電業|-30 -22 7|73 73 -9 -6|0.5 49|2 -5 0 -2 35
3491 昇達科|通信網路|69 75 30|86 86 -14 6|0.3 177|19 5 -0 -3 -30
3498 陽程|其他電子|42 76 108|75 75 9 43|0.2 82|4 -3 0 -14 16
3499 環天科|通信網路|48 45 -4|86 86 11 4|0.6 11|2 8 0 -59 na
3501 維熹|電子零組|12 7 -2|83 83 -11 -1|1.0 30|9 -14 0 206 27
3504 揚明光|光電業|-3 -10 5|76 88 -4 -4|0.8 13|3 13 0 -10 -24
3511 矽瑪|電子零組|27 32 53|81 81 51 52|1.2 255|5 1 0 136 12
3515 華擎|電腦及週|67 36 10|78 95 15 4|1.7 277|9 5 -0 9 -20
3516 亞帝歐|光電業|30 15 -13|77 84 5 -4|1.2 6|1 -1 0 2 6
3518 柏騰|其他電子|12 -0 -1|65 65 -31 -10|0.3 17|5 1 0 -20 2
3520 華盈|電子零組|40 32 6|86 86 -2 5|0.9 25|7 1 0 25 6
3522 御嵿|觀光餐旅|-9 27 8|79 79 -1 37|0.5 6|1 -2 0 na na
3526 凡甲|電子零組|38 37 2|96 96 16 15|0.9 85|25 18 -1 -11 29
3529 力旺|半導體業|13 10 -9|82 82 12 21|0.7 2283|60 0 1 -13 -32
3530 晶相光|半導體業|23 25 13|65 80 -2 -13|0.4 14|41 1 -0 -6 -19
3532 台勝科|半導體業|-11 -15 -2|62 63 -21 -33|1.0 55|47 -5 -4 -2 10
3533 嘉澤|電子零組|36 28 9|100 100 29 22|1.1 1718|43 -6 7 15 -3
3535 晶彩科|光電業|-80 -66 -208|62 62 -30 82|0.2 86|4 0 0 -6 10
3537 堡達|電子零組|6 -2 -3|80 80 2 6|0.3 12|1 -3 0 -7 19
3540 曜越|電腦及週|4 -14 -5|65 73 -7 -27|0.9 9|2 8 0 9 -3
3545 敦泰|半導體業|16 7 -2|67 96 9 -1|0.9 144|18 11 3 -4 -31
3546 宇峻|文化創意|-11 0 -2|90 90 -3 -5|1.0 7|11 -30 0 -1 -15
3548 兆利|電子零組|-16 -19 -47|69 98 1 3|1.6 398|3 0 7 7 -7
3550 聯穎|電子零組|-6 -12 -5|66 66 -23 24|0.1 22|5 9 0 -16 4
3551 世禾|綠能環保|19 16 7|82 82 17 23|0.4 229|11 2 0 -24 -2
3552 同致|其他電子|-25 -26 -24|73 92 15 -2|0.8 147|11 -3 0 19 68
3557 嘉威|居家生活|1 8 -10|92 92 1 -3|0.8 10|5 -7 0 4 2
3558 神準|通信網路|-13 -22 11|99 100 43 38|2.9 492|4 2 1 100 30
3563 牧德|光電業|102 32 61|85 94 12 9|1.2 169|11 10 0 4 -16
3564 其陽|通信網路|14 30 17|60 68 -13 -33|0.2 15|2 6 0 -11 -3
3570 大塚|資訊服務|78 31 11|98 98 9 3|1.6 10|44 1 0 na na
3576 聯合再生|光電業|-61 -53 5|71 71 -8 -12|0.7 26|12 17 0 -23 -23
3580 友威科|其他電子|55 4 2|80 80 -13 69|0.3 315|5 1 0 -12 -11
3581 博磊|半導體業|10 5 10|79 79 17 101|0.1 79|9 -2 0 -17 13
3583 辛耘|半導體業|45 47 7|87 87 9 34|0.3 1067|15 -4 -2 -3 15
3587 閎康|其他電子|9 8 1|84 88 -11 -2|0.2 85|13 -5 -12 6 -16
3588 通嘉|半導體業|9 20 -12|60 74 -3 -20|0.2 20|4 -3 0 2 -13
3591 艾笛森|光電業|25 27 -1|79 79 -2 -7|1.7 30|3 -2 0 -7 0
