# 2024-08-01 全池(1346 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
1440 南紡|紡織纖維|-19 -14 2|91 91 -4 21|0.7 43|7 15 0 -9 -5
1442 名軒|建材營造|710 1619 -18659|100 100 12 89|0.7 133|12 13 0 3 8
1444 力麗|紡織纖維|-13 -9 12|94 98 6 1|0.8 26|6 8 0 13 -5
1445 大宇|紡織纖維|-36 -25 2|72 72 -16 -7|0.9 5|1 3 0 -0 9
1446 宏和|紡織纖維|3291 2184 855|90 90 11 53|0.5 63|7 8 0 -5 73
1447 力鵬|紡織纖維|-34 51 39|98 98 32 37|0.8 60|10 14 0 5 8
1449 佳和|紡織纖維|-3 13 -20|79 90 14 8|6.6 27|9 0 0 38 12
1453 大將|建材營造|100 100 -29631|89 89 -11 85|1.0 28|2 4 0 -6 11
1454 台富|紡織纖維|10 9 10|94 94 22 23|1.8 8|1 1 0 9 78
1455 集盛|紡織纖維|71 56 29|87 87 -7 28|0.3 18|4 13 -5 -3 -1
1457 宜進|紡織纖維|2 3 4|84 84 -12 23|0.3 7|3 6 0 -29 13
1463 強盛新|紡織纖維|-45 5 17|100 100 40 50|2.4 5|8 4 0 128 5
1464 得力|紡織纖維|22 30 30|90 90 1 2|0.9 6|2 10 0 -18 46
1471 首利|電子零組|49 19 -4|64 84 2 -4|0.4 14|2 4 0 -4 na
1473 台南|紡織纖維|-1 12 2|70 70 12 37|0.3 50|8 4 -3 -50 18
1474 弘裕|紡織纖維|38 39 22|91 91 0 14|0.5 7|3 11 0 -5 13
1475 業旺|紡織纖維|74 67 44|98 98 26 40|1.6 25|4 10 0 4 144
1476 儒鴻|紡織纖維|27 23 16|93 96 9 1|0.6 369|38 -5 7 -5 -8
1477 聚陽|紡織纖維|-2 7 -0|96 96 16 35|0.8 785|36 -6 12 10 -21
1503 士電|電機機械|13 6 3|70 70 -15 104|0.6 2524|31 2 -2 -28 -9
1504 東元|電機機械|-11 -4 -1|83 83 -10 13|0.3 405|11 3 -18 -5 -41
1506 正道|電機機械|-14 -8 -6|93 94 2 4|1.2 7|1 4 0 na na
1513 中興電|電機機械|32 25 7|80 80 6 59|0.7 6146|22 4 0 -14 -54
1514 亞力|電機機械|4 -3 -18|75 75 3 65|0.5 2434|13 0 -0 -9 1
1515 力山|電機機械|6 51 -114|74 85 -12 -1|0.3 28|8 -10 0 -17 17
1516 川飛|其他|112 na na|83 83 17 33|0.2 9|3 3 0 -10 17
1517 利奇|電機機械|27 20 56|99 99 11 18|0.9 9|4 12 0 1 -4
1519 華城|電機機械|37 59 -60|68 68 -14 81|0.9 4970|21 -3 -3 2 29
1522 堤維西|汽車工業|7 9 3|97 97 40 82|0.5 281|16 5 1 -12 9
1524 耿鼎|汽車工業|-14 -4 -21|84 84 -14 7|0.2 54|4 1 0 -4 10
1527 鑽全|電機機械|30 22 23|98 98 4 11|1.1 19|11 -4 0 -25 -12
1528 恩德|電機機械|-3 2 3|89 89 19 11|0.8 22|3 1 0 1 19
1529 樂事綠能|電機機械|327 142 21|81 83 -3 1|1.0 189|2 1 0 -11 -18
1532 勤美|電機機械|-26 94 31|81 81 -15 15|0.6 162|18 3 0 -5 -1
1533 車王電|汽車工業|-45 -35 -27|72 83 -6 -15|0.9 6|6 -2 0 -5 1
1535 中宇|電機機械|-9 7 -8|69 69 -14 7|0.7 22|1 -9 3 -13 6
1536 和大|汽車工業|45 -4 9|96 96 35 34|1.1 949|9 2 0 62 0
1537 廣隆|電機機械|35 33 21|99 99 7 12|1.0 28|19 2 1 -9 -8
1540 喬福|電機機械|380 114 63|100 100 71 99|2.9 293|6 -0 0 61 -27
1558 伸興|電機機械|4 9 -10|91 100 4 2|1.6 9|7 7 0 0 -12
1560 中砂|電機機械|11 10 9|82 82 17 56|1.0 870|19 -4 -1 12 43
1565 精華|生技醫療|-1 -7 -0|87 87 -4 -8|1.0 25|9 -11 0 -1 31
1568 倉佑|汽車工業|-36 -41 -15|82 88 8 9|0.4 22|2 -3 0 76 29
1569 濱川|電腦及週|-16 -16 3|95 95 27 24|1.2 82|3 -1 0 -25 58
1570 力肯|電機機械|173 191 173|71 71 7 39|0.2 16|5 -2 0 -25 45
1580 新麥|電機機械|0 6 -8|96 96 1 6|0.8 16|6 -17 0 -28 2
1582 信錦|電子零組|7 17 0|93 93 6 46|0.5 277|16 -5 4 1 16
1584 精剛|其他|36 28 -5|95 100 7 9|1.8 96|3 9 0 6 -14
1586 和勤|電機機械|22 11 -6|96 96 9 11|1.3 16|2 1 0 -1 -7
1587 吉茂|汽車工業|-10 -10 3|67 67 -27 133|0.2 43|24 5 0 -18 -11
1589 永冠-KY|電機機械|-4 -23 1|68 68 -7 -15|0.8 17|6 6 0 1 -2
1590 亞德客-KY|電機機械|-1 5 -11|71 71 -22 -11|1.9 409|73 -0 0 9 -50
1591 駿吉-KY|電機機械|646 797 608|73 73 -17 23|0.2 26|2 -1 0 -5 8
1597 直得|電機機械|15 -10 16|96 96 52 58|1.7 668|4 -1 0 89 105
1598 岱宇|運動休閒|12 -0 -4|83 94 1 -5|0.5 9|6 15 0 -4 1
1603 華電|電器電纜|-2 16 -6|79 79 -1 23|0.3 70|3 -0 0 -9 -1
1604 聲寶|電器電纜|-5 -0 -2|95 95 -2 5|0.5 11|9 -15 0 -21 23
1605 華新|電器電纜|13 -2 2|88 90 -0 0|0.7 340|17 7 1 -6 0
1608 華榮|電器電纜|53 41 31|82 82 9 76|0.3 400|3 -2 0 7 19
1609 大亞|電器電纜|18 20 10|87 87 7 63|0.8 1603|9 -1 1 -3 16
1611 中電|電器電纜|-7 -2 6|90 90 17 19|0.5 68|12 1 1 -4 11
1612 宏泰|電器電纜|20 27 17|81 81 1 34|0.3 120|14 -1 -1 7 18
1614 三洋電|電器電纜|-17 -7 1|83 83 -8 9|0.2 8|3 -4 0 -38 9
1615 大山|電器電纜|3 46 13|90 90 15 48|0.2 22|2 1 -3 -8 5
1616 億泰|電器電纜|13 10 -3|83 83 -10 81|0.3 57|1 -1 -0 43 94
1617 榮星|電器電纜|38 38 31|84 84 6 53|0.3 46|21 2 0 3 -19
1618 合機|電器電纜|-26 12 -36|77 77 5 67|0.2 264|5 -0 0 -3 -18
1701 中化|生技醫療|7 7 3|84 90 -1 -6|0.7 16|9 -4 0 -17 -52
1702 南僑|食品工業|3 3 -5|94 94 2 21|1.1 46|15 3 6 -40 -2
1707 葡萄王|生技醫療|-6 4 1|81 93 -5 -3|1.9 50|13 5 1 16 24
1708 東鹼|化學工業|7 16 28|100 100 21 18|0.7 56|11 13 0 1 -18
1709 和益|化學工業|10 27 22|92 92 25 18|0.5 67|2 1 0 10 3
1710 東聯|化學工業|44 25 15|81 93 5 -3|1.0 26|8 9 1 -5 -2
1711 永光|化學工業|9 16 13|99 99 9 14|2.7 46|7 2 0 22 -1
1712 興農|化學工業|9 7 12|98 98 13 29|1.4 41|17 7 -4 6 -7
1713 國化|化學工業|30 48 30|97 97 21 28|0.2 21|5 -6 0 24 22
1714 和桐|化學工業|-5 1 10|99 99 14 16|0.6 40|21 19 0 -7 8
1717 長興|化學工業|8 7 6|96 96 -3 11|1.8 92|15 12 0 28 -44
1720 生達|生技醫療|13 17 8|97 97 20 19|1.9 59|7 3 -1 -6 -42
1721 三晃|化學工業|59 27 30|83 93 9 8|0.5 23|3 2 0 13 -25
1722 台肥|化學工業|-75 -36 -15|95 95 -2 0|0.8 125|11 -18 6 -5 29
1723 中碳|化學工業|-28 -8 11|81 81 -11 -13|1.1 82|8 -17 -1 -16 41
1725 元禎|化學工業|17 12 10|80 80 2 109|0.3 26|0 2 -2 -19 -46
1727 中華化|化學工業|33 26 32|86 86 10 18|0.7 72|3 0 0 13 -22
1732 毛寶|化學工業|-7 -1 -1|77 86 2 -7|1.5 7|2 4 0 -15 1
1733 五鼎|生技醫療|18 6 16|77 87 -3 1|0.5 12|7 -0 0 -5 12
1734 杏輝|生技醫療|21 6 4|99 99 4 16|0.8 24|10 6 0 -34 -13
1736 喬山|運動休閒|25 20 4|95 95 38 76|0.6 156|10 17 1 -9 -29
1737 臺鹽|食品工業|-3 -7 1|91 97 0 1|1.0 6|7 -1 0 -12 -15
1752 南光|生技醫療|-10 -2 0|75 83 5 -4|0.2 13|2 11 0 -15 -9
1760 寶齡富錦|生技醫療|-0 3 -1|76 86 1 -6|0.7 34|13 6 0 -8 -1
1762 中化生|生技醫療|30 -7 22|68 100 14 2|0.7 14|3 13 0 11 -24
1773 勝一|化學工業|14 14 10|85 85 -5 21|0.9 68|7 16 -6 3 7
1777 生泰|生技醫療|73 43 21|100 100 23 25|1.0 18|2 3 0 17 1
1783 和康生|生技醫療|-9 2 6|71 89 4 -1|0.6 12|7 -1 0 11 -33
1784 訊聯|生技醫療|-13 -0 -12|72 72 75 98|0.8 243|5 0 0 -25 85
1785 光洋科|其他電子|35 33 12|86 86 50 61|0.4 2062|11 -1 0 -29 54
1786 科妍|生技醫療|6 16 -24|85 85 7 50|0.4 66|5 -6 3 -3 -10
1789 神隆|生技醫療|-23 8 -4|80 90 -7 4|0.5 22|5 -2 -1 -12 -17
1795 美時|生技醫療|1 7 -1|80 80 -9 0|0.6 875|54 0 -1 -17 4
1799 易威|生技醫療|72 89 5|89 89 139 339|1.1 134|14 -4 6 na na
1802 台玻|玻璃陶瓷|-3 -4 -10|80 88 4 -2|0.3 118|5 2 -3 -9 -13
1805 寶徠|建材營造|-6 -30 -12|100 100 6 41|2.3 6|3 13 0 na na
1806 冠軍|玻璃陶瓷|-1 2 -18|96 96 20 23|2.7 39|9 1 6 3 22
1808 潤隆|建材營造|-31 2269 -8019|95 95 6 19|2.4 346|11 10 -2 48 -30
1809 中釉|玻璃陶瓷|27 6 2|70 70 2 45|0.3 77|2 3 0 -10 -23
1810 和成|玻璃陶瓷|-8 -2 -5|83 84 -3 6|0.3 13|3 5 0 2 -2
1815 富喬|電子零組|57 41 52|83 83 32 68|0.2 502|7 3 -0 -16 -12
1817 凱撒衛|玻璃陶瓷|20 12 5|100 100 6 14|0.6 7|4 4 0 11 -38
1903 士紙|造紙工業|-22 -15 -13|80 88 -11 13|0.5 15|12 -1 -1 3 -0
1904 正隆|造紙工業|-6 3 1|76 90 -9 -8|1.1 32|8 -6 0 -16 26
1905 華紙|造紙工業|7 7 11|65 86 -12 -8|0.5 49|4 5 0 1 -2
1907 永豐餘|造紙工業|10 9 8|78 95 -3 1|0.8 50|13 11 2 6 -15
1909 榮成|造紙工業|9 6 8|83 88 -10 1|0.5 22|11 11 0 -11 17
2002 中鋼|鋼鐵工業|-1 -1 4|82 90 -6 -7|0.8 431|14 -1 -1 -10 3
2006 東和鋼鐵|鋼鐵工業|-3 -2 -11|100 100 2 9|1.0 118|15 -5 32 -30 9
2007 燁興|鋼鐵工業|63 44 39|84 88 -0 6|0.3 6|1 6 0 -2 -0
2009 第一銅|鋼鐵工業|49 42 26|79 79 3 52|0.2 128|2 2 0 -10 7
2010 春源|鋼鐵工業|12 15 11|83 83 -15 5|0.6 12|8 -8 -1 -4 -26
2013 中鋼構|鋼鐵工業|-7 -8 3|84 84 -9 4|0.8 6|8 -1 0 -0 14
2014 中鴻|鋼鐵工業|-2 -15 -19|77 87 -5 -10|0.5 60|4 14 -0 -10 -5
2015 豐興|鋼鐵工業|1 0 1|100 100 13 23|0.9 25|11 -5 37 14 21
2017 官田鋼|鋼鐵工業|17 9 2|92 93 -3 -2|0.5 13|3 4 0 1 -7
2020 美亞|鋼鐵工業|-55 -25 -17|75 75 -23 -3|1.5 51|3 -1 -0 -20 -6
2022 聚亨|鋼鐵工業|-20 -9 -7|74 82 -14 -9|0.8 8|4 1 0 7 20
2023 燁輝|鋼鐵工業|8 8 2|84 94 0 -1|0.7 21|6 12 -1 -6 -7
2025 千興|鋼鐵工業|993 na na|94 94 8 73|0.6 28|4 7 0 na na
2027 大成鋼|鋼鐵工業|-14 -8 4|97 99 6 6|1.0 389|15 9 12 -26 -13
2029 盛餘|鋼鐵工業|23 13 -13|83 84 -11 -9|0.8 13|68 -21 0 7 41
2030 彰源|鋼鐵工業|-2 -2 8|80 88 -10 -10|0.6 7|2 -8 0 1 23
2031 新光鋼|鋼鐵工業|-7 -5 -7|88 88 1 10|0.9 98|14 2 1 -10 -38
2034 允強|鋼鐵工業|5 -7 0|91 97 0 -4|0.9 10|7 -4 0 -12 -3
2038 海光|鋼鐵工業|4 2 7|84 88 -3 -3|0.4 7|3 9 0 -6 -2
2049 上銀|電機機械|-5 -6 -1|74 74 -9 -3|1.0 453|27 -2 -4 3 16
2059 川湖|電子零組|101 92 62|77 77 -5 14|1.1 1197|20 -2 0 14 -10
2061 風青|電器電纜|43 50 38|100 100 29 85|2.1 27|5 3 0 30 1
2062 橋椿|居家生活|2 9 -16|100 100 21 39|6.2 12|12 1 2 39 20
2066 世德|電機機械|-1 3 6|89 89 -4 53|0.3 23|12 5 0 9 -2
2070 精湛|電機機械|22 31 10|100 100 89 96|3.3 112|1 0 0 62 106
2101 南港|橡膠工業|-0 18 -2|83 83 -12 27|0.3 263|7 2 0 -0 6
2102 泰豐|橡膠工業|11 -36 37|99 99 10 24|0.6 20|8 15 0 -1 -4
2103 台橡|橡膠工業|28 16 11|91 93 -6 3|0.9 54|26 18 -0 15 -27
2104 國際中橡|橡膠工業|12 13 23|81 92 -3 -6|0.8 23|10 4 0 13 3
2105 正新|橡膠工業|0 -1 -0|82 82 5 12|0.4 245|16 3 -10 -10 -30
2106 建大|橡膠工業|-3 5 6|95 95 -0 13|0.7 18|9 9 0 2 -33
2107 厚生|橡膠工業|-1 17 30|100 100 5 19|2.3 16|8 5 0 20 62
2108 南帝|橡膠工業|76 37 31|89 89 19 17|0.6 78|8 -2 -0 92 24
2109 華豐|橡膠工業|-18 -0 3|93 93 10 39|0.4 13|17 -3 0 148 6
2201 裕隆|汽車工業|17 18 7|71 80 -17 -12|0.5 197|5 11 -1 -11 -7
2204 中華|汽車工業|7 26 -5|64 64 -36 -17|1.7 472|22 -3 3 9 31
2206 三陽工業|汽車工業|5 4 -8|91 91 -5 11|0.5 420|6 6 6 -13 -18
2207 和泰車|汽車工業|4 1 -6|89 100 8 5|1.2 172|24 11 8 -35 9
2208 台船|航運業|-41 -28 -11|73 88 -6 -7|0.8 44|4 -4 0 -15 14
2211 長榮鋼|鋼鐵工業|12 -0 -9|78 78 -19 14|0.5 131|5 -11 4 28 -9
2227 裕日車|汽車工業|6 -4 -14|70 77 -1 -23|1.0 5|41 11 0 na na
2228 劍麟|汽車工業|-13 6 -5|78 78 -12 10|0.3 38|10 -17 0 -7 2
2230 泰茂|居家生活|99 135 31|90 90 3 8|0.9 87|4 -6 0 2 35
2231 為升|汽車工業|2 -7 -4|83 87 12 -6|0.7 29|7 -2 0 -2 17
2233 宇隆|汽車工業|15 18 6|84 89 -6 2|1.1 28|13 -23 -0 -7 -12
2236 百達-KY|汽車工業|-2 8 -11|100 100 51 59|1.2 138|66 -0 0 25 -17
2241 艾姆勒|汽車工業|-26 -20 -49|64 64 -22 15|0.1 42|8 5 0 -15 -0
2243 宏旭-KY|汽車工業|797 244 146|96 96 116 54|0.4 35|28 -0 0 118 21
2247 汎德永業|汽車工業|5 3 -5|89 89 -10 2|0.5 26|5 -13 -21 -39 41
2250 IKKA-KY|汽車工業|-5 7 -3|68 68 -8 2|0.1 19|7 3 0 -17 -5
2254 巨鎧精密-創|汽車工業|339 156 na|na 92 -6 5|0.7 15|25 -1 0 152 na
2258 鴻華先進-創|汽車工業|795 1670 na|na 91 3 4|0.4 18|0 3 0 na na
2301 光寶科|電腦及週|-9 -11 3|71 90 10 4|0.8 1930|25 -16 16 -11 27
2303 聯電|半導體業|-8 1 11|93 93 4 8|1.1 3609|31 15 10 -8 -19
2305 全友|電腦及週|41 31 2|79 79 6 3|0.7 18|1 1 0 -3 -7
2308 台達電|電子零組|0 3 4|98 98 34 50|1.3 5029|65 1 6 -29 67
2312 金寶|其他電子|5 2 15|87 87 64 54|0.7 1344|12 -3 -0 13 237
2313 華通|電子零組|18 22 16|87 87 4 16|0.6 1869|25 1 -4 -2 -53
2314 台揚|通信網路|-53 -52 5|69 89 0 -10|0.4 31|2 2 0 na na
2316 楠梓電|電子零組|-31 -21 -5|86 86 16 51|0.6 201|28 -2 0 14 57
2317 鴻海|其他電子|16 19 20|89 89 21 98|0.7 16821|41 -5 -2 -2 -10
2323 中環|光電業|-7 -0 -3|88 89 -3 16|0.4 169|10 1 0 -10 -7
2324 仁寶|電腦及週|1 -3 3|80 80 -9 -6|0.8 745|43 -13 2 -9 -23
2327 國巨*|電子零組|14 17 15|98 98 19 42|1.3 2228|55 10 3 1 -77
2328 廣宇|電子零組|-19 -12 -2|86 86 0 7|0.2 129|13 6 -0 -7 -14
2329 華泰|半導體業|-6 2 -20|60 60 -19 -18|0.6 238|8 2 -1 -7 17
2330 台積電|半導體業|33 41 29|89 89 23 50|1.2 49949|74 -17 1 37 112
2331 精英|電腦及週|-29 -23 4|74 79 1 -3|0.3 130|10 -2 0 -7 5
2332 友訊|通信網路|-3 -10 4|75 95 8 -0|0.6 67|7 1 0 7 -11
2337 旺宏|半導體業|2 -11 14|85 100 11 -3|3.8 465|19 16 -7 9 -27
2338 光罩|半導體業|9 11 6|86 86 5 6|0.4 242|8 1 0 16 -10
2340 台亞|半導體業|18 9 -3|70 86 -0 -13|0.6 106|11 -1 0 1 2
2342 茂矽|半導體業|28 28 40|83 96 8 5|1.0 17|4 9 0 -7 -11
2344 華邦電|半導體業|6 15 10|76 83 -8 -17|1.1 623|16 -9 0 -10 26
2345 智邦|通信網路|18 21 15|92 92 16 4|0.8 1417|66 2 3 6 6
2347 聯強|電子通路|-2 7 2|82 82 -12 -1|0.4 469|35 11 -15 -38 -55
2348 海悅|其他|9 24 -105|86 86 54 232|2.1 1049|5 1 -0 142 4
2349 錸德|光電業|-8 2 1|87 87 130 120|4.2 356|10 -1 0 na na
2351 順德|半導體業|0 -1 6|76 76 9 19|0.5 323|22 3 -5 -6 -20
2352 佳世達|電腦及週|-8 -4 5|69 77 -8 -19|0.6 449|11 -0 -16 -1 -7
2353 宏碁|電腦及週|7 18 8|81 81 -0 4|0.5 1145|27 -13 3 -2 16
2354 鴻準|其他電子|-1 -18 10|90 90 8 32|0.2 903|13 3 -3 -11 -9
2355 敬鵬|電子零組|2 4 2|85 89 14 7|0.5 245|20 7 0 -20 -15
2356 英業達|電腦及週|7 19 14|69 81 -5 -10|0.8 2152|16 -6 1 -3 20
2357 華碩|電腦及週|21 26 19|91 91 10 12|0.8 1711|53 7 5 3 -59
2359 所羅門|其他電子|-49 -36 -20|88 88 71 296|0.5 2143|3 0 0 -6 52
2360 致茂|其他電子|8 26 29|94 94 26 64|1.3 963|67 -8 9 -54 -41
2362 藍天|電腦及週|43 15 2|100 100 56 59|1.3 412|10 -3 0 22 78
2363 矽統|半導體業|49 35 -18|73 73 -14 20|0.7 1537|9 5 -0 -34 -81
2364 倫飛|電腦及週|28 12 4|62 89 12 2|4.8 12|15 1 0 36 -26
2365 昆盈|電腦及週|69 52 32|93 93 229 292|0.8 3309|3 0 0 -8 -54
2367 燿華|電子零組|20 28 25|86 86 32 90|0.3 839|11 -1 -0 -1 7
2368 金像電|電子零組|38 36 17|83 83 20 5|1.0 1647|16 -0 8 -29 26
2369 菱生|半導體業|-4 -5 -13|75 75 -3 -7|0.4 56|14 4 0 -3 -12
2371 大同|電機機械|-2 -4 -21|74 74 -19 17|0.4 992|10 7 0 -12 -22
2373 震旦行|其他電子|0 1 12|91 91 -4 -4|0.8 7|1 -3 0 50 58
2374 佳能|光電業|40 39 18|87 87 33 120|0.3 353|5 -0 0 -4 0
2375 凱美|電子零組|15 15 15|90 94 5 8|0.7 50|8 3 0 -6 -9
2376 技嘉|電腦及週|138 188 88|71 71 -7 -5|1.1 2612|18 -15 -3 5 -8
2377 微星|電腦及週|3 13 -4|86 87 8 -3|0.6 700|27 -15 6 -10 -4
2379 瑞昱|半導體業|13 17 6|86 86 1 14|0.7 1729|56 9 -13 11 3
2382 廣達|電腦及週|23 27 30|85 85 10 23|1.1 7007|30 -7 2 -0 16
2383 台光電|電子零組|63 69 16|77 77 -1 1|1.1 2209|25 -3 1 22 27
2385 群光|電子零組|-7 -3 5|64 64 -21 -1|0.8 532|34 5 -10 -1 -25
2387 精元|電腦及週|6 2 6|85 85 -11 -1|0.8 48|19 -9 0 0 -24
2388 威盛|半導體業|-19 -5 -39|67 83 -4 -15|1.0 873|8 -4 1 11 11
2390 云辰|其他電子|13 5 -0|75 86 -2 -8|0.7 10|3 -4 0 -2 12
2392 正崴|電子零組|27 27 20|82 82 49 66|0.4 977|11 -4 -0 6 41
2393 億光|光電業|21 27 19|91 91 13 55|1.5 373|26 -15 14 43 54
2395 研華|電腦及週|-13 -14 2|89 89 3 7|1.5 393|41 -8 1 260 -25
2397 友通|電腦及週|-46 -42 -6|79 79 9 14|0.5 109|22 -1 0 61 111
2399 映泰|電腦及週|29 -0 -1|85 89 15 3|1.4 85|3 -0 0 30 13
2401 凌陽|半導體業|35 26 10|87 87 16 5|0.2 314|18 4 0 -6 -22
2402 毅嘉|電子零組|23 15 5|88 94 25 25|1.0 467|9 -1 0 8 17
2404 漢唐|其他電子|-18 -34 -27|79 79 -13 24|0.6 769|23 -8 7 0 -23
2405 輔信|電腦及週|8 7 -1|84 84 32 34|0.4 313|9 -2 0 -15 -3
2406 國碩|光電業|277 220 166|84 84 15 33|0.3 219|10 2 0 -6 -18
2408 南亞科|半導體業|37 41 23|73 78 -13 -18|1.2 1043|14 -10 -0 15 -11
2409 友達|光電業|10 18 -6|87 90 -1 -6|1.0 1043|25 -4 1 -8 -7
2412 中華電|通信網路|-3 1 -0|95 95 -2 2|0.8 1540|15 15 -4 4 -36
2413 環科|電子零組|-43 -40 -14|73 80 0 -15|0.9 6|1 -2 0 0 -5
2414 精技|電子通路|-5 -3 6|92 92 5 16|1.1 13|6 5 0 -27 -28
2417 圓剛|電腦及週|-12 -1 3|80 80 26 36|0.3 162|3 1 0 -6 10
2419 仲琦|通信網路|23 -11 21|62 80 4 -7|0.8 76|2 -0 0 0 23
2420 新巨|電子零組|8 5 13|92 92 13 37|0.3 28|6 0 0 -43 -14
2421 建準|電子零組|14 12 14|66 72 -12 -8|0.9 334|19 0 -2 -9 -19
2423 固緯|其他電子|1 -7 -6|92 92 -6 7|0.6 12|6 -3 0 -12 20
2425 承啟|電腦及週|-18 -13 -26|57 67 -11 -24|0.4 22|7 3 0 -7 16
