# 2024-05-02 全池(1248 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
1319 東陽|汽車工業|5 14 1|93 93 51 67|0.4 503|22 -2 1 -41 1
1321 大洋|塑膠工業|-10 -16 4|98 98 12 16|3.5 15|8 2 0 44 9
1325 恆大|塑膠工業|-41 -11 11|58 58 -27 25|0.2 9|3 -2 0 -7 -2
1326 台化|塑膠工業|2 1 9|80 86 -2 -9|1.1 255|34 -13 1 -7 24
1339 昭輝|汽車工業|9 11 5|100 100 33 36|2.6 34|6 5 0 5 -8
1342 八貫|其他|-5 3 4|84 86 7 14|0.4 52|32 -7 -3 -13 14
1402 遠東新|紡織纖維|-0 7 7|100 100 8 13|1.2 144|16 2 -2 13 -3
1409 新纖|紡織纖維|26 20 21|100 100 15 14|1.5 56|13 22 0 20 -23
1414 東和|紡織纖維|-1 4 12|97 97 16 18|1.4 14|1 9 0 17 62
1416 廣豐|其他|-37 14 -5|98 98 18 30|1.2 15|11 10 0 7 74
1434 福懋|紡織纖維|-4 -6 9|85 89 -4 -9|0.9 25|7 -16 2 2 8
1436 華友聯|建材營造|-87 139 -119|100 100 75 119|3.0 52|2 0 0 63 95
1437 勤益控|其他|1 3 -7|100 100 10 15|1.5 7|8 5 0 9 8
1438 三地開發|建材營造|-100 -100 na|100 100 39 92|0.8 20|2 4 0 26 -14
1440 南紡|紡織纖維|-27 -20 -5|99 99 32 41|7.4 31|7 -1 0 222 36
1442 名軒|建材營造|164 2431 -17448|100 100 61 67|3.3 116|7 7 -0 15 8
1445 大宇|紡織纖維|-49 -38 -17|89 89 16 29|2.2 17|2 -6 0 -7 88
1446 宏和|紡織纖維|981 2166 1383|100 100 25 18|6.1 7|2 7 0 32 -23
1449 佳和|紡織纖維|-2 65 38|70 70 -9 30|0.4 7|8 -4 0 -6 -3
1453 大將|建材營造|102 102 -29600|100 100 73 78|3.2 41|2 2 0 246 -24
1455 集盛|紡織纖維|1 32 27|94 94 38 45|1.0 64|4 3 2 -4 -2
1456 怡華|建材營造|15 156 -31|95 95 33 37|0.9 8|1 7 0 139 184
1457 宜進|紡織纖維|24 23 34|97 97 42 50|4.9 13|2 0 0 167 51
1467 南緯|紡織纖維|46 22 32|95 100 12 10|1.0 38|21 2 0 -1 30
1471 首利|電子零組|13 14 -4|64 76 -8 -16|0.3 9|1 2 0 -59 na
1472 三洋實業|建材營造|114 135 17|98 98 40 77|0.6 8|2 4 0 6 100
1473 台南|紡織纖維|52 41 36|99 99 20 9|2.0 15|7 0 0 1 -3
1474 弘裕|紡織纖維|26 26 26|100 100 19 24|3.3 5|1 3 0 24 38
1475 業旺|紡織纖維|20 25 17|94 100 17 8|0.8 6|1 14 0 -12 3
1476 儒鴻|紡織纖維|18 17 24|85 85 -6 -1|0.9 391|39 -15 -1 75 9
1477 聚陽|紡織纖維|12 10 5|99 99 16 14|0.9 568|36 14 4 99 -43
1503 士電|電機機械|-1 10 8|83 83 132 200|0.7 6308|34 -1 1 -22 82
1504 東元|電機機械|-17 -6 -5|93 93 25 23|0.6 1319|10 -4 4 11 91
1513 中興電|電機機械|12 5 -10|86 86 52 95|0.3 9044|17 1 0 -12 59
1514 亞力|電機機械|20 12 -7|83 83 78 195|0.1 949|25 3 0 -18 -41
1515 力山|電機機械|261 274 119|84 84 11 28|1.2 67|13 2 0 2 0
1517 利奇|電機機械|-29 -37 20|88 92 8 14|0.3 6|2 -2 0 -10 16
1519 華城|電機機械|48 159 41|84 84 105 258|1.1 7946|20 -1 0 46 104
1522 堤維西|汽車工業|-5 9 7|87 87 36 38|0.5 257|19 -6 0 6 8
1524 耿鼎|汽車工業|14 30 13|99 99 23 25|0.6 157|11 2 0 -26 -16
1527 鑽全|電機機械|-20 2 20|96 96 5 7|0.7 12|10 1 0 6 0
1528 恩德|電機機械|-18 -14 -11|70 77 -13 14|0.1 11|2 1 0 -3 8
1529 樂事綠能|電機機械|7 -21 -160|72 89 3 15|0.4 127|1 0 0 15 12
1532 勤美|電機機械|94 67 17|100 100 32 49|3.9 299|16 6 0 42 5
1533 車王電|汽車工業|-26 -20 -34|70 83 -10 -8|3.4 6|6 -2 0 6 -17
1535 中宇|電機機械|26 30 11|84 84 32 49|0.7 66|2 -1 0 113 53
1536 和大|汽車工業|-24 -12 2|75 85 1 -11|1.1 81|8 -6 -0 15 14
1537 廣隆|電機機械|3 25 26|98 98 5 6|0.6 16|18 11 0 -36 -20
1540 喬福|電機機械|40 15 -15|100 100 19 29|1.4 16|6 14 0 33 3
1558 伸興|電機機械|1 10 -7|87 89 -2 -7|0.6 6|6 -9 0 7 15
1560 中砂|電機機械|-5 3 8|90 90 32 54|1.0 855|15 -1 -2 0 -33
1565 精華|生技醫療|-6 -1 6|77 91 -4 3|0.6 16|11 2 0 -1 3
1568 倉佑|汽車工業|-26 -9 8|76 80 -1 -8|0.3 11|3 -11 0 -4 -7
1569 濱川|電腦及週|-19 -30 -7|93 93 -4 11|0.4 5|3 -10 0 16 8
1570 力肯|電機機械|-45 -18 20|60 60 16 33|0.6 38|4 3 0 -36 22
1580 新麥|電機機械|-16 12 -4|96 96 6 8|0.6 14|8 -22 0 -1 12
1582 信錦|電子零組|12 19 12|100 100 26 41|0.7 204|19 13 1 -15 -45
1584 精剛|其他|-18 0 -40|85 92 3 10|0.7 112|1 -1 0 6 14
1587 吉茂|汽車工業|-6 -9 7|96 96 162 170|4.7 223|23 -0 0 74 147
1589 永冠-KY|電機機械|-44 -31 -13|56 75 -7 -6|0.5 35|4 -12 0 -9 23
1590 亞德客-KY|電機機械|-5 17 -1|92 92 13 5|0.7 631|74 13 -1 -54 84
1591 駿吉-KY|電機機械|143 84 118|96 96 35 70|0.6 21|7 -2 0 11 5
1597 直得|電機機械|3 -18 15|85 85 8 10|1.0 37|4 -8 2 4 92
1603 華電|電器電纜|-12 22 -2|83 83 29 30|0.6 382|3 -1 0 30 73
1604 聲寶|電器電纜|9 6 4|93 99 8 10|1.1 26|10 -11 0 -17 28
1605 華新|電器電纜|-14 -20 -16|76 91 2 8|0.7 1138|17 -6 1 12 28
1608 華榮|電器電纜|-10 6 11|82 82 76 90|0.8 1417|4 -2 -0 55 226
1609 大亞|電器電纜|-5 9 6|87 87 59 76|1.0 5054|13 0 0 19 20
1611 中電|電器電纜|-32 -13 -0|82 91 1 9|0.6 25|11 -2 0 9 9
1612 宏泰|電器電纜|26 6 2|82 82 33 51|0.6 586|16 -2 -0 71 64
1614 三洋電|電器電纜|-19 -10 -4|100 100 12 14|2.4 8|2 4 0 38 25
1615 大山|電器電纜|-1 31 11|87 87 27 59|0.5 51|1 -3 1 162 62
1616 億泰|電器電纜|-2 15 0|89 89 87 148|0.8 108|2 -8 0 na na
1617 榮星|電器電纜|-3 11 21|81 81 49 50|0.7 63|20 -0 0 131 347
1618 合機|電器電纜|24 27 -51|80 80 68 97|1.0 807|7 -0 0 32 34
1701 中化|生技醫療|2 7 5|82 85 -6 -4|1.0 15|9 2 0 -1 -2
1702 南僑|食品工業|-1 7 -3|99 99 19 25|1.3 44|15 9 0 -22 9
1707 葡萄王|生技醫療|2 6 4|85 97 1 6|0.5 37|14 -14 -1 -22 17
1708 東鹼|化學工業|-12 -9 14|82 92 0 5|1.3 15|7 14 -2 -7 -24
1709 和益|化學工業|-12 6 8|78 92 -5 -5|0.7 6|3 -3 0 -3 5
1710 東聯|化學工業|-18 1 -2|75 86 -8 -3|0.6 16|8 -2 -0 -5 -2
1711 永光|化學工業|-3 -1 6|91 93 7 5|0.4 23|8 13 0 -0 -7
1712 興農|化學工業|4 -2 11|100 100 16 22|1.2 37|15 28 2 7 -25
1713 國化|化學工業|-14 7 11|91 91 5 24|1.0 14|4 -4 0 -7 38
1717 長興|化學工業|-2 9 14|96 99 16 18|0.5 71|14 1 -0 0 -25
1720 生達|生技醫療|-3 8 3|84 90 -1 5|0.6 25|4 -22 -0 -11 8
1721 三晃|化學工業|-20 -4 16|77 79 -2 -15|0.4 11|2 2 0 -9 -5
1722 台肥|化學工業|-13 -4 -8|98 98 5 13|1.8 203|13 11 -20 269 -26
1723 中碳|化學工業|-25 -24 0|90 90 -1 -5|0.7 51|8 -15 5 -51 31
1725 元禎|化學工業|-2 3 12|90 90 112 120|2.6 38|0 -1 1 77 297
1727 中華化|化學工業|26 2 20|71 89 9 7|0.3 22|3 6 0 -10 -5
1731 美吾華|生技醫療|-17 20 10|94 94 17 21|0.8 15|4 1 0 -43 27
1732 毛寶|化學工業|-3 10 11|75 75 -13 20|0.3 5|2 -1 0 9 22
1733 五鼎|生技醫療|-19 4 24|81 81 2 29|0.4 15|7 -5 -1 2 6
1734 杏輝|生技醫療|-19 4 2|98 98 13 16|0.4 24|7 6 0 -0 -11
1736 喬山|運動休閒|12 13 -5|100 100 29 29|2.6 190|9 10 2 17 -19
1737 臺鹽|食品工業|-5 -7 -1|91 97 1 3|0.9 11|7 -7 0 77 32
1752 南光|生技醫療|-31 -4 -5|58 74 -9 -14|0.6 6|1 -1 0 -9 -4
1760 寶齡富錦|生技醫療|2 27 34|56 80 -7 -14|0.7 53|12 -7 0 -7 8
1762 中化生|生技醫療|-58 -67 -40|46 76 -11 -14|0.5 13|3 -3 0 -12 7
1773 勝一|化學工業|6 9 15|88 88 27 35|0.3 169|5 4 4 -61 -17
1783 和康生|生技醫療|-33 -9 -8|64 87 -6 -8|0.6 5|7 2 0 -5 -10
1784 訊聯|生技醫療|-6 19 2|91 96 11 16|3.3 22|3 -10 0 9 53
1785 光洋科|其他電子|20 30 22|89 89 12 14|0.3 341|9 -3 1 -16 35
1786 科妍|生技醫療|17 78 32|91 91 37 45|0.5 120|6 -0 0 26 34
1789 神隆|生技醫療|35 37 27|85 98 13 8|1.3 43|4 10 1 -18 -7
1795 美時|生技醫療|-20 -8 -27|93 93 14 26|0.6 2233|66 1 4 -2 -24
1799 易威|生技醫療|256 92 -4|99 99 78 137|0.6 6|14 -1 0 na na
1802 台玻|玻璃陶瓷|-11 4 -3|76 89 -6 -6|0.7 51|6 -6 -0 -3 -10
1805 寶徠|建材營造|-17 -4 -152|100 100 29 64|2.2 20|3 11 0 na na
1808 潤隆|建材營造|-45 -69 -10267|90 90 12 24|1.1 480|10 8 -12 12 50
1809 中釉|玻璃陶瓷|-1 19 19|73 73 48 86|0.6 66|5 -1 0 7 47
1810 和成|玻璃陶瓷|-3 7 5|70 90 13 10|0.6 32|3 -1 0 1 24
1815 富喬|電子零組|-9 -19 12|84 84 23 7|0.3 184|3 1 0 -11 -4
1817 凱撒衛|玻璃陶瓷|-12 23 20|100 100 7 12|4.6 12|3 7 0 -79 21
1903 士紙|造紙工業|-15 -4 -9|91 100 27 33|4.7 50|12 0 0 79 24
1904 正隆|造紙工業|-5 1 2|84 97 1 4|0.9 25|9 -3 0 7 -16
1905 華紙|造紙工業|-7 -0 10|74 94 4 15|2.2 105|4 5 0 11 -19
1907 永豐餘|造紙工業|-5 5 8|81 90 4 6|1.5 49|13 -11 -0 1 -23
1909 榮成|造紙工業|-5 3 9|89 100 13 15|2.4 37|12 14 1 2 -25
2002 中鋼|鋼鐵工業|-3 4 16|85 92 -1 3|0.7 607|17 14 0 3 20
2006 東和鋼鐵|鋼鐵工業|1 13 4|98 98 6 18|0.7 163|18 30 -21 -15 -16
2007 燁興|鋼鐵工業|17 3 20|86 86 3 27|0.6 20|1 2 0 4 -29
2009 第一銅|鋼鐵工業|-10 8 7|92 92 53 68|1.5 1294|1 -1 0 4 55
2010 春源|鋼鐵工業|0 11 15|100 100 28 41|1.9 46|9 4 -1 50 3
2013 中鋼構|鋼鐵工業|2 -4 0|94 94 16 21|0.4 21|8 -2 0 5 -10
2014 中鴻|鋼鐵工業|-19 -2 0|83 83 -2 9|0.7 189|5 -5 0 10 33
2015 豐興|鋼鐵工業|-13 4 8|100 100 11 18|0.9 28|11 3 4 91 -9
2017 官田鋼|鋼鐵工業|7 10 10|94 97 3 16|1.7 21|2 5 0 15 -11
2020 美亞|鋼鐵工業|-19 -7 -11|100 100 24 43|1.0 64|9 -1 0 -10 97
2022 聚亨|鋼鐵工業|-22 7 12|77 90 6 4|0.4 17|4 9 0 11 -7
2023 燁輝|鋼鐵工業|-8 14 15|84 84 -2 1|0.8 32|6 -5 -0 21 -1
2025 千興|鋼鐵工業|na na na|85 85 49 42|0.3 30|2 -2 0 na na
2027 大成鋼|鋼鐵工業|-26 -20 -5|93 95 1 1|0.8 287|16 -1 1 25 17
2028 威致|鋼鐵工業|-31 -1 16|90 90 10 20|0.6 20|1 2 0 32 4
2029 盛餘|鋼鐵工業|-0 18 -0|95 95 4 27|0.9 17|70 8 0 -28 3
2030 彰源|鋼鐵工業|-14 -7 8|87 93 1 10|0.8 11|3 7 0 -6 -10
2031 新光鋼|鋼鐵工業|-28 6 4|91 91 10 31|0.9 126|16 -7 -6 3 46
2032 新鋼|鋼鐵工業|-6 -9 -1|88 88 2 18|0.4 8|1 -1 0 21 0
2033 佳大|鋼鐵工業|-17 -0 17|86 86 0 13|0.5 5|1 -0 0 -17 1
2034 允強|鋼鐵工業|-25 -19 -8|90 92 -4 -3|0.7 12|7 1 0 26 2
2038 海光|鋼鐵工業|-10 4 14|88 88 1 23|0.6 35|2 1 0 -18 -7
2049 上銀|電機機械|-12 -1 8|81 81 5 17|0.5 673|27 2 -5 -23 -8
2059 川湖|電子零組|68 67 68|82 82 15 71|0.7 1698|19 -1 -0 -36 17
2061 風青|電器電纜|10 10 10|95 95 46 56|2.5 10|2 0 0 96 167
2062 橋椿|居家生活|-3 50 33|97 97 20 34|0.8 21|12 9 0 24 38
2065 世豐|鋼鐵工業|-14 -13 2|98 98 9 15|0.4 5|3 3 0 -20 18
2066 世德|電機機械|1 1 6|98 98 66 93|2.6 235|10 -2 0 80 46
2101 南港|橡膠工業|18 16 3|98 98 40 63|4.1 1197|8 1 0 99 12
2102 泰豐|橡膠工業|-77 -80 1|96 98 12 15|4.8 12|6 1 0 26 21
2103 台橡|橡膠工業|-1 8 11|92 100 10 8|1.9 52|25 8 -4 6 13
2104 國際中橡|橡膠工業|-5 -4 17|78 89 -3 -7|1.3 25|11 3 -0 -6 6
2105 正新|橡膠工業|-7 5 4|94 94 6 6|1.1 239|17 -13 -2 -1 152
2106 建大|橡膠工業|-2 1 8|99 99 13 16|0.9 33|9 27 0 7 -55
2107 厚生|橡膠工業|-30 -17 2|100 100 15 17|2.8 18|7 8 0 80 3
2108 南帝|橡膠工業|6 -0 11|88 90 -3 2|2.2 12|7 14 -25 -5 17
2109 華豐|橡膠工業|-10 6 12|98 98 24 29|0.4 19|16 5 0 -64 230
2115 六暉-KY|汽車工業|32 29 29|95 100 11 6|2.2 6|45 9 0 25 16
2201 裕隆|汽車工業|6 8 -1|80 88 -0 -5|1.2 304|5 -10 1 6 26
2204 中華|汽車工業|29 35 2|99 99 30 69|0.8 533|26 -1 7 -7 133
2206 三陽工業|汽車工業|-1 11 -10|92 100 23 32|2.6 433|10 7 2 16 -21
2207 和泰車|汽車工業|-7 8 -6|73 87 -3 3|1.0 159|24 -31 0 17 61
2208 台船|航運業|-40 -34 -35|72 84 -3 -7|0.5 64|4 -1 0 -10 -5
2211 長榮鋼|鋼鐵工業|-10 19 9|99 99 40 109|0.8 278|6 5 10 -4 23
2227 裕日車|汽車工業|-3 6 -19|68 70 -22 -27|0.6 6|41 -12 0 na na
2228 劍麟|汽車工業|2 13 -2|93 93 10 15|0.6 30|10 2 0 -21 0
2230 泰茂|居家生活|121 175 101|90 90 4 34|0.9 124|4 -9 0 6 57
2231 為升|汽車工業|-26 -10 -15|66 80 -15 -15|1.8 43|6 -10 -0 -1 18
2233 宇隆|汽車工業|0 12 5|86 86 4 -2|0.5 18|15 -17 0 -4 7
2236 百達-KY|汽車工業|-24 -3 -24|85 85 13 4|0.5 63|65 0 0 -18 36
2241 艾姆勒|汽車工業|2 9 -31|95 95 47 40|4.0 125|17 -2 0 35 37
2247 汎德永業|汽車工業|4 7 -4|96 100 13 9|1.8 21|5 -1 1 -13 8
2250 IKKA-KY|汽車工業|1 13 4|86 86 18 53|0.4 11|9 -10 0 40 -1
2254 巨鎧精密-創|汽車工業|-40 -3 na|na 82 11 -17|1.0 23|25 -1 0 na na
2258 鴻華先進-創|汽車工業|1557 1274 na|na na -1 na|0.5 14|0 -28 0 na na
2301 光寶科|電腦及週|-15 -16 -2|64 82 -10 1|0.6 1469|27 -13 1 -4 10
2303 聯電|半導體業|3 1 17|94 94 -1 9|0.7 2654|29 -16 3 -6 23
2305 全友|電腦及週|14 80 50|76 76 -2 -9|0.3 10|1 -5 0 -11 11
2308 台達電|電子零組|-8 -1 -3|83 86 7 7|0.9 3072|63 -1 -3 -7 -8
2312 金寶|其他電子|-13 -16 -1|82 86 -8 5|0.4 42|10 -1 -0 -2 -2
2313 華通|電子零組|19 15 18|93 93 11 48|0.5 1245|27 -6 4 -10 33
2314 台揚|通信網路|-54 -63 -20|64 75 -12 -11|0.5 27|1 -2 0 na na
2316 楠梓電|電子零組|1 -0 19|98 98 33 44|2.7 194|26 0 0 12 -16
2317 鴻海|其他電子|12 -7 2|97 97 53 60|0.8 16460|41 3 0 -18 29
2323 中環|光電業|-1 7 5|90 98 23 21|3.6 116|12 7 1 5 -5
2324 仁寶|電腦及週|-2 -5 -0|90 90 -2 29|0.6 710|44 -3 -1 -8 -6
2327 國巨*|電子零組|11 9 15|99 99 13 19|0.9 1733|53 7 0 2 0
2328 廣宇|電子零組|-5 -22 -15|79 90 2 2|0.4 71|11 3 -0 -9 9
2329 華泰|半導體業|21 29 10|76 76 0 52|0.3 836|9 -5 0 3 28
2330 台積電|半導體業|34 18 19|94 94 24 47|0.8 32192|74 -6 -0 20 45
2331 精英|電腦及週|-12 -23 9|76 91 -3 19|0.5 130|15 2 -0 1 -11
2332 友訊|通信網路|-14 -16 -5|70 88 -8 -2|0.4 36|7 1 0 -6 -5
2337 旺宏|半導體業|-25 -18 13|76 84 -11 -1|1.2 230|13 -9 10 4 6
2338 光罩|半導體業|16 20 19|84 88 -1 -0|0.5 59|7 2 1 -5 -1
2340 台亞|半導體業|14 15 11|69 78 -14 -13|0.5 43|13 -4 0 -1 12
2342 茂矽|半導體業|-2 -10 17|67 86 -4 -7|0.4 10|0 -3 0 -24 9
2344 華邦電|半導體業|9 16 22|84 84 -7 4|0.7 638|20 -13 1 0 72
2345 智邦|通信網路|4 -5 -8|82 82 -10 -6|1.2 1760|64 -8 2 -14 64
2347 聯強|電子通路|0 18 18|100 100 12 19|1.0 396|28 -25 28 -31 111
2348 海悅|其他|80 325 198|98 98 102 145|1.8 291|4 2 2 91 152
2351 順德|半導體業|-21 -10 -1|81 89 3 7|2.3 80|14 4 6 70 2
2352 佳世達|電腦及週|-12 -7 5|72 86 -10 -2|0.3 292|11 -11 7 1 16
2353 宏碁|電腦及週|14 12 12|82 82 -6 31|0.5 980|33 -7 1 -5 -2
2354 鴻準|其他電子|-61 -63 -36|93 93 20 16|0.7 883|14 1 3 -30 -17
2355 敬鵬|電子零組|-8 3 5|74 74 -7 18|0.4 139|19 -5 0 1 -27
2356 英業達|電腦及週|6 9 9|73 86 -7 31|0.3 1461|17 -8 -0 -19 5
2357 華碩|電腦及週|1 12 14|87 87 -6 26|0.6 1063|53 -21 -0 -16 40
2359 所羅門|其他電子|-28 -14 -1|90 90 140 192|4.1 478|3 -3 0 -18 8
2360 致茂|其他電子|10 0 13|86 89 20 16|0.7 480|67 1 -0 -40 -17
2362 藍天|電腦及週|-1 0 -29|88 88 -4 34|1.3 103|5 8 -1 -9 -14
2363 矽統|半導體業|-20 12 -22|80 80 34 17|2.2 2367|8 2 0 61 -20
2364 倫飛|電腦及週|-8 -0 -10|56 59 -10 -39|0.3 10|17 6 0 -7 6
2365 昆盈|電腦及週|23 28 27|75 75 28 66|0.2 101|4 -2 -0 1 20
2367 燿華|電子零組|16 21 26|90 90 36 42|0.4 629|8 -1 -0 9 1
2368 金像電|電子零組|24 44 38|71 71 -9 12|0.6 1533|21 -5 -7 43 19
2369 菱生|半導體業|-1 8 2|79 79 -6 6|0.1 54|17 2 0 -7 -7
2371 大同|電機機械|-9 -2 -44|95 95 49 83|1.2 8421|14 1 0 0 72
2374 佳能|光電業|35 35 30|95 95 62 81|1.3 892|6 -3 -0 68 269
2375 凱美|電子零組|-2 10 18|81 81 -4 3|0.8 28|6 2 0 -5 -9
2376 技嘉|電腦及週|149 98 40|76 76 -2 33|0.4 3837|19 -3 -0 3 17
2377 微星|電腦及週|0 10 -1|78 78 -13 -4|0.6 458|30 -6 -12 -5 -8
2379 瑞昱|半導體業|14 33 30|85 85 14 27|0.8 1866|48 3 0 -14 13
2382 廣達|電腦及週|10 -3 8|90 90 8 43|0.7 10332|28 -1 0 -14 7
2383 台光電|電子零組|66 77 43|77 77 -1 17|0.9 3042|25 -6 -2 28 70
2385 群光|電子零組|-3 1 10|80 80 24 66|0.4 958|34 -8 8 -16 -1
2387 精元|電腦及週|6 17 15|94 94 9 26|0.4 60|21 -11 -2 3 -15
2388 威盛|半導體業|4 9 -36|72 72 -11 7|0.7 854|8 -1 -0 1 7
2390 云辰|其他電子|23 3 -5|75 75 -9 -12|0.2 5|2 7 0 -2 -7
2392 正崴|電子零組|6 -0 5|91 91 4 21|0.8 82|17 4 -0 -17 -17
2393 億光|光電業|9 11 13|100 100 29 43|1.3 248|32 17 4 34 7
2395 研華|電腦及週|-23 -20 -8|88 88 6 8|1.1 408|42 -7 -0 50 -23
2399 映泰|電腦及週|-18 -9 -12|73 76 -13 -14|0.2 18|3 8 0 -13 -12
2401 凌陽|半導體業|19 14 11|78 78 -14 -5|2.1 101|14 -10 0 16 124
2402 毅嘉|電子零組|-6 5 -7|71 90 -2 3|0.5 121|6 -5 0 -10 2
2404 漢唐|其他電子|-28 -20 -44|90 90 44 63|0.5 1014|21 -3 6 -19 -8
2405 輔信|電腦及週|4 5 3|85 85 1 10|0.2 82|8 -7 0 -6 2
2406 國碩|光電業|54 50 66|99 99 21 27|0.8 70|8 2 0 1 -0
2408 南亞科|半導體業|58 48 56|84 84 -7 3|0.6 961|15 -3 -1 -3 30
2409 友達|光電業|11 17 -3|87 93 -6 15|1.6 807|23 -2 -0 -8 112
2412 中華電|通信網路|-1 1 -1|98 98 3 7|0.9 1230|16 -15 6 -60 42
2417 圓剛|電腦及週|-3 11 19|69 69 9 12|0.2 75|7 -3 0 -17 35
2419 仲琦|通信網路|-9 -25 4|59 80 -11 2|0.3 29|1 -1 0 2 -8
2420 新巨|電子零組|1 -0 16|100 100 15 21|0.4 14|6 8 -0 -18 2
2421 建準|電子零組|-8 3 8|75 82 1 29|0.4 672|21 -6 -1 -3 18
2423 固緯|其他電子|4 -10 -13|98 98 13 36|3.3 17|7 2 0 96 -13
2425 承啟|電腦及週|-7 1 -14|63 71 -17 -14|0.3 39|6 6 -1 -16 -8
2426 鼎元|光電業|1 6 3|81 87 -7 -2|0.4 7|9 -10 0 -0 9
2427 三商電|資訊服務|293 86 59|90 94 18 1|1.3 115|3 -1 0 34 31
2428 興勤|電子零組|-10 -9 -3|89 89 -4 15|0.3 53|14 -2 -3 -17 5
2430 燦坤|電子通路|-3 -6 2|88 95 -1 1|0.4 7|4 -23 0 -2 113
2436 偉詮電|半導體業|4 21 1|78 78 -9 -4|0.4 58|6 -2 0 -16 -1
2439 美律|通信網路|11 16 11|95 95 18 37|0.9 303|28 2 2 -13 40
2440 太空梭|電子零組|27 74 52|97 97 26 30|1.1 22|2 7 0 -67 na
2441 超豐|半導體業|5 17 15|95 95 4 5|0.6 43|14 -19 -9 -14 -4
2442 新美齊|建材營造|614 1126 -215|98 98 32 68|2.3 124|7 4 0 -5 33
2449 京元電子|半導體業|7 6 11|81 81 16 19|1.2 1261|34 -15 5 24 70
2451 創見|半導體業|-15 7 12|100 100 20 28|1.1 101|13 0 1 6 -8
2453 凌群|資訊服務|13 12 2|81 91 1 23|0.5 51|6 -3 0 -15 -5
2454 聯發科|半導體業|18 48 45|81 81 7 22|0.8 6557|61 -9 -1 5 -14
2455 全新|通信網路|61 126 65|79 79 18 1|0.5 327|43 -3 -6 61 2
2457 飛宏|電子零組|-32 -12 -0|63 83 -10 1|0.8 134|8 -2 0 -5 6
