# 2024-06-03 全池(1268 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
1442 名軒|建材營造|3494 1242 -18930|99 99 57 56|1.5 217|10 9 0 -26 47
1445 大宇|紡織纖維|-37 -46 -22|85 85 -15 11|0.8 10|2 5 0 -17 5
1446 宏和|紡織纖維|2179 2720 1754|100 100 57 43|1.1 148|5 5 0 28 26
1449 佳和|紡織纖維|29 6 -24|74 82 -14 -20|1.2 12|8 5 0 11 9
1453 大將|建材營造|98 101 -29606|97 97 97 99|1.5 100|1 -1 0 -23 -9
1455 集盛|紡織纖維|37 17 6|91 91 3 26|0.4 25|4 3 0 -5 2
1457 宜進|紡織纖維|1 6 14|87 87 26 22|0.5 27|2 -2 0 -24 77
1464 得力|紡織纖維|32 3 15|98 98 7 7|1.0 6|2 11 0 -14 6
1467 南緯|紡織纖維|-3 11 19|89 93 5 2|0.3 7|21 7 0 -4 10
1471 首利|電子零組|-3 -16 -36|68 86 -12 -12|3.2 10|2 4 0 -3 na
1473 台南|紡織纖維|-6 40 35|99 99 64 54|3.7 46|8 0 0 497 13
1474 弘裕|紡織纖維|48 16 8|96 96 10 21|0.7 7|1 4 0 -4 31
1475 業旺|紡織纖維|61 30 18|91 91 15 15|0.7 17|2 9 0 12 11
1476 儒鴻|紡織纖維|13 13 16|85 85 -7 -14|1.1 285|38 -27 0 52 50
1477 聚陽|紡織纖維|6 7 1|97 97 11 13|0.6 377|35 1 -4 -12 11
1503 士電|電機機械|9 6 3|67 67 28 123|0.2 1932|34 2 -2 6 -42
1504 東元|電機機械|4 -7 -7|94 94 14 23|0.9 607|10 4 -4 -14 5
1513 中興電|電機機械|34 13 -5|79 79 -4 37|0.2 1807|17 -0 -0 -11 -2
1514 亞力|電機機械|-18 -1 -17|59 59 -9 58|0.3 1065|18 -5 0 20 44
1515 力山|電機機械|69 208 46|76 79 -3 -21|0.4 55|9 -18 0 -8 51
1516 川飛|其他|na na na|84 84 38 26|4.0 16|2 1 0 79 80
1517 利奇|電機機械|-4 -34 20|94 96 6 8|0.5 7|3 16 0 9 -16
1519 華城|電機機械|35 82 -29|73 73 25 149|0.9 6359|21 -0 -1 5 59
1522 堤維西|汽車工業|18 8 3|98 98 31 60|0.9 515|17 -1 0 17 14
1524 耿鼎|汽車工業|7 9 -10|100 100 15 32|1.6 211|11 -0 0 8 52
1527 鑽全|電機機械|13 2 15|99 99 7 8|0.7 22|11 14 0 2 -25
1528 恩德|電機機械|5 -11 -8|73 81 -8 13|1.2 10|2 10 0 -4 -9
1529 樂事綠能|電機機械|154 42 -111|68 84 -7 1|0.2 34|1 -7 0 -5 25
1531 高林股|電機機械|4 0 19|95 95 9 8|1.4 6|2 1 0 59 31
1532 勤美|電機機械|155 97 33|94 94 29 31|0.8 297|18 6 -0 6 17
1533 車王電|汽車工業|7 -14 -25|70 83 -6 -17|0.8 6|6 4 0 -2 6
1535 中宇|電機機械|24 32 13|78 78 7 27|0.2 19|2 -1 0 -18 37
1536 和大|汽車工業|-26 -22 -5|79 90 8 -10|3.3 70|8 -0 0 3 4
1537 廣隆|電機機械|49 32 26|100 100 10 10|1.1 33|18 14 0 2357 4
1540 喬福|電機機械|-28 10 -18|98 98 16 21|1.2 16|8 8 0 -19 3
1558 伸興|電機機械|14 2 -15|89 91 -1 -5|0.5 6|7 6 0 -7 1
1560 中砂|電機機械|7 -0 3|98 98 14 58|2.1 614|19 6 1 3 -35
1565 精華|生技醫療|-13 -13 -4|83 92 -5 -1|2.8 26|11 -7 0 7 9
1568 倉佑|汽車工業|-39 -29 -8|79 84 -9 -9|0.6 16|3 8 0 6 -29
1570 力肯|電機機械|68 -7 25|71 71 20 59|1.6 20|3 -3 0 -0 29
1580 新麥|電機機械|1 -11 -23|97 97 1 3|0.3 9|8 -4 0 -10 6
1582 信錦|電子零組|24 10 -1|100 100 38 28|2.1 455|18 -0 2 2 51
1584 精剛|其他|27 -4 -41|87 88 -1 -4|0.4 49|1 1 0 -3 -1
1587 吉茂|汽車工業|-8 -12 2|82 82 160 192|0.6 617|22 -0 0 -23 -26
1589 永冠-KY|電機機械|-34 -47 -24|53 71 -29 -12|0.4 21|5 2 0 -5 3
1590 亞德客-KY|電機機械|16 -10 -27|86 86 -7 -4|1.8 647|74 5 -2 25 -37
1591 駿吉-KY|電機機械|1126 440 372|89 89 17 64|0.5 122|6 -2 0 -16 13
1597 直得|電機機械|-29 -20 14|89 89 11 6|1.0 16|4 4 0 -3 -5
1598 岱宇|運動休閒|-10 -17 -21|77 85 1 -13|0.7 8|5 -1 0 1 -12
1603 華電|電器電纜|2 -6 -30|84 84 19 20|0.2 103|3 -3 0 -9 13
1604 聲寶|電器電纜|5 7 5|92 97 5 6|0.4 14|10 2 0 -32 16
1605 華新|電器電纜|-6 -18 -15|78 91 2 -6|0.5 504|17 4 -1 -7 5
1608 華榮|電器電纜|40 12 12|83 83 62 85|0.2 512|4 1 0 -25 2
1609 大亞|電器電纜|16 2 -2|76 76 30 44|0.1 987|13 -4 -1 -17 14
1611 中電|電器電纜|8 -15 -5|86 96 8 7|0.6 25|12 14 0 -9 -22
1612 宏泰|電器電纜|57 27 18|85 85 41 49|0.1 240|16 0 0 -36 25
1614 三洋電|電器電纜|6 -7 -2|88 88 16 16|0.4 51|2 -3 0 75 214
1615 大山|電器電纜|87 46 17|97 97 40 82|0.4 64|2 2 0 -27 7
1616 億泰|電器電纜|18 14 -1|81 81 58 68|0.3 68|1 -4 0 na na
1617 榮星|電器電纜|39 -1 3|74 74 28 38|0.2 31|20 -0 0 -48 0
1618 合機|電器電纜|-25 -4 -66|74 74 33 63|0.2 397|6 -3 0 -21 -4
1701 中化|生技醫療|10 4 2|85 85 -7 -11|0.7 11|9 -1 0 -6 -4
1702 南僑|食品工業|5 -0 -9|92 92 9 21|1.6 94|15 -1 -0 58 -1
1707 葡萄王|生技醫療|17 6 2|86 98 3 4|0.8 34|14 -1 0 -6 17
1708 東鹼|化學工業|25 -3 15|92 98 12 7|1.8 77|8 9 0 -7 -9
1709 和益|化學工業|8 5 10|87 97 0 -1|1.2 12|3 9 0 23 -4
1710 東聯|化學工業|13 -7 -13|74 84 -8 -13|1.1 18|8 -2 0 6 -1
1711 永光|化學工業|21 -3 -0|88 88 -10 -6|2.7 26|8 -11 0 10 9
1712 興農|化學工業|5 2 12|98 98 4 16|0.5 28|15 13 4 -12 -19
1713 國化|化學工業|63 5 -0|95 95 16 18|1.0 22|5 15 0 -13 -9
1717 長興|化學工業|7 -7 -4|94 97 -1 9|1.0 48|14 -3 0 2 29
1720 生達|生技醫療|21 5 -0|93 97 5 5|0.4 61|6 18 1 11 -16
1721 三晃|化學工業|24 -2 12|79 87 -5 -11|0.5 17|3 2 0 15 7
1722 台肥|化學工業|-23 -16 -18|93 93 -5 1|1.2 187|12 -20 -9 -39 76
1723 中碳|化學工業|-23 -24 0|90 90 0 -4|0.5 67|8 16 -33 -3 -9
1725 元禎|化學工業|7 -6 1|86 86 14 120|2.5 69|0 0 0 3 82
1727 中華化|化學工業|10 6 21|68 85 -6 -3|0.6 10|2 -2 0 1 0
1731 美吾華|生技醫療|6 4 -5|90 90 -1 11|0.4 9|3 -4 0 -21 3
1732 毛寶|化學工業|11 5 5|77 77 -5 -4|0.5 5|4 21 0 -9 -0
1733 五鼎|生技醫療|-7 -10 8|80 80 5 15|0.4 15|6 -4 0 37 14
1734 杏輝|生技醫療|1 -7 -8|96 96 9 9|0.4 17|7 1 0 3 5
1736 喬山|運動休閒|27 19 -1|94 94 30 31|0.6 131|9 1 2 -12 14
1737 臺鹽|食品工業|-9 -12 -6|91 97 -2 -0|0.4 6|7 0 0 -15 -5
1752 南光|生技醫療|0 -16 -16|82 90 9 -1|1.1 26|1 -0 0 31 23
1760 寶齡富錦|生技醫療|4 7 11|63 81 -6 -17|0.5 21|12 13 0 -6 -7
1762 中化生|生技醫療|-43 -57 -26|52 80 -3 -17|0.8 8|3 10 0 -8 -9
1773 勝一|化學工業|15 5 7|83 83 -12 15|0.5 73|6 16 -6 2 -19
1784 訊聯|生技醫療|12 7 -10|100 100 35 44|4.6 39|3 2 0 25 -53
1785 光洋科|其他電子|47 20 7|97 97 6 21|1.6 358|14 18 -13 22 -52
1786 科妍|生技醫療|23 49 6|92 92 18 36|0.4 30|5 -9 0 7 18
1789 神隆|生技醫療|18 38 27|83 96 11 6|0.5 23|5 10 0 -4 -2
1795 美時|生技醫療|3 -7 -18|85 85 0 12|0.5 1150|55 -8 -6 -8 42
1799 易威|生技醫療|22 105 32|89 89 41 129|1.7 36|14 0 0 na na
1802 台玻|玻璃陶瓷|-9 -15 -21|85 99 5 1|4.0 52|6 -4 0 81 24
1805 寶徠|建材營造|15 7 -150|89 89 7 61|0.3 6|1 -17 0 na na
1806 冠軍|玻璃陶瓷|16 8 -15|87 87 -8 14|0.6 10|9 1 0 34 1
1808 潤隆|建材營造|6833 2232 -8541|83 83 4 10|0.4 251|8 -22 0 -3 51
1809 中釉|玻璃陶瓷|-17 -12 -11|72 72 -28 68|0.8 80|3 -3 0 6 40
1810 和成|玻璃陶瓷|11 -4 -8|76 89 9 6|0.4 22|3 -3 0 -0 41
1815 富喬|電子零組|41 0 23|97 97 24 58|3.0 1012|5 1 0 40 -49
1817 凱撒衛|玻璃陶瓷|16 -4 -9|99 99 6 11|0.8 14|5 9 0 -8 87
1903 士紙|造紙工業|-19 -12 -12|86 94 22 16|0.5 46|12 7 0 11 -7
1904 正隆|造紙工業|9 -5 -6|83 96 0 -3|0.9 19|9 -17 0 -4 28
1905 華紙|造紙工業|3 -10 -0|70 88 -5 -0|0.6 66|3 -16 0 -3 31
1907 永豐餘|造紙工業|6 -7 -4|77 85 -0 -6|0.7 33|13 -20 0 -0 -7
1909 榮成|造紙工業|-0 -11 -5|83 89 1 -5|0.9 38|11 -10 -1 17 -23
2002 中鋼|鋼鐵工業|1 -3 6|82 88 -1 -9|1.3 593|16 -34 1 36 15
2006 東和鋼鐵|鋼鐵工業|5 -4 -14|94 94 -6 6|0.6 108|17 -27 9 2 63
2007 燁興|鋼鐵工業|20 8 20|88 88 17 12|0.6 12|1 4 0 22 0
2009 第一銅|鋼鐵工業|35 2 -4|87 87 58 70|0.4 448|2 1 0 -0 -13
2010 春源|鋼鐵工業|18 1 2|90 90 17 21|0.4 21|9 -2 0 -27 0
2013 中鋼構|鋼鐵工業|-2 2 6|88 88 -5 9|0.3 8|8 -8 0 -1 54
2014 中鴻|鋼鐵工業|-26 -17 -16|80 80 1 -3|0.6 99|5 -7 0 17 25
2015 豐興|鋼鐵工業|2 -15 -12|98 98 7 14|0.8 13|11 18 6 -33 -4
2017 官田鋼|鋼鐵工業|4 10 7|91 92 2 0|0.7 23|2 9 0 -17 -26
2020 美亞|鋼鐵工業|-14 -27 -32|97 97 12 34|0.7 86|7 -13 0 0 43
2022 聚亨|鋼鐵工業|5 -6 -4|77 89 10 3|0.4 10|4 4 0 6 -9
2023 燁輝|鋼鐵工業|0 3 3|84 84 2 -6|0.8 24|6 4 0 4 5
2025 千興|鋼鐵工業|na na na|93 93 3 58|0.7 21|2 1 0 na na
2027 大成鋼|鋼鐵工業|-0 -13 0|94 95 6 -1|0.7 243|16 -3 13 1 15
2028 威致|鋼鐵工業|12 -14 -1|92 92 7 15|0.3 8|1 9 0 -8 -16
2029 盛餘|鋼鐵工業|13 8 -15|90 90 1 -1|0.6 10|69 -23 0 -5 -1
2030 彰源|鋼鐵工業|-5 -20 -7|84 90 -2 -1|0.6 7|3 4 0 10 -10
2031 新光鋼|鋼鐵工業|-6 -18 -21|91 91 -7 22|0.5 85|16 2 0 -8 5
2034 允強|鋼鐵工業|-30 -28 -16|90 92 1 -6|0.6 13|7 8 0 1 -9
2038 海光|鋼鐵工業|-1 -15 -5|89 89 7 15|0.4 17|3 11 0 8 -21
2049 上銀|電機機械|-6 -11 -4|79 79 -3 -2|0.6 412|28 3 -4 -1 29
2059 川湖|電子零組|80 72 64|79 79 -21 33|1.0 1233|20 5 -6 5 -0
2061 風青|電器電纜|45 4 -1|91 91 33 45|0.4 19|2 1 0 3 -1
2062 橋椿|居家生活|30 8 -14|95 95 -1 21|0.4 23|13 5 0 6 19
2065 世豐|鋼鐵工業|9 -12 1|100 100 5 15|1.1 6|3 13 0 -5 -14
2066 世德|電機機械|9 4 7|92 92 37 41|0.2 62|11 4 0 -2 23
2101 南港|橡膠工業|27 14 -4|100 100 55 58|1.2 767|8 1 0 9 20
2102 泰豐|橡膠工業|-69 -77 6|100 100 15 17|1.3 20|7 16 0 -7 2
2103 台橡|橡膠工業|8 4 5|92 96 5 -1|0.5 31|25 5 0 -13 -9
2104 國際中橡|橡膠工業|15 -1 16|78 89 1 -10|0.8 21|11 -2 0 -5 6
2105 正新|橡膠工業|-2 -10 -9|100 100 34 31|4.0 757|16 -13 34 -24 133
2106 建大|橡膠工業|7 -2 3|98 98 16 10|1.2 42|9 13 0 -6 -40
2107 厚生|橡膠工業|11 -13 0|97 97 12 13|0.7 14|8 14 0 -22 -6
2108 南帝|橡膠工業|12 -2 5|90 91 0 -7|1.1 14|7 -4 0 7 13
2109 華豐|橡膠工業|14 -1 4|97 97 42 43|1.2 24|17 8 0 165 48
2114 鑫永銓|橡膠工業|-7 -12 -4|99 100 3 5|2.3 10|4 4 0 16 -7
2115 六暉-KY|汽車工業|22 11 7|98 99 12 11|0.7 6|45 13 0 -43 20
2201 裕隆|汽車工業|23 11 1|79 90 0 -8|0.9 383|5 -1 -0 -8 13
2204 中華|汽車工業|55 32 -6|87 87 -3 27|1.3 496|23 -16 1 -45 106
2206 三陽工業|汽車工業|-1 -3 -21|80 88 -1 5|0.4 573|7 -22 13 -0 133
2207 和泰車|汽車工業|-4 -10 -21|73 86 -7 -13|1.8 167|24 -22 1 -9 44
2208 台船|航運業|-15 -27 -20|74 84 1 -13|0.7 51|4 1 0 -3 1
2211 長榮鋼|鋼鐵工業|-23 -12 -20|90 90 18 74|0.8 285|5 -14 9 80 37
2227 裕日車|汽車工業|-18 -11 -32|70 73 -17 -27|0.4 6|41 13 -0 na na
2228 劍麟|汽車工業|30 14 -2|98 98 25 23|0.8 74|13 7 0 -18 0
2230 泰茂|居家生活|222 140 47|83 83 -16 3|1.0 124|4 -7 0 -6 30
2231 為升|汽車工業|-17 -20 -20|77 94 7 -6|2.8 38|7 29 0 -9 -43
2233 宇隆|汽車工業|25 6 -4|87 88 -8 -11|0.5 15|15 -0 0 -1 -34
2236 百達-KY|汽車工業|13 -2 -23|93 93 13 2|0.9 41|64 1 0 7 8
2241 艾姆勒|汽車工業|-19 -4 -42|92 92 53 51|1.1 586|8 -1 0 29 24
2243 宏旭-KY|汽車工業|-57 43 20|93 93 16 5|3.9 13|28 -1 0 -28 -15
2247 汎德永業|汽車工業|-4 -9 -21|93 96 5 4|0.5 19|5 -14 5 -24 65
2250 IKKA-KY|汽車工業|14 6 -5|85 85 11 37|3.0 184|7 -2 0 88 34
2254 巨鎧精密-創|汽車工業|147 21 na|na 86 -2 -12|1.3 35|25 1 0 na na
2258 鴻華先進-創|汽車工業|2142 1816 na|na 92 -2 -1|1.6 13|0 24 0 na na
2301 光寶科|電腦及週|-12 -17 -3|72 91 -1 3|1.5 2610|31 12 -2 32 11
2302 麗正|半導體業|0 -12 5|90 92 -2 2|1.2 8|1 3 0 0 11
2303 聯電|半導體業|7 4 18|97 97 12 12|1.2 3611|30 5 17 -18 -3
2305 全友|電腦及週|37 28 -1|80 80 -13 2|2.7 11|1 -3 0 -1 13
2308 台達電|電子零組|6 -3 -4|90 94 14 6|1.0 2417|63 0 -1 20 88
2312 金寶|其他電子|5 -10 4|97 100 13 10|1.9 176|13 15 0 5 -30
2313 華通|電子零組|27 18 18|88 88 -5 0|0.6 1380|24 -9 2 8 47
2314 台揚|通信網路|-50 -57 -9|67 77 -6 -14|1.2 35|2 7 0 na na
2316 楠梓電|電子零組|-26 -15 4|96 96 14 28|0.7 141|28 5 0 -25 4
2317 鴻海|其他電子|19 6 12|95 95 66 74|0.7 14538|41 -4 -0 -11 131
2323 中環|光電業|11 5 2|86 95 19 19|0.9 178|12 -3 1 -0 44
2324 仁寶|電腦及週|-2 -6 2|93 93 3 25|1.3 1060|45 6 -1 11 -10
2327 國巨*|電子零組|19 10 12|100 100 22 13|1.0 1453|53 1 -1 0 -12
2328 廣宇|電子零組|-5 -18 -11|92 100 22 12|4.3 112|11 -1 0 34 20
2329 華泰|半導體業|13 18 -4|74 74 -13 3|0.5 415|7 -6 -0 2 16
2330 台積電|半導體業|60 35 30|97 97 16 48|1.2 28560|75 7 0 5 6
2331 精英|電腦及週|-17 -19 10|94 100 20 30|1.8 266|15 1 0 12 11
2332 友訊|通信網路|-13 -14 -0|71 90 -6 -10|1.6 41|7 7 0 -3 -15
2337 旺宏|半導體業|-30 -24 8|76 83 -4 -8|0.9 193|12 -8 7 9 4
2338 光罩|半導體業|12 8 6|88 94 1 -7|1.4 143|8 5 0 5 -9
2340 台亞|半導體業|22 15 6|73 83 -2 -17|2.3 55|12 -5 0 17 5
2342 茂矽|半導體業|21 -1 22|79 91 5 -9|0.7 10|3 18 0 -1 -11
2344 華邦電|半導體業|23 13 15|82 82 -7 -11|0.9 427|19 -2 -0 -0 0
2345 智邦|通信網路|11 1 -2|92 92 2 -2|1.0 1626|65 6 -0 12 -21
2347 聯強|電子通路|11 6 4|94 94 10 21|3.9 837|33 31 -35 39 30
2348 海悅|其他|41 125 -8|97 97 110 166|2.0 441|6 4 0 -25 28
2351 順德|半導體業|-2 -14 -6|100 100 36 22|4.1 294|15 2 12 39 -14
2352 佳世達|電腦及週|-0 -8 3|70 84 -11 -8|0.8 498|12 9 -19 13 -10
2353 宏碁|電腦及週|29 18 13|90 90 16 49|1.6 3460|31 -4 2 23 6
2354 鴻準|其他電子|-34 -53 -25|97 97 45 35|3.5 1379|13 -3 0 119 50
2355 敬鵬|電子零組|3 -1 1|82 82 -7 -8|0.9 133|19 -1 0 -1 66
2356 英業達|電腦及週|38 15 11|76 90 -3 29|0.8 2322|18 2 -6 8 3
2357 華碩|電腦及週|33 12 10|94 94 8 29|2.0 5227|55 6 -3 37 40
2359 所羅門|其他電子|-20 -13 -1|100 100 364 338|0.3 3165|6 1 -0 37 -10
2360 致茂|其他電子|31 9 18|96 96 3 32|1.2 619|68 13 0 -7 -18
2362 藍天|電腦及週|9 -2 -10|92 92 51 81|0.6 371|11 7 0 2 -35
2363 矽統|半導體業|42 3 -38|79 79 34 19|0.9 3303|7 -1 0 8 53
2364 倫飛|電腦及週|0 -9 -15|59 70 -7 -27|0.9 10|16 1 0 6 -2
2365 昆盈|電腦及週|32 20 12|94 94 46 206|1.3 404|7 2 0 0 -26
2367 燿華|電子零組|43 25 27|95 95 39 79|0.7 3628|16 2 0 9 -25
2368 金像電|電子零組|24 29 21|73 73 -26 -11|0.7 1184|17 -10 -4 21 19
2369 菱生|半導體業|-2 0 -8|85 85 -11 1|2.5 46|16 -5 0 11 13
2371 大同|電機機械|1 -0 -35|79 79 4 36|0.2 1936|12 -5 -0 -0 -1
2374 佳能|光電業|24 27 18|98 98 132 125|0.2 1346|12 2 0 -3 -9
2375 凱美|電子零組|15 -3 3|91 93 9 -6|3.3 34|6 4 0 7 -3
2376 技嘉|電腦及週|291 159 77|85 85 -11 29|0.8 3440|20 3 -1 -9 7
2377 微星|電腦及週|25 10 -4|97 97 2 7|3.0 1156|29 -5 8 43 121
2379 瑞昱|半導體業|22 21 14|91 91 -8 22|1.7 1824|50 14 -17 -1 140
2382 廣達|電腦及週|25 12 22|96 96 18 44|0.7 8443|29 8 -0 -1 -23
2383 台光電|電子零組|80 69 28|80 80 -15 14|0.7 1902|26 6 -3 -12 -27
2385 群光|電子零組|-1 -3 7|76 76 -10 24|1.1 797|35 8 -18 43 -11
2387 精元|電腦及週|8 2 4|92 92 -6 10|0.4 51|21 3 2 -6 -8
2388 威盛|半導體業|21 2 -42|67 67 -8 -31|0.5 466|8 1 -0 -7 -3
2390 云辰|其他電子|-5 -2 -9|76 78 -6 -24|1.0 6|3 9 0 -3 -6
2392 正崴|電子零組|20 5 7|96 96 57 64|0.9 511|19 2 0 147 35
2393 億光|光電業|42 19 18|99 99 39 54|0.9 294|33 4 3 9 55
2395 研華|電腦及週|-14 -21 -6|89 89 -7 2|1.2 349|42 -7 -0 23 -7
2399 映泰|電腦及週|-22 -21 -22|83 87 -6 -3|4.3 24|3 0 0 9 3
2401 凌陽|半導體業|23 8 -0|98 98 13 0|5.1 194|15 0 0 27 9
2402 毅嘉|電子零組|11 4 -7|75 96 3 -0|1.0 98|9 17 0 -5 -22
2404 漢唐|其他電子|-37 -32 -39|84 84 12 49|0.5 883|25 16 -31 1 -3
2405 輔信|電腦及週|4 4 1|92 92 8 23|2.9 269|14 6 0 -1 -17
2406 國碩|光電業|146 80 80|93 93 25 31|0.5 132|10 5 0 11 11
2408 南亞科|半導體業|42 50 49|81 81 -1 -14|0.7 705|14 -10 -1 7 -7
2409 友達|光電業|28 21 -2|87 93 4 9|0.9 697|23 -6 -0 -3 96
2412 中華電|通信網路|5 3 0|99 99 5 6|2.5 1493|15 -11 22 -36 51
2417 圓剛|電腦及週|12 5 11|93 93 -6 27|2.3 244|3 -3 0 32 90
2419 仲琦|通信網路|-17 -20 13|62 84 -3 2|2.8 29|2 11 0 -5 -30
2420 新巨|電子零組|-2 -3 10|90 90 16 29|1.5 42|5 -6 0 105 155
2421 建準|電子零組|11 -9 -2|79 87 -10 22|0.7 477|20 2 -3 -1 1
2423 固緯|其他電子|-18 -13 -12|90 90 -1 16|0.7 22|7 -2 0 -60 4
2425 承啟|電腦及週|-8 -14 -28|74 84 -7 -4|3.0 27|5 -8 0 8 26
2426 鼎元|光電業|8 -1 -6|86 92 -2 -2|1.9 8|9 -5 0 -5 6
2427 三商電|資訊服務|25 87 57|95 99 20 11|1.7 62|5 6 0 1 -14
2428 興勤|電子零組|9 -8 -3|96 96 -4 10|0.6 51|15 14 0 -8 -25
2436 偉詮電|半導體業|9 3 -19|84 85 2 -16|3.5 34|6 2 0 12 -6
2439 美律|通信網路|36 18 12|99 99 11 11|0.8 203|31 16 -3 5 4
2440 太空梭|電子零組|55 9 -19|86 86 16 37|0.7 24|2 1 0 -62 na
2441 超豐|半導體業|12 8 2|98 98 3 4|0.7 45|14 -10 10 -6 -19
2442 新美齊|建材營造|-65 391 -915|100 100 24 44|1.1 143|4 -6 0 148 38
