# 2026-03-02 全池(1212 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2539 櫻花建|建材營造|398 173 na|73 83 12 -17|1.6 42|2 -4 -1 -10 6
2540 愛山林|建材營造|-32 -27 -41|51 57 1 -39|0.9 24|2 -2 -3 -3 5
2542 興富發|建材營造|2481 919 720|84 84 0 -6|1.2 145|9 4 -3 -8 -5
2543 皇昌|建材營造|35 19 17|61 79 12 -16|1.4 92|2 1 0 8 4
2545 皇翔|建材營造|-56 -67 -78|53 83 -3 -8|0.9 13|3 2 0 -2 7
2546 根基|建材營造|55 39 -16|96 96 1 14|1.4 8|4 2 0 26 20
2547 日勝生|建材營造|18 1 10|79 96 5 -1|1.7 15|15 -7 -0 -5 2
2548 華固|建材營造|34610 27881 19873|95 95 14 18|1.7 73|14 5 1 6 14
2597 潤弘|建材營造|63 39 14|90 95 5 14|1.3 49|4 -23 -0 14 7
2603 長榮|航運業|-24 -23 -3|93 100 17 11|2.4 1693|19 22 -10 -5 -9
2605 新興|航運業|24 34 28|100 100 57 58|1.3 360|46 14 0 4 -27
2606 裕民|航運業|7 11 12|95 97 20 20|1.0 408|11 13 -9 3 -28
2607 榮運|航運業|-21 -19 2|88 92 -1 -8|0.9 35|10 -19 -0 -23 -3
2608 嘉里大榮|航運業|14 1 -3|86 91 -6 -7|5.5 8|4 -15 0 -5 46
2609 陽明|航運業|-22 -24 3|77 100 15 2|2.1 563|16 12 -0 -8 -7
2610 華航|航運業|-8 -2 -2|82 86 4 -7|2.0 886|18 16 -5 -6 3
2611 志信|航運業|-3 -5 -3|70 94 6 -4|1.4 5|2 -2 0 -2 3
2612 中航|航運業|-1 0 -4|88 88 25 24|0.9 89|5 7 0 -13 -27
2613 中櫃|航運業|15 5 1|74 91 5 -8|1.3 9|2 -3 0 3 -14
2614 東森|其他|-11 -7 -2|86 86 -7 17|0.6 18|5 -12 -2 -2 20
2615 萬海|航運業|-15 -16 -4|66 91 1 -4|1.6 451|41 -1 -3 -5 21
2617 台航|航運業|-1 6 8|93 93 7 11|1.0 20|8 2 -0 -13 -5
2618 長榮航|航運業|-1 1 2|85 91 8 -7|1.7 1126|25 14 -8 -7 -43
2630 亞航|航運業|-36 -14 -16|72 72 9 -13|0.7 88|4 1 0 -4 3
2633 台灣高鐵|航運業|-5 0 -2|95 95 -2 -1|1.7 147|10 -20 -0 -1 80
2634 漢翔|航運業|28 6 9|81 81 13 10|1.2 461|3 -1 -1 -11 -21
2636 台驊控股|航運業|-19 -21 -2|82 92 1 -6|1.6 21|9 -10 0 2 15
2637 慧洋-KY|航運業|7 12 25|92 100 15 22|0.8 218|16 17 -6 -7 18
2640 大車隊|數位雲端|1 2 -2|86 86 -4 -5|2.7 10|5 -49 -0 54 61
2641 正德|航運業|33 37 -7|85 89 4 -2|0.7 52|5 -11 0 2 0
2645 長榮航太|航運業|35 14 -2|87 87 23 -5|1.0 478|6 -3 1 -24 46
2646 星宇航空|航運業|-1 11 -8|79 90 -2 -11|1.7 109|2 -15 0 -12 9
2707 晶華|觀光餐旅|-10 0 -6|92 92 -1 -2|1.3 24|7 -20 0 -16 15
2723 美食-KY|觀光餐旅|-16 -14 -8|70 87 11 -11|1.2 33|46 1 1 -14 12
2727 王品|觀光餐旅|-2 6 2|88 94 1 1|1.9 59|22 -18 -1 3 11
2731 雄獅|觀光餐旅|-10 2 -2|93 93 -5 12|1.5 127|27 -2 5 -6 -10
2743 山富|觀光餐旅|-3 -0 1|73 78 -10 -7|1.3 12|2 -8 0 12 9
2745 五福|觀光餐旅|-2 10 -3|73 89 -7 -1|1.2 19|4 -6 0 -18 -2
2748 雲品|觀光餐旅|-8 -6 -3|67 87 -4 -11|1.1 5|1 1 0 -6 0
2753 八方雲集|觀光餐旅|10 8 -2|87 87 -4 -2|0.9 40|8 -24 -1 -3 7
2755 揚秦|觀光餐旅|23 22 1|96 96 13 -2|4.4 5|2 2 0 41 6
2801 彰銀|金融保險|18 11 -1|95 95 4 9|2.1 330|19 -1 -1 7 -1
2812 台中銀|金融保險|9 12 5|89 90 -1 -3|1.6 266|10 -15 0 17 35
2820 華票|金融保險|221 111 42|99 99 4 4|2.0 21|9 14 1 54 4
2832 台產|金融保險|4 5 5|91 91 -6 15|0.8 8|4 -11 -6 1 7
2834 臺企銀|金融保險|7 1 -4|97 97 1 6|2.3 303|19 -12 -0 -5 139
2836 高雄銀|金融保險|31 19 3|98 98 5 9|2.5 15|8 19 0 -20 -6
2838 聯邦銀|金融保險|21 16 7|98 98 3 18|2.1 43|4 14 -9 108 -27
2845 遠東銀|金融保險|8 15 13|94 96 1 -4|1.8 89|10 -11 -1 0 42
2850 新產|金融保險|5 5 1|97 97 0 12|1.6 30|10 -7 -8 19 -15
2851 中再保|金融保險|104 46 35|99 99 4 19|1.3 26|6 16 0 -1 -37
2852 第一保|金融保險|-2 0 3|96 97 -2 8|1.2 10|5 -18 -1 7 8
2855 統一證|金融保險|373 145 96|96 96 29 51|2.3 259|12 5 -0 -49 -14
2880 華南金|金融保險|26 18 11|96 96 24 33|1.9 393|17 13 9 5 64
2881 富邦金|金融保險|10 24 -90|95 95 1 7|1.4 1652|17 9 -9 -7 4
2882 國泰金|金融保險|1 7 1|98 98 19 23|1.4 1805|21 18 -7 -3 -11
2883 凱基金|金融保險|-4 2 746|96 96 36 34|2.5 956|30 28 3 3 -3
2884 玉山金|金融保險|41 34 8|99 99 13 4|1.2 1135|31 13 -1 -58 -1
2885 元大金|金融保險|111 54 37|96 96 31 46|1.5 997|27 -18 2 50 31
2886 兆豐金|金融保險|20 14 12|94 95 -0 0|1.4 836|21 2 -1 -9 10
2887 台新新光金|金融保險|219 212 113|97 97 34 54|1.0 1638|23 5 1 -17 -33
2889 國票金|金融保險|102 47 32|95 95 3 8|1.4 72|10 10 -0 -15 -10
2890 永豐金|金融保險|55 37 17|99 99 21 41|1.7 713|27 9 3 -1 -23
2891 中信金|金融保險|48 46 10|96 96 22 28|1.8 1454|34 5 -6 -13 120
2892 第一金|金融保險|28 20 9|98 98 3 5|1.2 532|27 -1 0 0 -29
2903 遠百|貿易百貨|-15 -9 -4|94 94 -4 8|0.8 59|9 11 -8 -36 -21
2905 三商|貿易百貨|21 -32 -39|95 95 8 29|1.3 14|4 5 0 -5 -22
2912 統一超|貿易百貨|1 3 -0|85 87 -4 -12|1.2 653|18 2 -10 -30 -21
2913 農林|貿易百貨|-16 -15 -22|66 87 -2 -11|1.4 20|5 2 0 -14 3
2915 潤泰全|貿易百貨|-41 -45 -28|82 96 0 2|1.2 90|6 -7 -6 -6 3
3002 歐格|電腦及週|52 35 8|76 76 -2 33|0.2 11|2 12 0 -15 -3
3003 健和興|電子零組|59 20 17|73 94 10 -2|1.9 14|4 1 0 -16 -8
3004 豐達科|鋼鐵工業|35 26 7|69 74 8 -13|0.7 49|4 1 1 -6 -16
3005 神基|電腦及週|1 9 -2|75 75 4 -15|1.7 380|16 -20 -6 32 16
3006 晶豪科|半導體業|129 94 72|87 87 111 196|1.0 3876|28 -1 0 149 15
3008 大立光|光電業|11 -0 -7|92 95 15 3|1.4 1762|29 3 -2 -36 7
3010 華立|電子通路|8 3 4|96 96 19 26|1.3 216|15 14 1 12 -15
3011 今皓|電子零組|-27 -35 -2|67 81 6 -20|0.5 10|2 -10 0 7 13
3013 晟銘電|電腦及週|50 28 6|73 79 -7 -16|0.6 236|4 -0 -2 -7 -4
3014 聯陽|半導體業|7 -1 -7|81 89 1 -8|1.0 123|22 -4 -2 9 10
3015 全漢|電子零組|23 5 -10|82 90 9 -2|0.9 25|9 2 -1 -17 -5
3016 嘉晶|半導體業|19 16 17|83 83 27 61|0.6 219|2 0 0 -20 -27
3017 奇鋐|電腦及週|150 134 32|100 100 42 72|1.2 9858|55 16 1 -32 -57
3019 亞光|光電業|24 14 -3|75 89 16 -7|0.8 1689|7 1 0 18 9
3022 威強電|電腦及週|-13 -8 -5|55 86 -3 -12|0.9 31|15 -18 -2 -1 20
3023 信邦|電子零組|2 -4 2|79 99 15 7|1.0 516|37 21 -2 -34 24
3024 憶聲|光電業|-49 -74 -66|59 78 6 -16|1.1 8|3 -4 0 -9 -6
3025 星通|通信網路|-10 69 63|76 76 35 21|0.4 76|7 3 0 -3 -17
3026 禾伸堂|電子零組|22 12 3|96 96 9 37|2.4 140|19 11 1 -21 -43
3027 盛達|通信網路|-49 -51 -55|60 84 6 -17|0.3 9|2 4 0 -6 3
3028 增你強|電子通路|109 53 29|95 95 48 71|2.5 496|11 5 0 35 -27
3029 零壹|資訊服務|32 10 -26|81 94 7 -4|2.4 115|4 -1 -0 -5 18
3030 德律|其他電子|39 53 17|100 100 69 16|1.5 742|17 1 0 15 -12
3031 佰鴻|光電業|31 15 10|87 94 10 5|0.9 8|3 10 0 -21 -9
3032 偉訓|電子零組|42 46 -12|60 62 -16 -34|1.4 49|5 -15 0 -3 40
3033 威健|電子通路|59 29 1|92 96 7 13|1.0 88|9 10 -0 -24 -4
3034 聯詠|半導體業|-10 -11 -9|73 86 -1 -10|1.2 1366|31 5 -4 -3 21
3035 智原|半導體業|-30 -11 -75|66 90 4 8|1.1 635|7 -0 0 -5 -3
3036 文曄|電子通路|152 76 39|100 100 40 51|1.1 1258|21 9 3 17 23
3037 欣興|電子零組|34 27 10|100 100 193 239|1.5 25282|39 -5 3 25 -26
3038 全台|光電業|-6 -17 -1|83 95 15 7|0.7 8|9 -1 -0 -15 12
3040 遠見|其他|1 -2 1|52 52 -28 -35|0.8 21|1 1 0 -14 5
3041 揚智|半導體業|-10 27 37|67 77 2 -14|0.9 28|7 -11 1 12 7
3042 晶技|電子零組|7 3 -2|94 94 16 5|1.4 138|14 18 -3 -18 -34
3044 健鼎|電子零組|31 18 3|93 93 27 23|0.8 1853|48 9 -1 -5 -8
3045 台灣大|通信網路|4 3 3|95 96 0 2|1.1 673|12 5 -7 -19 -6
3046 建碁|電腦及週|15 61 44|89 89 7 8|0.6 14|4 -7 0 -17 -15
3047 訊舟|通信網路|-21 -41 -2|60 76 5 -8|0.7 26|3 -1 0 -12 -9
3048 益登|電子通路|14 2 -3|83 83 4 35|0.3 99|3 6 0 -20 -8
3049 精金|光電業|51 21 15|100 100 74 70|1.4 90|6 1 0 -14 na
3050 鈺德|光電業|4 5 4|80 89 20 7|0.6 13|7 1 0 -12 14
3051 力特|光電業|-1 -10 -12|74 83 29 -1|0.5 28|3 1 0 6 -15
3052 夆典|建材營造|38 30 -4|84 94 2 -2|0.5 5|3 -27 0 -7 15
3055 蔚華科|電子通路|44 64 64|85 85 20 20|0.6 35|1 -2 0 -1 23
3056 富華新|建材營造|50 -49 -3275|44 76 -6 -18|1.2 24|4 12 -0 -14 -8
3058 立德|電子零組|14 3 0|64 81 3 -14|1.2 11|6 6 0 -8 na
3059 華晶科|光電業|23 9 -16|63 63 -4 -22|0.7 99|10 -15 -0 -12 85
3060 銘異|電腦及週|35 22 11|90 90 24 58|0.4 178|10 4 0 -19 -16
3062 建漢|通信網路|68 13 -11|80 91 16 2|1.5 126|10 8 0 -11 -25
3071 協禧|電腦及週|26 14 17|91 91 23 -4|2.0 7|2 4 0 11 -0
3073 天方能源|綠能環保|1048 450 257|58 71 4 -24|0.9 5|1 3 0 4 8
3078 僑威|電子零組|-17 -24 -40|69 70 -10 -30|3.0 72|22 -17 -0 9 20
3081 聯亞|通信網路|123 143 46|100 100 210 199|0.3 893|32 4 3 -29 -66
3086 華義*|文化創意|-39 3 -0|95 95 -0 65|1.4 33|41 3 0 -8 4
3088 艾訊|電腦及週|50 22 15|57 91 12 -7|1.3 27|10 -2 0 -1 -12
3090 日電貿|電子零組|13 20 -11|90 90 16 39|0.8 318|7 5 -1 -6 3
3092 鴻碩|電子零組|-7 -9 2|100 100 139 99|2.0 23|2 -1 0 77 18
3093 港建*|其他電子|91 -1 -134|92 100 22 10|3.9 5|68 3 0 2 -10
3094 聯傑|半導體業|-3 -6 -22|82 89 11 -0|1.0 7|3 -0 0 6 17
3105 穩懋|半導體業|25 29 27|98 98 172 255|1.3 7021|30 0 1 27 -25
3122 笙泉|半導體業|7 -9 -1|87 94 30 7|1.8 7|3 -3 0 -37 -35
3128 昇銳|光電業|-11 -16 -17|59 70 2 -30|0.4 6|2 -5 0 -9 13
3130 一零四|數位雲端|16 11 2|97 98 -0 1|2.2 5|22 -7 0 -43 8
3131 弘塑|半導體業|42 69 9|94 94 24 20|0.9 955|30 10 -5 -59 14
3135 凌航|半導體業|344 165 na|na 94 160 303|1.0 387|1 -3 0 na 31
3138 耀登|通信網路|11 13 10|100 100 161 129|2.3 779|4 2 0 55 46
3141 晶宏|半導體業|7 -3 -10|63 94 27 -2|0.9 32|10 3 0 -4 -5
3147 大綜|資訊服務|207 59 -43|75 99 12 0|3.4 59|1 -0 0 11 0
3149 正達|光電業|53 28 17|88 88 57 47|0.7 469|7 1 0 -7 -51
3152 璟德|通信網路|-9 -18 -3|85 85 44 18|0.6 130|14 -1 0 3 11
3162 精確|電機機械|31 19 -66|89 89 12 4|0.6 118|48 -0 0 -8 4
3163 波若威|通信網路|48 41 17|100 100 235 275|0.1 1022|37 10 3 -29 -21
3167 大量|電機機械|120 78 -34|100 100 57 55|0.4 859|19 12 1 4 -26
3169 亞信|半導體業|4 -2 -14|89 96 18 5|1.5 12|4 7 0 6 -0
3176 基亞|生技醫療|-4 -11 -28|82 89 0 1|1.1 8|4 -7 0 30 80
3178 公準|半導體業|-21 -18 -14|86 92 29 2|0.6 7|1 -2 0 -4 19
3188 鑫龍騰|建材營造|885 473 218|100 100 9 15|2.0 9|2 5 0 -5 -6
3189 景碩|半導體業|55 40 7|94 94 131 167|1.2 11134|10 0 2 -38 84
3205 佰研|生技醫療|34 -38 -18|84 84 16 2|1.4 6|7 1 0 -7 -13
3207 耀勝|電子零組|46 47 16|66 100 27 22|2.5 33|6 -0 0 -7 15
3209 全科|電子通路|17 26 14|95 96 9 12|1.6 38|9 20 -0 15 -1
3211 順達|電腦及週|52 42 37|77 77 21 -11|1.0 1769|23 1 -1 8 19
3213 茂訊|電腦及週|-29 -14 -13|75 78 5 -4|1.0 26|7 0 -0 8 -3
3217 優群|電子零組|11 11 -10|76 76 -4 -11|1.0 92|8 -17 1 -5 21
3218 大學光|生技醫療|-12 -4 -1|59 75 -7 -24|1.3 24|7 -11 0 16 4
3219 倚強科|其他電子|149 118 43|60 60 26 -23|0.4 23|1 1 0 -18 -7
3221 台嘉碩|通信網路|7 9 5|100 100 70 73|2.5 139|6 1 0 40 44
3227 原相|半導體業|1 1 -8|74 79 3 4|1.2 356|21 -7 -4 -1 27
3228 金麗科|半導體業|-20 -4 11|63 83 8 -2|0.9 43|6 0 0 na 0
3230 錦明|光電業|-25 -17 -11|69 69 17 -2|1.1 49|4 -1 0 -43 -8
3231 緯創|電腦及週|152 163 47|85 85 -3 19|1.2 4199|25 -11 -0 8 48
3234 光環|通信網路|3 11 -7|100 100 198 185|1.3 415|4 1 0 na na
3236 千如|電子零組|46 35 16|86 86 21 88|0.6 91|16 -0 0 -18 -35
3257 虹冠電|半導體業|-21 39 8|78 78 3 0|0.4 33|1 -3 0 -0 -5
3260 威剛|半導體業|199 120 67|79 79 63 195|1.2 6018|26 -6 -1 82 9
3264 欣銓|半導體業|22 22 13|90 90 74 111|0.8 1945|32 -3 4 -36 -32
3265 台星科|半導體業|18 14 2|95 95 60 46|0.8 318|7 3 2 -11 -39
3289 宜特|其他電子|6 10 -2|96 96 34 11|1.5 336|10 1 0 39 -39
3290 東浦|電子零組|20 20 -0|98 98 21 35|1.6 47|6 1 0 11 -2
3293 鈊象|文化創意|14 13 -5|73 82 -10 -11|1.3 1041|22 -7 -5 -1 3
3294 英濟|電子零組|12 -13 -2|68 68 7 -24|0.9 65|11 0 0 -1 -4
3297 杭特|光電業|-30 14 -5|53 56 -20 -45|0.3 5|4 2 0 -14 -12
3303 岱稜|其他電子|19 1 -2|86 93 5 -0|2.0 9|5 1 0 -16 13
3305 昇貿|其他電子|45 37 4|76 76 26 6|0.6 632|2 0 0 -17 -4
3306 鼎天|通信網路|69 28 8|71 71 3 -14|0.6 10|3 -4 0 -16 2
3308 聯德|電子零組|-3 102 na|100 100 82 61|2.5 11|1 2 0 -5 46
3311 閎暉|通信網路|-2 -13 -12|83 89 9 -0|1.9 9|2 3 0 -20 -20
3312 弘憶股|電子通路|19 15 -6|61 83 3 -12|0.4 28|1 0 0 -8 -2
3317 尼克森|半導體業|19 6 -8|87 87 9 18|0.7 41|8 3 0 -13 -29
3321 同泰|電子零組|4 -0 -11|63 80 10 35|0.7 8|3 1 0 na na
3322 建舜電|電子零組|15 0 -13|88 91 35 9|1.1 7|4 14 0 -1 -10
3323 加百裕|電腦及週|3 -15 -8|68 68 8 -4|0.4 135|8 3 0 -23 -9
3324 雙鴻|其他電子|122 102 43|98 98 27 61|1.6 4439|28 4 1 35 24
3338 泰碩|電子零組|10 -6 -6|84 89 24 -10|2.1 38|2 -4 0 -3 49
3339 泰谷|光電業|74 58 19|67 77 18 -12|0.9 15|5 6 0 -11 -17
3346 麗清|汽車工業|-12 -15 -7|62 88 17 -9|0.7 8|3 -4 0 6 40
3349 寶德|電腦及週|-14 -42 -57|100 100 28 71|1.0 12|3 8 0 na na
3354 律勝|電子零組|26 7 23|91 91 89 58|0.7 20|2 5 0 -5 28
3356 奇偶|光電業|1 -6 6|77 91 0 -3|0.8 14|6 -9 0 2 -8
3357 臺慶科|電子零組|26 23 -0|100 100 28 61|2.0 313|19 6 1 54 4
3360 尚立|電子通路|153 99 64|95 95 37 29|2.3 10|3 2 0 -4 122
3362 先進光|光電業|17 7 3|48 85 19 -14|0.7 71|7 -3 0 -12 8
3363 上詮|通信網路|-11 -2 -36|100 100 86 79|1.3 1957|16 4 0 10 -17
3372 典範|半導體業|60 50 21|95 95 43 86|1.6 40|1 0 0 -41 na
3374 精材|半導體業|46 28 18|96 98 47 39|1.7 1102|20 10 -2 -8 -50
3376 新日興|電子零組|-17 -23 -3|75 82 19 -9|1.0 1024|19 -3 2 -3 7
3379 彬台|電機機械|-14 18 -105|51 61 -17 -38|0.6 14|2 -5 0 -2 -14
3380 明泰|通信網路|6 20 13|98 98 18 19|1.5 110|7 0 0 -1 -7
3390 旭軟|電子零組|96 33 27|91 97 20 24|2.0 8|3 6 0 -1 20
3402 漢科|其他電子|17 7 8|91 91 23 -0|0.6 75|7 14 0 -12 -17
3406 玉晶光|光電業|23 39 28|92 92 -5 -2|0.8 318|34 5 -8 -12 30
3413 京鼎|半導體業|12 8 -18|83 83 8 9|1.9 441|14 -1 1 -3 9
3416 融程電|電腦及週|8 25 6|74 74 6 -12|1.2 36|3 -10 0 -4 25
3419 譁裕|通信網路|18 2 -20|91 100 37 34|2.4 6|2 3 0 -12 na
3430 奇鈦科|化學工業|22 29 13|94 94 41 67|2.4 46|5 -2 0 -13 -13
3434 哲固|光電業|-52 -31 -25|45 73 -3 -28|0.3 6|3 -2 0 -10 -13
3437 榮創|光電業|-17 -21 -1|70 91 19 1|0.8 17|5 -4 0 19 41
3438 類比科|半導體業|-14 -3 -7|75 81 7 8|0.3 5|3 3 0 -8 -2
3441 聯一光電|光電業|36 26 -13|88 88 6 5|0.6 5|3 -4 0 -5 8
3443 創意|半導體業|108 99 49|95 95 34 90|1.0 8792|28 -2 1 -29 -3
3444 利機|電子通路|11 13 2|84 84 35 18|0.9 15|12 -0 0 -25 -29
3447 展達|通信網路|-5 2 -42|51 51 -17 -43|0.6 11|1 8 0 -8 -12
3450 聯鈞|半導體業|-9 -11 -27|98 98 41 47|2.3 3020|15 2 1 -4 -21
3454 晶睿|光電業|-7 -15 -18|65 100 19 3|0.8 13|2 -2 0 -43 -49
3455 由田|光電業|-8 -33 -31|92 92 36 21|0.8 166|11 4 -2 -23 -10
3466 德晉|通信網路|-24 -65 -35|58 72 -15 -7|1.2 26|15 -9 0 1 4
3479 安勤|電腦及週|21 11 -2|78 78 -5 -19|0.8 22|6 -16 -1 -8 30
3481 群創|光電業|19 10 4|99 99 132 114|2.3 11977|26 3 0 23 6
3483 力致|電腦及週|22 3 -1|72 81 6 -13|1.8 41|10 9 -0 -4 -24
3484 崧騰|電子零組|3 -8 -14|73 90 2 -4|1.1 11|8 3 0 -5 -5
3490 單井|光電業|-9 -16 -7|83 95 11 2|1.0 9|6 -0 0 -12 -2
3491 昇達科|通信網路|113 66 48|100 100 265 381|0.3 740|37 18 -5 -36 -33
3498 陽程|其他電子|28 21 -68|95 99 12 4|1.5 44|10 3 0 18 25
3501 維熹|電子零組|1 -2 1|83 88 8 0|0.5 13|3 -1 0 -12 -11
3504 揚明光|光電業|13 6 -4|85 99 31 5|5.0 18|3 -4 0 -11 -1
3508 位速|其他電子|31 13 -18|100 100 91 50|2.8 48|1 -0 0 na na
3515 華擎|電腦及週|41 54 -31|67 67 -5 -18|1.0 115|9 -17 -0 11 35
3518 柏騰|其他電子|39 9 11|90 90 14 -0|1.3 6|6 -8 0 -12 3
3526 凡甲|電子零組|51 29 -1|96 96 23 17|2.2 176|16 5 1 51 4
3527 聚積|半導體業|10 -9 5|79 85 17 -1|1.3 14|6 4 0 -5 -6
3528 安馳|電子通路|152 128 46|76 90 7 3|1.4 14|4 12 0 1 -28
3529 力旺|半導體業|22 -2 -8|83 100 33 23|1.5 2602|59 10 5 -14 35
3530 晶相光|半導體業|80 69 48|70 79 11 4|0.4 17|42 6 1 -9 -10
3532 台勝科|半導體業|22 9 7|87 87 56 61|1.0 721|47 -1 1 -39 27
3533 嘉澤|電子零組|31 22 5|95 95 46 16|1.5 2928|41 12 3 30 -2
3535 晶彩科|光電業|9477 3507 2119|100 100 103 88|0.6 665|14 -1 0 16 -10
3537 堡達|電子零組|26 22 13|86 86 -4 21|0.3 13|4 -3 0 -27 -10
3540 曜越|電腦及週|-10 10 -17|73 77 3 -9|0.9 7|3 -6 0 -20 31
3543 州巧|光電業|10 2 -1|93 93 23 59|1.9 134|17 5 0 -21 5
3545 敦泰|半導體業|-16 -27 -12|66 75 7 -22|1.7 71|14 -0 0 1 12
3546 宇峻|文化創意|-1 17 15|60 78 -16 -20|0.8 18|8 -5 0 -19 21
3548 兆利|電子零組|-24 -31 -30|45 70 0 -22|1.0 28|6 -7 0 -5 2
3550 聯穎|電子零組|61 19 2|90 90 47 22|1.1 72|3 -0 0 -2 27
3551 世禾|綠能環保|30 26 8|85 85 22 10|0.5 90|9 -4 0 1 -13
3552 同致|其他電子|-15 -7 -5|59 67 -19 -22|1.0 11|12 1 0 -1 -11
3555 博士旺|半導體業|3727 1524 844|90 90 105 111|0.9 32|3 3 0 13 -11
3556 禾瑞亞|半導體業|114 44 22|99 99 22 22|1.2 11|5 3 0 -39 72
3558 神準|通信網路|-19 -11 -39|57 81 8 -19|2.4 30|3 -2 0 -0 -12
3563 牧德|光電業|11 9 -113|98 98 40 17|1.8 378|10 10 -2 11 -9
3564 其陽|通信網路|5 4 -4|62 84 13 -14|1.1 10|2 -9 0 3 6
3576 聯合再生|光電業|-45 -58 -14|100 100 293 271|2.5 606|14 7 0 na na
3577 泓格|電腦及週|6 13 2|58 69 5 -31|0.9 6|3 2 0 -4 -11
3580 友威科|其他電子|-10 -16 10|79 95 26 -3|0.6 32|9 9 0 -8 -16
3581 博磊|半導體業|18 40 26|91 91 17 86|1.6 71|13 -4 0 2 -14
3583 辛耘|半導體業|14 15 -2|86 86 21 -2|3.3 157|11 3 0 3 -30
3587 閎康|其他電子|17 14 4|98 100 19 16|3.0 327|18 2 1 7 -2
3588 通嘉|半導體業|14 9 14|78 89 17 9|0.7 35|2 -6 0 -3 22
3591 艾笛森|光電業|-2 -16 -7|73 87 7 1|0.9 9|2 -6 0 6 21
3592 瑞鼎|半導體業|-8 -5 3|61 76 11 -22|0.6 128|19 3 -0 -22 21
3594 磐儀|電腦及週|10 1 -29|66 95 13 -2|1.3 11|2 -6 0 3 64
3596 智易|通信網路|7 6 -4|78 79 7 -22|2.8 210|39 -15 -1 10 16
3605 宏致|電子零組|18 6 -6|79 79 5 -12|0.8 152|12 -2 0 -2 4
3609 三一東林|電子零組|-36 280 189|61 67 -24 -21|1.2 7|2 1 0 5 32
3611 鼎翰|電腦及週|6 5 -27|91 91 -7 3|1.2 7|12 -25 0 -12 9
3615 安可|光電業|30 -6 -4|100 100 41 29|2.3 34|5 1 0 51 25
3617 碩天|其他電子|-3 -5 -1|62 75 -2 -14|0.6 48|9 -3 -0 2 -3
3622 洋華|光電業|-22 26 17|82 82 -11 10|0.4 36|4 -12 -0 -23 36
3624 光頡|電子零組|28 19 11|91 91 17 59|0.9 174|46 3 0 -11 -28
3625 西勝|電腦及週|23 6 7|54 54 -2 -18|0.5 9|5 -0 0 na na
3628 盈正|其他電子|26 -0 -16|70 70 -9 40|0.5 13|6 10 0 -15 -22
3630 新鉅科|光電業|44 33 10|84 84 29 8|0.7 84|42 -0 0 -25 8
3631 晟楠|電子零組|169 44 31|70 98 32 27|0.8 5|8 2 0 -11 6
3645 達邁|電子零組|-10 -4 -8|85 85 33 -9|1.8 252|9 0 -0 -9 -2
3653 健策|電子零組|29 20 -24|91 91 17 55|0.9 5784|29 7 1 -19 -12
3661 世芯-KY|半導體業|-56 -62 -20|82 85 16 -13|0.9 6900|46 -2 1 0 19
3663 鑫科|其他電子|158 72 17|86 90 51 14|1.0 160|4 -0 0 -19 -5
3665 貿聯-KY|其他電子|34 37 5|90 90 -4 61|1.4 5116|51 10 -6 3 -24
3673 TPK-KY|光電業|49 14 17|94 94 3 5|1.1 74|43 -4 0 -9 18
3675 德微|半導體業|9 -0 7|86 98 39 41|4.0 84|57 6 0 2 -16
3679 新至陞|電子零組|0 -12 -22|78 94 4 3|2.7 7|9 10 0 -20 -9
3680 家登|半導體業|63 53 30|83 91 24 32|0.6 519|24 6 -2 -27 10
3685 元創精密|電機機械|50 24 20|78 78 5 99|0.6 18|0 -2 0 -6 na
3686 達能|半導體業|2 25 14|94 94 27 35|1.7 13|3 -1 0 na na
3687 歐買尬|數位雲端|33 19 8|80 86 -6 -4|1.2 10|7 -17 0 -1 -11
3689 湧德|電子零組|31 30 7|91 91 16 6|0.9 291|16 -2 0 -9 34
3691 碩禾|光電業|196 201 166|100 100 102 66|2.2 116|7 -5 0 -2 9
3693 營邦|電腦及週|-39 -31 -20|100 100 56 73|1.6 458|10 2 0 47 14
3694 海華|通信網路|59 27 -2|58 60 -5 -37|0.7 78|6 -14 -0 7 99
3701 大眾控|電腦及週|-20 -19 2|100 100 120 44|1.7 283|5 1 0 3 -24
3702 大聯大|電子通路|45 21 2|95 97 7 2|1.0 356|25 11 -9 -34 -7
3703 欣陸|建材營造|-13 70 56|73 92 1 -3|1.6 19|21 -9 0 2 -8
3704 合勤控|通信網路|-34 -31 -23|81 86 1 17|0.7 124|8 -2 -0 -4 10
3705 永信|生技醫療|-6 -1 -6|84 93 -1 -1|1.3 18|7 -22 -0 -11 6
3706 神達|電腦及週|34 20 -55|74 74 -10 -18|0.7 950|8 0 1 -2 8
3707 漢磊|半導體業|25 17 14|85 85 29 27|0.6 494|15 -1 0 13 -32
3708 上緯投控|綠能環保|-62 -81 -58|82 85 17 -11|1.6 153|6 5 -0 -8 -9
3709 鑫聯大投控|電腦及週|133 54 -6|100 100 42 89|1.8 161|10 -0 0 27 23
3711 日月光投控|半導體業|21 15 5|95 95 76 149|1.5 7724|79 13 -1 -10 -9
3712 永崴投控|電腦及週|-62 -55 -86|39 62 -3 -32|0.9 18|2 -1 0 -13 4
