# 2025-09-01 全池(1166 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2539 櫻花建|建材營造|na na na|66 70 -21 -13|3.2 55|3 -21 -0 2 6
2540 愛山林|建材營造|48 123 73|36 85 2 -15|1.6 67|2 -14 0 -1 8
2542 興富發|建材營造|-45 -29 -8|72 92 3 -3|0.8 125|10 -9 1 -5 7
2543 皇昌|建材營造|-10 -31 -20|76 89 -2 -19|1.4 271|3 2 -0 -5 -13
2545 皇翔|建材營造|-79 10 -172|55 62 -22 -35|1.2 22|4 -13 0 31 -20
2546 根基|建材營造|83 65 31|96 96 2 -4|0.8 8|3 -6 0 -20 -11
2547 日勝生|建材營造|-31 -25 -13|79 79 -13 -5|0.9 16|18 -21 -0 1 2
2548 華固|建材營造|-73 4 13|69 87 -5 -5|1.1 75|13 -2 -1 -3 21
2597 潤弘|建材營造|22 16 -1|78 78 -14 -11|0.5 71|3 -35 -0 -31 51
2603 長榮|航運業|-38 -28 -60|81 81 -10 -6|0.7 1868|19 -20 -4 1 14
2605 新興|航運業|-11 -17 -6|80 85 4 -14|0.8 60|34 13 -0 -3 -34
2606 裕民|航運業|-21 -19 -16|77 77 3 -21|0.7 265|8 -11 8 11 65
2607 榮運|航運業|-35 -27 -28|89 89 3 15|0.8 69|9 -8 1 36 -97
2609 陽明|航運業|-39 -33 -56|73 73 -13 -14|0.7 788|14 -15 -5 0 14
2610 華航|航運業|-3 -1 -8|81 87 -1 -11|0.5 315|18 17 -5 -2 -19
2612 中航|航運業|-5 2 -12|93 93 18 16|1.1 85|5 6 0 3 23
2613 中櫃|航運業|7 5 2|71 78 -7 -18|0.7 9|2 16 0 -8 -15
2614 東森|其他|-7 -6 -0|91 100 10 3|2.7 8|3 6 0 28 -4
2615 萬海|航運業|-38 -22 -60|67 67 -17 -2|0.8 678|39 -26 1 21 46
2617 台航|航運業|-15 -14 -14|89 89 1 -10|0.8 14|5 13 0 -4 -27
2618 長榮航|航運業|-7 -3 -7|87 92 4 -8|0.5 682|25 10 -5 -16 -30
2630 亞航|航運業|16 20 12|100 100 90 92|0.6 565|10 5 0 49 -31
2633 台灣高鐵|航運業|3 2 -1|96 98 3 4|1.1 58|11 16 -1 0 -23
2634 漢翔|航運業|-8 -8 -1|96 96 40 35|5.3 1511|6 4 0 26 -11
2636 台驊控股|航運業|-35 -24 -51|84 87 -4 -8|0.9 15|9 1 1 -1 -11
2637 慧洋-KY|航運業|-28 -32 -22|75 76 0 -23|0.9 223|8 -2 3 -5 5
2641 正德|航運業|24 33 8|87 91 7 -11|1.1 76|6 13 0 -8 -36
2645 長榮航太|航運業|10 15 -0|99 99 74 90|1.7 2641|15 4 0 82 12
2646 星宇航空|航運業|16 23 -18|na 88 -1 -11|1.3 135|2 -8 0 30 73
2704 國賓|觀光餐旅|4 4 -2|70 84 -1 -16|0.9 6|11 -30 -0 -21 -18
2707 晶華|觀光餐旅|10 13 10|95 95 -1 -1|0.9 19|7 12 -6 -11 -9
2718 全心投控|建材營造|-86 1232 660|48 76 10 -20|1.3 6|0 -6 0 23 -73
2723 美食-KY|觀光餐旅|-6 -5 -4|79 82 -7 -20|1.6 14|49 -18 0 2 2
2727 王品|觀光餐旅|-0 2 -1|88 88 -6 -3|0.4 89|25 -16 -5 0 59
2731 雄獅|觀光餐旅|-7 2 -10|96 96 5 22|0.8 173|21 18 -2 -27 -17
2743 山富|觀光餐旅|-2 -0 2|79 79 -9 12|0.3 34|2 6 0 -26 -10
2745 五福|觀光餐旅|5 6 -11|74 74 -8 2|0.2 64|4 -4 0 -39 -42
2753 八方雲集|觀光餐旅|6 7 -3|97 97 13 19|0.7 77|14 12 -2 -48 -3
2755 揚秦|觀光餐旅|16 21 1|92 92 15 22|1.6 21|2 9 0 3 25
2756 聯發國際|觀光餐旅|83 89 50|80 80 -8 37|0.5 7|1 -1 0 na 55
2801 彰銀|金融保險|12 11 1|96 96 7 12|0.7 361|18 11 -1 -21 -24
2809 京城銀|金融保險|173 47 41|98 98 11 11|0.3 99|28 -6 -7 -75 -59
2812 台中銀|金融保險|4 -1 -6|91 91 4 6|0.6 177|10 -18 0 30 44
2820 華票|金融保險|48 66 14|100 100 14 15|1.0 20|9 29 0 71 -14
2832 台產|金融保險|-9 -10 -9|95 95 2 10|0.7 14|4 17 -0 -17 -15
2834 臺企銀|金融保險|-4 4 -2|92 92 2 -0|0.7 202|18 -5 -0 -40 -59
2836 高雄銀|金融保險|4 7 -11|95 95 2 1|0.7 11|7 -10 -0 -11 0
2838 聯邦銀|金融保險|1 1 -3|93 93 0 5|1.0 29|4 -12 -0 -0 35
2845 遠東銀|金融保險|-8 -5 -0|88 97 6 1|1.6 115|10 -23 1 29 52
2850 新產|金融保險|12 8 5|100 100 17 8|0.7 27|10 32 4 -44 -21
2851 中再保|金融保險|-2 -15 -5|87 87 1 -12|0.5 23|3 8 0 -18 -2
2852 第一保|金融保險|-9 -2 -0|92 92 2 1|0.9 8|5 16 -0 -13 -21
2855 統一證|金融保險|33 -10 -57|76 81 -3 -20|0.6 32|9 17 -1 -1 -30
2880 華南金|金融保險|5 -3 -7|99 99 12 8|0.8 477|17 -7 2 1 -74
2881 富邦金|金融保險|-27 -64 -115|94 94 1 -2|0.8 1399|16 -5 9 -15 -10
2882 國泰金|金融保險|-32 -50 -44|94 96 -0 -2|0.5 1125|17 -7 12 -7 -12
2883 凱基金|金融保險|-175 -3323 -2681|87 87 -8 -13|0.5 338|24 8 1 -6 -51
2884 玉山金|金融保險|6 13 -2|98 98 13 20|0.8 853|34 4 4 -33 -41
2885 元大金|金融保險|-18 -18 -29|92 96 6 -3|0.6 537|25 15 2 -24 -54
2886 兆豐金|金融保險|1 1 5|95 95 5 7|1.1 808|20 13 -5 23 -43
2887 台新新光金|金融保險|33 3 -21|87 93 2 -1|0.7 1047|22 -4 2 4 -87
2889 國票金|金融保險|9 -1 2|91 91 23 13|0.1 72|9 -1 1 -5 -6
2890 永豐金|金融保險|4 5 -7|93 93 7 9|1.2 655|25 -9 2 86 32
2891 中信金|金融保險|-53 -2 -24|96 96 5 9|0.7 1256|32 -13 12 1 -17
2892 第一金|金融保險|10 8 1|96 96 7 7|0.7 455|25 -2 3 34 -86
2903 遠百|貿易百貨|-2 -4 0|77 86 -4 -12|0.6 22|9 -9 0 -4 2
2905 三商|貿易百貨|-35 10 -38|63 85 3 -16|2.1 6|4 -10 0 2 -2
2908 特力|貿易百貨|-1 -11 -7|97 97 1 1|0.6 7|2 4 0 3 -30
2912 統一超|貿易百貨|0 3 -2|86 97 2 -0|1.1 259|21 -25 7 2 7
2913 農林|貿易百貨|1 8 -21|64 76 -6 -25|0.8 17|6 6 0 -5 -20
2915 潤泰全|貿易百貨|-28 -11 -18|68 81 6 -18|0.7 74|7 -3 5 3 7
3002 歐格|電腦及週|16 17 14|92 92 25 15|1.8 7|1 -1 0 53 5
3003 健和興|電子零組|-12 -3 -10|54 76 -5 -24|1.4 17|3 5 0 -4 -19
3004 豐達科|鋼鐵工業|6 10 -0|82 82 -11 37|2.4 143|5 -6 1 8 34
3005 神基|電腦及週|2 12 5|97 97 33 41|2.5 649|19 14 -0 3 11
3006 晶豪科|半導體業|11 -0 0|71 84 3 -13|0.9 107|13 12 0 -2 -25
3008 大立光|光電業|-0 -2 -18|75 91 2 -9|0.8 861|32 1 -1 8 -21
3010 華立|電子通路|-11 -11 -16|76 92 -3 -8|0.6 94|9 -15 3 36 99
3011 今皓|電子零組|-44 -36 -25|47 85 23 -15|0.6 27|4 4 0 -2 3
3013 晟銘電|電腦及週|-40 -16 -52|78 93 31 -3|1.0 1650|4 0 -1 5 -1
3014 聯陽|半導體業|4 11 -2|88 92 4 -6|0.5 73|25 -6 1 9 15
3015 全漢|電子零組|23 27 16|80 89 -7 -9|0.7 24|10 -0 -0 2 -26
3016 嘉晶|半導體業|-9 -10 -3|60 89 17 -13|0.9 32|1 -3 0 19 23
3017 奇鋐|電腦及週|93 85 34|83 83 39 68|1.0 6907|53 1 -4 -4 6
3019 亞光|光電業|-3 13 -15|78 95 22 -2|0.9 2710|10 -1 0 6 4
3022 威強電|電腦及週|-7 -8 -10|62 70 -11 -28|0.7 62|17 -14 -0 6 30
3023 信邦|電子零組|-12 -9 -10|72 81 3 -20|0.6 247|39 -3 0 8 -6
3024 憶聲|光電業|-16 -9 -112|60 72 -10 -27|1.9 11|3 -6 0 6 -10
3025 星通|通信網路|-63 -37 -53|62 84 6 -16|4.5 21|2 -6 0 21 -42
3026 禾伸堂|電子零組|-9 -4 -10|96 96 5 -2|1.2 16|11 11 0 -17 -35
3027 盛達|通信網路|-11 1 -24|67 67 -24 -13|0.8 7|4 2 0 -9 -12
3028 增你強|電子通路|12 11 5|90 90 -3 -0|0.6 9|8 -16 0 -10 14
3029 零壹|資訊服務|41 31 -22|74 82 6 -15|1.1 234|6 4 0 -6 -33
3030 德律|其他電子|39 53 16|93 93 56 72|0.9 1196|16 6 3 29 -4
3031 佰鴻|光電業|-21 -20 -12|83 95 13 -7|2.3 10|2 -1 0 15 2
3032 偉訓|電子零組|151 76 54|90 90 54 10|0.6 421|10 -5 -0 -8 14
3033 威健|電子通路|10 17 -16|81 81 -13 -17|0.8 135|8 -14 -2 -5 73
3034 聯詠|半導體業|-12 -4 -4|81 81 -9 -17|0.6 978|30 -15 -4 54 11
3035 智原|半導體業|0 39 -28|51 63 -13 -34|0.9 466|9 -4 0 4 0
3036 文曄|電子通路|-1 -7 -34|88 88 2 21|0.4 276|12 -11 -1 17 -8
3037 欣興|電子零組|13 15 -0|77 88 32 21|1.5 3870|30 3 0 -6 -6
3038 全台|光電業|-12 -15 -0|78 78 -8 -21|1.6 5|7 7 -0 8 -26
3040 遠見|其他|12 3 5|84 84 33 15|0.3 42|3 -6 0 -4 13
3041 揚智|半導體業|-64 -51 -37|70 86 9 -13|1.0 35|9 14 0 -17 -24
3042 晶技|電子零組|-5 4 -8|75 90 -9 -8|0.6 113|12 -13 2 5 7
3044 健鼎|電子零組|7 10 -2|92 92 49 55|0.7 1349|41 5 -2 -30 89
3045 台灣大|通信網路|-2 -2 -5|93 93 -3 -5|0.5 571|15 -28 5 10 54
3046 建碁|電腦及週|-30 -5 -4|73 90 -1 -11|1.0 7|3 15 -0 -25 -15
3047 訊舟|通信網路|-68 -62 -81|49 81 9 -20|5.0 53|3 -4 0 21 -13
3048 益登|電子通路|-5 -1 -10|89 100 52 43|3.4 19|4 2 0 22 -28
3050 鈺德|光電業|-16 -2 -6|55 77 -4 -23|0.8 9|9 1 0 -7 -40
3051 力特|光電業|-6 -3 -16|70 74 -11 -20|1.0 8|2 -9 -1 -3 -12
3052 夆典|建材營造|55 66 56|83 83 -8 -1|1.0 11|4 -14 0 -9 31
3055 蔚華科|電子通路|-85 -14 26|68 77 7 -23|0.5 13|1 3 0 -3 2
3056 富華新|建材營造|154 183 -14178|53 53 -38 -39|0.7 72|4 -21 1 -24 88
3058 立德|電子零組|-11 -9 -1|61 78 21 -22|1.8 16|4 -2 0 -4 na
3059 華晶科|光電業|23 29 21|98 98 31 20|2.4 1099|17 1 0 26 14
3060 銘異|電腦及週|-2 -0 -18|68 69 -12 -18|1.3 9|9 -1 0 -2 -21
3062 建漢|通信網路|-17 32 13|62 81 8 -19|0.8 87|9 -4 -0 -4 5
3066 李洲|光電業|126 34 25|48 72 3 -26|0.5 6|1 -1 0 -36 -14
3071 協禧|電腦及週|-17 -12 -11|84 100 53 20|1.4 10|0 -2 0 44 2
3073 天方能源|綠能環保|6 48 -10|44 74 -25 -8|0.3 7|1 -0 0 -16 -6
3078 僑威|電子零組|18 35 17|94 94 11 11|0.9 361|25 3 2 -19 10
3081 聯亞|通信網路|72 108 51|87 92 75 54|0.2 336|20 -3 -1 -4 -15
3086 華義*|文化創意|44 28 24|56 84 -2 -14|0.9 10|40 3 0 -5 -72
3088 艾訊|電腦及週|-9 -3 -16|59 67 -2 -32|1.6 39|11 -7 -2 1 16
3090 日電貿|電子零組|14 31 3|85 85 -5 2|0.3 64|7 -30 13 5 142
3093 港建*|其他電子|191 127 -42|84 84 -6 10|0.5 7|68 -0 0 49 6
3094 聯傑|半導體業|-6 6 2|73 87 -2 -13|1.0 5|2 -1 0 8 2
3105 穩懋|半導體業|-10 -18 0|65 76 9 -12|1.2 400|16 -2 -0 16 -3
3122 笙泉|半導體業|-25 -21 -14|61 81 17 -17|0.4 6|2 0 0 -8 28
3128 昇銳|光電業|-5 -2 -23|77 77 1 30|0.2 74|0 -2 0 -6 60
3130 一零四|數位雲端|6 8 -0|96 96 4 5|1.1 9|23 -13 0 -38 4
3131 弘塑|半導體業|67 70 26|71 86 10 31|1.1 1375|23 -0 -1 na -38
3138 耀登|通信網路|-5 -2 4|74 84 2 -20|0.9 11|2 -2 0 -5 7
3141 晶宏|半導體業|29 23 19|51 65 -10 -34|1.1 18|7 4 -0 -7 -34
3147 大綜|資訊服務|61 26 -67|73 73 10 14|0.4 210|1 1 0 -8 3
3149 正達|光電業|-15 -13 -24|84 97 12 5|4.0 93|5 5 0 48 32
3152 璟德|通信網路|-20 -16 -14|70 82 19 -16|0.8 44|13 -8 -0 11 73
3162 精確|電機機械|66 75 -32|97 97 41 43|5.8 119|60 13 0 -8 -39
3163 波若威|通信網路|11 17 28|97 97 44 54|2.5 5153|11 1 0 2 -33
3167 大量|電機機械|107 141 14|89 89 83 125|0.4 4237|5 -2 0 -17 -15
3169 亞信|半導體業|12 3 -1|84 84 11 -16|1.0 14|2 -5 -1 20 29
3171 炎洲流通|居家生活|64 24 16|97 97 28 43|1.3 6|0 0 0 135 35
3178 公準|半導體業|-15 -16 -4|73 95 32 -2|2.3 16|0 -1 0 2 -15
3189 景碩|半導體業|24 28 5|90 92 31 9|1.7 861|15 2 1 1 -1
3205 佰研|生技醫療|0 -1 -1|99 99 30 80|0.6 11|8 18 0 8 2
3207 耀勝|電子零組|22 6 -36|45 60 -12 -39|1.1 29|4 5 0 -18 -2
3209 全科|電子通路|-16 -17 -19|79 86 -12 -11|0.6 37|4 -20 -0 10 36
3211 順達|電腦及週|-1 -10 12|96 96 95 98|0.9 2980|20 -2 1 183 -17
3213 茂訊|電腦及週|-7 -0 4|84 90 23 1|1.8 114|7 -0 -0 30 -8
3217 優群|電子零組|13 24 -2|92 92 13 15|0.8 128|14 1 -4 27 -5
3218 大學光|生技醫療|-6 -3 -5|71 79 -14 -22|0.7 25|9 -32 -0 -14 39
3219 倚強科|其他電子|23 15 -19|93 93 79 150|1.7 152|3 3 0 15 -32
3227 原相|半導體業|-5 1 -24|70 80 -4 -20|0.6 328|26 -17 -0 32 122
3228 金麗科|半導體業|-23 -51 -31|49 73 -21 -24|1.0 42|6 -2 0 na -27
3230 錦明|光電業|-25 -27 -7|76 85 57 0|1.4 93|2 0 0 8 21
3231 緯創|電腦及週|122 140 76|86 86 -0 7|0.7 3762|27 -8 -9 30 70
3234 光環|通信網路|19 10 4|63 81 14 -19|0.9 30|2 1 0 na na
3257 虹冠電|半導體業|31 35 42|86 92 -4 16|1.1 29|5 19 0 -15 -37
3260 威剛|半導體業|40 43 37|99 99 10 15|1.0 465|23 23 -0 -17 -53
3264 欣銓|半導體業|-0 1 6|92 92 1 4|1.1 321|30 -3 -6 15 8
3265 台星科|半導體業|15 19 6|86 95 8 -0|1.4 34|3 14 -0 -1 -5
3276 宇環|電子零組|-27 -27 26|85 85 13 -3|2.0 6|1 0 0 37 1
3287 廣寰科|電腦及週|12 16 7|76 76 1 18|0.4 7|1 3 0 0 17
3289 宜特|其他電子|34 21 3|69 99 21 6|1.2 107|8 7 -0 -5 -3
3290 東浦|電子零組|12 7 -6|70 84 -1 -17|1.8 13|2 -3 0 -17 8
3293 鈊象|文化創意|17 19 -9|71 89 -6 -9|1.1 1099|24 -15 -1 3 -5
3294 英濟|電子零組|-9 -5 8|100 100 51 59|1.2 1023|9 1 0 1 -1
3296 勝德|電子零組|-11 7 2|62 91 19 -12|0.6 6|3 -3 0 -13 22
3297 杭特|光電業|44 23 16|90 90 64 205|0.7 275|1 -0 0 -3 -14
3303 岱稜|其他電子|-3 -1 -11|75 99 9 -1|3.3 16|4 7 0 17 -9
3305 昇貿|其他電子|18 15 -27|98 98 106 100|3.8 2513|8 1 0 94 85
3306 鼎天|通信網路|30 13 20|100 100 62 36|5.3 49|1 -1 0 93 116
3311 閎暉|通信網路|-12 -3 -13|91 91 6 -1|2.3 78|1 0 0 3 143
3312 弘憶股|電子通路|18 11 -10|49 71 -13 -21|2.3 56|1 -6 0 6 30
3317 尼克森|半導體業|7 14 -2|87 98 11 6|1.2 11|4 1 0 9 -68
3322 建舜電|電子零組|-5 7 -2|62 80 17 -19|2.0 11|2 -2 0 -12 3
3323 加百裕|電腦及週|-16 -10 1|84 89 26 7|0.5 349|2 -1 0 -3 15
3324 雙鴻|其他電子|27 15 -15|87 87 9 2|0.7 2526|15 -3 2 -3 11
3325 旭品|電腦及週|-27 -13 5|72 91 8 -8|0.5 5|1 18 0 -11 -40
3332 幸康|電子零組|109 57 29|88 88 21 63|0.7 19|1 1 0 295 113
3338 泰碩|電子零組|-10 -8 -5|82 90 16 8|0.9 93|2 -6 0 -0 200
3339 泰谷|光電業|46 73 47|71 77 -15 -3|0.4 46|1 -6 0 -10 10
3346 麗清|汽車工業|-12 -15 -16|59 70 -11 -30|1.6 8|2 -6 0 -0 -6
3356 奇偶|光電業|-21 -18 -2|71 76 2 -13|1.6 21|6 10 0 3 -21
3357 臺慶科|電子零組|9 9 -20|88 96 15 5|2.4 59|13 2 -3 -9 -6
3362 先進光|光電業|1 2 -4|41 62 -6 -38|0.7 92|4 1 0 -5 -2
3363 上詮|通信網路|14 43 8|97 97 54 48|0.4 1026|12 2 -0 36 -49
3374 精材|半導體業|-15 -20 -23|48 77 -9 -23|0.4 340|4 -3 -0 -6 10
3376 新日興|電子零組|-25 -20 -20|82 90 33 -3|1.1 1381|29 4 0 -15 14
3379 彬台|電機機械|18 18 -113|80 80 -17 -11|0.2 79|0 -4 0 4 132
3380 明泰|通信網路|16 10 18|73 84 -5 -15|1.7 27|8 -2 -1 -2 -29
3402 漢科|其他電子|-10 -10 -10|97 97 56 46|3.0 274|7 7 -0 58 -5
3406 玉晶光|光電業|5 -3 6|80 96 18 3|1.0 449|28 5 1 5 -21
3413 京鼎|半導體業|20 31 -12|80 88 -3 -2|0.8 282|22 -18 -2 52 271
3416 融程電|電腦及週|36 30 7|97 97 40 20|3.6 253|4 2 -0 92 14
3430 奇鈦科|化學工業|11 1 -11|55 81 -1 -17|0.5 9|3 2 0 -16 16
3434 哲固|光電業|18 -13 -27|59 59 -22 46|0.6 34|4 1 0 6 -23
3437 榮創|光電業|-36 -27 -14|59 82 6 -18|4.0 8|5 -8 0 -11 -12
3441 聯一光電|光電業|16 16 -13|81 86 7 -10|2.3 6|1 -7 0 12 0
3443 創意|半導體業|-23 -16 -13|91 96 18 8|2.1 3067|23 -1 0 20 -3
3444 利機|電子通路|-5 -2 -20|75 100 30 5|3.7 19|11 -6 0 34 -2
3447 展達|通信網路|43 31 -41|78 97 58 10|1.9 310|3 1 0 65 36
3450 聯鈞|半導體業|-5 6 -51|58 70 9 -23|0.9 1535|9 0 -1 8 4
3454 晶睿|光電業|21 21 2|63 63 -12 -32|0.7 12|4 12 0 -4 -8
3455 由田|光電業|17 1 -0|70 91 16 -5|4.4 38|5 -2 0 -3 82
3466 德晉|通信網路|-53 -37 15|56 83 5 -21|3.0 15|12 5 0 5 -9
3479 安勤|電腦及週|2 4 -4|99 99 26 13|4.2 42|8 7 -9 34 -31
3481 群創|光電業|9 2 -1|90 91 14 0|1.9 852|23 16 -0 -9 -35
3483 力致|電腦及週|-3 13 7|72 86 2 -9|0.9 138|9 7 -0 -8 -28
3484 崧騰|電子零組|1 4 -23|78 79 12 -14|1.8 25|8 -3 0 -4 -33
3490 單井|光電業|30 -8 -4|63 85 19 -15|0.7 9|1 -2 0 14 11
3491 昇達科|通信網路|-44 -30 -60|81 81 22 -12|2.0 461|16 -1 0 9 32
3498 陽程|其他電子|12 131 -50|69 88 30 2|1.6 128|4 0 0 20 20
3501 維熹|電子零組|-22 -14 -15|80 88 -0 -7|2.3 12|5 -10 0 11 47
3504 揚明光|光電業|-13 -1 -6|78 95 25 -6|1.1 42|5 6 0 -16 -8
3508 位速|其他電子|37 47 17|91 92 44 -3|2.3 19|1 1 0 na na
3511 矽瑪|電子零組|-17 -3 -31|46 69 7 -28|2.4 9|3 -13 0 6 27
3515 華擎|電腦及週|43 76 -6|88 88 26 21|0.4 292|15 -4 5 -39 9
3518 柏騰|其他電子|-44 -21 -13|54 93 34 1|1.5 19|5 -5 0 34 -23
3526 凡甲|電子零組|7 14 -25|89 92 11 -6|0.7 127|14 -12 0 3 53
3528 安馳|電子通路|62 47 17|76 76 -10 9|0.4 95|2 -3 0 -7 9
3529 力旺|半導體業|7 1 -7|65 85 3 -14|1.1 1427|58 -11 6 3 -19
3530 晶相光|半導體業|-26 -9 -13|60 78 1 -23|4.5 9|41 -3 0 4 3
3532 台勝科|半導體業|-1 -7 3|54 84 11 -15|1.2 66|48 14 -0 -1 3
3533 嘉澤|電子零組|11 11 -11|73 92 8 -8|0.7 1153|37 -8 -2 -8 46
3535 晶彩科|光電業|-94 -93 -216|83 90 74 47|1.2 497|5 0 0 -0 18
3537 堡達|電子零組|19 2 0|61 78 -17 -20|0.9 7|1 -3 0 5 56
3540 曜越|電腦及週|55 36 23|82 93 2 -3|3.8 7|4 8 0 9 -40
3543 州巧|光電業|-16 -6 -9|77 77 49 37|0.2 123|4 3 0 -7 24
3545 敦泰|半導體業|-12 -3 -3|75 88 11 -11|1.6 87|19 -3 1 -7 26
3546 宇峻|文化創意|20 -4 -2|72 72 -4 23|0.3 30|7 1 0 -2 9
3548 兆利|電子零組|-18 5 -2|55 68 -1 -30|1.5 82|2 0 0 -2 -14
3550 聯穎|電子零組|1 1 -9|54 94 13 -5|1.2 9|4 -4 0 5 2
3551 世禾|綠能環保|9 9 -4|94 94 34 40|0.5 306|4 -3 0 -8 -7
3552 同致|其他電子|-3 -3 8|65 83 18 -17|0.8 19|11 -7 0 4 13
3555 博士旺|半導體業|1270 657 441|79 79 87 78|0.7 6|2 1 0 na na
3558 神準|通信網路|34 49 25|66 69 -5 -30|1.3 111|8 -4 -3 3 -0
3563 牧德|光電業|146 184 31|94 94 10 20|2.8 561|16 7 1 -11 22
3564 其陽|通信網路|-19 7 -16|58 81 -6 -18|0.3 15|2 10 0 -2 -3
3570 大塚|資訊服務|12 13 -20|75 75 -1 12|1.2 12|47 4 0 na 4
3577 泓格|電腦及週|11 20 -1|76 76 40 23|0.6 112|3 3 0 -42 22
3580 友威科|其他電子|-27 -40 -20|59 91 6 -11|1.5 41|6 11 0 -2 -24
3581 博磊|半導體業|8 -3 -3|59 91 41 -7|3.7 20|8 -5 0 27 45
3583 辛耘|半導體業|21 24 -7|76 97 34 12|1.4 803|10 -0 3 -2 -1
3587 閎康|其他電子|4 7 1|67 90 27 -2|0.6 132|6 1 -0 -7 -4
3588 通嘉|半導體業|-25 -19 -23|53 76 -2 -23|1.2 8|3 -9 0 1 41
3591 艾笛森|光電業|-4 -12 -23|66 72 1 -21|1.6 6|3 3 0 -1 -25
3592 瑞鼎|半導體業|-11 -11 -15|78 79 -11 -21|0.6 63|12 -23 -0 6 18
3594 磐儀|電腦及週|42 38 8|66 77 5 -21|1.2 13|3 -13 0 7 -47
3596 智易|通信網路|10 11 13|91 91 15 15|0.6 207|48 13 -1 -31 -19
3597 映興|電子零組|16 21 -30|57 81 13 -20|0.4 14|1 -3 0 49 -9
3605 宏致|電子零組|1 9 -13|96 96 35 25|1.0 912|13 0 -0 27 -33
3611 鼎翰|電腦及週|12 38 6|87 89 3 -12|0.8 8|12 3 0 4 -17
3615 安可|光電業|12 7 12|70 100 17 9|3.9 11|3 -3 0 32 24
3617 碩天|其他電子|-7 -11 -14|59 71 -12 -24|0.3 50|9 -10 -2 -3 4
3622 洋華|光電業|7 1 1|75 93 5 -8|1.6 19|3 -8 0 10 -31
3624 光頡|電子零組|5 0 -4|72 92 24 5|0.6 15|42 -1 0 5 19
3625 西勝|電腦及週|-21 -11 25|98 98 88 36|1.6 46|8 2 0 na na
3628 盈正|其他電子|5 12 1|94 94 25 15|1.6 7|1 4 0 70 -14
3630 新鉅科|光電業|7 16 3|100 100 78 64|4.4 159|40 0 0 26 -16
3645 達邁|電子零組|-5 4 -22|92 98 36 16|1.1 1149|8 -2 -0 -6 8
3653 健策|電子零組|42 45 -1|100 100 64 82|1.8 3459|26 4 2 89 19
3661 世芯-KY|半導體業|-46 -40 -53|92 92 40 37|0.6 7161|58 -2 1 -3 -29
3663 鑫科|其他電子|-4 9 -77|50 81 5 -16|0.5 52|0 -5 0 0 37
3665 貿聯-KY|其他電子|20 21 -2|91 91 60 69|1.2 4675|46 -3 -2 -12 6
3673 TPK-KY|光電業|-10 -8 -2|86 95 31 7|1.6 125|38 8 0 -2 6
3675 德微|半導體業|-9 -14 -20|40 71 -4 -27|1.8 35|54 -2 0 -1 35
3679 新至陞|電子零組|-2 11 -12|74 77 -13 -24|0.5 7|9 -14 -0 13 8
3680 家登|半導體業|-21 -12 -25|53 70 -14 -19|1.8 382|12 -17 1 8 -11
3687 歐買尬|數位雲端|-2 4 -1|60 82 1 -13|0.4 7|6 4 0 4 4
3689 湧德|電子零組|13 23 6|90 90 5 15|1.2 557|8 -1 0 -4 61
3691 碩禾|光電業|-12 -33 -40|69 81 19 5|1.0 49|2 -2 0 15 33
3693 營邦|電腦及週|-48 -30 -35|66 71 -17 -28|0.5 110|1 -4 0 -8 19
3694 海華|通信網路|24 26 13|91 91 78 65|0.4 161|17 5 5 4 20
3701 大眾控|電腦及週|-34 -21 -7|89 94 34 19|5.7 80|4 -1 0 50 51
3702 大聯大|電子通路|12 13 -16|81 91 -1 4|0.7 216|26 -6 -9 -16 -7
3703 欣陸|建材營造|-16 -12 -10|70 84 2 -15|0.6 13|22 9 0 -10 -6
3704 合勤控|通信網路|-5 -5 -9|72 79 9 -21|5.4 35|9 -10 0 21 2
3705 永信|生技醫療|-5 5 -9|85 85 -5 7|0.5 33|9 -32 -0 -24 106
3706 神達|電腦及週|78 97 -31|92 92 55 48|0.9 7553|15 -2 0 -32 -46
3707 漢磊|半導體業|1 -3 8|69 94 32 -7|1.5 199|6 -3 0 47 27
3708 上緯投控|綠能環保|5 3 -6|88 88 59 59|2.1 827|7 -0 0 19 53
3709 鑫聯大投控|電腦及週|25 61 -3|78 78 -7 18|1.1 102|3 -1 0 9 87
3711 日月光投控|半導體業|-0 3 -3|88 100 16 1|1.0 1936|72 -3 0 -8 19
3712 永崴投控|電腦及週|16 40 -16|49 66 -29 -40|0.5 53|1 -4 -0 -4 61
3714 富采|光電業|-17 -15 -12|76 87 15 -9|1.4 89|15 -3 -0 7 11
3715 定穎投控|電子零組|-3 6 -3|91 91 146 88|1.2 4779|22 2 1 11 -6
4104 佳醫|生技醫療|10 4 0|98 98 2 2|1.3 7|4 5 0 -5 8
4105 東洋|生技醫療|-0 11 1|97 97 -2 -0|0.7 19|20 20 -0 -9 -3
4107 邦特|生技醫療|-9 -3 -4|88 94 3 -6|0.8 6|8 3 0 -4 10
4111 濟生|生技醫療|25 29 7|99 99 5 10|0.7 13|4 -5 0 22 -13
4114 健喬|生技醫療|1 21 4|88 88 9 16|0.6 50|8 5 0 -17 -1
4119 旭富|生技醫療|-40 -21 -36|62 72 -11 -29|0.6 6|6 10 0 -7 -3
