# 2026-01-02 全池(1043 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2834 臺企銀|金融保險|-9 3 -0|98 98 3 2|0.7 171|20 7 0 -16 2
2836 高雄銀|金融保險|15 20 3|97 97 2 2|0.8 15|8 24 0 -12 -6
2838 聯邦銀|金融保險|14 25 18|97 97 6 12|0.7 27|4 -4 -3 12 -10
2845 遠東銀|金融保險|26 13 13|95 95 5 3|0.6 60|10 15 -0 -45 -18
2850 新產|金融保險|4 3 -0|96 96 -3 21|0.9 24|10 -18 -2 40 -5
2851 中再保|金融保險|14 21 20|98 98 9 19|0.8 19|5 22 -0 -8 -18
2852 第一保|金融保險|-5 -2 2|97 98 4 8|0.6 7|6 -9 -0 -2 1
2855 統一證|金融保險|5 87 77|88 94 -1 27|0.5 48|10 -20 -2 1 -16
2880 華南金|金融保險|17 11 6|97 97 8 18|1.4 407|17 -25 39 -12 741
2881 富邦金|金融保險|53 58 -81|97 97 11 19|0.4 1521|16 34 -23 3 -30
2882 國泰金|金融保險|26 71 63|98 98 16 23|1.0 2508|20 27 -19 -28 -46
2883 凱基金|金融保險|52 81 778|97 97 15 16|0.8 677|26 27 3 -28 -47
2884 玉山金|金融保險|47 40 17|99 99 3 4|1.1 2039|31 -23 39 10 93
2885 元大金|金融保險|16 24 17|98 98 16 26|1.4 1200|27 33 -32 1 -39
2886 兆豐金|金融保險|15 12 14|94 94 -4 -0|0.7 549|21 -15 2 -64 -18
2887 台新新光金|金融保險|187 198 134|95 95 12 33|0.8 1844|22 -7 24 -5 248
2889 國票金|金融保險|17 43 39|93 93 6 4|0.8 68|9 -20 -0 6 4
2890 永豐金|金融保險|40 34 18|98 98 14 21|0.6 622|27 2 2 -1 9
2891 中信金|金融保險|46 59 24|100 100 20 22|0.8 1827|34 28 -25 -24 -44
2892 第一金|金融保險|16 19 11|98 98 0 4|1.0 875|27 40 -47 66 -81
2903 遠百|貿易百貨|-4 -0 2|89 89 -2 3|1.0 82|9 -49 30 -31 43
2905 三商|貿易百貨|-93 -17 -35|92 92 29 29|0.4 21|4 -2 0 14 -23
2908 特力|貿易百貨|2 -4 1|99 99 1 3|0.7 7|2 2 0 3 -0
2912 統一超|貿易百貨|3 3 -1|85 85 -11 -12|1.0 462|18 -31 -6 72 32
2913 農林|貿易百貨|-15 -6 -23|65 87 -4 -14|1.2 11|5 -12 0 1 4
2915 潤泰全|貿易百貨|-26 -2 -5|79 97 6 5|1.9 85|7 6 -28 15 16
3002 歐格|電腦及週|60 51 27|86 86 57 94|0.5 45|1 -2 0 3 9
3003 健和興|電子零組|-6 -7 -5|63 87 -6 -3|0.8 6|4 15 0 -2 -3
3004 豐達科|鋼鐵工業|23 23 8|68 73 -21 -16|2.4 44|4 2 -3 19 6
3005 神基|電腦及週|16 12 1|71 71 -20 1|1.7 198|20 -20 -4 4 -17
3006 晶豪科|半導體業|45 20 19|100 100 57 158|2.1 502|29 12 -0 2 -41
3008 大立光|光電業|-12 -7 -15|95 100 8 20|2.9 1200|30 -12 12 78 86
3010 華立|電子通路|-2 -4 -4|88 88 15 11|0.9 185|12 -3 7 26 66
3011 今皓|電子零組|-40 -43 -14|58 86 -1 16|2.4 19|3 -9 0 23 20
3013 晟銘電|電腦及週|23 17 -14|83 93 6 5|0.7 475|7 3 -1 -14 -22
3014 聯陽|半導體業|-8 -9 -15|76 84 -13 -10|0.9 57|22 -25 -11 -9 47
3015 全漢|電子零組|3 8 -7|80 88 1 -3|0.4 17|9 5 6 -8 -8
3016 嘉晶|半導體業|9 2 9|89 89 -4 74|0.4 51|1 -0 0 16 -6
3017 奇鋐|電腦及週|142 134 50|94 94 25 81|0.5 6458|50 3 1 -29 -39
3019 亞光|光電業|19 16 -3|71 84 -7 14|0.8 301|8 -4 0 -2 -2
3022 威強電|電腦及週|-27 -14 -11|59 83 -2 -12|0.8 28|15 -6 2 9 -11
3023 信邦|電子零組|-11 -9 -5|62 79 -16 -12|0.6 141|32 -10 -1 6 -7
3024 憶聲|光電業|-81 -56 -112|58 83 -12 -11|0.6 6|3 -5 0 -4 1
3025 星通|通信網路|41 36 49|79 96 55 44|1.1 132|3 1 0 27 20
3026 禾伸堂|電子零組|1 4 -3|89 89 8 37|0.3 95|15 0 -0 2 13
3027 盛達|通信網路|-48 -19 -33|56 75 -9 -26|0.9 7|2 -12 0 1 -3
3028 增你強|電子通路|24 28 15|93 93 21 20|0.4 54|9 -7 0 -2 125
3029 零壹|資訊服務|2 11 -34|77 90 -6 2|1.3 71|5 -14 1 3 22
3030 德律|其他電子|82 29 -1|90 90 18 31|1.3 933|18 12 -9 28 -62
3032 偉訓|電子零組|47 66 16|67 67 -21 -9|0.4 41|6 -5 -3 1 -1
3033 威健|電子通路|29 21 -7|91 91 12 -1|1.4 29|7 7 -1 2 -13
3034 聯詠|半導體業|-7 -7 -7|69 73 -12 -28|1.4 761|30 12 -27 7 5
3035 智原|半導體業|10 15 -56|68 92 8 -5|0.4 341|7 -2 -0 0 1
3036 文曄|電子通路|73 54 24|89 89 5 9|1.2 1345|19 -18 12 5 -14
3037 欣興|電子零組|20 11 -2|96 96 40 81|0.5 4629|43 7 1 4 -38
3038 全台|光電業|-25 -19 -3|85 100 10 7|1.2 10|8 4 -0 13 11
3040 遠見|其他|-5 -8 -4|71 71 -20 -20|0.9 12|1 -2 0 1 7
3041 揚智|半導體業|-43 3 27|66 82 -6 2|1.0 11|9 -10 0 18 12
3042 晶技|電子零組|4 -1 -9|80 81 -10 -5|1.5 87|12 -2 -15 -11 -2
3044 健鼎|電子零組|10 13 1|90 90 1 29|1.0 973|45 22 -22 -2 -17
3045 台灣大|通信網路|0 -1 -0|95 96 -1 1|1.4 939|12 -43 40 -63 144
3046 建碁|電腦及週|100 57 47|98 98 22 19|0.5 15|4 3 0 14 16
3047 訊舟|通信網路|-54 -61 -34|57 78 -2 0|0.3 21|3 2 0 3 -7
3048 益登|電子通路|-3 -6 -12|97 97 18 77|1.5 277|3 1 0 15 -6
3050 鈺德|光電業|-17 -2 -1|77 91 8 5|0.9 16|7 -7 0 24 83
3051 力特|光電業|-10 -9 -18|58 75 -14 -20|1.0 7|4 6 -10 -5 -0
3052 夆典|建材營造|38 17 -8|88 88 8 -11|1.1 9|5 5 0 -26 1
3055 蔚華科|電子通路|59 -3 21|95 95 31 20|2.5 94|2 1 0 4 -22
3056 富華新|建材營造|-99 -46 -5611|47 53 -8 -44|0.7 19|4 4 -0 -3 0
3057 喬鼎|電腦及週|45 30 15|96 96 47 32|2.1 15|2 -0 0 na na
3058 立德|電子零組|9 11 11|62 75 -7 11|0.9 5|4 2 0 -17 na
3059 華晶科|光電業|12 24 2|65 65 -19 10|0.6 63|15 -10 -0 2 9
3060 銘異|電腦及週|28 10 -4|93 93 31 62|1.0 559|9 1 0 7 34
3062 建漢|通信網路|-17 32 3|69 80 0 -9|0.3 48|7 -11 0 2 8
3078 僑威|電子零組|-9 -7 -33|76 76 -13 -13|1.5 89|25 10 -25 -0 -3
3081 聯亞|通信網路|147 97 25|100 100 37 77|0.1 383|27 0 -1 -9 -5
3086 華義*|文化創意|29 8 3|83 83 54 45|0.4 14|41 -15 0 12 -13
3088 艾訊|電腦及週|-2 -7 -10|53 86 -3 -9|0.7 14|9 2 -6 -6 -8
3090 日電貿|電子零組|15 22 -8|100 100 45 56|1.1 521|6 1 4 8 15
3092 鴻碩|電子零組|-12 -13 0|89 100 72 52|5.6 5|1 -2 0 15 46
3105 穩懋|半導體業|30 28 35|94 94 92 114|0.9 3480|25 2 0 52 14
3128 昇銳|光電業|-14 -6 -15|64 70 -6 -33|3.3 9|1 -12 0 20 24
3131 弘塑|半導體業|60 51 -6|92 92 4 3|0.9 957|18 -1 2 228 21
3135 凌航|半導體業|30 23 na|na na 126 na|3.1 156|4 -3 0 na na
3138 耀登|通信網路|-2 9 11|90 95 13 23|3.2 93|2 -1 0 44 50
3141 晶宏|半導體業|1 13 4|63 82 13 -11|1.0 32|8 -4 0 3 53
3147 大綜|資訊服務|5 45 -48|65 83 -9 -3|0.3 19|1 -4 0 -7 1
3149 正達|光電業|6 16 10|84 84 -12 28|1.8 41|2 -8 0 7 24
3152 璟德|通信網路|-27 -25 -12|82 94 19 32|2.0 133|13 -2 0 66 63
3162 精確|電機機械|19 29 -67|91 91 19 47|0.4 112|48 3 0 -5 -0
3163 波若威|通信網路|40 24 13|100 100 89 126|0.2 1111|27 1 0 10 -46
3167 大量|電機機械|53 61 -53|95 95 25 82|1.3 2141|9 3 0 -2 -36
3169 亞信|半導體業|2 8 -3|86 94 3 19|1.1 13|3 -3 3 -6 7
3176 基亞|生技醫療|-17 -3 -25|86 99 13 9|1.1 8|4 3 0 266 233
3178 公準|半導體業|-13 1 3|87 93 5 39|4.2 6|1 -3 0 5 9
3188 鑫龍騰|建材營造|149 534 399|94 94 8 6|1.0 8|2 8 0 10 -37
3189 景碩|半導體業|40 38 10|98 98 39 72|0.9 2293|23 3 -2 67 -13
3205 佰研|生技醫療|-84 -61 -44|84 84 -5 5|0.4 5|7 5 0 0 -5
3207 耀勝|電子零組|22 41 8|55 95 1 7|1.9 15|6 8 0 9 -13
3209 全科|電子通路|-3 4 1|85 92 3 -7|0.5 8|5 -9 0 -1 6
3211 順達|電腦及週|40 24 32|81 81 -10 32|0.9 2456|21 -2 4 -31 -7
3213 茂訊|電腦及週|-36 -16 -19|77 81 -8 -5|0.5 23|6 -1 0 -5 -6
3217 優群|電子零組|1 6 -15|79 79 -9 9|0.3 68|10 -14 2 -5 13
3218 大學光|生技醫療|-4 -2 -1|63 67 -6 -25|0.4 14|7 -6 0 5 -1
3219 倚強科|其他電子|100 44 -13|68 68 -5 53|4.2 29|1 -8 0 41 50
3227 原相|半導體業|0 -1 -14|75 80 -20 -2|0.5 133|23 -0 -2 -2 2
3228 金麗科|半導體業|-2 14 31|54 70 -23 -30|1.7 24|6 2 0 na 0
3229 晟鈦|電子零組|21 25 14|98 98 86 111|1.3 15|1 1 0 na na
3230 錦明|光電業|1 3 8|56 56 -29 20|0.8 9|4 7 0 0 -18
3231 緯創|電腦及週|195 132 35|99 99 1 29|0.8 4553|32 4 -2 -6 -1
3234 光環|通信網路|12 14 -3|90 94 43 34|1.4 92|3 -0 0 na na
3236 千如|電子零組|15 11 1|100 100 43 91|0.8 145|13 -2 0 27 11
3257 虹冠電|半導體業|100 61 37|88 88 1 15|0.5 38|2 3 0 19 16
3260 威剛|半導體業|60 51 25|100 100 62 205|1.7 3205|29 2 2 16 173
3264 欣銓|半導體業|21 17 12|100 100 57 67|4.1 720|36 1 2 112 -1
3265 台星科|半導體業|7 9 -1|98 98 31 25|3.8 276|3 -3 0 67 100
3289 宜特|其他電子|7 10 -2|94 97 10 18|2.4 43|8 0 -0 21 -3
3290 東浦|電子零組|32 27 7|85 85 7 21|0.4 15|7 4 0 -1 62
3293 鈊象|文化創意|12 12 -8|76 87 -9 -9|0.5 605|21 -15 -2 0 8
3294 英濟|電子零組|-29 -13 0|66 66 -15 -1|0.5 31|10 -4 0 6 25
3297 杭特|光電業|22 13 -3|59 60 -20 -41|0.2 7|4 9 0 -3 -6
3305 昇貿|其他電子|17 23 -11|70 70 0 98|0.5 516|2 -1 0 8 15
3306 鼎天|通信網路|-19 8 4|74 74 -5 38|0.4 12|3 4 0 4 -2
3310 佳穎|電子零組|1018 336 274|93 98 33 12|2.2 6|0 -2 0 6 19
3312 弘憶股|電子通路|5 8 -12|63 80 -5 -15|1.6 16|2 4 0 -1 -12
3317 尼克森|半導體業|-2 5 -10|79 79 -12 21|0.1 10|7 7 0 4 -5
3321 同泰|電子零組|7 21 6|63 81 18 67|2.1 8|2 8 0 na na
3322 建舜電|電子零組|-23 -3 -16|85 97 11 29|0.9 10|2 -1 0 10 6
3323 加百裕|電腦及週|-18 -13 -5|72 72 -15 19|0.5 141|5 -0 0 5 -2
3324 雙鴻|其他電子|78 70 26|91 91 12 55|0.6 2266|26 -0 2 1 -28
3332 幸康|電子零組|-8 14 -16|70 70 10 30|0.5 6|1 -14 0 -5 65
3338 泰碩|電子零組|-11 -7 -7|73 73 -12 -1|1.0 11|2 6 0 -4 -15
3339 泰谷|光電業|31 24 -3|58 67 -22 -29|1.0 9|2 -1 0 -5 -5
3349 寶德|電腦及週|-57 5 -23|96 96 60 70|1.4 28|1 0 0 na na
3354 律勝|電子零組|-27 -22 1|92 92 75 75|5.0 41|0 -0 0 15 7
3356 奇偶|光電業|-19 -14 -0|77 94 0 3|0.7 10|5 8 0 -7 -11
3357 臺慶科|電子零組|17 17 -7|98 98 19 72|0.6 127|14 3 -0 -13 5
3362 先進光|光電業|-1 -4 -7|41 72 -13 -20|1.1 36|7 1 0 -8 8
3363 上詮|通信網路|-16 19 -19|99 99 24 54|1.4 1087|21 -1 -0 -2 0
3372 典範|半導體業|47 39 21|92 92 33 65|3.0 34|1 -0 0 -46 na
3374 精材|半導體業|14 10 7|63 91 2 -1|1.1 199|11 10 -0 -3 -16
3376 新日興|電子零組|-34 -34 -17|71 77 -19 -0|0.4 486|23 -2 0 6 -10
3379 彬台|電機機械|41 278 118|62 66 -10 -25|0.3 12|2 1 0 -3 -12
3380 明泰|通信網路|32 13 11|90 93 3 18|0.5 57|6 -1 -2 8 -2
3402 漢科|其他電子|1 -0 5|95 95 11 57|3.9 65|6 -3 -1 45 22
3406 玉晶光|光電業|12 10 9|87 95 2 9|1.4 420|30 -14 12 -4 83
3413 京鼎|半導體業|8 17 -15|76 76 -8 -5|0.6 303|16 -27 -1 7 53
3416 融程電|電腦及週|38 22 4|74 74 -15 6|0.6 27|3 -9 -0 3 14
3430 奇鈦科|化學工業|43 33 15|82 82 -15 38|1.2 20|5 -8 0 15 42
3438 類比科|半導體業|6 -5 -11|89 98 17 27|2.2 13|2 -5 0 -4 7
3441 聯一光電|光電業|21 40 3|92 92 18 28|0.5 11|3 5 0 -9 -3
3443 創意|半導體業|114 123 85|96 96 59 78|0.6 5421|27 -2 -0 1 -18
3444 利機|電子通路|1 6 -7|95 100 29 50|4.9 13|11 -2 0 63 24
3447 展達|通信網路|2 27 -25|64 64 -25 5|1.7 17|1 -9 0 2 -16
3450 聯鈞|半導體業|-20 -19 -51|81 91 -6 35|1.2 3731|10 0 -0 15 -0
3454 晶睿|光電業|-16 -20 -28|65 91 12 -7|0.7 33|2 -3 0 -54 -3
3455 由田|光電業|-36 -14 -12|100 100 28 38|5.4 42|11 7 1 32 -6
3466 德晉|通信網路|-78 20 51|65 81 -8 -6|0.6 20|17 -4 0 0 -12
3479 安勤|電腦及週|7 15 2|78 78 -16 -1|0.4 17|7 -26 -3 -12 16
3481 群創|光電業|-9 1 -3|100 100 24 55|5.9 809|24 -2 0 40 44
3483 力致|電腦及週|-9 -7 -9|71 81 -13 -3|0.8 25|8 4 4 -8 5
3484 崧騰|電子零組|-21 -5 -17|72 89 -3 11|0.7 5|8 -10 0 2 -11
3490 單井|光電業|-4 -2 -3|85 99 4 34|0.6 10|5 7 0 -8 -9
3491 昇達科|通信網路|47 19 7|100 100 54 108|0.3 764|32 6 1 -4 -50
3498 陽程|其他電子|-15 114 -15|82 89 5 37|1.0 29|8 2 0 8 -16
3499 環天科|通信網路|-44 -26 -12|88 88 28 38|5.4 9|0 0 0 na na
3504 揚明光|光電業|6 -0 -7|69 83 -11 16|0.6 7|4 -9 0 -3 -3
3515 華擎|電腦及週|76 83 -13|74 74 -8 -11|0.4 131|12 -16 -2 24 43
3526 凡甲|電子零組|20 15 -16|88 92 -4 6|0.6 40|14 7 1 -9 -12
3527 聚積|半導體業|-13 -11 6|75 80 -11 -14|0.5 13|5 -6 0 -2 109
3528 安馳|電子通路|101 102 38|73 73 -7 -13|0.3 7|3 19 0 -8 -6
3529 力旺|半導體業|7 24 15|50 69 -17 -29|0.6 1256|51 -15 -5 30 8
3530 晶相光|半導體業|60 23 18|82 99 23 34|3.0 54|41 -1 0 10 3
3532 台勝科|半導體業|2 5 7|79 79 -10 28|0.5 110|47 1 -1 -0 -1
3533 嘉澤|電子零組|4 4 -10|68 76 -14 -5|0.5 660|37 6 -4 -0 77
3535 晶彩科|光電業|83 2210 1705|98 98 21 74|1.2 573|11 -1 0 17 17
3537 堡達|電子零組|8 -1 -3|97 100 40 26|0.9 53|3 1 0 5 10
3543 州巧|光電業|-7 -5 -7|86 86 23 67|0.5 74|9 -2 0 19 37
3545 敦泰|半導體業|-36 -32 -18|58 73 -19 -20|0.9 36|14 -14 -0 5 18
3546 宇峻|文化創意|-15 -6 -3|69 85 -4 -10|0.5 15|8 -11 0 2 0
3548 兆利|電子零組|-35 -11 -19|48 74 -11 -16|0.9 19|5 8 0 -1 -13
3550 聯穎|電子零組|-6 -1 -12|85 99 11 17|4.7 15|2 -4 0 27 52
3551 世禾|綠能環保|28 27 11|95 95 21 32|1.3 433|12 6 1 15 -15
3552 同致|其他電子|2 6 7|70 82 -4 21|0.7 10|11 -4 0 -2 6
3555 博士旺|半導體業|594 598 259|94 94 27 162|0.8 31|2 -1 0 257 117
3558 神準|通信網路|-13 1 -31|52 73 -16 -19|0.7 19|4 -12 5 -3 12
3563 牧德|光電業|9 33 -118|81 81 -0 -2|1.7 623|8 -3 7 12 -1
3564 其陽|通信網路|3 5 -10|60 77 -8 -22|0.8 5|3 9 0 -8 -7
3580 友威科|其他電子|-29 -33 -5|79 95 11 7|5.6 9|5 -4 0 14 22
3581 博磊|半導體業|20 21 15|94 94 18 99|1.0 124|11 -3 0 9 8
3583 辛耘|半導體業|7 8 -9|79 79 -11 -4|0.8 133|11 3 0 -10 -8
3587 閎康|其他電子|14 15 7|78 88 -5 8|1.0 75|15 18 -10 4 -40
3588 通嘉|半導體業|0 -11 -5|73 87 -4 12|0.6 7|2 20 0 -2 -15
3592 瑞鼎|半導體業|-1 -10 -4|59 61 -20 -37|1.5 248|17 18 -31 92 -53
3596 智易|通信網路|7 11 4|70 70 -20 -14|0.5 68|43 -27 0 8 5
3605 宏致|電子零組|-0 2 -13|77 77 -12 17|1.3 62|13 -3 0 2 7
3607 谷崧|電子零組|-36 -27 -26|78 97 9 3|1.8 6|5 4 0 3 -3
3609 三一東林|電子零組|882 302 197|72 80 -16 -14|0.4 5|3 -6 0 17 543
3611 鼎翰|電腦及週|5 25 -12|94 94 7 10|0.6 6|13 6 0 -12 1
3615 安可|光電業|-25 -21 -14|91 95 9 20|2.5 10|4 1 0 11 4
3617 碩天|其他電子|-5 -3 -2|56 76 -1 -15|1.2 71|9 17 -24 2 -13
3622 洋華|光電業|37 42 32|86 86 17 23|0.4 31|5 -1 0 -7 17
3624 光頡|電子零組|10 6 3|100 100 65 109|2.1 305|43 0 0 45 14
3625 西勝|電腦及週|-18 -3 13|59 59 -31 37|0.4 10|5 -7 0 na na
3628 盈正|其他電子|-19 16 0|69 69 -10 64|0.2 38|4 1 0 -7 31
3630 新鉅科|光電業|21 20 2|68 68 -17 28|0.7 19|42 -10 0 6 42
3645 達邁|電子零組|1 0 -11|64 66 -19 -9|0.7 45|9 -4 0 -3 3
3653 健策|電子零組|17 29 -19|85 85 9 79|0.6 3903|26 -11 4 -2 54
3661 世芯-KY|半導體業|-61 -63 -34|86 86 10 9|1.0 5728|49 -1 -0 5 11
3663 鑫科|其他電子|17 10 -43|81 91 24 -1|7.2 16|2 -2 0 11 15
3665 貿聯-KY|其他電子|33 38 7|91 91 44 65|0.5 3590|45 -8 7 -15 27
3673 TPK-KY|光電業|-7 -12 -2|93 93 4 37|0.6 72|41 8 0 4 -19
3675 德微|半導體業|-8 -7 1|60 77 -5 2|0.7 18|54 -2 0 -2 5
3680 家登|半導體業|46 38 25|74 100 5 17|2.7 394|18 1 7 5 19
3684 榮昌|通信網路|-9 20 -12|94 94 36 48|3.3 9|0 -0 0 4162 2900
3685 元創精密|電機機械|-25 5 12|89 89 33 265|0.8 28|1 -8 0 -7 na
3687 歐買尬|數位雲端|9 11 5|91 99 9 9|0.8 8|9 10 0 -5 -4
3689 湧德|電子零組|6 1 -18|100 100 32 44|2.2 157|16 13 0 54 -40
3691 碩禾|光電業|177 83 90|80 80 5 17|2.3 45|4 -2 0 -7 -13
3693 營邦|電腦及週|-41 -29 -27|73 73 19 -9|0.5 97|7 -13 -5 1 36
3694 海華|通信網路|3 19 -3|60 60 -22 7|0.5 60|8 -17 -0 11 51
3701 大眾控|電腦及週|-26 -37 -15|96 96 32 58|7.0 158|4 0 0 311 37
3702 大聯大|電子通路|7 1 -18|83 84 -9 -14|1.0 691|23 -42 11 75 -16
3703 欣陸|建材營造|9 -9 -6|73 92 -1 1|0.8 14|21 -7 0 16 6
3704 合勤控|通信網路|-23 -10 -17|78 83 -4 20|0.3 45|8 -10 0 -8 30
3705 永信|生技醫療|3 -1 -7|87 88 -1 -5|0.6 11|8 -3 -0 14 -10
3706 神達|電腦及週|-1 53 -52|85 85 1 34|0.5 1411|9 -0 -2 4 -2
3707 漢磊|半導體業|11 11 14|77 77 -10 61|0.5 115|11 -5 0 11 8
3708 上緯投控|綠能環保|-90 -52 -42|75 75 -13 42|0.5 96|5 -5 0 -3 -0
3709 鑫聯大投控|電腦及週|25 31 -27|87 87 15 44|0.6 105|6 -6 0 -16 57
3711 日月光投控|半導體業|11 9 1|100 100 56 76|0.8 4293|78 12 -10 46 -15
3712 永崴投控|電腦及週|-62 58 6|39 50 -27 -42|0.5 12|1 -3 -3 -19 -0
3714 富采|光電業|-7 -9 -2|69 85 -12 -1|2.1 51|13 -17 0 3 26
3715 定穎投控|電子零組|12 14 5|97 97 36 128|1.1 2495|15 -0 -0 10 99
4104 佳醫|生技醫療|3 1 -3|91 91 -6 -3|1.2 8|4 -9 0 27 11
4105 東洋|生技醫療|7 12 -1|95 95 3 7|0.8 50|24 2 -0 -14 -22
4114 健喬|生技醫療|1 11 -5|83 83 -4 -1|1.0 18|7 -15 0 8 4
4123 晟德|生技醫療|-13 -7 -1|97 97 13 17|2.9 39|11 6 -0 -2 -1
4128 中天|生技醫療|8 9 -2|54 70 -19 -18|0.7 20|6 -19 0 -6 5
4129 聯合|生技醫療|13 19 -4|84 84 -9 8|0.8 19|15 -10 -3 -2 -11
4130 健亞|生技醫療|14 -2 -1|99 99 18 52|1.0 12|3 10 0 68 7
4137 麗豐-KY|生技醫療|5 5 11|86 89 -0 0|0.6 8|56 2 -0 -2 -1
4142 國光生|生技醫療|538 170 -52|75 89 2 17|0.4 21|6 1 0 2 12
4147 中裕|生技醫療|-34 -2 2|61 69 -18 -29|0.7 29|9 -22 0 10 21
4157 太景*-KY|生技醫療|31 -17 -13|95 95 44 60|2.1 50|1 -7 0 22 50
4162 智擎|生技醫療|30 24 -71|65 97 7 4|0.7 29|9 9 0 -1 -6
4164 承業醫|生技醫療|33 28 -2|64 71 -21 -17|0.6 27|27 -11 0 6 9
4167 松瑞藥|生技醫療|-24 -18 -12|83 93 1 -1|1.6 8|10 -26 0 40 20
4168 醣聯|生技醫療|-100 -91 na|87 94 6 12|1.9 9|4 -2 0 -18 na
4174 浩鼎|生技醫療|306 179 146|43 75 0 -17|0.4 19|9 -3 0 -9 -94
4303 信立|塑膠工業|22 40 -303|74 74 -15 -5|0.3 47|2 1 0 3 3
4306 炎洲|塑膠工業|25 5 18|83 95 2 -2|0.6 8|5 11 0 -6 -11
4441 振大環球|紡織纖維|-5 26 na|na na -6 na|0.6 16|3 -2 0 na na
4503 金雨|電機機械|-25 98 -34|63 67 -24 -22|0.7 7|4 -3 0 -1 -3
4510 高鋒|電機機械|14 19 27|66 73 -7 -11|0.5 32|5 -3 0 -3 5
4523 永彰|電機機械|-45 -27 -37|72 72 -14 -18|0.6 12|3 -7 0 141 406
4526 東台|電機機械|-53 -19 -16|80 80 -8 13|1.9 76|4 -8 0 1 15
4532 瑞智|電機機械|-19 -25 -23|77 97 1 3|0.9 17|17 -6 -0 -4 2
4533 協易機|電機機械|-10 -3 -30|57 89 0 -5|0.6 11|5 -4 0 15 -1
4536 拓凱|運動休閒|-28 -25 -29|78 83 -14 -8|0.8 33|15 -37 -0 0 53
4540 全球傳動|電機機械|21 46 24|56 71 -13 -0|0.7 12|4 -4 0 -3 -5
4541 晟田|其他|-1 6 -14|64 64 -18 -0|0.7 24|3 -3 0 -2 -2
4542 科嶠|電子零組|58 139 88|96 96 49 54|1.9 36|6 1 0 16 12
4543 萬在|電機機械|11 17 15|71 92 24 10|0.9 10|7 -1 0 -6 56
4545 銘鈺|電子零組|21 5 1|86 92 16 29|1.0 19|32 1 0 29 5
4549 桓達|電機機械|-22 1 1|51 77 -6 -10|0.4 15|2 -0 -4 -8 10
4551 智伸科|汽車工業|2 -5 -11|68 68 -22 -4|0.3 18|50 15 -17 5 -21
4557 永新-KY|汽車工業|-20 -25 -35|60 80 17 -21|0.8 11|33 -5 0 4 -3
4562 穎漢|電機機械|-53 -29 -30|49 61 -18 -35|0.7 12|2 -16 0 15 13
4564 元翎|電機機械|-31 -16 -28|72 81 -12 13|0.7 9|2 15 0 -2 -8
4566 時碩工業|電機機械|-4 3 -2|70 85 6 -0|0.8 31|2 -2 0 1 9
4571 鈞興-KY|電機機械|-17 -1 -4|62 80 -4 5|0.6 24|61 1 0 2 3
4576 大銀微系統|電機機械|16 21 -5|62 81 -8 -6|0.7 27|1 6 0 -3 -10
4577 達航科技|其他電子|-39 8 -26|94 94 58 184|1.2 131|1 -3 0 12 19
4583 台灣精銳|電機機械|7 2 0|69 85 1 -15|0.5 103|1 -1 -0 28 5
4585 達明|其他電子|0 15 na|na na -20 na|0.4 83|0 -7 0 na na
4714 永捷|化學工業|103 44 -54|79 79 -14 -7|0.5 16|7 2 0 5 2
4721 美琪瑪|化學工業|28 25 5|77 77 -3 4|0.8 21|4 1 0 -2 -4
4722 國精化|化學工業|-1 -4 -0|87 87 -13 199|1.1 678|3 -0 1 -4 5
4736 泰博|生技醫療|-14 -19 -11|86 91 1 6|0.4 10|6 -31 0 -7 -10
4737 華廣|生技醫療|-29 -20 -13|73 75 -7 -22|1.6 6|25 38 0 6 7
4739 康普|化學工業|148 119 73|90 90 -2 36|0.7 53|7 -1 -0 18 12
4743 合一|生技醫療|-14 -36 -39|63 71 -14 -5|0.7 109|9 -13 0 -4 22
4744 皇將|生技醫療|8 27 14|83 83 3 34|0.6 5|8 -10 0 -1 -5
4745 合富-KY|生技醫療|-47 -40 -13|95 95 52 49|0.5 9|13 4 0 -57 16
4746 台耀|生技醫療|-13 2 -4|82 86 -10 -3|0.7 20|12 -21 0 6 -0
4749 新應材|半導體業|15 26 -6|na 100 5 58|1.6 542|15 6 7 14 5
4755 三福化|化學工業|-56 -11 -7|84 84 -11 -0|0.7 13|21 -6 -7 134 11
4760 勤凱科技|其他電子|36 17 -14|94 94 10 68|0.6 99|3 -3 0 -17 50
4763 材料*-KY|化學工業|-48 -47 -39|45 62 -16 -37|0.9 392|47 -3 1 4 2
4764 雙鍵|化學工業|40 7 -6|98 98 182 169|1.6 505|26 3 0 349 181
4766 南寶|化學工業|-5 -3 -6|73 73 -18 6|0.9 76|17 -4 -13 0 -1
4768 晶呈科技|化學工業|154 107 93|100 100 70 315|0.8 374|13 5 -0 57 -31
4770 上品|化學工業|-44 -46 -23|64 73 -23 -7|0.8 77|8 -9 0 42 9
4772 台特化|化學工業|221 251 151|100 100 4 56|1.6 284|14 12 2 18 -13
4903 聯光通|通信網路|590 389 225|88 88 45 70|0.7 431|4 -1 0 48 25
4904 遠傳|通信網路|11 11 6|93 93 -0 10|0.7 410|21 -11 -8 -37 -70
