# 2025-07-01 全池(1035 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
1477 聚陽|紡織纖維|-8 3 -6|54 63 -25 -22|1.2 651|20 -10 -1 -11 7
1503 士電|電機機械|15 1 -8|59 88 16 -7|0.5 594|30 -3 0 3 14
1504 東元|電機機械|6 5 9|90 90 0 -9|2.1 227|10 21 -25 10 -8
1513 中興電|電機機械|12 9 -6|69 98 21 6|0.6 1213|16 14 2 -8 -28
1514 亞力|電機機械|60 17 18|69 92 3 8|0.4 557|12 2 0 0 -12
1515 力山|電機機械|-21 -27 14|59 77 -12 -9|0.3 5|6 -9 0 -4 -11
1519 華城|電機機械|30 34 -8|57 87 31 6|0.7 2376|18 3 1 -11 -16
1522 堤維西|汽車工業|-14 -8 -6|65 70 -14 -26|0.9 32|6 7 3 2 -8
1524 耿鼎|汽車工業|-31 -6 -10|67 67 -27 -23|0.2 32|3 -7 -0 -8 6
1528 恩德|電機機械|-8 -24 -13|57 69 -19 -18|0.5 8|5 3 0 -5 1
1529 樂事綠能|電機機械|46 48 -18|70 92 11 14|0.2 27|2 4 0 1 -2
1532 勤美|電機機械|-61 -54 -20|56 81 -9 -15|0.9 19|8 -11 3 -5 7
1536 和大|汽車工業|-18 -15 -5|66 66 -10 -13|0.4 160|8 0 0 0 2
1537 廣隆|電機機械|-26 -11 -24|86 89 -7 -10|0.4 10|18 -23 -0 -5 14
1540 喬福|電機機械|-12 4 -13|58 71 -11 -24|0.3 9|3 5 0 0 -12
1560 中砂|電機機械|15 18 3|86 99 43 12|2.0 1069|19 -4 6 14 7
1563 巧新|汽車工業|-17 -7 1|68 75 -19 -4|0.5 11|2 -2 0 17 -13
1565 精華|生技醫療|-4 2 -5|65 78 -22 -22|0.6 27|12 -47 0 12 59
1569 濱川|電腦及週|28 22 13|63 63 -29 -3|0.6 182|1 -1 0 11 15
1582 信錦|電子零組|-26 -14 -14|64 71 -22 -18|0.5 72|11 -22 -1 3 61
1584 精剛|其他|-16 -2 -6|60 81 -19 -9|0.4 26|1 -7 0 -7 11
1590 亞德客-KY|電機機械|-1 10 4|83 89 -3 4|0.6 459|77 -0 -2 24 -30
1591 駿吉-KY|電機機械|-55 -70 -184|70 83 9 -6|0.8 17|3 -2 0 26 -2
1597 直得|電機機械|7 3 -7|67 67 -1 -25|0.4 58|3 -2 0 -2 17
1598 岱宇|運動休閒|-29 -3 -3|67 67 -18 -18|0.3 8|3 -27 0 -2 57
1603 華電|電器電纜|-10 52 25|82 94 12 6|0.8 22|3 -0 0 25 7
1605 華新|電器電纜|0 6 -0|61 74 -10 -13|1.7 275|15 5 -1 5 37
1608 華榮|電器電纜|-4 5 -7|60 88 1 -1|0.8 39|2 3 0 8 2
1609 大亞|電器電纜|-1 4 -7|67 85 -3 -12|0.5 86|13 14 0 -3 -7
1612 宏泰|電器電纜|61 21 7|96 97 13 11|0.9 158|14 0 0 50 40
1616 億泰|電器電纜|41 23 7|88 88 61 92|1.3 652|13 3 -0 45 34
1618 合機|電器電纜|-45 60 27|77 91 12 7|0.3 130|2 1 0 -4 -8
1702 南僑|食品工業|-1 2 -2|71 84 -10 -13|0.8 31|11 -35 0 -9 56
1707 葡萄王|生技醫療|-13 -8 -9|84 86 -8 -12|0.6 18|15 -19 -0 3 41
1708 東鹼|化學工業|-19 -10 -18|74 75 -12 -15|0.4 23|13 -5 0 3 -9
1710 東聯|化學工業|-18 11 -6|62 68 -23 -19|0.8 12|6 -21 0 -7 12
1711 永光|化學工業|-17 -7 -9|58 75 -16 -25|0.4 20|6 -8 0 -10 18
1712 興農|化學工業|-6 -0 1|92 92 -1 2|0.5 14|16 -25 -5 97 8
1713 國化|化學工業|-26 -13 -12|90 94 4 18|1.0 12|2 4 -0 -3 5
1717 長興|化學工業|-14 -7 -8|73 85 -11 -10|0.8 33|13 -18 -0 -4 40
1720 生達|生技醫療|3 5 -0|76 91 -5 -7|0.6 7|4 3 -0 -17 -0
1721 三晃|化學工業|-44 -25 -26|43 70 -16 -31|0.4 6|5 1 0 -2 2
1722 台肥|化學工業|-2 6 10|86 92 3 4|0.9 86|11 5 -1 -2 -1
1723 中碳|化學工業|-46 -32 -25|83 92 -5 -1|0.8 16|8 -15 -0 -3 14
1732 毛寶|化學工業|18 11 3|78 78 0 -12|0.1 10|2 1 0 -48 7
1736 喬山|運動休閒|21 20 -9|80 80 -20 -4|2.5 181|7 -9 2 42 11
1760 寶齡富錦|生技醫療|-2 4 1|71 82 -2 -13|0.3 15|12 -1 0 8 2
1773 勝一|化學工業|3 4 -6|68 77 -11 -22|0.7 42|6 -7 -7 -30 29
1784 訊聯|生技醫療|-4 0 -3|47 78 -17 -13|0.5 6|4 -4 0 4 -15
1785 光洋科|其他電子|29 39 4|73 84 -16 -13|0.5 265|13 1 0 -3 0
1786 科妍|生技醫療|-1 2 -8|69 73 -18 -2|0.3 16|4 -5 0 7 23
1789 神隆|生技醫療|4 -1 7|59 74 -18 -23|1.0 14|3 -15 -0 -4 11
1795 美時|生技醫療|-27 12 -4|71 78 -4 -19|0.4 184|57 6 -7 -2 -7
1799 易威|生技醫療|-6 19 -152|22 62 -24 -24|0.7 6|12 -4 0 na na
1802 台玻|玻璃陶瓷|-11 -4 2|75 88 -5 -6|0.6 231|5 0 -0 -20 2
1806 冠軍|玻璃陶瓷|6 4 -2|83 97 10 15|1.1 9|8 -3 8 4 15
1808 潤隆|建材營造|-100 -99 -12|25 87 -4 -13|1.9 39|6 -8 14 3 -30
1809 中釉|玻璃陶瓷|-14 12 9|58 76 -9 -22|0.3 5|3 10 0 -2 -3
1810 和成|玻璃陶瓷|-1 -0 1|77 77 -20 -12|0.5 13|3 1 -12 2 12
1815 富喬|電子零組|25 50 -13|90 90 16 34|0.5 2104|7 1 -0 -12 -7
1903 士紙|造紙工業|12 -5 1|78 78 9 8|0.5 59|11 -3 0 -1 73
1904 正隆|造紙工業|-11 -3 -9|63 88 -4 -6|1.1 13|9 -7 8 -17 -5
1905 華紙|造紙工業|-18 -12 -7|54 70 -23 -28|0.7 11|4 -4 0 -3 3
1907 永豐餘|造紙工業|-11 -4 -8|71 77 -19 -21|1.3 29|12 -13 -7 -3 29
2002 中鋼|鋼鐵工業|-8 -9 -3|77 77 -17 -5|0.8 336|15 -15 -2 3 12
2006 東和鋼鐵|鋼鐵工業|0 1 4|82 85 -12 -4|1.2 93|18 19 -34 6 -12
2009 第一銅|鋼鐵工業|-7 0 -10|66 73 -16 -9|1.9 30|1 1 -0 5 12
2010 春源|鋼鐵工業|3 2 -9|92 92 -4 12|0.4 13|9 -2 -0 26 24
2014 中鴻|鋼鐵工業|-30 -24 4|57 57 -31 -21|0.4 40|5 -2 -0 2 5
2015 豐興|鋼鐵工業|-12 -10 -6|82 93 1 1|2.2 51|12 -30 45 -80 96
2020 美亞|鋼鐵工業|-36 -16 8|71 82 -7 -7|0.3 10|2 -13 0 -7 15
2023 燁輝|鋼鐵工業|-9 -2 3|89 89 -1 5|0.5 20|6 1 0 -35 -5
2027 大成鋼|鋼鐵工業|1 9 10|65 65 -31 13|0.4 371|26 6 -19 -5 -7
2029 盛餘|鋼鐵工業|7 14 2|85 86 -9 0|0.7 5|67 -2 0 1 -3
2031 新光鋼|鋼鐵工業|1 34 23|60 77 -12 -10|0.9 29|11 -7 -3 13 -6
2034 允強|鋼鐵工業|-8 -0 -9|80 80 -10 10|0.4 16|7 4 0 -17 -28
2049 上銀|電機機械|-6 -1 -4|57 57 -15 -35|0.7 577|28 -9 -2 5 35
2059 川湖|電子零組|60 74 -11|91 91 23 37|0.8 1275|25 17 -12 7 5
2062 橋椿|居家生活|-25 -19 -3|58 73 -18 -29|0.3 6|8 13 0 -6 -12
2070 精湛|電機機械|-6 -6 -15|36 53 -27 -45|0.9 6|6 4 0 9 14
2101 南港|橡膠工業|-6 2 -78|66 78 -4 -18|0.8 61|6 -14 -0 11 2
2102 泰豐|橡膠工業|-4 17 -35|84 92 16 8|1.0 14|5 -5 0 12 14
2103 台橡|橡膠工業|4 15 -6|71 82 -10 -12|0.9 10|24 -8 0 4 1
2104 國際中橡|橡膠工業|-11 -6 -6|61 82 -9 -18|0.6 8|8 -13 0 3 2
2105 正新|橡膠工業|-5 -4 -3|75 77 -20 -19|0.9 388|13 -1 -16 75 11
2106 建大|橡膠工業|-4 -0 0|66 80 -14 -15|0.8 12|9 -18 0 9 85
2107 厚生|橡膠工業|-29 -7 -28|93 98 -1 1|0.4 8|7 -16 0 -5 8
2108 南帝|橡膠工業|-1 -2 -28|54 71 -20 -29|0.4 11|5 -16 0 2 6
2201 裕隆|汽車工業|-24 -21 -13|50 66 -20 -33|0.7 68|7 8 -0 -3 -4
2204 中華|汽車工業|-32 -29 -5|47 75 -17 -21|0.9 54|20 -9 -6 1 -8
2206 三陽工業|汽車工業|-14 -3 1|78 86 -13 -12|0.7 64|9 -25 -11 19 13
2207 和泰車|汽車工業|-3 -1 -2|82 90 -4 -5|1.1 227|23 -8 -8 211 5
2208 台船|航運業|526 183 161|94 95 1 16|1.2 66|7 20 -0 na -75
2211 長榮鋼|鋼鐵工業|-8 16 -23|58 86 -7 -20|1.2 100|8 22 -33 -8 8
2228 劍麟|汽車工業|-4 1 2|78 96 8 -4|0.6 18|7 3 0 -3 -12
2230 泰茂|居家生活|-9 -14 -148|74 100 18 13|1.5 38|3 5 0 -6 -7
2231 為升|汽車工業|-15 -12 -18|54 61 -13 -37|0.6 21|3 -5 0 2 -8
2233 宇隆|汽車工業|-9 -8 -12|64 64 -0 -31|2.9 116|3 -4 -0 37 65
2236 百達-KY|汽車工業|443 539 357|72 72 1 -19|0.9 10|61 9 0 1 -11
2247 汎德永業|汽車工業|-14 2 -14|88 88 -6 -3|1.1 32|5 -32 2 53 139
2250 IKKA-KY|汽車工業|-9 -3 1|60 60 -16 -32|0.5 20|7 -1 0 -8 10
2258 鴻華先進-創|汽車工業|-74 -56 -606|86 86 1 6|0.7 12|0 18 0 na na
2301 光寶科|電腦及週|22 24 15|100 100 18 12|1.1 757|30 26 -5 -31 -43
2303 聯電|半導體業|-0 4 -1|81 94 3 7|1.1 2497|22 5 -11 1 6
2305 全友|電腦及週|1 12 -2|41 69 -15 -33|0.5 6|2 7 0 -13 -2
2308 台達電|電子零組|17 25 10|100 100 18 2|1.0 3013|66 16 1 -28 -15
2312 金寶|其他電子|1 3 -10|60 74 -9 -25|0.5 116|12 2 -0 -4 0
2313 華通|電子零組|5 10 4|67 85 0 -14|0.6 364|17 9 -1 5 -52
2316 楠梓電|電子零組|-6 10 8|88 99 29 9|4.4 70|26 -2 0 32 -10
2317 鴻海|其他電子|12 20 -1|73 87 8 -12|1.1 5933|33 -4 8 -7 65
2324 仁寶|電腦及週|-25 -16 -10|76 76 -11 -21|1.4 789|43 -5 17 -15 43
2327 國巨*|電子零組|-5 5 -6|63 85 -2 -6|0.9 1393|48 0 -1 11 -1
2328 廣宇|電子零組|-7 8 8|76 76 -11 -1|1.8 556|11 -7 -0 31 86
2329 華泰|半導體業|36 22 26|63 95 12 11|1.0 415|8 2 -0 -31 -26
2330 台積電|半導體業|40 45 4|96 96 16 1|1.0 35823|73 22 1 -18 22
2331 精英|電腦及週|7 9 7|53 81 3 -16|0.3 19|7 11 0 -5 -11
2332 友訊|通信網路|-9 -12 -6|64 67 -7 -35|1.6 82|13 -3 0 8 11
2337 旺宏|半導體業|5 7 2|71 91 -2 3|0.6 295|14 4 -0 -5 -22
2338 光罩|半導體業|-21 -18 -11|35 56 -29 -44|5.3 29|4 -9 0 22 42
2340 台亞|半導體業|12 10 3|47 63 -14 -33|3.4 23|10 2 0 10 16
2342 茂矽|半導體業|11 26 -20|61 68 -20 -31|0.6 5|6 -7 0 -5 2
2344 華邦電|半導體業|-0 -1 -2|74 94 6 28|1.9 1586|14 7 1 -14 -31
2345 智邦|通信網路|108 130 49|95 95 30 1|0.9 3146|61 9 -4 26 2
2347 聯強|電子通路|-11 -4 -4|80 90 -7 -6|1.6 544|29 -19 13 133 53
2348 海悅|其他|-28 31 -5|29 47 -30 -58|0.9 149|6 23 -38 27 -77
2349 錸德|光電業|17 13 21|51 72 -13 -28|0.6 14|13 16 0 na 0
2351 順德|半導體業|-9 3 -1|43 72 -15 -25|0.7 83|7 -10 -1 8 12
2352 佳世達|電腦及週|7 7 3|68 70 -11 -25|0.7 67|11 7 -1 0 -17
2353 宏碁|電腦及週|-9 0 -4|64 77 -15 -18|2.2 507|21 11 -21 10 2
2354 鴻準|其他電子|250 274 116|67 82 2 -16|0.7 523|17 -2 0 2 -4
2355 敬鵬|電子零組|-12 -1 4|64 82 -4 -19|0.6 26|12 0 -1 -10 -17
2356 英業達|電腦及週|17 20 -9|73 81 -0 -15|0.8 466|13 16 -13 -11 -12
2357 華碩|電腦及週|41 35 9|92 92 13 11|2.6 3447|48 -3 11 61 29
2359 所羅門|其他電子|20 29 16|76 81 -6 -19|0.5 261|3 -1 0 0 9
2360 致茂|其他電子|-9 23 -3|98 99 54 12|2.6 924|64 -12 10 -22 -4
2362 藍天|電腦及週|7 -15 -17|72 87 1 -9|0.4 30|10 7 -1 -3 -9
2363 矽統|半導體業|1064 1168 358|52 67 -10 -33|1.2 134|9 3 -0 -2 -13
2364 倫飛|電腦及週|64 43 6|68 93 8 12|0.5 11|19 0 0 16 -9
2365 昆盈|電腦及週|-28 -10 -22|55 75 -2 -26|0.5 73|1 2 0 -10 -4
2367 燿華|電子零組|-22 -13 -25|58 75 -9 -23|0.7 70|10 7 0 -1 -4
2368 金像電|電子零組|39 49 18|100 100 54 28|1.1 2948|25 11 -2 -16 -25
2369 菱生|半導體業|2 -2 6|62 82 -3 -17|0.5 14|13 -6 0 4 12
2371 大同|電機機械|4 7 9|65 81 -12 -14|1.4 853|8 -10 12 -9 72
2374 佳能|光電業|38 29 3|76 81 3 -18|0.5 241|4 -1 0 4 17
2375 凱美|電子零組|-1 7 -2|68 80 -9 -20|0.4 13|7 10 0 -5 -21
2376 技嘉|電腦及週|108 35 -27|93 99 16 2|0.7 1207|18 9 -4 -25 -4
2377 微星|電腦及週|33 28 17|72 72 -14 -22|0.7 590|28 6 -15 8 -55
2379 瑞昱|半導體業|-1 14 -5|99 99 6 1|0.7 1049|51 14 -10 -13 4
2382 廣達|電腦及週|58 69 12|86 100 26 1|1.2 4832|21 2 7 -17 10
2383 台光電|電子零組|42 49 -3|100 100 71 49|1.1 5748|44 19 -15 -11 -58
2385 群光|電子零組|-5 -1 -4|77 82 -14 -7|1.1 993|18 -23 11 40 18
2387 精元|電腦及週|-20 -23 -23|66 66 -21 -20|1.4 44|17 -21 0 27 39
2388 威盛|半導體業|-18 -28 -45|44 61 -22 -41|0.7 136|15 4 -0 -4 -3
2392 正崴|電子零組|-28 -11 -17|58 72 -9 -29|0.5 148|8 -7 -0 2 56
2393 億光|光電業|-14 -7 -16|79 79 -18 -14|2.1 200|22 4 -23 102 -1
2395 研華|電腦及週|18 24 13|81 81 -13 -2|0.7 303|38 2 -4 -9 41
2397 友通|電腦及週|22 34 22|69 76 -12 -17|0.7 10|17 -10 0 -10 -41
2399 映泰|電腦及週|-30 -13 2|43 69 -13 -29|0.9 16|6 3 0 -5 -2
2401 凌陽|半導體業|-5 -0 -14|49 62 -26 -36|1.1 25|13 -6 -0 6 -16
2402 毅嘉|電子零組|21 25 8|89 98 5 5|1.6 76|10 10 -1 -0 -10
2404 漢唐|其他電子|28 6 19|97 97 37 40|0.8 1929|34 24 -23 -2 -16
2405 輔信|電腦及週|-7 -2 3|57 70 -18 -25|0.6 20|5 -4 0 -1 -3
2406 國碩|光電業|-44 -43 -79|42 75 -10 -24|0.5 8|6 9 0 -0 0
2408 南亞科|半導體業|-1 -7 1|66 82 20 61|1.0 7299|11 2 0 18 -45
2409 友達|光電業|-5 5 -6|65 80 -14 -19|1.1 311|22 12 -3 1 -0
2412 中華電|通信網路|2 5 2|99 99 4 9|0.8 1250|17 -3 -3 -42 10
2417 圓剛|電腦及週|-0 -2 0|63 66 -12 -23|0.3 11|2 7 0 -2 -11
2419 仲琦|通信網路|43 -6 -22|58 73 -10 -28|0.4 31|2 -4 0 8 28
2420 新巨|電子零組|0 1 -5|66 78 -14 -20|0.9 10|7 -9 -12 5 4
2421 建準|電子零組|16 30 4|91 96 15 7|0.6 216|24 4 4 -2 -14
2423 固緯|其他電子|-3 3 5|97 97 -0 12|0.6 5|5 12 0 -18 -25
2424 隴華|通信網路|18 262 172|85 85 19 53|1.1 8|3 -1 0 na na
2425 承啟|電腦及週|97 97 73|72 93 7 7|0.3 35|8 9 0 -10 -19
2426 鼎元|光電業|3 11 5|62 69 -8 -30|0.8 9|8 1 0 9 -30
2427 三商電|資訊服務|386 119 81|83 97 9 7|0.7 53|6 8 0 6 -17
2428 興勤|電子零組|3 14 0|74 78 -10 -14|0.3 20|17 -6 1 1 -8
2429 銘旺科|光電業|166 62 4|90 90 19 123|0.9 503|6 1 0 2 22
2436 偉詮電|半導體業|25 24 11|79 91 5 -3|1.6 88|6 -4 -0 36 80
2439 美律|通信網路|0 3 -14|80 89 -10 4|1.0 308|15 -28 10 -0 55
2441 超豐|半導體業|7 10 -0|88 88 -1 -3|1.4 34|13 28 -21 -6 -16
2442 新美齊|建材營造|96 228 118|65 87 -1 -4|0.6 9|3 12 0 4 -14
2449 京元電子|半導體業|25 28 9|74 86 12 -11|1.1 1305|26 18 -15 6 -12
2450 神腦|通信網路|-4 -8 -7|81 90 -7 -7|0.4 5|2 -8 0 16 48
2451 創見|半導體業|38 33 30|77 94 -1 16|2.0 419|9 8 -11 -65 -45
2453 凌群|資訊服務|4 7 -0|77 77 -15 -2|0.2 34|8 -2 -0 -1 -7
2454 聯發科|半導體業|7 11 -3|82 82 -11 -8|0.9 9195|58 11 -22 -1 -12
2455 全新|通信網路|-25 -18 -12|65 75 10 -24|1.6 754|28 -4 6 -9 26
2457 飛宏|電子零組|-17 -6 2|42 56 -23 -44|1.0 27|8 3 0 1 -10
2458 義隆|半導體業|-9 -5 -4|78 78 -11 -19|1.1 385|20 -34 17 8 14
2459 敦吉|其他電子|-14 3 27|81 90 -6 -9|0.8 5|17 -5 0 -15 12
2464 盟立|其他電子|-7 5 1|62 69 -11 -32|1.3 103|2 -0 0 -0 -11
2465 麗臺|電腦及週|15 10 10|48 75 7 -14|0.9 14|2 19 0 -3 na
2466 冠西電|光電業|-46 55 22|79 79 3 31|0.3 40|11 2 -0 0 19
2467 志聖|電子零組|47 24 -9|62 75 5 -25|0.5 127|10 -6 -0 46 14
2468 華經|資訊服務|27 35 9|77 77 20 119|0.4 404|2 -1 -0 -5 -6
2471 資通|資訊服務|8 28 7|81 81 -6 3|0.1 23|6 -7 -0 -13 3
2472 立隆電|電子零組|2 13 -7|74 74 -10 -13|0.7 63|12 -10 -0 7 -0
2474 可成|其他電子|8 9 -9|91 96 -3 13|0.9 1290|27 -43 25 -21 76
2476 鉅祥|電子零組|-3 13 -5|63 75 -13 -18|0.4 63|8 -3 0 0 11
2480 敦陽科|資訊服務|15 16 4|95 95 18 19|0.4 40|12 -5 5 -48 12
2481 強茂|半導體業|2 2 0|77 86 -5 -3|0.4 53|12 2 5 -16 -6
2486 一詮|光電業|13 23 10|53 67 -16 -26|1.0 219|6 0 0 -6 -14
2488 漢平|其他電子|-2 21 -9|76 76 -10 -21|0.5 6|9 -31 0 2 -0
2489 瑞軒|光電業|22 21 -13|54 74 -10 -26|0.4 24|10 7 0 -0 -5
2492 華新科|電子零組|6 7 0|64 83 -10 -13|0.8 60|10 9 -0 -10 -8
2493 揚博|電子零組|2 4 -6|80 94 5 -2|0.3 19|4 16 -0 -4 -26
2495 普安|電腦及週|-27 -21 -9|58 69 -18 -32|0.4 18|10 1 -0 -3 0
2497 怡利電|汽車工業|-14 13 -7|46 65 -22 -33|0.5 8|7 -11 0 4 -18
2498 宏達電|通信網路|15 24 29|66 66 -6 -20|0.8 158|12 4 0 -1 0
2501 國建|建材營造|-15 -40 -45|59 77 -9 -17|0.8 16|7 11 -1 -1 1
2504 國產|建材營造|4 9 4|72 78 -2 -13|2.4 379|9 -9 8 -14 21
2515 中工|建材營造|-27 -21 -37|74 95 6 6|1.1 51|12 4 -0 -6 7
2516 新建|建材營造|-6 10 -1|64 64 -15 29|0.3 7|4 3 0 na na
2520 冠德|建材營造|-66 -29 -63|79 86 -5 -1|0.7 150|14 -46 30 -15 145
2524 京城|建材營造|-42 829 473|34 62 -25 -34|0.3 12|1 -5 -2 -12 16
2528 皇普|建材營造|53210 2568188 -447732|61 66 -23 -22|0.5 12|3 -8 0 11 -13
2530 華建|建材營造|2450 759 -35410|57 76 -16 -16|1.1 32|4 4 0 -12 10
2534 宏盛|建材營造|660 689 402|83 93 -4 -3|1.1 31|7 0 0 -15 3
2535 達欣工|建材營造|9 84 67|91 91 4 14|0.3 18|8 1 1 -47 15
2537 聯上發|建材營造|-87 -96 -23231|41 75 -13 -8|0.5 16|1 -1 0 -7 9
2539 櫻花建|建材營造|158 349 na|83 100 9 31|1.3 29|3 18 7 -11 -22
2540 愛山林|建材營造|148 24 -8|36 80 -3 -14|0.7 49|2 11 -0 -6 -11
2542 興富發|建材營造|-95 -92 -66|64 91 -4 -1|1.4 142|11 6 -5 -9 -18
2543 皇昌|建材營造|-42 -16 -15|72 72 -2 13|0.3 325|2 -3 0 -9 23
2545 皇翔|建材營造|101 -9 -242|60 62 -25 -26|0.6 63|4 -22 0 -24 25
2547 日勝生|建材營造|-24 -23 -13|85 85 -10 11|0.3 20|19 -7 -0 -2 4
2548 華固|建材營造|-100 -34 -593|65 91 0 -12|0.4 61|14 -32 -0 -16 8
2597 潤弘|建材營造|5 13 -4|76 95 1 18|1.3 113|4 31 -39 -9 -34
2603 長榮|航運業|-18 -4 -60|88 88 1 -1|0.6 6071|21 -9 -8 5 6
2605 新興|航運業|-26 -2 5|68 78 -13 -13|0.5 46|33 -17 -0 2 -10
2606 裕民|航運業|-17 -7 -10|68 68 -21 -10|0.6 377|8 10 -16 8 -38
2607 榮運|航運業|-20 -14 -31|100 100 9 13|1.1 114|9 -25 40 -6 117
2608 嘉里大榮|航運業|-2 2 -2|83 91 -5 -8|0.8 6|5 -18 -0 -4 38
2609 陽明|航運業|-27 -19 -64|84 84 -6 -5|0.6 3494|16 -15 2 -24 54
2610 華航|航運業|3 5 -3|81 82 -4 -18|0.8 605|18 -22 15 -8 57
2612 中航|航運業|10 12 -6|87 87 -2 10|0.3 15|4 3 -0 -17 10
2613 中櫃|航運業|5 4 1|62 79 -10 -17|0.1 17|1 1 0 -16 20
2615 萬海|航運業|-2 12 -52|75 75 13 15|0.3 1720|41 -3 4 -12 -9
2617 台航|航運業|-12 -4 -10|70 86 -9 -5|0.5 11|5 -13 -0 1 -5
2618 長榮航|航運業|1 2 -3|84 84 -3 -13|0.8 1713|23 9 -34 20 -6
2630 亞航|航運業|22 2 -3|78 78 -12 7|0.2 61|1 -1 -0 na 21
2633 台灣高鐵|航運業|6 3 -1|93 99 6 3|0.5 81|11 26 7 -2 -10
2634 漢翔|航運業|-0 -13 -7|79 79 -17 -2|0.2 150|1 -4 -1 -6 5
2636 台驊控股|航運業|-12 -7 -62|76 89 -2 -6|0.3 16|9 -8 0 -15 2
2637 慧洋-KY|航運業|-34 -29 -29|68 68 -16 -11|0.3 386|7 2 -3 0 -16
2641 正德|航運業|42 42 17|79 79 -11 6|0.5 44|1 -7 0 -8 -2
2645 長榮航太|航運業|5 16 5|91 91 3 10|0.4 74|9 1 -3 -30 -7
2646 星宇航空|航運業|32 34 -12|na 90 -1 -7|0.6 87|2 1 0 na 42
2704 國賓|觀光餐旅|14 7 -1|59 78 -12 -22|0.6 7|11 -14 0 -20 14
2707 晶華|觀光餐旅|24 13 13|95 95 -3 8|0.4 19|7 7 -2 -13 -2
2723 美食-KY|觀光餐旅|-3 3 4|81 81 -10 -13|0.9 16|49 -13 -2 -1 -3
