# 2025-08-01 全池(1005 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
1409 新纖|紡織纖維|-17 -16 -19|74 84 -1 -13|0.8 14|12 4 -1 -11 -5
1414 東和|紡織纖維|-8 -11 1|70 73 -8 -29|1.6 9|2 4 0 -36 -3
1419 新紡|紡織纖維|18 6 -19|66 66 26 27|0.3 24|1 -4 1 -32 14
1434 福懋|紡織纖維|-9 -5 -7|75 86 -1 -8|1.5 32|7 -10 11 41 5
1436 華友聯|建材營造|54 -40 -1890|43 53 -35 -39|1.2 39|4 -15 0 -8 30
1440 南紡|紡織纖維|-11 -14 -9|71 89 -8 -4|0.5 10|7 9 -2 2 -4
1442 名軒|建材營造|-65 -73 -242|81 81 -4 -16|0.4 14|12 -14 5 30 2
1446 宏和|紡織纖維|-97 -30 -1887|38 49 -15 -44|0.6 7|7 -20 0 3 18
1449 佳和|紡織纖維|55 2 8|44 66 -10 -33|1.1 8|8 -6 0 -4 -47
1464 得力|紡織纖維|1 2 -24|69 69 -4 -25|1.1 8|4 -26 0 -7 30
1476 儒鴻|紡織纖維|-3 2 -14|71 73 -0 -25|0.8 347|33 -10 3 76 35
1477 聚陽|紡織纖維|3 0 -9|60 71 1 -22|0.6 397|16 -22 18 39 10
1503 士電|電機機械|25 9 -0|64 90 12 6|0.3 263|30 4 -0 -12 -5
1504 東元|電機機械|9 6 8|100 100 14 6|3.8 159|11 6 -4 56 -26
1513 中興電|電機機械|21 16 2|74 100 20 10|0.6 573|19 20 -2 -11 -38
1514 亞力|電機機械|-6 19 20|68 88 -2 8|0.2 155|12 -1 0 -3 5
1515 力山|電機機械|-19 -19 25|68 84 -1 -4|1.0 5|6 -13 0 8 -6
1519 華城|電機機械|21 32 -9|70 99 45 29|1.1 3335|19 3 3 -16 -27
1522 堤維西|汽車工業|-20 -17 -13|63 68 -10 -33|0.8 34|5 -15 1 3 7
1524 耿鼎|汽車工業|-19 -16 -20|67 67 -13 -24|0.6 19|4 6 -5 -4 5
1528 恩德|電機機械|-29 -23 -10|72 88 25 9|5.2 11|2 -7 0 16 14
1529 樂事綠能|電機機械|-66 20 -14|64 84 -1 10|0.3 12|2 -5 0 21 2
1532 勤美|電機機械|-48 -54 -18|59 79 -3 -15|0.7 21|7 -27 -0 2 9
1536 和大|汽車工業|-52 -27 -8|66 66 -5 -5|0.5 92|9 11 -1 -7 -2
1537 廣隆|電機機械|-30 -21 -29|86 89 -1 -9|1.2 11|17 -26 0 -35 7
1540 喬福|電機機械|-39 -13 5|58 71 -4 -10|0.7 8|3 3 0 -5 -12
1560 中砂|電機機械|25 23 7|85 87 18 15|1.0 852|21 3 -5 -5 23
1563 巧新|汽車工業|2 -8 -1|78 78 -10 -11|0.9 9|2 11 0 1 -36
1565 精華|生技醫療|12 6 -2|67 80 -7 -16|0.7 17|12 -2 0 -6 9
1569 濱川|電腦及週|5 13 3|63 63 15 -5|0.4 84|1 -2 0 4 15
1582 信錦|電子零組|-11 -15 -13|63 70 0 -26|0.5 23|11 -0 -5 -6 -14
1584 精剛|其他|-27 -19 -18|56 76 -18 -12|0.9 18|1 4 0 5 2
1589 永冠-KY|電機機械|34 20 8|50 56 -23 -40|2.3 9|6 2 0 45 -8
1590 亞德客-KY|電機機械|7 6 -1|79 82 -9 -14|1.1 392|77 -13 1 66 6
1591 駿吉-KY|電機機械|-8 -43 -102|83 87 44 -7|0.4 7|3 1 0 4 -14
1595 川寶|半導體業|95 7 8|54 85 19 -7|0.5 10|2 -4 0 25 51
1597 直得|電機機械|0 9 0|69 76 7 -17|0.4 49|4 5 0 1 -14
1603 華電|電器電纜|42 34 3|88 91 7 8|0.6 13|4 6 0 -5 -3
1605 華新|電器電纜|-26 -3 -6|61 75 4 -7|2.4 264|14 -11 -1 18 13
1608 華榮|電器電纜|-6 -6 -13|67 91 8 7|0.9 93|3 0 1 -5 15
1609 大亞|電器電纜|9 5 -5|61 78 -4 -13|0.8 92|12 -2 -0 -0 2
1612 宏泰|電器電纜|20 26 12|97 97 19 21|0.9 82|14 7 1 6 -50
1616 億泰|電器電纜|16 19 3|82 82 45 95|0.7 196|7 -7 -0 39 56
1618 合機|電器電纜|75 85 44|86 95 15 7|0.4 114|4 5 0 -17 -39
1702 南僑|食品工業|-5 -2 -5|70 83 -12 -14|1.1 13|10 -26 0 12 8
1707 葡萄王|生技醫療|0 -7 -8|87 89 -3 -10|1.3 19|15 -18 -2 22 25
1708 東鹼|化學工業|-6 -10 -18|75 77 -5 -11|1.1 15|12 -16 1 8 6
1710 東聯|化學工業|-16 -10 -22|66 71 -12 -15|1.6 16|5 -10 0 20 -10
1711 永光|化學工業|-15 -9 -9|58 76 -4 -24|1.6 27|6 0 0 8 9
1712 興農|化學工業|3 1 3|90 90 -0 -6|0.9 9|16 -14 -4 -2 -7
1713 國化|化學工業|-42 -34 -26|93 96 5 7|2.2 14|1 -1 -1 -5 -13
1717 長興|化學工業|-11 -10 -10|83 97 6 2|1.3 55|13 3 -1 -1 3
1720 生達|生技醫療|0 4 -1|76 91 -3 -7|1.5 9|4 -13 -0 32 19
1721 三晃|化學工業|-35 -37 -29|46 75 -8 -20|2.7 15|4 -4 0 9 21
1722 台肥|化學工業|3 3 1|84 89 -3 2|1.0 96|10 -16 16 -21 3
1723 中碳|化學工業|-5 -27 -22|89 91 -1 -2|1.2 25|8 -3 -0 44 2
1727 中華化|化學工業|7 -1 -16|78 99 37 13|4.4 106|4 2 0 83 61
1736 喬山|運動休閒|15 19 -9|72 72 -5 -9|0.5 122|6 -15 -3 -24 17
1760 寶齡富錦|生技醫療|10 6 2|72 82 3 -19|0.3 7|12 18 0 -3 -20
1773 勝一|化學工業|18 8 -2|70 80 -4 -14|0.6 31|6 2 -3 12 11
1777 生泰|生技醫療|-24 -4 -12|76 76 -8 -14|1.1 6|2 -12 0 -18 -14
1784 訊聯|生技醫療|16 4 -2|49 81 -3 -16|4.8 8|3 -9 0 10 12
1785 光洋科|其他電子|1 26 -6|74 83 1 -12|0.8 126|12 -17 -0 -3 -13
1786 科妍|生技醫療|-2 -0 -10|90 96 22 2|2.9 272|7 0 1 5 172
1795 美時|生技醫療|-6 -3 -18|74 76 -6 -22|0.5 165|57 7 -0 -4 -3
1799 易威|生技醫療|-21 -7 -170|20 56 -32 -25|1.3 7|12 3 0 na na
1802 台玻|玻璃陶瓷|-6 -6 1|100 100 73 42|4.6 755|7 5 0 168 -28
1806 冠軍|玻璃陶瓷|21 11 4|79 93 -1 16|0.6 9|8 1 -1 -10 53
1808 潤隆|建材營造|-100 -99 -6|24 82 -2 -12|0.5 37|4 -26 12 9 61
1809 中釉|玻璃陶瓷|-16 4 5|65 81 -3 -18|1.8 8|2 -4 0 -6 -27
1810 和成|玻璃陶瓷|3 -0 -0|88 88 -6 2|2.7 11|4 9 0 -2 -11
1815 富喬|電子零組|23 33 -28|100 100 88 59|2.0 6009|18 2 -0 22 -10
1903 士紙|造紙工業|8 3 6|72 72 4 5|0.1 14|11 7 0 -25 -1
1904 正隆|造紙工業|18 1 -6|66 89 -0 -4|0.7 11|9 5 -2 7 -16
1905 華紙|造紙工業|-12 -12 -6|55 71 -11 -24|1.1 11|4 -4 -1 6 3
1907 永豐餘|造紙工業|-9 -8 -10|75 82 -10 -16|0.5 17|12 -16 -2 -0 4
1909 榮成|造紙工業|-19 -11 -9|69 87 9 -8|1.7 17|10 -7 0 33 8
2002 中鋼|鋼鐵工業|-15 -10 -4|79 79 -8 -0|1.0 395|15 8 -1 6 -3
2006 東和鋼鐵|鋼鐵工業|-1 2 5|83 85 -3 -2|0.9 54|17 -20 4 -2 7
2009 第一銅|鋼鐵工業|-23 -11 -15|68 70 -3 -12|1.2 58|1 -5 -0 1 18
2010 春源|鋼鐵工業|4 4 -7|96 96 7 18|1.2 22|9 17 -12 20 -1
2014 中鴻|鋼鐵工業|-55 -34 -2|60 60 -8 -17|2.3 66|5 -11 -0 49 39
2015 豐興|鋼鐵工業|-1 -7 -3|82 92 11 3|0.5 20|12 -16 34 -65 36
2020 美亞|鋼鐵工業|-34 -25 -2|69 79 -13 -11|0.7 6|3 8 0 0 -4
2023 燁輝|鋼鐵工業|-13 -9 -2|87 87 -4 -2|1.3 24|6 -18 -1 11 -1
2027 大成鋼|鋼鐵工業|8 6 4|76 76 0 6|3.9 552|23 -9 7 98 149
2031 新光鋼|鋼鐵工業|25 25 12|70 79 3 -6|1.0 24|11 5 -3 2 -25
2032 新鋼|鋼鐵工業|23 5 -5|69 69 -8 9|1.4 6|2 -7 0 12 38
2034 允強|鋼鐵工業|-17 -5 -12|82 82 5 13|0.7 19|6 -22 0 9 13
2038 海光|鋼鐵工業|18 8 -2|79 79 0 0|1.0 5|2 5 0 2 -6
2049 上銀|電機機械|-8 -4 -6|59 59 5 -34|0.6 559|28 -4 -1 2 2
2059 川湖|電子零組|62 68 -13|99 99 38 69|0.8 1742|26 6 6 -24 -17
2062 橋椿|居家生活|-28 -26 -7|58 73 -6 -24|0.7 6|8 0 0 -28 -23
2101 南港|橡膠工業|5 3 -78|70 79 -6 -13|0.5 41|6 8 0 3 -22
2102 泰豐|橡膠工業|11 9 -43|87 95 4 16|0.7 16|5 -1 0 -15 22
2103 台橡|橡膠工業|-11 2 -16|74 86 -3 -8|1.2 13|24 1 3 0 -4
2104 國際中橡|橡膠工業|-23 -8 -5|66 89 7 -4|3.4 10|8 -3 0 12 -4
2105 正新|橡膠工業|-9 -6 -4|79 81 -17 -17|0.5 192|13 4 -17 -19 -8
2106 建大|橡膠工業|-3 -2 -1|71 82 -4 -12|0.7 8|9 -11 1 -4 13
2108 南帝|橡膠工業|-35 -12 -29|58 72 -12 -26|0.6 6|5 -6 0 -0 -15
2201 裕隆|汽車工業|-14 -22 -12|53 65 -17 -35|1.8 67|6 2 -0 2 1
2204 中華|汽車工業|-24 -27 -1|50 73 -18 -28|0.9 99|21 1 -10 -3 -29
2206 三陽工業|汽車工業|-2 -4 0|85 91 -7 -7|0.7 49|9 -9 -2 -3 -0
2207 和泰車|汽車工業|-18 -6 -5|79 87 -11 -7|0.6 116|23 -9 -2 17 3
2208 台船|航運業|-4 161 135|85 86 -4 8|1.3 29|6 -22 -0 na -33
2211 長榮鋼|鋼鐵工業|-9 13 -24|68 87 2 -3|0.5 85|7 -15 -11 42 -6
2228 劍麟|汽車工業|11 2 1|76 94 -1 -2|0.8 18|6 -6 0 -1 7
2230 泰茂|居家生活|48 8 -121|68 92 19 1|0.9 14|2 -18 0 4 18
2231 為升|汽車工業|-13 -16 -21|63 75 -13 -23|1.1 18|4 13 0 5 -4
2233 宇隆|汽車工業|-13 -11 -13|69 81 18 -19|0.9 109|3 -3 -0 5 6
2236 百達-KY|汽車工業|285 444 240|70 70 4 -19|0.6 9|61 -2 0 10 -6
2247 汎德永業|汽車工業|-25 -1 -15|97 97 15 15|2.8 233|5 2 2 190 76
2250 IKKA-KY|汽車工業|-8 -5 -2|63 63 0 -32|0.8 15|7 -3 0 6 21
2258 鴻華先進-創|汽車工業|-64 -67 -545|80 80 4 -18|1.9 11|0 -5 1 na na
2301 光寶科|電腦及週|16 22 10|96 96 23 16|2.6 1126|30 -2 7 22 16
2303 聯電|半導體業|7 4 -3|78 88 -4 9|0.8 1137|23 10 -13 3 -5
2308 台達電|電子零組|21 20 3|100 100 61 44|1.3 5070|67 8 2 25 39
2312 金寶|其他電子|-16 -8 -19|57 71 -6 -24|0.6 88|13 5 -0 -18 -12
2313 華通|電子零組|7 8 3|82 97 11 -3|2.1 465|19 9 -4 18 -12
2316 楠梓電|電子零組|4 5 1|98 98 106 62|3.1 1218|28 0 0 85 46
2317 鴻海|其他電子|10 16 -5|85 100 30 9|1.4 5034|34 20 0 -6 -7
2324 仁寶|電腦及週|-27 -24 -16|78 78 7 -20|0.4 456|40 -10 12 -4 9
2327 國巨*|電子零組|11 4 -5|71 94 21 -2|1.2 1124|49 12 -4 -2 -35
2328 廣宇|電子零組|2 5 3|80 80 19 9|0.8 523|13 1 -1 -2 28
2329 華泰|半導體業|30 30 30|75 96 28 12|0.6 110|9 0 -0 4 -8
2330 台積電|半導體業|27 38 -2|98 98 25 2|1.1 36417|74 12 -1 -5 -2
2331 精英|電腦及週|-3 9 5|55 77 5 -22|0.5 15|7 5 0 1 -22
2332 友訊|通信網路|-19 -15 -7|63 70 5 -31|0.5 54|12 4 0 3 -3
2337 旺宏|半導體業|1 5 0|63 81 -7 -4|0.8 145|14 -9 -0 -5 3
2338 光罩|半導體業|-22 -20 -11|41 66 7 -34|0.9 73|4 -2 0 -11 37
2340 台亞|半導體業|2 7 2|47 62 -6 -26|0.8 28|9 -4 0 3 4
2344 華邦電|半導體業|-4 -2 -3|70 83 13 23|0.4 521|13 -9 -1 -1 39
2345 智邦|通信網路|185 149 54|99 99 38 16|1.3 3858|61 2 -1 -8 11
2347 聯強|電子通路|-12 -7 -5|92 92 -3 -3|0.3 190|29 15 -7 -53 -21
2348 海悅|其他|-31 -1 -34|27 51 -21 -45|0.4 77|4 -17 -0 1 61
2349 錸德|光電業|24 20 25|55 73 -2 -25|0.8 21|12 -11 0 na -100
2351 順德|半導體業|-11 -6 -8|47 77 9 -19|1.1 97|7 0 1 3 7
2352 佳世達|電腦及週|8 7 2|71 74 5 -22|0.7 65|11 -0 -2 -1 -22
2353 宏碁|電腦及週|2 -1 -6|71 83 -2 -13|0.7 399|22 14 -7 -12 -15
2354 鴻準|其他電子|128 222 55|69 86 13 -10|0.8 432|18 6 -0 -5 -10
2355 敬鵬|電子零組|4 -1 4|75 94 12 -3|4.8 57|11 -8 -0 34 20
2356 英業達|電腦及週|24 21 -9|84 94 12 0|0.9 609|14 1 -0 -3 -16
2357 華碩|電腦及週|17 31 5|94 94 18 5|0.7 2066|49 21 -0 -35 -53
2359 所羅門|其他電子|95 42 17|78 86 6 -3|0.4 237|5 3 0 -2 -10
2360 致茂|其他電子|35 19 -9|100 100 54 40|1.3 1087|64 5 3 111 -26
2362 藍天|電腦及週|-21 -14 -12|71 85 -2 -16|0.5 16|10 10 -1 -1 -8
2363 矽統|半導體業|1403 1162 239|63 81 14 -15|1.4 434|5 -8 -0 28 218
2364 倫飛|電腦及週|7 28 -7|78 99 25 26|1.9 56|21 3 0 60 35
2365 昆盈|電腦及週|8 -12 -19|64 87 16 -7|1.4 263|1 -0 0 19 19
2367 燿華|電子零組|-12 -16 -25|72 90 11 -12|2.5 217|9 -6 0 18 40
2368 金像電|電子零組|46 47 16|100 100 73 70|0.9 3708|27 4 2 34 -12
2369 菱生|半導體業|2 -0 8|66 80 6 -16|0.5 7|13 20 0 -0 -16
2371 大同|電機機械|-5 3 5|66 83 -7 -11|0.4 456|8 -2 -1 2 -11
2374 佳能|光電業|63 53 24|86 94 37 -5|1.2 629|6 2 0 19 -9
2375 凱美|電子零組|-3 2 -6|70 83 2 -18|0.9 12|7 17 0 -3 -24
2376 技嘉|電腦及週|11 41 -10|94 99 19 13|0.9 1160|19 9 3 -17 -15
2377 微星|電腦及週|33 31 18|73 73 5 -24|0.7 373|27 -13 1 -18 18
2379 瑞昱|半導體業|-0 4 -14|94 94 8 -1|0.8 865|50 -16 13 -9 20
2382 廣達|電腦及週|71 62 2|91 100 19 18|1.2 3694|22 7 -5 2 1
2383 台光電|電子零組|53 46 -6|100 100 69 82|0.9 4371|46 5 1 6 -34
2385 群光|電子零組|-0 -1 -5|80 80 -10 -11|0.4 386|18 10 -9 3 -21
2387 精元|電腦及週|-15 -21 -20|65 65 -7 -24|0.5 28|16 -13 -1 4 -6
2388 威盛|半導體業|-9 -26 -44|43 62 -18 -36|1.0 145|14 -4 -1 -5 -3
2392 正崴|電子零組|29 -2 -8|68 84 22 -15|0.7 213|8 -2 -0 12 9
2393 億光|光電業|-6 -9 -16|84 85 -4 -16|2.0 200|19 -24 8 -20 23
2395 研華|電腦及週|18 22 8|78 78 -5 -21|1.1 306|38 -19 -1 5 -1
2397 友通|電腦及週|36 35 16|86 90 23 -2|4.5 13|16 -14 0 30 27
2399 映泰|電腦及週|-9 -13 5|42 67 -4 -30|0.5 14|7 10 0 -0 -4
2401 凌陽|半導體業|-9 -5 -15|54 63 -11 -36|0.8 31|11 -16 -0 19 22
2402 毅嘉|電子零組|9 18 2|90 96 11 8|1.6 109|8 -2 -1 13 7
2404 漢唐|其他電子|55 30 37|100 100 93 74|0.7 2137|34 -1 9 -8 -33
2405 輔信|電腦及週|-2 -4 2|71 75 1 -19|0.9 16|6 -1 0 3 3
2406 國碩|光電業|-42 -45 -54|52 86 10 -4|1.8 15|6 -1 0 2 6
2408 南亞科|半導體業|21 6 15|66 74 27 54|0.5 2996|9 -2 -2 -4 53
2409 友達|光電業|-13 -7 -15|65 77 -11 -14|1.2 244|22 -4 -0 8 5
2412 中華電|通信網路|6 5 1|98 98 4 7|0.7 1163|17 12 -2 15 -22
2414 精技|電子通路|39 34 13|95 95 16 22|0.8 27|5 -5 0 150 42
2417 圓剛|電腦及週|13 1 1|75 75 12 -19|0.6 28|2 -4 0 3 26
2419 仲琦|通信網路|-2 2 -12|58 73 7 -24|0.5 10|2 9 0 -9 -12
2420 新巨|電子零組|0 3 -2|71 84 4 -12|1.1 9|7 2 -2 4 -0
2421 建準|電子零組|32 27 -1|100 100 33 27|0.9 319|29 17 -3 5 -27
2425 承啟|電腦及週|31 77 49|70 90 2 2|0.3 17|10 12 0 -2 6
2427 三商電|資訊服務|89 165 119|93 95 17 3|0.9 85|5 -1 0 6 30
2428 興勤|電子零組|2 5 -8|77 80 6 -16|0.7 19|17 -3 0 -2 -1
2429 銘旺科|光電業|30 74 9|100 100 61 190|2.6 229|12 4 0 -2 -8
2436 偉詮電|半導體業|23 25 10|73 84 8 -13|0.4 36|6 7 3 -9 -23
2439 美律|通信網路|6 -0 -16|82 90 -5 1|1.1 284|11 -14 9 -9 13
2441 超豐|半導體業|10 8 -2|94 94 13 -2|2.4 37|12 -18 16 -17 17
2442 新美齊|建材營造|9 152 37|70 94 7 6|2.0 11|3 17 0 17 -7
2449 京元電子|半導體業|25 28 8|89 100 40 15|1.5 2311|26 -2 6 106 66
2451 創見|半導體業|54 40 30|83 83 3 14|0.5 209|8 7 -21 25 -42
2453 凌群|資訊服務|13 10 2|79 79 -3 -16|1.7 34|8 0 -3 -8 10
2454 聯發科|半導體業|31 18 3|88 88 7 -10|1.0 8535|59 4 -2 -0 1
2455 全新|通信網路|-11 -18 -8|88 95 58 -8|2.2 825|19 -7 6 -11 5
2457 飛宏|電子零組|5 -6 -1|47 62 -15 -38|0.8 23|8 -4 0 0 13
2458 義隆|半導體業|-4 -4 -2|81 82 3 -19|0.4 122|18 -8 19 -10 6
2462 良得電|電子零組|-1 2 -6|74 94 19 -2|1.7 23|2 -0 0 18 -30
2464 盟立|其他電子|-14 -6 -9|66 70 -2 -23|0.7 95|2 -7 0 7 41
2465 麗臺|電腦及週|-31 3 4|55 80 33 -11|1.3 25|3 2 0 -2 na
2466 冠西電|光電業|-41 -7 -38|81 81 6 -4|1.4 87|11 -0 -4 24 19
2467 志聖|電子零組|-15 15 -7|61 80 8 -19|0.5 128|9 -6 0 6 27
2468 華經|資訊服務|6 11 -14|68 68 -29 65|0.2 127|1 0 -0 -9 -29
2471 資通|資訊服務|4 20 1|82 82 -10 -10|0.7 17|4 -12 -3 23 12
2472 立隆電|電子零組|2 6 -12|76 78 4 -21|0.8 48|12 2 1 -10 -4
2474 可成|其他電子|14 8 -14|94 98 4 11|0.2 287|27 12 4 -15 -19
2476 鉅祥|電子零組|9 10 -8|72 83 13 -11|2.1 95|7 -3 0 0 14
2480 敦陽科|資訊服務|33 22 7|96 96 7 8|0.5 29|13 23 -3 11 -23
2481 強茂|半導體業|1 4 1|81 85 15 3|1.0 43|12 6 -6 -1 -9
2486 一詮|光電業|15 20 6|55 63 -8 -32|0.5 131|7 -0 0 -2 6
2488 漢平|其他電子|-4 4 -27|76 76 -5 -22|1.0 5|8 -12 0 -1 -3
2489 瑞軒|光電業|-7 9 -18|50 69 -6 -27|0.7 15|10 -1 0 2 -11
2492 華新科|電子零組|10 7 1|70 89 6 -8|1.1 74|11 8 -0 0 -23
2493 揚博|電子零組|-7 2 -6|78 92 6 -3|0.7 9|4 -12 -0 -3 -8
2495 普安|電腦及週|-18 -16 -3|58 71 -6 -29|0.5 10|9 -10 -1 1 -11
2497 怡利電|汽車工業|-17 -6 -23|46 65 -17 -33|1.5 10|6 -16 0 7 -17
2498 宏達電|通信網路|-21 -5 0|69 85 4 -14|1.0 191|11 -5 0 3 13
2501 國建|建材營造|185 43 19|59 77 -3 -16|0.7 17|7 -3 -1 -3 -9
2504 國產|建材營造|6 7 3|69 85 -9 -9|0.4 144|10 18 -12 7 -35
2515 中工|建材營造|13 -9 -26|72 92 -1 6|1.0 39|13 3 -0 2 8
2520 冠德|建材營造|-49 -34 -44|78 85 -3 -2|1.1 89|12 -19 8 -6 8
2524 京城|建材營造|-32 64 -279|31 61 -19 -31|0.8 7|1 -8 -7 0 1
2528 皇普|建材營造|215346 1435933 -1597941|53 57 -28 -29|1.6 17|3 -13 0 -7 16
2530 華建|建材營造|-98 758 -26450|50 67 -18 -25|0.9 19|4 -10 0 -6 -0
2534 宏盛|建材營造|324 657 344|81 90 -4 -1|0.5 16|7 1 0 8 -24
2535 達欣工|建材營造|43 54 36|96 96 6 16|0.6 13|8 -1 0 -1 -3
2537 聯上發|建材營造|-68 -85 -10325|40 72 -3 -10|0.4 8|2 2 0 -22 3
2539 櫻花建|建材營造|980 397 na|79 96 5 26|1.0 32|3 8 -13 1 -14
2540 愛山林|建材營造|172 97 51|36 83 -1 -12|0.6 26|3 6 0 -5 -13
2542 興富發|建材營造|53 -45 -25|64 92 1 -3|0.7 113|10 -26 27 -0 27
2543 皇昌|建材營造|-41 -31 -21|65 65 -5 -19|0.3 183|2 1 -0 -1 -4
2545 皇翔|建材營造|9 18 -184|55 56 -16 -33|0.5 22|4 -13 0 19 31
2547 日勝生|建材營造|-19 -22 -13|82 82 -12 9|0.4 18|18 -16 -13 4 -30
2548 華固|建材營造|183 27 -99|60 83 -3 -8|1.4 114|14 -12 1 13 4
2597 潤弘|建材營造|22 15 -2|69 83 -4 5|1.3 111|4 10 -13 40 -29
2603 長榮|航運業|-29 -18 -63|88 88 11 12|0.3 1950|20 -0 -7 1 1
2605 新興|航運業|-13 -8 -1|79 84 2 -3|0.9 53|33 -0 0 1 -27
2606 裕民|航運業|-17 -11 -10|73 73 1 -3|0.7 250|9 8 -4 4 -33
2607 榮運|航運業|-24 -19 -30|100 100 19 22|0.4 53|9 20 5 7 -17
2609 陽明|航運業|-33 -26 -62|78 78 -3 1|0.3 1059|15 -9 -6 2 12
2610 華航|航運業|-4 2 -6|79 85 -5 -12|0.5 607|17 -3 6 3 -6
2612 中航|航運業|1 7 -9|92 92 23 31|2.8 18|4 4 -0 83 -27
2613 中櫃|航運業|2 4 2|70 78 -7 -12|0.1 9|2 2 0 1 2
2615 萬海|航運業|-26 -5 -58|74 74 11 25|0.2 741|40 -13 -1 26 6
2617 台航|航運業|-15 -9 -13|78 86 1 -2|0.9 19|5 -16 -0 14 -14
2618 長榮航|航運業|-5 0 -4|85 89 -7 -9|0.7 1012|24 13 -19 4 -26
2630 亞航|航運業|22 11 2|89 89 -11 10|1.8 38|2 2 -1 na 0
2633 台灣高鐵|航運業|-2 2 -1|95 98 3 2|0.6 58|10 -13 -0 -0 -1
2634 漢翔|航運業|-16 -7 0|82 82 -6 -1|2.1 187|2 -2 -3 1 28
2636 台驊控股|航運業|-23 -16 -57|78 87 3 -3|0.5 13|9 -13 0 -2 -10
2637 慧洋-KY|航運業|-35 -31 -28|74 74 5 3|0.5 188|8 10 -5 8 -16
2641 正德|航運業|34 40 14|78 78 -8 5|0.5 42|2 4 0 -0 2
2645 長榮航太|航運業|30 18 3|100 100 22 22|2.8 111|11 17 -5 64 -8
2646 星宇航空|航運業|22 30 -15|na 89 0 -6|1.2 82|2 14 0 4 -17
2707 晶華|觀光餐旅|6 14 13|95 95 -4 6|0.5 13|7 8 -0 -1 -16
2723 美食-KY|觀光餐旅|-6 -1 0|79 79 -10 -20|1.2 10|49 -22 -1 1 -1
2727 王品|觀光餐旅|-1 4 1|92 92 8 9|0.4 86|27 -8 -3 9 26
2731 雄獅|觀光餐旅|1 6 -9|88 88 7 25|0.3 181|18 -9 -0 1 27
2743 山富|觀光餐旅|11 -2 -2|81 88 16 23|0.2 70|0 -1 0 -8 -0
2745 五福|觀光餐旅|6 9 -10|82 82 -1 16|0.3 87|6 -12 0 -9 -5
2753 八方雲集|觀光餐旅|7 10 -0|94 94 -1 20|0.8 88|11 16 0 -24 -16
2755 揚秦|觀光餐旅|21 22 2|96 96 14 26|1.0 6|1 -1 0 -16 -9
