strategy,benchmark,start,end,days,final_relative_nav,first_outperform_date,first_permanent_outperform_date,pct_days_ahead,longest_below_start_relative_days,max_relative_drawdown,longest_relative_drawdown_days,rolling_1y_count,rolling_1y_win_rate,rolling_1y_median_excess,rolling_1y_min_excess,start_1y_count,start_1y_win_rate,rolling_3y_count,rolling_3y_win_rate,rolling_3y_median_excess,rolling_3y_min_excess,start_3y_count,start_3y_win_rate,rolling_5y_count,rolling_5y_win_rate,rolling_5y_median_excess,rolling_5y_min_excess,start_5y_count,start_5y_win_rate
Iter95 realistic,0050 total return,2005-01-03,2026-05-22,5249,36.59927946099752,2005-01-04,2011-08-05,0.7248999809487522,713,-0.4382089607152546,1357,5001,0.7232553489302139,0.1338567548062195,-0.7248283830303051,5013,0.7245162577299022,4506,0.8530847758544163,0.1523437075485321,-0.08472119471450612,4528,0.853577738515901,4006,0.8974038941587619,0.1527948862615255,-0.05383201193634046,4042,0.8980702622464126
Iter95 realistic,2330 total return,2005-01-03,2026-05-22,5254,5.579754628168824,2005-01-04,2021-03-22,0.24571754853444994,2974,-0.5424511003105488,3939,5006,0.549540551338394,0.02680424590410363,-0.7992977837908148,5013,0.5495711151007381,4511,0.5595211704721791,0.03610662821808919,-0.19806584550345696,4528,0.5611749116607774,4011,0.5452505609573672,0.039278471822176586,-0.14731363566254463,4042,0.5460168233547749
Iter92 realistic,0050 total return,2005-01-03,2026-05-18,5245,31.698125097110882,2005-01-04,2012-02-09,0.7212583412774071,794,-0.43493501005249025,1309,4997,0.7346407844706824,0.13541757743407867,-0.7208510935927028,5009,0.7352765022958674,4502,0.836961350510884,0.16055466976129262,-0.08399225898506857,4526,0.8378258948298718,4002,0.9052973513243379,0.16077062947410303,-0.055410843225969675,4039,0.9064124783362218
Iter92 realistic,2330 total return,2005-01-03,2026-05-18,5245,4.7449106715023355,2005-01-04,2021-02-18,0.2522402287893232,2934,-0.5430840073119537,3937,4997,0.5471282769661797,0.024399007669454686,-0.8067371894721016,5009,0.5476142942703134,4502,0.5706352732119058,0.042350135685461365,-0.19792271311375353,4526,0.5726911179849757,4002,0.5549725137431284,0.046702127773705415,-0.14986239332818663,4039,0.5545927209705372
Iter89 robust,0050 total return,2005-01-03,2026-05-18,5245,22.502302036575927,2005-01-04,2015-03-13,0.652049571020019,836,-0.4362225898073594,1666,4997,0.6379827896738043,0.0855694696054119,-0.7267063345572748,5009,0.6370533040527051,4502,0.8227454464682363,0.11354700521272987,-0.1060303752490499,4526,0.8247901016349978,4002,0.8865567216391804,0.13029058925352976,-0.07637342935419822,4039,0.8878435256251548
Iter89 robust,2330 total return,2005-01-03,2026-05-18,5245,3.368382601166828,2005-01-04,2021-06-18,0.22974261201143947,3087,-0.6349630851611089,4052,4997,0.5149089453672203,0.008497374835625848,-0.8218684803642928,5009,0.5148732281892593,4502,0.5168813860506442,0.0069095592433982,-0.2507497115167421,4526,0.5181175430844013,4002,0.5337331334332833,0.01760295109757326,-0.1858393050865914,4039,0.5345382520425848
Iter86/87 realistic,0050 total return,2005-01-03,2026-05-15,5244,24.740818208345285,2005-01-04,2015-03-13,0.5886727688787186,1030,-0.4476292559483106,2032,4996,0.6929543634907926,0.09721767214545307,-0.7436874573478147,5008,0.6916932907348243,4501,0.8255943123750278,0.12624650847014895,-0.14805694012184212,4523,0.8260004421843908,4001,0.8427893026743314,0.1301316299593671,-0.07431272121304167,4037,0.8456774832796631
Iter86/87 realistic,2330 total return,2005-01-03,2026-05-15,5244,3.6818873612368668,2005-01-04,2021-06-17,0.2299771167048055,3053,-0.647696491450854,4050,4996,0.5146116893514812,0.009903840153291765,-0.8715927767594189,5008,0.5117811501597445,4501,0.5323261497445012,0.020963690499630205,-0.2609874637112859,4523,0.5337165598054389,4001,0.5313671582104474,0.018300946756204084,-0.18862315311872813,4037,0.5320782759474858
