出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"108/11/24","102/6","1101","台泥","水泥工業","9517630","9543782","9363821","-0.27402134709279824","1.642587999065766","53113464","54561234","-2.653477375530033","-"
"108/11/24","102/6","1102","亞泥","水泥工業","5952754","6239676","5702143","-4.5983477347221235","4.395031832768838","32122503","29932106","7.317884682086853","-"
"108/11/24","102/6","1103","嘉泥","水泥工業","302995","382601","597677","-20.806532131384916","-49.30455747837043","1791988","2338591","-23.373176412634788","本期營收較去年同期減少，主係去年在建工程完工認列營建工成收入、出售容積率收入及水泥銷貨收入較高所致。"
"108/11/24","102/6","1104","環泥","水泥工業","415968","406677","321313","2.2846140794783083","29.45881430256479","2465349","2286817","7.807008606285505","-"
"108/11/24","102/6","1108","幸福","水泥工業","368109","381384","318707","-3.48074381725505","15.500757749280687","2315202","2000980","15.70340533138762","-"
"108/11/24","102/6","1109","信大","水泥工業","296767","328876","294970","-9.763254235638964","0.6092144963894633","1926412","1747068","10.265427562063984","-"
"108/11/24","102/6","1110","東泥","水泥工業","155070","161033","99356","-3.7029677146920195","56.07512379725432","947877","724464","30.8383853441993","-"
"108/11/24","102/6","1201","味全","食品工業","2506333","2652825","2300912","-5.522113218926993","8.927807756228834","14430055","12876853","12.061968867703934","-"
"108/11/24","102/6","1203","味王","食品工業","540437","523073","608565","3.3196131323926106","-11.194860039601357","3093694","3124054","-0.9718141875908675","-"
"108/11/24","102/6","1210","大成","食品工業","7146366","6997335","6956107","2.129825140571375","2.7351361904007514","42248735","42134431","0.2712840716894931","-"
"108/11/24","102/6","1213","大飲","食品工業","65337","50838","57309","28.520004720878084","14.008270952206459","334031","336518","-0.7390392192988191","-"
"108/11/24","102/6","1215","卜蜂","食品工業","1441950","1333094","1433346","8.165665736999792","0.6002737650225417","8584079","8333822","3.002907909480188","-"
"108/11/24","102/6","1216","統一","食品工業","35659394","35982680","32060094","-0.898448920425049","11.226729403850157","210952522","197992002","6.54598158970078","-"
"108/11/24","102/6","1217","愛之味","食品工業","433712","387196","405752","12.01355385902747","6.89090873242769","2016712","1898723","6.2141239138094395","-"
"108/11/24","102/6","1218","泰山","食品工業","766657","807457","857428","-5.052900649817885","-10.586428248202765","4821449","4796582","0.5184316665492219","-"
"108/11/24","102/6","1219","福壽","食品工業","905491","847110","882471","6.891785010211189","2.6085843047533572","5006141","4867614","2.8458912313096314","-"
"108/11/24","102/6","1220","台榮","食品工業","257514","306987","316032","-16.115666135699556","-18.516479343863914","1640295","1819239","-9.8362007410791","-"
"108/11/24","102/6","1225","福懋油","食品工業","1313996","1204594","1140393","9.082064164357451","15.223085374954072","7146566","6861710","4.151385004612552","-"
"108/11/24","102/6","1227","佳格","食品工業","1497190","1574032","1317045","-4.881857548004107","13.677968482474023","9517659","8401508","13.285126908169342","-"
"108/11/24","102/6","1229","聯華","食品工業","423999","452628","396421","-6.32506164002227","6.956745480183946","2581043","2502655","3.1321936103857704","-"
"108/11/24","102/6","1231","聯華食","食品工業","400255","394522","397646","1.453150901597376","0.6561112144973167","2654544","2483089","6.904907556676382","-"
"108/11/24","102/6","1232","大統益","食品工業","1454264","1805494","1465527","-19.453401672893957","-0.7685290001480696","9864363","8712067","13.226436389894614","-"
"108/11/24","102/6","1233","天仁","食品工業","149943","164969","153812","-9.108377937673138","-2.5154084206693885","999964","1025946","-2.532491963514649","-"
"108/11/24","102/6","1234","黑松","食品工業","599509","551334","427719","8.737897535795","40.16421996684739","3193607","3177371","0.5109884870227619","-"
"108/11/24","102/6","1235","興泰","食品工業","22263","27815","25108","-19.960452992989396","-11.331049864584992","129815","166281","-21.930346822547374","-"
"108/11/24","102/6","1236","宏亞","食品工業","148599","165683","133126","-10.31125703904444","11.62282349052777","1206663","942907","27.9726420527157","-"
"108/11/24","102/6","1256","鮮活果汁-KY","食品工業","153377","175299","112152","-12.505490618885448","36.75814965404094","808799","620949","30.252081894004178","-"
"108/11/24","102/6","1301","台塑","塑膠工業","18368200","19977671","14059363","-8.056349511412016","30.64745536479853","106334321","99687016","6.668175321849337","-"
"108/11/24","102/6","1303","南亞","塑膠工業","23159647","25819585","24989272","-10.302016860456897","-7.321641862956231","148299712","153454175","-3.3589591159706145","-"
"108/11/24","102/6","1304","台聚","塑膠工業","4999538","5334684","4647869","-6.282396483090658","7.566241647516313","28111674","27566040","1.9793702686348855","-"
"108/11/24","102/6","1305","華夏","塑膠工業","1264862","1307673","1230046","-3.2738306900884244","2.83046325096785","7190131","7142803","0.6625970224854304","-"
"108/11/24","102/6","1307","三芳","塑膠工業","693664","858962","787585","-19.243924643930697","-11.92518902721611","5144775","5213346","-1.3152973157737853","-"
"108/11/24","102/6","1308","亞聚","塑膠工業","484523","491671","384323","-1.4538176951660764","26.07181979740999","2576827","2484389","3.7207538755001734","-"
"108/11/24","102/6","1309","台達化","塑膠工業","1804156","2077199","1689033","-13.144768507976366","6.8159118264711225","10143545","8639107","17.414276730222234","-"
"108/11/24","102/6","1310","台苯","塑膠工業","1875903","1773746","1194965","5.759392833021188","56.983928399576556","10567276","8983691","17.627331572290277","-"
"108/11/24","102/6","1312","國喬","塑膠工業","2225564","2590103","1856985","-14.074305153115532","19.848248639595905","13071289","11205836","16.6471559997844","-"
"108/11/24","102/6","1313","聯成","塑膠工業","3949649","4763068","3661437","-17.077627277208723","7.871554255883687","25227979","24307632","3.786247051954711","-"
"108/11/24","102/6","1314","中石化","塑膠工業","2605737","2706417","2374755","-3.7200475758170306","9.726561266320104","16998867","18967375","-10.37838920778442","-"
"108/11/24","102/6","1315","達新","塑膠工業","293934","208089","382459","41.253982670876404","-23.146271887967075","1415550","1712425","-17.336525687256376","-"
"108/11/24","102/6","1316","上曜","建材營造","101893","118847","110794","-14.265400052167914","-8.033828546672202","686065","751552","-8.713568721791706","-"
"108/11/24","102/6","1319","東陽","汽車工業","1563410","1668463","1338405","-6.296393746819677","16.811428528733828","9514721","8250817","15.318531486033443","-"
"108/11/24","102/6","1321","大洋","塑膠工業","487919","566740","431390","-13.907788403853619","13.103919886877303","2834438","2653711","6.810349732883497","-"
"108/11/24","102/6","1323","永裕","塑膠工業","259346","288288","267645","-10.039266289266289","-3.1007491266416336","1593700","1526268","4.41809695282873","-"
"108/11/24","102/6","1324","地球","塑膠工業","106354","134300","84131","-20.808637379002235","26.41475793702678","746436","632932","17.933048099953865","-"
"108/11/24","102/6","1325","恆大","塑膠工業","64524","88283","81057","-26.91231607444242","-20.39675783707761","517541","508565","1.7649661301898478","-"
"108/11/24","102/6","1326","台化","塑膠工業","35925653","36791129","28834197","-2.3524040265249813","24.593908406743562","210396536","202915855","3.6865926519147556","-"
"108/11/24","102/6","1337","再生-KY","塑膠工業","568047","575149","548740","-1.2348104578118018","3.518424025950359","2658053","2785180","-4.564408763526953","-"
"108/11/24","102/6","1338","廣華-KY","汽車工業","571858","536793","542778","6.5323132008055245","5.357623190328274","3086454","2776226","11.17445049502454","匯率採2013/1/1～2013/06/28平均價"
"108/11/24","102/6","1339","昭輝","汽車工業","89888","113660","95979","-20.91500967798698","-6.346179893518374","621327","545999","13.796362264399752","-"
"108/11/24","102/6","1402","遠東新","紡織纖維","20195767","20817977","19707123","-2.9888110645909545","2.479529863390004","118733364","120481594","-1.4510349190765188","無"
"108/11/24","102/6","1409","新纖","紡織纖維","3620644","4028017","3427018","-10.113487604446556","5.649984913998117","20967208","21482271","-2.397618948201519","-"
"108/11/24","102/6","1410","南染","紡織纖維","49166","52964","63624","-7.170908541650933","-22.724129259398968","298674","331320","-9.85331401666063","-"
"108/11/24","102/6","1413","宏洲","紡織纖維","369104","437387","254791","-15.611575103969711","44.865399484283195","2362504","2075565","13.824621247708455","-"
"108/11/24","102/6","1414","東和","紡織纖維","85682","119655","103860","-28.39246166060758","-17.502407086462547","654766","738210","-11.303558607984177","-"
"108/11/24","102/6","1416","廣豐","紡織纖維","41964","46865","34229","-10.457697642163662","22.59779718951766","145055","1628851","-91.09464278807576","-"
"108/11/24","102/6","1417","嘉裕","紡織纖維","256567","293999","261949","-12.732016095292842","-2.0545984141951297","1663718","1599736","3.9995349232623383","-"
"108/11/24","102/6","1418","東華","紡織纖維","156767","147915","62170","5.984518135415611","152.15859739424158","869051","1268554","-31.492786274766388","-"
"108/11/24","102/6","1419","新紡","紡織纖維","53350","95756","33814","-44.28547558377543","57.77488614183474","470076","445729","5.462287623197055","-"
