出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"108/11/25","105/3","1101","台泥","水泥工業","7523593","3632053","7695107","107.14436160485543","-2.22887089159384","17731236","21440143","-17.298891150119662","-"
"108/11/25","105/3","1102","亞泥","水泥工業","5338549","2595177","5274419","105.71040048520776","1.2158685155654112","12999788","15405590","-15.616422350588325","-"
"108/11/25","105/3","1103","嘉泥","水泥工業","200449","143549","200719","39.63803300615121","-0.1345164134934909","541326","671323","-19.364300046326434","-"
"108/11/25","105/3","1104","環泥","水泥工業","434381","298112","471332","45.71067249892658","-7.83969685911417","1105804","1327398","-16.69386272994234","-"
"108/11/25","105/3","1108","幸福","水泥工業","392746","249352","431529","57.506657255606534","-8.987344998829743","990364","1291888","-23.339794161723","-"
"108/11/25","105/3","1109","信大","水泥工業","400065","137176","305303","191.64358196769115","31.038673055947697","875999","951789","-7.96289934008483","-"
"108/11/25","105/3","1110","東泥","水泥工業","143256","99952","164664","43.324795902032974","-13.0010202594374","383670","475433","-19.300931992520503","-"
"108/11/25","105/3","1201","味全","食品工業","1241896","1063098","1633813","16.8185811656122","-23.987873765235065","3518095","4701654","-25.1732475422479","-"
"108/11/25","105/3","1203","味王","食品工業","511693","481019","559125","6.3768790837783955","-8.483255086071987","1545484","1660094","-6.9038259279293825","-"
"108/11/25","105/3","1210","大成","食品工業","6301420","5436415","6701988","15.911312878063944","-5.9768534351299945","18034309","20210812","-10.769003244402056","-"
"108/11/25","105/3","1213","大飲","食品工業","35874","40460","40172","-11.334651507661889","-10.698994324405058","152458","182726","-16.564692490395455","-"
"108/11/25","105/3","1215","卜蜂","食品工業","1560252","1272939","1247542","22.57083803701513","25.066089959295958","4255524","4008464","6.1634581226125515","-"
"108/11/25","105/3","1216","統一","食品工業","35787584","30528301","35048885","17.227565333557212","2.1076248217311337","106712758","104938373","1.6908828956210327","-"
