出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"108/11/25","103/5","1101","台泥","水泥工業","10625467","11561838","9543782","-8.098807473344635","11.333924014609721","48911751","43595833","12.19363786442617","-"
"108/11/25","103/5","1102","亞泥","水泥工業","7588325","6735805","6239676","12.656542165338813","21.614087013492366","30592215","26169749","16.899153293369377","-"
"108/11/25","103/5","1103","嘉泥","水泥工業","281325","385738","382601","-27.06837283337395","-26.470396052284233","1686458","1488993","13.261647301229758","本月營收較去年同期減少主係大陸子公司本月水泥銷貨減少所致"
"108/11/25","103/5","1104","環泥","水泥工業","477012","499672","406677","-4.534974943562977","17.29505233883401","2355845","2049381","14.95397878676537","-"
"108/11/25","103/5","1108","幸福","水泥工業","408903","457432","381384","-10.609008552090803","7.215562267950412","2082974","1947093","6.978659981829322","-"
"108/11/25","103/5","1109","信大","水泥工業","546713","493364","328876","10.813314307488994","66.23681874019387","2232102","1629645","36.968603591579765","本月營收增加係因大陸子公司銷售水泥數量增加。"
"108/11/25","103/5","1110","東泥","水泥工業","169148","178352","161033","-5.160581322328878","5.0393397626573435","843221","792807","6.358924681542923","-"
"108/11/25","103/5","1201","味全","食品工業","2500175","2448508","2652825","2.110142176378431","-5.754243118185331","11562565","11923722","-3.0288948366961255","-"
"108/11/25","103/5","1203","味王","食品工業","505641","467621","523073","8.130515952020975","-3.332613229893342","2474379","2553257","-3.0893090668115275","-"
"108/11/25","103/5","1210","大成","食品工業","7742388","7860482","6997335","-1.5023760629437228","10.647668005033346","37566388","35059381","7.150745188570214","-"
"108/11/25","103/5","1213","大飲","食品工業","49003","43192","50838","13.453880348212632","-3.609504701207758","258238","268694","-3.891415513558174","-"
"108/11/25","103/5","1215","卜蜂","食品工業","1474185","1428903","1333094","3.16900447406157","10.583724778597759","7061427","7142129","-1.1299431864084224","-"
"108/11/25","103/5","1216","統一","食品工業","34996778","34615169","35982680","1.1024328669318355","-2.73993487978105","178235309","175293128","1.678434878519596","-"
"108/11/25","103/5","1217","愛之味","食品工業","359451","298616","387196","20.372317625311435","-7.165621545677125","1512327","1583000","-4.464497789008212","-"
"108/11/25","103/5","1218","泰山","食品工業","842476","736942","804660","14.320529973864971","4.699624686202868","3661899","4051995","-9.627257684177794","-"
"108/11/25","103/5","1219","福壽","食品工業","880194","936262","847110","-5.9884946734995115","3.9055140418599708","4274561","4100650","4.241059344250302","-"
"108/11/25","103/5","1220","台榮","食品工業","261195","246780","306987","5.8412351081935325","-14.916592559294042","1266819","1382781","-8.38614357588078","-"
"108/11/25","103/5","1225","福懋油","食品工業","1070398","1066108","1204594","0.4023982560866254","-11.140351022834249","5073785","5832570","-13.009445235976594","-"
"108/11/25","103/5","1227","佳格","食品工業","1528325","1477143","1574032","3.464931966641009","-2.9038164408347478","8312548","8020469","3.6416698325247565","-"
"108/11/25","103/5","1229","聯華","食品工業","456171","460027","452628","-0.8382116701845761","0.7827620032344442","2164845","2157044","0.3616523353255659","-"
"108/11/25","103/5","1231","聯華食","食品工業","456035","395271","394522","15.372744269121691","15.591779419145194","2141441","2254289","-5.005924262594547","-"
"108/11/25","103/5","1232","大統益","食品工業","1857562","1870764","1805494","-0.7057009863349947","2.8838644714410573","9255257","8410099","10.04932284388091","-"
"108/11/25","103/5","1233","天仁","食品工業","186003","159463","164969","16.64335927456526","12.75027429395826","904489","850021","6.407841688617105","-"
"108/11/25","103/5","1234","黑松","食品工業","489293","418908","551334","16.802018581645612","-11.252888448744319","2177949","2594098","-16.042146441653323","-"
"108/11/25","103/5","1235","興泰","食品工業","14153","14740","27815","-3.98236092265943","-49.11738270717239","66563","107552","-38.11086730139839","-"
"108/11/25","103/5","1236","宏亞","食品工業","163176","160036","165683","1.9620585368292134","-1.5131304961885046","985191","1058064","-6.887390554824661","-"
"108/11/25","103/5","1256","鮮活果汁-KY","食品工業","204105","210694","175299","-3.127284118199854","16.432495336539283","848276","655885","29.333038566212064","103年5月營收"
"108/11/25","103/5","1301","台塑","塑膠工業","19631098","19726924","19977671","-0.48576250407818267","-1.7348018194913712","91347894","87966121","3.8444039154574066","-"
"108/11/25","103/5","1303","南亞","塑膠工業","27997817","27575900","25819585","1.530020779013559","8.436355580463434","133047676","125140065","6.319008224903831","-"
"108/11/25","103/5","1304","台聚","塑膠工業","5490629","5535730","5334684","-0.8147254291665237","2.923228442396963","24739966","23112136","7.043182854237272","-"
"108/11/25","103/5","1305","華夏","塑膠工業","1497032","1386752","1307673","7.952395237216171","14.480607919563989","6412361","5925269","8.220588803647564","-"
"108/11/25","103/5","1307","三芳","塑膠工業","858432","1085995","858962","-20.954332202266123","-0.06170238031484513","4770368","4451111","7.172523893472888","-"
"108/11/25","103/5","1308","亞聚","塑膠工業","543777","537581","491671","1.1525704963531078","10.597737104689925","2425718","2092304","15.935256062216581","-"
"108/11/25","103/5","1309","台達化","塑膠工業","1885648","2023689","2077199","-6.821255637600442","-9.22160081918006","8273002","8339389","-0.7960655151114788","-"
"108/11/25","103/5","1310","台苯","塑膠工業","1633681","1761426","1773746","-7.252362574414139","-7.896564671604615","8669764","8691373","-0.24862585002392604","-"
"108/11/25","103/5","1312","國喬","塑膠工業","1949992","1953724","2590103","-0.1910198165145128","-24.713727600794254","10105378","10845725","-6.826164225996879","-"
"108/11/25","103/5","1313","聯成","塑膠工業","4804149","4931291","4763068","-2.578270071670887","0.8624903108668615","22827887","21191771","7.720525103824499","-"
"108/11/25","103/5","1314","中石化","塑膠工業","2705059","2665503","2706417","1.4839975794437297","-0.05017704219268501","14314054","14393130","-0.549400998948804","-"
"108/11/25","103/5","1315","達新","塑膠工業","280267","188729","208089","48.502349930323376","34.686119881396905","1100991","1121615","-1.8387771204914343","-"
"108/11/25","103/5","1316","上曜","建材營造","66865","82902","118847","-19.344527273165905","-43.738588268950835","402480","584171","-31.10236557446364","-"
"108/11/25","103/5","1319","東陽","汽車工業","1837427","1814574","1668463","1.2594140553099515","10.12692520001942","8852850","7951311","11.338243467020721","-"
"108/11/25","103/5","1321","大洋","塑膠工業","516837","513657","581473","0.6190901710674633","-11.115907359413077","2321624","2346537","-1.0616921872529603","-"
"108/11/25","103/5","1323","永裕","塑膠工業","266969","281036","288288","-5.005408559757469","-7.3950355200355204","1373910","1334354","2.9644307282775038","-"
"108/11/25","103/5","1324","地球","塑膠工業","103958","118142","134300","-12.005891215655737","-22.59270290394639","598664","640082","-6.470733437278349","-"
"108/11/25","103/5","1325","恆大","塑膠工業","89915","101003","88283","-10.977891745789728","1.84860052331706","483891","453017","6.815196780694764","-"
"108/11/25","103/5","1326","台化","塑膠工業","36909056","36806934","36791129","0.27745315597327397","0.3205310714982408","174676286","174470883","0.11772909981776157","-"
"108/11/25","103/5","1337","再生-KY","塑膠工業","494259","586088","575149","-15.668124923219722","-14.06418162945602","2300446","2090007","10.068817951327436","-"
"108/11/25","103/5","1338","廣華-KY","汽車工業","710539","721280","528625","-1.4891581632653061","34.41267439110901","3285052","2511345","30.808471157885517","匯率採2014/5/30兆豐銀行現金買賣價：NTD/RMB=4.789"
"108/11/25","103/5","1339","昭輝","汽車工業","131156","148174","113660","-11.485145842050562","15.393278198134787","640049","531439","20.43696454343772","-"
"108/11/25","103/5","1340","勝悅-KY","塑膠工業","262767","269342","209776","-2.4411343199352498","25.26075432842651","1049873","951887","10.293868915112823","-"
"108/11/25","103/5","1402","遠東新","紡織纖維","19547161","18946158","20817977","3.1721629261193747","-6.1044163897385415","96753539","98364747","-1.6379933351528877","-"
"108/11/25","103/5","1409","新纖","紡織纖維","3533741","3734650","4028017","-5.379593803970921","-12.270951190126556","18692359","17346565","7.758273756216289","-"
"108/11/25","103/5","1410","南染","紡織纖維","57466","55925","52964","2.7554760840411263","8.500113284495129","252244","249508","1.0965580261955528","-"
