出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"108/11/25","104/11","1101","台泥","水泥工業","8003992","8081068","9298656","-0.9537848215112161","-13.923130396478802","85203365","108412616","-21.40825658150339","-"
"108/11/25","104/11","1102","亞泥","水泥工業","5547070","5901983","6499550","-6.013453444376237","-14.654553007515904","60568295","70544877","-14.142177893371336","-"
"108/11/25","104/11","1103","嘉泥","水泥工業","297423","321446","389030","-7.473416996945055","-23.547541320720768","2576391","3587670","-28.187625952219687","-"
"108/11/25","104/11","1104","環泥","水泥工業","453342","461991","484997","-1.8721143918388021","-6.526844495945336","4686126","5267647","-11.039483093684904","-"
"108/11/25","104/11","1108","幸福","水泥工業","426840","396102","431778","7.760122392717028","-1.143643261120298","4593337","4648463","-1.185897360052129","-"
"108/11/25","104/11","1109","信大","水泥工業","360541","425539","484101","-15.274275683309872","-25.523599414171837","3991042","4585074","-12.955777812964415","-"
"108/11/25","104/11","1110","東泥","水泥工業","161982","149670","190034","8.226097414311486","-14.761568982392625","1683503","1872193","-10.078554935308485","-"
"108/11/25","104/11","1201","味全","食品工業","1549255","1764637","1458861","-12.205456419648913","6.1962037507343055","19507971","25177749","-22.519002790916694","-"
"108/11/25","104/11","1203","味王","食品工業","568109","617683","434403","-8.025799641563715","30.779253366113956","6319705","5527306","14.336079818993195","-"
"108/11/25","104/11","1210","大成","食品工業","6419347","6659811","7940092","-3.610673035616176","-19.15273777684188","72060762","83723727","-13.930298396773473","-"
"108/11/25","104/11","1213","大飲","食品工業","40769","43499","41545","-6.276006344973448","-1.8678541340714887","686303","657377","4.400214793033526","-"
"108/11/25","104/11","1215","卜蜂","食品工業","1326141","1428897","1442996","-7.1912811070357066","-8.098082045965477","15129565","15959232","-5.198664948288238","-"
"108/11/25","104/11","1216","統一","食品工業","31056448","34146847","30975064","-9.050320224294794","0.26274037722730775","386162825","388034263","-0.48228679228772126","2015年起合資公司自比例合併法改採以權益法投資認列，為求兩期比較基礎一致，故同步調整去年同期公告之影響數。"
"108/11/25","104/11","1217","愛之味","食品工業","235723","242388","230199","-2.7497235836757596","2.399662900360123","4317336","4028764","7.162792360138246","愛之味104年9月17日喪失對第一生技(股)公司控制權，104年9月17日起該公司營收不納入愛之味合併營收。"
"108/11/25","104/11","1218","泰山","食品工業","596740","668772","606428","-10.770785858259616","-1.5975515642417566","7524428","8428563","-10.727036150764965","-"
"108/11/25","104/11","1219","福壽","食品工業","851050","971412","839615","-12.390417248294236","1.3619337434419347","8950324","9600933","-6.776518490442544","-"
"108/11/25","104/11","1220","台榮","食品工業","286959","298229","441364","-3.7789752170312076","-34.98359630599686","3015133","3271415","-7.833980097297347","-"
"108/11/25","104/11","1225","福懋油","食品工業","900226","998208","1009767","-9.815789895492722","-10.848146156489566","9949924","11282044","-11.807434893889795","-"
"108/11/25","104/11","1227","佳格","食品工業","1896134","1846596","1929677","2.682665834865883","-1.7382701871867676","22976578","19471874","17.998801758885662","-"
"108/11/25","104/11","1229","聯華","食品工業","454025","454724","464011","-0.15371961893368286","-2.1521041527032763","4836755","4844678","-0.1635402806956417","-"
"108/11/25","104/11","1231","聯華食","食品工業","458240","490125","453490","-6.505483295077786","1.0474321374230964","5841390","5310175","10.003719274788496","-"
"108/11/25","104/11","1232","大統益","食品工業","1434075","1420021","1714231","0.9897036733963793","-16.342954945978693","16220186","19907980","-18.524199843479852","-"
"108/11/25","104/11","1233","天仁","食品工業","194491","167475","186650","16.13136288998358","4.200910795606751","1964949","1966676","-0.08781314258169622","-"
"108/11/25","104/11","1234","黑松","食品工業","466030","449101","378083","3.769530684634414","23.2612944776676","5745259","5539690","3.7108394152019337","-"
"108/11/25","104/11","1235","興泰","食品工業","7826","11900","7822","-34.23529411764706","0.05113781641523907","97762","165808","-41.039033098523596","-"
"108/11/25","104/11","1236","宏亞","食品工業","159281","178990","185684","-11.011229677635622","-14.219318842765128","2034325","2105237","-3.36836185189601","-"
"108/11/25","104/11","1256","鮮活果汁-KY","食品工業","120064","146755","114516","-18.18745528261388","4.84473785322575","2229067","1912132","16.57495403037029","-"
"108/11/25","104/11","1301","台塑","塑膠工業","14403782","16590594","16586247","-13.18103498886176","-13.158281074675905","176694082","199985574","-11.646586068253104","-"
"108/11/25","104/11","1303","南亞","塑膠工業","21968822","23180126","25919633","-5.225614390534374","-15.242542207291283","278003139","297705621","-6.618108833087837","-"
"108/11/25","104/11","1304","台聚","塑膠工業","4191198","4482674","4399069","-6.502279666110005","-4.725340748235593","48257628","55523131","-13.085542672296345","-"
"108/11/25","104/11","1305","華夏","塑膠工業","1180349","1324146","1046003","-10.859603095126973","12.843749014104166","12814458","13564850","-5.531885719340797","-"
"108/11/25","104/11","1307","三芳","塑膠工業","900403","1077904","900011","-16.467236414374565","0.04355502321638291","10455762","10333164","1.1864517005633513","-"
"108/11/25","104/11","1308","亞聚","塑膠工業","476983","460185","388860","3.6502710866282038","22.661883454199454","4659282","5195092","-10.313773076588442","-"
"108/11/25","104/11","1309","台達化","塑膠工業","1220567","1265175","1620478","-3.5258363467504497","-24.67858249232634","15678551","19297138","-18.75193616794366","-"
"108/11/25","104/11","1310","台苯","塑膠工業","1174071","1106135","1052038","6.141745808603832","11.599676057328727","12046861","16637424","-27.591789450097565","-"
"108/11/25","104/11","1312","國喬","塑膠工業","1598969","1218082","1948182","31.269405508003565","-17.925070655616363","18572064","22762281","-18.40859885703019","-"
"108/11/25","104/11","1313","聯成","塑膠工業","3320514","3310465","4373900","0.30355252207771416","-24.083449553030476","40139408","48690152","-17.56154714817896","-"
"108/11/25","104/11","1314","中石化","塑膠工業","1483775","1368586","2177239","8.416643163089494","-31.850614470896396","24332734","30737863","-20.837912512005143","-"
"108/11/25","104/11","1315","達新","塑膠工業","223720","216836","267991","3.17474958032799","-16.519584612916105","2513379","2750516","-8.621545920838127","-"
"108/11/25","104/11","1316","上曜","建材營造","43092","55386","54958","-22.19694507637309","-21.59103315258925","810364","755499","7.262087706270955","-"
"108/11/25","104/11","1319","東陽","汽車工業","2003875","1948652","1824852","2.8339077475095604","9.810275025043127","20287464","19243931","5.422660266241861","-"
"108/11/25","104/11","1321","大洋","塑膠工業","279925","347681","362865","-19.487978923208342","-22.85698538023783","4278793","4983519","-14.14113199929608","-"
"108/11/25","104/11","1323","永裕","塑膠工業","279173","280440","291663","-0.45179004421623165","-4.282339549411478","2832578","3131970","-9.55922310877818","-"
"108/11/25","104/11","1324","地球","塑膠工業","104036","96133","112936","8.220902291616822","-7.8805695261032795","1171001","1331596","-12.060339622528154","-"
"108/11/25","104/11","1325","恆大","塑膠工業","92238","99153","133253","-6.974070376085444","-30.779794826382897","1001865","1067967","-6.189517091820253","-"
"108/11/25","104/11","1326","台化","塑膠工業","26580556","25918870","30757673","2.552912221867697","-13.580731546238885","303178330","372131767","-18.52930685167762","-"
"108/11/25","104/11","1337","再生-KY","塑膠工業","563255","504793","387553","11.581380882856934","45.33625078376377","4422241","4964023","-10.914171831999973","-"
"108/11/25","104/11","1338","廣華-KY","汽車工業","761202","716906","769224","6.178773786242548","-1.0428691772487597","7466274","7759335","-3.7768829416438394","本月及本年累計營收匯率採兆豐銀行2015/11/30日現金買賣中間匯率"
"108/11/25","104/11","1339","昭輝","汽車工業","240032","222383","124260","7.936308081103322","93.16916143569934","1910816","1297866","47.22752580004407","本公司104.4.15間接投資大陸常熟冠林致104年11月營收增加"
"108/11/25","104/11","1340","勝悅-KY","塑膠工業","286867","312891","287375","-8.317273427487528","-0.17677250978686385","2877860","2751386","4.596737789608583","-"
"108/11/25","104/11","1402","遠東新","紡織纖維","17718060","19789494","18963914","-10.467341913845802","-6.569603722100828","198073073","214394604","-7.61284598375433","-"
"108/11/25","104/11","1409","新纖","紡織纖維","3075271","3120400","3203026","-1.4462568901422894","-3.988572056549026","33803206","38874294","-13.044836261206441","-"
"108/11/25","104/11","1410","南染","紡織纖維","51264","50564","45790","1.3843841468238272","11.954575234767416","577928","582600","-0.8019224167524889","-"
"108/11/25","104/11","1413","宏洲","紡織纖維","205166","203268","261885","0.9337426451777948","-21.657979647555223","2325408","3270444","-28.896259957363586","-"
"108/11/25","104/11","1414","東和","紡織纖維","74990","64563","85339","16.15011694004306","-12.126929071116372","987629","1200556","-17.735699126071587","-"
"108/11/25","104/11","1416","廣豐","紡織纖維","21591","171787","38931","-87.43152857899608","-44.54034060260461","1322135","209228","531.9111208824822","本年1-11月累計子公司寶豐預售案(廣豐公園NO.1)完工交屋49戶881,152仟元,出售土地一筆80,000仟元,去年同期金額為14,864仟元."
