出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"108/11/25","104/9","1101","台泥","水泥工業","7026214","7397417","9816025","-5.018008312901652","-28.420985072878278","69118305","88684641","-22.06282370810973","-"
"108/11/25","104/9","1102","亞泥","水泥工業","5546527","5512417","6506670","0.6187848270549924","-14.756288546983326","49119242","57278328","-14.244630185434184","-"
"108/11/25","104/9","1103","嘉泥","水泥工業","189109","184087","337047","2.7280579291313347","-43.892394829207795","1957522","2817911","-30.532866368029367","-"
"108/11/25","104/9","1104","環泥","水泥工業","423675","376087","463181","12.653455184571655","-8.529279050738264","3770793","4242326","-11.114963819376445","-"
"108/11/25","104/9","1108","幸福","水泥工業","340734","329405","407238","3.4392313413579028","-16.330499609564924","3770395","3732237","1.022389521351404","-"
"108/11/25","104/9","1109","信大","水泥工業","442774","373177","357704","18.64986320164426","23.782233354952698","3204962","3629205","-11.689695126067555","-"
"108/11/25","104/9","1110","東泥","水泥工業","138827","126418","180353","9.815849008843678","-23.024845719228402","1371851","1485757","-7.666529587274366","-"
"108/11/25","104/9","1201","味全","食品工業","1806688","2131844","2422226","-15.25233553674659","-25.412079632536354","16194079","21856195","-25.906229332232805","-"
"108/11/25","104/9","1203","味王","食品工業","610679","636854","311388","-4.110047200771292","96.11513610029931","5133913","4575760","12.198039232826897","事業體業績成長"
"108/11/25","104/9","1210","大成","食品工業","6972451","6466764","7975042","7.819784362008572","-12.57160777335091","58981604","67688575","-12.86328010303068","-"
"108/11/25","104/9","1213","大飲","食品工業","55527","97953","57141","-43.31260910844997","-2.8245917992334753","602035","567854","6.0193289120090725","-"
"108/11/25","104/9","1215","卜蜂","食品工業","1443831","1547850","1509859","-6.720224827987208","-4.373123583063054","12374527","13008758","-4.875415470100989","-"
"108/11/25","104/9","1216","統一","食品工業","36509184","38024881","36140085","-3.9860663863747527","1.021300863016786","320959530","322617780","-0.5139983295403","2015年起合資公司自比例合併法改採以權益法投資認列，為求兩期比較基礎一致，故同步調整去年同期公告之影響數。"
"108/11/25","104/9","1217","愛之味","食品工業","391263","684221","425251","-42.81628304305188","-7.992456219973616","3839226","3509812","9.385516945067144","愛之味104年9月17日喪失對第一生技(股)公司控制權，104年9月17日起該公司營收不納入愛之味合併營收。"
"108/11/25","104/9","1218","泰山","食品工業","695403","791072","820713","-12.093589458355245","-15.268431229918376","6258916","7105383","-11.913038326012828","-"
"108/11/25","104/9","1219","福壽","食品工業","779711","841093","906692","-7.297885013904526","-14.004866040507691","7127863","7802112","-8.641877994061096","-"
"108/11/25","104/9","1220","台榮","食品工業","276814","250775","298897","10.383411424583791","-7.388163815628795","2429945","2501743","-2.8699190924087725","-"
"108/11/25","104/9","1225","福懋油","食品工業","810949","895295","1007374","-9.421028822901949","-19.49871646478865","8051490","9150565","-12.011006970607825","-"
"108/11/25","104/9","1227","佳格","食品工業","2853657","2149200","2044921","32.777638190954775","39.54852045629146","19233848","15792969","21.787410587584894","-"
"108/11/25","104/9","1229","聯華","食品工業","462141","441282","430406","4.726909323289869","7.373270818715352","3928006","3913388","0.37353822314577545","-"
"108/11/25","104/9","1231","聯華食","食品工業","512395","612353","506488","-16.323591131259256","1.166266525564278","4893025","4380197","11.707875239401332","-"
"108/11/25","104/9","1232","大統益","食品工業","1546848","1359454","1847323","13.784504661430251","-16.26542840640213","13366089","16344542","-18.222921143951297","-"
"108/11/25","104/9","1233","天仁","食品工業","189576","180088","168987","5.26853538270179","12.183777450336416","1602983","1607314","-0.2694557504009795","-"
"108/11/25","104/9","1234","黑松","食品工業","531454","718746","587848","-26.058162410642982","-9.593296226235353","4830128","4688910","3.0117447338507244","-"
"108/11/25","104/9","1235","興泰","食品工業","9342","9577","17755","-2.453795551842957","-47.38383553928471","78929","145605","-45.79238350331376","-"
"108/11/25","104/9","1236","宏亞","食品工業","261371","149983","209475","74.26708360280831","24.774316744241556","1696054","1753667","-3.2852873436062833","-"
"108/11/25","104/9","1256","鮮活果汁-KY","食品工業","270495","250951","193070","7.787974544831461","40.102035531154506","1959840","1660110","18.054827692140883","-"
"108/11/25","104/9","1301","台塑","塑膠工業","16019259","15089132","17153480","6.1642180610521535","-6.612191811807284","145699706","166359729","-12.418884741030084","-"
"108/11/25","104/9","1303","南亞","塑膠工業","23791206","23062164","27086411","3.16120377948921","-12.16552831602533","232854191","245576449","-5.1805692491302375","-"
"108/11/25","104/9","1304","台聚","塑膠工業","4338635","3857759","5630348","12.46516436096708","-22.941974456996263","39583756","46462376","-14.80470994423531","-"
"108/11/25","104/9","1305","華夏","塑膠工業","1117747","824651","1314360","35.541823147004","-14.958839282997047","10309963","11340075","-9.083819992372185","-"
"108/11/25","104/9","1307","三芳","塑膠工業","1049710","994939","1023209","5.504960605625069","2.5899889465397585","8477455","8337812","1.6748158869497178","-"
"108/11/25","104/9","1308","亞聚","塑膠工業","422117","424944","462861","-0.6652641289205166","-8.802642694026932","3722114","4383988","-15.097532201274273","-"
"108/11/25","104/9","1309","台達化","塑膠工業","1345178","1260706","2003900","6.700372648341485","-32.87199960077848","13192809","15913327","-17.095846770445927","-"
"108/11/25","104/9","1310","台苯","塑膠工業","990435","1043572","1180383","-5.091838416515583","-16.092065033129078","9766655","14596122","-33.087329634542655","-"
"108/11/25","104/9","1312","國喬","塑膠工業","1327978","1561564","2041654","-14.958464718705093","-34.95577605216163","15755013","18739540","-15.926362119881277","-"
"108/11/25","104/9","1313","聯成","塑膠工業","3647022","3575686","4331504","1.9950297649178368","-15.802409509491392","33466265","40111911","-16.567762129308672","-"
"108/11/25","104/9","1314","中石化","塑膠工業","1731956","2172456","2782922","-20.276590181803453","-37.76483854021061","21480373","25884937","-17.015934788637885","-"
"108/11/25","104/9","1315","達新","塑膠工業","250520","255689","271327","-2.021596548932492","-7.668606515385494","2072823","2231958","-7.129838464702293","-"
"108/11/25","104/9","1316","上曜","建材營造","63288","66356","66969","-4.623545723069504","-5.4965730412578955","711886","642888","10.732507061883252","-"
"108/11/25","104/9","1319","東陽","汽車工業","1762531","1656375","1667693","6.408935174703796","5.686778082057069","16334937","15597307","4.729213831592851","-"
"108/11/25","104/9","1321","大洋","塑膠工業","347137","375671","425663","-7.595475828584053","-18.4479271160519","3651171","4213592","-13.347780231213653","-"
"108/11/25","104/9","1323","永裕","塑膠工業","257680","256855","295931","0.3211928909306807","-12.925648208535097","2272964","2547840","-10.78858955036423","-"
"108/11/25","104/9","1324","地球","塑膠工業","110016","109125","112001","0.8164948453608247","-1.7723056044142462","970832","1096160","-11.433367391621662","-"
"108/11/25","104/9","1325","恆大","塑膠工業","96833","72960","74300","32.72066885964912","30.32705248990579","810474","813793","-0.4078432721834668","-"
"108/11/25","104/9","1326","台化","塑膠工業","25828273","25634733","29964048","0.7549912846761462","-13.802457531772744","250678904","312066891","-19.67141942013964","-"
"108/11/25","104/9","1337","再生-KY","塑膠工業","480801","460678","423822","4.368126978062769","13.444087376304203","3362329","4205475","-20.048769758469614","-"
"108/11/25","104/9","1338","廣華-KY","汽車工業","700108","654984","676825","6.8893285942862725","3.4400325047094893","6032566","6094019","-1.0084149721226665","匯率採104/1-9月平均值；去年同期採公告或財務報告書換算匯率"
"108/11/25","104/9","1339","昭輝","汽車工業","195683","180840","104153","8.20780800707808","87.88032989928278","1448106","1041561","39.03227943442583","本公司104.4.15間接投資大陸常熟冠林致104年9月營收增加"
"108/11/25","104/9","1340","勝悅-KY","塑膠工業","306147","283077","295267","8.149726046270096","3.6848005364636074","2278102","2165835","5.183543529400901","-"
"108/11/25","104/9","1402","遠東新","紡織纖維","17521804","16812007","20495476","4.221964694637588","-14.508918943868393","160565519","176242587","-8.895164481442842","-"
"108/11/25","104/9","1409","新纖","紡織纖維","2932187","3109654","3216898","-5.706969328420461","-8.85048266995099","27607535","32258746","-14.41844949583595","-"
"108/11/25","104/9","1410","南染","紡織纖維","47588","55351","57451","-14.02504019800907","-17.1676733216132","476100","488820","-2.6021848533202405","-"
"108/11/25","104/9","1413","宏洲","紡織纖維","212372","174248","237343","21.879160736421653","-10.521060237715037","1916974","2712365","-29.324629981584337","-"
"108/11/25","104/9","1414","東和","紡織纖維","93035","84423","114610","10.201011572675693","-18.824709885699328","848076","989513","-14.293596951227522","-"
"108/11/25","104/9","1416","廣豐","紡織纖維","14512","13185","33950","10.064467197573","-57.25478645066274","1128757","151262","646.2264150943396","本年1-9月累計子公司寶豐預售案(廣豐公園NO.1)完工交屋49戶881,220仟元,出售土地一筆80,000仟元,去年同期金額為零."
"108/11/25","104/9","1417","嘉裕","紡織纖維","294642","269977","260367","9.135963433922148","13.164110659184919","2635344","2392525","10.149068452785237","-"
"108/11/25","104/9","1418","東華","紡織纖維","144150","99772","187733","44.47941306178086","-23.215417641011438","1041939","1453658","-28.322961797066434","-"
"108/11/25","104/9","1419","新紡","紡織纖維","106974","75231","115953","42.19404234956335","-7.743654756668651","775650","818342","-5.216889760026981","-"
"108/11/25","104/9","1423","利華","紡織纖維","48281","38282","54300","26.119325009142678","-11.084714548802946","489214","527226","-7.209811352247423","-"
"108/11/25","104/9","1432","大魯閣","貿易百貨","46082","44626","7680","3.262671984941514","500.0260416666667","250069","101588","146.15997952514076","1.104/7起增加百貨事業體2.103年度營收與原公告數不同係因配合海外紡織事業體轉列停業部門所致。"
"108/11/25","104/9","1434","福懋","紡織纖維","3479075","3366216","3928669","3.35269632132935","-11.443926683566367","32892431","36849040","-10.737346210376172","-"
"108/11/25","104/9","1435","中福","其他","2500","2487","2694","0.5227181342983515","-7.201187824795842","22093","19783","11.676692109386847","-"
"108/11/25","104/9","1436","華友聯","建材營造","18146","20958","116155","-13.417310812100391","-84.37777108174421","100320","1370765","-92.68145889339165","營收較去年減少之原因，係今年截至9月完工可銷售戶數較去年減少"
"108/11/25","104/9","1437","勤益控","其他","62003","64461","88925","-3.813158343804781","-30.274950801236997","618861","875078","-29.2793328137606","-"
