出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"109/03/17","108/2","1101","台泥","水泥工業","5085162","9394240","4811678","-45.86936250298055","5.683755230503786","14479402","14429071","0.3488166355269858","-"
"109/03/17","108/2","1102","亞泥","水泥工業","3165899","7905737","3408539","-59.95441032252907","-7.118592452660803","11071636","10178525","8.774463883519468","-"
"109/03/17","108/2","1103","嘉泥","水泥工業","108448","177060","125590","-38.75070597537558","-13.649175889800143","285508","297684","-4.090243345292324","-"
"109/03/17","108/2","1104","環泥","水泥工業","270638","479518","268120","-43.56040857694602","0.9391317320602716","750157","728601","2.958546584481767","-"
"109/03/17","108/2","1108","幸福","水泥工業","168065","353189","197481","-52.414995937019555","-14.89561021060254","521254","517821","0.6629704086933516","-"
"109/03/17","108/2","1109","信大","水泥工業","149960","668892","182926","-77.58083517219521","-18.021495030777473","818852","658381","24.373577001766453","-"
"109/03/17","108/2","1110","東泥","水泥工業","82927","186293","97264","-55.48571336550488","-14.740294456325053","269220","250572","7.44217230975528","-"
"109/03/17","108/2","1201","味全","食品工業","1358770","1583493","1220516","-14.191600468079114","11.327504104821239","2942263","2521787","16.673731762436717","-"
"109/03/17","108/2","1203","味王","食品工業","443171","544108","452100","-18.550912686451955","-1.9750055297500553","987278","949760","3.950261118598383","-"
"109/03/17","108/2","1210","大成","食品工業","4971488","7176513","5485976","-30.725576613600506","-9.378240079796193","12148001","12139389","0.07094261498663565","-"
"109/03/17","108/2","1213","大飲","食品工業","39925","63426","42414","-37.05262825970422","-5.868345357664922","103351","114193","-9.494452374488803","-"
"109/03/17","108/2","1215","卜蜂","食品工業","1463626","1885469","1477686","-22.373372354570666","-0.9514876638203245","3349095","3245606","3.1885878939094887","-"
"109/03/17","108/2","1216","統一","食品工業","29826477","41144409","30250749","-27.507824939228072","-1.4025173393227388","70970886","68412717","3.739317939967214","-"
"109/03/17","108/2","1217","愛之味","食品工業","303197","379511","290269","-20.108508053785002","4.453799751265206","682708","664003","2.8170053448553696","-"
"109/03/17","108/2","1218","泰山","食品工業","467918","706484","524076","-33.76806834974324","-10.71562139842313","1174402","1211801","-3.0862328055514063","-"
"109/03/17","108/2","1219","福壽","食品工業","715431","1199814","808692","-40.371507583675466","-11.532326275021887","1915246","1817218","5.3943995712127","-"
"109/03/17","108/2","1220","台榮","食品工業","143511","261737","129527","-45.16976965427127","10.796204652311873","405248","369538","9.66341756463476","-"
"109/03/17","108/2","1225","福懋油","食品工業","633413","964100","788933","-34.30007260657608","-19.71270057153142","1597513","1820183","-12.233385324442652","-"
"109/03/17","108/2","1227","佳格","食品工業","1388035","4362134","1996808","-68.1799091912353","-30.48730774315808","5750169","5976890","-3.7932938367612588","-"
"109/03/17","108/2","1229","聯華","食品工業","314549","493179","331407","-36.22011480618599","-5.086796597537167","807728","775448","4.1627549493969935","-"
"109/03/17","108/2","1231","聯華食","食品工業","572959","913458","583338","-37.27582439477239","-1.7792429089138715","1486417","1389858","6.947400381909519","-"
"109/03/17","108/2","1232","大統益","食品工業","1101574","1620137","1215211","-32.00735493356426","-9.351215550221319","2721711","2615638","4.055339462112112","-"
"109/03/17","108/2","1233","天仁","食品工業","161835","226345","191007","-28.500740020764763","-15.27273869544048","388180","388970","-0.20310049618222484","-"
"109/03/17","108/2","1234","黑松","食品工業","611984","989413","756264","-38.14675974542481","-19.07799392804629","1601397","1637391","-2.1982531967013377","-"
"109/03/17","108/2","1235","興泰","食品工業","1114","1752","1394","-36.41552511415525","-20.086083213773314","2866","3493","-17.950186086458633","-"
"109/03/17","108/2","1236","宏亞","食品工業","78912","326947","157336","-75.86397795361327","-49.84491788274775","405860","428245","-5.22714801106843","-"
"109/03/17","108/2","1256","鮮活果汁-KY","食品工業","140144","251025","94682","-44.17129767951399","48.0154622842779","391169","404726","-3.34967360634108","-"
"109/03/17","108/2","1301","台塑","塑膠工業","14815825","19500909","14112249","-24.02495186250036","4.985569628200296","34316734","33269000","3.1492801106134842","-"
"109/03/17","108/2","1303","南亞","塑膠工業","20957969","24994873","23999666","-16.150928232361892","-12.673913878634812","45952842","53160869","-13.5588961121008","-"
"109/03/17","108/2","1304","台聚","塑膠工業","3725362","5004581","3891148","-25.56096104748829","-4.260593531780338","8729943","9437950","-7.50170323004466","-"
"109/03/17","108/2","1305","華夏","塑膠工業","881123","1193236","1191222","-26.156854134471303","-26.03200746796147","2074359","2742423","-24.3603557875645","-"
"109/03/17","108/2","1307","三芳","塑膠工業","692269","910675","598839","-23.982869849287617","15.601856258526917","1602944","1381235","16.05150463172451","-"
"109/03/17","108/2","1308","亞聚","塑膠工業","477215","620182","397145","-23.052426545755925","20.161402006823703","1097396","835824","31.295105189609295","-"
"109/03/17","108/2","1309","台達化","塑膠工業","1250603","1746564","1189933","-28.396382840823467","5.098606392124599","2997167","3127104","-4.155186396103232","-"
"109/03/17","108/2","1310","台苯","塑膠工業","848455","1117957","1312915","-24.106651686961126","-35.37624294032744","1966412","2671630","-26.396544431676542","-"
"109/03/17","108/2","1312","國喬","塑膠工業","1454364","1904635","1867306","-23.640802568471123","-22.114318702987084","3359000","4217818","-20.36166567642321","-"
"109/03/17","108/2","1313","聯成","塑膠工業","3228374","5939881","2594276","-45.64918051388572","24.44219504786692","9187954","8042090","14.248335942522404","-"
"109/03/17","108/2","1314","中石化","塑膠工業","2702854","2567786","2923021","5.260095662177456","-7.532173049731767","5270640","6214130","-15.18297814818808","-"
"109/03/17","108/2","1315","達新","塑膠工業","131022","192157","166222","-31.815130336131393","-21.1764988990627","323179","373662","-13.51033822010266","-"
"109/03/17","108/2","1316","上曜","建材營造","34224","51667","216878","-33.7604273520816","-84.21969955458829","85891","390256","-77.99111352548071","減少房地收入"
"109/03/17","108/2","1319","東陽","汽車工業","1415045","1921791","1752953","-26.368424037785587","-19.27650085313183","3336836","3976969","-16.096001754099667","-"
"109/03/17","108/2","1321","大洋","塑膠工業","249105","435535","310012","-42.80482624817753","-19.646658839012684","684678","773058","-11.432518646725084","-"
"109/03/17","108/2","1323","永裕","塑膠工業","236013","307775","234815","-23.316383721874747","0.5101888720907949","543788","520563","4.461515705111581","-"
"109/03/17","108/2","1324","地球","塑膠工業","83062","99191","66470","-16.26054783196056","24.9616368286445","182253","154278","18.132851086998794","-"
"109/03/17","108/2","1325","恆大","塑膠工業","45720","81517","65751","-43.91353950709668","-30.46493589451111","127237","146871","-13.36819385719441","-"
"109/03/17","108/2","1326","台化","塑膠工業","27572409","31787788","29988599","-13.261001363164999","-8.057028606104607","59360197","63798236","-6.956366317087514","-"
"109/03/17","108/2","1337","再生-KY","塑膠工業","73286","131561","62316","-44.29504184370748","17.603825662751138","204847","219659","-6.743179200488029","-"
"109/03/17","108/2","1338","廣華-KY","汽車工業","376770","649105","513613","-41.95546175118047","-26.643211912471063","1028581","1266842","-18.80747559679897","-"
"109/03/17","108/2","1339","昭輝","汽車工業","155473","247724","179581","-37.23942775023817","-13.424582778801767","403231","457399","-11.842614435099334","-"
"109/03/17","108/2","1340","勝悅-KY","塑膠工業","31486","101253","91653","-68.9036374230887","-65.64651457126335","132740","308756","-57.00812291906878","2月份營收下滑係因春節假期工廠停工三個星期，及中美貿易爭端和中國大陸經濟持續低迷，導致下游客戶訂單減少所致。"
"109/03/17","108/2","1341","富林-KY","塑膠工業","152724","252723","154081","-39.568618606141904","-0.8807056028971775","405447","402233","0.7990393627574067","-"
"109/03/17","108/2","1402","遠東新","紡織纖維","17985769","21454753","15829489","-16.168836807396477","13.621917927988704","39440522","34647122","13.834915350256221","-"
"109/03/17","108/2","1409","新纖","紡織纖維","2842997","3471998","2500606","-18.116398684561453","13.69232098139411","6314994","5592336","12.922292222784897","-"
"109/03/17","108/2","1410","南染","紡織纖維","25652","37375","31637","-31.36588628762542","-18.917722919366565","63027","75729","-16.772966763063028","-"
"109/03/17","108/2","1413","宏洲","紡織纖維","241280","330573","238698","-27.01158291814516","1.081701564319768","571853","606470","-5.707949280261183","-"
"109/03/17","108/2","1414","東和","紡織纖維","65962","67103","71226","-1.7003710713380922","-7.390559627102463","133065","142110","-6.36478784040532","-"
"109/03/17","108/2","1416","廣豐","紡織纖維","18951","18583","19525","1.98030457945434","-2.939820742637644","37534","39400","-4.7360406091370555","-"
"109/03/17","108/2","1417","嘉裕","紡織纖維","119313","157899","158076","-24.437140197214674","-24.521749032111135","277417","333682","-16.86186249183354","-"
"109/03/17","108/2","1418","東華","紡織纖維","27041","11785","49401","129.4526941026729","-45.262241655027225","38826","87701","-55.72912509549492","配合客戶生產線出貨"
