出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"108/11/25","103/2","1101","台泥","水泥工業","6087866","9801691","5540346","-37.88963557410655","9.882415285976725","15889557","14674811","8.277762487026239","-"
"108/11/25","103/2","1102","亞泥","水泥工業","3173166","6016442","2552357","-47.25842948373806","24.322968926368844","9189608","8570570","7.222833487154297","-"
"108/11/25","103/2","1103","嘉泥","水泥工業","168548","446206","166638","-62.22641560176241","1.1461971459090963","614754","455093","35.083158826877145","本年累計營收較去年同期增加主係大陸子公司水泥銷售較去年增加，去年1-2月停窯檢修銷售量較少且本年銷售價格及量有成長。"
"108/11/25","103/2","1104","環泥","水泥工業","334711","512332","299860","-34.66912080447835","11.622423797772294","847043","786340","7.719688684284152","-"
"108/11/25","103/2","1108","幸福","水泥工業","243173","506782","276936","-52.01625156378877","-12.191625501921022","749955","758738","-1.1575800869338295","-"
"108/11/25","103/2","1109","信大","水泥工業","195214","466378","149301","-58.14253674058382","30.75197085083154","661592","533081","24.107218227623946","本月營收增加係因大陸子公司銷售水泥數量增加。"
"108/11/25","103/2","1110","東泥","水泥工業","136914","180997","113585","-24.35565230362934","20.53880353919972","317911","293246","8.41102691937827","-"
"108/11/25","103/2","1201","味全","食品工業","1840366","2345095","2065554","-21.522752809587672","-10.902063078476766","4185461","4358750","-3.9756581588758246","-"
"108/11/25","103/2","1203","味王","食品工業","434406","516842","505506","-15.94994214866439","-14.065114954125173","951248","1046289","-9.083627946007269","-"
"108/11/25","103/2","1210","大成","食品工業","6064270","8245551","5933139","-26.454035636914988","2.2101454221787153","14307524","13716960","4.3053562888570065","-"
"108/11/25","103/2","1213","大飲","食品工業","43998","86536","61451","-49.15642044929278","-28.4014906185416","130534","134176","-2.7143453374672073","-"
"108/11/25","103/2","1215","卜蜂","食品工業","1226253","1488235","1308013","-17.603537075797842","-6.250702401275828","2714488","2878425","-5.695371600788626","-"
"108/11/25","103/2","1216","統一","食品工業","31775091","41540778","29510151","-23.508676221711593","7.675121689482375","73315869","69416114","5.617939085440594","-"
"108/11/25","103/2","1217","愛之味","食品工業","233978","314326","260450","-25.561996144130617","-10.163947014782108","548304","545028","0.6010700367687531","-"
"108/11/25","103/2","1218","泰山","食品工業","583623","815345","685418","-28.420116637742307","-14.851521261478396","1398968","1655967","-15.519572551868485","-"
"108/11/25","103/2","1219","福壽","食品工業","674944","910962","667854","-25.908654806676896","1.061609273883214","1585906","1632364","-2.846056394284608","-"
"108/11/25","103/2","1220","台榮","食品工業","192229","291072","222809","-33.958264621811786","-13.724759771822503","483301","489557","-1.2778900107648343","-"
"108/11/25","103/2","1225","福懋油","食品工業","828019","1090934","910219","-24.099991383530075","-9.030793688112421","1918953","2209204","-13.138261563893602","-"
"108/11/25","103/2","1227","佳格","食品工業","995755","3010338","1146421","-66.92215292767789","-13.14229240392491","4006093","3920834","2.174511851305105","-"
"108/11/25","103/2","1229","聯華","食品工業","332597","481847","317176","-30.974562464848802","4.861969379776528","814444","825751","-1.3692989775368118","-"
"108/11/25","103/2","1231","聯華食","食品工業","345000","553129","351653","-37.62756969893099","-1.8919218661578316","898129","1098903","-18.270402392203863","-"
"108/11/25","103/2","1232","大統益","食品工業","1589405","1915654","1389500","-17.030685081961565","14.386829794890248","3505059","3271184","7.149551966505094","-"
"108/11/25","103/2","1233","天仁","食品工業","157578","254082","179468","-37.98143906297967","-12.197160496578777","411660","377989","8.90793118318258","-"
"108/11/25","103/2","1234","黑松","食品工業","354559","552306","479548","-35.80388407875344","-26.063918523276087","906865","1079670","-16.00535348763974","-"
"108/11/25","103/2","1235","興泰","食品工業","11995","13856","15139","-13.431004618937644","-20.767553999603674","25851","32765","-21.10178544178239","-"
"108/11/25","103/2","1236","宏亞","食品工業","143780","340337","145587","-57.75363830556184","-1.241182248415037","484117","543350","-10.901444740958866","-"
"108/11/25","103/2","1256","鮮活果汁-KY","食品工業","110486","154455","63660","-28.467191091256353","73.55639333961672","264966","214439","23.562411688172393","-"
"108/11/25","103/2","1301","台塑","塑膠工業","15579451","17968977","14810319","-13.298063657157556","5.193216972571624","33548428","32693404","2.6152798283103222","-"
"108/11/25","103/2","1303","南亞","塑膠工業","24080324","26917789","22403745","-10.541226101445405","7.48347653483826","50998113","50286205","1.4157123211027756","-"
"108/11/25","103/2","1304","台聚","塑膠工業","4017673","4693621","3627236","-14.401418435787637","10.764036307535545","8711294","8278890","5.22297071225732","-"
"108/11/25","103/2","1305","華夏","塑膠工業","1111776","1306803","931274","-14.92397859509046","19.382265584564802","2418579","2128496","13.628543347039411","-"
"108/11/25","103/2","1307","三芳","塑膠工業","890853","862230","720604","3.31964788977419","23.625874960449845","1753083","1586680","10.48749590339577","-"
"108/11/25","103/2","1308","亞聚","塑膠工業","414779","471829","400351","-12.091244921359221","3.603837632477501","886608","852102","4.049515198884641","-"
"108/11/25","103/2","1309","台達化","塑膠工業","1129815","1404331","1106901","-19.547813158009046","2.070103830423859","2534146","2612532","-3.0003843015128617","-"
"108/11/25","103/2","1310","台苯","塑膠工業","1681049","1871367","1760021","-10.169998722858745","-4.486991916573722","3552416","2972318","19.516686976292576","-"
"108/11/25","103/2","1312","國喬","塑膠工業","1910787","2303883","1862987","-17.062324779513542","2.5657720638952393","4214670","3600202","17.067597873674867","-"
"108/11/25","103/2","1313","聯成","塑膠工業","3698990","4127523","2658513","-10.382328578181152","39.13755546803796","7838572","7246573","8.169365022611379","-"
"108/11/25","103/2","1314","中石化","塑膠工業","3170571","3004454","3047369","5.529024574847876","4.042897332092044","6175025","5625978","9.759138766628665","-"
"108/11/25","103/2","1315","達新","塑膠工業","153041","255251","166974","-40.04293812756855","-8.344412902607592","408292","412388","-0.9932393765095008","-"
"108/11/25","103/2","1316","上曜","建材營造","69881","85888","85974","-18.637062220566317","-18.718449763882102","155768","209643","-25.698449268518385","-"
"108/11/25","103/2","1319","東陽","汽車工業","1562065","1743428","1263649","-10.4026664708838","23.61541852207377","3305493","2835998","16.554842422314824","-"
"108/11/25","103/2","1321","大洋","塑膠工業","372583","485694","322747","-23.288531462196364","15.441196974720137","857690","816565","5.03634125880977","-"
"108/11/25","103/2","1323","永裕","塑膠工業","239166","301442","222745","-20.659363990419383","7.372107118004894","540608","504375","7.183742255266419","-"
"108/11/25","103/2","1324","地球","塑膠工業","108612","132086","111881","-17.77175476583438","-2.921854470374773","240698","235356","2.269753054946549","-"
"108/11/25","103/2","1325","恆大","塑膠工業","94042","118313","70720","-20.514229205581803","32.97794117647059","212355","176223","20.503566503804837","-"
"108/11/25","103/2","1326","台化","塑膠工業","31434828","35145258","31790570","-10.557412894792236","-1.1190173689870928","66580086","67660412","-1.5966884741996545","-"
"108/11/25","103/2","1337","再生-KY","塑膠工業","233118","408371","130012","-42.91514333779823","79.30498723194782","641489","438897","46.1593494601239","-"
"108/11/25","103/2","1338","廣華-KY","汽車工業","514944","643050","363656","-19.921623512946116","41.6019534945113","1149015","902609","27.2993067873243","匯率採2014/2/27兆豐銀行現金買賣價：NTD/RMB=4.943"
"108/11/25","103/2","1339","昭輝","汽車工業","104536","119417","78311","-12.461374846127436","33.488271124107726","223953","201554","11.113150818143028","-"
"108/11/25","103/2","1340","勝悅-KY","塑膠工業","155511","106816","96102","45.587739664469744","61.81869263907099","262327","284993","-7.953177797349409","-"
"108/11/25","103/2","1402","遠東新","紡織纖維","18034621","20454635","17252878","-11.831127761507355","4.531087508994152","38489256","37498341","2.6425569067175534","無"
"108/11/25","103/2","1409","新纖","紡織纖維","4944295","3021693","2790883","63.62664903416727","77.15880601229074","7965989","6353020","25.389011840038282","營收增加乃因子公司出售不動產，相關訊息詳本公司102年11月及12月公佈之重大訊息"
"108/11/25","103/2","1410","南染","紡織纖維","41372","45246","34632","-8.562082836051806","19.46176946176946","86618","83526","3.7018413428154107","-"
"108/11/25","103/2","1413","宏洲","紡織纖維","283106","341819","280850","-17.176634417630382","0.8032757699839772","624925","657074","-4.892751805732687","-"
"108/11/25","103/2","1414","東和","紡織纖維","133324","98964","74970","34.71969605108929","77.83646792050153","232288","165040","40.74648570043626","-"
"108/11/25","103/2","1416","廣豐","紡織纖維","9865","15826","12981","-37.66586629596866","-24.004313997380788","25691","26923","-4.576013074323069","-"
"108/11/25","103/2","1417","嘉裕","紡織纖維","292436","316737","270449","-7.672295942690623","8.12981375416437","609173","569011","7.058211528423879","-"
"108/11/25","103/2","1418","東華","紡織纖維","110481","102688","144900","7.58900747896541","-23.753623188405797","213169","309442","-31.11180770548277","-"
"108/11/25","103/2","1419","新紡","紡織纖維","83261","92034","72082","-9.532346741421648","15.508726172969673","175294","130220","34.61373060973737","-"
"108/11/25","103/2","1423","利華","紡織纖維","46689","67856","58438","-31.19399905682622","-20.105068619733736","114545","150412","-23.845836768342952","-"
"108/11/25","103/2","1432","大魯閣","貿易百貨","43219","36784","30532","17.49401913875598","41.55312459059348","80003","51593","55.0656096757312","-"
"108/11/25","103/2","1434","福懋","紡織纖維","3633812","3917121","3493725","-7.232582297049287","4.009674487831756","7550933","7327276","3.0523894555084317","-"
"108/11/25","103/2","1435","中福","其他","2128","2181","1900","-2.430077945896378","12.0","4309","3928","9.69959266802444","-"
"108/11/25","103/2","1436","華友聯","建材營造","172","24009","196","-99.28360198258986","-12.244897959183673","24181","406","5855.911330049261","-"
"108/11/25","103/2","1437","勤益控","其他","107021","97611","87593","9.640306932620298","22.179854554587696","204633","213192","-4.014690982776089","-"
"108/11/25","103/2","1438","裕豐","建材營造","0","0","0","","","0","8852","-100.0","-"
"108/11/25","103/2","1439","中和","紡織纖維","22821","19063","18065","19.713581283113886","26.327151951287018","41884","63530","-34.072091925074766","-"
"108/11/25","103/2","1440","南紡","紡織纖維","1575697","1359493","1480009","15.903281591004882","6.46536608899","2935190","3392564","-13.481661657672486","-"
"108/11/25","103/2","1441","大東","紡織纖維","96172","103927","83374","-7.4619684971181695","15.350109146736393","200099","211336","-5.317125335957906","-"
"108/11/25","103/2","1442","名軒","建材營造","47261","259144","76869","-81.7626493378199","-38.51747778688418","306405","112182","173.13205327057815","-"
"108/11/25","103/2","1443","立益","紡織纖維","92204","137648","79612","-33.014646053702194","15.81671104858564","229853","228864","0.43213436800894856","-"
"108/11/25","103/2","1444","力麗","紡織纖維","853951","890324","770054","-4.085366675502401","10.894950224269985","1744274","1857082","-6.074475978982081","-"
"108/11/25","103/2","1445","大宇","紡織纖維","134633","155459","124383","-13.396458230144283","8.240675976620599","290092","275311","5.368837423858836","-"
"108/11/25","103/2","1446","宏和","紡織纖維","43485","96700","60173","-55.031023784901755","-27.733368786665114","140185","142067","-1.3247270653987204","-"
"108/11/25","103/2","1447","力鵬","紡織纖維","1684451","2300243","2087232","-26.77073683084787","-19.29737566307914","3984694","4597520","-13.329490681932867","-"
"108/11/25","103/2","1449","佳和","紡織纖維","203837","250457","224248","-18.613973656156546","-9.101976383289928","454294","487419","-6.796000976572517","-"
"108/11/25","103/2","1451","年興","紡織纖維","957756","1052051","946907","-8.962968525290124","1.145730256508823","2009807","2019003","-0.455472329659738","-"
"108/11/25","103/2","1452","宏益","紡織纖維","148511","160271","139703","-7.337571987446263","6.304803762267095","308782","337652","-8.550223306836624","-"
"108/11/25","103/2","1453","大將","紡織纖維","7061","46548","13623","-84.83071238291656","-48.168538501064376","53609","29365","82.56087178613996","-"
"108/11/25","103/2","1454","台富","紡織纖維","131766","143923","148919","-8.44687784440291","-11.518342186020588","275689","314609","-12.370911194530354","-"
"108/11/25","103/2","1455","集盛","紡織纖維","1422205","1619349","1159804","-12.17427497099143","22.624598639080396","3041554","2610653","16.505487324435688","-"
"108/11/25","103/2","1456","怡華","紡織纖維","49572","98747","71392","-49.79898123487296","-30.563648588077097","148319","142042","4.419115472888301","-"
