出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"108/11/25","106/12","1101","台泥","水泥工業","10988149","9985897","9418581","10.036674722360946","16.664590982442046","98313505","89571668","9.759600546905077","-"
"108/11/25","106/12","1102","亞泥","水泥工業","7070625","6639248","6023954","6.49737741382759","17.37514927902836","64899182","60972609","6.4398966427695425","-"
"108/11/25","106/12","1103","嘉泥","水泥工業","181112","181868","382981","-0.4156861020080498","-52.70992555766474","2095606","3140069","-33.26242194040959","本月營收較去年同期減少主係大陸水泥子公司進入清算程序,故本月無相關營收."
"108/11/25","106/12","1104","環泥","水泥工業","399796","381565","463842","4.777953952799654","-13.807719007765575","4405376","4622199","-4.690905778829514","-"
"108/11/25","106/12","1108","幸福","水泥工業","291571","258913","353868","12.61350337758243","-17.60458702114913","3403271","4251061","-19.943021283392547","-"
"108/11/25","106/12","1109","信大","水泥工業","581701","673172","514449","-13.588057732644852","13.07262721863586","5375877","4346146","23.692968436863374","-"
"108/11/25","106/12","1110","東泥","水泥工業","221910","183382","142422","21.009695608074946","55.8116021401188","1717111","1478507","16.138171817921727","主要係因子公司東南資產開發股份有限公司認列收入"
"108/11/25","106/12","1201","味全","食品工業","1345880","1642814","1226869","-18.074718136076267","9.700383659543114","17717859","17347054","2.137567566227672","-"
"108/11/25","106/12","1203","味王","食品工業","571720","493888","565174","15.759038486458468","1.1582273777633083","6223542","6350719","-2.0025606549431645","-"
"108/11/25","106/12","1210","大成","食品工業","7129396","6490644","7296496","9.841119001442692","-2.290140363264778","76471084","75927000","0.7165883019215826","-"
"108/11/25","106/12","1213","大飲","食品工業","38138","32994","50887","15.590713463053888","-25.053550022599094","649513","672013","-3.3481495149647404","-"
"108/11/25","106/12","1215","卜蜂","食品工業","1716870","1699007","1723659","1.0513788348135116","-0.3938714096001587","19865000","18172909","9.311062967409345","-"
"108/11/25","106/12","1216","統一","食品工業","30552612","31140541","30085441","-1.8879858252944288","1.5528142000644098","399850077","413685262","-3.3443746419953437","-"
"108/11/25","106/12","1217","愛之味","食品工業","246169","253185","292255","-2.7710962339791063","-15.769105746693812","4133230","4109999","0.5652312810781706","-"
"108/11/25","106/12","1218","泰山","食品工業","589954","546892","651183","7.873949518369257","-9.402733179459538","7703721","8163736","-5.634858844039052","-"
"108/11/25","106/12","1219","福壽","食品工業","979504","917403","1005328","6.769217018038964","-2.568713892381392","10825610","10956002","-1.1901421704742297","-"
"108/11/25","106/12","1220","台榮","食品工業","225477","253547","199012","-11.070925706082107","13.298193073784496","2366606","2874222","-17.660987912555118","-"
"108/11/25","106/12","1225","福懋油","食品工業","962073","950447","1035339","1.2232139193453186","-7.076522762109802","10757313","10919279","-1.48330306424078","-"
"108/11/25","106/12","1227","佳格","食品工業","2733418","2291703","3160613","19.27453077471208","-13.516207140829959","26490670","27071627","-2.145999573649563","-"
"108/11/25","106/12","1229","聯華","食品工業","445060","413675","431412","7.586873753550493","3.163565223035057","4845301","5223429","-7.239076093501032","-"
"108/11/25","106/12","1231","聯華食","食品工業","582256","557274","719691","4.482893513783166","-19.096389978476875","7028074","6717471","4.623808573196669","-"
"108/11/25","106/12","1232","大統益","食品工業","1420097","1405095","1551665","1.0676858148381425","-8.47914981648745","16884342","17384090","-2.8747435154788086","-"
"108/11/25","106/12","1233","天仁","食品工業","190521","189012","194746","0.7983620087613484","-2.169492569808879","2152441","2146270","0.28752207317811834","-"
"108/11/25","106/12","1234","黑松","食品工業","601077","691728","688434","-13.105006592186523","-12.689233826336293","9092751","8766010","3.727362848091663","-"
"108/11/25","106/12","1235","興泰","食品工業","3359","4264","6064","-21.224202626641652","-44.607519788918204","76510","120444","-36.47670286606223","-"
"108/11/25","106/12","1236","宏亞","食品工業","267939","165377","327170","62.01708822871379","-18.10404376929425","1878971","2129720","-11.773801250868658","-"
"108/11/25","106/12","1256","鮮活果汁-KY","食品工業","185282","151745","204822","22.100892945401824","-9.539990821298494","2914160","2678684","8.790734554729113","-"
"108/11/25","106/12","1301","台塑","塑膠工業","17870221","18616550","17893695","-4.008954398102763","-0.13118587301281262","206709755","180173192","14.728363695748921","-"
"108/11/25","106/12","1303","南亞","塑膠工業","28043505","27390672","25560798","2.383413594233833","9.712947929090477","306139952","275294431","11.204556840454211","-"
"108/11/25","106/12","1304","台聚","塑膠工業","5325861","5204398","4966681","2.3338530220017764","7.2317912102669775","58138749","53109311","9.469974106800219","-"
"108/11/25","106/12","1305","華夏","塑膠工業","1498559","1184875","1179377","26.474016246439497","27.063610702938924","14701512","14157059","3.8458058273261417","-"
"108/11/25","106/12","1307","三芳","塑膠工業","707884","712095","862973","-0.5913536817419024","-17.97147767079619","9855356","11045717","-10.776674796212866","-"
"108/11/25","106/12","1308","亞聚","塑膠工業","473599","548296","721698","-13.62348074762537","-34.377121732358965","6402910","5780712","10.763345414890068","-"
"108/11/25","106/12","1309","台達化","塑膠工業","1847529","1907532","1684061","-3.145582878819333","9.706774279554006","19827168","16416377","20.776758477220643","-"
"108/11/25","106/12","1310","台苯","塑膠工業","1302729","1266319","1382274","2.875262868203036","-5.754647776055977","14746899","14070717","4.805597326703394","-"
"108/11/25","106/12","1312","國喬","塑膠工業","2139805","2117330","2126740","1.061478371345043","0.6143205093241298","23357902","19927773","17.212806468640526","-"
"108/11/25","106/12","1313","聯成","塑膠工業","5144530","5034585","4634060","2.183794692114643","11.015610501374605","50599924","42388833","19.370882420848908","-"
"108/11/25","106/12","1314","中石化","塑膠工業","3386948","3017720","2154365","12.235329984226501","57.21328558531168","33336132","25376771","31.36475085817656","CPL銷售量及售價較去年同期大幅成長"
"108/11/25","106/12","1315","達新","塑膠工業","208367","205141","221504","1.5725769105152065","-5.930818405085235","2663384","2880084","-7.524086103044216","-"
"108/11/25","106/12","1316","上曜","建材營造","910391","401629","54349","126.6746176197436","1575.0832582016228","2156342","596984","261.20599547056537","增加房地收入"
"108/11/25","106/12","1319","東陽","汽車工業","2109480","2326706","2202897","-9.336203198857097","-4.24064311676851","24445154","24181282","1.0912241956402478","-"
"108/11/25","106/12","1321","大洋","塑膠工業","435251","384162","303990","13.298816645061198","43.17938090068752","4468937","4346940","2.806502965304329","-"
"108/11/25","106/12","1323","永裕","塑膠工業","299664","287147","270235","4.359091336493155","10.890151164726998","3243080","3136926","3.384013521517562","-"
"108/11/25","106/12","1324","地球","塑膠工業","119542","105613","104944","13.188717298059897","13.910275956700717","1227153","1236114","-0.7249331372349153","-"
"108/11/25","106/12","1325","恆大","塑膠工業","67991","65771","95825","3.3753477976615835","-29.046699713018523","865210","990428","-12.64281704475237","-"
"108/11/25","106/12","1326","台化","塑膠工業","35534860","31575535","28970397","12.539217466940782","22.659209675310972","358421471","319204627","12.285800606518151","-"
"108/11/25","106/12","1337","再生-KY","塑膠工業","358628","372938","511915","-3.8370989279719416","-29.943838332535673","4222647","5765096","-26.754957766531554","-"
"108/11/25","106/12","1338","廣華-KY","汽車工業","746441","772875","773726","-3.4202167232734917","-3.52644217720485","7967362","7608372","4.718354991054591","-"
"108/11/25","106/12","1339","昭輝","汽車工業","268693","290446","258653","-7.4895161234790635","3.881648386061635","2838119","2474874","14.677312865220614","-"
"108/11/25","106/12","1340","勝悅-KY","塑膠工業","303492","271098","310050","11.949184427771508","-2.115142718916304","3406504","3302412","3.151999205429244","-"
"108/11/25","106/12","1402","遠東新","紡織纖維","20202085","19453831","19987537","3.8463066734773217","1.0734088947527651","217825522","215874791","0.9036400178842559","-"
"108/11/25","106/12","1409","新纖","紡織纖維","3051035","3244104","3016607","-5.951381336726566","1.141282241936056","36635736","34442199","6.368748406569511","-"
"108/11/25","106/12","1410","南染","紡織纖維","40400","45141","47590","-10.502647260805032","-15.108216011767178","533251","597892","-10.811484348343848","-"
"108/11/25","106/12","1413","宏洲","紡織纖維","296654","252670","290209","17.407685914433845","2.220813275949402","3144143","2260616","39.08346220676134","-"
"108/11/25","106/12","1414","東和","紡織纖維","73145","85131","96319","-14.079477511129905","-24.059635170630923","793069","1003676","-20.983564417202363","-"
"108/11/25","106/12","1416","廣豐","紡織纖維","31559","32485","120869","-2.850546406033554","-73.88991387369796","2245845","3666969","-38.75473176893505","去年本月子公司寶豐出售淡水建案1棟"
"108/11/25","106/12","1417","嘉裕","紡織纖維","146192","156052","265856","-6.31840668495117","-45.01083293211362","2032130","2970369","-31.58661432300162","-"
