出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"108/11/26","107/10","1101","台泥","水泥工業","11753303","10436223","8387381","12.620274595512189","40.130786952446776","101410658","77339459","31.12408505469375","-"
"108/11/26","107/10","1102","亞泥","水泥工業","7657714","7703807","5840273","-0.5983145735608382","31.11911035665627","68573326","51189309","33.96024939504458","-"
"108/11/26","107/10","1103","嘉泥","水泥工業","178401","166209","167398","7.335342851470137","6.572957860906343","1673608","1732626","-3.406274637457824","-"
"108/11/26","107/10","1104","環泥","水泥工業","457241","415742","336159","9.981911858797043","36.01926469319578","3893683","3624014","7.441168825506745","-"
"108/11/26","107/10","1108","幸福","水泥工業","300242","256381","259826","17.107741993361444","15.555025286153041","2760665","2852787","-3.2291930662892114","-"
"108/11/26","107/10","1109","信大","水泥工業","729870","690788","377596","5.657596831444669","93.29389082511467","5446888","4121004","32.17381007152626","大陸子公司銷售水泥較去年同期價、量齊揚。"
"108/11/26","107/10","1110","東泥","水泥工業","177767","127730","170205","39.17403898849135","4.4428777062953495","1353931","1311819","3.2101989679978717","-"
"108/11/26","107/10","1201","味全","食品工業","1772387","1857221","1559834","-4.5677924167344655","13.626642322195824","16271676","14729165","10.472494537198816","-"
"108/11/26","107/10","1203","味王","食品工業","515554","520954","513465","-1.0365598498139952","0.40684369918105423","5048065","5157934","-2.1300970504857175","-"
"108/11/26","107/10","1210","大成","食品工業","6123232","6405654","6551300","-4.4089487193657355","-6.534092470196755","59666930","62851044","-5.066127461621799","-"
"108/11/26","107/10","1213","大飲","食品工業","36069","36194","42390","-0.34536110957617283","-14.911535739561216","537716","578381","-7.030832617254025","-"
"108/11/26","107/10","1215","卜蜂","食品工業","1871127","1769540","1689595","5.74087050871978","10.744113234236607","17678186","16449123","7.471905949028407","-"
"108/11/26","107/10","1216","統一","食品工業","35398601","37539418","33118533","-5.702850800723655","6.8845682264972305","365657798","338156924","8.132577524865349","-"
"108/11/26","107/10","1217","愛之味","食品工業","244422","417077","261965","-41.396432792985465","-6.6966961235279525","3783268","3633876","4.111092398309684","-"
"108/11/26","107/10","1218","泰山","食品工業","637382","736565","646029","-13.46561403270587","-1.3384848048617013","6807909","6566875","3.6704520795660036","-"
"108/11/26","107/10","1219","福壽","食品工業","1019854","934908","911115","9.08602771609613","11.93471735181618","9734039","8928702","9.019642496748128","-"
"108/11/26","107/10","1220","台榮","食品工業","250718","238953","187754","4.92356237419074","33.53537075108919","2193304","1887582","16.19648841745683","-"
"108/11/26","107/10","1225","福懋油","食品工業","932581","937936","874672","-0.5709344774057079","6.620653227724222","9277446","8844793","4.891612500145566","-"
"108/11/26","107/10","1227","佳格","食品工業","1904523","3032428","2094827","-37.19478253069817","-9.084473324050148","21398795","21465549","-0.310982029856306","-"
"108/11/26","107/10","1229","聯華","食品工業","427306","409979","403449","4.226314030718647","5.913262890724726","4193324","3949068","6.185155586077525","2018年起本公司遵循IFRS15揭露合併營收，同時將去年同期重分類表達。"
"108/11/26","107/10","1231","聯華食","食品工業","654976","680585","575902","-3.7627923036799222","13.730461085393001","6648528","5888544","12.906144540993495","-"
"108/11/26","107/10","1232","大統益","食品工業","1463517","1300638","1359056","12.523007939180617","7.686291072626882","14019455","14059150","-0.282342815888585","-"
"108/11/26","107/10","1233","天仁","食品工業","159372","200800","163721","-20.631474103585656","-2.656348299851577","1822037","1772908","2.77109697739533","-"
"108/11/26","107/10","1234","黑松","食品工業","714538","766929","753622","-6.831271212850211","-5.186154332012601","7718233","7799947","-1.0476225030759825","-"
"108/11/26","107/10","1235","興泰","食品工業","3281","5225","5169","-37.20574162679426","-36.52544012381505","53312","68887","-22.609490905395795","-"
"108/11/26","107/10","1236","宏亞","食品工業","152475","178724","155260","-14.68689151988541","-1.7937652969212934","1563191","1445655","8.130293880628503","-"
"108/11/26","107/10","1256","鮮活果汁-KY","食品工業","156701","344400","172155","-54.500290360046456","-8.976794168046238","2820716","2577137","9.451534784530276","-"
"108/11/26","107/10","1301","台塑","塑膠工業","19685549","18080414","16581143","8.877755785901805","18.722509057427466","193703130","170222983","13.793758390428394","-"
"108/11/26","107/10","1303","南亞","塑膠工業","27512745","28593061","26062520","-3.7782453582007185","5.5644081999745225","282874647","250705775","12.831324687275353","-"
"108/11/26","107/10","1304","台聚","塑膠工業","5189645","4880457","4754780","6.3352263937577975","9.14584901930268","50827905","47608490","6.762270763050876","-"
"108/11/26","107/10","1305","華夏","塑膠工業","1298161","1053448","1090093","23.22971803069539","19.087178800340887","12596790","12018078","4.815345681730473","-"
"108/11/26","107/10","1307","三芳","塑膠工業","891249","834841","782311","6.756735713746689","13.925152528853614","7958642","8435377","-5.6516146225592525","-"
"108/11/26","107/10","1308","亞聚","塑膠工業","607727","480267","574113","26.53940412312318","5.854944932443613","5096642","5381015","-5.28474646511857","-"
"108/11/26","107/10","1309","台達化","塑膠工業","1735529","1859668","1724003","-6.67533129569364","0.668560321530763","18319951","16072107","13.98599449344134","-"
"108/11/26","107/10","1310","台苯","塑膠工業","1204873","1442057","1231120","-16.447616148321462","-2.1319611410747936","13186280","12177851","8.280845282143787","-"
"108/11/26","107/10","1312","國喬","塑膠工業","2167307","2075519","2025626","4.422411936484321","6.994430363749281","21196113","19100767","10.96995738443383","-"
"108/11/26","107/10","1313","聯成","塑膠工業","5506316","4725952","4161561","16.512313286296603","32.31371593495806","49432445","40367548","22.455901953717873","-"
"108/11/26","107/10","1314","中石化","塑膠工業","3303111","3659375","2542398","-9.735651579846285","29.92108237970609","33213864","26931464","23.327361631733055","-"
"108/11/26","107/10","1315","達新","塑膠工業","209035","204765","169833","2.0853173149708204","23.08267533400458","2119317","2249875","-5.802900161120062","-"
"108/11/26","107/10","1316","上曜","建材營造","43392","47674","239622","-8.981834962453329","-81.8914790795503","1430849","844322","69.4672174833772","本月減少房地收入"
"108/11/26","107/10","1319","東陽","汽車工業","1847980","1858746","2021742","-0.5792077023972075","-8.594667371009752","19293960","20008968","-3.5734376705485262","-"
"108/11/26","107/10","1321","大洋","塑膠工業","382296","284111","353993","34.55867601043254","7.995355840369725","3911622","3649609","7.179207416465709","-"
"108/11/26","107/10","1323","永裕","塑膠工業","335441","328161","296872","2.218423273941754","12.991794443396481","3121393","2656269","17.51042533719288","-"
"108/11/26","107/10","1324","地球","塑膠工業","96976","83503","115690","16.134749649713186","-16.17598755294321","944441","1001998","-5.744223042361362","-"
"108/11/26","107/10","1325","恆大","塑膠工業","74151","75146","83092","-1.3240891065392701","-10.760362008376257","737490","731448","0.8260327460051843","-"
"108/11/26","107/10","1326","台化","塑膠工業","36070001","36939138","31681227","-2.352889230928995","13.852916744670274","342358816","291311076","17.523446310706017","-"
"108/11/26","107/10","1337","再生-KY","塑膠工業","129167","111027","392664","16.33836814468553","-67.10495487235906","1181419","3864019","-69.42512446237971","因中國禁止國際廢塑進口致公司因外購料質不佳而產生大量瑕疵貨品並折價出售。未免品質不佳影響信譽，業務方面減少接單及生產所致"
"108/11/26","107/10","1338","廣華-KY","汽車工業","709096","680923","708815","4.137472225200206","0.039643630566508894","6702854","6437025","4.129687239058416","-"
"108/11/26","107/10","1339","昭輝","汽車工業","229018","223536","244889","2.4524014029060197","-6.4808954260910046","2320961","2275138","2.0140756296980666","-"
"108/11/26","107/10","1340","勝悅-KY","塑膠工業","105775","152812","298548","-30.780959610501792","-64.57018636869113","1847019","2831914","-34.77842194360422","近月中國大陸經濟低迷、市場競爭激烈，安踏、喬丹等運動品牌大幅壓低價格，加上外貿客戶受中美貿易影響訂單售價，致營收下滑。"
"108/11/26","107/10","1341","富林-KY","塑膠工業","282806","0","222683","","26.999366812913426","2417011","2336861","3.4298146102827682","-"
"108/11/26","107/10","1402","遠東新","紡織纖維","20682552","21467242","18506751","-3.6552902324388015","11.756796209123904","187868936","178169606","5.443874641559234","-"
"108/11/26","107/10","1409","新纖","紡織纖維","3617635","3784347","3237766","-4.405304270459342","11.732441442649037","35891744","30340597","18.296103402316046","-"
"108/11/26","107/10","1410","南染","紡織纖維","43931","36350","41559","20.85557083906465","5.707548304819654","431399","447710","-3.6432065399477342","-"
"108/11/26","107/10","1413","宏洲","紡織纖維","343989","325589","256082","5.651296573287181","34.32767629118798","3061065","2594819","17.968343842094573","-"
"108/11/26","107/10","1414","東和","紡織纖維","93731","75669","59824","23.869748509957844","56.67792190425247","838366","634793","32.06919420976602","內銷較去年同期增加"
"108/11/26","107/10","1416","廣豐","紡織纖維","19381","48653","31927","-60.16484081146075","-39.2958937576346","232021","2181801","-89.36562042092748","去年累計1-10月子公司寶豐預售案(廣豐公園NO.3)完工交屋戶及餘屋合計1,849,607仟元，今年累計餘屋出售建案收入28,710仟元"
"108/11/26","107/10","1417","嘉裕","紡織纖維","137527","101137","164350","35.980897198849085","-16.320657134164893","1210361","1729886","-30.032325829563334","-"
"108/11/26","107/10","1418","東華","紡織纖維","40738","38783","202065","5.040868421731171","-79.83916066612228","615336","1435865","-57.14527479951109","因配合客戶生產線出貨及本公司生產線調整，改以特殊品種為主的接單方式。"
"108/11/26","107/10","1419","新紡","紡織纖維","162612","153430","152643","5.984488040148602","6.530925099742537","1294916","1170680","10.612293709638843","-"
"108/11/26","107/10","1423","利華","紡織纖維","54597","59975","67146","-8.967069612338474","-18.689125189884727","649351","493152","31.67360164817338","-"
"108/11/26","107/10","1432","大魯閣","貿易百貨","65272","235521","112234","-72.28612310579524","-41.842935295899636","876727","1030464","-14.919201447115086","-"
"108/11/26","107/10","1434","福懋","紡織纖維","3625792","3774128","3214669","-3.930338345705286","12.788968319911008","37430170","34144083","9.624177049944496","-"
"108/11/26","107/10","1435","中福","其他","2209","2209","3008","0.0","-26.5625","25573","28872","-11.426295372679412","-"
"108/11/26","107/10","1436","華友聯","建材營造","408461","390559","143702","4.583686459664225","184.241694618029","2072551","1622178","27.763476018044877","10月營收較去年增加之原因，係今年銷售狀況較去年增加"
"108/11/26","107/10","1437","勤益控","其他","47785","43484","41045","9.890994388740687","16.421001339992692","482570","461229","4.626985727263463","-"
"108/11/26","107/10","1438","裕豐","建材營造","2","0","0","","","11","39","-71.7948717948718","107年10月銷售商品2仟元，106年10月銷售商品0仟元，故營業收入變化大。"
"108/11/26","107/10","1439","中和","紡織纖維","15494","33552","27199","-53.820934668574154","-43.03467039229383","223717","216580","3.2953181272509005","-"
"108/11/26","107/10","1440","南紡","紡織纖維","2120558","2016456","1812447","5.162621946623185","16.999724681604484","20938808","17329873","20.82493622428739","-"
"108/11/26","107/10","1441","大東","紡織纖維","129378","114677","130174","12.819484290659853","-0.6114892374821392","1338634","1357412","-1.383367761593385","-"
"108/11/26","107/10","1442","名軒","建材營造","12129","76811","148965","-84.20929293981331","-91.85781895076025","874478","2571471","-65.99308333634717","本月認收1戶，去年同期認收17戶；本年累計認收79戶，去年同期累計認收227戶，故兩期差異大。"
"108/11/26","107/10","1443","立益","紡織纖維","80946","78431","95941","3.2066402315411","-15.629397233716555","973549","980707","-0.7298816058211066","-"
"108/11/26","107/10","1444","力麗","紡織纖維","1196462","1014598","976785","17.924734722520643","22.48980072380309","10588755","9175262","15.40547833947412","-"
"108/11/26","107/10","1445","大宇","紡織纖維","115159","120959","143715","-4.795013186286262","-19.869881362418674","1307573","1333227","-1.9242034552255542","-"
"108/11/26","107/10","1446","宏和","紡織纖維","35066","40694","37937","-13.830048655821496","-7.567809789914858","375854","442059","-14.976507660742119","-"
"108/11/26","107/10","1447","力鵬","紡織纖維","1518404","1584835","1758395","-4.191666640375812","-13.648298590475974","15531634","13803887","12.516380349969541","-"
"108/11/26","107/10","1449","佳和","紡織纖維","217260","203454","200034","6.785809077236132","8.61153603887339","2027583","2208873","-8.207352799368728","-"
"108/11/26","107/10","1451","年興","紡織纖維","848355","863300","705146","-1.7311479207691416","20.309127471473992","7284461","7792565","-6.520369095413384","-"
"108/11/26","107/10","1452","宏益","紡織纖維","165377","165268","151594","0.06595348161773604","9.092048497961661","1776051","1754966","1.2014477773358572","-"
"108/11/26","107/10","1453","大將","紡織纖維","182","1795","1636","-89.86072423398329","-88.87530562347189","27797","56870","-51.12185686653772","本年營收減少，係因紗支產品及建案餘屋銷售減少所致。"
"108/11/26","107/10","1454","台富","紡織纖維","173258","153128","164354","13.145864897340786","5.417574260437835","1631659","1564707","4.278884161699283","-"
