出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"108/11/25","104/8","1101","台泥","水泥工業","7397417","8250361","9951133","-10.338262774198608","-25.66256525764453","62092091","78868616","-21.27148395757319","-"
"108/11/25","104/8","1102","亞泥","水泥工業","5512417","5746639","6631880","-4.075808485620899","-16.880024970295","43572715","50771658","-14.179058324232784","-"
"108/11/25","104/8","1103","嘉泥","水泥工業","184087","175596","325227","4.835531561083396","-43.39738090625932","1768413","2480864","-28.717857972061346","-"
"108/11/25","104/8","1104","環泥","水泥工業","376087","412816","452066","-8.897184217665982","-16.80705914623086","3347118","3779145","-11.43187149474286","-"
"108/11/25","104/8","1108","幸福","水泥工業","329405","463001","415985","-28.85436532534487","-20.81325047778165","3429661","3324999","3.1477302699940664","-"
"108/11/25","104/8","1109","信大","水泥工業","373177","336770","228122","10.810642278112658","63.58658963186365","2762188","3271501","-15.568174975340066","103年度因大陸子公司8月配合南京市青奧運動會，活動期間全面停工，致營收減少。"
"108/11/25","104/8","1110","東泥","水泥工業","126418","147765","139921","-14.446587486887964","-9.65044560859342","1233025","1305403","-5.544494688613401","-"
"108/11/25","104/8","1201","味全","食品工業","2131844","2026924","2598207","5.176316428242993","-17.949416655408903","14387391","19433969","-25.967819543192643","-"
"108/11/25","104/8","1203","味王","食品工業","636854","541313","601374","17.649862464045757","5.8998227392604266","4523233","4264372","6.070319381142171","-"
"108/11/25","104/8","1210","大成","食品工業","6466764","6517264","7704769","-0.7748650353890835","-16.068035264911902","52009153","59713532","-12.902232947801513","-"
"108/11/25","104/8","1213","大飲","食品工業","97953","102021","83195","-3.9874143558679096","17.739046817717412","546508","510713","7.008828833415245","-"
"108/11/25","104/8","1215","卜蜂","食品工業","1547850","1444896","1543281","7.125357119128297","0.2960575552993914","10930696","11498899","-4.941368734519713","-"
"108/11/25","104/8","1216","統一","食品工業","38024881","36452231","37548689","4.314276401902534","1.2681987379106632","284450346","286477695","-0.7076812734059452","2015年起合資公司自比例合併法改採以權益法投資認列，為求兩期比較基礎一致，故同步調整去年同期公告之影響數。"
"108/11/25","104/8","1217","愛之味","食品工業","684221","601653","537737","13.723525021898004","27.240825905600694","3447963","3084561","11.78131993499237","-"
"108/11/25","104/8","1218","泰山","食品工業","791072","831275","885963","-4.836305675017293","-10.710492424627214","5563513","6284670","-11.474858664018955","-"
"108/11/25","104/8","1219","福壽","食品工業","841093","875546","908118","-3.9350302554063408","-7.38064877031399","6348152","6895420","-7.936688410568174","-"
"108/11/25","104/8","1220","台榮","食品工業","250775","301623","298197","-16.8581308454594","-15.902909821359705","2153131","2202846","-2.2568531799317793","-"
"108/11/25","104/8","1225","福懋油","食品工業","895295","1004967","1051380","-10.912995153074679","-14.845726568890411","7240541","8143191","-11.084720965036924","-"
"108/11/25","104/8","1227","佳格","食品工業","2149200","1854576","1952307","15.886326578150477","10.085145420264334","16380191","13748048","19.14557615742977","-"
