出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"108/11/25","104/5","1101","台泥","水泥工業","7989971","8468346","10625467","-5.648977970432479","-24.803578045087335","37898460","48911751","-22.516656580133475","-"
"108/11/25","104/5","1102","亞泥","水泥工業","5623713","5767824","7588325","-2.4985332423458138","-25.88992959579354","26797127","30592215","-12.405404446850286","-"
"108/11/25","104/5","1103","嘉泥","水泥工業","320563","273126","281325","17.36817439570015","13.947569537012352","1265011","1686458","-24.9900679412117","本年累計營收較去年同期減少，主係大陸子公司水泥銷貨減少所致。"
"108/11/25","104/5","1104","環泥","水泥工業","371720","447811","477012","-16.991766615826766","-22.073239247649955","2146929","2355845","-8.867985797028242","-"
"108/11/25","104/5","1108","幸福","水泥工業","471084","432670","408903","8.878359951001919","15.206784983235632","2195642","2082974","5.408996943792865","-"
"108/11/25","104/5","1109","信大","水泥工業","400828","374165","546713","7.126000561249716","-26.684018854499527","1726782","2232102","-22.63875037968695","大陸市場需求轉弱，價量同步下跌。"
"108/11/25","104/5","1110","東泥","水泥工業","148426","167054","169148","-11.150885342464113","-12.250809941589614","790913","843221","-6.203355941087805","-"
"108/11/25","104/5","1201","味全","食品工業","1887596","1747838","2500175","7.996049977171797","-24.50144489885708","8337088","11562565","-27.895860477324884","-"
"108/11/25","104/5","1203","味王","食品工業","558174","538441","505641","3.6648397874604646","10.389386936581488","2756709","2474379","11.410135634031812","-"
"108/11/25","104/5","1210","大成","食品工業","6118820","6503540","7742388","-5.915547532574567","-20.969860978292484","32833173","37566388","-12.59960100502609","-"
"108/11/25","104/5","1213","大飲","食品工業","45674","44865","49003","1.8031873397971694","-6.793461624798482","273265","258238","5.819050643205105","-"
"108/11/25","104/5","1215","卜蜂","食品工業","1305982","1273970","1474185","2.512775026099516","-11.409897672273154","6588416","7061427","-6.698518585549351","-"
"108/11/25","104/5","1216","統一","食品工業","34803223","33626211","34462586","3.500281372766025","0.9884255348684513","173367807","175691764","-1.32274669403399","2015年起合資公司自比例合併法改採以權益法投資認列，為求兩期比較基礎一致，故同步調整去年同期公告之影響數。"
"108/11/25","104/5","1217","愛之味","食品工業","359323","323942","359451","10.922016904260639","-0.03560986059295982","1695511","1512327","12.11272429838256","-"
"108/11/25","104/5","1218","泰山","食品工業","669688","576355","842476","16.1936653624936","-20.509545672517675","3234142","3661899","-11.681288861325777","-"
"108/11/25","104/5","1219","福壽","食品工業","717340","757601","880194","-5.314274928359387","-18.502057500960017","3789694","4274561","-11.343082950506496","-"
"108/11/25","104/5","1220","台榮","食品工業","245994","261946","261195","-6.089804768921839","-5.819789812209269","1334801","1266819","5.366354625246385","-"
"108/11/25","104/5","1225","福懋油","食品工業","843411","845041","1070398","-0.19289004912187693","-21.2058505341004","4407065","5073785","-13.14048585030702","-"
"108/11/25","104/5","1227","佳格","食品工業","1669100","1552355","1528325","7.520509161886295","9.211064400569251","10404507","8312548","25.16627873908217","-"
"108/11/25","104/5","1229","聯華","食品工業","434511","437328","456171","-0.64413895291406","-4.748219417718356","2125878","2164845","-1.7999902995364565","-"
"108/11/25","104/5","1231","聯華食","食品工業","467787","456384","456035","2.4985538493899875","2.5769951867729453","2601841","2141441","21.499541663767527","-"
"108/11/25","104/5","1232","大統益","食品工業","1334275","1476255","1857562","-9.617579618697311","-28.170634412202663","7561519","9255257","-18.300280586481822","-"
"108/11/25","104/5","1233","天仁","食品工業","178830","162983","186003","9.723099955210053","-3.8563894130739826","909437","904489","0.5470492178456565","-"
"108/11/25","104/5","1234","黑松","食品工業","512379","406628","489293","26.00681704162035","4.718236312393596","2250196","2177949","3.3172034790529987","-"
"108/11/25","104/5","1235","興泰","食品工業","7660","8279","14172","-7.476748399565165","-45.94976009031894","38270","66581","-42.52113966446884","-"
"108/11/25","104/5","1236","宏亞","食品工業","150839","137663","163176","9.57119923290935","-7.560548119821543","994462","985191","0.9410357991496066","-"
"108/11/25","104/5","1256","鮮活果汁-KY","食品工業","239549","233015","204105","2.8041113233053667","17.365571642046987","980393","848276","15.57476576020069","-"
"108/11/25","104/5","1301","台塑","塑膠工業","16803700","18026497","19631098","-6.783331226249892","-14.402648287935804","82527309","91347894","-9.656035419929879","-"
"108/11/25","104/5","1303","南亞","塑膠工業","27106110","28730095","27997817","-5.652557013821221","-3.184916166856866","135361977","133047676","1.7394524050160787","-"
"108/11/25","104/5","1304","台聚","塑膠工業","4824576","4790062","5490629","0.7205334711742771","-12.130723092017327","22690396","24739966","-8.284449542089105","-"
"108/11/25","104/5","1305","華夏","塑膠工業","1342689","1155237","1497032","16.226280841074168","-10.309933254599768","6158984","6412361","-3.9513838974443267","-"
"108/11/25","104/5","1307","三芳","塑膠工業","804581","954498","858432","-15.706371307221177","-6.273181801237605","4730663","4770368","-0.8323257241370058","-"
"108/11/25","104/5","1308","亞聚","塑膠工業","444604","462895","543777","-3.9514360708151957","-18.23780704222503","2138164","2425718","-11.854387030973921","-"
