出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"108/11/25","103/12","1101","台泥","水泥工業","9913147","9298656","11416657","6.6083851257644115","-13.169441807702553","118325763","116157292","1.8668401808127553","-"
"108/11/25","103/12","1102","亞泥","水泥工業","7217554","6499550","7124072","11.046980175550615","1.3121989783371084","77762431","70218085","10.744163700847153","-"
"108/11/25","103/12","1103","嘉泥","水泥工業","350583","389030","591641","-9.882785389301596","-40.74396466776305","3938252","4268372","-7.7340962783937295","本月營收較去年同期減少，主係去年同期認列營建收入及大陸水泥銷售較佳所致。"
"108/11/25","103/12","1104","環泥","水泥工業","552257","484997","516301","13.868127019342388","6.964154630728974","5819905","5276212","10.304608685170345","-"
"108/11/25","103/12","1108","幸福","水泥工業","450738","431778","440649","4.391145449745008","2.289577418761872","5099201","4869590","4.715201895847494","-"
"108/11/25","103/12","1109","信大","水泥工業","415015","484101","547737","-14.270988905207798","-24.23097216364788","5000089","4551240","9.862125486680553","-"
"108/11/25","103/12","1110","東泥","水泥工業","206019","190034","204062","8.41165265163076","0.959022257941214","2078212","2024462","2.6550263724387024","-"
"108/11/25","103/12","1201","味全","食品工業","1435636","1458861","2087971","-1.5919953991504332","-31.242531625199774","26613385","29458029","-9.656599903544123","-"
"108/11/25","103/12","1203","味王","食品工業","577309","434403","487333","32.89710246015797","18.462940125130043","6104615","6044465","0.9951252923128846","-"
"108/11/25","103/12","1210","大成","食品工業","8633058","7940092","8294173","8.727430362267842","4.085820249951381","92356785","89990009","2.63004307511515","-"
"108/11/25","103/12","1213","大飲","食品工業","44773","41545","45670","7.769888073173667","-1.964090212393256","702150","720159","-2.5006977625774307","-"
"108/11/25","103/12","1215","卜蜂","食品工業","1568559","1442996","1641025","8.70154872224178","-4.415898599960391","17527791","18122412","-3.281136087183097","-"
"108/11/25","103/12","1216","統一","食品工業","30680662","31662812","29721240","-3.1019038991230468","3.22806854626523","424791985","420349376","1.0568848804476398","-"
"108/11/25","103/12","1217","愛之味","食品工業","272386","230199","446325","18.326317664281774","-38.97137735954742","4301150","4487318","-4.148758790885781","-"
"108/11/25","103/12","1218","泰山","食品工業","667855","606428","620596","10.12931460948373","7.615099033831994","9096418","9229824","-1.4453796735452378","-"
"108/11/25","103/12","1219","福壽","食品工業","939855","839615","835272","11.938805285755972","12.520831537511134","10540787","10522875","0.17021964054500316","-"
"108/11/25","103/12","1220","台榮","食品工業","498218","441364","333580","12.881431199644737","49.354877390730856","3769633","3433713","9.782995841527816","-"
"108/11/25","103/12","1225","福懋油","食品工業","1125364","1009767","1156278","11.44788847328146","-2.6735784992882334","12407408","14209086","-12.679759978931791","-"
"108/11/25","103/12","1227","佳格","食品工業","2329159","1929677","2319207","20.70201386035072","0.4291121922277744","21801033","20576865","5.949244454876872","-"
"108/11/25","103/12","1229","聯華","食品工業","457492","464011","462846","-1.4049235901735089","-1.1567562428972056","5302170","5361684","-1.109987086146815","-"
"108/11/25","103/12","1231","聯華食","食品工業","599298","453490","633900","32.15241791439723","-5.458589682915286","5909473","5386837","9.702094197392645","-"
"108/11/25","103/12","1232","大統益","食品工業","1941482","1714231","1815074","13.25673144401192","6.964344153461512","21849462","20047360","8.9892235187077","-"
"108/11/25","103/12","1233","天仁","食品工業","183300","186650","192067","-1.7948031074203055","-4.5645529945279515","2149976","2063652","4.183069626080366","-"
"108/11/25","103/12","1234","黑松","食品工業","475831","378083","359018","25.85358241444339","32.53680873939468","6015521","6537812","-7.988773614169388","-"
"108/11/25","103/12","1235","興泰","食品工業","6288","7822","18867","-19.611352595244185","-66.6719669263794","172096","250803","-31.382001012747057","-"
"108/11/25","103/12","1236","宏亞","食品工業","266376","185684","367032","43.45662523426898","-27.424311776629832","2371613","2685119","-11.675683647540389","-"
"108/11/25","103/12","1256","鮮活果汁-KY","食品工業","148468","114516","134463","29.64825875860142","10.415504636963329","2062408","1732911","19.014075160236157","-"
"108/11/25","103/12","1301","台塑","塑膠工業","16603467","16586247","19882337","0.10382095479465608","-16.491371210537274","216589040","215424768","0.5404541041446079","-"
"108/11/25","103/12","1303","南亞","塑膠工業","27783641","25919633","27534367","7.191490712850757","0.9053195230527725","325489262","311005289","4.6571468435702394","-"
"108/11/25","103/12","1304","台聚","塑膠工業","4266054","4399069","4943282","-3.0237079709365777","-13.69996694503773","59789185","58661483","1.9223891765572991","-"
"108/11/25","103/12","1305","華夏","塑膠工業","995074","1046003","1151987","-4.868915289917907","-13.621073848923642","14559924","14191191","2.59832314285672","-"
"108/11/25","103/12","1307","三芳","塑膠工業","859500","900011","780696","-4.501167207956347","10.094069906852347","11192664","10494318","6.654515329152404","-"
"108/11/25","103/12","1308","亞聚","塑膠工業","371193","388860","534191","-4.543280357969449","-30.513056191512025","5566285","5804229","-4.099493662293476","-"
"108/11/25","103/12","1309","台達化","塑膠工業","1636198","1620478","1716528","0.9700841356686114","-4.679795494160305","20933336","21443685","-2.379950087869692","-"
"108/11/25","103/12","1310","台苯","塑膠工業","946271","1052038","1952553","-10.053534187928573","-51.536731653378936","17583695","21761572","-19.198415445354776","-"
"108/11/25","103/12","1312","國喬","塑膠工業","1576922","1948182","2219699","-19.056741105297142","-28.957845185315666","24339203","26286382","-7.407558027574886","-"
"108/11/25","103/12","1313","聯成","塑膠工業","4418163","4373900","4566451","1.0119801550104026","-3.2473358413349884","53275188","51609818","3.2268472638287546","-"
"108/11/25","103/12","1314","中石化","塑膠工業","2518631","2177239","3119529","15.680042475814552","-19.26245917252252","33256494","35309137","-5.813347972792425","-"
"108/11/25","103/12","1315","達新","塑膠工業","231137","267991","216972","-13.751954356676157","6.528492155669856","2981654","3388840","-12.015497928494707","-"
"108/11/25","103/12","1316","上曜","建材營造","53167","54958","98273","-3.258852214418283","-45.89867003144302","808666","1286541","-37.14417185305404","-"
"108/11/25","103/12","1319","東陽","汽車工業","1900927","1824852","1861976","4.168831225765158","2.091917403876312","21144858","19616358","7.7919662763087825","-"
"108/11/25","103/12","1321","大洋","塑膠工業","382798","362865","548469","5.493227508853154","-30.206082750346873","5366086","5889318","-8.884424308553214","-"
"108/11/25","103/12","1323","永裕","塑膠工業","331415","291663","301537","13.629428484243801","9.908568434387819","3463384","3302567","4.869454578817023","-"
"108/11/25","103/12","1324","地球","塑膠工業","115801","112936","149617","2.5368350216051567","-22.60170969876418","1447397","1488301","-2.74836877755239","-"
"108/11/25","103/12","1325","恆大","塑膠工業","137467","133253","113544","3.1624053492229067","21.06936518001832","1205434","1089403","10.650879426621737","-"
"108/11/25","103/12","1326","台化","塑膠工業","29321972","30757673","37750588","-4.667781597131877","-22.32711183200643","401453739","427999934","-6.202382965788027","-"
"108/11/25","103/12","1337","再生-KY","塑膠工業","418154","387553","1095293","7.895952295556995","-61.82263558700731","5382177","7193832","-25.18344882115679","-"
"108/11/25","103/12","1338","廣華-KY","汽車工業","798820","769224","824111","3.8475138581219515","-3.068882711188177","8404236","7451323","12.788507490548994","匯率採2014/01～12月平均匯率：NTD/RMB=4.9214"
"108/11/25","103/12","1339","昭輝","汽車工業","142018","124260","121159","14.291002736198294","17.216220008418688","1439884","1222786","17.754374027834796","-"
"108/11/25","103/12","1340","勝悅-KY","塑膠工業","331986","287375","286405","15.52361896476729","15.914875787783034","3083372","2673749","15.320174032790662","-"
"108/11/25","103/12","1402","遠東新","紡織纖維","21156384","18963914","20949664","11.561273690652678","0.9867461358807473","235550988","238703247","-1.3205765064435844","-"
"108/11/25","103/12","1409","新纖","紡織纖維","5476026","3203026","3000621","70.96414453082804","82.49642324038923","44350318","41571213","6.68516696878679","-"
"108/11/25","103/12","1410","南染","紡織纖維","54912","45790","54943","19.92138021402053","-0.05642211018692099","637512","603296","5.671511165331777","-"
"108/11/25","103/12","1413","宏洲","紡織纖維","241111","261885","380669","-7.932489451476793","-36.66124638465438","3511555","4669071","-24.791141535436065","-"
"108/11/25","103/12","1414","東和","紡織纖維","111994","85339","89346","31.234253975321952","25.348644595169343","1312550","1340591","-2.0916894116102527","-"
"108/11/25","103/12","1416","廣豐","紡織纖維","980391","38931","15799","2418.2784927178855","6105.399075890879","1189619","330772","259.6492447970203","-"
"108/11/25","103/12","1417","嘉裕","紡織纖維","324289","265236","305622","22.26432309339607","6.107871815510664","3286766","3315882","-0.8780770847696028","-"
"108/11/25","103/12","1418","東華","紡織纖維","144099","142808","149985","0.9040109797770433","-3.9243924392439244","2008931","2146323","-6.401273247316457","-"
"108/11/25","103/12","1419","新紡","紡織纖維","121027","92443","80969","30.920675443246108","49.4732551964332","1176185","1005646","16.958154261042157","-"
"108/11/25","103/12","1423","利華","紡織纖維","56044","45285","50359","23.75841890250635","11.288945372227408","689867","821890","-16.06334180973123","-"
"108/11/25","103/12","1432","大魯閣","貿易百貨","38633","35200","21865","9.752840909090908","76.68877201006174","788125","897937","-12.229365757285867","-"
