出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"108/11/27","107/3","1101","台泥","水泥工業","9750141","4811678","9083111","102.63494356854304","7.3436292917701875","24179212","21179772","14.161814395357986","-"
"108/11/27","107/3","1102","亞泥","水泥工業","6395353","3408539","5308954","87.62739695805153","20.463522569605992","16573879","12520545","32.373462976252235","-"
"108/11/27","107/3","1103","嘉泥","水泥工業","173573","125590","194614","38.206067362051115","-10.811657948554574","471257","598506","-21.261106822655076","-"
"108/11/27","107/3","1104","環泥","水泥工業","437497","268120","428434","63.172087125167835","2.115378331318243","1166097","1100655","5.9457323139403355","-"
"108/11/27","107/3","1108","幸福","水泥工業","314840","197481","343552","59.427995604640444","-8.357395678092399","832661","892425","-6.696809255679749","-"
"108/11/27","107/3","1109","信大","水泥工業","402999","182926","462370","120.3071187256049","-12.840582217704435","1061380","970002","9.420392947643407","-"
"108/11/27","107/3","1110","東泥","水泥工業","161920","97264","132814","66.47474913637112","21.914858373364254","412492","352667","16.963594552368097","-"
"108/11/27","107/3","1201","味全","食品工業","1380961","1220516","1267283","13.145669536491123","8.970214229970733","3902748","3607878","8.172948198359258","-"
"108/11/27","107/3","1203","味王","食品工業","506069","452100","548853","11.937403229374032","-7.7951655543469744","1455828","1565032","-6.977748697790205","-"
"108/11/27","107/3","1210","大成","食品工業","5059713","5485976","6686950","-7.770048574765912","-24.334517231323698","17199103","18510876","-7.0864987696962585","-"
"108/11/27","107/3","1213","大飲","食品工業","34897","42414","37858","-17.72292167680483","-7.821332347192139","149090","163200","-8.645833333333334","-"
"108/11/27","107/3","1215","卜蜂","食品工業","1711634","1477686","1719901","15.832050922861827","-0.48066720119355705","4957240","4782335","3.6573138435513197","-"
