出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"108/11/25","105/7","1101","台泥","水泥工業","7816038","7813036","8250361","0.038422963877294304","-5.264290859515117","48482772","54694674","-11.357416628902477","-"
"108/11/25","105/7","1102","亞泥","水泥工業","4788866","5232410","5746639","-8.476858655953949","-16.666663766420687","33918526","38060298","-10.882132346940637","-"
"108/11/25","105/7","1103","嘉泥","水泥工業","268801","277433","175596","-3.111381847148681","53.07922731725096","1630494","1584326","2.9140467302815205","本月營收較去年同期增加主係大陸水泥子公司去年同期依法進行環保設備改善工程停窯所致"
"108/11/25","105/7","1104","環泥","水泥工業","354764","370788","412816","-4.321606955996418","-14.06243944033177","2680230","2971031","-9.787881715135251","-"
"108/11/25","105/7","1108","幸福","水泥工業","336726","337842","463001","-0.3303319303106186","-27.273159237237067","2439829","3100256","-21.30233761340999","-"
"108/11/25","105/7","1109","信大","水泥工業","308834","325387","336770","-5.087173120007868","-8.295275707456128","2315358","2389011","-3.0829912461683935","-"
"108/11/25","105/7","1110","東泥","水泥工業","113528","119422","147765","-4.93543903133426","-23.16989814908808","901116","1106606","-18.569391454591788","-"
"108/11/25","105/7","1201","味全","食品工業","1717480","1668901","2026924","2.9108377309379048","-15.266679954453151","9865094","12255547","-19.505069826748656","-"
"108/11/25","105/7","1203","味王","食品工業","534572","521923","541313","2.42353757163413","-1.245305396323384","3656551","3886379","-5.913679545921795","-"
"108/11/25","105/7","1210","大成","食品工業","6139235","6273286","6517264","-2.1368545926329516","-5.800424840853462","42184199","45542389","-7.373767766113455","-"
"108/11/25","105/7","1213","大飲","食品工業","81158","70686","102021","14.814814814814815","-20.44971133394105","394052","448555","-12.15079533167616","-"
"108/11/25","105/7","1215","卜蜂","食品工業","1571108","1516521","1444896","3.599488566264496","8.735023143534207","10164809","9382846","8.333963916705017","-"
