出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"108/11/25","106/3","1101","台泥","水泥工業","9083111","5964991","7523593","52.273674847120475","20.728367417004083","21179772","17731236","19.448931817274328","-"
"108/11/25","106/3","1102","亞泥","水泥工業","5308954","3049461","5338549","74.09483184077449","-0.5543641165417794","12520545","12999788","-3.686544734421823","-"
"108/11/25","106/3","1103","嘉泥","水泥工業","194614","171513","200449","13.46894987551964","-2.9109648838357884","598506","541326","10.562950975936866","-"
"108/11/25","106/3","1104","環泥","水泥工業","428434","308357","434381","38.940902914479","-1.369074614221156","1100655","1105804","-0.4656340544979038","-"
"108/11/25","106/3","1108","幸福","水泥工業","343552","232100","392746","48.018957345971565","-12.525652711930865","892425","990364","-9.889192256584447","-"
"108/11/25","106/3","1109","信大","水泥工業","462370","174572","400065","164.85919849689526","15.573719270618524","970002","875999","10.73094832300037","-"
"108/11/25","106/3","1110","東泥","水泥工業","132814","115850","143256","14.643072939145446","-7.289048975261071","352667","383670","-8.080642218573253","-"
"108/11/25","106/3","1201","味全","食品工業","1267283","1127074","1241896","12.440088228457048","2.0442130419938547","3607878","3518095","2.552034552790644","-"
"108/11/25","106/3","1203","味王","食品工業","548853","472692","511693","16.11218298596126","7.262166963394066","1565032","1545484","1.2648464817494067","-"
"108/11/25","106/3","1210","大成","食品工業","6686950","5549618","6301420","20.493879038160824","6.118144799108772","18510876","18034309","2.6425575828827155","-"
"108/11/25","106/3","1213","大飲","食品工業","37858","46859","35874","-19.20868989948569","5.530467748229916","163200","152458","7.045874929488777","-"
"108/11/25","106/3","1215","卜蜂","食品工業","1719901","1415146","1560252","21.53523382039733","10.232257353299339","4782335","4255524","12.379462552672715","-"
"108/11/25","106/3","1216","統一","食品工業","32926233","28430863","35787584","15.811584755622789","-7.995373479249116","96129152","106712758","-9.917845062162108","-"
