出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"108/11/25","105/2","1101","台泥","水泥工業","3632053","6575590","4823318","-44.76460667407792","-24.698039814086485","10207643","13745037","-25.735791034975023","-"
"108/11/25","105/2","1102","亞泥","水泥工業","2595177","5066062","3279346","-48.77328781211126","-20.86297084845576","7661239","10131171","-24.37953125063233","-"
"108/11/25","105/2","1103","嘉泥","水泥工業","143549","197328","160324","-27.253608205627177","-10.463187046231381","340877","470604","-27.566064036854765","-"
"108/11/25","105/2","1104","環泥","水泥工業","298112","373311","335531","-20.143794316267133","-11.15217371867279","671423","856067","-21.568872529837034","-"
"108/11/25","105/2","1108","幸福","水泥工業","249352","348266","341533","-28.401853755462778","-26.990364035100562","597618","860359","-30.538531008567354","-"
"108/11/25","105/2","1109","信大","水泥工業","137176","338758","210375","-59.506196163633035","-34.79453357100416","475934","646486","-26.38139108967557","-"
"108/11/25","105/2","1110","東泥","水泥工業","99952","140339","121668","-28.778172852877674","-17.848571522503864","240414","310769","-22.63900195965492","-"
"108/11/25","105/2","1201","味全","食品工業","1063098","1213101","1410347","-12.365252357388215","-24.621529311580765","2276199","3067841","-25.804531590783224","-"
"108/11/25","105/2","1203","味王","食品工業","481019","552771","514192","-12.980420463446888","-6.451481158788935","1033790","1100969","-6.101806681205375","-"
"108/11/25","105/2","1210","大成","食品工業","5436415","6296474","5937293","-13.65937507246119","-8.436134110275507","11732889","13508824","-13.146481144472679","-"
"108/11/25","105/2","1213","大飲","食品工業","40460","76124","59444","-46.84987651726131","-31.935939707960433","116584","142554","-18.21765787000014","-"
"108/11/25","105/2","1215","卜蜂","食品工業","1272939","1422333","1213925","-10.503447504909188","4.8614205984718994","2695272","2760922","-2.3778288557228344","-"
"108/11/25","105/2","1216","統一","食品工業","30528301","40396873","31025127","-24.42904924844059","-1.6013665310701226","70925174","69889488","1.4818909533290614","-"
"108/11/25","105/2","1217","愛之味","食品工業","277750","363377","343246","-23.564232188608525","-19.081358559167477","641127","683540","-6.204903882728151","愛之味104年9月17日喪失對第一生技(股)公司控制權，104年9月17日起該公司營收不納入愛之味合併營收。"
"108/11/25","105/2","1218","泰山","食品工業","505213","725188","591959","-30.33351351649503","-14.654055432893156","1230401","1347936","-8.719627638107447","-"
"108/11/25","105/2","1219","福壽","食品工業","856686","899361","700237","-4.745035641972467","22.342292680906606","1756047","1533832","14.487570998649135","-"
"108/11/25","105/2","1220","台榮","食品工業","160753","243424","247508","-33.96172932825029","-35.05139227822939","404177","596406","-32.231231744818125","-"
"108/11/25","105/2","1225","福懋油","食品工業","734483","937281","767327","-21.636841032731912","-4.280313347503737","1671764","1825285","-8.410796122249403","-"
"108/11/25","105/2","1227","佳格","食品工業","1656304","4305506","2053578","-61.5305611001355","-19.345454616284357","5961810","5704599","4.508835765669068","-"
"108/11/25","105/2","1229","聯華","食品工業","351095","491509","353098","-28.567940770158838","-0.5672646120906943","842604","829035","1.6367222131755594","-"
"108/11/25","105/2","1231","聯華食","食品工業","445400","731183","482224","-39.08501702036289","-7.636285211851754","1176583","1184614","-0.6779423508417087","-"
"108/11/25","105/2","1232","大統益","食品工業","1132783","1392257","1277526","-18.636932692742793","-11.329945535355053","2525039","3204686","-21.207912413259834","-"
"108/11/25","105/2","1233","天仁","食品工業","178691","219033","210711","-18.418229216602064","-15.19616916060386","397724","414953","-4.152036495699513","-"
"108/11/25","105/2","1234","黑松","食品工業","560719","693543","429942","-19.15151620014909","30.417358620465087","1254262","867492","44.58484919745658","-"
"108/11/25","105/2","1235","興泰","食品工業","8100","4568","7915","77.32049036777583","2.337334175615919","12662","14681","-13.752469177848921","-"
"108/11/25","105/2","1236","宏亞","食品工業","132389","330388","178806","-59.929234717967965","-25.959419706273838","462777","555638","-16.712499865020032","-"
"108/11/25","105/2","1256","鮮活果汁-KY","食品工業","94528","228905","87092","-58.70426596186191","8.538097643870849","323617","296365","9.195417812494728","-"
"108/11/25","105/2","1301","台塑","塑膠工業","11162684","14158452","12561055","-21.158866802670236","-11.132591967792514","25321136","29538202","-14.27665096203215","-"
"108/11/25","105/2","1303","南亞","塑膠工業","18590104","21149257","23315011","-12.10043927311489","-20.265514779298197","39739361","50654268","-21.547852591611825","-"
"108/11/25","105/2","1304","台聚","塑膠工業","3514039","4232007","3832160","-16.965189329790807","-8.301349630495595","7746046","8191964","-5.443358881948211","-"
"108/11/25","105/2","1305","華夏","塑膠工業","1165411","1198151","1189006","-2.7325437277939093","-1.9844306925280444","2363562","2305723","2.508497334675501","-"
"108/11/25","105/2","1307","三芳","塑膠工業","801458","971281","772825","-17.484435503216886","3.704978488014751","1772739","1753998","1.0684732821816216","-"
"108/11/25","105/2","1308","亞聚","塑膠工業","388190","431933","391204","-10.127265108245954","-0.7704420200202452","820123","762568","7.5475236306794935","-"
"108/11/25","105/2","1309","台達化","塑膠工業","864510","1256289","1089712","-31.185419915322033","-20.666194370622698","2120799","2453962","-13.57653459996528","-"
