出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"108/11/24","102/5","1101","台泥","水泥工業","9543782","9919269","9992244","-3.7854301561939696","-4.488100971113195","43595833","45197412","-3.54351926167808","-"
"108/11/24","102/5","1102","亞泥","水泥工業","6239676","5930748","5320424","5.2089213704578246","17.277795904988025","26169749","24229963","8.005732406607471","-"
"108/11/24","102/5","1103","嘉泥","水泥工業","382601","365292","365841","4.738401059973938","4.581225177057793","1488993","1740912","-14.47051890043839","-"
"108/11/24","102/5","1104","環泥","水泥工業","406677","394631","400124","3.052471802772717","1.637742299887035","2049381","1965505","4.267402016275716","-"
"108/11/24","102/5","1108","幸福","水泥工業","381384","362054","388303","5.338982582708657","-1.7818559217930328","1947093","1682273","15.741796961610868","-"
"108/11/24","102/5","1109","信大","水泥工業","328876","385435","314221","-14.674069557772388","4.663914887929196","1629645","1452098","12.226929587396993","-"
"108/11/24","102/5","1110","東泥","水泥工業","161033","171547","124244","-6.128932595731782","29.61028299153279","792807","625109","26.827001370960904","-"
"108/11/24","102/5","1201","味全","食品工業","2652825","2434253","2316443","8.97901738233454","14.52148833362185","11923722","10575941","12.743840004402445","-"
"108/11/24","102/5","1203","味王","食品工業","523073","444567","555428","17.658980536117166","-5.825237474524151","2553257","2515489","1.50141781578055","-"
"108/11/24","102/5","1210","大成","食品工業","6997335","7038552","6871960","-0.5855891950503456","1.8244430992031386","35102369","35178324","-0.2159142089884669","-"
"108/11/24","102/5","1213","大飲","食品工業","50838","43163","57902","17.781433171929663","-12.19992400953335","268694","279210","-3.7663407471079116","-"
"108/11/24","102/5","1215","卜蜂","食品工業","1333094","1428802","1365293","-6.698478865511107","-2.358394864692048","7142129","6900476","3.5019758057270254","-"
"108/11/24","102/5","1216","統一","食品工業","35982680","34649804","35016982","3.8467057418275727","2.7577990587538355","175293128","165931908","5.641603301518114","-"
