出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"109/03/17","109/1","1101","台泥","水泥工業","7502141","12349908","9394240","-39.25346650355614","-20.14105451851347","7502141","9394240","-20.14105451851347","-"
"109/03/17","109/1","1102","亞泥","水泥工業","5210319","8115203","7905737","-35.79558022146827","-34.094455709821865","5210319","7905737","-34.094455709821865","-"
"109/03/17","109/1","1103","嘉泥","水泥工業","165029","157879","177060","4.528784702208654","-6.794871794871795","165029","177060","-6.794871794871795","-"
"109/03/17","109/1","1104","環泥","水泥工業","359966","457657","479518","-21.34589878446085","-24.93170225101039","359966","479518","-24.93170225101039","-"
"109/03/17","109/1","1108","幸福","水泥工業","296395","377849","353189","-21.557288758207644","-16.080342253014674","296395","353189","-16.080342253014674","-"
"109/03/17","109/1","1109","信大","水泥工業","476715","691591","668892","-31.06980860074813","-28.730647099980267","476715","668892","-28.730647099980267","-"
"109/03/17","109/1","1110","東泥","水泥工業","126262","150784","186293","-16.262998726655347","-32.22396976805355","126262","186293","-32.22396976805355","-"
"109/03/17","109/1","1201","味全","食品工業","1442127","1499513","1583493","-3.826975824817791","-8.927478681623475","1442127","1583493","-8.927478681623475","-"
"109/03/17","109/1","1203","味王","食品工業","544513","579498","544108","-6.037121784717117","0.07443375212274034","544513","544108","0.07443375212274034","-"
"109/03/17","109/1","1210","大成","食品工業","6488716","6971663","7176513","-6.927285498452808","-9.583999917508685","6488716","7176513","-9.583999917508685","-"
"109/03/17","109/1","1213","大飲","食品工業","31854","28674","63426","11.09018623142917","-49.77769369028474","31854","63426","-49.77769369028474","-"
"109/03/17","109/1","1215","卜蜂","食品工業","1686306","1833883","1885469","-8.047241836038614","-10.56304823892623","1686306","1885469","-10.56304823892623","-"
"109/03/17","109/1","1216","統一","食品工業","41529085","33014880","41144409","25.78899272085799","0.934941124078365","41529085","41144409","0.934941124078365","-"
"109/03/17","109/1","1217","愛之味","食品工業","405408","292321","379511","38.685896668388516","6.823781128873735","405408","379511","6.823781128873735","-"
"109/03/17","109/1","1218","泰山","食品工業","736974","653138","706484","12.835878482035955","4.315738219124566","736974","706484","4.315738219124566","-"
"109/03/17","109/1","1219","福壽","食品工業","1016959","1144475","1199814","-11.141877279975535","-15.2402789098977","1016959","1199814","-15.2402789098977","-"
"109/03/17","109/1","1220","台榮","食品工業","201511","303764","261737","-33.661987595633455","-23.010120846498584","201511","261737","-23.010120846498584","-"
"109/03/17","109/1","1225","福懋油","食品工業","850077","912234","964100","-6.813712271193575","-11.826885177886112","850077","964100","-11.826885177886112","-"
"109/03/17","109/1","1227","佳格","食品工業","2931475","4148791","4362134","-29.341463573363903","-32.79722722869128","2931475","4362134","-32.79722722869128","-"
"109/03/17","109/1","1229","聯華","食品工業","602410","920437","493179","-34.551740097366796","22.14834776014388","602410","493179","22.14834776014388","本公司本年度合併營收成長主因自108年4月起納入子公司神通電腦及神通資訊營收所致。"
"109/03/17","109/1","1231","聯華食","食品工業","883070","911649","913458","-3.13486879270421","-3.326699202371647","883070","913458","-3.326699202371647","-"
"109/03/17","109/1","1232","大統益","食品工業","1479927","1615860","1620137","-8.412424343693141","-8.654206403532541","1479927","1620137","-8.654206403532541","-"
"109/03/17","109/1","1233","天仁","食品工業","223889","196555","226345","13.906540154155325","-1.0850692526894785","223889","226345","-1.0850692526894785","-"
