出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"109/03/17","108/3","1101","台泥","水泥工業","10876929","5085162","9750141","113.89542752030319","11.556632873309217","25356331","24179212","4.868310017712736","-"
"109/03/17","108/3","1102","亞泥","水泥工業","8318969","3165899","6395353","162.76798470197565","30.078339694462525","19390605","16573879","16.994971424613393","-"
"109/03/17","108/3","1103","嘉泥","水泥工業","166883","108448","173573","53.882966951903214","-3.8542860928831097","452391","471257","-4.003335759468825","-"
"109/03/17","108/3","1104","環泥","水泥工業","437140","270638","437497","61.522033121734566","-0.08160055954669404","1187296","1166097","1.817944819341787","-"
"109/03/17","108/3","1108","幸福","水泥工業","313093","168065","314840","86.29280337964478","-0.5548850209630288","834347","832661","0.20248336357773453","-"
"109/03/17","108/3","1109","信大","水泥工業","541582","149960","402999","261.1509735929581","34.38792652090948","1360434","1061380","28.17595959976634","-"
"109/03/17","108/3","1110","東泥","水泥工業","147819","82927","161920","78.25195654008948","-8.708621541501977","417039","412492","1.1023244087158055","-"
"109/03/17","108/3","1201","味全","食品工業","1598137","1358770","1380961","17.616447228007683","15.726439776358637","4540400","3902748","16.338538896182893","-"
"109/03/17","108/3","1203","味王","食品工業","514903","443171","506069","16.186077157575745","1.7456117644036682","1502182","1455828","3.1840299815637563","-"
"109/03/17","108/3","1210","大成","食品工業","6130106","4971488","5059713","23.305255891193944","21.155211767940198","18278107","17199103","6.273606245628042","-"
"109/03/17","108/3","1213","大飲","食品工業","29047","39925","34897","-27.246086412022542","-16.76361864916755","132398","149090","-11.19592192635321","-"
"109/03/17","108/3","1215","卜蜂","食品工業","1686202","1463626","1711634","15.207163578673788","-1.4858316672840104","5035297","4957240","1.5746060307751895","-"
"109/03/17","108/3","1216","統一","食品工業","36804987","29826477","35875546","23.397030765651607","2.5907368768687173","107775873","104288263","3.3442018302673238","-"
"109/03/17","108/3","1217","愛之味","食品工業","313572","303197","364432","3.421867630616398","-13.955964350002196","996280","1028435","-3.126595263677335","-"
"109/03/17","108/3","1218","泰山","食品工業","599053","467918","656123","28.025209545262204","-8.698064234907175","1773455","1867924","-5.0574327435163315","-"
"109/03/17","108/3","1219","福壽","食品工業","1055161","715431","1053098","47.486060850033056","0.1958981975086839","2970407","2870316","3.487107342884895","-"
"109/03/17","108/3","1220","台榮","食品工業","208035","143511","204990","44.96101344147835","1.4854383140641008","613283","574528","6.745537206193606","-"
"109/03/17","108/3","1225","福懋油","食品工業","880257","633413","974488","38.97046634660166","-9.669795831246768","2477770","2794671","-11.339474306635736","-"
"109/03/17","108/3","1227","佳格","食品工業","1586997","1388035","1437583","14.334076590287708","10.393417284428098","7337166","7414473","-1.0426499631194288","-"
"109/03/17","108/3","1229","聯華","食品工業","420926","314549","448994","33.8188962609959","-6.251308480736936","1228654","1224442","0.3439934272101088","-"
"109/03/17","108/3","1231","聯華食","食品工業","631653","572959","627092","10.244013969585957","0.7273254960994558","2118070","2016950","5.013510498525001","-"
"109/03/17","108/3","1232","大統益","食品工業","1437562","1101574","1502080","30.50071987900949","-4.295243928419259","4159273","4117718","1.0091754704911797","-"
"109/03/17","108/3","1233","天仁","食品工業","180929","161835","166183","11.79843667933389","8.873350463043753","569109","555153","2.5139015730798535","-"
"109/03/17","108/3","1234","黑松","食品工業","543860","611984","678377","-11.131663572903866","-19.82923949367387","2145257","2315768","-7.363043275492191","-"
"109/03/17","108/3","1235","興泰","食品工業","1830","1114","2540","64.27289048473968","-27.95275590551181","4696","6033","-22.161445383722857","-"
"109/03/17","108/3","1236","宏亞","食品工業","94089","78912","143298","19.232816301703163","-34.34032575472093","499949","571543","-12.526441580073591","-"
"109/03/17","108/3","1256","鮮活果汁-KY","食品工業","295825","140144","295478","111.08645393309739","0.11743683116847956","686793","699916","-1.874939278427697","-"
"109/03/17","108/3","1301","台塑","塑膠工業","18695341","14815825","20898368","26.184947513891398","-10.541622197484513","53012075","54167368","-2.1328210002745562","-"
"109/03/17","108/3","1303","南亞","塑膠工業","24967277","20957969","29059122","19.130231560128752","-14.081103345104507","70920119","82219991","-13.743460516798159","-"
"109/03/17","108/3","1304","台聚","塑膠工業","4757905","3725362","5226687","27.716581636898642","-8.969008475158356","13487848","14664637","-8.02467186879566","-"
"109/03/17","108/3","1305","華夏","塑膠工業","1153354","881123","1401774","30.89591351037256","-17.721829624461574","3227713","4144197","-22.114875330492254","-"
"109/03/17","108/3","1307","三芳","塑膠工業","1025298","692269","1004127","48.10687752882189","2.1083986388176","2628242","2385362","10.182102339183738","-"
"109/03/17","108/3","1308","亞聚","塑膠工業","612209","477215","490319","28.287878629129427","24.859326275343196","1709605","1326143","28.915584518411663","-"
"109/03/17","108/3","1309","台達化","塑膠工業","1602824","1250603","1713650","28.16409364122747","-6.467248271233916","4599991","4840754","-4.973667325379476","-"
"109/03/17","108/3","1310","台苯","塑膠工業","970745","848455","1332672","14.413257037792222","-27.15799536570139","2937157","4004302","-26.649962964831325","-"
"109/03/17","108/3","1312","國喬","塑膠工業","1647124","1454364","2196810","13.2539034244522","-25.02200918604704","5006124","6414628","-21.957687959457665","-"
"109/03/17","108/3","1313","聯成","塑膠工業","6149496","3228374","5523532","90.4827631494988","11.332676265838597","15365606","13570480","13.228168789902789","-"
"109/03/17","108/3","1314","中石化","塑膠工業","2867391","2702854","3286055","6.087528220170235","-12.740626678494426","8138031","9500185","-14.338183940628525","-"
"109/03/17","108/3","1315","達新","塑膠工業","192036","131022","197072","46.56775198058342","-2.555411220264675","515215","570734","-9.727648957307608","-"
"109/03/17","108/3","1316","上曜","建材營造","48353","34224","373961","41.283894343151005","-87.0700420632098","134243","764216","-82.43389303547688","減少房地收入"
"109/03/17","108/3","1319","東陽","汽車工業","1973057","1415045","2268169","39.434222939906505","-13.0110234290302","5309893","6245138","-14.975569795255124","-"
"109/03/17","108/3","1321","大洋","塑膠工業","358700","249105","416662","43.995503903976235","-13.911035803601001","1043286","1189692","-12.306210346879697","-"
"109/03/17","108/3","1323","永裕","塑膠工業","302503","236013","304887","28.1721769563541","-0.7819290425633103","846291","825450","2.5248046520079956","-"
"109/03/17","108/3","1324","地球","塑膠工業","108686","83062","106782","30.849245142182948","1.7830720533423237","290939","261060","11.44526162567992","-"
"109/03/17","108/3","1325","恆大","塑膠工業","68416","45720","82253","49.641294838145235","-16.822486717809685","195653","229124","-14.60824706272586","-"
"109/03/17","108/3","1326","台化","塑膠工業","32072473","27572409","35158316","16.320895283397252","-8.776993187045704","91432670","98956552","-7.603217622214646","-"
"109/03/17","108/3","1337","再生-KY","塑膠工業","163960","73286","133927","123.72622328957782","22.424903118863263","368807","353586","4.304751884972822","-"
"109/03/17","108/3","1338","廣華-KY","汽車工業","662057","376770","714436","75.71913899726624","-7.331517448728787","1701059","1987165","-14.397697221921682","-"
"109/03/17","108/3","1339","昭輝","汽車工業","239497","155473","266869","54.04411055295775","-10.256717715433416","642888","723546","-11.147598079458666","-"
"109/03/17","108/3","1340","勝悅-KY","塑膠工業","186580","31486","182038","492.5808295750492","2.4950834441160636","319319","490794","-34.938283679099584","-"
"109/03/17","108/3","1341","富林-KY","塑膠工業","245105","152724","265057","60.488855713574814","-7.527437494576638","650552","667290","-2.5083546883663774","-"
"109/03/17","108/3","1402","遠東新","紡織纖維","22458329","17985769","16832612","24.86721585271111","33.421533152430534","61898851","51479734","20.23925958902585","-"
"109/03/17","108/3","1409","新纖","紡織纖維","3535097","2842997","3629757","24.344028502316394","-2.6078880762541403","9850091","9222092","6.809723867426176","-"
"109/03/17","108/3","1410","南染","紡織纖維","33322","25652","47210","29.900202713238734","-29.41749629315823","96349","122939","-21.62861256395448","-"
"109/03/17","108/3","1413","宏洲","紡織纖維","315920","241280","294758","30.93501326259947","7.179448903846545","887773","901228","-1.4929629350175537","-"
"109/03/17","108/3","1414","東和","紡織纖維","78072","65962","119362","18.359055213607835","-34.59224878939696","211137","261472","-19.250627218210745","-"
"109/03/17","108/3","1416","廣豐","紡織纖維","18545","18951","17221","-2.1423671574059417","7.688287555891063","56079","56620","-0.9554927587424938","-"
"109/03/17","108/3","1417","嘉裕","紡織纖維","96359","119313","124475","-19.23847359466278","-22.58766820646716","373571","458157","-18.46223019619912","-"
"109/03/17","108/3","1418","東華","紡織纖維","43377","27041","67019","60.41196701305425","-35.27656336262851","82023","154720","-46.986168562564636","-"
"109/03/17","108/3","1419","新紡","紡織纖維","154998","123598","135464","25.404941827537662","14.420067324159925","404477","345626","17.027364839450737","-"
"109/03/17","108/3","1423","利華","紡織纖維","38900","31127","91799","24.971889356507212","-57.62481072778571","112100","218911","-48.79197482081759","主因去年基期偏高、近期經濟情勢轉趨保守加上中美貿易糾紛未決，影響下游紗線業者對於毛條原料之需求。"
"109/03/17","108/3","1432","大魯閣","貿易百貨","115421","109804","57327","5.115478488943936","101.33793849320564","316446","201861","56.764308113008454","1.本月份商場舉辦行銷活動，營業額大幅增加。2.本年度營收較去年大幅增加，主係因創越營業讓與增加原基創場館之收入"
"109/03/17","108/3","1434","福懋","紡織纖維","4419100","3412786","4198303","29.48658368851724","5.259196394352671","11718847","10730423","9.211416921774658","-"
"109/03/17","108/3","1435","中福","其他","1755","1810","3234","-3.0386740331491713","-45.73283858998145","5364","9109","-41.11318476232298","-"
"109/03/17","108/3","1436","華友聯","建材營造","144524","87388","120804","65.38197464182726","19.635111420151652","505166","631448","-19.998796417123817","-"
"109/03/17","108/3","1437","勤益控","其他","46061","41382","44481","11.3068483881881","3.5520784155032485","194776","176681","10.241621906147238","-"
"109/03/17","108/3","1438","裕豐","建材營造","2","1","0","100.0","","5","1","400.0","108年累計銷售商品5仟元,107年累計銷售商品1仟元,故營收變化大。"
