出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"108/11/26","106/4","1101","台泥","水泥工業","8370478","9083111","7255945","-7.845692956961552","15.360273541213447","29550250","24987181","18.26163983844356","-"
"108/11/26","106/4","1102","亞泥","水泥工業","5218646","5308954","5557712","-1.701050715451669","-6.100819905745386","17739190","18557500","-4.4095918092415465","-"
"108/11/26","106/4","1103","嘉泥","水泥工業","132940","194614","200905","-31.690423093919247","-33.829421866056094","731446","742231","-1.4530516779816527","-"
"108/11/26","106/4","1104","環泥","水泥工業","358213","428434","427717","-16.390155776619036","-16.249997077506855","1458868","1533521","-4.868078102614832","-"
"108/11/26","106/4","1108","幸福","水泥工業","292915","343552","383656","-14.739253446348734","-23.651656692453656","1185340","1374020","-13.731968966972824","-"
"108/11/26","106/4","1109","信大","水泥工業","481754","462370","410873","4.192313515150205","17.25131610010879","1451756","1286872","12.812773920016909","-"
"108/11/26","106/4","1110","東泥","水泥工業","113910","132814","146295","-14.233439245862636","-22.13677842715062","466577","529965","-11.960789863481551","-"
"108/11/26","106/4","1201","味全","食品工業","1331729","1267283","1325001","5.085367672414133","0.5077732016806025","4939607","4843096","1.9927542216796859","-"
"108/11/26","106/4","1203","味王","食品工業","456889","548853","518779","-16.755670461854084","-11.9299354831248","2021921","2064263","-2.051192120383885","-"
"108/11/26","106/4","1210","大成","食品工業","6297791","6686950","5717685","-5.819678627774994","10.145819505621594","24808667","23751994","4.4487759638201325","-"
"108/11/26","106/4","1213","大飲","食品工業","35724","37858","43296","-5.636853505203656","-17.48891352549889","198924","195754","1.619379425196931","-"
"108/11/26","106/4","1215","卜蜂","食品工業","1525910","1719901","1349991","-11.279195721149065","13.031123911196445","6308245","5605515","12.536403880820941","-"
"108/11/26","106/4","1216","統一","食品工業","32149960","32926233","33807543","-2.357612545595483","-4.902997535195031","128279112","140520301","-8.711331325713571","-"
"108/11/26","106/4","1217","愛之味","食品工業","271972","286108","278133","-4.940791589190096","-2.215127295214879","1206388","1184948","1.8093620985899803","-"
"108/11/26","106/4","1218","泰山","食品工業","584450","641625","628759","-8.910968244691214","-7.047056185279256","2451835","2454578","-0.11175037012472205","-"
"108/11/26","106/4","1219","福壽","食品工業","836562","963379","872985","-13.163770437179968","-4.172236636368322","3664966","3493626","4.90436011181506","-"
"108/11/26","106/4","1220","台榮","食品工業","155625","173090","243929","-10.09012652377376","-36.20069774401568","652536","890281","-26.704489930707272","-"
"108/11/26","106/4","1225","福懋油","食品工業","892975","973879","917262","-8.307397530904764","-2.6477713019835116","3524177","3471696","1.5116818984150686","-"
"108/11/26","106/4","1227","佳格","食品工業","1712813","1603176","1642669","6.838737605852383","4.270123804613102","8203993","9064677","-9.494921881937989","-"
"108/11/26","106/4","1229","聯華","食品工業","402503","423762","447503","-5.016731089621061","-10.05579850861335","1554718","1758036","-11.565064651690864","-"
"108/11/26","106/4","1231","聯華食","食品工業","499142","578160","464621","-13.66715096167151","7.429926757507732","2262038","2156350","4.90124515964477","-"
"108/11/26","106/4","1232","大統益","食品工業","1340101","1529407","1371350","-12.377738561416287","-2.278703467386152","5728803","5298853","8.114020147379065","-"
"108/11/26","106/4","1233","天仁","食品工業","166068","161923","167028","2.5598586982701654","-0.5747539334722322","716247","729991","-1.8827629381732103","-"
"108/11/26","106/4","1234","黑松","食品工業","517614","615447","600077","-15.896251017553096","-13.742069767713144","2727254","2355700","15.772551683151505","-"
"108/11/26","106/4","1235","興泰","食品工業","4245","4230","5639","0.3546099290780142","-24.720695158716083","14855","24759","-40.00161557413466","本公司轉型以生產水產飼料為主,1-4月為水產淡季故營收較低"
