出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"108/11/25","102/12","1101","台泥","水泥工業","11416657","11201088","9818645","1.9245362593348074","16.27528034672809","116157292","113657139","2.199732477869252","-"
"108/11/25","102/12","1102","亞泥","水泥工業","7124072","6884975","5799782","3.4727359213359525","22.83344442946304","70218085","63841631","9.987924650609255","-"
"108/11/25","102/12","1103","嘉泥","水泥工業","591641","509527","1034098","16.11573086411515","-42.78675715454435","4268372","4772948","-10.571579661039676","本月營收較去年同期減少，主係去年在建工程完工認列營建工成收入所致。"
"108/11/25","102/12","1104","環泥","水泥工業","516301","477826","445968","8.052094276996229","15.770862483406882","5276212","4826334","9.321319245622039","-"
"108/11/25","102/12","1108","幸福","水泥工業","440515","456920","401176","-3.5903440427208264","9.805920593455241","4869456","4190014","16.215745341185016","-"
"108/11/25","102/12","1109","信大","水泥工業","547737","554767","378877","-1.2671986617805313","44.568553910635906","4551240","3661986","24.283380657380995","本月營收增加係因大陸子公司銷售水泥數量增加。"
"108/11/25","102/12","1110","東泥","水泥工業","204062","182625","165552","11.73826146475017","23.26157340291872","2024462","1635000","23.820305810397553","-"
"108/11/25","102/12","1201","味全","食品工業","2087971","2203239","2028959","-5.23175197969898","2.9084865687281014","29458029","26631297","10.614323440574449","-"
"108/11/25","102/12","1203","味王","食品工業","487333","462318","499558","5.410777862856302","-2.447163292350438","6044465","6111653","-1.0993425183006955","-"
"108/11/25","102/12","1210","大成","食品工業","8294173","8425620","7848756","-1.5600869728281124","5.675001235864639","90010470","87522599","2.8425469860647077","-"
"108/11/25","102/12","1213","大飲","食品工業","45670","40698","43423","12.216816551181877","5.174677014485411","720159","725827","-0.7809023362316365","-"
"108/11/25","102/12","1215","卜蜂","食品工業","1641025","1467616","1569776","11.815692933301355","4.538800440317599","18122412","17770683","1.9792655127549121","-"
"108/11/25","102/12","1216","統一","食品工業","29721240","30990399","32433387","-4.095329653548507","-8.362207129338666","420349376","405983556","3.5385226292268843","-"
"108/11/25","102/12","1217","愛之味","食品工業","446325","209140","396929","113.40967772783782","12.444542978719117","4487318","4417373","1.5834071517166424","-"
"108/11/25","102/12","1218","泰山","食品工業","622098","612937","769402","1.4946071129659328","-19.145258265510098","9231326","10289833","-10.286921080254656","-"
"108/11/25","102/12","1219","福壽","食品工業","835272","893732","871855","-6.541110758034847","-4.195995893812618","10522875","10441050","0.7836855488672116","-"
