出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"108/11/25","104/12","1101","台泥","水泥工業","8543685","8003992","9913147","6.7427978438759055","-13.814603979947034","93747048","118325763","-20.772073956539796","-"
"108/11/25","104/12","1102","亞泥","水泥工業","5867232","5547070","7217554","5.771731743064357","-18.708858984636624","66435527","77762431","-14.566036393589599","-"
"108/11/25","104/12","1103","嘉泥","水泥工業","250322","297423","350583","-15.836367732152523","-28.598363297706964","2826713","3938252","-28.22417153600125","-"
"108/11/25","104/12","1104","環泥","水泥工業","477626","453342","552257","5.356662299103105","-13.513816936679843","5163751","5819905","-11.274307742136685","-"
"108/11/25","104/12","1108","幸福","水泥工業","428034","426840","450735","0.2797301096429575","-5.036440480548437","5021371","5099198","-1.526259619649992","-"
"108/11/25","104/12","1109","信大","水泥工業","359897","360541","415015","-0.17862046202789697","-13.280965748225968","4350939","5000089","-12.98276890671346","-"
"108/11/25","104/12","1110","東泥","水泥工業","173766","161982","206019","7.2748823943401115","-15.655352176255589","1857270","2078212","-10.631350410833928","-"
"108/11/25","104/12","1201","味全","食品工業","1223504","1549255","1435636","-21.026299737615822","-14.776168889607115","20731475","26613385","-22.101322323334667","-"
"108/11/25","104/12","1203","味王","食品工業","627208","568109","577309","10.402757217364977","8.643378156238686","6946913","6104615","13.79772516366716","-"
"108/11/25","104/12","1210","大成","食品工業","6765203","6419347","8633058","5.387713111629578","-21.63607611578655","78825965","92356785","-14.650596596665855","-"
"108/11/25","104/12","1213","大飲","食品工業","50070","40769","44773","22.813902720204077","11.830790878431197","736373","702150","4.874029765719576","-"
"108/11/25","104/12","1215","卜蜂","食品工業","1424331","1326141","1568559","7.404190052189021","-9.194936244030348","16553896","17527791","-5.556290578772876","-"
"108/11/25","104/12","1216","統一","食品工業","30286188","31056448","29922134","-2.480193485101709","1.2166712441031111","416449013","417956397","-0.36065580305019235","2015年起合資公司自比例合併法改採以權益法投資認列，為求兩期比較基礎一致，故同步調整去年同期公告之影響數。"
"108/11/25","104/12","1217","愛之味","食品工業","247994","235723","272386","5.205686335232455","-8.954938946935599","4565331","4301150","6.142101530985899","-"
"108/11/25","104/12","1218","泰山","食品工業","546098","596740","667855","-8.486443007004725","-18.23105314776411","8070526","9096418","-11.277977771030312","-"
