出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"108/11/25","106/8","1101","台泥","水泥工業","6952639","8034396","7454905","-13.46407371506209","-6.737389678339294","60880886","55937677","8.836993713557321","-"
"108/11/25","106/8","1102","亞泥","水泥工業","5478165","5252149","5106282","4.303305180412818","7.282852768413496","39542463","39024808","1.3264767375665243","-"
"108/11/25","106/8","1103","嘉泥","水泥工業","174704","153905","196746","13.514180825834119","-11.203277322029418","1387494","1827240","-24.066132527746767","-"
"108/11/25","106/8","1104","環泥","水泥工業","367333","357742","388895","2.680982383952681","-5.5444271590017875","2884839","3069125","-6.0045126868407115","-"
"108/11/25","106/8","1108","幸福","水泥工業","293423","270234","388420","8.58108158114819","-24.457288502136862","2325649","2828249","-17.770712550415467","-"
"108/11/25","106/8","1109","信大","水泥工業","487484","417078","364687","16.880775298625196","33.67188849616246","3222374","2680045","20.235816935909657","-"
"108/11/25","106/8","1110","東泥","水泥工業","110747","113787","103040","-2.6716584495592643","7.479619565217392","909049","1004156","-9.471337122917156","-"
"108/11/25","106/8","1201","味全","食品工業","1785571","1745969","1763703","2.2681960561728185","1.2398912968906897","11484269","11628797","-1.2428456701067188","-"
"108/11/25","106/8","1203","味王","食品工業","561578","514755","578616","9.096171965303883","-2.944612661938142","4100583","4235167","-3.177773155108169","-"
"108/11/25","106/8","1210","大成","食品工業","6554870","6158273","6489143","6.440068506219195","1.0128764306781342","49247326","48673342","1.179257425964299","-"
"108/11/25","106/8","1213","大飲","食品工業","93860","85642","93287","9.59575909016604","0.614233494484762","474596","487339","-2.6148122764646375","-"
"108/11/25","106/8","1215","卜蜂","食品工業","1814892","1665365","1630587","8.978632311835543","11.302984753343427","13058788","11795396","10.710890927273658","-"
"108/11/25","106/8","1216","統一","食品工業","37940819","35072216","37381315","8.179132450598502","1.4967477735868842","269246378","283505403","-5.029542593937795","-"
"108/11/25","106/8","1217","愛之味","食品工業","592995","457971","599499","29.483089540604098","-1.0849058964235136","2915062","2975885","-2.0438625820554224","-"
"108/11/25","106/8","1218","泰山","食品工業","770210","680900","841131","13.116463504185637","-8.43162361154208","5217919","5473061","-4.661778847339725","-"
"108/11/25","106/8","1219","福壽","食品工業","937701","822215","907307","14.045717969144324","3.3499135353303786","7112350","7154264","-0.5858604043686395","-"
"108/11/25","106/8","1220","台榮","食品工業","244596","193446","261883","26.441487546912317","-6.6010393954552224","1503516","1922578","-21.796878982283165","-"
"108/11/25","106/8","1225","福懋油","食品工業","919990","894039","953134","2.9026697940470156","-3.477370443190569","7085597","7078292","0.10320286306357522","-"
"108/11/25","106/8","1227","佳格","食品工業","2444037","1834591","2422743","33.219720362740254","0.8789211237015234","16274635","16900537","-3.703444452682184","-"
"108/11/25","106/8","1229","聯華","食品工業","417191","401108","441131","4.0096432880919854","-5.426959338609166","3175185","3532812","-10.123012489767358","-"
"108/11/25","106/8","1231","聯華食","食品工業","699942","653989","593523","7.026570783300636","17.930054943110882","4745977","4410753","7.600153533875055","-"
"108/11/25","106/8","1232","大統益","食品工業","1439903","1399147","1602248","2.9129176562577057","-10.13232658115348","11288116","11313589","-0.22515401611283564","-"
"108/11/25","106/8","1233","天仁","食品工業","181031","169865","181825","6.57345539104583","-0.43668362436408636","1422689","1427820","-0.359359022846017","-"
"108/11/25","106/8","1234","黑松","食品工業","950524","910702","966108","4.372670752891725","-1.6130701743490377","6240804","5796018","7.673992730871436","-"
"108/11/25","106/8","1235","興泰","食品工業","8662","4710","16186","83.90658174097665","-46.48461633510441","38237","82644","-53.732878369875614","本公司去年底轉型以生產水產飼料為主,今年上半年度為水產淡季故累計營收較去年同期低"
"108/11/25","106/8","1236","宏亞","食品工業","144395","122414","154371","17.956279510513504","-6.46235368041925","1056649","1250007","-15.468553376101093","-"
"108/11/25","106/8","1256","鮮活果汁-KY","食品工業","338792","301057","314099","12.534171269892413","7.861534102305324","2062020","1911924","7.850521255028966","-"
"108/11/25","106/8","1301","台塑","塑膠工業","18909653","16975872","14230738","11.391350029029436","32.87893431809369","136047039","116630857","16.647551513747345","-"
"108/11/25","106/8","1303","南亞","塑膠工業","26000918","25272847","23196039","2.8808428270863193","12.092060200450602","198055490","179632650","10.25584157445765","-"
"108/11/25","106/8","1304","台聚","塑膠工業","5002910","4711283","4336897","6.189969908409238","15.356901489705658","37574417","34672100","8.370756314154608","-"
"108/11/25","106/8","1305","華夏","塑膠工業","1239926","1189222","1162677","4.263627817177953","6.644063656544337","9743588","9602108","1.4734264601064684","-"
"108/11/25","106/8","1307","三芳","塑膠工業","928557","770144","933705","20.569270162463123","-0.5513518723793918","6756124","7302889","-7.486968513419826","-"
"108/11/25","106/8","1308","亞聚","塑膠工業","641144","484002","491768","32.46722120982971","30.37529892144263","4221310","3573436","18.13028133146921","-"
"108/11/25","106/8","1309","台達化","塑膠工業","1621952","1581711","1362449","2.5441436520325142","19.0468046877351","12340420","10455755","18.025145003875856","-"
"108/11/25","106/8","1310","台苯","塑膠工業","1291990","1233931","1186674","4.705206368913659","8.874888975405208","9625178","9138758","5.322605106733322","-"
"108/11/25","106/8","1312","國喬","塑膠工業","2142768","1903108","1791530","12.593084575336764","19.60547688288781","15010303","12548212","19.621050393474384","-"
"108/11/25","106/8","1313","聯成","塑膠工業","4307176","3968662","3156485","8.529675744621235","36.45482237362129","31423799","25822791","21.690172839953668","-"
"108/11/25","106/8","1314","中石化","塑膠工業","2852638","2667041","2726599","6.9589106429185","4.622571929352281","22020180","16670730","32.08887673185277","-"
"108/11/25","106/8","1315","達新","塑膠工業","261867","235090","286951","11.390105916882895","-8.741562148241337","1864926","1964069","-5.047836914079903","-"
"108/11/25","106/8","1316","上曜","建材營造","53905","49467","44151","8.971637657428184","22.092364838848496","423299","357012","18.567163008526325","-"
"108/11/25","106/8","1319","東陽","汽車工業","2046385","1973881","1950974","3.673169760487081","4.890429088240028","15982291","15703994","1.7721415329119459","-"
"108/11/25","106/8","1321","大洋","塑膠工業","396012","355216","413115","11.48484302508896","-4.140009440470571","2878794","2941512","-2.1321687621876095","-"
"108/11/25","106/8","1323","永裕","塑膠工業","305609","237634","266134","28.6049134383127","14.83275342496637","2058665","2069590","-0.5278823341821327","-"
"108/11/25","106/8","1324","地球","塑膠工業","97129","103109","99112","-5.799687709123355","-2.0007668092662847","778463","819431","-4.99956677255315","-"
"108/11/25","106/8","1325","恆大","塑膠工業","78331","55781","70147","40.42595148885821","11.666928022581152","573387","651294","-11.961878967102415","-"
"108/11/25","106/8","1326","台化","塑膠工業","29378142","29205867","26534767","0.5898643584181219","10.715658441621137","230011963","211580804","8.71116786190112","-"
"108/11/25","106/8","1337","再生-KY","塑膠工業","412927","429699","560841","-3.903197354427169","-26.373606779818164","3107385","3812843","-18.502151806407973","-"
"108/11/25","106/8","1338","廣華-KY","汽車工業","679076","651879","581716","4.172093287251162","16.73668938107255","5008429","4633142","8.10005391589552","-"
"108/11/25","106/8","1339","昭輝","汽車工業","212425","211473","196383","0.4501756725444856","8.168731509346532","1788935","1527994","17.077357633603274","-"
"108/11/25","106/8","1340","勝悅-KY","塑膠工業","336127","345414","282999","-2.688657668768492","18.77321121276047","2189485","2141852","2.2239164984321977","-"
"108/11/25","106/8","1402","遠東新","紡織纖維","19914242","17416729","17983108","14.339736238647337","10.738599801547096","140611437","142175328","-1.0999735481531647","-"
"108/11/25","106/8","1409","新纖","紡織纖維","3205815","2984370","2930419","7.420159028538687","9.397836964611546","23793065","22683136","4.893190253763853","-"
"108/11/25","106/8","1410","南染","紡織纖維","42652","46439","54357","-8.154783694739335","-21.533565134205347","362362","414141","-12.502746649088113","-"
"108/11/25","106/8","1413","宏洲","紡織纖維","279375","251914","204154","10.900942385099677","36.845224683327295","2109774","1437401","46.77699542438053","-"
"108/11/25","106/8","1414","東和","紡織纖維","48289","45646","91930","5.790211628620251","-47.47198955727184","531709","655906","-18.935182785338142","-"
"108/11/25","106/8","1416","廣豐","紡織纖維","45016","32876","51052","36.92663341039056","-11.823239050380005","2119517","3480923","-39.11048879851695","-"
"108/11/25","106/8","1417","嘉裕","紡織纖維","155933","173740","248005","-10.249222976861978","-37.12505796254108","1440695","2088321","-31.0118032620464","-"
"108/11/25","106/8","1418","東華","紡織纖維","76878","125782","98737","-38.87996692690528","-22.1386106525416","1124591","1167962","-3.713391360335353","-"
"108/11/25","106/8","1419","新紡","紡織纖維","115461","111115","110161","3.9112631057912974","4.811140058641443","884775","819677","7.941908825061579","-"
"108/11/25","106/8","1423","利華","紡織纖維","42314","29712","58904","42.41383952611739","-28.164471003666982","376515","460763","-18.28445426390574","-"
"108/11/25","106/8","1432","大魯閣","貿易百貨","111113","117829","107363","-5.699785282061292","3.492823412162477","822000","606403","35.55341909588178","-"
"108/11/25","106/8","1434","福懋","紡織纖維","3280071","3209179","3237872","2.2090385110958284","1.3032942624044435","27587300","27130845","1.682420875575383","-"
"108/11/25","106/8","1435","中福","其他","2994","3132","2869","-4.406130268199234","4.35691878703381","22820","18447","23.705751612728356","-"
"108/11/25","106/8","1436","華友聯","建材營造","173748","198725","120994","-12.568624984274752","43.60050911615452","1353617","695288","94.6843610129903","營收較去年增加之原因，係今年銷售狀況較去年增加"
"108/11/25","106/8","1437","勤益控","其他","40613","40276","41129","0.8367265865527858","-1.2545892192856622","380166","392246","-3.0796999841935926","-"
"108/11/25","106/8","1438","裕豐","建材營造","6","0","1","","500.0","21","59","-64.40677966101696","106年8月銷售商品6仟元，105年8月銷售商品1仟元，故營業收入變化大。"
"108/11/25","106/8","1439","中和","紡織纖維","8361","24111","33540","-65.32288167226577","-75.07155635062612","171560","246626","-30.437180183760024","本月正處羊毛業年度淡季,又適逢主要客戶調整庫存,減少進貨。"
"108/11/25","106/8","1440","南紡","紡織纖維","1839451","1756469","1945355","4.7243646201555505","-5.4439421082527355","13725783","12790584","7.311620798549933","-"
"108/11/25","106/8","1441","大東","紡織纖維","140057","117344","131161","19.355910826288518","6.782503945532589","1083299","1088006","-0.43262629066383823","-"
"108/11/25","106/8","1442","名軒","建材營造","171348","165071","275506","3.802606151292474","-37.80607318896866","2211918","4593104","-51.842631910794964","本月認收17戶，去年同期認收31戶；本年累計認收192戶，去年同期累計認收571戶，故兩期差異大。"
"108/11/25","106/8","1443","立益","紡織纖維","85462","88147","119958","-3.046048078777497","-28.75673152269961","782395","790161","-0.9828376748536057","-"
"108/11/25","106/8","1444","力麗","紡織纖維","1053974","911816","765388","15.590645481105836","37.70453678395794","7179629","6398482","12.208317535315407","-"
"108/11/25","106/8","1445","大宇","紡織纖維","133573","139908","141535","-4.527975526774737","-5.625463666230967","1058908","1126156","-5.9714639890033","-"
"108/11/25","106/8","1446","宏和","紡織纖維","67796","32844","100632","106.41821946169772","-32.62977979171635","352503","679070","-48.09032942112006","-"
"108/11/25","106/8","1447","力鵬","紡織纖維","1489509","1223377","1339542","21.753882899547726","11.195393649471237","10646308","9323464","14.188331718768904","-"
"108/11/25","106/8","1449","佳和","紡織纖維","186964","193836","300500","-3.5452650694401453","-37.78236272878536","1783292","1950397","-8.567742874912133","-"
"108/11/25","106/8","1451","年興","紡織纖維","701128","697382","1116109","0.5371518048931575","-37.181045937269566","6313002","8865190","-28.788869725296355","-"
"108/11/25","106/8","1452","宏益","紡織纖維","196598","166746","181760","17.902678325117243","8.163512323943662","1460533","1324325","10.285088630056821","-"
"108/11/25","106/8","1453","大將","紡織纖維","2395","15535","7222","-84.5831992275507","-66.83744115203545","54095","37359","44.797772959661664","本年度累計營收增加，係因營建餘屋2戶交屋入帳所致。"
"108/11/25","106/8","1454","台富","紡織纖維","165947","141698","151139","17.11315614899293","9.797603530524881","1248938","1240243","0.7010722898657763","-"
"108/11/25","106/8","1455","集盛","紡織纖維","1245467","1218724","1119441","2.1943442485747386","11.257940347012482","9707685","8483925","14.424455661736754","-"
"108/11/25","106/8","1456","怡華","紡織纖維","47962","81232","42761","-40.95676580657869","12.16295222281986","523941","301851","73.57603585875151","建案收入認列"
"108/11/25","106/8","1457","宜進","紡織纖維","443978","394908","384991","12.425678892298967","15.321656869900854","3331064","3093152","7.691571574885424","-"
"108/11/25","106/8","1459","聯發","紡織纖維","284651","272018","254847","4.644177958811549","11.694860053286874","2172516","1940540","11.954198315932679","-"
"108/11/25","106/8","1460","宏遠","紡織纖維","703043","558586","807089","25.861192367871734","-12.891515062155475","5374806","5528720","-2.783899347407718","-"
"108/11/25","106/8","1463","強盛","紡織纖維","150380","236764","43013","-36.485276477842916","249.61523260409643","1495910","346098","332.22150951464613","子公司保強建設建案交屋入帳"
"108/11/25","106/8","1464","得力","紡織纖維","665839","569954","626909","16.823287493376657","6.209832687040703","4897703","4697340","4.26545662012969","-"
"108/11/25","106/8","1465","偉全","紡織纖維","161344","160984","177010","0.22362470804552007","-8.850347437997852","1239506","1290809","-3.9744842188116136","-"
"108/11/25","106/8","1466","聚隆","紡織纖維","379986","391015","345661","-2.8206079050675807","9.930249579790605","2634389","2432732","8.289322457220935","-"
"108/11/25","106/8","1467","南緯","紡織纖維","642524","787902","789863","-18.451279473843194","-18.653741218413828","4602600","4768568","-3.4804578649187765","-"
"108/11/25","106/8","1468","昶和","紡織纖維","39312","41168","32497","-4.508356004663817","20.971166569221776","425594","402606","5.709800648773243","-"
"108/11/25","106/8","1470","大統新創","紡織纖維","49661","50763","53271","-2.1708724858656896","-6.776670233335211","467298","451563","3.4845636157081072","-"
"108/11/25","106/8","1471","首利","電子零組件業","112309","62805","97082","78.82174986067989","15.684678931212789","681173","773288","-11.91212071052441","-"
"108/11/25","106/8","1472","三洋紡","紡織纖維","84199","58169","78285","44.748921246712165","7.5544484894935175","459510","468530","-1.9251702132200712","-"
"108/11/25","106/8","1473","台南","紡織纖維","871017","839430","935281","3.7629105464422286","-6.871090078810539","5712786","6738435","-15.22087843839111","-"
"108/11/25","106/8","1474","弘裕","紡織纖維","293755","291934","252794","0.6237711263504765","16.20331178746331","2142646","2169700","-1.246900493155736","-"
"108/11/25","106/8","1475","本盟","紡織纖維","11829","9585","9667","23.411580594679187","22.364746043239887","96572","127035","-23.98000551029244","-"
"108/11/25","106/8","1476","儒鴻","紡織纖維","2040438","1978862","1873283","3.1116874243883608","8.923104517576895","15106717","15507048","-2.581606763582598","-"
"108/11/25","106/8","1477","聚陽","紡織纖維","2072747","2298797","1786617","-9.833404167484122","16.015184004182206","14589736","14655477","-0.448576324059599","-"
