# 2024-05-02 全池(1248 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
2834 臺企銀|金融保險|8 8 -0|100 100 30 34|1.1 362
2836 高雄銀|金融保險|7 9 5|98 98 2 5|0.7 29
2838 聯邦銀|金融保險|39 17 4|97 99 10 17|1.1 25
2845 遠東銀|金融保險|-0 9 0|100 100 27 34|1.1 96
2850 新產|金融保險|18 12 4|100 100 44 47|0.9 77
2851 中再保|金融保險|16 17 8|99 99 21 22|1.4 88
2852 第一保|金融保險|14 11 2|100 100 27 38|2.8 15
2855 統一證|金融保險|81 122 58|100 100 47 60|1.3 138
2880 華南金|金融保險|11 14 3|100 100 13 19|2.4 255
2881 富邦金|金融保險|201 195 108|98 98 7 15|1.0 1040
2882 國泰金|金融保險|62 92 17|99 99 14 15|1.2 1185
2883 凱基金|金融保險|-47 64 -44|94 94 13 21|0.8 531
2884 玉山金|金融保險|5 13 -11|99 99 11 15|1.0 587
2885 元大金|金融保險|37 31 12|99 99 15 26|0.9 634
2886 兆豐金|金融保險|21 23 -19|98 98 6 9|1.1 784
2887 台新新光金|金融保險|-0 11 4|98 99 5 5|1.3 267
2889 國票金|金融保險|3 13 -16|100 100 23 28|1.7 112
2890 永豐金|金融保險|32 30 9|100 100 17 24|1.1 425
2891 中信金|金融保險|80 105 -23|100 100 22 40|1.7 1278
2892 第一金|金融保險|12 6 7|98 98 3 6|1.1 330
2897 王道銀行|金融保險|-7 15 12|98 98 6 8|1.1 87
2903 遠百|貿易百貨|-0 -3 -5|100 100 41 43|1.0 132
2905 三商|貿易百貨|22 623 451|96 100 15 16|2.6 16
2906 高林|貿易百貨|7 11 12|100 100 7 35|1.4 9
2912 統一超|貿易百貨|6 8 -1|97 98 3 6|1.1 287
2913 農林|貿易百貨|-4 -4 -5|77 100 14 18|5.5 65
2915 潤泰全|貿易百貨|-33 -2 5|98 98 5 11|2.4 139
2916 滿心|居家生活|12 19 -1|99 99 25 39|0.9 8
3002 歐格|電腦及週|-10 6 19|82 82 -1 13|0.1 5
3003 健和興|電子零組|-1 -3 8|89 100 12 16|3.0 61
3004 豐達科|鋼鐵工業|14 21 -12|94 94 24 33|0.9 106
3005 神基|電腦及週|-3 7 -4|72 72 4 54|0.3 882
3006 晶豪科|半導體業|29 23 26|84 84 -4 7|0.9 397
3008 大立光|光電業|4 24 16|77 77 -13 7|0.5 1278
3010 華立|電子通路|15 20 17|99 99 32 37|0.7 265
3011 今皓|電子零組|-20 0 11|67 72 -15 -20|0.9 15
3013 晟銘電|電腦及週|8 -4 -0|100 100 74 79|1.3 2123
3014 聯陽|半導體業|-4 15 -19|92 92 13 4|0.4 192
3015 全漢|電子零組|-33 -20 -9|90 90 19 29|0.8 115
3016 嘉晶|半導體業|-10 -6 17|85 94 6 7|0.7 64
3017 奇鋐|電腦及週|7 38 22|96 96 69 131|1.2 9865
3019 亞光|光電業|6 13 13|90 90 -5 8|0.9 41
3022 威強電|電腦及週|-31 -20 -7|81 91 1 15|0.6 47
3023 信邦|電子零組|-3 -6 -6|77 94 5 2|0.6 226
3024 憶聲|光電業|-33 -17 -19|100 100 15 32|2.5 75
3025 星通|通信網路|-44 -8 -75|84 84 1 20|0.2 126
3026 禾伸堂|電子零組|-14 -14 -4|96 96 1 2|0.8 13
3027 盛達|通信網路|47 114 26|81 91 15 26|0.7 170
3028 增你強|電子通路|13 20 21|97 97 6 14|0.8 21
3029 零壹|資訊服務|26 9 1|96 96 15 31|0.3 62
3030 德律|其他電子|1 43 51|100 100 56 79|3.3 318
3031 佰鴻|光電業|-28 -0 22|92 98 3 23|0.8 7
3032 偉訓|電子零組|-15 11 -15|89 89 -1 18|0.4 172
3033 威健|電子通路|12 18 12|100 100 16 34|1.9 138
3034 聯詠|半導體業|-7 2 -15|98 98 17 36|0.7 2701
3035 智原|半導體業|-24 -21 -7|64 64 -32 -4|1.0 2363
3036 文曄|電子通路|72 61 41|87 87 0 32|0.4 1705
3037 欣興|電子零組|3 -0 22|88 89 5 24|0.9 1925
3038 全台|光電業|-22 -16 -4|79 88 4 16|0.3 18
3041 揚智|半導體業|-9 17 45|70 70 -16 -12|0.1 34
3042 晶技|電子零組|26 21 25|92 92 17 17|0.5 249
3044 健鼎|電子零組|4 7 11|89 89 10 21|0.5 623
3045 台灣大|通信網路|11 12 5|100 100 7 9|1.1 519
3046 建碁|電腦及週|43 54 -29|62 86 -8 -0|0.5 15
3047 訊舟|通信網路|-15 -15 12|74 74 -11 8|0.1 17
3048 益登|電子通路|-2 2 7|89 90 -1 2|0.7 7
3050 鈺德|光電業|17 14 9|91 91 29 49|0.4 41
3051 力特|光電業|-21 -20 7|85 85 11 19|0.3 64
3052 夆典|建材營造|-14 -0 -23|99 99 15 25|1.3 39
3055 蔚華科|電子通路|-19 -40 -9|91 91 43 106|0.6 136
3056 富華新|建材營造|124 -4 -53|93 100 22 34|3.2 125
3058 立德|電子零組|-17 -16 1|70 87 9 17|0.6 37
3059 華晶科|光電業|-32 -29 1|94 94 3 15|0.8 306
3060 銘異|電腦及週|70 46 34|97 97 39 47|0.9 73
3062 建漢|通信網路|-17 -23 9|84 84 2 -5|0.3 57
3071 協禧|電腦及週|-13 -10 4|71 85 5 6|0.3 15
3078 僑威|電子零組|-25 -3 -66|88 88 -4 -6|0.5 86
3081 聯亞|通信網路|-15 0 47|85 85 30 43|0.8 236
3083 網龍|文化創意|103 40 33|89 89 7 10|0.4 24
3086 華義*|文化創意|7 46 25|66 66 -24 95|0.9 8
3088 艾訊|電腦及週|-23 -8 -7|86 93 3 10|0.4 42
3090 日電貿|電子零組|6 11 4|96 96 6 9|0.8 29
3092 鴻碩|電子零組|-20 -11 11|79 92 -5 -5|1.5 19
3094 聯傑|半導體業|-48 -44 -16|75 75 -15 -16|0.3 10
3105 穩懋|半導體業|43 57 37|80 83 -7 -1|0.7 339
3122 笙泉|半導體業|-5 14 17|79 79 -1 -12|0.8 19
3131 弘塑|半導體業|-5 12 11|94 94 73 151|0.8 1485
3138 耀登|通信網路|-2 -11 -9|76 76 -14 -10|0.5 23
3141 晶宏|半導體業|-41 -42 -15|78 81 -9 -3|0.8 54
3147 大綜|資訊服務|0 33 8|93 93 53 115|1.2 107
3149 正達|光電業|-7 6 22|74 74 -26 42|0.4 10
3152 璟德|通信網路|20 27 12|79 79 0 4|0.5 20
3162 精確|電機機械|13 -7 -36|66 74 -19 -14|0.6 15
3163 波若威|通信網路|-24 -6 3|87 87 17 24|1.0 385
3167 大量|電機機械|104 58 64|90 90 16 43|0.5 41
3169 亞信|半導體業|-15 -1 21|78 78 -6 -0|0.1 30
3171 炎洲流通|居家生活|-6 -2 9|96 96 48 72|0.5 12
3176 基亞|生技醫療|93 53 -18|64 64 -4 -25|0.5 9
3178 公準|半導體業|-27 -15 -17|89 89 19 49|0.7 229
3188 鑫龍騰|建材營造|179 1161 na|100 100 88 119|2.1 42
3189 景碩|半導體業|-6 3 30|79 91 -5 0|0.6 201
3206 志豐|電子零組|-10 -3 7|91 91 10 14|0.8 20
3207 耀勝|電子零組|-9 -11 7|98 98 85 134|0.9 323
3209 全科|電子通路|-60 -21 -6|90 93 -2 4|0.5 23
3211 順達|電腦及週|-24 -11 -2|100 100 21 31|1.5 98
3213 茂訊|電腦及週|68 25 12|92 92 22 30|0.6 87
3217 優群|電子零組|11 16 -10|81 81 -8 36|0.6 253
3218 大學光|生技醫療|1 4 -9|65 86 -7 -11|0.6 113
3221 台嘉碩|通信網路|-6 3 24|78 78 -1 1|0.2 8
3227 原相|半導體業|42 64 25|87 87 -1 22|0.4 144
3228 金麗科|半導體業|35 55 38|59 59 -15 184|0.5 341
3231 緯創|電腦及週|-5 16 22|72 87 -1 28|0.4 8606
3232 昱捷|電子通路|30 34 16|83 83 24 35|0.2 8
3234 光環|通信網路|6 9 27|100 100 83 77|2.5 52
3257 虹冠電|半導體業|-15 25 -125|71 80 -13 -4|0.6 21
3260 威剛|半導體業|57 51 34|87 87 5 4|0.4 935
3264 欣銓|半導體業|-1 -2 3|86 86 -3 13|0.8 309
3265 台星科|半導體業|8 17 16|97 97 11 57|0.7 211
3266 昇陽|建材營造|-50 104 -214|100 100 34 85|4.7 18
3284 太普高|其他|28 46 36|100 100 83 111|1.7 45
3287 廣寰科|電腦及週|54 92 24|90 90 14 130|2.2 110
3289 宜特|其他電子|24 9 8|99 99 50 76|1.2 544
3290 東浦|電子零組|-16 9 5|89 89 3 -3|1.2 10
3293 鈊象|文化創意|32 26 4|86 86 21 61|0.4 1107
3294 英濟|電子零組|20 26 15|63 63 92 87|0.2 206
3296 勝德|電子零組|3 7 38|91 91 11 65|0.6 24
3297 杭特|光電業|18 33 30|81 81 14 20|0.9 6
3303 岱稜|其他電子|10 18 17|99 99 18 29|0.4 6
3305 昇貿|其他電子|-1 3 17|83 83 -5 11|0.6 77
3306 鼎天|通信網路|-7 -14 -24|80 94 4 27|2.8 38
3308 聯德|電子零組|-91 -75 -123|37 54 -30 -47|0.2 8
3312 弘憶股|電子通路|20 24 29|90 90 97 145|1.0 496
3313 斐成|建材營造|-82 na na|73 73 87 85|0.7 12
3317 尼克森|半導體業|-14 -13 -13|79 79 -10 -10|0.4 7
3321 同泰|電子零組|32 37 16|84 84 27 25|0.3 6
3322 建舜電|電子零組|-9 14 5|80 80 -1 -10|0.2 35
3324 雙鴻|其他電子|-17 -1 3|95 95 121 189|0.9 7261
3325 旭品|電腦及週|-18 16 -43|76 76 -13 8|0.1 35
3338 泰碩|電子零組|15 4 10|97 97 17 23|2.0 217
3339 泰谷|光電業|11 11 11|93 93 69 92|0.3 128
3346 麗清|汽車工業|-19 22 -23|77 77 -15 -14|0.4 45
3354 律勝|電子零組|49 37 35|75 75 3 70|0.1 7
3356 奇偶|光電業|14 14 15|92 95 29 35|0.3 84
3357 臺慶科|電子零組|5 -0 10|97 97 12 24|2.3 52
3360 尚立|電子通路|-58 -50 -21|67 67 3 27|0.1 11
3362 先進光|光電業|-5 16 -3|71 71 11 49|0.2 202
3363 上詮|通信網路|-16 -16 1|94 94 74 90|2.0 965
3372 典範|半導體業|22 32 33|73 73 22 19|0.2 25
3374 精材|半導體業|-4 10 19|81 84 -9 1|0.2 99
3376 新日興|電子零組|53 54 44|76 76 33 83|0.5 807
3380 明泰|通信網路|-35 -34 -9|70 83 -16 -7|0.6 48
3388 崇越電|電子零組|0 5 15|98 98 12 13|0.7 6
3390 旭軟|電子零組|-8 -4 4|71 71 -2 57|0.1 21
3402 漢科|其他電子|40 43 36|91 91 51 124|0.8 220
3406 玉晶光|光電業|86 58 35|86 86 8 15|0.6 584
3413 京鼎|半導體業|-3 -2 8|93 93 37 59|0.4 447
3416 融程電|電腦及週|-1 14 13|93 93 5 27|1.1 74
3430 奇鈦科|化學工業|44 16 25|99 99 9 17|0.8 9
3437 榮創|光電業|-1 20 8|70 70 -9 53|0.1 29
3438 類比科|半導體業|-10 15 8|84 84 6 10|0.8 40
3441 聯一光電|光電業|1 -3 18|86 94 1 3|2.8 14
3443 創意|半導體業|-0 -13 -13|72 73 -17 -4|1.0 3781
3444 利機|電子通路|14 13 8|87 87 21 22|1.0 131
3450 聯鈞|半導體業|11 2 15|79 79 2 9|0.4 347
3454 晶睿|光電業|-12 -33 -17|59 79 -12 1|0.7 25
3455 由田|光電業|-12 -16 19|98 98 19 29|2.6 64
3466 德晉|通信網路|-95 -63 -27|100 100 95 68|4.2 72
3479 安勤|電腦及週|-35 -24 -19|93 93 -0 27|0.4 76
3481 群創|光電業|15 12 2|78 80 -18 12|1.0 1188
3483 力致|電腦及週|-4 12 -8|89 89 -1 23|1.5 237
3484 崧騰|電子零組|12 6 33|90 90 9 17|0.4 23
3489 森寶|建材營造|-36 28 32|100 100 50 131|1.3 23
3490 單井|光電業|-40 -48 -15|86 86 6 34|0.6 34
3491 昇達科|通信網路|2 3 10|100 100 22 17|2.6 528
3498 陽程|其他電子|-86 -77 -69|69 77 5 13|0.2 16
3499 環天科|通信網路|-36 30 9|77 77 -23 15|0.2 5
3501 維熹|電子零組|5 7 15|100 100 21 27|1.5 26
3504 揚明光|光電業|-29 -23 4|63 74 -24 0|0.3 21
3512 皇龍|建材營造|-50 -49 -381|100 100 43 40|2.6 50
3515 華擎|電腦及週|-2 13 -7|73 73 -6 25|0.3 171
3516 亞帝歐|光電業|16 53 32|68 68 25 28|0.2 6
3518 柏騰|其他電子|-6 -8 -10|63 67 -23 -11|0.8 6
3521 台鋼建設|建材營造|144 65 42|76 85 -14 36|0.4 6
3526 凡甲|電子零組|46 38 14|96 96 17 26|0.6 101
3527 聚積|半導體業|14 -1 13|80 80 -9 -6|0.9 7
3529 力旺|半導體業|45 28 17|71 71 -10 15|1.4 1794
3530 晶相光|半導體業|-27 -18 -15|69 69 -15 2|0.1 25
3532 台勝科|半導體業|-23 -19 -5|91 91 5 11|1.3 221
3533 嘉澤|電子零組|4 13 17|87 87 44 71|0.6 2276
3535 晶彩科|光電業|-52 -69 3|90 90 11 26|0.2 23
3537 堡達|電子零組|-4 7 -10|100 100 6 12|0.8 6
3540 曜越|電腦及週|-10 0 -28|70 74 -3 14|0.2 30
3543 州巧|光電業|-4 10 -4|82 82 -11 19|0.4 5
3545 敦泰|半導體業|-18 20 1|64 64 -17 5|0.3 159
3546 宇峻|文化創意|-8 1 12|96 98 4 8|0.7 9
3548 兆利|電子零組|39 88 31|76 76 6 48|0.4 982
3551 世禾|綠能環保|7 6 9|82 82 16 46|0.2 103
3552 同致|其他電子|-19 17 4|73 73 -16 -17|2.2 25
3557 嘉威|居家生活|68 39 35|100 100 29 36|2.1 44
3558 神準|通信網路|-50 -35 -23|60 73 -24 -18|0.5 51
3563 牧德|光電業|-49 -50 -24|94 94 81 147|1.2 863
3564 其陽|通信網路|-9 -15 10|85 89 28 68|0.3 26
3567 逸昌|半導體業|-2 -1 -21|85 92 0 10|0.4 7
3570 大塚|資訊服務|-23 7 4|89 89 -0 19|0.4 9
3576 聯合再生|光電業|-63 -68 -20|56 79 -11 -20|0.6 84
3580 友威科|其他電子|-48 21 37|85 85 -9 2|0.1 7
3581 博磊|半導體業|-19 -15 -7|83 83 7 18|0.1 6
3583 辛耘|半導體業|30 40 15|91 91 58 92|0.6 2512
3587 閎康|其他電子|5 6 -11|93 93 16 44|0.5 570
3588 通嘉|半導體業|41 45 40|75 75 -0 33|0.2 97
3591 艾笛森|光電業|11 20 5|85 87 -7 1|0.3 10
3592 瑞鼎|半導體業|64 65 45|85 85 11 19|0.5 198
3594 磐儀|電腦及週|-41 -30 -15|71 82 -1 -8|0.2 9
3596 智易|通信網路|7 14 3|86 86 -2 11|0.6 198
3605 宏致|電子零組|-7 -5 7|96 96 20 46|0.6 37
3607 谷崧|電子零組|-27 -1 1|80 80 -5 20|0.2 10
3611 鼎翰|電腦及週|-12 -1 -4|86 93 -1 -2|0.4 21
3615 安可|光電業|7 12 10|79 79 -17 16|0.2 16
3617 碩天|其他電子|-11 3 -0|91 100 42 37|1.6 490
3622 洋華|光電業|-9 17 -13|83 83 2 50|0.3 319
3623 富晶通|光電業|-27 -30 -29|58 58 -28 23|0.3 6
3624 光頡|電子零組|-15 -12 4|65 77 -11 -3|0.6 14
3628 盈正|其他電子|6 -10 -9|85 95 12 22|0.4 8
3630 新鉅科|光電業|19 50 16|76 78 -14 -9|0.4 7
3631 晟楠|電子零組|-65 -58 -11|100 100 43 58|1.4 5
3645 達邁|電子零組|45 65 34|88 93 6 17|0.4 81
3653 健策|電子零組|10 1 2|94 94 29 62|0.8 1198
3661 世芯-KY|半導體業|52 90 -29|71 71 -14 20|1.1 8699
3663 鑫科|其他電子|-17 2 -4|90 90 23 29|0.3 27
3665 貿聯-KY|其他電子|-7 -2 5|72 82 -8 -10|0.8 251
3666 光耀|光電業|-30 -16 -22|95 95 58 58|1.1 101
3669 圓展|通信網路|-6 13 21|82 82 5 2|0.1 7
3673 TPK-KY|光電業|-15 -11 11|85 95 4 19|0.7 81
3675 德微|半導體業|29 26 35|97 97 17 45|0.8 201
3679 新至陞|電子零組|19 41 28|100 100 45 55|4.6 21
3680 家登|半導體業|-30 10 -1|85 85 3 23|0.6 711
3686 達能|半導體業|250 730 392|87 87 44 41|2.5 26
3687 歐買尬|數位雲端|-9 4 6|78 84 -11 15|0.2 13
3689 湧德|電子零組|-40 -21 -16|71 71 10 25|0.1 98
3691 碩禾|光電業|132 100 90|98 98 53 94|1.2 219
3693 營邦|電腦及週|-19 4 -39|50 61 -28 -25|0.4 165
3694 海華|通信網路|-11 -0 1|76 76 -15 41|0.1 58
3701 大眾控|電腦及週|-20 15 5|73 73 1 -14|0.4 31
3702 大聯大|電子通路|27 26 24|92 92 -0 25|0.6 624
3703 欣陸|建材營造|-4 -8 -14|100 100 46 47|3.1 304
3704 合勤控|通信網路|-30 -37 -26|65 74 -16 -24|0.4 106
3705 永信|生技醫療|-7 8 5|100 100 6 12|1.1 16
3706 神達|電腦及週|-7 15 27|79 79 -1 24|0.4 566
3707 漢磊|半導體業|-19 -18 3|79 92 7 3|0.8 414
3708 上緯投控|綠能環保|-3 4 20|100 100 55 75|1.1 810
3710 連展投控|電子零組|12 33 22|84 94 -0 10|0.6 9
3711 日月光投控|半導體業|-0 1 12|88 88 8 27|0.8 2268
3712 永崴投控|電腦及週|68 39 -10|89 89 1 37|0.3 86
3714 富采|光電業|2 22 25|80 93 -1 5|1.7 90
3715 定穎投控|電子零組|5 14 na|60 60 -19 -16|1.7 1238
4102 永日|生技醫療|-27 21 20|87 90 -3 2|0.6 12
4104 佳醫|生技醫療|-5 1 -9|99 99 11 12|0.6 26
4105 東洋|生技醫療|-7 8 0|94 94 4 -3|0.5 38
4107 邦特|生技醫療|10 9 9|96 96 7 17|0.7 23
4109 加捷生醫|生技醫療|85 110 75|95 95 25 92|0.5 33
4113 聯上|建材營造|345 45102 3991|100 100 58 93|1.0 39
4114 健喬|生技醫療|-13 2 -8|89 92 2 3|0.5 35
4119 旭富|生技醫療|-0 -10 -34|79 89 -7 -1|0.5 16
4121 優盛|生技醫療|-7 2 14|66 82 -4 -1|0.4 7
4123 晟德|生技醫療|12 9 -50|75 90 -10 -4|0.7 49
4126 太醫|生技醫療|7 -9 -8|99 100 6 10|0.6 8
4127 天良|生技醫療|-33 -9 1|100 100 177 184|2.6 62
4128 中天|生技醫療|2 8 11|69 74 -12 -18|0.6 59
4129 聯合|生技醫療|5 17 -6|94 94 -3 50|0.7 72
4137 麗豐-KY|生技醫療|-10 28 -12|82 93 -1 -3|1.4 23
4138 曜亞|生技醫療|2 3 -17|91 91 26 31|0.5 26
4142 國光生|生技醫療|-63 -79 -96|68 77 -11 -13|0.5 16
4147 中裕|生技醫療|232 152 109|66 75 -3 0|0.3 116
4155 訊映|生技醫療|36 28 30|72 99 10 15|5.6 10
4157 太景*-KY|生技醫療|46 78 -910|84 90 1 3|0.9 28
4161 聿新科|生技醫療|1 59 36|88 92 12 18|0.6 5
4162 智擎|生技醫療|-3 -2 -28|80 82 -6 -16|0.3 50
4163 鐿鈦|生技醫療|-21 -9 -3|83 91 -3 3|0.6 6
4164 承業醫|生技醫療|-43 -13 -38|78 85 -5 -9|0.4 34
4167 松瑞藥|生技醫療|12 15 14|87 87 6 18|0.9 47
4168 醣聯|生技醫療|-100 na na|77 85 -9 -11|0.6 6
4174 浩鼎|生技醫療|95 2888 na|64 73 -9 -23|0.6 17
4207 環泰|食品工業|11 11 4|98 98 17 25|0.5 7
4303 信立|塑膠工業|28 -3 39|96 96 173 211|1.4 412
4306 炎洲|塑膠工業|1 10 9|100 100 25 32|1.5 122
4401 東隆興|紡織纖維|23 48 50|93 93 22 23|1.7 9
4402 郡都開發|紡織纖維|-77 -50 3|81 81 108 270|1.3 64
4420 光明|紡織纖維|-4 1 18|95 95 34 116|0.5 13
4438 廣越|紡織纖維|-15 -11 6|90 94 -1 -1|1.1 5
4503 金雨|電機機械|15 78 16|68 80 5 11|0.1 17
4506 崇友|電機機械|32 7 -6|100 100 34 38|0.9 24
4510 高鋒|電機機械|-6 -2 -7|79 96 13 20|1.0 14
4513 福裕|電機機械|35 10 18|97 97 117 116|1.8 131
4526 東台|電機機械|-8 -18 -6|94 94 29 34|1.7 115
4532 瑞智|電機機械|35 28 17|95 95 33 49|1.7 166
4533 協易機|電機機械|41 -11 -25|97 97 59 77|1.1 294
4536 拓凱|運動休閒|-29 -32 -6|98 98 8 21|1.4 45
4540 全球傳動|電機機械|-28 -18 9|79 85 3 7|0.3 7
4541 晟田|其他|16 3 12|66 91 4 4|0.5 12
4542 科嶠|電子零組|-12 -19 -13|88 93 27 8|0.4 24
4543 萬在|電機機械|-18 -3 7|70 79 8 32|0.2 46
4551 智伸科|汽車工業|-19 -11 9|65 73 -6 -12|0.7 12
4556 旭然|其他|-11 25 28|86 86 32 29|0.3 8
4557 永新-KY|汽車工業|3 12 -0|95 95 6 11|0.5 9
4560 強信-KY|電機機械|10 38 45|98 98 4 6|1.6 6
4561 健椿|電機機械|1 29 3|80 80 6 22|0.2 10
4562 穎漢|電機機械|15 -9 -3|92 92 23 23|1.8 11
4563 百德|電機機械|21 28 10|71 89 -5 1|0.4 10
4564 元翎|電機機械|-47 -45 -15|70 90 -5 -5|0.8 12
4566 時碩工業|電機機械|-11 -8 6|71 94 1 4|0.8 11
4572 駐龍|電機機械|8 22 -2|79 88 1 5|0.7 62
4576 大銀微系統|電機機械|-15 -18 8|81 81 17 16|0.3 34
4580 捷流閥業|電機機械|-18 -15 -12|98 98 6 7|0.5 8
4583 台灣精銳|電機機械|3 12 24|96 97 28 30|1.3 61
4707 磐亞|化學工業|-33 -19 -6|99 99 11 15|0.5 7
4714 永捷|化學工業|19 -3 30|85 85 70 75|0.4 121
4716 大立|化學工業|41 24 31|97 97 50 49|4.0 69
4720 德淵|化學工業|7 16 18|97 97 12 23|0.9 12
4721 美琪瑪|化學工業|-10 -13 33|71 80 -11 -4|2.5 13
4726 永昕|生技醫療|-5 -34 -38|89 94 12 25|1.8 83
4728 雙美|生技醫療|-2 28 4|81 96 15 19|0.2 8
4736 泰博|生技醫療|-10 -28 18|82 82 -4 -4|1.4 21
4739 康普|化學工業|-23 -29 10|70 77 -8 -10|2.7 18
4743 合一|生技醫療|-12 29 1|65 70 -9 -18|0.6 303
4744 皇將|生技醫療|205 172 83|58 75 -9 -17|0.7 6
4746 台耀|生技醫療|46 18 -0|87 87 -13 18|0.4 266
4747 強生製藥|生技醫療|-16 11 -6|64 81 -16 -14|0.9 22
4755 三福化|化學工業|-23 -4 -1|87 87 13 16|0.2 53
4760 勤凱科技|其他電子|30 33 -7|99 99 68 69|5.4 64
4763 材料*-KY|化學工業|109 136 -26|67 79 -3 -14|0.6 1707
4766 南寶|化學工業|5 14 15|100 100 23 80|0.9 281
4768 晶呈科技|化學工業|-8 1 25|92 92 47 57|0.3 252
4770 上品|化學工業|8 -12 1|90 90 28 36|0.4 263
4904 遠傳|通信網路|13 15 7|98 98 3 7|1.0 437
4905 台聯電|生技醫療|540 682 456|97 97 40 49|1.2 26
4906 正文|通信網路|-19 -17 -4|84 84 -7 2|0.2 83
4907 富宇|建材營造|236600 131012 -373782|100 100 57 110|2.0 14
4908 前鼎|通信網路|-12 34 8|80 80 13 10|0.3 158
4909 新復興|通信網路|282 245 149|84 84 73 282|0.5 220
4912 聯德控股-KY|電子零組|19 28 27|95 95 48 62|0.8 90
4915 致伸|電子零組|-18 -4 16|98 98 45 37|1.4 349
4916 事欣科|電腦及週|24 18 -4|70 88 -4 -2|0.4 14
4919 新唐|半導體業|-6 -4 8|88 88 0 4|1.0 277
4927 泰鼎-KY|電子零組|-13 -14 -3|62 82 -14 -10|0.7 17
4930 燦星網|電器電纜|19 15 9|98 98 12 37|0.5 10
4931 新盛力|電腦及週|-35 -22 19|65 92 7 11|0.7 13
4933 友輝|光電業|17 47 8|87 87 1 14|0.2 11
4934 太極|光電業|-91 -88 -55|58 79 -14 -18|0.4 17
4935 茂林-KY|光電業|23 29 42|100 100 26 33|1.2 24
4938 和碩|電腦及週|-26 -22 -14|92 92 12 28|0.6 967
4939 亞電|電子零組|-8 25 17|82 82 -4 32|0.2 7
4942 嘉彰|光電業|-8 -6 7|96 96 7 10|0.5 8
4945 陞達科技|半導體業|7 49 11|69 69 15 44|0.2 41
4951 精拓科|半導體業|23 16 22|89 90 4 12|0.1 7
4952 凌通|半導體業|10 22 29|86 86 -5 2|0.7 25
4953 緯致|資訊服務|16 18 5|82 91 0 28|0.2 70
4956 光鋐|光電業|-12 -10 -5|78 78 -16 36|0.3 17
4958 臻鼎-KY|電子零組|22 4 14|87 87 14 18|0.5 906
4960 誠美材|光電業|4 3 -11|91 91 3 7|0.7 56
4961 天鈺|半導體業|5 -5 2|86 86 5 -6|0.4 572
4966 譜瑞-KY|半導體業|33 25 30|59 59 -32 -27|1.5 1016
4967 十銓|半導體業|116 91 -85|99 99 16 24|1.8 457
4968 立積|半導體業|27 36 32|74 74 7 60|0.5 361
4971 IET-KY|半導體業|33 28 37|93 93 11 17|1.0 9
4973 廣穎電通|半導體業|-2 6 1|92 92 9 29|0.4 38
4974 亞泰|電子零組|-5 0 13|100 100 11 13|3.3 11
4976 佳凌|光電業|3 -1 17|84 94 5 14|2.1 22
4977 眾達-KY|通信網路|-80 -82 -19|62 89 -1 -3|0.3 29
4979 華星光|通信網路|67 35 -67|60 64 -17 -22|0.6 408
4989 榮科|電子零組|38 -4 3|79 95 -1 5|0.6 6
4994 傳奇|資訊服務|-6 15 13|94 94 106 107|1.6 60
4995 晶達|光電業|-9 -1 2|97 97 18 22|2.0 7
5009 榮剛|鋼鐵工業|2 3 -2|95 100 22 27|2.6 864
5011 久陽|鋼鐵工業|-10 -2 5|92 92 -0 24|0.5 8
5201 凱衛|資訊服務|-20 107 78|83 83 5 8|0.2 8
5202 力新|資訊服務|-16 46 40|76 76 19 47|0.2 8
5203 訊連|資訊服務|20 15 4|84 90 -1 2|1.3 12
5206 坤悅|建材營造|-100 na na|100 100 34 70|1.8 8
5209 新鼎|其他|9 50 -25|92 92 14 20|0.2 19
5210 寶碩|資訊服務|44 26 28|50 50 -31 28|1.2 36
5213 亞昕|建材營造|1138 1163 36|100 100 38 82|2.4 45
5222 全訊|半導體業|49 27 2|87 93 8 10|0.4 179
5225 東科-KY|其他電子|19 41 42|90 90 68 105|0.6 167
5227 立凱-KY|電子零組|-86 -23 -44|46 67 -23 -24|1.3 11
5230 雷笛克光學|光電業|21 26 15|100 100 49 78|5.6 162
5234 達興材料|光電業|-6 -1 -21|90 90 39 71|0.7 370
5236 凌陽創新|半導體業|19 14 -32|70 70 -14 26|0.6 20
5243 乙盛-KY|光電業|-5 -3 13|64 90 -2 -1|0.4 64
5244 弘凱|光電業|-8 -4 -8|76 76 -24 46|0.2 7
5251 天鉞電|光電業|261 101 105|95 95 96 101|2.9 78
5258 虹堡|電腦及週|7 -0 -6|84 84 3 -2|0.3 234
5263 智崴|文化創意|36 23 12|96 97 12 12|1.7 19
5269 祥碩|半導體業|17 46 8|78 78 8 51|0.8 2063
5272 笙科|半導體業|-10 27 22|76 76 -9 -1|0.1 10
5274 信驊|半導體業|59 51 68|92 92 2 22|0.6 1132
5283 禾聯碩|電器電纜|-17 -5 -2|99 99 6 11|0.6 7
5284 jpp-KY|其他|-4 7 -12|67 67 29 24|0.3 228
5285 界霖|半導體業|2 -8 7|77 88 -2 -7|0.5 8
5287 數字|數位雲端|6 6 -3|98 98 2 4|0.8 13
5288 豐祥-KY|電機機械|-10 -2 7|98 98 14 14|0.4 7
5289 宜鼎|電腦及週|-12 -3 12|85 85 -8 -3|0.4 151
