# 2023-12-01 全池(1083 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
1455 集盛|紡織纖維|22 4 29|97 99 14 6|1.0 11
1463 強盛新|紡織纖維|-32 -14 14|92 92 10 23|1.0 9
1467 南緯|紡織纖維|-20 -11 16|87 87 -3 -1|0.7 6
1471 首利|電子零組|9 45 34|78 78 -3 96|0.3 29
1472 三洋實業|建材營造|28 133 -55|100 100 44 97|1.9 5
1473 台南|紡織纖維|-22 -8 4|94 94 17 29|0.6 13
1476 儒鴻|紡織纖維|27 -7 17|100 100 14 27|1.2 351
1477 聚陽|紡織纖維|2 8 10|90 90 5 58|1.0 657
1503 士電|電機機械|-9 -1 -8|64 64 -16 -30|1.8 166
1504 東元|電機機械|-1 5 1|78 78 -5 -15|0.9 451
1513 中興電|電機機械|23 17 0|85 85 9 7|3.6 618
1514 亞力|電機機械|17 13 -9|99 99 36 23|4.7 281
1515 力山|電機機械|297 194 165|96 96 60 74|0.3 156
1519 華城|電機機械|141 105 45|95 95 -1 90|1.2 2472
1522 堤維西|汽車工業|-3 6 3|92 92 18 47|0.2 183
1524 耿鼎|汽車工業|9 23 10|97 97 35 25|0.2 184
1525 江申|汽車工業|-18 -15 -33|66 66 -4 -24|0.8 6
1527 鑽全|電機機械|-4 -13 16|95 100 2 2|1.2 5
1529 樂事綠能|電機機械|306 186 -16|66 66 -3 -19|1.6 21
1532 勤美|電機機械|-6 14 6|100 100 7 12|2.4 46
1533 車王電|汽車工業|64 47 16|83 83 0 -8|0.9 14
1536 和大|汽車工業|-10 -19 -14|86 89 -2 -7|1.6 26
1537 廣隆|電機機械|5 -10 5|99 99 1 2|1.0 10
1558 伸興|電機機械|-15 33 19|89 94 6 2|0.9 9
1560 中砂|電機機械|3 -3 4|99 99 44 67|0.6 670
1565 精華|生技醫療|-8 -15 -1|75 87 -3 -16|0.8 22
1568 倉佑|汽車工業|-2 -17 2|94 94 39 41|0.7 71
1580 新麥|電機機械|17 24 14|99 99 24 21|0.5 19
1582 信錦|電子零組|34 24 40|100 100 47 62|5.8 292
1584 精剛|其他|86 81 6|86 92 5 -3|0.6 123
1589 永冠-KY|電機機械|-23 -22 -24|60 70 -9 -29|0.6 17
1590 亞德客-KY|電機機械|21 24 11|85 92 10 5|1.3 463
1591 駿吉-KY|電機機械|-92 -86 -3|98 98 5 21|2.3 42
1598 岱宇|運動休閒|34 27 18|74 90 12 -11|1.0 19
1603 華電|電器電纜|42 46 6|89 89 7 30|1.1 56
1604 聲寶|電器電纜|8 2 4|87 87 4 6|0.8 9
1605 華新|電器電纜|8 10 4|68 82 2 -15|1.1 579
1608 華榮|電器電纜|-2 -8 5|83 86 -4 -15|1.0 16
1609 大亞|電器電纜|1 1 7|86 86 -6 -14|0.8 192
1611 中電|電器電纜|-11 -14 3|81 81 -2 -5|1.0 6
1612 宏泰|電器電纜|-11 6 4|92 92 2 -3|0.8 19
1616 億泰|電器電纜|18 2 -4|99 99 13 29|6.0 10
1618 合機|電器電纜|-43 29 -37|97 97 9 52|1.0 51
1701 中化|生技醫療|4 2 -5|72 99 10 2|8.5 9
1702 南僑|食品工業|5 13 3|99 99 5 4|0.7 18
1707 葡萄王|生技醫療|-4 1 -2|84 84 1 -8|1.0 36
1708 東鹼|化學工業|-37 -39 -16|78 86 -1 -9|1.1 14
1709 和益|化學工業|-39 -11 -0|84 90 -1 -11|1.0 7
1710 東聯|化學工業|-14 -9 -2|84 84 -5 -15|1.1 26
1711 永光|化學工業|7 -1 13|92 93 3 -2|0.8 18
1712 興農|化學工業|-27 -16 0|94 97 3 5|0.7 19
1713 國化|化學工業|21 2 26|98 98 24 25|0.7 5
1717 長興|化學工業|-15 -3 11|86 90 1 -10|1.1 41
1720 生達|生技醫療|-3 -1 -13|91 97 7 -2|3.4 34
1721 三晃|化學工業|-17 -13 11|88 88 23 3|0.3 55
1722 台肥|化學工業|-11 -18 -18|99 99 5 7|1.1 81
1723 中碳|化學工業|-24 -26 -7|97 97 4 7|0.6 40
1727 中華化|化學工業|-25 -26 -3|69 75 -4 -25|1.1 13
1731 美吾華|生技醫療|0 2 -1|91 93 4 -6|1.8 11
1733 五鼎|生技醫療|-17 -29 -5|98 98 6 5|4.5 8
1734 杏輝|生技醫療|-6 -5 -12|90 90 3 -1|3.7 16
1736 喬山|運動休閒|5 11 -5|85 89 -9 7|0.4 25
1737 臺鹽|食品工業|-12 -6 1|91 91 1 6|0.8 6
1752 南光|生技醫療|-4 10 -15|74 88 8 -6|6.1 15
1760 寶齡富錦|生技醫療|26 -10 8|63 83 12 -17|3.6 127
1762 中化生|生技醫療|-16 -24 -34|59 64 -3 -31|3.4 23
1773 勝一|化學工業|-4 -5 11|99 99 4 4|1.9 16
1783 和康生|生技醫療|-9 -9 -21|73 79 -12 -11|1.2 8
1784 訊聯|生技醫療|16 21 3|81 81 -6 -6|0.9 12
1785 光洋科|其他電子|22 13 29|97 97 7 6|0.6 85
1786 科妍|生技醫療|18 36 7|84 84 -7 11|0.4 12
1789 神隆|生技醫療|10 10 -2|80 80 -1 3|1.5 20
1795 美時|生技醫療|10 -13 -48|79 80 7 -13|1.8 1736
1799 易威|生技醫療|11 99 26|94 94 89 66|0.8 7
1802 台玻|玻璃陶瓷|11 17 16|75 84 -10 3|0.5 77
1808 潤隆|建材營造|7922 30478 20923|99 99 5 28|0.7 96
1809 中釉|玻璃陶瓷|-6 -13 -3|94 94 8 2|0.5 13
1810 和成|玻璃陶瓷|-3 1 9|65 72 -16 -24|0.8 13
1815 富喬|電子零組|-29 -30 -1|84 84 17 28|0.4 391
1903 士紙|造紙工業|11 -3 -5|75 75 -7 3|0.6 11
1904 正隆|造紙工業|12 5 12|85 85 5 -7|0.6 21
1905 華紙|造紙工業|-8 -15 -5|71 71 -5 -17|1.2 34
1907 永豐餘|造紙工業|-2 -5 4|84 84 4 -9|1.1 61
1909 榮成|造紙工業|-14 -12 1|81 87 0 -10|0.8 17
2002 中鋼|鋼鐵工業|-10 -9 12|84 90 -4 -10|2.5 988
2006 東和鋼鐵|鋼鐵工業|15 12 14|99 99 13 20|0.7 92
2007 燁興|鋼鐵工業|5 -10 15|86 99 10 2|0.7 8
2009 第一銅|鋼鐵工業|2 5 21|81 81 2 -6|2.4 11
2010 春源|鋼鐵工業|-13 -12 5|91 91 -7 6|1.4 8
2014 中鴻|鋼鐵工業|8 21 38|80 90 -1 -0|1.2 87
2015 豐興|鋼鐵工業|25 5 14|92 92 -3 -4|0.6 12
2017 官田鋼|鋼鐵工業|-31 -4 18|83 93 4 -3|0.9 10
2020 美亞|鋼鐵工業|-30 -7 -17|99 99 18 30|0.4 18
2023 燁輝|鋼鐵工業|-2 -4 15|99 100 11 12|1.4 39
2027 大成鋼|鋼鐵工業|-8 -10 0|96 96 4 4|1.2 165
2029 盛餘|鋼鐵工業|35 44 52|100 100 18 17|1.7 19
2030 彰源|鋼鐵工業|-8 -17 6|83 86 1 -12|0.6 6
2031 新光鋼|鋼鐵工業|-20 -9 -7|96 97 2 5|1.2 53
2034 允強|鋼鐵工業|14 4 14|91 96 -2 -2|1.0 10
2049 上銀|電機機械|-5 -12 7|89 93 11 0|1.6 226
2059 川湖|電子零組|-15 -27 -1|89 89 3 106|0.9 1315
2063 世鎧精密|鋼鐵工業|18 20 15|100 100 20 27|1.2 10
2066 世德|電機機械|-17 -13 -15|92 92 10 7|3.5 22
2101 南港|橡膠工業|42 28 25|94 94 -2 -0|2.3 17
2103 台橡|橡膠工業|3 -4 6|84 93 -3 -5|0.7 11
2104 國際中橡|橡膠工業|-23 -26 -3|87 87 -2 -3|0.9 16
2105 正新|橡膠工業|-3 -4 -0|98 98 16 21|1.2 311
2106 建大|橡膠工業|-6 -11 1|99 99 5 9|1.6 21
2108 南帝|橡膠工業|-10 -8 18|86 99 4 0|1.9 11
2201 裕隆|汽車工業|11 11 4|87 89 -10 -10|0.5 389
2204 中華|汽車工業|40 32 4|93 93 -7 14|0.6 485
2206 三陽工業|汽車工業|22 15 -12|77 77 -3 -18|0.6 279
2207 和泰車|汽車工業|5 12 -4|82 85 -0 -14|1.7 180
2208 台船|航運業|-61 -5 -22|77 87 -9 -14|0.5 27
2211 長榮鋼|鋼鐵工業|-37 13 22|100 100 19 40|1.6 85
2228 劍麟|汽車工業|28 13 1|93 93 7 16|0.6 16
2230 泰茂|居家生活|56 44 26|100 100 37 117|0.9 166
2231 為升|汽車工業|-1 3 -15|78 86 -3 -13|1.5 34
2233 宇隆|汽車工業|16 11 13|99 99 46 46|0.4 159
2236 百達-KY|汽車工業|83 43 15|94 94 -6 60|0.8 29
2241 艾姆勒|汽車工業|86 74 62|77 77 -23 -4|0.4 9
2243 宏旭-KY|汽車工業|54 74 -391|76 94 21 0|1.4 5
2247 汎德永業|汽車工業|9 11 -12|89 89 -1 8|1.1 12
2250 IKKA-KY|汽車工業|12 7 11|100 100 29 30|1.5 10
2301 光寶科|電腦及週|-18 -14 -1|69 69 -19 17|0.9 1629
2303 聯電|半導體業|-21 -24 -8|98 98 7 3|1.3 3063
2305 全友|電腦及週|-20 -15 -17|73 88 13 4|0.3 29
2308 台達電|電子零組|-2 -1 -11|86 86 -8 1|1.0 1819
2312 金寶|其他電子|-6 -18 -15|89 89 -6 14|0.7 62
2313 華通|電子零組|-7 -8 5|96 96 56 64|2.0 3590
2314 台揚|通信網路|-53 -54 -53|72 78 -4 -18|0.9 30
2316 楠梓電|電子零組|-34 -28 4|79 79 9 37|0.4 51
2317 鴻海|其他電子|-5 -11 -4|90 90 -6 -2|1.0 3045
2323 中環|光電業|3 3 11|73 73 -11 -17|0.7 60
2324 仁寶|電腦及週|-8 -11 4|82 82 -5 8|1.1 427
2327 國巨*|電子零組|-8 -9 -0|99 99 18 23|1.9 752
2328 廣宇|電子零組|-16 -2 -4|81 81 -7 -12|0.8 32
2329 華泰|半導體業|36 30 29|100 100 42 195|4.1 1745
2330 台積電|半導體業|16 -4 -7|99 99 5 5|1.2 14949
2331 精英|電腦及週|-37 -39 2|72 72 -18 -2|0.5 103
2332 友訊|通信網路|-17 -18 -15|78 78 -16 -1|1.5 54
2337 旺宏|半導體業|-42 -37 0|81 82 -15 -6|0.6 146
2338 光罩|半導體業|-10 -6 -2|81 94 7 -2|3.2 84
2340 台亞|半導體業|13 14 32|88 88 -3 36|0.8 106
2342 茂矽|半導體業|-36 -29 -2|77 86 -5 -9|1.2 8
2344 華邦電|半導體業|1 -7 16|98 98 8 8|1.1 603
2345 智邦|通信網路|9 9 -9|95 95 14 61|0.7 1472
2347 聯強|電子通路|-11 -10 -0|98 98 11 16|1.4 254
2348 海悅|其他|21 34 35|100 100 26 35|1.0 9
2351 順德|半導體業|-7 -8 -1|88 88 13 -0|1.4 145
2352 佳世達|電腦及週|-10 -12 3|77 77 -3 7|1.1 444
2353 宏碁|電腦及週|7 6 23|86 86 -9 8|3.0 805
2354 鴻準|其他電子|-38 2 -4|88 88 -6 -0|0.4 104
2355 敬鵬|電子零組|-15 -2 4|100 100 32 64|1.4 581
2356 英業達|電腦及週|-20 -7 0|58 58 -25 19|1.1 946
2357 華碩|電腦及週|4 -4 7|91 91 -2 30|1.3 1540
2358 廷鑫|其他|-19 -42 -4|63 76 -7 -7|0.4 14
2359 所羅門|其他電子|-1 -11 1|91 91 -5 20|3.1 57
2360 致茂|其他電子|-34 -27 -18|73 73 -22 -1|0.9 533
2362 藍天|電腦及週|31 22 6|93 93 6 4|0.5 16
2363 矽統|半導體業|3 192 158|83 83 32 187|0.4 2923
2364 倫飛|電腦及週|-10 9 -13|81 81 52 48|0.4 151
2365 昆盈|電腦及週|-3 -10 18|98 98 8 9|0.4 7
2367 燿華|電子零組|-19 -27 -13|100 100 23 25|2.0 164
2368 金像電|電子零組|-1 -4 3|99 99 10 73|0.6 1751
2369 菱生|半導體業|32 22 32|99 99 22 65|1.9 236
2371 大同|電機機械|-20 29 -29|71 71 -16 -1|1.2 327
2374 佳能|光電業|-7 2 11|99 99 17 33|0.9 68
2375 凱美|電子零組|-9 -12 8|96 98 12 12|5.0 41
2376 技嘉|電腦及週|104 80 56|69 69 -21 15|0.7 4929
2377 微星|電腦及週|40 38 39|91 91 12 7|1.9 592
2379 瑞昱|半導體業|-3 -8 11|97 97 6 21|1.3 897
2382 廣達|電腦及週|-16 -19 -6|73 73 -18 67|0.8 7401
2383 台光電|電子零組|38 29 32|85 85 -15 72|1.8 1873
2385 群光|電子零組|-12 -12 2|100 100 51 66|0.8 544
2387 精元|電腦及週|-11 -14 -6|96 96 21 45|0.7 103
2388 威盛|半導體業|95 34 3|100 100 50 109|0.8 5356
2390 云辰|其他電子|-10 -0 -13|97 97 25 35|1.2 64
2392 正崴|電子零組|-3 -7 -0|96 96 -2 16|1.8 54
2393 億光|光電業|-2 -1 12|91 91 -1 -0|1.1 33
2395 研華|電腦及週|-11 -17 -15|87 87 2 1|1.5 297
2399 映泰|電腦及週|26 12 14|85 85 -2 11|0.6 55
2401 凌陽|半導體業|4 6 29|98 98 2 36|1.4 512
2402 毅嘉|電子零組|-0 5 -11|77 77 -20 21|1.0 302
2404 漢唐|其他電子|-13 15 -80|100 100 11 19|0.7 210
2405 輔信|電腦及週|-13 7 13|99 99 27 44|1.3 150
2406 國碩|光電業|-46 -47 -1|82 92 5 -7|0.6 16
2408 南亞科|半導體業|-4 -15 35|97 97 8 8|2.8 1186
2409 友達|光電業|23 42 46|80 80 -6 -6|1.0 348
2412 中華電|通信網路|1 0 -2|98 99 3 -0|1.4 858
2413 環科|電子零組|-27 -16 -31|72 84 7 -5|3.5 9
2415 錩新|電子零組|37 30 39|86 86 -9 32|0.4 6
2417 圓剛|電腦及週|-8 -5 12|97 97 84 80|0.5 222
2419 仲琦|通信網路|-68 -58 -54|60 60 -16 20|0.5 29
2420 新巨|電子零組|-3 -17 0|98 98 4 13|0.6 8
2421 建準|電子零組|-20 -14 -9|66 66 -22 15|0.5 648
2423 固緯|其他電子|12 5 -1|97 97 8 3|1.0 11
2425 承啟|電腦及週|24 34 31|77 77 -3 20|0.5 91
2426 鼎元|光電業|10 1 15|88 88 3 2|0.5 7
2427 三商電|資訊服務|1 33 29|86 86 20 10|0.2 83
2428 興勤|電子零組|-12 -10 -5|89 89 -2 10|2.9 23
2436 偉詮電|半導體業|27 36 38|99 99 1 44|1.1 436
2439 美律|通信網路|7 -4 -3|100 100 36 34|2.2 409
2441 超豐|半導體業|12 8 28|100 100 4 15|1.1 29
2442 新美齊|建材營造|26 29 -32|93 93 27 26|1.9 37
2444 兆勁|通信網路|4 15 2|68 94 9 18|1.7 8
2449 京元電子|半導體業|-5 -3 8|94 94 6 62|0.5 791
2450 神腦|通信網路|7 3 2|99 99 6 15|0.8 8
2451 創見|半導體業|1 -4 14|99 99 13 16|0.9 74
2453 凌群|資訊服務|2 5 -1|72 76 5 -15|0.4 67
2454 聯發科|半導體業|28 -4 19|100 100 32 37|0.8 6389
2455 全新|通信網路|81 70 76|97 97 12 49|1.3 480
2457 飛宏|電子零組|-20 -20 -14|75 78 -9 -19|1.9 282
2458 義隆|半導體業|56 44 58|99 99 14 50|0.7 454
2460 建通|電子零組|10 24 39|97 97 6 20|2.3 24
2461 光群雷|其他電子|-5 -10 2|89 89 2 5|1.4 21
2462 良得電|電子零組|1 -2 16|92 92 6 35|0.5 124
2464 盟立|其他電子|-30 -18 -4|85 85 -13 2|0.4 10
2465 麗臺|電腦及週|80 9 34|98 98 73 68|1.5 178
2467 志聖|電子零組|-39 -39 -5|100 100 32 25|3.9 33
2468 華經|資訊服務|45 6 -6|72 72 10 22|0.2 22
2471 資通|資訊服務|7 1 2|85 92 6 -3|0.7 12
2472 立隆電|電子零組|-7 -8 7|100 100 15 20|7.3 22
2474 可成|其他電子|-61 -57 -33|98 98 9 9|2.4 656
2476 鉅祥|電子零組|-16 -20 -8|100 100 31 38|2.9 147
2478 大毅|電子零組|1 4 15|98 98 6 9|4.9 5
2480 敦陽科|資訊服務|29 10 2|98 98 9 12|1.1 40
2481 強茂|半導體業|2 8 15|91 91 7 6|4.3 58
2482 連宇|其他電子|-40 -29 -139|57 57 -20 -42|1.3 36
2484 希華|電子零組|-23 -25 1|91 99 6 0|1.5 28
2485 兆赫|通信網路|-27 -22 -26|81 81 -19 23|0.4 101
2486 一詮|光電業|25 13 22|86 86 -1 10|0.3 247
2488 漢平|其他電子|-6 -8 14|93 93 13 36|0.7 36
2489 瑞軒|光電業|33 29 33|80 80 0 -4|0.9 10
2492 華新科|電子零組|11 9 18|100 100 30 51|3.0 776
2493 揚博|電子零組|-2 5 7|99 99 12 20|0.4 20
2495 普安|電腦及週|-22 -6 -15|81 85 5 -11|0.8 23
2497 怡利電|汽車工業|-0 4 -8|78 90 -4 -4|0.5 27
2498 宏達電|通信網路|-29 -6 -2|72 81 -7 -18|0.9 301
2501 國建|建材營造|-74 -44 -103|94 99 5 1|1.6 23
2504 國產|建材營造|-6 -4 -5|97 97 3 0|1.3 40
2515 中工|建材營造|15 18 -11|94 94 9 5|0.5 115
2516 新建|建材營造|14 38 14|88 88 55 113|0.9 48
2520 冠德|建材營造|14 27 16|100 100 11 34|1.6 44
2527 宏璟|建材營造|22 470 372|100 100 14 14|1.7 7
2530 華建|建材營造|-100 -76 -45|100 100 22 27|2.0 19
2534 宏盛|建材營造|-87 -50 -60|86 97 5 -2|0.6 8
2535 達欣工|建材營造|-18 -17 -3|99 99 10 10|0.4 13
2536 宏普|建材營造|330 93 56|99 99 13 15|0.6 7
2538 基泰|建材營造|-27 99 79|100 100 16 33|0.5 31
2539 櫻花建|建材營造|na na na|98 98 20 44|1.4 33
2540 愛山林|建材營造|81 72 20|90 90 22 42|1.8 72
2542 興富發|建材營造|66 768 233|97 97 5 7|0.6 87
2543 皇昌|建材營造|62 50 21|100 100 220 276|0.5 92
2548 華固|建材營造|377 402 329|100 100 5 3|1.1 27
2597 潤弘|建材營造|-16 -12 -7|95 100 9 5|2.7 8
2603 長榮|航運業|-49 -52 3|97 97 6 36|0.8 1297
2605 新興|航運業|1 2 -8|91 98 16 12|2.2 88
2606 裕民|航運業|17 -5 1|89 100 12 11|3.1 245
2607 榮運|航運業|25 5 15|89 89 4 10|0.9 95
2608 嘉里大榮|航運業|1 -1 5|99 99 -1 1|1.2 7
2609 陽明|航運業|-53 -58 4|80 80 0 -3|1.3 448
2610 華航|航運業|29 27 10|77 77 -8 -5|0.6 621
2611 志信|航運業|3 -9 18|96 100 14 2|2.4 13
2612 中航|航運業|-6 -7 2|100 100 27 31|3.6 15
2614 東森|其他|-1 0 1|60 79 2 -21|0.6 16
2615 萬海|航運業|-45 -54 7|61 83 3 -14|1.2 229
2616 山隆|油電燃氣|-7 -7 6|97 97 -2 -1|2.1 8
2617 台航|航運業|-1 -0 -8|100 100 13 15|3.2 32
2618 長榮航|航運業|47 48 5|77 77 -2 -12|0.8 2157
2630 亞航|航運業|14 13 -4|59 59 2 -32|1.4 81
2633 台灣高鐵|航運業|19 19 -23|92 93 1 -6|1.2 79
2634 漢翔|航運業|17 22 -15|82 82 -12 -8|0.7 326
2636 台驊控股|航運業|-16 -23 28|100 100 9 12|0.8 56
2637 慧洋-KY|航運業|-17 -29 5|80 98 9 -1|2.6 90
2641 正德|航運業|12 3 19|99 100 28 14|3.2 34
2645 長榮航太|航運業|33 26 -1|na 80 -12 2|0.6 82
2702 華園|觀光餐旅|-3 -9 -22|77 77 -1 -16|0.8 5
2704 國賓|觀光餐旅|-11 -12 -7|82 82 -9 -7|1.0 7
2705 六福|觀光餐旅|10 9 -47|67 67 3 -22|0.5 16
2706 第一店|觀光餐旅|19 20 -11|83 83 4 -17|0.8 7
2707 晶華|觀光餐旅|8 8 -17|70 73 -2 -30|0.9 178
2719 燦星旅|觀光餐旅|1816 1870 231|58 58 13 -23|0.4 8
2722 夏都|觀光餐旅|-31 -29 -28|57 57 12 -19|1.0 137
2723 美食-KY|觀光餐旅|-6 -2 -8|61 64 -10 -34|1.2 66
2727 王品|觀光餐旅|5 9 -12|73 75 -4 -26|0.8 199
2729 瓦城|觀光餐旅|16 18 -11|79 79 -16 -11|1.1 32
2731 雄獅|觀光餐旅|553 622 -93|73 78 4 -27|0.6 382
2732 六角|觀光餐旅|-2 -8 -6|62 66 -4 -36|0.8 30
2734 易飛網|觀光餐旅|693 525 26|59 59 8 -29|0.6 40
2736 富野|觀光餐旅|-34 -42 -52|57 57 -4 -33|0.5 84
2739 寒舍|觀光餐旅|23 25 -34|72 72 41 -22|1.6 115
2743 山富|觀光餐旅|896 1000 -182|74 74 21 -17|0.4 693
2745 五福|觀光餐旅|2022 2438 -484|72 72 12 -15|0.6 60
2748 雲品|觀光餐旅|0 1 -21|68 68 6 -19|0.7 308
2753 八方雲集|觀光餐旅|8 8 -0|69 90 3 -11|1.1 38
2754 亞洲藏壽司|觀光餐旅|25 25 -6|56 59 -12 -36|0.7 15
2801 彰銀|金融保險|15 13 -7|99 99 3 3|1.5 149
2809 京城銀|金融保險|7 44 -128|100 100 8 13|1.0 52
2812 台中銀|金融保險|14 10 -5|100 100 6 14|1.3 58
2816 旺旺保|金融保險|6 11 -9|96 96 20 119|1.0 102
2820 華票|金融保險|82 8 -21|97 98 0 -2|0.8 6
2832 台產|金融保險|13 12 5|100 100 6 16|1.3 10
2834 臺企銀|金融保險|-12 -2 -18|94 96 1 -2|1.6 126
2838 聯邦銀|金融保險|-2 -8 -24|88 88 -2 -12|0.5 24
2845 遠東銀|金融保險|-7 16 -8|100 100 4 10|1.3 36
2850 新產|金融保險|1 4 -1|97 97 14 37|1.2 22
2851 中再保|金融保險|23 11 7|92 92 -2 10|0.8 15
2855 統一證|金融保險|-70 -32 -291|92 92 -4 9|1.1 11
2880 華南金|金融保險|17 7 -1|96 99 6 1|2.2 157
2881 富邦金|金融保險|335 94 120|98 98 3 13|1.2 665
2882 國泰金|金融保險|53 11 32|97 97 -1 5|1.3 635
2883 凱基金|金融保險|43 -42 21|93 97 5 -3|4.1 697
2884 玉山金|金融保險|39 39 18|97 97 3 -1|1.4 446
2885 元大金|金融保險|11 4 6|100 100 8 12|1.2 303
2886 兆豐金|金融保險|70 64 25|97 97 7 8|1.4 570
2887 台新新光金|金融保險|-33 -23 -30|98 98 0 2|1.4 163
2889 國票金|金融保險|66 39 25|85 95 -2 -4|1.8 32
2890 永豐金|金融保險|9 11 3|100 100 9 15|1.4 227
2891 中信金|金融保險|249 103 111|99 99 12 14|1.3 1046
2892 第一金|金融保險|-8 -15 -15|98 98 3 4|1.7 401
2903 遠百|貿易百貨|-3 -1 -4|98 98 2 5|1.2 36
2905 三商|貿易百貨|-36 -30 -19|82 90 2 -9|0.5 14
2906 高林|貿易百貨|9 -4 6|91 92 -8 3|0.6 5
2908 特力|貿易百貨|12 4 11|99 99 2 3|0.9 6
2912 統一超|貿易百貨|9 9 -1|95 95 -0 -2|1.2 244
2913 農林|貿易百貨|7 1 -2|70 70 -5 -9|1.0 45
2915 潤泰全|貿易百貨|-20 1 3|91 97 1 6|1.1 133
3003 健和興|電子零組|-12 -18 -2|83 83 -1 -11|0.7 17
3004 豐達科|鋼鐵工業|30 30 -21|76 84 -12 -6|0.7 19
3005 神基|電腦及週|14 5 -7|96 96 48 48|1.7 833
3006 晶豪科|半導體業|17 -2 31|95 95 19 11|0.8 953
3008 大立光|光電業|22 11 15|99 99 9 9|1.3 1234
3010 華立|電子通路|4 4 15|99 99 11 24|0.9 41
3011 今皓|電子零組|5 -8 19|90 90 -1 34|0.7 24
3013 晟銘電|電腦及週|12 10 -8|84 84 12 66|1.1 394
3014 聯陽|半導體業|41 62 45|89 89 6 42|0.3 290
3015 全漢|電子零組|-10 -9 -2|98 98 4 11|1.4 15
3016 嘉晶|半導體業|-23 -31 -7|81 89 4 4|1.9 32
3017 奇鋐|電腦及週|9 7 1|79 79 -8 53|0.7 2860
3019 亞光|光電業|3 -4 6|94 97 2 5|1.2 49
3022 威強電|電腦及週|-14 -23 -36|89 89 6 1|2.1 81
3023 信邦|電子零組|-7 -2 -15|79 79 -9 -14|1.3 189
3024 憶聲|光電業|19 1 -0|96 96 6 20|1.6 26
3026 禾伸堂|電子零組|-9 -6 5|100 100 0 5|2.6 14
3027 盛達|通信網路|35 35 -31|74 74 -2 -11|1.3 24
3028 增你強|電子通路|-6 9 27|99 99 8 4|0.6 13
3029 零壹|資訊服務|23 7 -3|95 95 8 7|0.5 64
3030 德律|其他電子|-52 -37 -1|99 99 2 5|0.8 17
3032 偉訓|電子零組|22 28 5|90 90 22 36|0.6 330
3033 威健|電子通路|-12 -5 -4|85 85 -3 -5|1.1 19
