# 2024-09-02 全池(1221 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
1319 東陽|汽車工業|5 7 -8|75 75 -14 3|0.7 197
1321 大洋|塑膠工業|-6 12 17|90 90 2 11|0.7 64
1325 恆大|塑膠工業|-24 -27 -8|61 80 5 -7|0.6 7
1326 台化|塑膠工業|12 24 15|65 75 -17 -22|0.8 364
1336 台翰|電子零組|14 13 19|100 100 23 16|1.7 7
1339 昭輝|汽車工業|-15 -10 -13|75 75 -12 -10|0.5 7
1342 八貫|其他|-11 7 6|68 68 -19 -24|0.3 10
1402 遠東新|紡織纖維|5 5 1|97 97 11 16|1.1 300
1409 新纖|紡織纖維|19 18 6|92 92 1 4|0.5 56
1414 東和|紡織纖維|1 -4 -8|87 87 5 26|0.5 9
1416 廣豐|其他|27 24 -4|94 94 4 3|1.1 10
1434 福懋|紡織纖維|1 4 10|83 89 -5 -6|1.0 20
1436 華友聯|建材營造|3121 3040 2117|82 82 6 72|0.7 179
1438 三地開發|建材營造|na na na|85 85 30 75|0.8 73
1440 南紡|紡織纖維|13 -5 9|80 80 -11 8|0.3 18
1442 名軒|建材營造|1327 897 -19492|92 92 11 76|0.6 116
1445 大宇|紡織纖維|-6 -14 11|79 80 -7 -14|0.5 6
1446 宏和|紡織纖維|6291 3555 1697|82 82 -16 40|0.7 77
1449 佳和|紡織纖維|-10 0 -30|75 89 4 -8|0.4 26
1453 大將|建材營造|102 101 -29647|68 68 -27 40|0.2 12
1454 台富|紡織纖維|2 2 1|94 94 14 19|0.5 8
1455 集盛|紡織纖維|42 58 26|74 74 -24 -16|0.3 10
1457 宜進|紡織纖維|30 13 9|81 81 -6 15|0.6 5
1463 強盛新|紡織纖維|-3 -2 6|96 96 29 42|0.7 11
1471 首利|電子零組|-3 19 -1|60 81 -15 -15|0.6 6
1473 台南|紡織纖維|9 17 4|68 68 -23 33|0.2 20
1475 業旺|紡織纖維|113 84 50|84 84 6 19|0.3 15
1476 儒鴻|紡織纖維|9 21 11|92 94 7 -4|0.6 320
1477 聚陽|紡織纖維|3 6 -3|83 83 -2 10|0.7 678
1503 士電|電機機械|5 5 2|66 66 -2 38|0.3 1262
1504 東元|電機機械|-4 -6 -4|83 83 -12 2|0.3 183
1513 中興電|電機機械|6 16 0|73 73 4 7|0.3 2848
1514 亞力|電機機械|12 7 -8|75 75 25 27|0.3 1585
1515 力山|電機機械|-22 21 -137|65 74 -14 -17|0.8 23
1519 華城|電機機械|61 67 -35|65 65 -5 31|0.7 4892
1522 堤維西|汽車工業|14 7 0|93 93 3 54|0.4 244
1524 耿鼎|汽車工業|7 -4 -21|81 81 -16 -2|0.3 20
1527 鑽全|電機機械|54 35 30|99 99 16 22|2.3 64
1528 恩德|電機機械|-2 -0 2|89 89 16 10|1.7 15
1529 樂事綠能|電機機械|-66 69 -27|78 78 -4 -6|0.2 31
1530 亞崴|電機機械|14 -21 7|97 97 14 15|7.1 6
1532 勤美|電機機械|-53 24 -24|72 72 -23 2|0.5 82
1535 中宇|電機機械|21 6 -11|67 67 -13 -11|0.3 6
1536 和大|汽車工業|-4 3 15|90 90 19 29|0.5 441
1537 廣隆|電機機械|41 30 12|99 99 3 12|0.6 40
1539 巨庭|電機機械|24 -10 -28|98 98 24 16|7.4 6
1540 喬福|電機機械|-51 106 61|88 88 108 139|2.4 238
1558 伸興|電機機械|25 12 -4|100 100 14 15|1.3 12
1560 中砂|電機機械|21 15 11|93 93 18 38|0.7 791
1563 巧新|汽車工業|-4 -7 na|na na -20 na|0.3 31
1565 精華|生技醫療|13 2 6|90 96 -1 -4|0.6 24
1568 倉佑|汽車工業|-19 -35 -10|76 82 -4 -3|0.4 9
1569 濱川|電腦及週|-17 -21 -2|90 90 18 18|0.8 47
1570 力肯|電機機械|235 247 204|77 77 11 23|0.9 68
1580 新麥|電機機械|17 11 -3|98 98 3 2|0.9 11
1582 信錦|電子零組|23 17 -4|99 99 3 45|0.5 166
1584 精剛|其他|36 32 -2|90 90 19 22|1.1 263
1586 和勤|電機機械|26 19 -3|89 89 3 -1|1.0 7
1587 吉茂|汽車工業|21 -0 8|64 64 -19 107|0.6 35
1589 永冠-KY|電機機械|-4 -13 9|65 71 -7 -28|0.6 10
1590 亞德客-KY|電機機械|2 1 -14|71 72 -15 -19|0.7 469
1591 駿吉-KY|電機機械|214 493 279|62 62 -27 -21|0.6 19
1597 直得|電機機械|6 1 23|91 91 49 65|1.1 741
1603 華電|電器電纜|84 43 18|78 78 -9 15|0.3 38
1604 聲寶|電器電纜|1 -2 -3|94 94 -2 3|0.4 6
1605 華新|電器電纜|-1 0 3|90 90 1 4|0.6 193
1608 華榮|電器電纜|22 35 22|76 76 -7 50|0.2 134
1609 大亞|電器電纜|27 23 11|83 83 11 49|0.3 868
1611 中電|電器電纜|-24 -13 -4|83 83 3 13|0.1 23
1612 宏泰|電器電纜|12 12 1|82 82 -4 38|0.2 43
1615 大山|電器電纜|7 20 -6|89 89 -5 41|0.7 27
1616 億泰|電器電纜|2 5 -8|72 72 -9 47|0.1 19
1617 榮星|電器電纜|27 35 24|81 81 8 46|0.4 24
1618 合機|電器電纜|151 71 21|78 78 1 60|0.2 111
1702 南僑|食品工業|5 3 -4|86 86 -5 3|0.3 35
1707 葡萄王|生技醫療|4 0 -4|93 93 -6 -2|0.6 28
1708 東鹼|化學工業|13 12 20|91 91 17 35|1.6 254
1709 和益|化學工業|5 26 18|91 91 19 18|0.3 34
1710 東聯|化學工業|37 33 25|86 97 6 -2|0.6 18
1711 永光|化學工業|8 11 7|97 97 38 28|5.6 143
1712 興農|化學工業|2 6 8|90 90 3 9|0.6 29
1713 國化|化學工業|10 30 10|93 93 10 31|0.2 9
1717 長興|化學工業|11 8 5|97 97 1 -2|1.1 66
1720 生達|生技醫療|2 10 4|88 88 -3 6|0.3 30
1721 三晃|化學工業|55 37 33|89 97 14 14|2.9 28
1722 台肥|化學工業|0 -28 -9|90 92 -5 -5|1.2 83
1723 中碳|化學工業|11 3 18|80 80 -9 -10|0.4 47
1725 元禎|化學工業|34 21 16|78 78 -7 26|0.4 11
1727 中華化|化學工業|18 29 31|94 94 23 23|2.9 27
1732 毛寶|化學工業|10 -1 -3|78 92 2 -1|0.5 5
1734 杏輝|生技醫療|16 11 9|97 97 1 7|0.8 15
1736 喬山|運動休閒|20 17 3|97 97 38 73|0.5 110
1737 臺鹽|食品工業|-5 -5 2|97 99 7 5|2.6 15
1752 南光|生技醫療|17 3 4|75 81 -15 -6|0.1 6
1760 寶齡富錦|生技醫療|32 12 3|77 83 -4 -6|0.3 13
1762 中化生|生技醫療|-35 -4 26|72 85 -5 -6|0.2 7
1773 勝一|化學工業|12 13 7|85 85 3 -6|1.2 61
1777 生泰|生技醫療|-18 24 11|93 93 9 17|0.4 8
1783 和康生|生技醫療|3 3 8|82 94 6 6|0.4 7
1784 訊聯|生技醫療|17 1 -11|72 72 34 91|0.4 111
1785 光洋科|其他電子|27 26 2|92 92 45 58|0.8 1212
1786 科妍|生技醫療|10 11 -27|100 100 25 55|1.7 93
1789 神隆|生技醫療|25 11 -7|86 86 -12 3|0.5 9
1795 美時|生技醫療|19 12 13|85 85 -0 6|0.5 731
1799 易威|生技醫療|598 281 143|97 97 126 265|0.7 132
1802 台玻|玻璃陶瓷|-13 -5 -9|76 81 -13 -8|0.3 45
1805 寶徠|建材營造|-99 -68 -37|89 89 10 28|0.5 14
1806 冠軍|玻璃陶瓷|-2 -4 -22|83 83 8 1|0.2 10
1808 潤隆|建材營造|-71 -32 -8960|97 97 19 25|1.8 343
1809 中釉|玻璃陶瓷|-10 8 4|61 65 -13 -33|0.3 24
1810 和成|玻璃陶瓷|5 -4 -7|86 86 -3 10|0.7 9
1815 富喬|電子零組|35 39 43|79 79 -17 24|0.3 206
1817 凱撒衛|玻璃陶瓷|17 12 3|98 98 3 11|0.4 6
1903 士紙|造紙工業|-23 -16 -10|86 86 -8 12|0.6 7
1904 正隆|造紙工業|14 5 0|85 88 -10 -10|0.6 20
1905 華紙|造紙工業|5 8 10|76 80 -12 -13|0.6 22
1907 永豐餘|造紙工業|15 12 8|88 96 4 4|0.5 31
1909 榮成|造紙工業|7 8 9|86 86 -2 -2|0.5 14
2002 中鋼|鋼鐵工業|4 0 2|83 86 -5 -7|0.6 380
2006 東和鋼鐵|鋼鐵工業|6 -2 -11|100 100 14 9|0.5 88
2008 高興昌|鋼鐵工業|5 23 38|94 94 48 64|2.8 10
2009 第一銅|鋼鐵工業|27 40 20|71 71 -18 26|0.5 69
2010 春源|鋼鐵工業|1 9 5|80 80 -11 3|0.5 8
2014 中鴻|鋼鐵工業|-16 -12 -14|68 77 -14 -13|0.5 46
2015 豐興|鋼鐵工業|-1 -1 -1|100 100 15 22|0.6 22
2017 官田鋼|鋼鐵工業|-6 5 -2|81 82 -10 -10|0.4 7
2020 美亞|鋼鐵工業|-41 -34 -20|72 72 -25 -15|0.3 17
2023 燁輝|鋼鐵工業|-1 7 1|82 91 -1 1|0.5 17
2025 千興|鋼鐵工業|24411 8585 na|86 86 1 -8|0.3 19
2027 大成鋼|鋼鐵工業|-0 -8 3|92 92 -2 4|0.6 118
2029 盛餘|鋼鐵工業|18 15 -14|82 83 -7 -6|0.4 5
2030 彰源|鋼鐵工業|7 2 9|86 91 -3 -5|0.4 7
2031 新光鋼|鋼鐵工業|-26 -12 -10|85 85 -1 -3|0.2 62
2034 允強|鋼鐵工業|-9 0 7|88 94 -3 -2|0.8 9
2038 海光|鋼鐵工業|17 8 9|74 78 -14 -10|0.4 5
2049 上銀|電機機械|-6 -6 -2|74 74 -5 -11|0.8 345
2059 川湖|電子零組|94 96 56|83 89 10 -8|0.6 1283
2061 風青|電器電纜|28 44 31|80 80 13 43|0.3 11
2062 橋椿|居家生活|-15 -6 -29|94 94 35 35|1.7 361
2066 世德|電機機械|-6 -2 1|74 74 -18 18|0.4 13
2069 運錩|鋼鐵工業|-6 -9 -1|96 96 8 13|1.0 11
2070 精湛|電機機械|32 32 7|100 100 146 163|0.2 139
2101 南港|橡膠工業|26 17 -4|82 82 -16 32|0.4 188
2102 泰豐|橡膠工業|23 -5 59|89 89 5 19|0.7 18
2103 台橡|橡膠工業|35 25 16|93 94 -4 3|0.3 18
2104 國際中橡|橡膠工業|37 20 24|80 90 -7 -7|0.6 14
2105 正新|橡膠工業|1 0 0|84 84 -7 12|0.5 173
2106 建大|橡膠工業|1 3 3|90 90 -8 7|0.8 15
2107 厚生|橡膠工業|25 22 31|95 95 1 12|0.4 9
2108 南帝|橡膠工業|41 47 37|85 85 14 18|0.4 21
2109 華豐|橡膠工業|17 1 1|97 97 1 30|0.7 9
2201 裕隆|汽車工業|7 12 1|64 73 -21 -17|0.3 146
2204 中華|汽車工業|21 15 -17|53 53 -38 -39|0.7 225
2206 三陽工業|汽車工業|-1 4 -7|91 91 4 7|0.3 107
2207 和泰車|汽車工業|-4 1 -5|95 100 9 4|0.9 165
2208 台船|航運業|-38 -35 -12|77 93 2 4|1.5 80
2211 長榮鋼|鋼鐵工業|-13 3 -4|79 79 -16 1|0.3 63
2227 裕日車|汽車工業|-8 -0 -11|64 76 -12 -25|1.5 9
2228 劍麟|汽車工業|1 -4 -14|88 88 -11 20|2.6 24
2230 泰茂|居家生活|109 97 -12|88 92 3 2|0.6 53
2231 為升|汽車工業|-12 -5 1|72 75 -19 -11|0.6 23
2233 宇隆|汽車工業|28 19 4|100 100 27 20|3.5 67
2236 百達-KY|汽車工業|-21 -4 -16|98 98 42 59|0.6 87
2239 英利-KY|汽車工業|-14 -8 -2|72 76 -19 -19|0.6 6
2241 艾姆勒|汽車工業|-31 -25 -47|65 65 -23 15|0.5 20
2243 宏旭-KY|汽車工業|281 357 228|77 77 19 48|0.8 96
2247 汎德永業|汽車工業|15 9 4|89 89 -7 -2|0.3 12
2250 IKKA-KY|汽車工業|6 4 -6|72 72 -15 -1|0.3 14
2254 巨鎧精密-創|汽車工業|311 211 105|na 95 12 6|1.2 15
2258 鴻華先進-創|汽車工業|838 1235 246|na 83 -10 -7|0.3 10
2301 光寶科|電腦及週|2 -6 6|73 90 2 -2|0.4 1012
2303 聯電|半導體業|10 2 9|96 96 4 7|0.6 2202
2305 全友|電腦及週|10 22 -8|72 80 -8 -17|0.4 8
2308 台達電|電子零組|4 2 3|91 91 16 29|0.4 2969
2312 金寶|其他電子|8 3 14|84 84 36 56|0.3 687
2313 華通|電子零組|11 17 9|87 87 11 6|1.7 1069
2314 台揚|通信網路|-54 -53 5|74 88 -3 -5|2.0 17
2316 楠梓電|電子零組|-9 -15 0|80 80 5 17|0.3 62
2317 鴻海|其他電子|22 20 19|81 81 4 74|0.5 13553
2323 中環|光電業|-2 -5 -7|93 93 2 24|0.6 154
2324 仁寶|電腦及週|-10 -5 0|83 83 -8 -6|0.6 461
2327 國巨*|電子零組|24 19 13|81 81 -2 16|0.6 1426
2328 廣宇|電子零組|-7 -13 -1|88 88 -12 21|0.4 47
2329 華泰|半導體業|-19 -9 -27|50 59 -32 -38|0.4 115
2330 台積電|半導體業|45 36 20|88 88 11 22|0.7 31641
2331 精英|電腦及週|6 -15 8|65 69 -24 -12|0.6 81
2332 友訊|通信網路|-10 -9 5|75 95 5 3|0.6 28
2337 旺宏|半導體業|10 2 23|79 93 6 1|0.3 297
2338 光罩|半導體業|-3 6 0|78 78 -9 -4|0.4 75
2340 台亞|半導體業|5 3 -10|77 89 -2 -5|1.6 63
2342 茂矽|半導體業|28 31 37|86 93 -0 -5|0.5 8
2344 華邦電|半導體業|12 11 4|77 86 -1 -14|0.6 542
2345 智邦|通信網路|16 23 16|94 94 3 10|0.9 878
2347 聯強|電子通路|12 7 2|82 82 -11 -2|0.5 189
2348 海悅|其他|20 17 -110|69 69 4 137|0.7 770
2349 錸德|光電業|0 -1 -3|83 83 82 116|0.7 459
2351 順德|半導體業|12 3 9|82 82 -7 33|0.4 318
2352 佳世達|電腦及週|2 -3 4|80 86 -2 -12|0.6 172
2353 宏碁|電腦及週|32 19 6|77 77 -11 1|0.5 645
2354 鴻準|其他電子|4 -6 25|91 91 -2 37|0.3 545
2355 敬鵬|電子零組|-7 0 -0|77 85 -5 -8|0.4 96
2356 英業達|電腦及週|33 18 9|74 74 -16 -16|0.4 916
2357 華碩|電腦及週|26 24 14|100 100 14 23|0.9 2089
2359 所羅門|其他電子|-0 -29 -12|87 87 -4 309|0.5 3797
2360 致茂|其他電子|36 27 25|96 96 23 26|0.6 505
2362 藍天|電腦及週|45 27 9|90 90 3 55|0.9 505
2363 矽統|半導體業|77 46 -16|65 65 -21 8|0.3 751
2364 倫飛|電腦及週|38 25 14|63 73 9 5|2.1 173
2365 昆盈|電腦及週|10 45 20|88 88 78 183|0.4 2392
2367 燿華|電子零組|29 23 15|89 89 2 55|1.4 483
2368 金像電|電子零組|35 40 18|76 83 7 -16|0.4 1073
2369 菱生|半導體業|-4 -6 -14|71 79 -14 -19|0.4 21
2371 大同|電機機械|8 -2 -14|65 65 -16 -10|0.3 625
2374 佳能|光電業|15 36 15|81 81 -18 98|0.3 279
2375 凱美|電子零組|10 14 11|92 96 0 13|0.4 21
2376 技嘉|電腦及週|119 131 22|69 73 -18 -27|0.6 2317
2377 微星|電腦及週|14 10 -8|93 95 2 1|1.5 570
2379 瑞昱|半導體業|19 16 3|89 89 3 -9|0.5 860
2382 廣達|電腦及週|43 33 30|78 78 -3 14|0.6 6043
2383 台光電|電子零組|59 61 5|88 95 11 -2|1.0 2066
2385 群光|電子零組|4 -1 4|66 66 -15 -23|0.5 382
2387 精元|電腦及週|18 5 5|90 90 -3 -6|0.3 46
2388 威盛|半導體業|-32 -23 -45|74 92 12 -1|1.2 1241
2392 正崴|電子零組|9 23 15|78 78 1 59|0.7 466
2393 億光|光電業|30 23 11|100 100 18 70|0.5 150
2395 研華|電腦及週|4 -8 6|88 88 -1 -9|0.8 251
2397 友通|電腦及週|-40 -40 -2|87 87 -5 26|1.7 107
2399 映泰|電腦及週|13 11 9|86 93 5 -4|4.7 31
2401 凌陽|半導體業|15 24 7|81 81 -11 -0|0.2 100
2402 毅嘉|電子零組|12 15 7|93 96 28 31|2.2 319
2404 漢唐|其他電子|-5 -23 -15|80 80 -3 -11|0.3 215
2405 輔信|電腦及週|2 7 -2|79 79 7 20|0.7 143
2406 國碩|光電業|149 220 150|73 73 -7 19|0.2 54
2408 南亞科|半導體業|13 32 9|65 69 -18 -21|0.5 562
2409 友達|光電業|17 14 -9|87 87 -2 3|0.6 681
2412 中華電|通信網路|1 0 -2|97 97 -2 3|0.6 1063
2417 圓剛|電腦及週|17 1 1|82 82 -1 -6|0.6 148
2419 仲琦|通信網路|23 3 29|77 82 0 -1|0.3 35
2420 新巨|電子零組|13 10 15|100 100 20 43|2.6 59
2421 建準|電子零組|23 16 16|65 71 -19 -23|0.5 295
2423 固緯|其他電子|11 3 3|85 85 -4 -1|0.8 9
2425 承啟|電腦及週|-40 -23 -28|82 94 6 -6|9.0 16
2426 鼎元|光電業|11 11 2|99 99 25 23|6.5 10
2427 三商電|資訊服務|4 0 -34|81 81 -7 19|0.1 32
2428 興勤|電子零組|12 8 10|96 96 7 5|0.4 55
2429 銘旺科|光電業|-52 -56 -7|71 71 60 52|1.6 67
2436 偉詮電|半導體業|16 8 -11|73 86 -11 -9|0.5 34
2438 翔耀|光電業|125 138 44|71 71 96 161|0.3 24
2439 美律|通信網路|59 31 15|99 99 14 28|0.7 400
2441 超豐|半導體業|11 13 -0|96 96 -1 -2|1.0 50
2442 新美齊|建材營造|95 -18 -1285|87 87 -0 20|0.4 97
2444 兆勁|通信網路|-36 -24 -9|83 83 6 13|0.5 7
2449 京元電子|半導體業|14 13 8|90 90 36 4|0.3 2260
2451 創見|半導體業|-2 -11 -12|77 77 -10 26|0.3 54
2453 凌群|資訊服務|22 11 1|80 80 -14 5|0.2 36
2454 聯發科|半導體業|44 30 5|82 82 -0 -0|0.6 5623
2455 全新|通信網路|17 29 -49|77 77 4 -12|1.0 293
2457 飛宏|電子零組|-20 -23 -5|56 70 -23 -29|0.5 56
2458 義隆|半導體業|-0 4 -26|84 84 -8 -8|0.7 199
2460 建通|電子零組|25 49 19|69 75 -15 -20|0.2 7
2461 光群雷|其他電子|-4 -5 -2|92 92 -4 6|0.6 11
2462 良得電|電子零組|15 22 20|78 92 -2 -9|0.5 8
2464 盟立|其他電子|-16 -8 14|87 87 25 116|0.8 1844
2465 麗臺|電腦及週|12 -3 -20|60 66 -25 -28|0.9 111
2467 志聖|電子零組|49 67 48|92 92 78 89|1.7 1152
2468 華經|資訊服務|46 4 3|69 81 -9 -12|0.7 5
2471 資通|資訊服務|19 26 24|89 89 -3 -2|0.2 6
2472 立隆電|電子零組|27 21 14|91 91 9 25|0.5 108
2474 可成|其他電子|15 -16 11|98 98 6 19|0.5 399
2476 鉅祥|電子零組|32 21 22|93 93 19 44|0.7 406
2477 美隆電|其他電子|-22 -1 -2|87 87 19 35|1.0 14
2478 大毅|電子零組|13 11 7|90 90 -2 14|0.3 10
2480 敦陽科|資訊服務|2 -5 -6|96 96 -0 -3|0.3 11
2481 強茂|半導體業|9 -3 -6|79 84 -2 -5|0.2 82
2482 連宇|其他電子|-25 -51 1|62 75 -19 2|0.3 12
2484 希華|電子零組|-1 -6 9|83 87 -3 -11|0.6 8
2485 兆赫|通信網路|-84 -54 -17|61 80 -15 -20|0.4 13
2486 一詮|光電業|12 14 -0|72 72 0 112|0.9 1093
2488 漢平|其他電子|24 12 -0|100 100 3 17|1.3 14
2489 瑞軒|光電業|71 58 20|86 86 13 59|0.3 326
2492 華新科|電子零組|9 8 1|78 86 -3 7|0.3 148
2493 揚博|電子零組|27 16 9|83 83 -7 -0|0.3 11
2495 普安|電腦及週|20 10 12|90 90 17 50|0.9 57
2497 怡利電|汽車工業|13 28 14|98 100 18 29|1.6 85
2498 宏達電|通信網路|-4 -23 -5|81 90 3 -3|0.5 158
2501 國建|建材營造|12 9 -34|67 67 -22 52|0.4 132
2504 國產|建材營造|1 5 3|100 100 23 55|0.7 281
2505 國揚|建材營造|-100 999 423|87 87 -3 24|0.3 17
2506 太設|建材營造|8 39 -80|85 85 -7 17|0.3 16
2509 全坤建|建材營造|3159 1997 1491|88 88 0 33|0.3 19
2511 太子|建材營造|3 6 7|84 84 -4 12|0.3 22
2514 龍邦|其他|26 45 -114|83 83 -5 40|0.3 22
2515 中工|建材營造|13 6 -12|72 72 -20 6|1.0 188
2516 新建|建材營造|-8 20 -1|80 85 1 -9|0.2 9
2520 冠德|建材營造|117 166 118|88 88 -4 53|0.5 531
2524 京城|建材營造|565 272 85|89 89 110 225|1.3 330
2527 宏璟|建材營造|82 201 -96|63 63 -17 17|0.4 35
2528 皇普|建材營造|1714 1167 896|80 80 -10 12|0.5 54
2530 華建|建材營造|144776 89621 45287|81 81 -1 23|0.4 82
2534 宏盛|建材營造|-4 -9 39|90 90 -2 29|0.5 47
2535 達欣工|建材營造|11 28 23|89 89 1 13|0.4 11
2536 宏普|建材營造|193 259 -2023|87 87 -2 21|0.5 22
2537 聯上發|建材營造|12810 55922 35833|79 79 2 119|0.6 218
2538 基泰|建材營造|216 778 475|89 89 4 22|0.3 37
2539 櫻花建|建材營造|na na na|82 82 -8 11|0.6 79
2540 愛山林|建材營造|15 17 -61|90 90 8 125|1.1 375
2542 興富發|建材營造|-33 -8 -200|83 83 17 37|0.4 609
2543 皇昌|建材營造|4 46 11|100 100 64 112|1.4 1010
2545 皇翔|建材營造|146 297 0|87 87 4 50|1.2 131
2546 根基|建材營造|-5 -11 3|65 65 -13 -6|0.3 11
2547 日勝生|建材營造|2 -6 -24|88 88 -0 22|0.4 24
2548 華固|建材營造|1555 2327 1215|84 84 3 61|0.3 225
2596 綠意|建材營造|-81 32 -507|83 83 18 52|0.6 18
2597 潤弘|建材營造|20 22 16|62 62 -17 12|0.4 108
2603 長榮|航運業|132 88 71|82 82 -16 1|0.6 3656
2605 新興|航運業|21 26 18|81 81 -16 7|0.5 90
2606 裕民|航運業|-3 10 -6|87 87 -11 -1|0.4 149
2607 榮運|航運業|76 48 20|86 89 -6 -9|0.3 34
2608 嘉里大榮|航運業|7 3 1|92 92 -6 11|0.3 7
2609 陽明|航運業|122 78 72|74 74 -23 31|0.3 2311
2610 華航|航運業|11 8 -9|87 87 -3 8|0.5 440
2611 志信|航運業|7 4 -14|70 70 -29 30|0.1 18
2612 中航|航運業|17 16 9|71 84 -14 -7|0.3 6
2613 中櫃|航運業|3 6 -2|65 65 -26 39|0.1 17
2614 東森|其他|-2 -1 -1|80 92 1 2|0.6 15
2615 萬海|航運業|144 96 86|84 84 -8 66|0.5 2105
2617 台航|航運業|27 18 11|79 79 -17 -10|0.3 16
2618 長榮航|航運業|6 10 -16|91 91 -1 10|0.6 986
2630 亞航|航運業|21 6 -7|76 76 -15 8|0.6 16
2633 台灣高鐵|航運業|4 7 -4|96 96 -1 -1|0.8 90
2634 漢翔|航運業|-11 -7 -12|79 84 -8 5|0.4 152
2636 台驊控股|航運業|123 116 76|77 77 -17 -2|0.4 45
2637 慧洋-KY|航運業|51 29 19|86 86 -12 10|0.5 131
2641 正德|航運業|28 21 -7|81 81 -18 -3|0.3 26
2645 長榮航太|航運業|-1 0 -15|73 82 -9 -4|0.3 37
2704 國賓|觀光餐旅|1 8 14|80 80 -11 35|0.3 11
2707 晶華|觀光餐旅|-18 -14 -13|84 84 -4 4|0.5 28
2718 全心投控|建材營造|3322 1052 208|86 86 26 47|0.3 14
2723 美食-KY|觀光餐旅|-10 -8 -1|73 91 -7 -2|0.4 15
2727 王品|觀光餐旅|-6 -0 -4|81 90 -6 -9|0.4 68
2729 瓦城|觀光餐旅|-2 9 -2|80 92 0 0|0.4 6
2731 雄獅|觀光餐旅|23 26 -198|86 86 -5 18|0.3 100
2732 六角|觀光餐旅|-6 -4 -1|76 76 -6 -15|0.8 6
2739 寒舍|觀光餐旅|-5 2 -11|75 75 -10 20|0.4 52
2743 山富|觀光餐旅|36 39 -324|66 66 -23 4|0.2 32
2745 五福|觀光餐旅|30 49 -743|70 70 -16 30|0.2 35
2748 雲品|觀光餐旅|-8 1 -6|67 80 -13 -14|0.3 10
2753 八方雲集|觀光餐旅|7 8 -1|87 88 -7 -6|1.1 14
2754 亞洲藏壽司|觀光餐旅|-6 -1 -15|71 89 -0 -8|0.8 8
2762 世界健身-KY|運動休閒|1 4 na|na 78 -6 -13|2.6 9
2801 彰銀|金融保險|15 8 1|96 96 1 2|0.7 346
2809 京城銀|金融保險|-77 -34 -79|79 79 -10 12|0.3 97
2812 台中銀|金融保險|11 10 -3|94 94 1 9|0.6 83
2816 旺旺保|金融保險|-8 -0 -9|83 90 1 -5|1.6 17
2820 華票|金融保險|2 3 -65|96 96 -2 1|0.4 8
2832 台產|金融保險|26 13 1|97 97 10 16|0.8 15
2834 臺企銀|金融保險|1 5 1|83 83 -6 9|0.4 260
2836 高雄銀|金融保險|16 15 9|93 93 6 10|0.5 21
2838 聯邦銀|金融保險|3 3 -1|91 91 -1 6|0.4 21
2845 遠東銀|金融保險|12 3 -1|84 84 -6 5|1.1 175
2850 新產|金融保險|1 -0 -5|90 90 5 42|0.3 24
2851 中再保|金融保險|-6 -1 -10|96 96 2 25|1.1 47
2852 第一保|金融保險|3 2 -6|96 96 -2 29|1.0 13
2855 統一證|金融保險|-34 2 -36|91 91 -1 20|0.3 39
2880 華南金|金融保險|24 15 1|94 94 8 21|0.7 418
