# 2023-10-02 全池(1022 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
1434 福懋|紡織纖維|-16 -20 -7|95 95 -3 -4|0.7 19
1440 南紡|紡織纖維|-2 -9 -9|81 88 -7 -11|0.6 7
1442 名軒|建材營造|-23 -15 -454|99 99 13 11|1.4 12
1444 力麗|紡織纖維|-33 -39 -13|94 95 -3 5|0.7 17
1446 宏和|紡織纖維|-9 -26 -34|96 96 6 23|1.0 5
1449 佳和|紡織纖維|43 22 23|68 68 -24 4|3.1 8
1471 首利|電子零組|87 32 29|90 90 19 166|0.7 133
1473 台南|紡織纖維|-6 -12 -1|97 97 12 17|1.2 8
1476 儒鴻|紡織纖維|-31 -30 -8|90 90 0 7|0.8 283
1477 聚陽|紡織纖維|7 -2 0|98 98 12 55|0.5 759
1503 士電|電機機械|10 -0 -12|71 71 -22 38|0.9 273
1504 東元|電機機械|7 0 -5|88 88 1 22|0.8 505
1513 中興電|電機機械|24 22 7|77 77 -15 10|0.5 767
1514 亞力|電機機械|8 11 -18|83 83 -6 42|0.5 138
1515 力山|電機機械|128 76 99|99 99 23 54|0.8 92
1519 華城|電機機械|89 130 87|87 87 77 230|1.4 2396
1522 堤維西|汽車工業|19 3 -3|99 99 28 57|1.7 559
1524 耿鼎|汽車工業|34 13 0|97 99 12 3|2.7 150
1525 江申|汽車工業|-13 -10 -42|65 65 -30 20|0.2 7
1528 恩德|電機機械|19 3 -5|68 68 -30 8|0.2 13
1529 樂事綠能|電機機械|65 107 -58|69 69 -14 18|0.4 34
1532 勤美|電機機械|44 104 104|92 92 2 5|0.5 33
1533 車王電|汽車工業|59 14 -16|83 83 -15 14|0.2 13
1536 和大|汽車工業|-24 -23 -23|74 93 -4 -5|0.9 26
1537 廣隆|電機機械|-19 -23 -36|97 97 -1 -1|0.7 13
1540 喬福|電機機械|-40 13 -48|86 86 -1 6|0.3 7
1558 伸興|電機機械|81 37 11|88 98 1 1|0.6 9
1560 中砂|電機機械|-10 -16 -11|100 100 35 40|2.5 457
1565 精華|生技醫療|-18 -22 -9|76 78 -11 -21|0.3 12
1568 倉佑|汽車工業|-25 -25 -7|97 97 14 24|1.1 51
1580 新麥|電機機械|20 11 8|92 92 3 32|0.3 9
1582 信錦|電子零組|17 -13 11|98 98 13 12|0.5 15
1584 精剛|其他|98 55 -11|89 89 0 27|2.0 309
1589 永冠-KY|電機機械|-21 -25 -35|62 62 -21 -35|0.5 21
1590 亞德客-KY|電機機械|30 21 9|82 82 1 -14|0.8 387
1591 駿吉-KY|電機機械|-80 -88 -45|93 93 14 52|0.7 43
1598 岱宇|運動休閒|27 13 17|70 80 -12 -17|0.4 6
1603 華電|電器電纜|-43 3 -22|98 98 0 38|1.7 49
1604 聲寶|電器電纜|-4 -1 5|88 88 6 10|0.5 10
1605 華新|電器電纜|1 0 -3|66 74 -11 -21|0.4 399
1608 華榮|電器電纜|-17 -19 -5|86 86 -8 42|1.1 23
1609 大亞|電器電纜|3 -1 6|97 97 4 47|1.4 268
1611 中電|電器電纜|-15 -14 2|81 81 -16 7|0.7 9
1612 宏泰|電器電纜|44 21 16|100 100 11 46|2.1 37
1616 億泰|電器電纜|-10 7 1|85 85 5 25|0.4 10
1618 合機|電器電纜|72 149 80|97 97 39 77|2.3 170
1701 中化|生技醫療|5 4 -4|65 86 -7 -9|0.3 7
1702 南僑|食品工業|17 11 2|99 99 6 11|1.1 12
1707 葡萄王|生技醫療|18 8 2|85 85 -5 -7|0.4 37
1708 東鹼|化學工業|-44 -39 -32|64 77 -15 -22|0.3 17
1709 和益|化學工業|-2 -11 -7|84 84 -7 -10|0.4 8
1710 東聯|化學工業|-4 18 26|81 81 -15 -6|0.9 39
1711 永光|化學工業|-10 -13 3|86 86 -11 4|0.6 13
1712 興農|化學工業|-17 -25 -17|90 98 3 -1|0.6 22
1717 長興|化學工業|2 -10 4|82 82 -10 -12|1.2 40
1720 生達|生技醫療|15 9 -12|88 88 -0 23|0.5 34
1722 台肥|化學工業|-23 51 49|95 95 2 8|0.7 81
1723 中碳|化學工業|-23 -29 -19|100 100 4 4|0.4 18
1727 中華化|化學工業|-28 -26 -9|69 69 -13 15|0.6 9
1734 杏輝|生技醫療|-5 1 -12|86 86 -4 7|0.3 9
1736 喬山|運動休閒|19 33 16|93 98 1 17|0.8 57
1737 臺鹽|食品工業|-5 -5 5|89 89 0 3|0.2 13
1752 南光|生技醫療|28 9 -19|73 73 -8 -3|0.3 19
1760 寶齡富錦|生技醫療|-29 -35 -18|55 56 -24 -40|0.2 43
1762 中化生|生技醫療|1 -21 -44|59 59 -35 -27|0.3 21
1773 勝一|化學工業|-10 -16 2|93 93 2 5|0.3 9
1783 和康生|生技醫療|8 8 -7|86 86 -5 9|0.2 10
1784 訊聯|生技醫療|23 21 5|91 91 -0 40|0.8 19
1785 光洋科|其他電子|-4 -16 10|89 89 -3 3|0.2 30
1786 科妍|生技醫療|108 50 12|91 91 -3 26|0.3 26
1789 神隆|生技醫療|-4 -3 -12|81 81 -5 5|0.1 11
1795 美時|生技醫療|19 48 -11|70 70 -18 -9|0.3 565
1802 台玻|玻璃陶瓷|24 12 17|78 87 6 -3|0.4 210
1808 潤隆|建材營造|42448 20057 14600|97 97 17 28|0.5 91
1809 中釉|玻璃陶瓷|-14 -11 -12|93 93 -3 10|0.5 20
1810 和成|玻璃陶瓷|8 -0 8|70 70 -17 6|0.4 26
1815 富喬|電子零組|-36 -41 -13|100 100 37 56|4.9 93
1903 士紙|造紙工業|0 11 12|74 74 8 30|0.2 24
1904 正隆|造紙工業|1 -5 5|81 81 -16 3|0.5 43
1905 華紙|造紙工業|-21 -23 -18|69 69 -21 38|0.2 62
1907 永豐餘|造紙工業|-9 -13 -3|83 83 -10 22|0.6 52
1909 榮成|造紙工業|-9 -11 2|79 82 -12 -13|0.6 16
2002 中鋼|鋼鐵工業|-16 -25 -1|81 83 -10 -15|1.4 419
2006 東和鋼鐵|鋼鐵工業|7 2 7|95 95 5 6|0.9 99
2009 第一銅|鋼鐵工業|-10 -11 11|78 78 -4 -13|0.2 12
2010 春源|鋼鐵工業|-11 -11 7|92 92 -6 11|0.6 10
2014 中鴻|鋼鐵工業|39 2 28|77 85 -4 -15|0.7 102
2015 豐興|鋼鐵工業|-7 -13 2|93 93 -4 -1|1.2 12
2017 官田鋼|鋼鐵工業|4 -5 18|76 83 -13 -15|2.4 14
2020 美亞|鋼鐵工業|13 44 32|96 96 24 28|0.6 24
2022 聚亨|鋼鐵工業|-6 -4 3|82 82 -9 10|0.4 10
2023 燁輝|鋼鐵工業|-9 -12 9|89 95 -2 -1|0.7 17
2027 大成鋼|鋼鐵工業|-8 -13 -5|90 90 -3 3|0.4 176
2030 彰源|鋼鐵工業|-19 -24 -1|78 83 -17 -17|0.5 6
2031 新光鋼|鋼鐵工業|-16 3 1|89 89 4 4|0.5 46
2034 允強|鋼鐵工業|15 -9 6|92 97 -1 -2|0.5 9
2049 上銀|電機機械|-18 -19 -1|81 82 -5 -16|0.7 166
2059 川湖|電子零組|-36 -37 -20|91 91 38 128|0.8 960
2066 世德|電機機械|-8 -5 -16|82 82 -8 -1|0.3 13
2101 南港|橡膠工業|25 11 16|92 92 -1 -7|0.4 15
2102 泰豐|橡膠工業|-92 -90 -58|82 83 -4 -17|1.5 5
2103 台橡|橡膠工業|-5 -14 -7|82 87 -7 -13|0.6 13
2104 國際中橡|橡膠工業|-29 -33 -20|88 88 -3 1|0.6 22
2105 正新|橡膠工業|-5 -6 -5|97 97 8 19|0.8 296
2106 建大|橡膠工業|-10 -15 -8|87 97 1 0|0.5 9
2107 厚生|橡膠工業|-29 8 36|97 97 4 2|0.7 9
2108 南帝|橡膠工業|-4 -12 20|82 92 -2 -7|0.7 8
2201 裕隆|汽車工業|3 0 -3|93 93 -1 13|1.1 704
2204 中華|汽車工業|23 30 6|85 85 2 56|0.9 563
2206 三陽工業|汽車工業|16 21 -10|80 80 -8 73|1.1 428
2207 和泰車|汽車工業|31 19 -1|77 77 -16 4|0.7 148
2208 台船|航運業|36 45 7|79 79 -9 -7|1.2 75
2211 長榮鋼|鋼鐵工業|49 24 39|98 98 18 37|0.3 67
2228 劍麟|汽車工業|12 14 -4|91 91 -0 18|0.5 36
2230 泰茂|居家生活|11 19 12|80 80 -5 29|0.5 46
2231 為升|汽車工業|9 15 -5|79 80 -8 -20|0.6 39
2233 宇隆|汽車工業|4 -2 2|97 97 12 3|0.9 31
2236 百達-KY|汽車工業|14 28 7|93 93 16 105|1.2 61
2241 艾姆勒|汽車工業|60 52 62|95 95 8 15|0.7 28
2247 汎德永業|汽車工業|12 25 2|89 89 -8 22|0.2 14
2301 光寶科|電腦及週|-14 -14 -4|80 80 11 73|0.4 3084
2303 聯電|半導體業|-25 -24 -17|90 90 -5 -6|0.9 1486
2305 全友|電腦及週|-20 -13 -17|70 90 -3 -8|1.4 11
2308 台達電|電子零組|4 6 -11|90 90 -5 17|1.0 1803
2312 金寶|其他電子|-29 -19 -26|88 88 -2 20|0.1 117
2313 華通|電子零組|-10 -16 -8|94 94 19 23|1.0 2322
2314 台揚|通信網路|-47 -27 -39|78 78 -9 -3|0.7 26
2316 楠梓電|電子零組|-39 -31 1|82 82 43 39|1.2 187
2317 鴻海|其他電子|-8 -10 -12|93 93 -1 6|0.7 1887
2323 中環|光電業|-8 -2 11|79 79 -17 49|0.3 100
2324 仁寶|電腦及週|-8 -18 -2|84 84 4 26|0.3 668
2327 國巨*|電子零組|-11 -15 -9|95 98 9 3|0.8 827
2328 廣宇|電子零組|12 11 8|86 86 -1 1|0.2 59
2329 華泰|半導體業|16 12 18|86 86 59 121|0.4 500
2330 台積電|半導體業|-13 -10 -21|91 91 -5 2|1.1 11095
2331 精英|電腦及週|-47 -43 -3|73 73 -7 31|0.3 226
2332 友訊|通信網路|-17 -10 -11|80 80 -7 12|0.3 165
2337 旺宏|半導體業|-30 -38 -2|90 91 -2 -4|0.8 373
2338 光罩|半導體業|-17 -11 -11|73 76 -13 -23|0.5 66
2340 台亞|半導體業|12 -7 20|86 86 -2 26|0.2 219
2342 茂矽|半導體業|-27 -29 -8|76 77 -11 -21|0.3 10
2344 華邦電|半導體業|-13 -16 10|90 90 -3 1|0.6 386
2345 智邦|通信網路|16 11 -12|97 97 41 65|1.0 1853
2347 聯強|電子通路|-5 -6 1|99 99 11 11|0.7 173
2351 順德|半導體業|-6 -7 -1|81 81 -14 -18|0.8 94
2352 佳世達|電腦及週|-17 -20 -5|79 79 1 46|0.3 355
2353 宏碁|電腦及週|7 -2 19|92 92 16 38|0.3 489
2354 鴻準|其他電子|42 29 26|95 95 9 7|0.9 260
2355 敬鵬|電子零組|1 -4 1|100 100 28 35|1.8 349
2356 英業達|電腦及週|5 -5 -0|72 72 21 66|0.4 1408
2357 華碩|電腦及週|1 -3 7|87 87 24 44|0.4 1299
2358 廷鑫|其他|-53 -65 -22|71 85 18 6|1.6 41
2359 所羅門|其他電子|-15 -8 -2|86 86 4 26|0.2 67
2360 致茂|其他電子|-19 -23 -32|95 95 10 64|0.8 513
2362 藍天|電腦及週|10 -9 -17|89 89 -6 10|0.3 13
2363 矽統|半導體業|71 -7 13|94 94 108 106|0.9 3173
2364 倫飛|電腦及週|0 -1 -21|89 100 22 10|0.8 125
2365 昆盈|電腦及週|-40 -38 -1|95 95 -3 11|1.0 5
2367 燿華|電子零組|-30 -23 -21|86 94 14 6|1.6 146
2368 金像電|電子零組|-7 -10 -8|98 98 45 126|1.1 1871
2369 菱生|半導體業|15 3 25|88 88 0 24|0.3 40
2371 大同|電機機械|59 77 15|78 78 -20 33|0.3 606
2374 佳能|光電業|17 -3 -2|100 100 27 28|0.9 58
2375 凱美|電子零組|-17 -22 1|85 89 1 -8|0.5 23
2376 技嘉|電腦及週|51 29 25|82 82 12 117|0.9 8653
2377 微星|電腦及週|34 9 23|83 83 -1 19|0.8 715
2379 瑞昱|半導體業|-15 -10 9|94 94 10 12|0.8 1232
2382 廣達|電腦及週|-23 -28 -22|93 93 54 203|0.7 10887
2383 台光電|電子零組|20 8 18|99 99 72 151|0.5 2546
2385 群光|電子零組|-16 -18 -5|98 98 16 32|0.6 353
2387 精元|電腦及週|-20 -19 -15|92 92 14 17|0.5 88
2388 威盛|半導體業|10 62 35|81 81 47 41|0.9 2081
2390 云辰|其他電子|4 18 4|90 92 3 5|0.3 9
2392 正崴|電子零組|-5 -8 -6|89 89 0 5|0.9 114
2393 億光|光電業|2 -10 7|91 91 -9 22|0.4 33
2395 研華|電腦及週|-18 -16 -20|85 85 -10 8|0.8 303
2399 映泰|電腦及週|10 1 8|87 87 -4 51|0.3 51
2401 凌陽|半導體業|9 -2 28|84 84 0 22|0.3 236
2402 毅嘉|電子零組|13 22 -3|87 87 18 53|0.4 622
2404 漢唐|其他電子|-29 5 -107|98 98 10 17|0.4 374
2405 輔信|電腦及週|32 2 11|97 97 14 38|0.7 119
2406 國碩|光電業|-57 -60 -19|72 73 -16 -24|0.5 7
2408 南亞科|半導體業|-25 -41 18|89 89 -4 4|1.2 521
2409 友達|光電業|52 28 46|78 78 -12 -10|0.4 318
2412 中華電|通信網路|2 4 1|95 95 1 -1|0.9 538
2413 環科|電子零組|4 -0 -28|69 69 -16 -19|0.2 7
2415 錩新|電子零組|17 16 28|82 82 11 20|0.1 6
2417 圓剛|電腦及週|4 -16 2|100 100 36 25|2.8 76
2419 仲琦|通信網路|-54 -47 -64|67 67 -5 27|0.2 102
2420 新巨|電子零組|-24 -23 -7|94 94 4 12|0.3 7
2421 建準|電子零組|-0 -12 -14|81 81 26 141|0.8 1118
2423 固緯|其他電子|16 -4 -12|94 94 -6 11|1.1 12
2425 承啟|電腦及週|29 24 29|77 77 6 43|0.2 108
2426 鼎元|光電業|-4 -2 18|83 83 -6 -7|0.3 7
2427 三商電|資訊服務|25 -5 -3|82 82 -13 64|0.8 83
2428 興勤|電子零組|-6 -5 -2|85 85 -8 2|0.3 49
2436 偉詮電|半導體業|51 33 45|88 88 25 32|0.2 743
2439 美律|通信網路|-30 -24 -24|91 91 -5 1|0.5 31
2440 太空梭|電子零組|23 7 24|85 85 16 22|0.3 8
2441 超豐|半導體業|-3 -12 18|94 94 3 10|0.5 47
2442 新美齊|建材營造|28 93 33|100 100 12 19|1.7 12
2449 京元電子|半導體業|-0 -8 2|97 97 40 73|0.5 1248
2451 創見|半導體業|-13 -16 4|98 98 3 8|0.6 22
2453 凌群|資訊服務|7 4 -1|67 67 -23 -22|0.1 25
2454 聯發科|半導體業|-5 -18 5|95 95 8 11|0.7 3676
2455 全新|通信網路|49 17 44|97 97 25 53|0.3 561
2457 飛宏|電子零組|-18 -7 -7|76 76 -17 -3|0.4 227
2458 義隆|半導體業|41 4 34|93 93 28 36|0.4 477
2460 建通|電子零組|38 7 31|88 88 3 33|0.3 26
2461 光群雷|其他電子|-7 -4 5|85 85 7 10|0.2 13
2462 良得電|電子零組|-6 -22 -4|93 93 30 33|0.6 91
2464 盟立|其他電子|-20 -22 -11|90 90 5 7|0.2 35
2465 麗臺|電腦及週|2 -19 11|87 94 6 -1|0.3 6
2468 華經|資訊服務|7 -7 -25|71 71 -21 20|2.5 20
2471 資通|資訊服務|-2 -3 0|84 84 0 15|0.3 16
2472 立隆電|電子零組|-5 -13 1|87 93 1 -5|0.3 21
2474 可成|其他電子|-51 -31 -16|100 100 6 4|0.7 403
2476 鉅祥|電子零組|-22 -20 -12|92 92 8 -8|0.5 39
2480 敦陽科|資訊服務|2 5 -2|90 90 -4 26|0.2 12
2481 強茂|半導體業|15 3 13|84 84 -3 -6|0.1 68
2482 連宇|其他電子|-27 1 -127|61 61 -34 -29|0.3 41
2484 希華|電子零組|-30 -32 -7|86 90 -3 -8|0.4 11
2485 兆赫|通信網路|-22 -13 -21|83 83 11 23|0.4 255
2486 一詮|光電業|5 -3 13|91 91 4 71|0.7 495
2488 漢平|其他電子|-19 -19 -2|90 90 15 23|0.3 16
2492 華新科|電子零組|9 0 14|93 93 12 6|0.3 362
2493 揚博|電子零組|10 -8 -8|98 98 20 51|1.1 44
2495 普安|電腦及週|-6 -13 -31|73 73 -17 -13|0.2 15
2497 怡利電|汽車工業|6 21 1|77 86 -2 -15|0.3 57
2498 宏達電|通信網路|-18 -14 -7|71 76 -14 -25|0.4 164
2501 國建|建材營造|-8 39 -43|89 90 -4 -9|0.9 8
2504 國產|建材營造|-3 -6 -7|91 91 -6 -2|0.5 40
2515 中工|建材營造|24 39 17|97 97 -1 21|1.6 43
2520 冠德|建材營造|22 -3 -14|98 98 16 16|0.4 31
2528 皇普|建材營造|-52 128011 95931|98 98 11 23|0.6 6
2530 華建|建材營造|-28 3 -16785|100 100 11 37|1.3 9
2534 宏盛|建材營造|-34 -58 -90|80 89 -5 -10|0.4 5
2535 達欣工|建材營造|-16 -21 -13|97 97 -1 6|0.6 9
2536 宏普|建材營造|-79 3 1|100 100 5 14|1.5 7
2538 基泰|建材營造|359 84 55|93 93 17 15|2.4 67
2539 櫻花建|建材營造|-32 na na|95 95 14 29|0.7 14
2540 愛山林|建材營造|76 102 67|91 91 27 53|1.0 65
2542 興富發|建材營造|2050 1621 1112|97 98 2 6|2.4 200
2543 皇昌|建材營造|36 41 20|100 100 59 69|5.0 14
2546 根基|建材營造|-22 -11 -48|94 94 14 16|0.3 7
2548 華固|建材營造|414 76 81|97 97 0 5|0.6 24
2603 長榮|航運業|-57 -61 -14|96 96 7 27|0.6 1387
2605 新興|航運業|7 7 -1|86 91 12 -10|1.4 218
2606 裕民|航運業|-24 -7 4|81 85 3 -13|0.8 328
2607 榮運|航運業|-22 -22 -26|84 98 2 6|0.6 34
2608 嘉里大榮|航運業|-4 -5 2|96 97 -1 0|0.6 5
2609 陽明|航運業|-65 -67 -11|82 82 -13 -5|0.4 619
2610 華航|航運業|28 32 22|78 78 -17 12|0.4 488
2612 中航|航運業|-13 -14 -7|95 95 10 14|1.0 56
2614 東森|其他|6 -1 -1|57 72 -22 -26|0.7 26
2615 萬海|航運業|-60 -64 -7|59 73 -18 -25|0.6 265
2617 台航|航運業|-9 -8 -16|91 94 -1 -4|0.5 25
2618 長榮航|航運業|51 56 17|73 73 -24 13|0.5 1348
2630 亞航|航運業|-2 -5 -22|61 61 -31 116|0.3 221
2633 台灣高鐵|航運業|25 50 3|93 93 -2 3|0.5 74
2634 漢翔|航運業|32 17 -24|86 86 -7 26|0.5 744
2636 台驊控股|航運業|-32 -44 14|94 94 1 1|1.9 36
2637 慧洋-KY|航運業|-40 -43 -13|75 80 -3 -20|0.8 276
2640 大車隊|數位雲端|9 11 -3|79 79 -6 -1|0.6 7
2641 正德|航運業|-5 -18 0|85 86 -3 -15|1.4 68
2645 長榮航太|航運業|34 40 12|na 79 -2 12|0.4 301
2704 國賓|觀光餐旅|-15 -6 -2|87 87 1 47|0.2 9
2705 六福|觀光餐旅|-16 39 -22|65 65 -27 1|0.3 8
2707 晶華|觀光餐旅|5 26 -4|68 68 -19 -21|0.3 67
2722 夏都|觀光餐旅|-24 -7 -15|47 47 -45 8|0.2 6
2723 美食-KY|觀光餐旅|-1 1 -6|66 67 -21 -21|0.6 46
2727 王品|觀光餐旅|13 24 1|82 82 -0 2|0.7 218
2729 瓦城|觀光餐旅|15 29 2|83 83 -3 24|0.8 23
2731 雄獅|觀光餐旅|740 1181 523|66 66 -21 -14|0.3 81
2732 六角|觀光餐旅|-16 -9 -6|61 61 -28 -31|0.3 13
2734 易飛網|觀光餐旅|344 372 -59|53 53 -29 24|0.2 8
2736 富野|觀光餐旅|-39 -3 -27|53 53 -37 19|0.2 10
2739 寒舍|觀光餐旅|27 52 -20|47 47 -37 -33|0.5 8
2743 山富|觀光餐旅|807 1436 393|58 58 -32 81|0.5 62
2745 五福|觀光餐旅|3119 4732 2093|59 59 -26 73|0.3 18
2748 雲品|觀光餐旅|2 14 -18|61 61 -18 -17|0.4 66
2753 八方雲集|觀光餐旅|13 9 -1|71 91 3 -1|1.7 36
2754 亞洲藏壽司|觀光餐旅|25 31 -2|60 64 -28 -13|0.4 14
2801 彰銀|金融保險|-5 5 -14|97 97 -0 4|0.4 94
2809 京城銀|金融保險|-53 354 222|99 99 3 11|0.7 31
2812 台中銀|金融保險|7 14 1|97 97 3 12|0.6 41
2816 旺旺保|金融保險|11 35 16|72 72 44 75|1.7 70
2820 華票|金融保險|-43 47 31|96 96 -3 0|0.9 7
2832 台產|金融保險|13 8 7|95 95 5 17|0.7 7
2834 臺企銀|金融保險|-5 7 -14|93 94 -3 2|0.5 113
2838 聯邦銀|金融保險|-13 22 5|83 83 -14 -11|0.7 41
2845 遠東銀|金融保險|2 16 -5|97 97 2 7|0.6 29
2850 新產|金融保險|3 9 4|98 98 17 25|0.5 8
2851 中再保|金融保險|9 17 16|93 93 11 31|0.4 24
2852 第一保|金融保險|-2 6 3|97 97 8 13|0.6 6
2855 統一證|金融保險|37 117 -163|91 91 8 19|0.3 12
2880 華南金|金融保險|1 9 1|90 92 -2 -6|0.8 138
2881 富邦金|金融保險|-28 -9 54|96 96 8 14|0.8 576
2882 國泰金|金融保險|-9 17 51|94 94 5 7|0.7 566
2883 凱基金|金融保險|-78 -40 30|87 88 -2 -9|0.6 235
2884 玉山金|金融保險|21 26 14|93 93 -2 1|0.6 294
2885 元大金|金融保險|-0 17 23|97 97 12 17|0.6 360
2886 兆豐金|金融保險|29 46 27|96 96 4 19|0.6 481
2887 台新新光金|金融保險|2 22 5|97 97 3 14|0.6 187
2889 國票金|金融保險|9 44 49|85 92 -2 -5|0.6 24
2890 永豐金|金融保險|12 18 11|96 96 5 10|0.4 159
2891 中信金|金融保險|21 15 56|96 96 4 17|0.7 716
2892 第一金|金融保險|-22 -7 -10|96 96 3 6|0.7 237
2903 遠百|貿易百貨|3 4 -1|99 99 4 8|0.5 22
2905 三商|貿易百貨|-7 10 -15|74 82 -16 -19|1.3 11
2906 高林|貿易百貨|-10 -7 5|87 89 -4 2|0.5 14
2912 統一超|貿易百貨|7 9 -1|93 93 -3 1|0.7 235
2913 農林|貿易百貨|-20 3 4|69 69 -5 -2|0.1 81
2915 潤泰全|貿易百貨|7 -10 -10|85 94 -0 6|0.6 89
3003 健和興|電子零組|-12 -17 -4|83 83 -13 4|0.4 38
3004 豐達科|鋼鐵工業|34 39 -16|80 80 5 9|0.4 62
3005 神基|電腦及週|4 -2 -17|99 99 17 43|0.7 276
3006 晶豪科|半導體業|-19 -26 17|88 88 2 0|1.2 398
3008 大立光|光電業|2 -10 -8|90 90 -6 1|1.1 1381
3010 華立|電子通路|1 -7 6|100 100 17 16|0.6 40
3011 今皓|電子零組|-26 -28 3|89 89 21 49|0.4 56
3013 晟銘電|電腦及週|2 -5 -25|86 86 11 121|0.8 383
3014 聯陽|半導體業|59 53 54|88 88 33 84|0.7 1220
3015 全漢|電子零組|-16 -10 -1|94 94 -6 10|0.3 10
3016 嘉晶|半導體業|-33 -31 -13|67 81 -9 -15|0.3 23
3017 奇鋐|電腦及週|5 6 -3|90 90 27 134|1.1 3615
3019 亞光|光電業|-6 -7 3|90 93 -7 -3|0.6 32
3021 鴻名|電子零組|-29 -31 -18|84 84 7 7|0.1 6
3022 威強電|電腦及週|-27 -21 -47|82 82 -12 -2|0.4 52
3023 信邦|電子零組|1 6 -13|88 88 -11 -2|0.7 138
3024 憶聲|光電業|-37 -14 -7|84 84 5 7|0.2 14
3025 星通|通信網路|-24 26 25|80 80 -4 28|0.6 135
3026 禾伸堂|電子零組|-4 -8 2|98 98 1 4|0.5 11
3027 盛達|通信網路|34 60 -4|75 75 -22 -11|0.4 37
3028 增你強|電子通路|20 -7 13|98 98 0 7|0.4 9
3029 零壹|資訊服務|-13 -1 -5|89 89 1 5|0.2 47
3030 德律|其他電子|-28 -40 -16|97 97 3 3|0.7 18
3032 偉訓|電子零組|34 38 20|100 100 32 81|1.3 384
3033 威健|電子通路|-4 4 4|82 82 -12 0|0.2 38
3034 聯詠|半導體業|49 38 53|92 92 8 5|0.9 1554
3035 智原|半導體業|-9 -10 -14|82 82 23 61|0.7 7300
3036 文曄|電子通路|12 7 -2|99 99 69 73|4.7 384
3037 欣興|電子零組|-24 -28 -22|88 88 11 30|0.5 2565
3038 全台|光電業|-11 -8 -14|77 77 -18 26|0.3 25
3041 揚智|半導體業|-39 -53 -11|77 82 -8 -15|0.5 9
3042 晶技|電子零組|-6 -19 3|95 95 9 19|1.0 468
3043 科風|其他電子|-16 38 -11|68 68 14 16|0.6 85
3044 健鼎|電子零組|-1 -11 1|100 100 80 99|0.5 2004
3045 台灣大|通信網路|7 7 -2|94 94 1 -4|0.7 199
3046 建碁|電腦及週|112 58 -8|75 75 -16 2|0.3 92
3047 訊舟|通信網路|-32 -27 -14|83 86 -8 -12|0.4 16
3051 力特|光電業|-19 -29 -4|82 82 51 64|0.9 191
3055 蔚華科|電子通路|-31 -49 -13|83 83 -3 30|0.3 12
3056 富華新|建材營造|-45 7 -5579|76 76 -3 -8|0.4 45
3058 立德|電子零組|-16 -29 -16|64 64 -26 30|0.4 14
