# 2025-05-02 全池(1104 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
3033 威健|電子通路|49 42 8|87 91 -3 -5|0.5 36
3034 聯詠|半導體業|9 12 16|80 92 -4 2|0.8 1013
3035 智原|半導體業|312 193 147|50 71 -17 -25|1.1 1918
3036 文曄|電子通路|32 31 -28|73 99 6 6|1.6 486
3037 欣興|電子零組|19 14 -0|44 54 -25 -42|1.3 1611
3038 全台|光電業|-20 -17 0|76 86 -5 -2|1.0 9
3040 遠見|其他|3 1 10|83 83 -7 9|1.3 14
3041 揚智|半導體業|-20 -17 -30|67 67 -16 -22|1.8 17
3042 晶技|電子零組|13 15 -1|75 75 -7 -25|0.6 55
3044 健鼎|電子零組|15 15 1|79 89 -5 -2|0.7 264
3045 台灣大|通信網路|1 -0 -6|95 95 2 -2|0.7 1125
3047 訊舟|通信網路|68 32 -41|48 60 -21 -35|4.1 22
3048 益登|電子通路|17 20 9|49 64 -12 -35|0.8 9
3050 鈺德|光電業|3 -1 -9|51 69 -15 -26|1.0 8
3051 力特|光電業|14 23 16|86 94 4 -0|1.2 20
3055 蔚華科|電子通路|-72 -61 -9|49 63 -28 -35|0.6 13
3056 富華新|建材營造|943 12878 -1429|93 93 14 22|0.8 175
3059 華晶科|光電業|43 19 28|74 74 -1 9|0.5 96
3060 銘異|電腦及週|18 30 0|71 88 11 -7|1.5 30
3062 建漢|通信網路|21 34 20|56 56 -30 -34|0.6 34
3078 僑威|電子零組|44 47 52|77 77 -7 20|0.4 331
3081 聯亞|通信網路|64 41 8|53 53 -42 -16|0.2 407
3086 華義*|文化創意|-6 -1 -2|59 78 -5 -19|1.0 15
3088 艾訊|電腦及週|27 16 5|69 69 -16 5|0.4 81
3090 日電貿|電子零組|25 37 17|85 85 0 8|0.4 51
3093 港建*|其他電子|391 342 241|81 87 2 -15|1.7 6
3105 穩懋|半導體業|-24 -19 -16|49 73 -12 -29|2.3 390
3128 昇銳|光電業|35 26 4|73 73 -9 -4|0.5 17
3130 一零四|數位雲端|9 10 1|94 100 4 3|0.6 9
3131 弘塑|半導體業|62 39 13|44 51 -31 -40|1.6 372
3138 耀登|通信網路|-12 -12 -9|62 71 -15 -23|0.6 9
3141 晶宏|半導體業|-8 -0 5|57 63 -13 -35|0.6 11
3147 大綜|資訊服務|329 248 168|100 100 85 112|1.3 574
3149 正達|光電業|21 14 -4|68 78 1 -21|0.4 68
3152 璟德|通信網路|-9 -3 -10|55 65 -22 -24|0.8 14
3162 精確|電機機械|129 198 113|82 82 25 39|0.9 163
3163 波若威|通信網路|28 0 27|73 73 3 9|1.1 2930
3167 大量|電機機械|103 120 5|43 47 -23 -52|0.6 64
3169 亞信|半導體業|30 34 28|69 79 -8 -8|0.4 7
3188 鑫龍騰|建材營造|-67 -73 na|54 92 12 10|0.9 6
3189 景碩|半導體業|29 23 3|58 69 -21 -28|0.9 283
3207 耀勝|電子零組|24 23 -33|49 60 -10 -38|0.8 24
3209 全科|電子通路|134 47 43|89 92 16 -3|0.9 45
3211 順達|電腦及週|-32 -30 -7|81 81 -1 71|0.8 821
3213 茂訊|電腦及週|-47 10 14|70 70 23 8|0.5 113
3217 優群|電子零組|34 37 16|84 88 1 -10|0.9 72
3218 大學光|生技醫療|-2 5 1|70 78 -8 -13|0.5 19
3219 倚強科|其他電子|97 114 81|52 64 -7 -28|5.3 7
3227 原相|半導體業|33 34 -4|75 75 -11 -6|1.1 576
3228 金麗科|半導體業|-37 -29 -55|33 58 -20 -29|1.1 59
3230 錦明|光電業|1 23 51|61 61 -25 -12|0.3 40
3231 緯創|電腦及週|70 44 15|85 85 6 -6|0.9 3723
3234 光環|通信網路|30 42 42|57 57 -25 -24|0.5 19
3257 虹冠電|半導體業|3 -7 19|66 69 -14 -27|0.4 9
3260 威剛|半導體業|-6 -9 -19|75 88 16 3|0.6 304
3264 欣銓|半導體業|-1 -2 5|95 95 11 36|0.6 483
3265 台星科|半導體業|13 8 -4|65 76 -15 -17|0.5 22
3287 廣寰科|電腦及週|7 -2 -15|83 98 50 22|4.4 106
3289 宜特|其他電子|1 7 -7|54 54 -19 -44|0.5 30
3290 東浦|電子零組|33 32 19|71 77 -11 -18|0.5 16
3293 鈊象|文化創意|27 28 -3|76 80 -7 -20|0.6 1499
3294 英濟|電子零組|-38 -25 -21|67 70 -21 -4|0.6 24
3297 杭特|光電業|24 17 12|91 97 70 47|2.7 56
3303 岱稜|其他電子|15 17 -6|69 69 4 -14|0.4 20
3305 昇貿|其他電子|53 56 10|72 84 -8 -14|0.9 52
3306 鼎天|通信網路|31 3 21|65 72 -6 -21|1.1 6
3311 閎暉|通信網路|24 15 -1|96 99 17 0|1.4 6
3312 弘憶股|電子通路|55 45 22|51 77 6 -19|2.4 69
3317 尼克森|半導體業|18 26 15|76 76 -8 -9|0.9 5
3323 加百裕|電腦及週|-12 -6 10|70 70 -9 22|1.3 117
3324 雙鴻|其他電子|53 46 7|54 71 -10 -21|1.4 2328
3325 旭品|電腦及週|10 -13 9|49 69 -4 -30|1.1 7
3338 泰碩|電子零組|-4 18 14|55 67 -12 -23|0.8 14
3339 泰谷|光電業|-13 -6 -26|73 88 10 -8|2.9 19
3346 麗清|汽車工業|38 18 6|67 73 -10 -25|1.1 11
3356 奇偶|光電業|-6 -19 -7|79 87 9 -9|7.1 64
3357 臺慶科|電子零組|37 37 2|70 80 -9 -18|0.8 13
3362 先進光|光電業|11 10 3|46 58 -32 -41|0.7 88
3363 上詮|通信網路|46 53 26|53 53 -41 -8|2.0 126
3374 精材|半導體業|41 9 -1|49 58 -28 -35|0.4 239
3376 新日興|電子零組|-19 -1 -23|65 65 -11 10|1.0 2263
3379 彬台|電機機械|182 261 97|89 89 24 101|0.5 109
3380 明泰|通信網路|-24 -10 6|71 71 -22 -22|0.8 19
3390 旭軟|電子零組|-6 17 1|65 80 -7 -19|0.5 5
3402 漢科|其他電子|-3 -5 -20|70 75 -15 -17|0.4 10
3406 玉晶光|光電業|-3 2 -14|57 72 -17 -15|0.4 284
3413 京鼎|半導體業|43 47 7|70 78 -10 -20|1.4 174
3416 融程電|電腦及週|19 14 -6|75 75 -13 1|0.4 24
3430 奇鈦科|化學工業|-20 14 -3|53 65 -15 -33|0.5 5
3434 哲固|光電業|26 11 -2|100 100 165 164|0.7 164
3438 類比科|半導體業|13 17 5|60 66 -12 -36|1.7 6
3443 創意|半導體業|32 23 19|65 73 -15 -12|1.1 1704
3444 利機|電子通路|11 28 6|45 69 -23 -27|1.2 14
3447 展達|通信網路|103 82 33|51 51 -3 -36|0.6 41
3450 聯鈞|半導體業|105 116 49|62 62 -31 -5|1.0 3567
3454 晶睿|光電業|15 26 27|77 77 -11 -1|1.9 60
3455 由田|光電業|89 9 7|65 65 -12 -29|0.5 19
3466 德晉|通信網路|-2 -64 -2|44 57 -23 -43|1.3 37
3479 安勤|電腦及週|30 24 19|85 85 9 -3|0.5 55
3481 群創|光電業|-7 13 10|83 85 3 -13|0.7 797
3483 力致|電腦及週|-8 -3 -8|51 68 -16 -27|0.9 67
3484 崧騰|電子零組|20 29 -4|71 71 -3 -6|0.3 20
3491 昇達科|通信網路|31 50 -12|78 78 -13 25|0.7 984
3498 陽程|其他電子|121 110 -14|52 56 -22 -40|1.7 15
3501 維熹|電子零組|-1 11 -1|76 88 -2 -7|0.7 10
3504 揚明光|光電業|7 26 28|61 61 -21 -19|0.2 15
3511 矽瑪|電子零組|21 38 18|49 49 -25 -29|1.7 5
3515 華擎|電腦及週|98 108 50|68 68 -19 -13|0.5 58
3526 凡甲|電子零組|51 67 25|90 90 1 -4|0.9 72
3528 安馳|電子通路|43 45 36|98 98 73 73|4.9 357
3529 力旺|半導體業|7 10 -5|73 73 -18 -18|1.1 1452
3530 晶相光|半導體業|12 9 -4|52 57 -27 -41|0.4 7
3532 台勝科|半導體業|-1 -1 10|44 64 -6 -33|0.5 20
3533 嘉澤|電子零組|22 27 0|66 66 -22 -21|1.2 1591
3535 晶彩科|光電業|16 -45 -383|42 58 -30 -41|1.7 32
3545 敦泰|半導體業|-9 -15 -16|68 69 -14 -26|0.7 42
3546 宇峻|文化創意|6 -7 -7|100 100 37 27|2.9 128
3548 兆利|電子零組|29 12 4|51 59 -24 -17|0.5 98
3551 世禾|綠能環保|16 12 -2|69 72 -17 -30|0.7 34
3552 同致|其他電子|10 -2 12|63 63 -19 -34|0.8 9
3557 嘉威|居家生活|-4 3 -9|62 62 -29 -29|0.9 9
3558 神準|通信網路|70 45 51|70 70 -2 21|0.4 123
3563 牧德|光電業|226 197 122|73 73 17 23|1.8 758
3564 其陽|通信網路|26 18 -9|41 61 -23 -39|0.5 6
3570 大塚|資訊服務|88 64 23|100 100 44 67|3.6 20
3580 友威科|其他電子|-17 -3 -1|59 67 -5 -24|3.2 46
3581 博磊|半導體業|-0 9 8|51 51 -18 -49|2.3 7
3583 辛耘|半導體業|30 25 -12|54 59 -21 -38|1.3 189
3587 閎康|其他電子|3 3 -3|52 59 -32 -42|0.6 46
3588 通嘉|半導體業|3 12 -9|53 62 -17 -38|0.7 8
3591 艾笛森|光電業|5 6 -19|62 72 -17 -24|0.5 16
3592 瑞鼎|半導體業|-7 -3 -21|73 82 -14 -2|0.8 69
3594 磐儀|電腦及週|63 48 35|71 71 -3 15|0.2 22
3596 智易|通信網路|10 2 8|93 93 23 44|1.1 442
3605 宏致|電子零組|36 33 9|72 72 -12 -11|0.3 181
3607 谷崧|電子零組|2 15 -11|64 70 -13 -30|0.9 5
3609 三一東林|電子零組|-48 58 66|72 72 -4 9|0.1 5
3615 安可|光電業|-3 -11 -1|60 66 -6 -30|0.6 9
3617 碩天|其他電子|25 12 3|73 73 -12 -6|0.9 106
3622 洋華|光電業|-2 23 19|64 71 -6 -19|0.4 9
3624 光頡|電子零組|2 8 2|55 63 -15 -36|0.8 6
3630 新鉅科|光電業|31 10 -6|62 67 -18 -24|1.1 13
3645 達邁|電子零組|5 20 -15|66 66 -16 24|0.2 129
3653 健策|電子零組|66 67 33|64 64 -20 -31|0.9 986
3661 世芯-KY|半導體業|-7 0 -52|63 63 -22 21|0.9 5717
3663 鑫科|其他電子|178 115 5|50 59 -10 -42|2.3 46
3665 貿聯-KY|其他電子|34 32 17|81 81 1 31|0.9 1732
3673 TPK-KY|光電業|-8 -11 -10|58 72 -16 -27|0.6 45
3675 德微|半導體業|-13 -9 -34|42 57 -20 -44|1.8 46
3679 新至陞|電子零組|24 43 19|84 84 -4 4|0.7 12
3680 家登|半導體業|77 20 -22|62 68 -16 -30|0.6 243
3687 歐買尬|數位雲端|16 4 -2|63 69 -14 -37|0.9 8
3689 湧德|電子零組|38 38 37|79 79 -0 -5|0.5 122
3691 碩禾|光電業|-39 -41 -154|37 69 -7 -30|0.7 18
3693 營邦|電腦及週|65 66 50|76 80 -5 -0|0.7 88
3694 海華|通信網路|31 17 15|67 67 -15 13|0.4 48
3701 大眾控|電腦及週|-1 -7 -3|54 62 -15 -16|0.9 10
3702 大聯大|電子通路|57 37 4|70 89 -3 -10|1.2 317
3703 欣陸|建材營造|11 22 14|62 77 -17 -12|0.8 19
3704 合勤控|通信網路|7 32 27|69 70 -22 -28|1.2 62
3705 永信|生技醫療|52 24 5|98 98 21 16|1.4 219
3706 神達|電腦及週|146 146 34|61 61 -25 17|0.4 524
3707 漢磊|半導體業|-8 -12 4|49 65 -15 -36|0.8 32
3708 上緯投控|綠能環保|9 14 3|49 70 -6 -26|0.8 31
3709 鑫聯大投控|電腦及週|102 60 13|97 97 64 25|3.3 123
3711 日月光投控|半導體業|18 12 7|72 76 -14 -12|0.7 1452
3712 永崴投控|電腦及週|24 97 27|66 66 -19 -1|0.7 43
3714 富采|光電業|0 3 -3|73 73 -15 -19|0.5 57
3715 定穎投控|電子零組|3 9 -3|55 62 -23 -36|1.8 76
4104 佳醫|生技醫療|5 7 2|98 100 6 4|1.0 18
4105 東洋|生技醫療|43 24 12|100 100 6 11|0.7 59
4107 邦特|生技醫療|2 6 -1|88 96 5 3|1.0 13
4111 濟生|生技醫療|32 20 6|99 99 7 18|1.2 11
4113 聯上|建材營造|-84 -7 -377185|38 73 -9 -15|0.7 11
4114 健喬|生技醫療|15 21 8|86 89 -3 -10|0.4 18
4119 旭富|生技醫療|18 16 -24|74 74 -14 -18|0.5 9
4123 晟德|生技醫療|-19 11 -7|64 71 -11 -27|0.5 23
4126 太醫|生技醫療|12 8 2|94 94 -2 3|0.4 6
4128 中天|生技醫療|8 11 1|53 58 -26 -39|0.8 26
4129 聯合|生技醫療|22 23 2|82 88 -6 -10|0.3 15
4137 麗豐-KY|生技醫療|-13 -16 -2|64 81 7 -18|0.5 11
4142 國光生|生技醫療|-91 626 451|66 77 -20 -19|0.7 26
4147 中裕|生技醫療|4 -1 -6|82 82 -5 1|0.3 55
4162 智擎|生技醫療|23 2 -113|74 74 -10 -11|0.4 71
4164 承業醫|生技醫療|151 57 37|72 72 -3 2|0.3 44
4167 松瑞藥|生技醫療|2 7 -12|76 90 -3 -11|0.8 13
4173 久裕|生技醫療|7 35 16|87 87 11 15|0.3 18
4174 浩鼎|生技醫療|-9 25 -345|44 60 -33 -39|4.0 47
4303 信立|塑膠工業|271 461 179|89 89 67 78|0.9 1063
4306 炎洲|塑膠工業|-10 -0 -22|72 86 -7 -11|0.6 16
4417 金洲|紡織纖維|52 42 23|97 97 5 14|0.4 9
4420 光明|紡織纖維|63 48 13|86 86 10 14|0.4 7
4438 廣越|紡織纖維|20 16 7|75 77 -14 -17|0.6 10
4503 金雨|電機機械|152 93 56|81 81 -3 8|0.3 24
4506 崇友|電機機械|40 29 18|90 99 6 7|1.1 7
4510 高鋒|電機機械|-23 -16 2|84 84 30 23|1.5 271
4513 福裕|電機機械|-44 -19 -4|28 61 -17 -36|0.6 7
4526 東台|電機機械|21 21 33|63 71 -11 -22|1.3 43
4532 瑞智|電機機械|22 36 5|99 100 16 13|1.5 106
4533 協易機|電機機械|-47 73 42|56 69 -11 -28|0.7 21
4534 慶騰|電機機械|11 11 -11|68 68 -1 -3|0.6 10
4536 拓凱|運動休閒|45 31 9|79 79 -5 -20|0.5 32
4540 全球傳動|電機機械|-5 -20 -13|66 66 -14 -8|0.9 64
4541 晟田|其他|-18 36 9|92 92 43 66|1.1 1389
4542 科嶠|電子零組|30 7 30|57 60 -19 -36|2.2 11
4545 銘鈺|電子零組|13 11 -16|49 60 -15 -44|1.3 5
4549 桓達|電機機械|-15 -0 3|54 54 -27 -23|1.1 17
4551 智伸科|汽車工業|22 25 7|65 68 -8 -29|0.4 16
4555 氣立|電機機械|39 18 3|56 77 -4 -12|0.4 9
4557 永新-KY|汽車工業|24 40 12|74 74 -12 -18|0.5 12
4560 強信-KY|電機機械|45 29 -0|87 87 -4 0|0.5 6
4561 健椿|電機機械|-4 -23 -15|65 65 -14 -21|1.9 11
4562 穎漢|電機機械|-1 13 1|68 74 -3 -16|1.6 21
4563 百德|電機機械|26 21 -3|58 68 -7 -28|0.6 16
4564 元翎|電機機械|59 70 51|67 78 -16 -17|0.4 24
4566 時碩工業|電機機械|21 21 -1|57 73 -9 -26|1.1 45
4569 六方科-KY|汽車工業|42 34 9|48 54 -10 -51|0.5 26
4571 鈞興-KY|電機機械|15 10 -17|56 56 -21 -9|0.8 78
4572 駐龍|電機機械|-24 -26 -20|91 91 14 18|1.1 302
4576 大銀微系統|電機機械|13 32 14|70 70 -16 -18|1.2 213
4580 捷流閥業|電機機械|-11 -4 -1|82 88 -7 -10|0.6 6
4583 台灣精銳|電機機械|10 13 2|73 73 -11 -10|1.5 584
4714 永捷|化學工業|69 130 26|69 81 5 -13|0.6 13
4716 大立|化學工業|-10 12 1|48 56 -17 -44|0.6 5
4720 德淵|化學工業|-4 10 -1|68 80 -11 -15|0.5 7
4721 美琪瑪|化學工業|-38 -14 -7|63 68 -13 -26|0.4 7
4722 國精化|化學工業|8 2 -10|77 77 12 26|0.3 46
4726 永昕|生技醫療|28 75 9|55 67 -14 -32|0.7 6
4728 雙美|生技醫療|-1 41 24|100 100 82 83|1.8 34
4736 泰博|生技醫療|-20 -8 -14|83 84 -6 -15|0.5 16
4739 康普|化學工業|-0 -4 11|62 71 -15 -25|0.4 6
4741 泓瀚|化學工業|-22 -25 -13|44 60 -22 -38|0.9 6
4743 合一|生技醫療|-39 8 -28|35 47 -21 -53|0.9 110
4746 台耀|生技醫療|-14 6 -0|55 66 -17 -33|0.5 20
4749 新應材|半導體業|41 40 na|na na -33 na|0.7 267
4755 三福化|化學工業|15 4 -7|67 72 -15 -19|0.4 7
4760 勤凱科技|其他電子|43 57 5|67 82 -6 -17|0.6 9
4763 材料*-KY|化學工業|8 19 -8|74 74 0 3|0.7 1455
4766 南寶|化學工業|8 14 2|92 94 8 23|0.9 149
4768 晶呈科技|化學工業|-10 -28 -49|43 55 -32 -45|0.5 19
4770 上品|化學工業|-30 -32 -44|57 68 -8 -23|0.5 146
4771 望隼|生技醫療|30 9 -2|64 95 21 8|1.1 35
4772 台特化|化學工業|25 5 na|na 67 -27 7|0.4 164
4903 聯光通|通信網路|141 59 12|54 56 -17 -33|0.9 18
4904 遠傳|通信網路|6 1 -7|92 92 -4 -3|0.9 531
4906 正文|通信網路|-25 -8 -10|62 75 -14 -21|1.2 47
4908 前鼎|通信網路|33 8 11|64 64 -19 -20|0.5 23
4909 新復興|通信網路|-91 -76 -350|38 55 -26 -42|0.8 240
4912 聯德控股-KY|電子零組|8 32 2|54 54 -29 -11|0.5 22
4915 致伸|電子零組|8 15 13|69 85 -6 -12|0.8 104
4916 事欣科|電腦及週|-11 -12 -10|84 84 34 46|1.2 376
4919 新唐|半導體業|-3 -1 8|53 66 -24 -33|0.7 94
4927 泰鼎-KY|電子零組|8 11 6|39 53 -30 -47|0.3 51
4931 新盛力|電腦及週|34 38 -14|94 94 36 157|1.4 1121
4933 友輝|光電業|28 26 9|93 93 8 20|1.4 46
4934 太極|光電業|-75 -77 3|39 66 -16 -33|1.0 6
4938 和碩|電腦及週|13 11 12|69 82 -15 -18|0.7 444
4946 辣椒|文化創意|1471 1262 895|100 100 391 405|2.1 49
4949 有成精密|光電業|-12 -4 25|na 97 181 153|4.6 272
4950 金耘國際|鋼鐵工業|1219086 621485 466156|67 67 -2 4|1.7 9
4952 凌通|半導體業|4 -4 -11|57 72 -18 -24|0.8 8
4953 緯致|資訊服務|12 9 -5|72 72 -6 -15|0.7 26
4956 光鋐|光電業|24 18 -4|55 61 -18 -36|0.9 16
4958 臻鼎-KY|電子零組|30 26 3|65 80 -13 -11|0.9 575
4960 誠美材|光電業|10 12 12|73 90 -9 1|0.4 10
4961 天鈺|半導體業|16 28 2|77 88 -2 -12|1.4 138
4966 譜瑞-KY|半導體業|3 10 -5|62 69 -21 -24|1.1 319
4967 十銓|半導體業|81 78 33|42 77 -0 -18|0.3 80
4968 立積|半導體業|6 -1 -17|57 62 -29 -17|1.0 355
4971 IET-KY|半導體業|69 45 26|53 53 10 29|0.5 159
4973 廣穎電通|半導體業|17 2 5|53 74 -16 -15|0.5 9
4974 亞泰|電子零組|30 29 -6|68 68 -7 1|0.3 54
4976 佳凌|光電業|0 1 -22|48 70 -14 -28|2.2 11
4977 眾達-KY|通信網路|102 98 49|61 61 -33 -11|0.6 220
4979 華星光|通信網路|43 67 35|61 61 -34 9|0.9 2629
4991 環宇-KY|半導體業|59 31 -12|65 65 -24 51|0.7 1070
5009 榮剛|鋼鐵工業|-15 -10 -2|81 89 -9 -5|0.8 122
5201 凱衛|資訊服務|100 20 15|90 90 91 102|5.7 222
5202 力新|資訊服務|-7 -12 -37|81 83 10 -16|2.1 85
5203 訊連|資訊服務|10 16 4|74 74 5 13|0.4 47
5210 寶碩|資訊服務|7 -7 3|67 83 6 -14|2.3 12
5213 亞昕|建材營造|1240 926 630|71 97 12 22|0.7 13
5222 全訊|半導體業|-12 -4 -3|64 79 -9 -18|0.4 23
5225 東科-KY|其他電子|-2 -2 -12|71 79 -14 -8|2.0 81
5234 達興材料|光電業|17 18 15|66 68 -21 -25|0.4 92
5236 凌陽創新|半導體業|29 49 29|64 75 -9 -24|0.9 21
5243 乙盛-KY|光電業|5 19 -1|61 61 -19 -26|0.5 22
5244 弘凱|光電業|5 -1 -1|79 79 0 6|2.3 77
5251 天鉞電|光電業|52 79 17|92 92 115 78|4.8 384
5258 虹堡|電腦及週|-13 -7 -3|51 64 -14 -38|0.9 39
5263 智崴|文化創意|6 17 -40|50 57 -28 -44|0.5 16
5269 祥碩|半導體業|16 32 5|76 80 -11 12|1.0 1376
5274 信驊|半導體業|110 104 -13|59 72 -1 -22|0.9 1364
5278 尚凡*|數位雲端|76 25 13|64 64 -15 -3|0.6 6
5283 禾聯碩|電器電纜|9 14 4|76 81 -17 -18|0.7 10
5284 jpp-KY|其他|49 36 19|81 81 -9 -10|0.8 96
5285 界霖|半導體業|7 15 11|65 74 -6 -27|0.2 6
5288 豐祥-KY|電機機械|12 9 5|66 74 -23 -28|0.5 19
5289 宜鼎|電腦及週|28 21 7|73 85 24 -7|0.4 82
5292 華懋|綠能環保|74 37 13|80 84 -7 -10|0.5 5
5306 桂盟|運動休閒|24 23 6|61 72 -21 -28|0.6 14
5309 系統電|電子零組|2 -2 4|75 75 -4 9|0.6 110
5312 寶島科|生技醫療|-5 -2 -3|95 95 21 37|1.0 17
5314 世紀*|其他|213 182 na|81 81 44 431|0.5 144
5315 光聯|光電業|49 71 37|90 90 12 11|0.6 14
5328 華容|電子零組|23 22 22|73 73 -11 -13|0.5 7
5340 建榮|電子零組|10 20 -35|55 72 -8 -21|0.3 5
5347 世界|半導體業|27 24 7|67 88 2 -8|0.6 409
5351 鈺創|半導體業|-30 -25 -38|54 73 -11 -25|2.8 21
5371 中光電|光電業|-5 -7 -7|52 67 -21 -15|0.5 159
5386 青雲|電腦及週|189 103 -39|61 65 -9 -33|1.1 11
5388 中磊|通信網路|-33 -30 -13|75 75 -17 -8|0.8 332
5392 能率|光電業|-3 -4 -2|74 80 -1 5|0.8 61
5403 中菲|資訊服務|21 21 5|93 93 2 11|0.8 10
5410 國眾|資訊服務|-2 137 85|79 83 4 -6|2.4 22
5425 台半|半導體業|51 43 27|59 71 -9 -27|0.7 37
5426 振發|電腦及週|62 66 36|57 63 -16 -10|1.0 11
5432 新門|綠能環保|-31 -5 17|45 61 13 -41|0.9 33
5434 崇越|電子通路|30 32 7|78 78 -12 -20|0.8 92
5439 高技|電子零組|83 54 42|79 79 48 73|1.1 1528
5443 均豪|半導體業|-28 -10 -55|45 53 -27 -41|1.5 157
5452 佶優|其他電子|6 1 -2|73 84 13 -17|1.5 31
5457 宣德|電子零組|24 31 -6|66 66 -17 -17|0.4 10
5465 富驊|電腦及週|41 25 36|77 77 -8 -5|0.4 5
5469 瀚宇博|電子零組|19 15 12|73 84 -8 -15|0.7 57
5474 聰泰|電腦及週|-22 -6 -5|64 64 -24 -8|0.6 49
5478 智冠|文化創意|-16 -5 -12|74 80 -5 -18|1.0 11
5481 新華|其他|-0 1 0|87 87 -10 18|0.9 17
5483 中美晶|半導體業|-5 -2 -0|50 69 -2 -29|0.8 351
5484 慧友|光電業|27 13 -20|34 60 -25 -28|1.6 13
5489 彩富|其他電子|-7 0 -19|96 96 50 42|4.9 95
5493 三聯|其他電子|24 20 -0|64 70 -8 -27|0.8 7
5508 永信建|建材營造|-48 -70 -64|41 58 2 -40|0.6 47
5515 建國|建材營造|9 26 -24|88 89 4 13|0.6 20
5519 隆大|建材營造|1 -27 -24|59 93 12 3|0.6 18
5521 工信|建材營造|43 47 12|84 95 22 6|0.6 24
5522 遠雄|建材營造|-85 -58 -302|66 74 -19 -7|1.1 69
5530 龍巖|其他|40 14 9|82 82 38 58|0.2 107
5531 鄉林|建材營造|-40 -23 -211|76 92 0 3|1.8 28
5534 長虹|建材營造|110 135 -12|66 84 11 7|0.7 123
5536 聖暉*|其他電子|52 61 26|89 89 -11 15|1.0 263
5607 遠雄港|航運業|8 12 -6|58 75 -16 -19|0.6 11
5608 四維航|航運業|-5 -0 -4|70 77 7 -3|0.4 30
5609 中菲行|航運業|31 29 -8|78 86 -7 -12|0.8 8
5706 鳳凰|觀光餐旅|45 53 4|73 86 -11 -2|0.6 8
5864 致和證|金融業|-260 -71 -62|64 75 -9 -22|0.5 5
5871 中租-KY|其他|-1 -1 -4|70 77 -3 -23|0.7 656
5876 上海商銀|金融保險|12 12 5|98 98 6 17|0.6 311
5880 合庫金|金融保險|21 11 3|92 96 -0 -3|0.7 202
5903 全家|居家生活|2 2 -3|100 100 11 12|0.9 38
5904 寶雅|居家生活|3 7 1|88 91 0 -4|1.0 111
5905 南仁湖|觀光餐旅|-8 4 5|48 73 -15 -25|0.5 6
6005 群益證|金融保險|-21 1 -26|90 90 -0 18|0.6 112
6015 宏遠證|金融業|-109 -62 -284|80 88 -0 -6|0.7 9
6016 康和證|金融業|-255 -119 -176|76 78 -17 -13|0.5 11
6023 元大期貨|金融業|-3 5 -11|90 93 1 -3|1.0 17
6024 群益期|金融保險|38 25 -7|81 81 -17 -14|0.8 21
6026 福邦證|金融業|-193 118 99|82 90 1 -3|0.5 7
6104 創惟|半導體業|78 68 29|79 79 -12 3|2.0 596
6111 光聚晶電|文化創意|5 -4 -45|70 82 -5 -16|0.5 12
6112 邁達特|資訊服務|14 0 7|67 67 -19 3|1.6 113
6113 亞矽|電子通路|-11 -8 24|89 98 85 18|4.4 42
6117 迎廣|電腦及週|35 -1 -14|53 70 2 -16|0.5 101
6120 達運|光電業|-3 -5 -11|66 82 -5 -18|1.1 10
6121 新普|電腦及週|9 6 8|86 88 -2 7|1.3 188
6122 擎邦|電機機械|26 -6 14|86 92 -4 -5|0.9 8
6125 廣運|電機機械|-21 5 40|48 65 -22 -28|0.6 97
6127 九豪|電子零組|4 15 -7|50 54 -30 -38|0.6 6
6128 上福|電腦及週|2 -1 -5|85 92 3 -3|0.6 7
6134 萬旭|電子零組|20 30 -21|49 51 -24 -42|1.2 6
6136 富爾特|通信網路|12 8 8|89 89 5 7|0.6 14
6138 茂達|半導體業|18 17 8|72 81 -10 -25|0.8 79
6139 亞翔|其他電子|-19 -37 -42|74 88 -2 6|0.6 728
6140 訊達電腦|資訊服務|77 76 50|95 95 71 85|2.7 681
6143 振曜|通信網路|53 22 -3|77 83 -5 1|0.5 136
6146 耕興|其他電子|-1 -2 1|71 80 -12 -18|1.1 22
6147 頎邦|半導體業|20 20 12|84 95 0 0|1.6 143
6148 驊宏資|資訊服務|-40 155 112|96 96 162 147|2.0 2497
6150 撼訊|電腦及週|46 26 30|73 73 -12 -18|0.5 9
6151 晉倫|其他電子|23 20 5|51 51 -12 -47|2.7 11
6153 嘉聯益|電子零組|-13 -16 9|46 60 -19 -42|0.3 13
6156 松上|電子零組|76 90 39|66 82 4 -26|0.5 17
6160 欣技|電腦及週|-21 -2 -13|62 80 -8 -18|3.7 15
6163 華電網|資訊服務|17 37 -1|75 83 6 -8|2.1 9
6165 浪凡|數位雲端|11 11 5|97 97 20 10|2.2 126
6166 凌華|電腦及週|39 30 26|80 80 -2 8|0.6 77
6168 宏齊|光電業|14 3 3|68 70 -19 -26|0.9 5
6170 統振|通信網路|10 17 -9|86 86 7 5|0.4 17
6173 信昌電|電子零組|7 9 5|62 72 -12 -23|0.6 9
6175 立敦|電子零組|0 17 1|75 75 -13 -0|0.2 14
6176 瑞儀|光電業|11 13 -4|67 70 -25 -31|2.3 421
6177 達麗|建材營造|186 59 -270|68 93 13 15|0.6 96
6179 亞通|其他|123 54 1|69 77 -12 -23|0.7 8
6180 橘子|文化創意|-9 -10 -18|84 84 -0 -7|0.6 39
