# 2026-06-01 全池(1303 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
1582 信錦|電子零組|-1 -8 1|95 95 52 73|1.1 770
1584 精剛|其他|-16 -28 -12|71 78 -13 -10|1.3 15
1586 和勤|電機機械|-5 -6 0|72 72 -7 -17|1.0 6
1587 吉茂|汽車工業|-12 15 -9|54 54 -29 -31|2.7 12
1590 亞德客-KY|電機機械|25 12 -5|87 87 8 51|0.8 1466
1591 駿吉-KY|電機機械|511 1049 720|62 62 -8 -9|0.3 41
1595 川寶|半導體業|-24 -29 -10|80 80 103 123|1.6 151
1597 直得|電機機械|71 43 20|82 82 122 159|2.2 401
1598 岱宇|運動休閒|-16 -5 15|84 92 10 -5|0.9 6
1603 華電|電器電纜|18 -7 -17|75 75 -17 -14|1.1 13
1604 聲寶|電器電纜|3 -1 4|90 96 1 -0|1.1 8
1605 華新|電器電纜|-12 -11 -2|90 90 9 38|1.9 1924
1608 華榮|電器電纜|8 16 10|86 86 -4 3|1.4 113
1609 大亞|電器電纜|16 10 2|82 82 -5 4|3.2 187
1611 中電|電器電纜|-9 -15 -4|89 93 -0 8|1.5 7
1612 宏泰|電器電纜|2 -4 -18|93 98 5 9|1.8 34
1615 大山|電器電纜|13 -13 -12|84 88 -10 -8|1.6 9
1616 億泰|電器電纜|9 -6 -19|54 73 -23 -23|1.1 14
1618 合機|電器電纜|-77 -62 -85|84 85 -8 5|2.7 27
1623 大東電|電器電纜|-9 5 na|na na 11 na|1.2 44
1702 南僑|食品工業|-3 -1 3|71 81 -15 -13|1.7 20
1707 葡萄王|生技醫療|-6 -5 0|75 79 -18 -20|2.3 32
1708 東鹼|化學工業|42 9 9|87 87 8 28|0.5 107
1709 和益|化學工業|3 -5 5|100 100 14 18|1.4 10
1710 東聯|化學工業|13 -7 4|87 87 7 17|0.9 38
1711 永光|化學工業|-1 1 7|80 80 81 184|0.5 778
1712 興農|化學工業|9 3 4|87 87 -11 -3|1.4 35
1713 國化|化學工業|30 15 19|93 94 3 14|1.5 8
1717 長興|化學工業|13 -0 6|96 96 22 112|0.9 2867
1720 生達|生技醫療|4 -3 -6|94 94 -6 -3|0.9 15
1721 三晃|化學工業|8 -19 4|81 81 58 163|0.9 171
1722 台肥|化學工業|8 7 2|88 93 -1 -1|0.7 150
1723 中碳|化學工業|41 7 27|91 95 18 12|0.7 59
1727 中華化|化學工業|12 22 21|91 91 96 137|1.1 955
1732 毛寶|化學工業|10 7 -8|79 79 -4 -9|0.9 7
1734 杏輝|生技醫療|8 -2 -9|95 96 1 1|1.4 11
1735 日勝化|化學工業|29 -1 10|80 80 22 76|0.4 18
1736 喬山|運動休閒|6 8 -1|65 71 -11 -27|1.0 72
1760 寶齡富錦|生技醫療|7 7 1|74 87 -2 -8|1.0 13
1762 中化生|生技醫療|76 115 114|96 96 43 58|1.5 24
1773 勝一|化學工業|32 13 4|95 95 19 38|1.1 246
1784 訊聯|生技醫療|14 5 0|57 57 -31 -31|1.8 16
1785 光洋科|其他電子|49 69 24|85 85 175 174|1.2 3969
1786 科妍|生技醫療|0 0 1|46 69 -22 -28|0.9 22
1789 神隆|生技醫療|13 14 12|70 70 -9 15|0.8 15
1795 美時|生技醫療|20 108 77|55 55 -29 -32|0.6 543
1799 易威|生技醫療|240 103 67|55 76 12 -3|0.7 5
1802 台玻|玻璃陶瓷|6 2 1|100 100 11 127|1.7 5740
1808 潤隆|建材營造|6494 64173 45494|68 81 -4 -18|1.3 39
1809 中釉|玻璃陶瓷|-11 -8 -10|97 97 77 178|1.2 270
1810 和成|玻璃陶瓷|-6 -14 -6|83 97 5 21|2.9 38
1815 富喬|電子零組|53 49 15|86 86 5 43|0.9 3108
1903 士紙|造紙工業|11 1 -0|68 83 -8 -14|1.6 10
1904 正隆|造紙工業|17 1 3|97 97 7 7|0.7 30
1905 華紙|造紙工業|-5 -12 -3|65 65 -0 3|0.6 38
1907 永豐餘|造紙工業|8 -2 3|88 88 -5 -12|0.9 31
2002 中鋼|鋼鐵工業|2 -4 5|90 90 -6 6|2.7 813
2006 東和鋼鐵|鋼鐵工業|-3 -11 -6|86 86 -7 8|0.9 120
2009 第一銅|鋼鐵工業|13 19 15|73 73 -14 5|1.2 79
2010 春源|鋼鐵工業|1 6 3|92 92 4 18|1.1 40
2014 中鴻|鋼鐵工業|-10 -20 13|93 93 2 29|2.2 91
2015 豐興|鋼鐵工業|-10 -21 -5|94 94 -3 5|1.1 18
2020 美亞|鋼鐵工業|1 -17 -15|84 90 -7 -0|1.3 9
2023 燁輝|鋼鐵工業|-7 -13 -2|86 90 -5 -5|1.4 38
2027 大成鋼|鋼鐵工業|38 25 8|99 99 17 19|1.1 1201
2029 盛餘|鋼鐵工業|2 -14 -3|84 93 -7 1|2.2 6
2030 彰源|鋼鐵工業|9 0 14|99 99 13 33|1.8 24
2031 新光鋼|鋼鐵工業|-11 -16 -16|89 96 2 8|1.4 36
2032 新鋼|鋼鐵工業|13 -4 -6|100 100 16 34|2.8 9
2034 允強|鋼鐵工業|2 -13 8|88 90 -1 2|1.5 35
2038 海光|鋼鐵工業|-15 -27 -10|83 84 -8 6|2.2 6
2049 上銀|電機機械|21 12 10|95 95 53 114|1.0 3100
2059 川湖|電子零組|79 50 -9|94 94 52 49|0.8 2170
2061 風青|電器電纜|6 -5 -2|100 100 133 131|3.6 37
2062 橋椿|居家生活|23 7 11|77 80 -14 -3|1.4 10
2066 世德|電機機械|9 6 10|72 96 14 17|1.8 8
2069 運錩|鋼鐵工業|-14 -12 0|94 94 4 24|1.5 9
2070 精湛|電機機械|55 21 13|92 92 103 99|4.2 96
2101 南港|橡膠工業|151 188 155|70 83 -8 -14|1.5 69
2102 泰豐|橡膠工業|-30 -48 -30|82 85 -15 -10|0.7 9
2103 台橡|橡膠工業|19 2 8|88 88 3 43|0.6 109
2104 國際中橡|橡膠工業|-16 -17 1|77 77 -15 11|0.8 29
2105 正新|橡膠工業|10 0 4|66 99 9 2|0.9 320
2106 建大|橡膠工業|9 2 4|73 81 -15 -17|1.5 13
2107 厚生|橡膠工業|3 -13 -8|97 97 0 8|1.1 8
2108 南帝|橡膠工業|47 24 31|93 93 8 27|0.9 35
2114 鑫永銓|橡膠工業|6 1 -9|100 100 5 5|3.1 8
2201 裕隆|汽車工業|4 -2 8|64 73 -8 -23|1.1 76
2204 中華|汽車工業|-5 1 -2|77 87 -10 -12|1.2 80
2206 三陽工業|汽車工業|-9 -8 -6|89 98 0 -2|1.5 83
2207 和泰車|汽車工業|30 5 4|76 77 -18 -24|2.5 188
2208 台船|航運業|132 49 -25|62 75 -21 -6|1.9 78
2211 長榮鋼|鋼鐵工業|-7 -7 -10|78 78 -9 -19|1.2 68
2221 大甲|其他|17 11 10|91 91 43 55|0.8 24
2228 劍麟|汽車工業|-8 -5 -1|68 76 -11 -7|1.1 20
2230 泰茂|居家生活|78 118 82|26 27 -8 -73|0.7 9
2231 為升|汽車工業|8 -12 5|74 76 18 14|0.6 64
2233 宇隆|汽車工業|8 -3 7|93 93 51 88|1.7 525
2236 百達-KY|汽車工業|5 24 -251|96 96 24 57|1.0 59
2241 艾姆勒|汽車工業|66 38 12|85 85 15 -2|2.8 51
2243 宏旭-KY|汽車工業|15 269 189|100 100 149 184|1.2 20
2247 汎德永業|汽車工業|-29 -36 -14|67 75 -18 -23|2.2 23
2250 IKKA-KY|汽車工業|-9 -11 -0|62 83 -8 -11|1.8 5
2258 鴻華先進-創|汽車工業|4 -14 43|72 76 -15 -19|1.4 25
2301 光寶科|電腦及週|25 22 2|95 95 41 54|1.6 8720
2302 麗正|半導體業|27 24 12|100 100 105 112|4.3 174
2303 聯電|半導體業|11 7 4|100 100 126 214|1.7 31571
2305 全友|電腦及週|81 63 41|97 97 71 125|2.8 56
2308 台達電|電子零組|44 38 3|96 96 70 171|1.0 26101
2312 金寶|其他電子|-3 -12 -2|100 100 62 93|3.0 1272
2313 華通|電子零組|-3 3 -4|94 94 26 266|0.9 23166
2314 台揚|通信網路|90 64 22|57 67 -22 -24|1.1 7
2316 楠梓電|電子零組|74 29 8|97 97 56 87|1.0 1063
2317 鴻海|其他電子|30 28 8|100 100 23 33|1.8 19523
2323 中環|光電業|-2 6 5|81 81 -6 16|1.0 76
2324 仁寶|電腦及週|16 4 16|100 100 33 46|4.1 2156
2327 國巨*|電子零組|22 21 7|100 100 171 240|0.9 21971
2328 廣宇|電子零組|-17 -26 -12|98 100 19 33|2.4 589
2329 華泰|半導體業|5 9 -16|87 87 7 31|1.0 1022
2330 台積電|半導體業|17 28 -0|100 100 20 72|1.2 87547
2331 精英|電腦及週|13 37 12|81 81 -9 24|2.8 51
2332 友訊|通信網路|19 7 9|91 98 4 13|2.2 53
2337 旺宏|半導體業|154 103 63|97 97 44 395|1.2 26113
2338 光罩|半導體業|-7 -7 10|99 99 6 70|1.6 389
2340 台亞|半導體業|-9 -7 -7|85 85 36 60|1.2 312
2342 茂矽|半導體業|-3 -10 -3|91 91 27 49|2.0 377
2344 華邦電|半導體業|182 121 72|100 100 36 209|1.6 25283
2345 智邦|通信網路|54 60 -47|94 94 77 166|0.8 10424
2347 聯強|電子通路|83 51 36|100 100 23 43|0.8 357
2348 海悅|其他|-82 32 43|57 81 -4 -12|0.8 18
2349 錸德|光電業|-1 -10 -15|88 88 0 64|2.1 59
2351 順德|半導體業|24 13 15|88 88 137 156|1.3 1677
2352 佳世達|電腦及週|-2 0 -2|80 100 21 14|2.2 224
2353 宏碁|電腦及週|68 32 18|100 100 43 41|2.5 726
2354 鴻準|其他電子|-49 -45 -109|82 95 7 -0|1.6 962
2355 敬鵬|電子零組|-3 -1 0|90 90 40 103|1.2 1491
2356 英業達|電腦及週|37 27 16|100 100 73 88|4.3 2460
2357 華碩|電腦及週|46 33 0|100 100 58 43|1.4 3767
2359 所羅門|其他電子|21 -21 -28|90 100 14 24|2.9 620
2360 致茂|其他電子|129 93 48|98 98 70 219|0.9 8565
2362 藍天|電腦及週|11 11 19|100 100 21 16|4.7 38
2363 矽統|半導體業|87 110 -403|97 97 25 42|1.9 1484
2364 倫飛|電腦及週|51 12 1|61 100 13 7|1.4 15
2365 昆盈|電腦及週|20 7 6|75 90 4 16|1.5 276
2367 燿華|電子零組|-22 -19 -3|86 86 -5 193|0.8 3347
2368 金像電|電子零組|58 58 -3|90 90 68 145|0.8 8141
2369 菱生|半導體業|30 30 10|99 99 38 107|2.1 551
2371 大同|電機機械|-4 1 -7|70 71 -18 -7|1.3 538
2374 佳能|光電業|63 62 -11|80 90 7 11|1.9 981
2375 凱美|電子零組|-0 3 -2|98 98 77 75|4.2 1304
2376 技嘉|電腦及週|74 65 20|100 100 64 59|1.8 5651
2377 微星|電腦及週|-22 -12 -24|96 100 44 38|2.7 3728
2379 瑞昱|半導體業|11 3 2|100 100 28 20|1.3 2425
2382 廣達|電腦及週|121 84 30|100 100 24 37|2.4 10990
2383 台光電|電子零組|94 65 17|92 92 113 284|0.8 12804
2385 群光|電子零組|-9 -6 1|89 100 12 20|1.0 561
2387 精元|電腦及週|-9 -10 7|96 100 7 20|1.0 30
2388 威盛|半導體業|85 50 65|85 85 51 53|1.1 1187
2390 云辰|其他電子|-11 -24 -10|92 100 10 24|1.6 9
2392 正崴|電子零組|-6 -9 -1|69 100 5 12|1.4 118
2393 億光|光電業|-3 -4 2|82 87 10 27|0.9 220
2395 研華|電腦及週|35 21 3|100 100 54 80|1.3 2341
2397 友通|電腦及週|38 24 9|78 100 6 7|2.6 25
2399 映泰|電腦及週|22 1 10|99 99 116 144|0.9 730
2401 凌陽|半導體業|14 10 10|95 95 30 54|2.3 255
2402 毅嘉|電子零組|15 13 1|90 90 15 54|1.0 641
2404 漢唐|其他電子|102 91 21|93 93 9 53|1.1 5464
2405 輔信|電腦及週|24 1 -6|92 98 15 12|3.0 37
2406 國碩|光電業|143 154 74|94 94 -1 80|0.9 404
2408 南亞科|半導體業|717 621 291|100 100 34 167|1.3 46441
2409 友達|光電業|-4 -7 -2|98 98 41 119|1.7 6080
2412 中華電|通信網路|8 6 1|99 99 2 6|1.6 1865
2413 環科|電子零組|16 3 -3|90 90 -5 104|1.2 160
2414 精技|電子通路|19 18 -1|100 100 22 26|1.1 18
2417 圓剛|電腦及週|23 22 12|95 95 48 54|2.2 182
2419 仲琦|通信網路|-19 10 5|87 87 6 57|0.5 62
2420 新巨|電子零組|5 -1 1|98 98 22 30|1.9 47
2421 建準|電子零組|15 13 -10|87 97 7 -2|1.4 892
2423 固緯|其他電子|6 16 3|98 98 65 55|1.5 40
2424 隴華|通信網路|151 57 5|12 29 -60 -63|1.5 5
2425 承啟|電腦及週|88 87 37|95 100 31 35|1.6 27
2426 鼎元|光電業|-10 -13 -4|93 93 289 406|1.5 420
2427 三商電|資訊服務|31 -19 -105|67 76 -17 -17|1.6 15
2428 興勤|電子零組|19 6 1|97 97 51 51|2.5 583
2429 銘旺科|光電業|11 -5 -50|32 56 -15 -33|1.5 24
2436 偉詮電|半導體業|30 22 3|94 94 27 73|1.1 599
2438 翔耀|光電業|-28 11 -19|81 96 21 11|3.6 6
2439 美律|通信網路|-2 13 2|77 84 0 -10|2.2 182
2440 太空梭|電子零組|14 -5 4|97 97 11 43|1.4 18
2441 超豐|半導體業|13 15 2|97 97 46 100|1.9 1830
2442 新美齊|建材營造|168 3555 2475|63 71 -3 -20|0.9 28
2444 兆勁|通信網路|-14 -29 -8|83 83 -17 18|1.1 9
2449 京元電子|半導體業|35 37 3|90 90 1 56|2.3 12068
2450 神腦|通信網路|25 14 4|99 100 1 6|2.7 6
2451 創見|半導體業|594 407 203|100 100 64 92|0.8 2742
2453 凌群|資訊服務|3 6 -1|100 100 21 25|5.0 33
2454 聯發科|半導體業|-4 -2 -9|98 98 140 304|1.4 32903
2455 全新|通信網路|38 23 6|94 94 74 201|0.6 1217
2457 飛宏|電子零組|-9 -9 1|70 70 -13 -3|1.5 78
2458 義隆|半導體業|6 5 7|100 100 42 34|0.8 665
2459 敦吉|其他電子|-4 -2 -1|98 98 0 1|2.4 11
2460 建通|電子零組|58 41 22|83 83 14 128|0.5 28
2461 光群雷|其他電子|3 -5 -4|88 88 2 11|1.3 12
2462 良得電|電子零組|-9 -8 -3|83 83 -9 10|1.5 9
2464 盟立|其他電子|23 13 22|100 100 168 247|1.3 2977
2465 麗臺|電腦及週|176 129 74|99 99 68 69|1.3 242
2466 冠西電|光電業|-27 -35 -7|51 68 -7 -15|0.4 18
2467 志聖|電子零組|87 56 9|95 95 80 254|0.9 1676
2468 華經|資訊服務|-17 -21 -25|51 82 3 -13|0.5 9
2471 資通|資訊服務|6 13 3|94 100 8 10|2.3 13
2472 立隆電|電子零組|15 8 3|100 100 229 277|2.0 3279
2474 可成|其他電子|-36 -27 -21|97 97 17 11|4.0 1004
2476 鉅祥|電子零組|25 27 10|93 93 46 42|1.5 657
2477 美隆電|其他電子|27 9 11|86 88 -2 2|1.4 5
2478 大毅|電子零組|12 2 -5|100 100 100 125|1.7 599
2480 敦陽科|資訊服務|8 9 -2|89 100 9 9|2.4 57
2481 強茂|半導體業|9 9 3|97 97 69 100|1.6 6880
2483 百容|電子零組|13 7 5|98 98 9 35|2.1 14
2484 希華|電子零組|0 -8 -10|95 95 76 170|2.4 750
2485 兆赫|通信網路|38 108 3|89 89 47 282|0.6 2483
2486 一詮|光電業|21 15 4|87 87 96 197|1.1 1378
2488 漢平|其他電子|30 5 13|99 99 13 21|0.9 9
2489 瑞軒|光電業|14 11 6|86 86 12 240|1.2 1593
2491 吉祥全|光電業|1 -18 -7|100 100 42 92|2.5 28
2492 華新科|電子零組|16 8 1|100 100 181 250|0.5 2710
2493 揚博|電子零組|-3 -3 -3|91 94 35 71|2.6 580
2495 普安|電腦及週|37 35 27|99 99 61 91|1.8 317
2497 怡利電|汽車工業|26 17 22|100 100 45 62|1.9 34
2498 宏達電|通信網路|-3 -9 -0|61 88 2 -5|1.4 568
2501 國建|建材營造|13 164 95|86 86 -2 8|1.1 65
2504 國產|建材營造|-10 -10 -10|81 90 -10 1|1.0 73
2505 國揚|建材營造|-167 169 -22450|83 87 -9 -8|0.8 10
2515 中工|建材營造|53 23 22|70 70 -25 -10|0.9 98
2520 冠德|建材營造|67 28 32|58 87 -4 -6|0.9 44
2527 宏璟|建材營造|4 1296 1015|93 93 14 44|1.1 15
2528 皇普|建材營造|-99 -100 -308738|56 68 -26 -28|1.5 13
2530 華建|建材營造|-97 282 42|62 65 -28 -27|1.6 30
2534 宏盛|建材營造|-97 -91 -140|68 83 -14 -16|1.7 16
2535 達欣工|建材營造|-20 8 -44|100 100 19 43|1.0 40
2536 宏普|建材營造|-97 -71 -2382|65 73 -17 -23|1.4 9
2537 聯上發|建材營造|5303 21918 14834|75 81 -4 -4|1.5 10
2539 櫻花建|建材營造|559 144 na|54 73 -27 -18|3.1 60
2540 愛山林|建材營造|-37 -14 -27|64 92 13 15|0.7 44
2542 興富發|建材營造|4078 2130 1377|95 96 13 14|1.4 421
2543 皇昌|建材營造|62 29 20|52 60 -30 -22|0.8 130
2545 皇翔|建材營造|102 69 88|72 93 -1 -4|1.4 15
2546 根基|建材營造|19 -2 -46|94 97 -3 -2|1.0 8
2548 華固|建材營造|28466 43187 24396|93 93 7 22|1.8 297
2597 潤弘|建材營造|17 5 -15|86 91 -4 1|1.2 124
2603 長榮|航運業|5 -11 13|99 100 7 25|1.8 3451
2605 新興|航運業|-5 39 22|77 77 -11 40|0.4 196
2606 裕民|航運業|39 24 19|99 99 6 27|1.6 424
2607 榮運|航運業|1 -6 15|75 82 -15 -16|1.3 29
2608 嘉里大榮|航運業|-2 -4 -5|83 87 -8 -14|1.8 13
2609 陽明|航運業|14 -2 23|71 83 -9 5|0.9 932
2610 華航|航運業|16 17 13|85 85 -2 3|2.7 537
2611 志信|航運業|119 155 119|73 90 -7 -2|1.3 6
2612 中航|航運業|9 4 3|80 80 -9 13|1.1 31
2613 中櫃|航運業|6 4 0|70 85 -6 -1|0.6 8
2614 東森|其他|-13 -4 0|79 79 -8 -14|1.3 20
2615 萬海|航運業|13 1 18|69 97 6 6|0.8 762
2616 山隆|油電燃氣|17 2 6|57 57 -9 1|0.4 5
2617 台航|航運業|9 9 9|89 89 -5 2|1.0 20
2618 長榮航|航運業|19 17 15|92 96 4 12|2.4 1240
2630 亞航|航運業|-23 -6 -8|61 80 -15 -8|0.9 55
2633 台灣高鐵|航運業|6 8 4|87 89 -8 -10|5.7 199
2634 漢翔|航運業|12 -3 -3|71 83 -13 -1|1.1 223
2636 台驊控股|航運業|10 -3 18|86 98 5 7|1.2 24
2637 慧洋-KY|航運業|21 29 29|100 100 7 23|1.6 173
2641 正德|航運業|7 11 -26|86 88 -4 -8|2.2 32
2645 長榮航太|航運業|12 6 -6|85 97 -2 21|1.3 234
2646 星宇航空|航運業|30 35 14|78 86 -9 -11|1.7 106
2707 晶華|觀光餐旅|1 10 2|90 95 -2 -3|0.9 33
2723 美食-KY|觀光餐旅|-16 -16 -5|68 81 -12 -3|1.4 26
2727 王品|觀光餐旅|13 15 8|94 100 8 9|1.0 90
2731 雄獅|觀光餐旅|10 21 14|92 92 -1 -6|1.6 147
2743 山富|觀光餐旅|5 10 5|67 83 -1 -17|1.1 7
2745 五福|觀光餐旅|12 21 6|72 92 5 -7|0.8 14
2748 雲品|觀光餐旅|5 14 12|78 87 -5 -8|0.8 6
2752 豆府|觀光餐旅|14 15 5|82 82 -12 -15|1.1 5
2753 八方雲集|觀光餐旅|8 3 -4|83 92 -4 -8|1.2 56
2754 亞洲藏壽司|觀光餐旅|4 14 3|68 80 -7 -22|1.4 5
2755 揚秦|觀光餐旅|18 19 -1|89 89 -1 9|0.4 5
2762 世界健身-KY|運動休閒|10 8 -4|100 100 15 14|1.5 12
2801 彰銀|金融保險|9 12 2|93 93 -2 2|1.6 470
2812 台中銀|金融保險|70 30 16|78 86 -12 -12|1.4 316
2816 旺旺保|金融保險|-7 13 7|100 100 7 11|1.6 6
2820 華票|金融保險|46 41 -20|96 96 -3 1|1.2 25
2832 台產|金融保險|14 3 3|98 98 7 1|1.0 11
2834 臺企銀|金融保險|6 2 -1|96 96 2 3|1.2 495
2836 高雄銀|金融保險|9 0 -11|91 91 -8 -3|1.1 13
2838 聯邦銀|金融保險|63 27 11|96 96 2 6|1.0 32
2845 遠東銀|金融保險|32 19 11|89 93 -5 -4|1.6 134
2850 新產|金融保險|19 10 4|98 98 21 21|2.1 44
2851 中再保|金融保險|-41 55 37|99 99 28 33|0.9 83
2852 第一保|金融保險|1 -3 -0|96 96 -1 -3|1.0 12
2855 統一證|金融保險|1002 386 226|100 100 56 100|1.4 404
2880 華南金|金融保險|33 22 13|86 86 -10 11|3.6 857
2881 富邦金|金融保險|139 73 -53|100 100 19 20|3.0 3478
2882 國泰金|金融保險|200 63 39|100 100 13 35|1.9 3089
2883 凱基金|金融保險|275 99 855|99 99 7 46|1.6 1394
2884 玉山金|金融保險|48 21 -3|90 90 -10 2|1.8 1276
2885 元大金|金融保險|70 78 51|99 99 25 64|1.7 1495
2886 兆豐金|金融保險|18 12 6|97 100 3 3|2.0 992
2887 台新新光金|金融保險|1119 509 305|96 96 -1 33|1.9 2691
2889 國票金|金融保險|3641 1236 902|84 84 -12 -9|0.8 37
2890 永豐金|金融保險|87 50 20|91 91 -7 12|1.5 1067
2891 中信金|金融保險|32 31 -2|100 100 15 41|1.3 3061
2892 第一金|金融保險|19 17 4|92 92 -6 -3|1.9 1263
2903 遠百|貿易百貨|1 7 8|90 90 -4 -8|1.2 42
2905 三商|貿易百貨|-56 -10 -15|80 80 -15 -8|0.9 7
2908 特力|貿易百貨|5 8 10|100 100 4 6|2.2 6
2912 統一超|貿易百貨|5 6 2|88 95 3 -2|3.5 669
2913 農林|貿易百貨|-14 -6 -1|64 79 -15 -17|1.3 19
2915 潤泰全|貿易百貨|-21 -28 -7|81 81 -16 -16|1.4 126
2916 滿心|居家生活|20 24 19|94 95 1 -4|2.9 7
3002 歐格|電腦及週|7 15 -14|66 67 -12 -14|1.7 5
3003 健和興|電子零組|23 15 9|99 99 21 33|2.2 64
3004 豐達科|鋼鐵工業|21 24 4|78 88 14 23|2.2 82
3005 神基|電腦及週|8 0 -8|69 82 -9 -5|0.8 491
3006 晶豪科|半導體業|349 222 142|99 99 47 210|1.2 6650
3008 大立光|光電業|24 11 11|100 100 60 83|0.8 4965
3010 華立|電子通路|13 19 18|98 98 12 33|0.9 201
3011 今皓|電子零組|-43 -42 -2|85 95 11 17|2.1 15
3013 晟銘電|電腦及週|41 17 7|88 88 11 3|2.5 330
